"pli0080","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2005","college entrance qualification","in school","","","",""
"Min 1x per month","2005","college entrance qualification","inadequately","","","",""
"Min 1x per month","2005","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2005","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2005","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2005","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2005","college entrance qualification","higher education","","","",""
"Min 1x per month","2005","Other degree","in school","","","",""
"Min 1x per month","2005","Other degree","inadequately","","","",""
"Min 1x per month","2005","Other degree","general elemantary","","","",""
"Min 1x per month","2005","Other degree","middle vocational","","","",""
"Min 1x per month","2005","Other degree","vocational + Abi","","","",""
"Min 1x per month","2005","Other degree","higher vocational","","","",""
"Min 1x per month","2005","Other degree","higher education","","","",""
"Min 1x per month","2005","no degree/no degree yet","in school","","","",""
"Min 1x per month","2005","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2005","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2005","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2005","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2005","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2005","no degree/no degree yet","higher education","","","",""
"Rarely","2005","lower secondary degree","in school","","","",""
"Rarely","2005","lower secondary degree","inadequately","","","",""
"Rarely","2005","lower secondary degree","general elemantary","","","",""
"Rarely","2005","lower secondary degree","middle vocational","","","",""
"Rarely","2005","lower secondary degree","vocational + Abi","","","",""
"Rarely","2005","lower secondary degree","higher vocational","","","",""
"Rarely","2005","lower secondary degree","higher education","","","",""
"Rarely","2005","secondary school degree","in school","","","",""
"Rarely","2005","secondary school degree","inadequately","","","",""
"Rarely","2005","secondary school degree","general elemantary","","","",""
"Rarely","2005","secondary school degree","middle vocational","","","",""
"Rarely","2005","secondary school degree","vocational + Abi","","","",""
"Rarely","2005","secondary school degree","higher vocational","","","",""
"Rarely","2005","secondary school degree","higher education","","","",""
"Rarely","2005","college entrance qualification","in school","","","",""
"Rarely","2005","college entrance qualification","inadequately","","","",""
"Rarely","2005","college entrance qualification","general elemantary","","","",""
"Rarely","2005","college entrance qualification","middle vocational","","","",""
"Rarely","2005","college entrance qualification","vocational + Abi","","","",""
"Rarely","2005","college entrance qualification","higher vocational","","","",""
"Rarely","2005","college entrance qualification","higher education","","","",""
"Rarely","2005","Other degree","in school","","","",""
"Rarely","2005","Other degree","inadequately","","","",""
"Rarely","2005","Other degree","general elemantary","","","",""
"Rarely","2005","Other degree","middle vocational","","","",""
"Rarely","2005","Other degree","vocational + Abi","","","",""
"Rarely","2005","Other degree","higher vocational","","","",""
"Rarely","2005","Other degree","higher education","","","",""
"Rarely","2005","no degree/no degree yet","in school","","","",""
"Rarely","2005","no degree/no degree yet","inadequately","","","",""
"Rarely","2005","no degree/no degree yet","general elemantary","","","",""
"Rarely","2005","no degree/no degree yet","middle vocational","","","",""
"Rarely","2005","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2005","no degree/no degree yet","higher vocational","","","",""
"Rarely","2005","no degree/no degree yet","higher education","","","",""
"Never","2005","lower secondary degree","in school","","","",""
"Never","2005","lower secondary degree","inadequately","","","",""
"Never","2005","lower secondary degree","general elemantary","","","",""
"Never","2005","lower secondary degree","middle vocational","","","",""
"Never","2005","lower secondary degree","vocational + Abi","","","",""
"Never","2005","lower secondary degree","higher vocational","","","",""
"Never","2005","lower secondary degree","higher education","","","",""
"Never","2005","secondary school degree","in school","","","",""
"Never","2005","secondary school degree","inadequately","","","",""
"Never","2005","secondary school degree","general elemantary","","","",""
"Never","2005","secondary school degree","middle vocational","","","",""
"Never","2005","secondary school degree","vocational + Abi","","","",""
"Never","2005","secondary school degree","higher vocational","","","",""
"Never","2005","secondary school degree","higher education","","","",""
"Never","2005","college entrance qualification","in school","","","",""
"Never","2005","college entrance qualification","inadequately","","","",""
"Never","2005","college entrance qualification","general elemantary","","","",""
"Never","2005","college entrance qualification","middle vocational","","","",""
"Never","2005","college entrance qualification","vocational + Abi","","","",""
"Never","2005","college entrance qualification","higher vocational","","","",""
"Never","2005","college entrance qualification","higher education","","","",""
"Never","2005","Other degree","in school","","","",""
"Never","2005","Other degree","inadequately","","","",""
"Never","2005","Other degree","general elemantary","","","",""
"Never","2005","Other degree","middle vocational","","","",""
"Never","2005","Other degree","vocational + Abi","","","",""
"Never","2005","Other degree","higher vocational","","","",""
"Never","2005","Other degree","higher education","","","",""
"Never","2005","no degree/no degree yet","in school","","","",""
"Never","2005","no degree/no degree yet","inadequately","","","",""
"Never","2005","no degree/no degree yet","general elemantary","","","",""
"Never","2005","no degree/no degree yet","middle vocational","","","",""
"Never","2005","no degree/no degree yet","vocational + Abi","","","",""
"Never","2005","no degree/no degree yet","higher vocational","","","",""
"Never","2005","no degree/no degree yet","higher education","","","",""
"Daily","2006","lower secondary degree","in school","","","",""
"Daily","2006","lower secondary degree","inadequately","","","",""
"Daily","2006","lower secondary degree","general elemantary","","","",""
"Daily","2006","lower secondary degree","middle vocational","","","",""
"Daily","2006","lower secondary degree","vocational + Abi","","","",""
"Daily","2006","lower secondary degree","higher vocational","","","",""
"Daily","2006","lower secondary degree","higher education","","","",""
"Daily","2006","secondary school degree","in school","","","",""
"Daily","2006","secondary school degree","inadequately","","","",""
"Daily","2006","secondary school degree","general elemantary","","","",""
"Daily","2006","secondary school degree","middle vocational","","","",""
"Daily","2006","secondary school degree","vocational + Abi","","","",""
"Daily","2006","secondary school degree","higher vocational","","","",""
"Daily","2006","secondary school degree","higher education","","","",""
"Daily","2006","college entrance qualification","in school","","","",""
"Daily","2006","college entrance qualification","inadequately","","","",""
"Daily","2006","college entrance qualification","general elemantary","","","",""
"Daily","2006","college entrance qualification","middle vocational","","","",""
"Daily","2006","college entrance qualification","vocational + Abi","","","",""
"Daily","2006","college entrance qualification","higher vocational","","","",""
"Daily","2006","college entrance qualification","higher education","","","",""
"Daily","2006","Other degree","in school","","","",""
"Daily","2006","Other degree","inadequately","","","",""
"Daily","2006","Other degree","general elemantary","","","",""
"Daily","2006","Other degree","middle vocational","","","",""
"Daily","2006","Other degree","vocational + Abi","","","",""
"Daily","2006","Other degree","higher vocational","","","",""
"Daily","2006","Other degree","higher education","","","",""
"Daily","2006","no degree/no degree yet","in school","","","",""
"Daily","2006","no degree/no degree yet","inadequately","","","",""
"Daily","2006","no degree/no degree yet","general elemantary","","","",""
"Daily","2006","no degree/no degree yet","middle vocational","","","",""
"Daily","2006","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2006","no degree/no degree yet","higher vocational","","","",""
"Daily","2006","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2006","lower secondary degree","in school","","","",""
"Min 1x per week","2006","lower secondary degree","inadequately","","","",""
"Min 1x per week","2006","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2006","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2006","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2006","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2006","lower secondary degree","higher education","","","",""
"Min 1x per week","2006","secondary school degree","in school","","","",""
"Min 1x per week","2006","secondary school degree","inadequately","","","",""
"Min 1x per week","2006","secondary school degree","general elemantary","","","",""
"Min 1x per week","2006","secondary school degree","middle vocational","","","",""
"Min 1x per week","2006","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2006","secondary school degree","higher vocational","","","",""
"Min 1x per week","2006","secondary school degree","higher education","","","",""
"Min 1x per week","2006","college entrance qualification","in school","","","",""
"Min 1x per week","2006","college entrance qualification","inadequately","","","",""
"Min 1x per week","2006","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2006","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2006","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2006","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2006","college entrance qualification","higher education","","","",""
"Min 1x per week","2006","Other degree","in school","","","",""
"Min 1x per week","2006","Other degree","inadequately","","","",""
"Min 1x per week","2006","Other degree","general elemantary","","","",""
"Min 1x per week","2006","Other degree","middle vocational","","","",""
"Min 1x per week","2006","Other degree","vocational + Abi","","","",""
"Min 1x per week","2006","Other degree","higher vocational","","","",""
"Min 1x per week","2006","Other degree","higher education","","","",""
"Min 1x per week","2006","no degree/no degree yet","in school","","","",""
"Min 1x per week","2006","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2006","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2006","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2006","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2006","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2006","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2006","lower secondary degree","in school","","","",""
"Min 1x per month","2006","lower secondary degree","inadequately","","","",""
"Min 1x per month","2006","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2006","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2006","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2006","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2006","lower secondary degree","higher education","","","",""
"Min 1x per month","2006","secondary school degree","in school","","","",""
"Min 1x per month","2006","secondary school degree","inadequately","","","",""
"Min 1x per month","2006","secondary school degree","general elemantary","","","",""
"Min 1x per month","2006","secondary school degree","middle vocational","","","",""
"Min 1x per month","2006","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2006","secondary school degree","higher vocational","","","",""
"Min 1x per month","2006","secondary school degree","higher education","","","",""
"Min 1x per month","2006","college entrance qualification","in school","","","",""
"Min 1x per month","2006","college entrance qualification","inadequately","","","",""
"Min 1x per month","2006","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2006","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2006","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2006","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2006","college entrance qualification","higher education","","","",""
"Min 1x per month","2006","Other degree","in school","","","",""
"Min 1x per month","2006","Other degree","inadequately","","","",""
"Min 1x per month","2006","Other degree","general elemantary","","","",""
"Min 1x per month","2006","Other degree","middle vocational","","","",""
"Min 1x per month","2006","Other degree","vocational + Abi","","","",""
"Min 1x per month","2006","Other degree","higher vocational","","","",""
"Min 1x per month","2006","Other degree","higher education","","","",""
"Min 1x per month","2006","no degree/no degree yet","in school","","","",""
"Min 1x per month","2006","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2006","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2006","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2006","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2006","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2006","no degree/no degree yet","higher education","","","",""
"Rarely","2006","lower secondary degree","in school","","","",""
"Rarely","2006","lower secondary degree","inadequately","","","",""
"Rarely","2006","lower secondary degree","general elemantary","","","",""
"Rarely","2006","lower secondary degree","middle vocational","","","",""
"Rarely","2006","lower secondary degree","vocational + Abi","","","",""
"Rarely","2006","lower secondary degree","higher vocational","","","",""
"Rarely","2006","lower secondary degree","higher education","","","",""
"Rarely","2006","secondary school degree","in school","","","",""
"Rarely","2006","secondary school degree","inadequately","","","",""
"Rarely","2006","secondary school degree","general elemantary","","","",""
"Rarely","2006","secondary school degree","middle vocational","","","",""
"Rarely","2006","secondary school degree","vocational + Abi","","","",""
"Rarely","2006","secondary school degree","higher vocational","","","",""
"Rarely","2006","secondary school degree","higher education","","","",""
"Rarely","2006","college entrance qualification","in school","","","",""
"Rarely","2006","college entrance qualification","inadequately","","","",""
"Rarely","2006","college entrance qualification","general elemantary","","","",""
"Rarely","2006","college entrance qualification","middle vocational","","","",""
"Rarely","2006","college entrance qualification","vocational + Abi","","","",""
"Rarely","2006","college entrance qualification","higher vocational","","","",""
"Rarely","2006","college entrance qualification","higher education","","","",""
"Rarely","2006","Other degree","in school","","","",""
"Rarely","2006","Other degree","inadequately","","","",""
"Rarely","2006","Other degree","general elemantary","","","",""
"Rarely","2006","Other degree","middle vocational","","","",""
"Rarely","2006","Other degree","vocational + Abi","","","",""
"Rarely","2006","Other degree","higher vocational","","","",""
"Rarely","2006","Other degree","higher education","","","",""
"Rarely","2006","no degree/no degree yet","in school","","","",""
"Rarely","2006","no degree/no degree yet","inadequately","","","",""
"Rarely","2006","no degree/no degree yet","general elemantary","","","",""
"Rarely","2006","no degree/no degree yet","middle vocational","","","",""
"Rarely","2006","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2006","no degree/no degree yet","higher vocational","","","",""
"Rarely","2006","no degree/no degree yet","higher education","","","",""
"Never","2006","lower secondary degree","in school","","","",""
"Never","2006","lower secondary degree","inadequately","","","",""
"Never","2006","lower secondary degree","general elemantary","","","",""
"Never","2006","lower secondary degree","middle vocational","","","",""
"Never","2006","lower secondary degree","vocational + Abi","","","",""
"Never","2006","lower secondary degree","higher vocational","","","",""
"Never","2006","lower secondary degree","higher education","","","",""
"Never","2006","secondary school degree","in school","","","",""
"Never","2006","secondary school degree","inadequately","","","",""
"Never","2006","secondary school degree","general elemantary","","","",""
"Never","2006","secondary school degree","middle vocational","","","",""
"Never","2006","secondary school degree","vocational + Abi","","","",""
"Never","2006","secondary school degree","higher vocational","","","",""
"Never","2006","secondary school degree","higher education","","","",""
"Never","2006","college entrance qualification","in school","","","",""
"Never","2006","college entrance qualification","inadequately","","","",""
"Never","2006","college entrance qualification","general elemantary","","","",""
"Never","2006","college entrance qualification","middle vocational","","","",""
"Never","2006","college entrance qualification","vocational + Abi","","","",""
"Never","2006","college entrance qualification","higher vocational","","","",""
"Never","2006","college entrance qualification","higher education","","","",""
"Never","2006","Other degree","in school","","","",""
"Never","2006","Other degree","inadequately","","","",""
"Never","2006","Other degree","general elemantary","","","",""
"Never","2006","Other degree","middle vocational","","","",""
"Never","2006","Other degree","vocational + Abi","","","",""
"Never","2006","Other degree","higher vocational","","","",""
"Never","2006","Other degree","higher education","","","",""
"Never","2006","no degree/no degree yet","in school","","","",""
"Never","2006","no degree/no degree yet","inadequately","","","",""
"Never","2006","no degree/no degree yet","general elemantary","","","",""
"Never","2006","no degree/no degree yet","middle vocational","","","",""
"Never","2006","no degree/no degree yet","vocational + Abi","","","",""
"Never","2006","no degree/no degree yet","higher vocational","","","",""
"Never","2006","no degree/no degree yet","higher education","","","",""
"Daily","2007","lower secondary degree","in school","","","",""
"Daily","2007","lower secondary degree","inadequately","","","",""
"Daily","2007","lower secondary degree","general elemantary","","","",""
"Daily","2007","lower secondary degree","middle vocational","","","",""
"Daily","2007","lower secondary degree","vocational + Abi","","","",""
"Daily","2007","lower secondary degree","higher vocational","","","",""
"Daily","2007","lower secondary degree","higher education","","","",""
"Daily","2007","secondary school degree","in school","","","",""
"Daily","2007","secondary school degree","inadequately","","","",""
"Daily","2007","secondary school degree","general elemantary","","","",""
"Daily","2007","secondary school degree","middle vocational","","","",""
"Daily","2007","secondary school degree","vocational + Abi","","","",""
"Daily","2007","secondary school degree","higher vocational","","","",""
"Daily","2007","secondary school degree","higher education","","","",""
"Daily","2007","college entrance qualification","in school","","","",""
"Daily","2007","college entrance qualification","inadequately","","","",""
"Daily","2007","college entrance qualification","general elemantary","","","",""
"Daily","2007","college entrance qualification","middle vocational","","","",""
"Daily","2007","college entrance qualification","vocational + Abi","","","",""
"Daily","2007","college entrance qualification","higher vocational","","","",""
"Daily","2007","college entrance qualification","higher education","","","",""
"Daily","2007","Other degree","in school","","","",""
"Daily","2007","Other degree","inadequately","","","",""
"Daily","2007","Other degree","general elemantary","","","",""
"Daily","2007","Other degree","middle vocational","","","",""
"Daily","2007","Other degree","vocational + Abi","","","",""
"Daily","2007","Other degree","higher vocational","","","",""
"Daily","2007","Other degree","higher education","","","",""
"Daily","2007","no degree/no degree yet","in school","","","",""
"Daily","2007","no degree/no degree yet","inadequately","","","",""
"Daily","2007","no degree/no degree yet","general elemantary","","","",""
"Daily","2007","no degree/no degree yet","middle vocational","","","",""
"Daily","2007","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2007","no degree/no degree yet","higher vocational","","","",""
"Daily","2007","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2007","lower secondary degree","in school","","","",""
"Min 1x per week","2007","lower secondary degree","inadequately","","","",""
"Min 1x per week","2007","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2007","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2007","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2007","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2007","lower secondary degree","higher education","","","",""
"Min 1x per week","2007","secondary school degree","in school","","","",""
"Min 1x per week","2007","secondary school degree","inadequately","","","",""
"Min 1x per week","2007","secondary school degree","general elemantary","","","",""
"Min 1x per week","2007","secondary school degree","middle vocational","","","",""
"Min 1x per week","2007","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2007","secondary school degree","higher vocational","","","",""
"Min 1x per week","2007","secondary school degree","higher education","","","",""
"Min 1x per week","2007","college entrance qualification","in school","","","",""
"Min 1x per week","2007","college entrance qualification","inadequately","","","",""
"Min 1x per week","2007","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2007","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2007","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2007","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2007","college entrance qualification","higher education","","","",""
"Min 1x per week","2007","Other degree","in school","","","",""
"Min 1x per week","2007","Other degree","inadequately","","","",""
"Min 1x per week","2007","Other degree","general elemantary","","","",""
"Min 1x per week","2007","Other degree","middle vocational","","","",""
"Min 1x per week","2007","Other degree","vocational + Abi","","","",""
"Min 1x per week","2007","Other degree","higher vocational","","","",""
"Min 1x per week","2007","Other degree","higher education","","","",""
"Min 1x per week","2007","no degree/no degree yet","in school","","","",""
"Min 1x per week","2007","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2007","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2007","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2007","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2007","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2007","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2007","lower secondary degree","in school","","","",""
"Min 1x per month","2007","lower secondary degree","inadequately","","","",""
"Min 1x per month","2007","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2007","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2007","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2007","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2007","lower secondary degree","higher education","","","",""
"Min 1x per month","2007","secondary school degree","in school","","","",""
"Min 1x per month","2007","secondary school degree","inadequately","","","",""
"Min 1x per month","2007","secondary school degree","general elemantary","","","",""
"Min 1x per month","2007","secondary school degree","middle vocational","","","",""
"Min 1x per month","2007","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2007","secondary school degree","higher vocational","","","",""
"Min 1x per month","2007","secondary school degree","higher education","","","",""
"Min 1x per month","2007","college entrance qualification","in school","","","",""
"Min 1x per month","2007","college entrance qualification","inadequately","","","",""
"Min 1x per month","2007","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2007","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2007","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2007","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2007","college entrance qualification","higher education","","","",""
"Min 1x per month","2007","Other degree","in school","","","",""
"Min 1x per month","2007","Other degree","inadequately","","","",""
"Min 1x per month","2007","Other degree","general elemantary","","","",""
"Min 1x per month","2007","Other degree","middle vocational","","","",""
"Min 1x per month","2007","Other degree","vocational + Abi","","","",""
"Min 1x per month","2007","Other degree","higher vocational","","","",""
"Min 1x per month","2007","Other degree","higher education","","","",""
"Min 1x per month","2007","no degree/no degree yet","in school","","","",""
"Min 1x per month","2007","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2007","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2007","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2007","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2007","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2007","no degree/no degree yet","higher education","","","",""
"Rarely","2007","lower secondary degree","in school","","","",""
"Rarely","2007","lower secondary degree","inadequately","","","",""
"Rarely","2007","lower secondary degree","general elemantary","","","",""
"Rarely","2007","lower secondary degree","middle vocational","","","",""
"Rarely","2007","lower secondary degree","vocational + Abi","","","",""
"Rarely","2007","lower secondary degree","higher vocational","","","",""
"Rarely","2007","lower secondary degree","higher education","","","",""
"Rarely","2007","secondary school degree","in school","","","",""
"Rarely","2007","secondary school degree","inadequately","","","",""
"Rarely","2007","secondary school degree","general elemantary","","","",""
"Rarely","2007","secondary school degree","middle vocational","","","",""
"Rarely","2007","secondary school degree","vocational + Abi","","","",""
"Rarely","2007","secondary school degree","higher vocational","","","",""
"Rarely","2007","secondary school degree","higher education","","","",""
"Rarely","2007","college entrance qualification","in school","","","",""
"Rarely","2007","college entrance qualification","inadequately","","","",""
"Rarely","2007","college entrance qualification","general elemantary","","","",""
"Rarely","2007","college entrance qualification","middle vocational","","","",""
"Rarely","2007","college entrance qualification","vocational + Abi","","","",""
"Rarely","2007","college entrance qualification","higher vocational","","","",""
"Rarely","2007","college entrance qualification","higher education","","","",""
"Rarely","2007","Other degree","in school","","","",""
"Rarely","2007","Other degree","inadequately","","","",""
"Rarely","2007","Other degree","general elemantary","","","",""
"Rarely","2007","Other degree","middle vocational","","","",""
"Rarely","2007","Other degree","vocational + Abi","","","",""
"Rarely","2007","Other degree","higher vocational","","","",""
"Rarely","2007","Other degree","higher education","","","",""
"Rarely","2007","no degree/no degree yet","in school","","","",""
"Rarely","2007","no degree/no degree yet","inadequately","","","",""
"Rarely","2007","no degree/no degree yet","general elemantary","","","",""
"Rarely","2007","no degree/no degree yet","middle vocational","","","",""
"Rarely","2007","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2007","no degree/no degree yet","higher vocational","","","",""
"Rarely","2007","no degree/no degree yet","higher education","","","",""
"Never","2007","lower secondary degree","in school","","","",""
"Never","2007","lower secondary degree","inadequately","","","",""
"Never","2007","lower secondary degree","general elemantary","","","",""
"Never","2007","lower secondary degree","middle vocational","","","",""
"Never","2007","lower secondary degree","vocational + Abi","","","",""
"Never","2007","lower secondary degree","higher vocational","","","",""
"Never","2007","lower secondary degree","higher education","","","",""
"Never","2007","secondary school degree","in school","","","",""
"Never","2007","secondary school degree","inadequately","","","",""
"Never","2007","secondary school degree","general elemantary","","","",""
"Never","2007","secondary school degree","middle vocational","","","",""
"Never","2007","secondary school degree","vocational + Abi","","","",""
"Never","2007","secondary school degree","higher vocational","","","",""
"Never","2007","secondary school degree","higher education","","","",""
"Never","2007","college entrance qualification","in school","","","",""
"Never","2007","college entrance qualification","inadequately","","","",""
"Never","2007","college entrance qualification","general elemantary","","","",""
"Never","2007","college entrance qualification","middle vocational","","","",""
"Never","2007","college entrance qualification","vocational + Abi","","","",""
"Never","2007","college entrance qualification","higher vocational","","","",""
"Never","2007","college entrance qualification","higher education","","","",""
"Never","2007","Other degree","in school","","","",""
"Never","2007","Other degree","inadequately","","","",""
"Never","2007","Other degree","general elemantary","","","",""
"Never","2007","Other degree","middle vocational","","","",""
"Never","2007","Other degree","vocational + Abi","","","",""
"Never","2007","Other degree","higher vocational","","","",""
"Never","2007","Other degree","higher education","","","",""
"Never","2007","no degree/no degree yet","in school","","","",""
"Never","2007","no degree/no degree yet","inadequately","","","",""
"Never","2007","no degree/no degree yet","general elemantary","","","",""
"Never","2007","no degree/no degree yet","middle vocational","","","",""
"Never","2007","no degree/no degree yet","vocational + Abi","","","",""
"Never","2007","no degree/no degree yet","higher vocational","","","",""
"Never","2007","no degree/no degree yet","higher education","","","",""
"Daily","2008","lower secondary degree","in school","","","",""
"Daily","2008","lower secondary degree","inadequately","","","",""
"Daily","2008","lower secondary degree","general elemantary","77","0.0610293250937738","0.0480064749555471","0.0740521752320006"
"Daily","2008","lower secondary degree","middle vocational","153","0.0379736674669309","0.0324315941947205","0.0435157407391414"
"Daily","2008","lower secondary degree","vocational + Abi","","","",""
"Daily","2008","lower secondary degree","higher vocational","8","","",""
"Daily","2008","lower secondary degree","higher education","4","","",""
"Daily","2008","secondary school degree","in school","","","",""
"Daily","2008","secondary school degree","inadequately","","","",""
"Daily","2008","secondary school degree","general elemantary","55","0.144086560518217","0.112703000042187","0.175470120994246"
"Daily","2008","secondary school degree","middle vocational","106","0.0288207318289317","0.0236367195803476","0.0340047440775158"
"Daily","2008","secondary school degree","vocational + Abi","1","","",""
"Daily","2008","secondary school degree","higher vocational","4","","",""
"Daily","2008","secondary school degree","higher education","18","","",""
"Daily","2008","college entrance qualification","in school","","","",""
"Daily","2008","college entrance qualification","inadequately","","","",""
"Daily","2008","college entrance qualification","general elemantary","","","",""
"Daily","2008","college entrance qualification","middle vocational","78","0.111045738930653","0.0874482825353096","0.134643195325997"
"Daily","2008","college entrance qualification","vocational + Abi","35","0.0631135477332995","0.0475520480586941","0.0786750474079049"
"Daily","2008","college entrance qualification","higher vocational","6","","",""
"Daily","2008","college entrance qualification","higher education","56","0.0207157108074586","0.0157792786284601","0.0256521429864572"
"Daily","2008","Other degree","in school","","","",""
"Daily","2008","Other degree","inadequately","3","","",""
"Daily","2008","Other degree","general elemantary","14","","",""
"Daily","2008","Other degree","middle vocational","10","","",""
"Daily","2008","Other degree","vocational + Abi","3","","",""
"Daily","2008","Other degree","higher vocational","","","",""
"Daily","2008","Other degree","higher education","1","","",""
"Daily","2008","no degree/no degree yet","in school","53","0.14892878375054","0.111736826669629","0.18612074083145"
"Daily","2008","no degree/no degree yet","inadequately","13","","",""
"Daily","2008","no degree/no degree yet","general elemantary","","","",""
"Daily","2008","no degree/no degree yet","middle vocational","2","","",""
"Daily","2008","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2008","no degree/no degree yet","higher vocational","","","",""
"Daily","2008","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2008","lower secondary degree","in school","","","",""
"Min 1x per week","2008","lower secondary degree","inadequately","","","",""
"Min 1x per week","2008","lower secondary degree","general elemantary","483","0.377555909958916","0.351183394531655","0.403928425386178"
"Min 1x per week","2008","lower secondary degree","middle vocational","1551","0.345070141213472","0.331285718010782","0.358854564416162"
"Min 1x per week","2008","lower secondary degree","vocational + Abi","10","","",""
"Min 1x per week","2008","lower secondary degree","higher vocational","135","0.342938374859456","0.29748646109545","0.388390288623461"
"Min 1x per week","2008","lower secondary degree","higher education","52","0.288252844397792","0.221335079317003","0.355170609478582"
"Min 1x per week","2008","secondary school degree","in school","","","",""
"Min 1x per week","2008","secondary school degree","inadequately","","","",""
"Min 1x per week","2008","secondary school degree","general elemantary","248","0.460946675455005","0.41639984995348","0.505493500956529"
"Min 1x per week","2008","secondary school degree","middle vocational","1584","0.395919431111995","0.380765871671724","0.411072990552267"
"Min 1x per week","2008","secondary school degree","vocational + Abi","8","","",""
"Min 1x per week","2008","secondary school degree","higher vocational","214","0.363282294863743","0.325486065304718","0.401078524422768"
"Min 1x per week","2008","secondary school degree","higher education","181","0.261706742235076","0.226795817595251","0.296617666874901"
"Min 1x per week","2008","college entrance qualification","in school","","","",""
"Min 1x per week","2008","college entrance qualification","inadequately","","","",""
"Min 1x per week","2008","college entrance qualification","general elemantary","","","",""
