"pli0080","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2003","Not Employed","middle vocational","974","0.236569750686849","0.223700383303494","0.249439118070204"
"Rarely","2003","Not Employed","vocational + Abi","54","0.230395812688449","0.181931719179035","0.278859906197864"
"Rarely","2003","Not Employed","higher vocational","124","0.27105397216423","0.231535009951276","0.310572934377184"
"Rarely","2003","Not Employed","higher education","190","0.217537021284619","0.191533429360416","0.243540613208823"
"Rarely","2003","Employed","in school","4","","",""
"Rarely","2003","Employed","inadequately","21","","",""
"Rarely","2003","Employed","general elemantary","183","0.16753370601908","0.146896913519939","0.188170498518221"
"Rarely","2003","Employed","middle vocational","1326","0.204281676258538","0.194802265963316","0.213761086553759"
"Rarely","2003","Employed","vocational + Abi","121","0.140808257894907","0.117695723283992","0.163920792505821"
"Rarely","2003","Employed","higher vocational","214","0.193420202098114","0.171100424449245","0.215739979746984"
"Rarely","2003","Employed","higher education","567","0.162090898476536","0.149677737631807","0.174504059321265"
"Never","2003","Not Employed","in school","2","","",""
"Never","2003","Not Employed","inadequately","15","","",""
"Never","2003","Not Employed","general elemantary","110","0.0802162628601974","0.0664472891580427","0.0939852365623522"
"Never","2003","Not Employed","middle vocational","229","0.061437302419319","0.0541655242014832","0.0687090806371547"
"Never","2003","Not Employed","vocational + Abi","12","","",""
"Never","2003","Not Employed","higher vocational","26","","",""
"Never","2003","Not Employed","higher education","24","","",""
"Never","2003","Employed","in school","","","",""
"Never","2003","Employed","inadequately","6","","",""
"Never","2003","Employed","general elemantary","47","0.0517723956671687","0.0395286810488773","0.0640161102854601"
"Never","2003","Employed","middle vocational","104","0.0177209876447721","0.0146189409635514","0.0208230343259927"
"Never","2003","Employed","vocational + Abi","11","","",""
"Never","2003","Employed","higher vocational","15","","",""
"Never","2003","Employed","higher education","23","","",""
"Daily","2004","Not Employed","in school","","","",""
"Daily","2004","Not Employed","inadequately","","","",""
"Daily","2004","Not Employed","general elemantary","","","",""
"Daily","2004","Not Employed","middle vocational","","","",""
"Daily","2004","Not Employed","vocational + Abi","","","",""
"Daily","2004","Not Employed","higher vocational","","","",""
"Daily","2004","Not Employed","higher education","","","",""
"Daily","2004","Employed","in school","","","",""
"Daily","2004","Employed","inadequately","","","",""
"Daily","2004","Employed","general elemantary","","","",""
"Daily","2004","Employed","middle vocational","","","",""
"Daily","2004","Employed","vocational + Abi","","","",""
"Daily","2004","Employed","higher vocational","","","",""
"Daily","2004","Employed","higher education","","","",""
"Min 1x per week","2004","Not Employed","in school","","","",""
"Min 1x per week","2004","Not Employed","inadequately","","","",""
"Min 1x per week","2004","Not Employed","general elemantary","","","",""
"Min 1x per week","2004","Not Employed","middle vocational","","","",""
"Min 1x per week","2004","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2004","Not Employed","higher vocational","","","",""
"Min 1x per week","2004","Not Employed","higher education","","","",""
"Min 1x per week","2004","Employed","in school","","","",""
"Min 1x per week","2004","Employed","inadequately","","","",""
"Min 1x per week","2004","Employed","general elemantary","","","",""
"Min 1x per week","2004","Employed","middle vocational","","","",""
"Min 1x per week","2004","Employed","vocational + Abi","","","",""
"Min 1x per week","2004","Employed","higher vocational","","","",""
"Min 1x per week","2004","Employed","higher education","","","",""
"Min 1x per month","2004","Not Employed","in school","","","",""
"Min 1x per month","2004","Not Employed","inadequately","","","",""
"Min 1x per month","2004","Not Employed","general elemantary","","","",""
"Min 1x per month","2004","Not Employed","middle vocational","","","",""
"Min 1x per month","2004","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2004","Not Employed","higher vocational","","","",""
"Min 1x per month","2004","Not Employed","higher education","","","",""
"Min 1x per month","2004","Employed","in school","","","",""
"Min 1x per month","2004","Employed","inadequately","","","",""
"Min 1x per month","2004","Employed","general elemantary","","","",""
"Min 1x per month","2004","Employed","middle vocational","","","",""
"Min 1x per month","2004","Employed","vocational + Abi","","","",""
"Min 1x per month","2004","Employed","higher vocational","","","",""
"Min 1x per month","2004","Employed","higher education","","","",""
"Rarely","2004","Not Employed","in school","","","",""
"Rarely","2004","Not Employed","inadequately","","","",""
"Rarely","2004","Not Employed","general elemantary","","","",""
"Rarely","2004","Not Employed","middle vocational","","","",""
"Rarely","2004","Not Employed","vocational + Abi","","","",""
"Rarely","2004","Not Employed","higher vocational","","","",""
"Rarely","2004","Not Employed","higher education","","","",""
"Rarely","2004","Employed","in school","","","",""
"Rarely","2004","Employed","inadequately","","","",""
"Rarely","2004","Employed","general elemantary","","","",""
"Rarely","2004","Employed","middle vocational","","","",""
"Rarely","2004","Employed","vocational + Abi","","","",""
"Rarely","2004","Employed","higher vocational","","","",""
"Rarely","2004","Employed","higher education","","","",""
"Never","2004","Not Employed","in school","","","",""
"Never","2004","Not Employed","inadequately","","","",""
"Never","2004","Not Employed","general elemantary","","","",""
"Never","2004","Not Employed","middle vocational","","","",""
"Never","2004","Not Employed","vocational + Abi","","","",""
"Never","2004","Not Employed","higher vocational","","","",""
"Never","2004","Not Employed","higher education","","","",""
"Never","2004","Employed","in school","","","",""
"Never","2004","Employed","inadequately","","","",""
"Never","2004","Employed","general elemantary","","","",""
"Never","2004","Employed","middle vocational","","","",""
"Never","2004","Employed","vocational + Abi","","","",""
"Never","2004","Employed","higher vocational","","","",""
"Never","2004","Employed","higher education","","","",""
"Daily","2005","Not Employed","in school","","","",""
"Daily","2005","Not Employed","inadequately","","","",""
"Daily","2005","Not Employed","general elemantary","","","",""
"Daily","2005","Not Employed","middle vocational","","","",""
"Daily","2005","Not Employed","vocational + Abi","","","",""
"Daily","2005","Not Employed","higher vocational","","","",""
"Daily","2005","Not Employed","higher education","","","",""
"Daily","2005","Employed","in school","","","",""
"Daily","2005","Employed","inadequately","","","",""
"Daily","2005","Employed","general elemantary","","","",""
"Daily","2005","Employed","middle vocational","","","",""
"Daily","2005","Employed","vocational + Abi","","","",""
"Daily","2005","Employed","higher vocational","","","",""
"Daily","2005","Employed","higher education","","","",""
"Min 1x per week","2005","Not Employed","in school","","","",""
"Min 1x per week","2005","Not Employed","inadequately","","","",""
"Min 1x per week","2005","Not Employed","general elemantary","","","",""
"Min 1x per week","2005","Not Employed","middle vocational","","","",""
"Min 1x per week","2005","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2005","Not Employed","higher vocational","","","",""
"Min 1x per week","2005","Not Employed","higher education","","","",""
"Min 1x per week","2005","Employed","in school","","","",""
"Min 1x per week","2005","Employed","inadequately","","","",""
"Min 1x per week","2005","Employed","general elemantary","","","",""
"Min 1x per week","2005","Employed","middle vocational","","","",""
"Min 1x per week","2005","Employed","vocational + Abi","","","",""
"Min 1x per week","2005","Employed","higher vocational","","","",""
"Min 1x per week","2005","Employed","higher education","","","",""
"Min 1x per month","2005","Not Employed","in school","","","",""
"Min 1x per month","2005","Not Employed","inadequately","","","",""
"Min 1x per month","2005","Not Employed","general elemantary","","","",""
"Min 1x per month","2005","Not Employed","middle vocational","","","",""
"Min 1x per month","2005","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2005","Not Employed","higher vocational","","","",""
"Min 1x per month","2005","Not Employed","higher education","","","",""
"Min 1x per month","2005","Employed","in school","","","",""
"Min 1x per month","2005","Employed","inadequately","","","",""
"Min 1x per month","2005","Employed","general elemantary","","","",""
"Min 1x per month","2005","Employed","middle vocational","","","",""
"Min 1x per month","2005","Employed","vocational + Abi","","","",""
"Min 1x per month","2005","Employed","higher vocational","","","",""
"Min 1x per month","2005","Employed","higher education","","","",""
"Rarely","2005","Not Employed","in school","","","",""
"Rarely","2005","Not Employed","inadequately","","","",""
"Rarely","2005","Not Employed","general elemantary","","","",""
"Rarely","2005","Not Employed","middle vocational","","","",""
"Rarely","2005","Not Employed","vocational + Abi","","","",""
"Rarely","2005","Not Employed","higher vocational","","","",""
"Rarely","2005","Not Employed","higher education","","","",""
"Rarely","2005","Employed","in school","","","",""
"Rarely","2005","Employed","inadequately","","","",""
"Rarely","2005","Employed","general elemantary","","","",""
"Rarely","2005","Employed","middle vocational","","","",""
"Rarely","2005","Employed","vocational + Abi","","","",""
"Rarely","2005","Employed","higher vocational","","","",""
"Rarely","2005","Employed","higher education","","","",""
"Never","2005","Not Employed","in school","","","",""
"Never","2005","Not Employed","inadequately","","","",""
"Never","2005","Not Employed","general elemantary","","","",""
"Never","2005","Not Employed","middle vocational","","","",""
"Never","2005","Not Employed","vocational + Abi","","","",""
"Never","2005","Not Employed","higher vocational","","","",""
"Never","2005","Not Employed","higher education","","","",""
"Never","2005","Employed","in school","","","",""
"Never","2005","Employed","inadequately","","","",""
"Never","2005","Employed","general elemantary","","","",""
"Never","2005","Employed","middle vocational","","","",""
"Never","2005","Employed","vocational + Abi","","","",""
"Never","2005","Employed","higher vocational","","","",""
"Never","2005","Employed","higher education","","","",""
"Daily","2006","Not Employed","in school","","","",""
"Daily","2006","Not Employed","inadequately","","","",""
"Daily","2006","Not Employed","general elemantary","","","",""
"Daily","2006","Not Employed","middle vocational","","","",""
"Daily","2006","Not Employed","vocational + Abi","","","",""
"Daily","2006","Not Employed","higher vocational","","","",""
"Daily","2006","Not Employed","higher education","","","",""
"Daily","2006","Employed","in school","","","",""
"Daily","2006","Employed","inadequately","","","",""
"Daily","2006","Employed","general elemantary","","","",""
"Daily","2006","Employed","middle vocational","","","",""
"Daily","2006","Employed","vocational + Abi","","","",""
"Daily","2006","Employed","higher vocational","","","",""
"Daily","2006","Employed","higher education","","","",""
"Min 1x per week","2006","Not Employed","in school","","","",""
"Min 1x per week","2006","Not Employed","inadequately","","","",""
"Min 1x per week","2006","Not Employed","general elemantary","","","",""
"Min 1x per week","2006","Not Employed","middle vocational","","","",""
"Min 1x per week","2006","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2006","Not Employed","higher vocational","","","",""
"Min 1x per week","2006","Not Employed","higher education","","","",""
"Min 1x per week","2006","Employed","in school","","","",""
"Min 1x per week","2006","Employed","inadequately","","","",""
"Min 1x per week","2006","Employed","general elemantary","","","",""
"Min 1x per week","2006","Employed","middle vocational","","","",""
"Min 1x per week","2006","Employed","vocational + Abi","","","",""
"Min 1x per week","2006","Employed","higher vocational","","","",""
"Min 1x per week","2006","Employed","higher education","","","",""
"Min 1x per month","2006","Not Employed","in school","","","",""
"Min 1x per month","2006","Not Employed","inadequately","","","",""
"Min 1x per month","2006","Not Employed","general elemantary","","","",""
"Min 1x per month","2006","Not Employed","middle vocational","","","",""
"Min 1x per month","2006","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2006","Not Employed","higher vocational","","","",""
"Min 1x per month","2006","Not Employed","higher education","","","",""
"Min 1x per month","2006","Employed","in school","","","",""
"Min 1x per month","2006","Employed","inadequately","","","",""
"Min 1x per month","2006","Employed","general elemantary","","","",""
"Min 1x per month","2006","Employed","middle vocational","","","",""
"Min 1x per month","2006","Employed","vocational + Abi","","","",""
"Min 1x per month","2006","Employed","higher vocational","","","",""
"Min 1x per month","2006","Employed","higher education","","","",""
"Rarely","2006","Not Employed","in school","","","",""
"Rarely","2006","Not Employed","inadequately","","","",""
"Rarely","2006","Not Employed","general elemantary","","","",""
"Rarely","2006","Not Employed","middle vocational","","","",""
"Rarely","2006","Not Employed","vocational + Abi","","","",""
"Rarely","2006","Not Employed","higher vocational","","","",""
"Rarely","2006","Not Employed","higher education","","","",""
"Rarely","2006","Employed","in school","","","",""
"Rarely","2006","Employed","inadequately","","","",""
"Rarely","2006","Employed","general elemantary","","","",""
"Rarely","2006","Employed","middle vocational","","","",""
"Rarely","2006","Employed","vocational + Abi","","","",""
"Rarely","2006","Employed","higher vocational","","","",""
"Rarely","2006","Employed","higher education","","","",""
"Never","2006","Not Employed","in school","","","",""
"Never","2006","Not Employed","inadequately","","","",""
"Never","2006","Not Employed","general elemantary","","","",""
"Never","2006","Not Employed","middle vocational","","","",""
"Never","2006","Not Employed","vocational + Abi","","","",""
"Never","2006","Not Employed","higher vocational","","","",""
"Never","2006","Not Employed","higher education","","","",""
"Never","2006","Employed","in school","","","",""
"Never","2006","Employed","inadequately","","","",""
"Never","2006","Employed","general elemantary","","","",""
"Never","2006","Employed","middle vocational","","","",""
"Never","2006","Employed","vocational + Abi","","","",""
"Never","2006","Employed","higher vocational","","","",""
"Never","2006","Employed","higher education","","","",""
"Daily","2007","Not Employed","in school","","","",""
"Daily","2007","Not Employed","inadequately","","","",""
"Daily","2007","Not Employed","general elemantary","","","",""
"Daily","2007","Not Employed","middle vocational","","","",""
"Daily","2007","Not Employed","vocational + Abi","","","",""
"Daily","2007","Not Employed","higher vocational","","","",""
"Daily","2007","Not Employed","higher education","","","",""
"Daily","2007","Employed","in school","","","",""
"Daily","2007","Employed","inadequately","","","",""
"Daily","2007","Employed","general elemantary","","","",""
"Daily","2007","Employed","middle vocational","","","",""
"Daily","2007","Employed","vocational + Abi","","","",""
"Daily","2007","Employed","higher vocational","","","",""
"Daily","2007","Employed","higher education","","","",""
"Min 1x per week","2007","Not Employed","in school","","","",""
"Min 1x per week","2007","Not Employed","inadequately","","","",""
"Min 1x per week","2007","Not Employed","general elemantary","","","",""
"Min 1x per week","2007","Not Employed","middle vocational","","","",""
"Min 1x per week","2007","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2007","Not Employed","higher vocational","","","",""
"Min 1x per week","2007","Not Employed","higher education","","","",""
"Min 1x per week","2007","Employed","in school","","","",""
"Min 1x per week","2007","Employed","inadequately","","","",""
"Min 1x per week","2007","Employed","general elemantary","","","",""
"Min 1x per week","2007","Employed","middle vocational","","","",""
"Min 1x per week","2007","Employed","vocational + Abi","","","",""
"Min 1x per week","2007","Employed","higher vocational","","","",""
"Min 1x per week","2007","Employed","higher education","","","",""
"Min 1x per month","2007","Not Employed","in school","","","",""
"Min 1x per month","2007","Not Employed","inadequately","","","",""
"Min 1x per month","2007","Not Employed","general elemantary","","","",""
"Min 1x per month","2007","Not Employed","middle vocational","","","",""
"Min 1x per month","2007","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2007","Not Employed","higher vocational","","","",""
"Min 1x per month","2007","Not Employed","higher education","","","",""
"Min 1x per month","2007","Employed","in school","","","",""
"Min 1x per month","2007","Employed","inadequately","","","",""
"Min 1x per month","2007","Employed","general elemantary","","","",""
"Min 1x per month","2007","Employed","middle vocational","","","",""
"Min 1x per month","2007","Employed","vocational + Abi","","","",""
"Min 1x per month","2007","Employed","higher vocational","","","",""
"Min 1x per month","2007","Employed","higher education","","","",""
"Rarely","2007","Not Employed","in school","","","",""
"Rarely","2007","Not Employed","inadequately","","","",""
"Rarely","2007","Not Employed","general elemantary","","","",""
"Rarely","2007","Not Employed","middle vocational","","","",""
"Rarely","2007","Not Employed","vocational + Abi","","","",""
"Rarely","2007","Not Employed","higher vocational","","","",""
"Rarely","2007","Not Employed","higher education","","","",""
"Rarely","2007","Employed","in school","","","",""
"Rarely","2007","Employed","inadequately","","","",""
"Rarely","2007","Employed","general elemantary","","","",""
"Rarely","2007","Employed","middle vocational","","","",""
"Rarely","2007","Employed","vocational + Abi","","","",""
"Rarely","2007","Employed","higher vocational","","","",""
"Rarely","2007","Employed","higher education","","","",""
"Never","2007","Not Employed","in school","","","",""
"Never","2007","Not Employed","inadequately","","","",""
"Never","2007","Not Employed","general elemantary","","","",""
"Never","2007","Not Employed","middle vocational","","","",""
"Never","2007","Not Employed","vocational + Abi","","","",""
"Never","2007","Not Employed","higher vocational","","","",""
"Never","2007","Not Employed","higher education","","","",""
"Never","2007","Employed","in school","","","",""
"Never","2007","Employed","inadequately","","","",""
"Never","2007","Employed","general elemantary","","","",""
"Never","2007","Employed","middle vocational","","","",""
"Never","2007","Employed","vocational + Abi","","","",""
"Never","2007","Employed","higher vocational","","","",""
"Never","2007","Employed","higher education","","","",""
"Daily","2008","Not Employed","in school","39","0.118063902827993","0.080796513182793","0.155331292473193"
"Daily","2008","Not Employed","inadequately","12","","",""
"Daily","2008","Not Employed","general elemantary","69","0.0669372932857822","0.0527973731245348","0.0810772134470295"
"Daily","2008","Not Employed","middle vocational","166","0.0425850509227581","0.0362077043467925","0.0489623974987237"
"Daily","2008","Not Employed","vocational + Abi","11","","",""
"Daily","2008","Not Employed","higher vocational","7","","",""
"Daily","2008","Not Employed","higher education","35","0.0376060856357428","0.0266394182080013","0.0485727530634843"
"Daily","2008","Employed","in school","14","","",""
"Daily","2008","Employed","inadequately","4","","",""
"Daily","2008","Employed","general elemantary","77","0.0994526757277174","0.0790930143292083","0.119812337126226"
"Daily","2008","Employed","middle vocational","197","0.0373907613683953","0.0325477738101956","0.042233748926595"
"Daily","2008","Employed","vocational + Abi","28","","",""
"Daily","2008","Employed","higher vocational","11","","",""
"Daily","2008","Employed","higher education","44","0.0154933535719639","0.0110987232796884","0.0198879838642394"
"Min 1x per week","2008","Not Employed","in school","185","0.69784580844323","0.644812844992535","0.750878771893926"
"Min 1x per week","2008","Not Employed","inadequately","46","0.358172698372285","0.271294562657897","0.445050834086672"
"Min 1x per week","2008","Not Employed","general elemantary","448","0.369284959401977","0.341979161493722","0.396590757310232"
"Min 1x per week","2008","Not Employed","middle vocational","1364","0.352769074108387","0.337677441833593","0.36786070638318"
"Min 1x per week","2008","Not Employed","vocational + Abi","94","0.323463008996448","0.266046592225564","0.380879425767332"
"Min 1x per week","2008","Not Employed","higher vocational","169","0.381591993819258","0.337005548582399","0.426178439056118"
"Min 1x per week","2008","Not Employed","higher education","408","0.361080047123528","0.333391884014654","0.388768210232401"
"Min 1x per week","2008","Employed","in school","39","0.555706516423654","0.433971415384224","0.677441617463085"
"Min 1x per week","2008","Employed","inadequately","29","","",""
"Min 1x per week","2008","Employed","general elemantary","387","0.429411109274455","0.395736129880936","0.463086088667974"
"Min 1x per week","2008","Employed","middle vocational","2380","0.406022633188711","0.393486423252562","0.418558843124859"
"Min 1x per week","2008","Employed","vocational + Abi","368","0.446023188401192","0.412428191506855","0.479618185295529"
"Min 1x per week","2008","Employed","higher vocational","323","0.339827281306886","0.309865310142605","0.369789252471167"
"Min 1x per week","2008","Employed","higher education","1098","0.370667663758066","0.353481748074131","0.387853579442001"
"Min 1x per month","2008","Not Employed","in school","42","0.0971195520179711","0.0629200087143503","0.131319095321592"
"Min 1x per month","2008","Not Employed","inadequately","17","","",""
"Min 1x per month","2008","Not Employed","general elemantary","297","0.224134354995098","0.200540171981534","0.247728538008662"
"Min 1x per month","2008","Not Employed","middle vocational","1126","0.2897577173065","0.275429831904043","0.304085602708957"
"Min 1x per month","2008","Not Employed","vocational + Abi","97","0.405524599156589","0.345261210762699","0.465787987550479"
"Min 1x per month","2008","Not Employed","higher vocational","134","0.290009578935408","0.248361201573834","0.331657956296981"
"Min 1x per month","2008","Not Employed","higher education","427","0.338172327835096","0.310900724693052","0.365443930977139"
"Min 1x per month","2008","Employed","in school","9","","",""
"Min 1x per month","2008","Employed","inadequately","13","","",""
"Min 1x per month","2008","Employed","general elemantary","200","0.218677349743859","0.190556648075364","0.246798051412355"
"Min 1x per month","2008","Employed","middle vocational","1963","0.315410256273803","0.303548218951427","0.327272293596179"
"Min 1x per month","2008","Employed","vocational + Abi","303","0.333673242939351","0.301805272119744","0.365541213758959"
"Min 1x per month","2008","Employed","higher vocational","393","0.402651031965417","0.371627521301915","0.433674542628919"
"Min 1x per month","2008","Employed","higher education","1306","0.425353254721834","0.40776123680886","0.442945272634809"
"Rarely","2008","Not Employed","in school","21","","",""
"Rarely","2008","Not Employed","inadequately","32","0.285408691286817","0.203577735815828","0.367239646757806"
"Rarely","2008","Not Employed","general elemantary","293","0.26289833557287","0.23799169908867","0.287804972057069"
"Rarely","2008","Not Employed","middle vocational","983","0.260763010519756","0.246896213139825","0.274629807899688"
"Rarely","2008","Not Employed","vocational + Abi","44","0.178685718216968","0.131666261232293","0.225705175201644"
"Rarely","2008","Not Employed","higher vocational","124","0.260481455061039","0.22019782408143","0.300765086040649"
"Rarely","2008","Not Employed","higher education","259","0.230255263508123","0.205986518348156","0.25452400866809"
"Rarely","2008","Employed","in school","2","","",""
"Rarely","2008","Employed","inadequately","16","","",""
"Rarely","2008","Employed","general elemantary","146","0.219118179612617","0.190977090168594","0.247259269056639"
"Rarely","2008","Employed","middle vocational","1263","0.222110516926224","0.211499678592077","0.232721355260372"
"Rarely","2008","Employed","vocational + Abi","134","0.15127640297291","0.127059487477314","0.175493318468507"
"Rarely","2008","Employed","higher vocational","215","0.226615934766548","0.20013365882186","0.253098210711236"
"Rarely","2008","Employed","higher education","565","0.17712688063387","0.163542214237559","0.190711547030181"
"Never","2008","Not Employed","in school","1","","",""
"Never","2008","Not Employed","inadequately","10","","",""
"Never","2008","Not Employed","general elemantary","93","0.0767450567442731","0.0616844144199285","0.0918056990686177"
"Never","2008","Not Employed","middle vocational","212","0.0541251471425986","0.0469789051856555","0.0612713890995418"
"Never","2008","Not Employed","vocational + Abi","9","","",""
"Never","2008","Not Employed","higher vocational","22","","",""
"Never","2008","Not Employed","higher education","27","","",""
"Never","2008","Employed","in school","","","",""
"Never","2008","Employed","inadequately","8","","",""
"Never","2008","Employed","general elemantary","20","","",""
"Never","2008","Employed","middle vocational","92","0.0190658322428665","0.0155747988656627","0.0225568656200702"
"Never","2008","Employed","vocational + Abi","8","","",""
"Never","2008","Employed","higher vocational","18","","",""
"Never","2008","Employed","higher education","21","","",""
"Daily","2009","Not Employed","in school","","","",""
"Daily","2009","Not Employed","inadequately","","","",""
"Daily","2009","Not Employed","general elemantary","","","",""
"Daily","2009","Not Employed","middle vocational","","","",""
"Daily","2009","Not Employed","vocational + Abi","","","",""
"Daily","2009","Not Employed","higher vocational","","","",""
"Daily","2009","Not Employed","higher education","","","",""
"Daily","2009","Employed","in school","","","",""
"Daily","2009","Employed","inadequately","","","",""
"Daily","2009","Employed","general elemantary","","","",""
"Daily","2009","Employed","middle vocational","","","",""
"Daily","2009","Employed","vocational + Abi","","","",""
"Daily","2009","Employed","higher vocational","","","",""
"Daily","2009","Employed","higher education","","","",""
"Min 1x per week","2009","Not Employed","in school","","","",""
"Min 1x per week","2009","Not Employed","inadequately","","","",""
"Min 1x per week","2009","Not Employed","general elemantary","","","",""
"Min 1x per week","2009","Not Employed","middle vocational","","","",""
"Min 1x per week","2009","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2009","Not Employed","higher vocational","","","",""
"Min 1x per week","2009","Not Employed","higher education","","","",""
"Min 1x per week","2009","Employed","in school","","","",""
"Min 1x per week","2009","Employed","inadequately","","","",""
"Min 1x per week","2009","Employed","general elemantary","","","",""
"Min 1x per week","2009","Employed","middle vocational","","","",""
"Min 1x per week","2009","Employed","vocational + Abi","","","",""
"Min 1x per week","2009","Employed","higher vocational","","","",""
"Min 1x per week","2009","Employed","higher education","","","",""
"Min 1x per month","2009","Not Employed","in school","","","",""
"Min 1x per month","2009","Not Employed","inadequately","","","",""
"Min 1x per month","2009","Not Employed","general elemantary","","","",""
"Min 1x per month","2009","Not Employed","middle vocational","","","",""
"Min 1x per month","2009","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2009","Not Employed","higher vocational","","","",""
"Min 1x per month","2009","Not Employed","higher education","","","",""
"Min 1x per month","2009","Employed","in school","","","",""
"Min 1x per month","2009","Employed","inadequately","","","",""
"Min 1x per month","2009","Employed","general elemantary","","","",""
"Min 1x per month","2009","Employed","middle vocational","","","",""
"Min 1x per month","2009","Employed","vocational + Abi","","","",""
"Min 1x per month","2009","Employed","higher vocational","","","",""
"Min 1x per month","2009","Employed","higher education","","","",""
"Rarely","2009","Not Employed","in school","","","",""
"Rarely","2009","Not Employed","inadequately","","","",""
"Rarely","2009","Not Employed","general elemantary","","","",""
"Rarely","2009","Not Employed","middle vocational","","","",""
"Rarely","2009","Not Employed","vocational + Abi","","","",""
"Rarely","2009","Not Employed","higher vocational","","","",""
"Rarely","2009","Not Employed","higher education","","","",""
"Rarely","2009","Employed","in school","","","",""
"Rarely","2009","Employed","inadequately","","","",""
"Rarely","2009","Employed","general elemantary","","","",""
"Rarely","2009","Employed","middle vocational","","","",""
"Rarely","2009","Employed","vocational + Abi","","","",""
"Rarely","2009","Employed","higher vocational","","","",""
"Rarely","2009","Employed","higher education","","","",""
"Never","2009","Not Employed","in school","","","",""
"Never","2009","Not Employed","inadequately","","","",""
"Never","2009","Not Employed","general elemantary","","","",""
"Never","2009","Not Employed","middle vocational","","","",""
"Never","2009","Not Employed","vocational + Abi","","","",""
"Never","2009","Not Employed","higher vocational","","","",""
"Never","2009","Not Employed","higher education","","","",""
"Never","2009","Employed","in school","","","",""
"Never","2009","Employed","inadequately","","","",""
"Never","2009","Employed","general elemantary","","","",""
"Never","2009","Employed","middle vocational","","","",""
"Never","2009","Employed","vocational + Abi","","","",""
"Never","2009","Employed","higher vocational","","","",""
"Never","2009","Employed","higher education","","","",""
"Daily","2010","Not Employed","in school","","","",""
"Daily","2010","Not Employed","inadequately","","","",""
"Daily","2010","Not Employed","general elemantary","","","",""
"Daily","2010","Not Employed","middle vocational","","","",""
"Daily","2010","Not Employed","vocational + Abi","","","",""
"Daily","2010","Not Employed","higher vocational","","","",""
"Daily","2010","Not Employed","higher education","","","",""
"Daily","2010","Employed","in school","","","",""
"Daily","2010","Employed","inadequately","","","",""
"Daily","2010","Employed","general elemantary","","","",""
"Daily","2010","Employed","middle vocational","","","",""
"Daily","2010","Employed","vocational + Abi","","","",""
"Daily","2010","Employed","higher vocational","","","",""
"Daily","2010","Employed","higher education","","","",""
"Min 1x per week","2010","Not Employed","in school","","","",""
"Min 1x per week","2010","Not Employed","inadequately","","","",""
"Min 1x per week","2010","Not Employed","general elemantary","","","",""
"Min 1x per week","2010","Not Employed","middle vocational","","","",""
"Min 1x per week","2010","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2010","Not Employed","higher vocational","","","",""
"Min 1x per week","2010","Not Employed","higher education","","","",""
"Min 1x per week","2010","Employed","in school","","","",""
"Min 1x per week","2010","Employed","inadequately","","","",""
"Min 1x per week","2010","Employed","general elemantary","","","",""
"Min 1x per week","2010","Employed","middle vocational","","","",""
"Min 1x per week","2010","Employed","vocational + Abi","","","",""
"Min 1x per week","2010","Employed","higher vocational","","","",""
"Min 1x per week","2010","Employed","higher education","","","",""
"Min 1x per month","2010","Not Employed","in school","","","",""
"Min 1x per month","2010","Not Employed","inadequately","","","",""
"Min 1x per month","2010","Not Employed","general elemantary","","","",""
"Min 1x per month","2010","Not Employed","middle vocational","","","",""
"Min 1x per month","2010","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2010","Not Employed","higher vocational","","","",""
"Min 1x per month","2010","Not Employed","higher education","","","",""
"Min 1x per month","2010","Employed","in school","","","",""
"Min 1x per month","2010","Employed","inadequately","","","",""
"Min 1x per month","2010","Employed","general elemantary","","","",""
"Min 1x per month","2010","Employed","middle vocational","","","",""
"Min 1x per month","2010","Employed","vocational + Abi","","","",""
"Min 1x per month","2010","Employed","higher vocational","","","",""
"Min 1x per month","2010","Employed","higher education","","","",""
"Rarely","2010","Not Employed","in school","","","",""
"Rarely","2010","Not Employed","inadequately","","","",""
"Rarely","2010","Not Employed","general elemantary","","","",""
"Rarely","2010","Not Employed","middle vocational","","","",""
"Rarely","2010","Not Employed","vocational + Abi","","","",""
"Rarely","2010","Not Employed","higher vocational","","","",""
"Rarely","2010","Not Employed","higher education","","","",""
"Rarely","2010","Employed","in school","","","",""
"Rarely","2010","Employed","inadequately","","","",""
"Rarely","2010","Employed","general elemantary","","","",""
"Rarely","2010","Employed","middle vocational","","","",""
"Rarely","2010","Employed","vocational + Abi","","","",""
"Rarely","2010","Employed","higher vocational","","","",""
"Rarely","2010","Employed","higher education","","","",""
"Never","2010","Not Employed","in school","","","",""
"Never","2010","Not Employed","inadequately","","","",""
"Never","2010","Not Employed","general elemantary","","","",""
