"pli0080","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2003","North Rhine-Westphalia","direct migration background","112","0.175993250424967","0.148001717589407","0.203984783260528"
"Rarely","2003","North Rhine-Westphalia","indirect migration background","19","","",""
"Rarely","2003","Hesse","no migration background","205","0.187431313216879","0.165220888587571","0.209641737846188"
"Rarely","2003","Hesse","direct migration background","25","","",""
"Rarely","2003","Hesse","indirect migration background","7","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","no migration background","250","0.246535198820138","0.221180552725533","0.271889844914742"
"Rarely","2003","Rhineland-Palatinate,Saarland","direct migration background","33","0.135524716963835","0.0872349642715718","0.183814469656099"
"Rarely","2003","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"Rarely","2003","Baden-Württemberg","no migration background","320","0.208326908576565","0.190118861230605","0.226534955922524"
"Rarely","2003","Baden-Württemberg","direct migration background","89","0.178241702472836","0.14741238234166","0.209071022604012"
"Rarely","2003","Baden-Württemberg","indirect migration background","17","","",""
"Rarely","2003","Bavaria","no migration background","518","0.223493829732009","0.207502565488044","0.239485093975974"
"Rarely","2003","Bavaria","direct migration background","69","0.155225954594927","0.119649799827072","0.190802109362782"
"Rarely","2003","Bavaria","indirect migration background","12","","",""
"Rarely","2003","Berlin","no migration background","138","0.186589485122636","0.158231356892422","0.214947613352851"
"Rarely","2003","Berlin","direct migration background","12","","",""
"Rarely","2003","Berlin","indirect migration background","3","","",""
"Rarely","2003","Brandenburg","no migration background","251","0.247763660861613","0.219987637909286","0.275539683813941"
"Rarely","2003","Brandenburg","direct migration background","4","","",""
"Rarely","2003","Brandenburg","indirect migration background","","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","no migration background","91","0.188752375407473","0.154724160506479","0.222780590308466"
"Rarely","2003","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Rarely","2003","Saxony","no migration background","425","0.275420895545557","0.253407542574865","0.29743424851625"
"Rarely","2003","Saxony","direct migration background","15","","",""
"Rarely","2003","Saxony","indirect migration background","2","","",""
"Rarely","2003","Saxony-Anhalt","no migration background","210","0.200184033430104","0.174100067257839","0.22626799960237"
"Rarely","2003","Saxony-Anhalt","direct migration background","7","","",""
"Rarely","2003","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2003","Thuringia","no migration background","231","0.285148923583858","0.256163223727375","0.314134623440341"
"Rarely","2003","Thuringia","direct migration background","3","","",""
"Rarely","2003","Thuringia","indirect migration background","","","",""
"Never","2003","Schleswig-Holstein","no migration background","11","","",""
"Never","2003","Schleswig-Holstein","direct migration background","3","","",""
"Never","2003","Schleswig-Holstein","indirect migration background","","","",""
"Never","2003","Hamburg","no migration background","5","","",""
"Never","2003","Hamburg","direct migration background","","","",""
"Never","2003","Hamburg","indirect migration background","","","",""
"Never","2003","Lower Saxony","no migration background","31","0.0236109938395133","0.0162892986651986","0.030932689013828"
"Never","2003","Lower Saxony","direct migration background","4","","",""
"Never","2003","Lower Saxony","indirect migration background","2","","",""
"Never","2003","Bremen","no migration background","3","","",""
"Never","2003","Bremen","direct migration background","","","",""
"Never","2003","Bremen","indirect migration background","","","",""
"Never","2003","North Rhine-Westphalia","no migration background","104","0.0331158953668284","0.0273795683235288","0.0388522224101279"
"Never","2003","North Rhine-Westphalia","direct migration background","29","","",""
"Never","2003","North Rhine-Westphalia","indirect migration background","5","","",""
"Never","2003","Hesse","no migration background","32","0.026144092391248","0.0170629625991673","0.0352252221833288"
"Never","2003","Hesse","direct migration background","10","","",""
"Never","2003","Hesse","indirect migration background","3","","",""
"Never","2003","Rhineland-Palatinate,Saarland","no migration background","51","0.0483334501060647","0.035716543093416","0.0609503571187134"
"Never","2003","Rhineland-Palatinate,Saarland","direct migration background","11","","",""
"Never","2003","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Never","2003","Baden-Württemberg","no migration background","39","0.0313674653196487","0.0235523212803696","0.0391826093589277"
"Never","2003","Baden-Württemberg","direct migration background","22","","",""
"Never","2003","Baden-Württemberg","indirect migration background","1","","",""
"Never","2003","Bavaria","no migration background","79","0.0418642418303114","0.0341762535085613","0.0495522301520616"
"Never","2003","Bavaria","direct migration background","12","","",""
"Never","2003","Bavaria","indirect migration background","1","","",""
"Never","2003","Berlin","no migration background","21","","",""
"Never","2003","Berlin","direct migration background","1","","",""
"Never","2003","Berlin","indirect migration background","","","",""
"Never","2003","Brandenburg","no migration background","29","","",""
"Never","2003","Brandenburg","direct migration background","1","","",""
"Never","2003","Brandenburg","indirect migration background","","","",""
"Never","2003","Mecklenburg-Western Pomerania","no migration background","17","","",""
"Never","2003","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2003","Saxony","no migration background","45","0.0358508045534518","0.0266893079222254","0.0450123011846782"
"Never","2003","Saxony","direct migration background","1","","",""
"Never","2003","Saxony","indirect migration background","","","",""
"Never","2003","Saxony-Anhalt","no migration background","38","0.0630814290594746","0.0472337538807392","0.07892910423821"
"Never","2003","Saxony-Anhalt","direct migration background","2","","",""
"Never","2003","Saxony-Anhalt","indirect migration background","","","",""
"Never","2003","Thuringia","no migration background","15","","",""
"Never","2003","Thuringia","direct migration background","1","","",""
"Never","2003","Thuringia","indirect migration background","","","",""
"Daily","2004","Schleswig-Holstein","no migration background","","","",""
"Daily","2004","Schleswig-Holstein","direct migration background","","","",""
"Daily","2004","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2004","Hamburg","no migration background","","","",""
"Daily","2004","Hamburg","direct migration background","","","",""
"Daily","2004","Hamburg","indirect migration background","","","",""
"Daily","2004","Lower Saxony","no migration background","","","",""
"Daily","2004","Lower Saxony","direct migration background","","","",""
"Daily","2004","Lower Saxony","indirect migration background","","","",""
"Daily","2004","Bremen","no migration background","","","",""
"Daily","2004","Bremen","direct migration background","","","",""
"Daily","2004","Bremen","indirect migration background","","","",""
"Daily","2004","North Rhine-Westphalia","no migration background","","","",""
"Daily","2004","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2004","Hesse","no migration background","","","",""
"Daily","2004","Hesse","direct migration background","","","",""
"Daily","2004","Hesse","indirect migration background","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2004","Baden-Württemberg","no migration background","","","",""
"Daily","2004","Baden-Württemberg","direct migration background","","","",""
"Daily","2004","Baden-Württemberg","indirect migration background","","","",""
"Daily","2004","Bavaria","no migration background","","","",""
"Daily","2004","Bavaria","direct migration background","","","",""
"Daily","2004","Bavaria","indirect migration background","","","",""
"Daily","2004","Berlin","no migration background","","","",""
"Daily","2004","Berlin","direct migration background","","","",""
"Daily","2004","Berlin","indirect migration background","","","",""
"Daily","2004","Brandenburg","no migration background","","","",""
"Daily","2004","Brandenburg","direct migration background","","","",""
"Daily","2004","Brandenburg","indirect migration background","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2004","Saxony","no migration background","","","",""
"Daily","2004","Saxony","direct migration background","","","",""
"Daily","2004","Saxony","indirect migration background","","","",""
"Daily","2004","Saxony-Anhalt","no migration background","","","",""
"Daily","2004","Saxony-Anhalt","direct migration background","","","",""
"Daily","2004","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2004","Thuringia","no migration background","","","",""
"Daily","2004","Thuringia","direct migration background","","","",""
"Daily","2004","Thuringia","indirect migration background","","","",""
"Min 1x per week","2004","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2004","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2004","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2004","Hamburg","no migration background","","","",""
"Min 1x per week","2004","Hamburg","direct migration background","","","",""
"Min 1x per week","2004","Hamburg","indirect migration background","","","",""
"Min 1x per week","2004","Lower Saxony","no migration background","","","",""
"Min 1x per week","2004","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2004","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2004","Bremen","no migration background","","","",""
"Min 1x per week","2004","Bremen","direct migration background","","","",""
"Min 1x per week","2004","Bremen","indirect migration background","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2004","Hesse","no migration background","","","",""
"Min 1x per week","2004","Hesse","direct migration background","","","",""
"Min 1x per week","2004","Hesse","indirect migration background","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2004","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2004","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2004","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2004","Bavaria","no migration background","","","",""
"Min 1x per week","2004","Bavaria","direct migration background","","","",""
"Min 1x per week","2004","Bavaria","indirect migration background","","","",""
"Min 1x per week","2004","Berlin","no migration background","","","",""
"Min 1x per week","2004","Berlin","direct migration background","","","",""
"Min 1x per week","2004","Berlin","indirect migration background","","","",""
"Min 1x per week","2004","Brandenburg","no migration background","","","",""
"Min 1x per week","2004","Brandenburg","direct migration background","","","",""
"Min 1x per week","2004","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2004","Saxony","no migration background","","","",""
"Min 1x per week","2004","Saxony","direct migration background","","","",""
"Min 1x per week","2004","Saxony","indirect migration background","","","",""
"Min 1x per week","2004","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2004","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2004","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2004","Thuringia","no migration background","","","",""
"Min 1x per week","2004","Thuringia","direct migration background","","","",""
"Min 1x per week","2004","Thuringia","indirect migration background","","","",""
"Min 1x per month","2004","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2004","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2004","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2004","Hamburg","no migration background","","","",""
"Min 1x per month","2004","Hamburg","direct migration background","","","",""
"Min 1x per month","2004","Hamburg","indirect migration background","","","",""
"Min 1x per month","2004","Lower Saxony","no migration background","","","",""
"Min 1x per month","2004","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2004","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2004","Bremen","no migration background","","","",""
"Min 1x per month","2004","Bremen","direct migration background","","","",""
"Min 1x per month","2004","Bremen","indirect migration background","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2004","Hesse","no migration background","","","",""
"Min 1x per month","2004","Hesse","direct migration background","","","",""
"Min 1x per month","2004","Hesse","indirect migration background","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2004","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2004","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2004","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2004","Bavaria","no migration background","","","",""
"Min 1x per month","2004","Bavaria","direct migration background","","","",""
"Min 1x per month","2004","Bavaria","indirect migration background","","","",""
"Min 1x per month","2004","Berlin","no migration background","","","",""
"Min 1x per month","2004","Berlin","direct migration background","","","",""
"Min 1x per month","2004","Berlin","indirect migration background","","","",""
"Min 1x per month","2004","Brandenburg","no migration background","","","",""
"Min 1x per month","2004","Brandenburg","direct migration background","","","",""
"Min 1x per month","2004","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2004","Saxony","no migration background","","","",""
"Min 1x per month","2004","Saxony","direct migration background","","","",""
"Min 1x per month","2004","Saxony","indirect migration background","","","",""
"Min 1x per month","2004","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2004","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2004","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2004","Thuringia","no migration background","","","",""
"Min 1x per month","2004","Thuringia","direct migration background","","","",""
"Min 1x per month","2004","Thuringia","indirect migration background","","","",""
"Rarely","2004","Schleswig-Holstein","no migration background","","","",""
"Rarely","2004","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2004","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2004","Hamburg","no migration background","","","",""
"Rarely","2004","Hamburg","direct migration background","","","",""
"Rarely","2004","Hamburg","indirect migration background","","","",""
"Rarely","2004","Lower Saxony","no migration background","","","",""
"Rarely","2004","Lower Saxony","direct migration background","","","",""
"Rarely","2004","Lower Saxony","indirect migration background","","","",""
"Rarely","2004","Bremen","no migration background","","","",""
"Rarely","2004","Bremen","direct migration background","","","",""
"Rarely","2004","Bremen","indirect migration background","","","",""
"Rarely","2004","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2004","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2004","Hesse","no migration background","","","",""
"Rarely","2004","Hesse","direct migration background","","","",""
"Rarely","2004","Hesse","indirect migration background","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2004","Baden-Württemberg","no migration background","","","",""
"Rarely","2004","Baden-Württemberg","direct migration background","","","",""
"Rarely","2004","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2004","Bavaria","no migration background","","","",""
"Rarely","2004","Bavaria","direct migration background","","","",""
"Rarely","2004","Bavaria","indirect migration background","","","",""
"Rarely","2004","Berlin","no migration background","","","",""
"Rarely","2004","Berlin","direct migration background","","","",""
"Rarely","2004","Berlin","indirect migration background","","","",""
"Rarely","2004","Brandenburg","no migration background","","","",""
"Rarely","2004","Brandenburg","direct migration background","","","",""
"Rarely","2004","Brandenburg","indirect migration background","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2004","Saxony","no migration background","","","",""
"Rarely","2004","Saxony","direct migration background","","","",""
"Rarely","2004","Saxony","indirect migration background","","","",""
"Rarely","2004","Saxony-Anhalt","no migration background","","","",""
"Rarely","2004","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2004","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2004","Thuringia","no migration background","","","",""
"Rarely","2004","Thuringia","direct migration background","","","",""
"Rarely","2004","Thuringia","indirect migration background","","","",""
"Never","2004","Schleswig-Holstein","no migration background","","","",""
"Never","2004","Schleswig-Holstein","direct migration background","","","",""
"Never","2004","Schleswig-Holstein","indirect migration background","","","",""
"Never","2004","Hamburg","no migration background","","","",""
"Never","2004","Hamburg","direct migration background","","","",""
"Never","2004","Hamburg","indirect migration background","","","",""
"Never","2004","Lower Saxony","no migration background","","","",""
"Never","2004","Lower Saxony","direct migration background","","","",""
"Never","2004","Lower Saxony","indirect migration background","","","",""
"Never","2004","Bremen","no migration background","","","",""
"Never","2004","Bremen","direct migration background","","","",""
"Never","2004","Bremen","indirect migration background","","","",""
"Never","2004","North Rhine-Westphalia","no migration background","","","",""
"Never","2004","North Rhine-Westphalia","direct migration background","","","",""
"Never","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2004","Hesse","no migration background","","","",""
"Never","2004","Hesse","direct migration background","","","",""
"Never","2004","Hesse","indirect migration background","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2004","Baden-Württemberg","no migration background","","","",""
"Never","2004","Baden-Württemberg","direct migration background","","","",""
"Never","2004","Baden-Württemberg","indirect migration background","","","",""
"Never","2004","Bavaria","no migration background","","","",""
"Never","2004","Bavaria","direct migration background","","","",""
"Never","2004","Bavaria","indirect migration background","","","",""
"Never","2004","Berlin","no migration background","","","",""
"Never","2004","Berlin","direct migration background","","","",""
"Never","2004","Berlin","indirect migration background","","","",""
"Never","2004","Brandenburg","no migration background","","","",""
"Never","2004","Brandenburg","direct migration background","","","",""
"Never","2004","Brandenburg","indirect migration background","","","",""
"Never","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2004","Saxony","no migration background","","","",""
"Never","2004","Saxony","direct migration background","","","",""
"Never","2004","Saxony","indirect migration background","","","",""
"Never","2004","Saxony-Anhalt","no migration background","","","",""
"Never","2004","Saxony-Anhalt","direct migration background","","","",""
"Never","2004","Saxony-Anhalt","indirect migration background","","","",""
"Never","2004","Thuringia","no migration background","","","",""
"Never","2004","Thuringia","direct migration background","","","",""
"Never","2004","Thuringia","indirect migration background","","","",""
"Daily","2005","Schleswig-Holstein","no migration background","","","",""
"Daily","2005","Schleswig-Holstein","direct migration background","","","",""
"Daily","2005","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2005","Hamburg","no migration background","","","",""
"Daily","2005","Hamburg","direct migration background","","","",""
"Daily","2005","Hamburg","indirect migration background","","","",""
"Daily","2005","Lower Saxony","no migration background","","","",""
"Daily","2005","Lower Saxony","direct migration background","","","",""
"Daily","2005","Lower Saxony","indirect migration background","","","",""
"Daily","2005","Bremen","no migration background","","","",""
"Daily","2005","Bremen","direct migration background","","","",""
"Daily","2005","Bremen","indirect migration background","","","",""
"Daily","2005","North Rhine-Westphalia","no migration background","","","",""
"Daily","2005","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2005","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2005","Hesse","no migration background","","","",""
"Daily","2005","Hesse","direct migration background","","","",""
"Daily","2005","Hesse","indirect migration background","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2005","Baden-Württemberg","no migration background","","","",""
"Daily","2005","Baden-Württemberg","direct migration background","","","",""
"Daily","2005","Baden-Württemberg","indirect migration background","","","",""
"Daily","2005","Bavaria","no migration background","","","",""
"Daily","2005","Bavaria","direct migration background","","","",""
"Daily","2005","Bavaria","indirect migration background","","","",""
"Daily","2005","Berlin","no migration background","","","",""
"Daily","2005","Berlin","direct migration background","","","",""
"Daily","2005","Berlin","indirect migration background","","","",""
"Daily","2005","Brandenburg","no migration background","","","",""
"Daily","2005","Brandenburg","direct migration background","","","",""
"Daily","2005","Brandenburg","indirect migration background","","","",""
"Daily","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2005","Saxony","no migration background","","","",""
"Daily","2005","Saxony","direct migration background","","","",""
"Daily","2005","Saxony","indirect migration background","","","",""
"Daily","2005","Saxony-Anhalt","no migration background","","","",""
"Daily","2005","Saxony-Anhalt","direct migration background","","","",""
"Daily","2005","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2005","Thuringia","no migration background","","","",""
"Daily","2005","Thuringia","direct migration background","","","",""
"Daily","2005","Thuringia","indirect migration background","","","",""
"Min 1x per week","2005","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2005","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2005","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2005","Hamburg","no migration background","","","",""
"Min 1x per week","2005","Hamburg","direct migration background","","","",""
"Min 1x per week","2005","Hamburg","indirect migration background","","","",""
"Min 1x per week","2005","Lower Saxony","no migration background","","","",""
"Min 1x per week","2005","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2005","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2005","Bremen","no migration background","","","",""
"Min 1x per week","2005","Bremen","direct migration background","","","",""
"Min 1x per week","2005","Bremen","indirect migration background","","","",""
"Min 1x per week","2005","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2005","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2005","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2005","Hesse","no migration background","","","",""
"Min 1x per week","2005","Hesse","direct migration background","","","",""
"Min 1x per week","2005","Hesse","indirect migration background","","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2005","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2005","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2005","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2005","Bavaria","no migration background","","","",""
"Min 1x per week","2005","Bavaria","direct migration background","","","",""
"Min 1x per week","2005","Bavaria","indirect migration background","","","",""
"Min 1x per week","2005","Berlin","no migration background","","","",""
"Min 1x per week","2005","Berlin","direct migration background","","","",""
"Min 1x per week","2005","Berlin","indirect migration background","","","",""
"Min 1x per week","2005","Brandenburg","no migration background","","","",""
"Min 1x per week","2005","Brandenburg","direct migration background","","","",""
"Min 1x per week","2005","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2005","Saxony","no migration background","","","",""
"Min 1x per week","2005","Saxony","direct migration background","","","",""
"Min 1x per week","2005","Saxony","indirect migration background","","","",""
"Min 1x per week","2005","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2005","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2005","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2005","Thuringia","no migration background","","","",""
"Min 1x per week","2005","Thuringia","direct migration background","","","",""
"Min 1x per week","2005","Thuringia","indirect migration background","","","",""
"Min 1x per month","2005","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2005","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2005","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2005","Hamburg","no migration background","","","",""
"Min 1x per month","2005","Hamburg","direct migration background","","","",""
"Min 1x per month","2005","Hamburg","indirect migration background","","","",""
"Min 1x per month","2005","Lower Saxony","no migration background","","","",""
"Min 1x per month","2005","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2005","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2005","Bremen","no migration background","","","",""
"Min 1x per month","2005","Bremen","direct migration background","","","",""
"Min 1x per month","2005","Bremen","indirect migration background","","","",""
"Min 1x per month","2005","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2005","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2005","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2005","Hesse","no migration background","","","",""
"Min 1x per month","2005","Hesse","direct migration background","","","",""
"Min 1x per month","2005","Hesse","indirect migration background","","","",""
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2005","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2005","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2005","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2005","Bavaria","no migration background","","","",""
"Min 1x per month","2005","Bavaria","direct migration background","","","",""
"Min 1x per month","2005","Bavaria","indirect migration background","","","",""
"Min 1x per month","2005","Berlin","no migration background","","","",""
"Min 1x per month","2005","Berlin","direct migration background","","","",""
"Min 1x per month","2005","Berlin","indirect migration background","","","",""
"Min 1x per month","2005","Brandenburg","no migration background","","","",""
"Min 1x per month","2005","Brandenburg","direct migration background","","","",""
"Min 1x per month","2005","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2005","Saxony","no migration background","","","",""
"Min 1x per month","2005","Saxony","direct migration background","","","",""
"Min 1x per month","2005","Saxony","indirect migration background","","","",""
"Min 1x per month","2005","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2005","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2005","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2005","Thuringia","no migration background","","","",""
"Min 1x per month","2005","Thuringia","direct migration background","","","",""
"Min 1x per month","2005","Thuringia","indirect migration background","","","",""
"Rarely","2005","Schleswig-Holstein","no migration background","","","",""
"Rarely","2005","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2005","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2005","Hamburg","no migration background","","","",""
"Rarely","2005","Hamburg","direct migration background","","","",""
"Rarely","2005","Hamburg","indirect migration background","","","",""
"Rarely","2005","Lower Saxony","no migration background","","","",""
"Rarely","2005","Lower Saxony","direct migration background","","","",""
"Rarely","2005","Lower Saxony","indirect migration background","","","",""
"Rarely","2005","Bremen","no migration background","","","",""
"Rarely","2005","Bremen","direct migration background","","","",""
"Rarely","2005","Bremen","indirect migration background","","","",""
"Rarely","2005","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2005","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2005","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2005","Hesse","no migration background","","","",""
"Rarely","2005","Hesse","direct migration background","","","",""
"Rarely","2005","Hesse","indirect migration background","","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
