"pli0080","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","direct migration background","(0) in school","","","",""
"Rarely","2002","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2002","direct migration background","(1b) general elementary school","","","",""
"Rarely","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","indirect migration background","(0) in school","","","",""
"Rarely","2002","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2002","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2002","no migration background","(0) in school","","","",""
"Never","2002","no migration background","(1a) inadequately completed","","","",""
"Never","2002","no migration background","(1b) general elementary school","","","",""
"Never","2002","no migration background","(1c) basic vocational qualification","","","",""
"Never","2002","no migration background","(2b) intermediate general qualification","","","",""
"Never","2002","no migration background","(2a) intermediate vocational","","","",""
"Never","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","no migration background","(3a) lower tertiary education","","","",""
"Never","2002","no migration background","(3b) higher tertiary education","","","",""
"Never","2002","direct migration background","(0) in school","","","",""
"Never","2002","direct migration background","(1a) inadequately completed","","","",""
"Never","2002","direct migration background","(1b) general elementary school","","","",""
"Never","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2002","direct migration background","(2a) intermediate vocational","","","",""
"Never","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","direct migration background","(3a) lower tertiary education","","","",""
"Never","2002","direct migration background","(3b) higher tertiary education","","","",""
"Never","2002","indirect migration background","(0) in school","","","",""
"Never","2002","indirect migration background","(1a) inadequately completed","","","",""
"Never","2002","indirect migration background","(1b) general elementary school","","","",""
"Never","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2003","no migration background","(0) in school","139","0.267757650051785","0.228711071759817","0.306804228343752"
"Daily","2003","no migration background","(1a) inadequately completed","7","","",""
"Daily","2003","no migration background","(1b) general elementary school","79","0.0504290299078143","0.0391030043632004","0.0617550554524282"
"Daily","2003","no migration background","(1c) basic vocational qualification","161","0.0312981200418926","0.0266655459130185","0.0359306941707667"
"Daily","2003","no migration background","(2b) intermediate general qualification","81","0.154734655202083","0.123129754799954","0.186339555604211"
"Daily","2003","no migration background","(2a) intermediate vocational","129","0.0269641161628794","0.0224120472211097","0.031516185104649"
"Daily","2003","no migration background","(2c_gen) general maturity certificate","95","0.131603933019316","0.105714603741846","0.157493262296785"
"Daily","2003","no migration background","(2c_voc) vocational maturity certificate","36","0.0376671167935259","0.0269967655694574","0.0483374680175945"
"Daily","2003","no migration background","(3a) lower tertiary education","29","","",""
"Daily","2003","no migration background","(3b) higher tertiary education","51","0.0236598729652537","0.0174538464417264","0.029865899488781"
"Daily","2003","direct migration background","(0) in school","8","","",""
"Daily","2003","direct migration background","(1a) inadequately completed","14","","",""
"Daily","2003","direct migration background","(1b) general elementary school","35","0.0736192538172913","0.0528782433628143","0.0943602642717684"
"Daily","2003","direct migration background","(1c) basic vocational qualification","30","0.051515853930164","0.0357588848482474","0.0672728230120805"
"Daily","2003","direct migration background","(2b) intermediate general qualification","12","","",""
"Daily","2003","direct migration background","(2a) intermediate vocational","5","","",""
"Daily","2003","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Daily","2003","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"Daily","2003","direct migration background","(3a) lower tertiary education","2","","",""
"Daily","2003","direct migration background","(3b) higher tertiary education","7","","",""
"Daily","2003","indirect migration background","(0) in school","23","","",""
"Daily","2003","indirect migration background","(1a) inadequately completed","1","","",""
"Daily","2003","indirect migration background","(1b) general elementary school","25","","",""
"Daily","2003","indirect migration background","(1c) basic vocational qualification","10","","",""
"Daily","2003","indirect migration background","(2b) intermediate general qualification","13","","",""
"Daily","2003","indirect migration background","(2a) intermediate vocational","13","","",""
"Daily","2003","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Daily","2003","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Daily","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2003","indirect migration background","(3b) higher tertiary education","3","","",""
"Min 1x per week","2003","no migration background","(0) in school","280","0.585693567157565","0.542254480841404","0.629132653473727"
"Min 1x per week","2003","no migration background","(1a) inadequately completed","28","","",""
"Min 1x per week","2003","no migration background","(1b) general elementary school","523","0.37058278722398","0.345585927976373","0.395579646471587"
"Min 1x per week","2003","no migration background","(1c) basic vocational qualification","1914","0.351597844532928","0.338894633667643","0.364301055398214"
"Min 1x per week","2003","no migration background","(2b) intermediate general qualification","262","0.53222670974282","0.488622327164749","0.575831092320892"
"Min 1x per week","2003","no migration background","(2a) intermediate vocational","1919","0.412388930687085","0.398554866327347","0.426222995046822"
"Min 1x per week","2003","no migration background","(2c_gen) general maturity certificate","386","0.606211953817028","0.568794782423727","0.64362912521033"
"Min 1x per week","2003","no migration background","(2c_voc) vocational maturity certificate","578","0.46262636343483","0.434682385504231","0.490570341365429"
"Min 1x per week","2003","no migration background","(3a) lower tertiary education","637","0.389539580779546","0.365763954568602","0.413315206990489"
"Min 1x per week","2003","no migration background","(3b) higher tertiary education","902","0.42176999386145","0.401605143400197","0.441934844322703"
"Min 1x per week","2003","direct migration background","(0) in school","33","0.514413787782028","0.374474543374326","0.65435303218973"
"Min 1x per week","2003","direct migration background","(1a) inadequately completed","70","0.368095772872426","0.298219683517076","0.437971862227775"
"Min 1x per week","2003","direct migration background","(1b) general elementary school","326","0.533090473900154","0.493466660202877","0.572714287597431"
"Min 1x per week","2003","direct migration background","(1c) basic vocational qualification","330","0.414423120405399","0.379307435613198","0.4495388051976"
"Min 1x per week","2003","direct migration background","(2b) intermediate general qualification","28","","",""
"Min 1x per week","2003","direct migration background","(2a) intermediate vocational","84","0.550025356570719","0.471706269166662","0.628344443974777"
"Min 1x per week","2003","direct migration background","(2c_gen) general maturity certificate","70","0.567403969811478","0.480551827686665","0.65425611193629"
"Min 1x per week","2003","direct migration background","(2c_voc) vocational maturity certificate","129","0.43205627732736","0.375043538616006","0.489069016038714"
"Min 1x per week","2003","direct migration background","(3a) lower tertiary education","35","0.372336048077295","0.269565241725457","0.475106854429134"
"Min 1x per week","2003","direct migration background","(3b) higher tertiary education","109","0.405845111599661","0.348834505526931","0.46285571767239"
"Min 1x per week","2003","indirect migration background","(0) in school","40","0.535443111627083","0.41943321584951","0.651453007404657"
"Min 1x per week","2003","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per week","2003","indirect migration background","(1b) general elementary school","57","0.458077699214229","0.367797346655446","0.548358051773012"
"Min 1x per week","2003","indirect migration background","(1c) basic vocational qualification","77","0.421594702975903","0.339502030420926","0.50368737553088"
"Min 1x per week","2003","indirect migration background","(2b) intermediate general qualification","49","0.675606079333175","0.568942695103244","0.782269463563105"
"Min 1x per week","2003","indirect migration background","(2a) intermediate vocational","81","0.558165754480161","0.473767483178279","0.642564025782043"
"Min 1x per week","2003","indirect migration background","(2c_gen) general maturity certificate","55","0.69119500990976","0.592979272879128","0.789410746940391"
"Min 1x per week","2003","indirect migration background","(2c_voc) vocational maturity certificate","36","0.68270034660295","0.561874311687861","0.803526381518039"
"Min 1x per week","2003","indirect migration background","(3a) lower tertiary education","13","","",""
"Min 1x per week","2003","indirect migration background","(3b) higher tertiary education","24","","",""
"Min 1x per month","2003","no migration background","(0) in school","53","0.100756086749604","0.0742125361511031","0.127299637348106"
"Min 1x per month","2003","no migration background","(1a) inadequately completed","12","","",""
"Min 1x per month","2003","no migration background","(1b) general elementary school","357","0.228225155641993","0.206503117060202","0.249947194223783"
"Min 1x per month","2003","no migration background","(1c) basic vocational qualification","1735","0.315430268871289","0.303067131082139","0.32779340666044"
"Min 1x per month","2003","no migration background","(2b) intermediate general qualification","101","0.184503487079249","0.150605224302675","0.218401749855823"
"Min 1x per month","2003","no migration background","(2a) intermediate vocational","1797","0.338307768994003","0.325011331042325","0.351604206945681"
"Min 1x per month","2003","no migration background","(2c_gen) general maturity certificate","131","0.204807340192042","0.173901797004069","0.235712883380015"
"Min 1x per month","2003","no migration background","(2c_voc) vocational maturity certificate","411","0.325481439429776","0.299221426912461","0.35174145194709"
"Min 1x per month","2003","no migration background","(3a) lower tertiary education","627","0.382844714193357","0.359145389724642","0.406544038662073"
"Min 1x per month","2003","no migration background","(3b) higher tertiary education","950","0.37636934721285","0.356587005323249","0.396151689102451"
"Min 1x per month","2003","direct migration background","(0) in school","4","","",""
"Min 1x per month","2003","direct migration background","(1a) inadequately completed","55","0.319541559490266","0.251981966564981","0.38710115241555"
"Min 1x per month","2003","direct migration background","(1b) general elementary school","129","0.207412610106381","0.175210776448612","0.23961444376415"
"Min 1x per month","2003","direct migration background","(1c) basic vocational qualification","241","0.299775844994492","0.267116756821896","0.332434933167088"
"Min 1x per month","2003","direct migration background","(2b) intermediate general qualification","8","","",""
"Min 1x per month","2003","direct migration background","(2a) intermediate vocational","43","0.275406693322909","0.205080575105621","0.345732811540197"
"Min 1x per month","2003","direct migration background","(2c_gen) general maturity certificate","28","","",""
"Min 1x per month","2003","direct migration background","(2c_voc) vocational maturity certificate","90","0.287922335654155","0.235808810414385","0.340035860893926"
"Min 1x per month","2003","direct migration background","(3a) lower tertiary education","29","","",""
"Min 1x per month","2003","direct migration background","(3b) higher tertiary education","116","0.410053039301049","0.352950928466203","0.467155150135895"
"Min 1x per month","2003","indirect migration background","(0) in school","7","","",""
"Min 1x per month","2003","indirect migration background","(1a) inadequately completed","5","","",""
"Min 1x per month","2003","indirect migration background","(1b) general elementary school","15","","",""
"Min 1x per month","2003","indirect migration background","(1c) basic vocational qualification","32","0.288617554236252","0.213290040369934","0.363945068102569"
"Min 1x per month","2003","indirect migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per month","2003","indirect migration background","(2a) intermediate vocational","27","","",""
"Min 1x per month","2003","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Min 1x per month","2003","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per month","2003","indirect migration background","(3a) lower tertiary education","2","","",""
"Min 1x per month","2003","indirect migration background","(3b) higher tertiary education","13","","",""
"Rarely","2003","no migration background","(0) in school","20","","",""
"Rarely","2003","no migration background","(1a) inadequately completed","30","0.373076453567421","0.27145283022312","0.474700076911722"
"Rarely","2003","no migration background","(1b) general elementary school","357","0.265618198330218","0.242758874404865","0.288477522255572"
"Rarely","2003","no migration background","(1c) basic vocational qualification","1370","0.253953244173849","0.242372723508246","0.265533764839452"
"Rarely","2003","no migration background","(2b) intermediate general qualification","47","0.0858587798905252","0.0613758662320248","0.110341693549026"
"Rarely","2003","no migration background","(2a) intermediate vocational","943","0.202709005177553","0.191411143364324","0.214006866990783"
"Rarely","2003","no migration background","(2c_gen) general maturity certificate","41","0.0508797848015009","0.0340506927607752","0.0677088768422266"
"Rarely","2003","no migration background","(2c_voc) vocational maturity certificate","179","0.158081353652341","0.137635264523914","0.178527442780767"
"Rarely","2003","no migration background","(3a) lower tertiary education","307","0.190112517377603","0.170981189604572","0.209243845150635"
"Rarely","2003","no migration background","(3b) higher tertiary education","385","0.171032338624402","0.155657351346905","0.186407325901898"
"Rarely","2003","direct migration background","(0) in school","4","","",""
"Rarely","2003","direct migration background","(1a) inadequately completed","34","0.218850598227387","0.158945543749198","0.278755652705576"
"Rarely","2003","direct migration background","(1b) general elementary school","94","0.13921447540086","0.111721033037316","0.166707917764403"
"Rarely","2003","direct migration background","(1c) basic vocational qualification","127","0.190234783697506","0.162257102538554","0.218212464856458"
"Rarely","2003","direct migration background","(2b) intermediate general qualification","5","","",""
"Rarely","2003","direct migration background","(2a) intermediate vocational","21","","",""
"Rarely","2003","direct migration background","(2c_gen) general maturity certificate","14","","",""
"Rarely","2003","direct migration background","(2c_voc) vocational maturity certificate","54","0.224999453937361","0.176938672444477","0.273060235430246"
"Rarely","2003","direct migration background","(3a) lower tertiary education","16","","",""
"Rarely","2003","direct migration background","(3b) higher tertiary education","42","0.130970653731233","0.0918027904807576","0.170138516981708"
"Rarely","2003","indirect migration background","(0) in school","1","","",""
"Rarely","2003","indirect migration background","(1a) inadequately completed","1","","",""
"Rarely","2003","indirect migration background","(1b) general elementary school","15","","",""
"Rarely","2003","indirect migration background","(1c) basic vocational qualification","16","","",""
"Rarely","2003","indirect migration background","(2b) intermediate general qualification","6","","",""
"Rarely","2003","indirect migration background","(2a) intermediate vocational","11","","",""
"Rarely","2003","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Rarely","2003","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2003","indirect migration background","(3a) lower tertiary education","1","","",""
"Rarely","2003","indirect migration background","(3b) higher tertiary education","6","","",""
"Never","2003","no migration background","(0) in school","2","","",""
"Never","2003","no migration background","(1a) inadequately completed","10","","",""
"Never","2003","no migration background","(1b) general elementary school","118","0.0851448288959948","0.0706994536649178","0.0995902041270718"
"Never","2003","no migration background","(1c) basic vocational qualification","247","0.0477205223800404","0.0420489564196553","0.0533920883404255"
"Never","2003","no migration background","(2b) intermediate general qualification","12","","",""
"Never","2003","no migration background","(2a) intermediate vocational","76","0.0196301789784797","0.0157315814383263","0.0235287765186331"
"Never","2003","no migration background","(2c_gen) general maturity certificate","2","","",""
"Never","2003","no migration background","(2c_voc) vocational maturity certificate","19","","",""
"Never","2003","no migration background","(3a) lower tertiary education","16","","",""
"Never","2003","no migration background","(3b) higher tertiary education","16","","",""
"Never","2003","direct migration background","(0) in school","","","",""
"Never","2003","direct migration background","(1a) inadequately completed","10","","",""
"Never","2003","direct migration background","(1b) general elementary school","25","","",""
"Never","2003","direct migration background","(1c) basic vocational qualification","28","","",""
"Never","2003","direct migration background","(2b) intermediate general qualification","1","","",""
"Never","2003","direct migration background","(2a) intermediate vocational","2","","",""
"Never","2003","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Never","2003","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Never","2003","direct migration background","(3a) lower tertiary education","3","","",""
"Never","2003","direct migration background","(3b) higher tertiary education","11","","",""
"Never","2003","indirect migration background","(0) in school","","","",""
"Never","2003","indirect migration background","(1a) inadequately completed","","","",""
"Never","2003","indirect migration background","(1b) general elementary school","5","","",""
"Never","2003","indirect migration background","(1c) basic vocational qualification","4","","",""
"Never","2003","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2003","indirect migration background","(2a) intermediate vocational","1","","",""
"Never","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2003","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Never","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2003","indirect migration background","(3b) higher tertiary education","1","","",""
"Daily","2004","no migration background","(0) in school","","","",""
"Daily","2004","no migration background","(1a) inadequately completed","","","",""
"Daily","2004","no migration background","(1b) general elementary school","","","",""
"Daily","2004","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2004","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2004","no migration background","(2a) intermediate vocational","","","",""
"Daily","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","no migration background","(3a) lower tertiary education","","","",""
"Daily","2004","no migration background","(3b) higher tertiary education","","","",""
"Daily","2004","direct migration background","(0) in school","","","",""
"Daily","2004","direct migration background","(1a) inadequately completed","","","",""
"Daily","2004","direct migration background","(1b) general elementary school","","","",""
"Daily","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2004","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2004","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2004","indirect migration background","(0) in school","","","",""
"Daily","2004","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2004","indirect migration background","(1b) general elementary school","","","",""
"Daily","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","no migration background","(0) in school","","","",""
"Min 1x per week","2004","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","direct migration background","(0) in school","","","",""
"Min 1x per week","2004","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","indirect migration background","(0) in school","","","",""
"Min 1x per week","2004","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","no migration background","(0) in school","","","",""
"Min 1x per month","2004","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","direct migration background","(0) in school","","","",""
"Min 1x per month","2004","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","indirect migration background","(0) in school","","","",""
"Min 1x per month","2004","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","no migration background","(0) in school","","","",""
"Rarely","2004","no migration background","(1a) inadequately completed","","","",""
"Rarely","2004","no migration background","(1b) general elementary school","","","",""
"Rarely","2004","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","direct migration background","(0) in school","","","",""
"Rarely","2004","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2004","direct migration background","(1b) general elementary school","","","",""
"Rarely","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","indirect migration background","(0) in school","","","",""
"Rarely","2004","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2004","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2004","no migration background","(0) in school","","","",""
"Never","2004","no migration background","(1a) inadequately completed","","","",""
"Never","2004","no migration background","(1b) general elementary school","","","",""
"Never","2004","no migration background","(1c) basic vocational qualification","","","",""
"Never","2004","no migration background","(2b) intermediate general qualification","","","",""
"Never","2004","no migration background","(2a) intermediate vocational","","","",""
"Never","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","no migration background","(3a) lower tertiary education","","","",""
"Never","2004","no migration background","(3b) higher tertiary education","","","",""
"Never","2004","direct migration background","(0) in school","","","",""
"Never","2004","direct migration background","(1a) inadequately completed","","","",""
"Never","2004","direct migration background","(1b) general elementary school","","","",""
"Never","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2004","direct migration background","(2a) intermediate vocational","","","",""
"Never","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","direct migration background","(3a) lower tertiary education","","","",""
"Never","2004","direct migration background","(3b) higher tertiary education","","","",""
"Never","2004","indirect migration background","(0) in school","","","",""
"Never","2004","indirect migration background","(1a) inadequately completed","","","",""
"Never","2004","indirect migration background","(1b) general elementary school","","","",""
"Never","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2005","no migration background","(0) in school","","","",""
"Daily","2005","no migration background","(1a) inadequately completed","","","",""
"Daily","2005","no migration background","(1b) general elementary school","","","",""
"Daily","2005","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2005","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2005","no migration background","(2a) intermediate vocational","","","",""
"Daily","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","no migration background","(3a) lower tertiary education","","","",""
"Daily","2005","no migration background","(3b) higher tertiary education","","","",""
"Daily","2005","direct migration background","(0) in school","","","",""
"Daily","2005","direct migration background","(1a) inadequately completed","","","",""
"Daily","2005","direct migration background","(1b) general elementary school","","","",""
"Daily","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2005","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2005","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2005","indirect migration background","(0) in school","","","",""
"Daily","2005","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2005","indirect migration background","(1b) general elementary school","","","",""
"Daily","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
