"pli0080","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2003","higher education","Rural Area","437","0.379955639883551","0.353048290808896","0.406862988958206"
"Min 1x per month","2003","in school","Urban Area","37","0.0959068997383947","0.067778919602161","0.124034879874628"
"Min 1x per month","2003","in school","Rural Area","27","","",""
"Min 1x per month","2003","inadequately","Urban Area","50","0.235046504895714","0.177421518081828","0.292671491709601"
"Min 1x per month","2003","inadequately","Rural Area","20","","",""
"Min 1x per month","2003","general elemantary","Urban Area","413","0.210772320183674","0.192246979858808","0.22929766050854"
"Min 1x per month","2003","general elemantary","Rural Area","194","0.213427638009319","0.18652443992693","0.240330836091709"
"Min 1x per month","2003","middle vocational","Urban Area","2344","0.319180657048299","0.308377810582866","0.329983503513732"
"Min 1x per month","2003","middle vocational","Rural Area","1254","0.295562784375331","0.281395717347389","0.309729851403272"
"Min 1x per month","2003","vocational + Abi","Urban Area","266","0.28517309618807","0.255543864903409","0.314802327472731"
"Min 1x per month","2003","vocational + Abi","Rural Area","87","0.348257071026819","0.29121847466908","0.405295667384557"
"Min 1x per month","2003","higher vocational","Urban Area","391","0.307165001397211","0.279728170121342","0.334601832673079"
"Min 1x per month","2003","higher vocational","Rural Area","239","0.389870949376594","0.350943071894699","0.428798826858489"
"Min 1x per month","2003","higher education","Urban Area","1238","0.377699049632033","0.360640960420906","0.39475713884316"
"Min 1x per month","2003","higher education","Rural Area","499","0.377588315101875","0.350713763538041","0.404462866665709"
"Rarely","2003","in school","Urban Area","18","","",""
"Rarely","2003","in school","Rural Area","7","","",""
"Rarely","2003","inadequately","Urban Area","44","0.238630038122576","0.180703596864071","0.296556479381082"
"Rarely","2003","inadequately","Rural Area","9","","",""
"Rarely","2003","general elemantary","Urban Area","320","0.196909850370779","0.178847505784825","0.214972194956733"
"Rarely","2003","general elemantary","Rural Area","197","0.221033459468246","0.193787779484073","0.248279139452419"
"Rarely","2003","middle vocational","Urban Area","1334","0.203588378222024","0.194256925407174","0.212919831036874"
"Rarely","2003","middle vocational","Rural Area","966","0.244849931963798","0.231499339009385","0.258200524918211"
"Rarely","2003","vocational + Abi","Urban Area","137","0.176214460639572","0.151211380184459","0.201217541094685"
"Rarely","2003","vocational + Abi","Rural Area","38","0.128153253581121","0.0881343129537845","0.168172194208457"
"Rarely","2003","higher vocational","Urban Area","201","0.206832611354228","0.182743259734957","0.230921962973499"
"Rarely","2003","higher vocational","Rural Area","137","0.247428294730461","0.212986318797922","0.281870270662999"
"Rarely","2003","higher education","Urban Area","486","0.167496076869025","0.15435736867288","0.18063478506517"
"Rarely","2003","higher education","Rural Area","271","0.204952669514364","0.18257492217445","0.227330416854277"
"Never","2003","in school","Urban Area","1","","",""
"Never","2003","in school","Rural Area","1","","",""
"Never","2003","inadequately","Urban Area","15","","",""
"Never","2003","inadequately","Rural Area","6","","",""
"Never","2003","general elemantary","Urban Area","101","0.0667121493716382","0.0553785325505958","0.0780457661926805"
"Never","2003","general elemantary","Rural Area","56","0.0715886091183414","0.0546607735617791","0.0885164446749038"
"Never","2003","middle vocational","Urban Area","222","0.0376221975193131","0.0332126009628258","0.0420317940758005"
"Never","2003","middle vocational","Rural Area","111","0.0312801559868776","0.0258755071487215","0.0366848048250338"
"Never","2003","vocational + Abi","Urban Area","18","","",""
"Never","2003","vocational + Abi","Rural Area","5","","",""
"Never","2003","higher vocational","Urban Area","24","","",""
"Never","2003","higher vocational","Rural Area","17","","",""
"Never","2003","higher education","Urban Area","27","","",""
"Never","2003","higher education","Rural Area","20","","",""
"Daily","2004","in school","Urban Area","","","",""
"Daily","2004","in school","Rural Area","","","",""
"Daily","2004","inadequately","Urban Area","","","",""
"Daily","2004","inadequately","Rural Area","","","",""
"Daily","2004","general elemantary","Urban Area","","","",""
"Daily","2004","general elemantary","Rural Area","","","",""
"Daily","2004","middle vocational","Urban Area","","","",""
"Daily","2004","middle vocational","Rural Area","","","",""
"Daily","2004","vocational + Abi","Urban Area","","","",""
"Daily","2004","vocational + Abi","Rural Area","","","",""
"Daily","2004","higher vocational","Urban Area","","","",""
"Daily","2004","higher vocational","Rural Area","","","",""
"Daily","2004","higher education","Urban Area","","","",""
"Daily","2004","higher education","Rural Area","","","",""
"Min 1x per week","2004","in school","Urban Area","","","",""
"Min 1x per week","2004","in school","Rural Area","","","",""
"Min 1x per week","2004","inadequately","Urban Area","","","",""
"Min 1x per week","2004","inadequately","Rural Area","","","",""
"Min 1x per week","2004","general elemantary","Urban Area","","","",""
"Min 1x per week","2004","general elemantary","Rural Area","","","",""
"Min 1x per week","2004","middle vocational","Urban Area","","","",""
"Min 1x per week","2004","middle vocational","Rural Area","","","",""
"Min 1x per week","2004","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2004","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2004","higher vocational","Urban Area","","","",""
"Min 1x per week","2004","higher vocational","Rural Area","","","",""
"Min 1x per week","2004","higher education","Urban Area","","","",""
"Min 1x per week","2004","higher education","Rural Area","","","",""
"Min 1x per month","2004","in school","Urban Area","","","",""
"Min 1x per month","2004","in school","Rural Area","","","",""
"Min 1x per month","2004","inadequately","Urban Area","","","",""
"Min 1x per month","2004","inadequately","Rural Area","","","",""
"Min 1x per month","2004","general elemantary","Urban Area","","","",""
"Min 1x per month","2004","general elemantary","Rural Area","","","",""
"Min 1x per month","2004","middle vocational","Urban Area","","","",""
"Min 1x per month","2004","middle vocational","Rural Area","","","",""
"Min 1x per month","2004","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2004","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2004","higher vocational","Urban Area","","","",""
"Min 1x per month","2004","higher vocational","Rural Area","","","",""
"Min 1x per month","2004","higher education","Urban Area","","","",""
"Min 1x per month","2004","higher education","Rural Area","","","",""
"Rarely","2004","in school","Urban Area","","","",""
"Rarely","2004","in school","Rural Area","","","",""
"Rarely","2004","inadequately","Urban Area","","","",""
"Rarely","2004","inadequately","Rural Area","","","",""
"Rarely","2004","general elemantary","Urban Area","","","",""
"Rarely","2004","general elemantary","Rural Area","","","",""
"Rarely","2004","middle vocational","Urban Area","","","",""
"Rarely","2004","middle vocational","Rural Area","","","",""
"Rarely","2004","vocational + Abi","Urban Area","","","",""
"Rarely","2004","vocational + Abi","Rural Area","","","",""
"Rarely","2004","higher vocational","Urban Area","","","",""
"Rarely","2004","higher vocational","Rural Area","","","",""
"Rarely","2004","higher education","Urban Area","","","",""
"Rarely","2004","higher education","Rural Area","","","",""
"Never","2004","in school","Urban Area","","","",""
"Never","2004","in school","Rural Area","","","",""
"Never","2004","inadequately","Urban Area","","","",""
"Never","2004","inadequately","Rural Area","","","",""
"Never","2004","general elemantary","Urban Area","","","",""
"Never","2004","general elemantary","Rural Area","","","",""
"Never","2004","middle vocational","Urban Area","","","",""
"Never","2004","middle vocational","Rural Area","","","",""
"Never","2004","vocational + Abi","Urban Area","","","",""
"Never","2004","vocational + Abi","Rural Area","","","",""
"Never","2004","higher vocational","Urban Area","","","",""
"Never","2004","higher vocational","Rural Area","","","",""
"Never","2004","higher education","Urban Area","","","",""
"Never","2004","higher education","Rural Area","","","",""
"Daily","2005","in school","Urban Area","","","",""
"Daily","2005","in school","Rural Area","","","",""
"Daily","2005","inadequately","Urban Area","","","",""
"Daily","2005","inadequately","Rural Area","","","",""
"Daily","2005","general elemantary","Urban Area","","","",""
"Daily","2005","general elemantary","Rural Area","","","",""
"Daily","2005","middle vocational","Urban Area","","","",""
"Daily","2005","middle vocational","Rural Area","","","",""
"Daily","2005","vocational + Abi","Urban Area","","","",""
"Daily","2005","vocational + Abi","Rural Area","","","",""
"Daily","2005","higher vocational","Urban Area","","","",""
"Daily","2005","higher vocational","Rural Area","","","",""
"Daily","2005","higher education","Urban Area","","","",""
"Daily","2005","higher education","Rural Area","","","",""
"Min 1x per week","2005","in school","Urban Area","","","",""
"Min 1x per week","2005","in school","Rural Area","","","",""
"Min 1x per week","2005","inadequately","Urban Area","","","",""
"Min 1x per week","2005","inadequately","Rural Area","","","",""
"Min 1x per week","2005","general elemantary","Urban Area","","","",""
"Min 1x per week","2005","general elemantary","Rural Area","","","",""
"Min 1x per week","2005","middle vocational","Urban Area","","","",""
"Min 1x per week","2005","middle vocational","Rural Area","","","",""
"Min 1x per week","2005","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2005","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2005","higher vocational","Urban Area","","","",""
"Min 1x per week","2005","higher vocational","Rural Area","","","",""
"Min 1x per week","2005","higher education","Urban Area","","","",""
"Min 1x per week","2005","higher education","Rural Area","","","",""
"Min 1x per month","2005","in school","Urban Area","","","",""
"Min 1x per month","2005","in school","Rural Area","","","",""
"Min 1x per month","2005","inadequately","Urban Area","","","",""
"Min 1x per month","2005","inadequately","Rural Area","","","",""
"Min 1x per month","2005","general elemantary","Urban Area","","","",""
"Min 1x per month","2005","general elemantary","Rural Area","","","",""
"Min 1x per month","2005","middle vocational","Urban Area","","","",""
"Min 1x per month","2005","middle vocational","Rural Area","","","",""
"Min 1x per month","2005","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2005","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2005","higher vocational","Urban Area","","","",""
"Min 1x per month","2005","higher vocational","Rural Area","","","",""
"Min 1x per month","2005","higher education","Urban Area","","","",""
"Min 1x per month","2005","higher education","Rural Area","","","",""
"Rarely","2005","in school","Urban Area","","","",""
"Rarely","2005","in school","Rural Area","","","",""
"Rarely","2005","inadequately","Urban Area","","","",""
"Rarely","2005","inadequately","Rural Area","","","",""
"Rarely","2005","general elemantary","Urban Area","","","",""
"Rarely","2005","general elemantary","Rural Area","","","",""
"Rarely","2005","middle vocational","Urban Area","","","",""
"Rarely","2005","middle vocational","Rural Area","","","",""
"Rarely","2005","vocational + Abi","Urban Area","","","",""
"Rarely","2005","vocational + Abi","Rural Area","","","",""
"Rarely","2005","higher vocational","Urban Area","","","",""
"Rarely","2005","higher vocational","Rural Area","","","",""
"Rarely","2005","higher education","Urban Area","","","",""
"Rarely","2005","higher education","Rural Area","","","",""
"Never","2005","in school","Urban Area","","","",""
"Never","2005","in school","Rural Area","","","",""
"Never","2005","inadequately","Urban Area","","","",""
"Never","2005","inadequately","Rural Area","","","",""
"Never","2005","general elemantary","Urban Area","","","",""
"Never","2005","general elemantary","Rural Area","","","",""
"Never","2005","middle vocational","Urban Area","","","",""
"Never","2005","middle vocational","Rural Area","","","",""
"Never","2005","vocational + Abi","Urban Area","","","",""
"Never","2005","vocational + Abi","Rural Area","","","",""
"Never","2005","higher vocational","Urban Area","","","",""
"Never","2005","higher vocational","Rural Area","","","",""
"Never","2005","higher education","Urban Area","","","",""
"Never","2005","higher education","Rural Area","","","",""
"Daily","2006","in school","Urban Area","","","",""
"Daily","2006","in school","Rural Area","","","",""
"Daily","2006","inadequately","Urban Area","","","",""
"Daily","2006","inadequately","Rural Area","","","",""
"Daily","2006","general elemantary","Urban Area","","","",""
"Daily","2006","general elemantary","Rural Area","","","",""
"Daily","2006","middle vocational","Urban Area","","","",""
"Daily","2006","middle vocational","Rural Area","","","",""
"Daily","2006","vocational + Abi","Urban Area","","","",""
"Daily","2006","vocational + Abi","Rural Area","","","",""
"Daily","2006","higher vocational","Urban Area","","","",""
"Daily","2006","higher vocational","Rural Area","","","",""
"Daily","2006","higher education","Urban Area","","","",""
"Daily","2006","higher education","Rural Area","","","",""
"Min 1x per week","2006","in school","Urban Area","","","",""
"Min 1x per week","2006","in school","Rural Area","","","",""
"Min 1x per week","2006","inadequately","Urban Area","","","",""
"Min 1x per week","2006","inadequately","Rural Area","","","",""
"Min 1x per week","2006","general elemantary","Urban Area","","","",""
"Min 1x per week","2006","general elemantary","Rural Area","","","",""
"Min 1x per week","2006","middle vocational","Urban Area","","","",""
"Min 1x per week","2006","middle vocational","Rural Area","","","",""
"Min 1x per week","2006","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2006","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2006","higher vocational","Urban Area","","","",""
"Min 1x per week","2006","higher vocational","Rural Area","","","",""
"Min 1x per week","2006","higher education","Urban Area","","","",""
"Min 1x per week","2006","higher education","Rural Area","","","",""
"Min 1x per month","2006","in school","Urban Area","","","",""
"Min 1x per month","2006","in school","Rural Area","","","",""
"Min 1x per month","2006","inadequately","Urban Area","","","",""
"Min 1x per month","2006","inadequately","Rural Area","","","",""
"Min 1x per month","2006","general elemantary","Urban Area","","","",""
"Min 1x per month","2006","general elemantary","Rural Area","","","",""
"Min 1x per month","2006","middle vocational","Urban Area","","","",""
"Min 1x per month","2006","middle vocational","Rural Area","","","",""
"Min 1x per month","2006","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2006","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2006","higher vocational","Urban Area","","","",""
"Min 1x per month","2006","higher vocational","Rural Area","","","",""
"Min 1x per month","2006","higher education","Urban Area","","","",""
"Min 1x per month","2006","higher education","Rural Area","","","",""
"Rarely","2006","in school","Urban Area","","","",""
"Rarely","2006","in school","Rural Area","","","",""
"Rarely","2006","inadequately","Urban Area","","","",""
"Rarely","2006","inadequately","Rural Area","","","",""
"Rarely","2006","general elemantary","Urban Area","","","",""
"Rarely","2006","general elemantary","Rural Area","","","",""
"Rarely","2006","middle vocational","Urban Area","","","",""
"Rarely","2006","middle vocational","Rural Area","","","",""
"Rarely","2006","vocational + Abi","Urban Area","","","",""
"Rarely","2006","vocational + Abi","Rural Area","","","",""
"Rarely","2006","higher vocational","Urban Area","","","",""
"Rarely","2006","higher vocational","Rural Area","","","",""
"Rarely","2006","higher education","Urban Area","","","",""
"Rarely","2006","higher education","Rural Area","","","",""
"Never","2006","in school","Urban Area","","","",""
"Never","2006","in school","Rural Area","","","",""
"Never","2006","inadequately","Urban Area","","","",""
"Never","2006","inadequately","Rural Area","","","",""
"Never","2006","general elemantary","Urban Area","","","",""
"Never","2006","general elemantary","Rural Area","","","",""
"Never","2006","middle vocational","Urban Area","","","",""
"Never","2006","middle vocational","Rural Area","","","",""
"Never","2006","vocational + Abi","Urban Area","","","",""
"Never","2006","vocational + Abi","Rural Area","","","",""
"Never","2006","higher vocational","Urban Area","","","",""
"Never","2006","higher vocational","Rural Area","","","",""
"Never","2006","higher education","Urban Area","","","",""
"Never","2006","higher education","Rural Area","","","",""
"Daily","2007","in school","Urban Area","","","",""
"Daily","2007","in school","Rural Area","","","",""
"Daily","2007","inadequately","Urban Area","","","",""
"Daily","2007","inadequately","Rural Area","","","",""
"Daily","2007","general elemantary","Urban Area","","","",""
"Daily","2007","general elemantary","Rural Area","","","",""
"Daily","2007","middle vocational","Urban Area","","","",""
"Daily","2007","middle vocational","Rural Area","","","",""
"Daily","2007","vocational + Abi","Urban Area","","","",""
"Daily","2007","vocational + Abi","Rural Area","","","",""
"Daily","2007","higher vocational","Urban Area","","","",""
"Daily","2007","higher vocational","Rural Area","","","",""
"Daily","2007","higher education","Urban Area","","","",""
"Daily","2007","higher education","Rural Area","","","",""
"Min 1x per week","2007","in school","Urban Area","","","",""
"Min 1x per week","2007","in school","Rural Area","","","",""
"Min 1x per week","2007","inadequately","Urban Area","","","",""
"Min 1x per week","2007","inadequately","Rural Area","","","",""
"Min 1x per week","2007","general elemantary","Urban Area","","","",""
"Min 1x per week","2007","general elemantary","Rural Area","","","",""
"Min 1x per week","2007","middle vocational","Urban Area","","","",""
"Min 1x per week","2007","middle vocational","Rural Area","","","",""
"Min 1x per week","2007","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2007","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2007","higher vocational","Urban Area","","","",""
"Min 1x per week","2007","higher vocational","Rural Area","","","",""
"Min 1x per week","2007","higher education","Urban Area","","","",""
"Min 1x per week","2007","higher education","Rural Area","","","",""
"Min 1x per month","2007","in school","Urban Area","","","",""
"Min 1x per month","2007","in school","Rural Area","","","",""
"Min 1x per month","2007","inadequately","Urban Area","","","",""
"Min 1x per month","2007","inadequately","Rural Area","","","",""
"Min 1x per month","2007","general elemantary","Urban Area","","","",""
"Min 1x per month","2007","general elemantary","Rural Area","","","",""
"Min 1x per month","2007","middle vocational","Urban Area","","","",""
"Min 1x per month","2007","middle vocational","Rural Area","","","",""
"Min 1x per month","2007","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2007","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2007","higher vocational","Urban Area","","","",""
"Min 1x per month","2007","higher vocational","Rural Area","","","",""
"Min 1x per month","2007","higher education","Urban Area","","","",""
"Min 1x per month","2007","higher education","Rural Area","","","",""
"Rarely","2007","in school","Urban Area","","","",""
"Rarely","2007","in school","Rural Area","","","",""
"Rarely","2007","inadequately","Urban Area","","","",""
"Rarely","2007","inadequately","Rural Area","","","",""
"Rarely","2007","general elemantary","Urban Area","","","",""
"Rarely","2007","general elemantary","Rural Area","","","",""
"Rarely","2007","middle vocational","Urban Area","","","",""
"Rarely","2007","middle vocational","Rural Area","","","",""
"Rarely","2007","vocational + Abi","Urban Area","","","",""
"Rarely","2007","vocational + Abi","Rural Area","","","",""
"Rarely","2007","higher vocational","Urban Area","","","",""
"Rarely","2007","higher vocational","Rural Area","","","",""
"Rarely","2007","higher education","Urban Area","","","",""
"Rarely","2007","higher education","Rural Area","","","",""
"Never","2007","in school","Urban Area","","","",""
"Never","2007","in school","Rural Area","","","",""
"Never","2007","inadequately","Urban Area","","","",""
"Never","2007","inadequately","Rural Area","","","",""
"Never","2007","general elemantary","Urban Area","","","",""
"Never","2007","general elemantary","Rural Area","","","",""
"Never","2007","middle vocational","Urban Area","","","",""
"Never","2007","middle vocational","Rural Area","","","",""
"Never","2007","vocational + Abi","Urban Area","","","",""
"Never","2007","vocational + Abi","Rural Area","","","",""
"Never","2007","higher vocational","Urban Area","","","",""
"Never","2007","higher vocational","Rural Area","","","",""
"Never","2007","higher education","Urban Area","","","",""
"Never","2007","higher education","Rural Area","","","",""
"Daily","2008","in school","Urban Area","37","0.161044114480154","0.114048627819137","0.208039601141171"
"Daily","2008","in school","Rural Area","16","","",""
"Daily","2008","inadequately","Urban Area","11","","",""
"Daily","2008","inadequately","Rural Area","5","","",""
"Daily","2008","general elemantary","Urban Area","89","0.0706092869167444","0.0569239454492329","0.0842946283842559"
"Daily","2008","general elemantary","Rural Area","57","0.0999508687583772","0.0774734500678566","0.122428287448898"
"Daily","2008","middle vocational","Urban Area","240","0.0402659906532866","0.0353588762044782","0.0451731051020949"
"Daily","2008","middle vocational","Rural Area","123","0.0378269409790494","0.031578478912383","0.0440754030457157"
"Daily","2008","vocational + Abi","Urban Area","32","0.059058823059836","0.0429436188432923","0.0751740272763798"
"Daily","2008","vocational + Abi","Rural Area","7","","",""
"Daily","2008","higher vocational","Urban Area","11","","",""
"Daily","2008","higher vocational","Rural Area","7","","",""
"Daily","2008","higher education","Urban Area","53","0.0204860336820676","0.0154068718324481","0.0255651955316871"
"Daily","2008","higher education","Rural Area","26","","",""
"Min 1x per week","2008","in school","Urban Area","147","0.655089012750693","0.59431501125662","0.715863014244767"
"Min 1x per week","2008","in school","Rural Area","77","0.707489912012015","0.625059834118501","0.78991998990553"
"Min 1x per week","2008","inadequately","Urban Area","59","0.408897766657646","0.326271656780436","0.491523876534856"
"Min 1x per week","2008","inadequately","Rural Area","16","","",""
"Min 1x per week","2008","general elemantary","Urban Area","582","0.414141171295361","0.387826602713934","0.440455739876788"
"Min 1x per week","2008","general elemantary","Rural Area","253","0.350887360885675","0.31512189097801","0.386652830793339"
"Min 1x per week","2008","middle vocational","Urban Area","2444","0.385698604489759","0.373548043344446","0.397849165635071"
"Min 1x per week","2008","middle vocational","Rural Area","1300","0.384091045080975","0.368160843158668","0.400021247003282"
"Min 1x per week","2008","vocational + Abi","Urban Area","356","0.425966531664461","0.392162497791199","0.459770565537724"
"Min 1x per week","2008","vocational + Abi","Rural Area","106","0.384001729815874","0.326414107688232","0.441589351943516"
"Min 1x per week","2008","higher vocational","Urban Area","330","0.384445647123778","0.352395713601885","0.416495580645671"
"Min 1x per week","2008","higher vocational","Rural Area","162","0.2928690847952","0.254162263459671","0.331575906130729"
"Min 1x per week","2008","higher education","Urban Area","1140","0.391602563085562","0.374101104479315","0.409104021691808"
"Min 1x per week","2008","higher education","Rural Area","366","0.29624894582398","0.270436224473397","0.322061667174563"
"Min 1x per month","2008","in school","Urban Area","37","0.103664427931233","0.0646913816081574","0.142637474254309"
"Min 1x per month","2008","in school","Rural Area","14","","",""
"Min 1x per month","2008","inadequately","Urban Area","22","","",""
"Min 1x per month","2008","inadequately","Rural Area","8","","",""
"Min 1x per month","2008","general elemantary","Urban Area","326","0.222909962434854","0.200675533937098","0.245144390932609"
"Min 1x per month","2008","general elemantary","Rural Area","171","0.219862917551386","0.188825791900762","0.25090004320201"
"Min 1x per month","2008","middle vocational","Urban Area","1957","0.314350653255735","0.302761818577382","0.325939487934088"
"Min 1x per month","2008","middle vocational","Rural Area","1132","0.288193099290916","0.273358739221447","0.303027459360385"
"Min 1x per month","2008","vocational + Abi","Urban Area","293","0.344326585467432","0.311844698735951","0.376808472198913"
"Min 1x per month","2008","vocational + Abi","Rural Area","107","0.373652235594908","0.316370737459573","0.430933733730244"
"Min 1x per month","2008","higher vocational","Urban Area","327","0.339039108715553","0.307850985872618","0.370227231558487"
"Min 1x per month","2008","higher vocational","Rural Area","200","0.415089743893923","0.373179860720848","0.456999627066999"
"Min 1x per month","2008","higher education","Urban Area","1215","0.390326249459188","0.372835016573852","0.407817482344524"
"Min 1x per month","2008","higher education","Rural Area","518","0.432852932880961","0.404842882838921","0.460862982923001"
"Rarely","2008","in school","Urban Area","13","","",""
"Rarely","2008","in school","Rural Area","10","","",""
"Rarely","2008","inadequately","Urban Area","29","","",""
"Rarely","2008","inadequately","Rural Area","19","","",""
"Rarely","2008","general elemantary","Urban Area","280","0.232949390697359","0.210367080946322","0.255531700448396"
"Rarely","2008","general elemantary","Rural Area","159","0.270633098148647","0.237337753056951","0.303928443240344"
"Rarely","2008","middle vocational","Urban Area","1347","0.228620423766453","0.218137724390949","0.239103123141958"
"Rarely","2008","middle vocational","Rural Area","899","0.253748934102621","0.239496451286546","0.268001416918696"
"Rarely","2008","vocational + Abi","Urban Area","126","0.148808063926675","0.124478228810995","0.173137899042356"
"Rarely","2008","vocational + Abi","Rural Area","52","0.187920470650241","0.141665422553577","0.234175518746904"
"Rarely","2008","higher vocational","Urban Area","194","0.23104537472662","0.203275402086004","0.258815347367236"
"Rarely","2008","higher vocational","Rural Area","145","0.252463405838069","0.215513249724856","0.289413561951282"
"Rarely","2008","higher education","Urban Area","545","0.181947699076864","0.168114532278743","0.195780865874985"
"Rarely","2008","higher education","Rural Area","279","0.222719282700903","0.199197853115661","0.246240712286146"
"Never","2008","in school","Urban Area","1","","",""
"Never","2008","in school","Rural Area","","","",""
"Never","2008","inadequately","Urban Area","15","","",""
"Never","2008","inadequately","Rural Area","3","","",""
"Never","2008","general elemantary","Urban Area","69","0.0593901886556815","0.0467635525129877","0.0720168247983752"
"Never","2008","general elemantary","Rural Area","44","0.0586657546559142","0.0410547431749887","0.0762767661368397"
"Never","2008","middle vocational","Urban Area","177","0.0310643278347667","0.0267336088525283","0.035395046817005"
"Never","2008","middle vocational","Rural Area","127","0.0361399805464386","0.0300270864639501","0.0422528746289271"
"Never","2008","vocational + Abi","Urban Area","15","","",""
"Never","2008","vocational + Abi","Rural Area","2","","",""
"Never","2008","higher vocational","Urban Area","23","","",""
"Never","2008","higher vocational","Rural Area","17","","",""
"Never","2008","higher education","Urban Area","35","0.0156374546963187","0.01118890581541","0.0200860035772274"
"Never","2008","higher education","Rural Area","13","","",""
"Daily","2009","in school","Urban Area","","","",""
"Daily","2009","in school","Rural Area","","","",""
"Daily","2009","inadequately","Urban Area","","","",""
"Daily","2009","inadequately","Rural Area","","","",""
"Daily","2009","general elemantary","Urban Area","","","",""
"Daily","2009","general elemantary","Rural Area","","","",""
"Daily","2009","middle vocational","Urban Area","","","",""
"Daily","2009","middle vocational","Rural Area","","","",""
"Daily","2009","vocational + Abi","Urban Area","","","",""
"Daily","2009","vocational + Abi","Rural Area","","","",""
"Daily","2009","higher vocational","Urban Area","","","",""
"Daily","2009","higher vocational","Rural Area","","","",""
"Daily","2009","higher education","Urban Area","","","",""
"Daily","2009","higher education","Rural Area","","","",""
"Min 1x per week","2009","in school","Urban Area","","","",""
"Min 1x per week","2009","in school","Rural Area","","","",""
"Min 1x per week","2009","inadequately","Urban Area","","","",""
"Min 1x per week","2009","inadequately","Rural Area","","","",""
"Min 1x per week","2009","general elemantary","Urban Area","","","",""
"Min 1x per week","2009","general elemantary","Rural Area","","","",""
"Min 1x per week","2009","middle vocational","Urban Area","","","",""
"Min 1x per week","2009","middle vocational","Rural Area","","","",""
"Min 1x per week","2009","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2009","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2009","higher vocational","Urban Area","","","",""
"Min 1x per week","2009","higher vocational","Rural Area","","","",""
"Min 1x per week","2009","higher education","Urban Area","","","",""
"Min 1x per week","2009","higher education","Rural Area","","","",""
"Min 1x per month","2009","in school","Urban Area","","","",""
"Min 1x per month","2009","in school","Rural Area","","","",""
"Min 1x per month","2009","inadequately","Urban Area","","","",""
"Min 1x per month","2009","inadequately","Rural Area","","","",""
"Min 1x per month","2009","general elemantary","Urban Area","","","",""
"Min 1x per month","2009","general elemantary","Rural Area","","","",""
"Min 1x per month","2009","middle vocational","Urban Area","","","",""
"Min 1x per month","2009","middle vocational","Rural Area","","","",""
"Min 1x per month","2009","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2009","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2009","higher vocational","Urban Area","","","",""
"Min 1x per month","2009","higher vocational","Rural Area","","","",""
"Min 1x per month","2009","higher education","Urban Area","","","",""
"Min 1x per month","2009","higher education","Rural Area","","","",""
"Rarely","2009","in school","Urban Area","","","",""
"Rarely","2009","in school","Rural Area","","","",""
"Rarely","2009","inadequately","Urban Area","","","",""
"Rarely","2009","inadequately","Rural Area","","","",""
"Rarely","2009","general elemantary","Urban Area","","","",""
"Rarely","2009","general elemantary","Rural Area","","","",""
"Rarely","2009","middle vocational","Urban Area","","","",""
"Rarely","2009","middle vocational","Rural Area","","","",""
"Rarely","2009","vocational + Abi","Urban Area","","","",""
"Rarely","2009","vocational + Abi","Rural Area","","","",""
"Rarely","2009","higher vocational","Urban Area","","","",""
"Rarely","2009","higher vocational","Rural Area","","","",""
"Rarely","2009","higher education","Urban Area","","","",""
"Rarely","2009","higher education","Rural Area","","","",""
"Never","2009","in school","Urban Area","","","",""
"Never","2009","in school","Rural Area","","","",""
"Never","2009","inadequately","Urban Area","","","",""
"Never","2009","inadequately","Rural Area","","","",""
"Never","2009","general elemantary","Urban Area","","","",""
"Never","2009","general elemantary","Rural Area","","","",""
"Never","2009","middle vocational","Urban Area","","","",""
"Never","2009","middle vocational","Rural Area","","","",""
"Never","2009","vocational + Abi","Urban Area","","","",""
"Never","2009","vocational + Abi","Rural Area","","","",""
"Never","2009","higher vocational","Urban Area","","","",""
"Never","2009","higher vocational","Rural Area","","","",""
"Never","2009","higher education","Urban Area","","","",""
"Never","2009","higher education","Rural Area","","","",""
"Daily","2010","in school","Urban Area","","","",""
"Daily","2010","in school","Rural Area","","","",""
"Daily","2010","inadequately","Urban Area","","","",""
"Daily","2010","inadequately","Rural Area","","","",""
"Daily","2010","general elemantary","Urban Area","","","",""
"Daily","2010","general elemantary","Rural Area","","","",""
"Daily","2010","middle vocational","Urban Area","","","",""
"Daily","2010","middle vocational","Rural Area","","","",""
