"plh0218","year","migback","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2013","direct migration background","East Germany","Female","","","",""
"4 on scale 1-7","2013","indirect migration background","West Germany","Male","46","0.0967657992067664","0.0743633158715958","0.119168282541937"
"4 on scale 1-7","2013","indirect migration background","West Germany","Female","34","0.0456827523708575","0.0298608919199775","0.0615046128217375"
"4 on scale 1-7","2013","indirect migration background","East Germany","Male","","","",""
"4 on scale 1-7","2013","indirect migration background","East Germany","Female","","","",""
"5 on scale 1-7","2013","no migration background","West Germany","Male","614","0.0528706169146628","0.0488834239909983","0.0568578098383273"
"5 on scale 1-7","2013","no migration background","West Germany","Female","481","0.0365197787075978","0.0331775137439453","0.0398620436712503"
"5 on scale 1-7","2013","no migration background","East Germany","Male","162","0.0412425401645381","0.0353203672974164","0.0471647130316598"
"5 on scale 1-7","2013","no migration background","East Germany","Female","120","0.0258003236522157","0.0210787087090189","0.0305219385954126"
"5 on scale 1-7","2013","direct migration background","West Germany","Male","55","0.0481949618289323","0.0376807008538233","0.0587092228040413"
"5 on scale 1-7","2013","direct migration background","West Germany","Female","52","0.0350138467221786","0.0259901521658582","0.044037541278499"
"5 on scale 1-7","2013","direct migration background","East Germany","Male","","","",""
"5 on scale 1-7","2013","direct migration background","East Germany","Female","","","",""
"5 on scale 1-7","2013","indirect migration background","West Germany","Male","32","0.0664173473062817","0.0475482040464262","0.0852864905661372"
"5 on scale 1-7","2013","indirect migration background","West Germany","Female","37","0.0595779917147543","0.0416414234776922","0.0775145599518163"
"5 on scale 1-7","2013","indirect migration background","East Germany","Male","","","",""
"5 on scale 1-7","2013","indirect migration background","East Germany","Female","","","",""
"6 on scale 1-7","2013","no migration background","West Germany","Male","301","0.0262604259870837","0.0234111947332223","0.029109657240945"
"6 on scale 1-7","2013","no migration background","West Germany","Female","221","0.0191271170088826","0.0166865736524981","0.021567660365267"
"6 on scale 1-7","2013","no migration background","East Germany","Male","89","0.0264848228443224","0.0217026650896414","0.0312669805990034"
"6 on scale 1-7","2013","no migration background","East Germany","Female","57","0.0128456163102614","0.00949191785158659","0.0161993147689363"
"6 on scale 1-7","2013","direct migration background","West Germany","Male","","","",""
"6 on scale 1-7","2013","direct migration background","West Germany","Female","","","",""
"6 on scale 1-7","2013","direct migration background","East Germany","Male","","","",""
"6 on scale 1-7","2013","direct migration background","East Germany","Female","","","",""
"6 on scale 1-7","2013","indirect migration background","West Germany","Male","","","",""
"6 on scale 1-7","2013","indirect migration background","West Germany","Female","","","",""
"6 on scale 1-7","2013","indirect migration background","East Germany","Male","","","",""
"6 on scale 1-7","2013","indirect migration background","East Germany","Female","","","",""
"7 Strongly agree","2013","no migration background","West Germany","Male","137","0.00998226050135569","0.00821096367816959","0.0117535573245418"
"7 Strongly agree","2013","no migration background","West Germany","Female","95","0.00658586336142407","0.00514465447325849","0.00802707224958964"
"7 Strongly agree","2013","no migration background","East Germany","Male","","","",""
"7 Strongly agree","2013","no migration background","East Germany","Female","","","",""
"7 Strongly agree","2013","direct migration background","West Germany","Male","","","",""
"7 Strongly agree","2013","direct migration background","West Germany","Female","","","",""
"7 Strongly agree","2013","direct migration background","East Germany","Male","","","",""
"7 Strongly agree","2013","direct migration background","East Germany","Female","","","",""
"7 Strongly agree","2013","indirect migration background","West Germany","Male","","","",""
"7 Strongly agree","2013","indirect migration background","West Germany","Female","","","",""
"7 Strongly agree","2013","indirect migration background","East Germany","Male","","","",""
"7 Strongly agree","2013","indirect migration background","East Germany","Female","","","",""
"1 Strongly disagree","2014","no migration background","West Germany","Male","","","",""
"1 Strongly disagree","2014","no migration background","West Germany","Female","","","",""
"1 Strongly disagree","2014","no migration background","East Germany","Male","","","",""
"1 Strongly disagree","2014","no migration background","East Germany","Female","","","",""
"1 Strongly disagree","2014","direct migration background","West Germany","Male","","","",""
"1 Strongly disagree","2014","direct migration background","West Germany","Female","","","",""
"1 Strongly disagree","2014","direct migration background","East Germany","Male","","","",""
"1 Strongly disagree","2014","direct migration background","East Germany","Female","","","",""
"1 Strongly disagree","2014","indirect migration background","West Germany","Male","","","",""
"1 Strongly disagree","2014","indirect migration background","West Germany","Female","","","",""
"1 Strongly disagree","2014","indirect migration background","East Germany","Male","","","",""
"1 Strongly disagree","2014","indirect migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","no migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","no migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","no migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","no migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","direct migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","direct migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","direct migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","direct migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","indirect migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","indirect migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","indirect migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","indirect migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","no migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","no migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","no migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","no migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","direct migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","direct migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","direct migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","direct migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","indirect migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","indirect migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","indirect migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","indirect migration background","East Germany","Female","","","",""
"4 on scale 1-7","2014","no migration background","West Germany","Male","","","",""
"4 on scale 1-7","2014","no migration background","West Germany","Female","","","",""
"4 on scale 1-7","2014","no migration background","East Germany","Male","","","",""
"4 on scale 1-7","2014","no migration background","East Germany","Female","","","",""
"4 on scale 1-7","2014","direct migration background","West Germany","Male","","","",""
"4 on scale 1-7","2014","direct migration background","West Germany","Female","","","",""
"4 on scale 1-7","2014","direct migration background","East Germany","Male","","","",""
"4 on scale 1-7","2014","direct migration background","East Germany","Female","","","",""
"4 on scale 1-7","2014","indirect migration background","West Germany","Male","","","",""
"4 on scale 1-7","2014","indirect migration background","West Germany","Female","","","",""
"4 on scale 1-7","2014","indirect migration background","East Germany","Male","","","",""
"4 on scale 1-7","2014","indirect migration background","East Germany","Female","","","",""
"5 on scale 1-7","2014","no migration background","West Germany","Male","","","",""
"5 on scale 1-7","2014","no migration background","West Germany","Female","","","",""
"5 on scale 1-7","2014","no migration background","East Germany","Male","","","",""
"5 on scale 1-7","2014","no migration background","East Germany","Female","","","",""
"5 on scale 1-7","2014","direct migration background","West Germany","Male","","","",""
"5 on scale 1-7","2014","direct migration background","West Germany","Female","","","",""
"5 on scale 1-7","2014","direct migration background","East Germany","Male","","","",""
"5 on scale 1-7","2014","direct migration background","East Germany","Female","","","",""
"5 on scale 1-7","2014","indirect migration background","West Germany","Male","","","",""
"5 on scale 1-7","2014","indirect migration background","West Germany","Female","","","",""
"5 on scale 1-7","2014","indirect migration background","East Germany","Male","","","",""
"5 on scale 1-7","2014","indirect migration background","East Germany","Female","","","",""
"6 on scale 1-7","2014","no migration background","West Germany","Male","","","",""
"6 on scale 1-7","2014","no migration background","West Germany","Female","","","",""
"6 on scale 1-7","2014","no migration background","East Germany","Male","","","",""
"6 on scale 1-7","2014","no migration background","East Germany","Female","","","",""
"6 on scale 1-7","2014","direct migration background","West Germany","Male","","","",""
"6 on scale 1-7","2014","direct migration background","West Germany","Female","","","",""
"6 on scale 1-7","2014","direct migration background","East Germany","Male","","","",""
"6 on scale 1-7","2014","direct migration background","East Germany","Female","","","",""
"6 on scale 1-7","2014","indirect migration background","West Germany","Male","","","",""
"6 on scale 1-7","2014","indirect migration background","West Germany","Female","","","",""
"6 on scale 1-7","2014","indirect migration background","East Germany","Male","","","",""
"6 on scale 1-7","2014","indirect migration background","East Germany","Female","","","",""
"7 Strongly agree","2014","no migration background","West Germany","Male","","","",""
"7 Strongly agree","2014","no migration background","West Germany","Female","","","",""
"7 Strongly agree","2014","no migration background","East Germany","Male","","","",""
"7 Strongly agree","2014","no migration background","East Germany","Female","","","",""
"7 Strongly agree","2014","direct migration background","West Germany","Male","","","",""
"7 Strongly agree","2014","direct migration background","West Germany","Female","","","",""
"7 Strongly agree","2014","direct migration background","East Germany","Male","","","",""
"7 Strongly agree","2014","direct migration background","East Germany","Female","","","",""
"7 Strongly agree","2014","indirect migration background","West Germany","Male","","","",""
"7 Strongly agree","2014","indirect migration background","West Germany","Female","","","",""
"7 Strongly agree","2014","indirect migration background","East Germany","Male","","","",""
"7 Strongly agree","2014","indirect migration background","East Germany","Female","","","",""
"1 Strongly disagree","2015","no migration background","West Germany","Male","","","",""
"1 Strongly disagree","2015","no migration background","West Germany","Female","","","",""
"1 Strongly disagree","2015","no migration background","East Germany","Male","","","",""
"1 Strongly disagree","2015","no migration background","East Germany","Female","","","",""
"1 Strongly disagree","2015","direct migration background","West Germany","Male","","","",""
"1 Strongly disagree","2015","direct migration background","West Germany","Female","","","",""
"1 Strongly disagree","2015","direct migration background","East Germany","Male","","","",""
"1 Strongly disagree","2015","direct migration background","East Germany","Female","","","",""
"1 Strongly disagree","2015","indirect migration background","West Germany","Male","","","",""
"1 Strongly disagree","2015","indirect migration background","West Germany","Female","","","",""
"1 Strongly disagree","2015","indirect migration background","East Germany","Male","","","",""
"1 Strongly disagree","2015","indirect migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","no migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","no migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","no migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","no migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","direct migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","direct migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","direct migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","direct migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","indirect migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","indirect migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","indirect migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","indirect migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","no migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","no migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","no migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","no migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","direct migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","direct migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","direct migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","direct migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","indirect migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","indirect migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","indirect migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","indirect migration background","East Germany","Female","","","",""
"4 on scale 1-7","2015","no migration background","West Germany","Male","","","",""
"4 on scale 1-7","2015","no migration background","West Germany","Female","","","",""
"4 on scale 1-7","2015","no migration background","East Germany","Male","","","",""
"4 on scale 1-7","2015","no migration background","East Germany","Female","","","",""
"4 on scale 1-7","2015","direct migration background","West Germany","Male","","","",""
"4 on scale 1-7","2015","direct migration background","West Germany","Female","","","",""
"4 on scale 1-7","2015","direct migration background","East Germany","Male","","","",""
"4 on scale 1-7","2015","direct migration background","East Germany","Female","","","",""
"4 on scale 1-7","2015","indirect migration background","West Germany","Male","","","",""
"4 on scale 1-7","2015","indirect migration background","West Germany","Female","","","",""
"4 on scale 1-7","2015","indirect migration background","East Germany","Male","","","",""
"4 on scale 1-7","2015","indirect migration background","East Germany","Female","","","",""
"5 on scale 1-7","2015","no migration background","West Germany","Male","","","",""
"5 on scale 1-7","2015","no migration background","West Germany","Female","","","",""
"5 on scale 1-7","2015","no migration background","East Germany","Male","","","",""
"5 on scale 1-7","2015","no migration background","East Germany","Female","","","",""
"5 on scale 1-7","2015","direct migration background","West Germany","Male","","","",""
"5 on scale 1-7","2015","direct migration background","West Germany","Female","","","",""
"5 on scale 1-7","2015","direct migration background","East Germany","Male","","","",""
"5 on scale 1-7","2015","direct migration background","East Germany","Female","","","",""
"5 on scale 1-7","2015","indirect migration background","West Germany","Male","","","",""
"5 on scale 1-7","2015","indirect migration background","West Germany","Female","","","",""
"5 on scale 1-7","2015","indirect migration background","East Germany","Male","","","",""
"5 on scale 1-7","2015","indirect migration background","East Germany","Female","","","",""
"6 on scale 1-7","2015","no migration background","West Germany","Male","","","",""
"6 on scale 1-7","2015","no migration background","West Germany","Female","","","",""
"6 on scale 1-7","2015","no migration background","East Germany","Male","","","",""
"6 on scale 1-7","2015","no migration background","East Germany","Female","","","",""
"6 on scale 1-7","2015","direct migration background","West Germany","Male","","","",""
"6 on scale 1-7","2015","direct migration background","West Germany","Female","","","",""
"6 on scale 1-7","2015","direct migration background","East Germany","Male","","","",""
"6 on scale 1-7","2015","direct migration background","East Germany","Female","","","",""
"6 on scale 1-7","2015","indirect migration background","West Germany","Male","","","",""
"6 on scale 1-7","2015","indirect migration background","West Germany","Female","","","",""
"6 on scale 1-7","2015","indirect migration background","East Germany","Male","","","",""
"6 on scale 1-7","2015","indirect migration background","East Germany","Female","","","",""
"7 Strongly agree","2015","no migration background","West Germany","Male","","","",""
"7 Strongly agree","2015","no migration background","West Germany","Female","","","",""
"7 Strongly agree","2015","no migration background","East Germany","Male","","","",""
"7 Strongly agree","2015","no migration background","East Germany","Female","","","",""
"7 Strongly agree","2015","direct migration background","West Germany","Male","","","",""
"7 Strongly agree","2015","direct migration background","West Germany","Female","","","",""
"7 Strongly agree","2015","direct migration background","East Germany","Male","","","",""
"7 Strongly agree","2015","direct migration background","East Germany","Female","","","",""
"7 Strongly agree","2015","indirect migration background","West Germany","Male","","","",""
"7 Strongly agree","2015","indirect migration background","West Germany","Female","","","",""
"7 Strongly agree","2015","indirect migration background","East Germany","Male","","","",""
"7 Strongly agree","2015","indirect migration background","East Germany","Female","","","",""
"1 Strongly disagree","2016","no migration background","West Germany","Male","","","",""
"1 Strongly disagree","2016","no migration background","West Germany","Female","","","",""
"1 Strongly disagree","2016","no migration background","East Germany","Male","","","",""
"1 Strongly disagree","2016","no migration background","East Germany","Female","","","",""
"1 Strongly disagree","2016","direct migration background","West Germany","Male","","","",""
"1 Strongly disagree","2016","direct migration background","West Germany","Female","","","",""
"1 Strongly disagree","2016","direct migration background","East Germany","Male","","","",""
"1 Strongly disagree","2016","direct migration background","East Germany","Female","","","",""
"1 Strongly disagree","2016","indirect migration background","West Germany","Male","","","",""
"1 Strongly disagree","2016","indirect migration background","West Germany","Female","","","",""
"1 Strongly disagree","2016","indirect migration background","East Germany","Male","","","",""
"1 Strongly disagree","2016","indirect migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","no migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","no migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","no migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","no migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","direct migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","direct migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","direct migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","direct migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","indirect migration background","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","indirect migration background","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","indirect migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","indirect migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","no migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","no migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","no migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","no migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","direct migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","direct migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","direct migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","direct migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","indirect migration background","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","indirect migration background","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","indirect migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","indirect migration background","East Germany","Female","","","",""
"4 on scale 1-7","2016","no migration background","West Germany","Male","","","",""
"4 on scale 1-7","2016","no migration background","West Germany","Female","","","",""
"4 on scale 1-7","2016","no migration background","East Germany","Male","","","",""
"4 on scale 1-7","2016","no migration background","East Germany","Female","","","",""
"4 on scale 1-7","2016","direct migration background","West Germany","Male","","","",""
"4 on scale 1-7","2016","direct migration background","West Germany","Female","","","",""
"4 on scale 1-7","2016","direct migration background","East Germany","Male","","","",""
"4 on scale 1-7","2016","direct migration background","East Germany","Female","","","",""
"4 on scale 1-7","2016","indirect migration background","West Germany","Male","","","",""
"4 on scale 1-7","2016","indirect migration background","West Germany","Female","","","",""
"4 on scale 1-7","2016","indirect migration background","East Germany","Male","","","",""
"4 on scale 1-7","2016","indirect migration background","East Germany","Female","","","",""
"5 on scale 1-7","2016","no migration background","West Germany","Male","","","",""
"5 on scale 1-7","2016","no migration background","West Germany","Female","","","",""
"5 on scale 1-7","2016","no migration background","East Germany","Male","","","",""
"5 on scale 1-7","2016","no migration background","East Germany","Female","","","",""
"5 on scale 1-7","2016","direct migration background","West Germany","Male","","","",""
"5 on scale 1-7","2016","direct migration background","West Germany","Female","","","",""
"5 on scale 1-7","2016","direct migration background","East Germany","Male","","","",""
"5 on scale 1-7","2016","direct migration background","East Germany","Female","","","",""
"5 on scale 1-7","2016","indirect migration background","West Germany","Male","","","",""
"5 on scale 1-7","2016","indirect migration background","West Germany","Female","","","",""
"5 on scale 1-7","2016","indirect migration background","East Germany","Male","","","",""
"5 on scale 1-7","2016","indirect migration background","East Germany","Female","","","",""
"6 on scale 1-7","2016","no migration background","West Germany","Male","","","",""
"6 on scale 1-7","2016","no migration background","West Germany","Female","","","",""
"6 on scale 1-7","2016","no migration background","East Germany","Male","","","",""
"6 on scale 1-7","2016","no migration background","East Germany","Female","","","",""
"6 on scale 1-7","2016","direct migration background","West Germany","Male","","","",""
"6 on scale 1-7","2016","direct migration background","West Germany","Female","","","",""
"6 on scale 1-7","2016","direct migration background","East Germany","Male","","","",""
"6 on scale 1-7","2016","direct migration background","East Germany","Female","","","",""
"6 on scale 1-7","2016","indirect migration background","West Germany","Male","","","",""
"6 on scale 1-7","2016","indirect migration background","West Germany","Female","","","",""
"6 on scale 1-7","2016","indirect migration background","East Germany","Male","","","",""
"6 on scale 1-7","2016","indirect migration background","East Germany","Female","","","",""
"7 Strongly agree","2016","no migration background","West Germany","Male","","","",""
"7 Strongly agree","2016","no migration background","West Germany","Female","","","",""
"7 Strongly agree","2016","no migration background","East Germany","Male","","","",""
"7 Strongly agree","2016","no migration background","East Germany","Female","","","",""
"7 Strongly agree","2016","direct migration background","West Germany","Male","","","",""
"7 Strongly agree","2016","direct migration background","West Germany","Female","","","",""
"7 Strongly agree","2016","direct migration background","East Germany","Male","","","",""
"7 Strongly agree","2016","direct migration background","East Germany","Female","","","",""
"7 Strongly agree","2016","indirect migration background","West Germany","Male","","","",""
"7 Strongly agree","2016","indirect migration background","West Germany","Female","","","",""
"7 Strongly agree","2016","indirect migration background","East Germany","Male","","","",""
"7 Strongly agree","2016","indirect migration background","East Germany","Female","","","",""
"1 Strongly disagree","2017","no migration background","West Germany","Male","1719","0.120718097753598","0.115526764776076","0.125909430731121"
"1 Strongly disagree","2017","no migration background","West Germany","Female","2697","0.177129426264352","0.171046119028103","0.183212733500601"
"1 Strongly disagree","2017","no migration background","East Germany","Male","732","0.14742538890398","0.137741741138466","0.157109036669494"
"1 Strongly disagree","2017","no migration background","East Germany","Female","1067","0.185359070751754","0.174745129488023","0.195973012015486"
"1 Strongly disagree","2017","direct migration background","West Germany","Male","1735","0.177191970253454","0.167859854533354","0.186524085973554"
"1 Strongly disagree","2017","direct migration background","West Germany","Female","1675","0.229418889952289","0.219142688664129","0.239695091240449"
"1 Strongly disagree","2017","direct migration background","East Germany","Male","294","0.235569128342863","0.206820729701599","0.264317526984127"
"1 Strongly disagree","2017","direct migration background","East Germany","Female","224","0.177680469180415","0.151784897040136","0.203576041320693"
"1 Strongly disagree","2017","indirect migration background","West Germany","Male","157","0.0903203401428276","0.0763014915639704","0.104339188721685"
"1 Strongly disagree","2017","indirect migration background","West Germany","Female","280","0.12934346101836","0.112931102606725","0.145755819429994"
"1 Strongly disagree","2017","indirect migration background","East Germany","Male","","","",""
"1 Strongly disagree","2017","indirect migration background","East Germany","Female","","","",""
"2 on scale 1-7 ","2017","no migration background","West Germany","Male","1740","0.120848775781594","0.115655019728855","0.126042531834334"
"2 on scale 1-7 ","2017","no migration background","West Germany","Female","2148","0.131137943747052","0.125759356377521","0.136516531116583"
"2 on scale 1-7 ","2017","no migration background","East Germany","Male","617","0.124220980237592","0.115211880610552","0.133230079864632"
"2 on scale 1-7 ","2017","no migration background","East Germany","Female","751","0.141118738063305","0.131609503698635","0.150627972427975"
"2 on scale 1-7 ","2017","direct migration background","West Germany","Male","664","0.115611432425148","0.107796399947124","0.123426464903172"
"2 on scale 1-7 ","2017","direct migration background","West Germany","Female","673","0.127033357324697","0.118894441652279","0.135172272997115"
"2 on scale 1-7 ","2017","direct migration background","East Germany","Male","66","0.0887007866915001","0.0694397527957171","0.107961820587283"
"2 on scale 1-7 ","2017","direct migration background","East Germany","Female","56","0.0901438814186009","0.070742178558946","0.109545584278256"
"2 on scale 1-7 ","2017","indirect migration background","West Germany","Male","132","0.0781930987919535","0.0650626518103903","0.0913235457735166"
"2 on scale 1-7 ","2017","indirect migration background","West Germany","Female","198","0.109724888858121","0.0944390241478438","0.125010753568399"
"2 on scale 1-7 ","2017","indirect migration background","East Germany","Male","","","",""
"2 on scale 1-7 ","2017","indirect migration background","East Germany","Female","","","",""
"3 on scale 1-7 ","2017","no migration background","West Germany","Male","1023","0.0747687638245855","0.0705778004031168","0.0789597272460543"
"3 on scale 1-7 ","2017","no migration background","West Germany","Female","1083","0.0683747904934024","0.0643532055405056","0.0723963754462993"
"3 on scale 1-7 ","2017","no migration background","East Germany","Male","324","0.0655704512363747","0.05880940333371","0.0723314991390394"
"3 on scale 1-7 ","2017","no migration background","East Germany","Female","335","0.064420932569593","0.0577152900543005","0.0711265750848854"
"3 on scale 1-7 ","2017","direct migration background","West Germany","Male","306","0.0675555260706018","0.0614214272796051","0.0736896248615986"
"3 on scale 1-7 ","2017","direct migration background","West Germany","Female","283","0.0608517914049527","0.0550091048604401","0.0666944779494653"
"3 on scale 1-7 ","2017","direct migration background","East Germany","Male","32","0.0517872723578718","0.0367748846854612","0.0667996600302825"
"3 on scale 1-7 ","2017","direct migration background","East Germany","Female","34","0.103269176103769","0.0826533013430896","0.123885050864448"
"3 on scale 1-7 ","2017","indirect migration background","West Germany","Male","105","0.0864908153327941","0.0727435354306676","0.10023809523492"
"3 on scale 1-7 ","2017","indirect migration background","West Germany","Female","110","0.067780474828664","0.055486658470305","0.0800742911870231"
"3 on scale 1-7 ","2017","indirect migration background","East Germany","Male","","","",""
"3 on scale 1-7 ","2017","indirect migration background","East Germany","Female","","","",""
"4 on scale 1-7","2017","no migration background","West Germany","Male","1026","0.0738030009662123","0.0696370196059933","0.0779689823264314"
"4 on scale 1-7","2017","no migration background","West Germany","Female","1022","0.0622051310533414","0.0583565941280757","0.0660536679786071"
"4 on scale 1-7","2017","no migration background","East Germany","Male","286","0.0567431506323792","0.0504240051809199","0.0630622960838386"
"4 on scale 1-7","2017","no migration background","East Germany","Female","288","0.0552263906890404","0.0489872633106725","0.0614655180674083"
"4 on scale 1-7","2017","direct migration background","West Germany","Male","244","0.0498975108591989","0.0445760177410676","0.0552190039773302"
"4 on scale 1-7","2017","direct migration background","West Germany","Female","272","0.0618024007942551","0.0559172354629045","0.0676875661256057"
"4 on scale 1-7","2017","direct migration background","East Germany","Male","33","0.0563352636944642","0.0407151427979757","0.0719553845909526"
"4 on scale 1-7","2017","direct migration background","East Germany","Female","","","",""
"4 on scale 1-7","2017","indirect migration background","West Germany","Male","140","0.103402859695221","0.0885112971435522","0.118294422246889"
"4 on scale 1-7","2017","indirect migration background","West Germany","Female","133","0.0742409821249053","0.0614192662035104","0.0870626980463001"
"4 on scale 1-7","2017","indirect migration background","East Germany","Male","","","",""
"4 on scale 1-7","2017","indirect migration background","East Germany","Female","","","",""
"5 on scale 1-7","2017","no migration background","West Germany","Male","848","0.0581327663841473","0.0544042679374989","0.0618612648307956"
"5 on scale 1-7","2017","no migration background","West Germany","Female","655","0.0418689795230202","0.0386775352494731","0.0450604237965674"
"5 on scale 1-7","2017","no migration background","East Germany","Male","238","0.0573855517430946","0.051032901106011","0.0637382023801782"
"5 on scale 1-7","2017","no migration background","East Germany","Female","173","0.0325519394147327","0.0277047620822198","0.0373991167472457"
"5 on scale 1-7","2017","direct migration background","West Germany","Male","175","0.0369383758485379","0.0323286534459726","0.0415480982511031"
"5 on scale 1-7","2017","direct migration background","West Germany","Female","141","0.021901093340032","0.0183239765396972","0.0254782101403667"
"5 on scale 1-7","2017","direct migration background","East Germany","Male","","","",""
"5 on scale 1-7","2017","direct migration background","East Germany","Female","","","",""
"5 on scale 1-7","2017","indirect migration background","West Germany","Male","105","0.0837775882701914","0.0702275755472201","0.0973276009931626"
"5 on scale 1-7","2017","indirect migration background","West Germany","Female","77","0.0438550366253136","0.0338401294019943","0.053869943848633"
"5 on scale 1-7","2017","indirect migration background","East Germany","Male","","","",""
"5 on scale 1-7","2017","indirect migration background","East Germany","Female","","","",""
"6 on scale 1-7","2017","no migration background","West Germany","Male","497","0.0307894894422525","0.0280369159178873","0.0335420629666177"
"6 on scale 1-7","2017","no migration background","West Germany","Female","318","0.0179485035050558","0.0158330188474434","0.0200639881626682"
"6 on scale 1-7","2017","no migration background","East Germany","Male","130","0.0297179097350574","0.0250797598154601","0.0343560596546547"
"6 on scale 1-7","2017","no migration background","East Germany","Female","117","0.0192382884549528","0.0154863853614505","0.022990191548455"
"6 on scale 1-7","2017","direct migration background","West Germany","Male","96","0.0191776888803322","0.0158257033224476","0.0225296744382168"
"6 on scale 1-7","2017","direct migration background","West Germany","Female","81","0.0197325103892169","0.016333344921493","0.0231316758569408"
"6 on scale 1-7","2017","direct migration background","East Germany","Male","","","",""
"6 on scale 1-7","2017","direct migration background","East Germany","Female","","","",""
"6 on scale 1-7","2017","indirect migration background","West Germany","Male","55","0.0431964760046898","0.0332536265732446","0.0531393254361349"
"6 on scale 1-7","2017","indirect migration background","West Germany","Female","39","0.0280881335307718","0.0200074108355047","0.0361688562260389"
"6 on scale 1-7","2017","indirect migration background","East Germany","Male","","","",""
"6 on scale 1-7","2017","indirect migration background","East Germany","Female","","","",""
