"pli0098_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2005","no degree/no degree yet","Single parent ","79","0.648132720168548","0.561968194300254","0.734297246036841"
"Never","2005","no degree/no degree yet","Couple + C. LE 16 ","21","","",""
"Never","2005","no degree/no degree yet","Couple + C. GT 16 ","153","0.460140219001104","0.40411328154272","0.516167156459488"
"Never","2005","no degree/no degree yet","Couple + C. LE and GT 16","123","0.436521370688546","0.378840686810604","0.494202054566489"
"Daily","2006","lower secondary degree","1-pers.-HH","","","",""
"Daily","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2006","lower secondary degree","Single parent ","","","",""
"Daily","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2006","secondary school degree","1-pers.-HH","","","",""
"Daily","2006","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2006","secondary school degree","Single parent ","","","",""
"Daily","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2006","college entrance qualification","1-pers.-HH","","","",""
"Daily","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2006","college entrance qualification","Single parent ","","","",""
"Daily","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2006","Other degree","1-pers.-HH","","","",""
"Daily","2006","Other degree","(Married) couple without C. ","","","",""
"Daily","2006","Other degree","Single parent ","","","",""
"Daily","2006","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2006","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2006","no degree/no degree yet","Single parent ","","","",""
"Daily","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2006","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2006","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2006","secondary school degree","Single parent ","","","",""
"Min 1x per week","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2006","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2006","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Other degree","Single parent ","","","",""
"Min 1x per week","2006","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2006","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2006","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2006","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2006","secondary school degree","Single parent ","","","",""
"Min 1x per month","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2006","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2006","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2006","Other degree","Single parent ","","","",""
"Min 1x per month","2006","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2006","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2006","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2006","lower secondary degree","Single parent ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","secondary school degree","1-pers.-HH","","","",""
"Rarely","2006","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2006","secondary school degree","Single parent ","","","",""
"Rarely","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2006","college entrance qualification","Single parent ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Other degree","1-pers.-HH","","","",""
"Rarely","2006","Other degree","(Married) couple without C. ","","","",""
"Rarely","2006","Other degree","Single parent ","","","",""
"Rarely","2006","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2006","no degree/no degree yet","Single parent ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2006","lower secondary degree","1-pers.-HH","","","",""
"Never","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2006","lower secondary degree","Single parent ","","","",""
"Never","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2006","secondary school degree","1-pers.-HH","","","",""
"Never","2006","secondary school degree","(Married) couple without C. ","","","",""
"Never","2006","secondary school degree","Single parent ","","","",""
"Never","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2006","college entrance qualification","1-pers.-HH","","","",""
"Never","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2006","college entrance qualification","Single parent ","","","",""
"Never","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2006","Other degree","1-pers.-HH","","","",""
"Never","2006","Other degree","(Married) couple without C. ","","","",""
"Never","2006","Other degree","Single parent ","","","",""
"Never","2006","Other degree","Couple + C. LE 16 ","","","",""
"Never","2006","Other degree","Couple + C. GT 16 ","","","",""
"Never","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2006","no degree/no degree yet","Single parent ","","","",""
"Never","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2007","lower secondary degree","1-pers.-HH","","","",""
"Daily","2007","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2007","lower secondary degree","Single parent ","","","",""
"Daily","2007","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2007","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2007","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2007","secondary school degree","1-pers.-HH","","","",""
"Daily","2007","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2007","secondary school degree","Single parent ","","","",""
"Daily","2007","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2007","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2007","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2007","college entrance qualification","1-pers.-HH","","","",""
"Daily","2007","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2007","college entrance qualification","Single parent ","","","",""
"Daily","2007","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2007","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2007","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2007","Other degree","1-pers.-HH","","","",""
"Daily","2007","Other degree","(Married) couple without C. ","","","",""
"Daily","2007","Other degree","Single parent ","","","",""
"Daily","2007","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2007","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2007","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2007","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2007","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2007","no degree/no degree yet","Single parent ","","","",""
"Daily","2007","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2007","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2007","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","lower secondary degree","1-pers.-HH","152","0.11022730665247","0.0930507234688194","0.127403889836122"
"Min 1x per week","2007","lower secondary degree","(Married) couple without C. ","317","0.109225786975979","0.0981485983557179","0.12030297559624"
"Min 1x per week","2007","lower secondary degree","Single parent ","29","","",""
"Min 1x per week","2007","lower secondary degree","Couple + C. LE 16 ","56","0.0631016213604464","0.0464696773118785","0.0797335654090144"
"Min 1x per week","2007","lower secondary degree","Couple + C. GT 16 ","79","0.0787287497708219","0.0615940925230994","0.0958634070185445"
"Min 1x per week","2007","lower secondary degree","Couple + C. LE and GT 16","24","","",""
"Min 1x per week","2007","secondary school degree","1-pers.-HH","52","0.06895845034117","0.0518233470786233","0.0860935536037166"
"Min 1x per week","2007","secondary school degree","(Married) couple without C. ","127","0.0617206334370609","0.0509508973783306","0.0724903694957912"
"Min 1x per week","2007","secondary school degree","Single parent ","22","","",""
"Min 1x per week","2007","secondary school degree","Couple + C. LE 16 ","85","0.070876977322404","0.056741175661714","0.0850127789830941"
"Min 1x per week","2007","secondary school degree","Couple + C. GT 16 ","66","0.0576043478094629","0.0438542874798836","0.0713544081390422"
"Min 1x per week","2007","secondary school degree","Couple + C. LE and GT 16","44","0.0704414671524756","0.0464223293539169","0.0944606049510342"
"Min 1x per week","2007","college entrance qualification","1-pers.-HH","66","0.0730804076916149","0.0556449753715432","0.0905158400116865"
"Min 1x per week","2007","college entrance qualification","(Married) couple without C. ","144","0.0695620260944915","0.0579439797905695","0.0811800723984134"
"Min 1x per week","2007","college entrance qualification","Single parent ","14","","",""
"Min 1x per week","2007","college entrance qualification","Couple + C. LE 16 ","107","0.0814333401943758","0.0660862996930203","0.0967803806957313"
"Min 1x per week","2007","college entrance qualification","Couple + C. GT 16 ","60","0.0536798431206375","0.0389875853211283","0.0683721009201467"
"Min 1x per week","2007","college entrance qualification","Couple + C. LE and GT 16","29","","",""
"Min 1x per week","2007","Other degree","1-pers.-HH","10","","",""
"Min 1x per week","2007","Other degree","(Married) couple without C. ","72","0.193680680362464","0.153683521677953","0.233677839046976"
"Min 1x per week","2007","Other degree","Single parent ","4","","",""
"Min 1x per week","2007","Other degree","Couple + C. LE 16 ","24","","",""
"Min 1x per week","2007","Other degree","Couple + C. GT 16 ","34","0.129470980202738","0.0823506169311451","0.176591343474331"
"Min 1x per week","2007","Other degree","Couple + C. LE and GT 16","20","","",""
"Min 1x per week","2007","no degree/no degree yet","1-pers.-HH","3","","",""
"Min 1x per week","2007","no degree/no degree yet","(Married) couple without C. ","14","","",""
"Min 1x per week","2007","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2007","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Min 1x per week","2007","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Min 1x per week","2007","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"Min 1x per month","2007","lower secondary degree","1-pers.-HH","114","0.0910271901229854","0.0752505813155886","0.106803798930382"
"Min 1x per month","2007","lower secondary degree","(Married) couple without C. ","287","0.0882878433724584","0.0782124393918108","0.098363247353106"
"Min 1x per month","2007","lower secondary degree","Single parent ","23","","",""
"Min 1x per month","2007","lower secondary degree","Couple + C. LE 16 ","75","0.0914768540476002","0.0717571623521181","0.111196545743082"
"Min 1x per month","2007","lower secondary degree","Couple + C. GT 16 ","94","0.0765380975401126","0.059623436159021","0.0934527589212041"
"Min 1x per month","2007","lower secondary degree","Couple + C. LE and GT 16","35","0.0810115669184809","0.0511163547078239","0.110906779129138"
"Min 1x per month","2007","secondary school degree","1-pers.-HH","51","0.0563796594368383","0.0407816808775409","0.0719776379961358"
"Min 1x per month","2007","secondary school degree","(Married) couple without C. ","143","0.07714697600817","0.0652057336425006","0.0890882183738395"
"Min 1x per month","2007","secondary school degree","Single parent ","17","","",""
"Min 1x per month","2007","secondary school degree","Couple + C. LE 16 ","126","0.0918003397361767","0.0758949597165866","0.107705719755767"
"Min 1x per month","2007","secondary school degree","Couple + C. GT 16 ","72","0.0704720326079568","0.0553677548165346","0.0855763103993789"
"Min 1x per month","2007","secondary school degree","Couple + C. LE and GT 16","54","0.132556915508662","0.100727655946087","0.164386175071238"
"Min 1x per month","2007","college entrance qualification","1-pers.-HH","61","0.0696114666393103","0.0525630607984143","0.0866598724802063"
"Min 1x per month","2007","college entrance qualification","(Married) couple without C. ","144","0.0931254844993816","0.079854255302566","0.106396713696197"
"Min 1x per month","2007","college entrance qualification","Single parent ","15","","",""
"Min 1x per month","2007","college entrance qualification","Couple + C. LE 16 ","167","0.136352899090888","0.117096790626106","0.15560900755567"
"Min 1x per month","2007","college entrance qualification","Couple + C. GT 16 ","72","0.0858442587564167","0.0675830467366116","0.104105470776222"
"Min 1x per month","2007","college entrance qualification","Couple + C. LE and GT 16","44","0.157042011012654","0.114726478506209","0.199357543519099"
"Min 1x per month","2007","Other degree","1-pers.-HH","15","","",""
"Min 1x per month","2007","Other degree","(Married) couple without C. ","44","0.106321958323292","0.0751234029838078","0.137520513662776"
"Min 1x per month","2007","Other degree","Single parent ","1","","",""
"Min 1x per month","2007","Other degree","Couple + C. LE 16 ","22","","",""
"Min 1x per month","2007","Other degree","Couple + C. GT 16 ","16","","",""
"Min 1x per month","2007","Other degree","Couple + C. LE and GT 16","24","","",""
"Min 1x per month","2007","no degree/no degree yet","1-pers.-HH","3","","",""
"Min 1x per month","2007","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Min 1x per month","2007","no degree/no degree yet","Single parent ","1","","",""
"Min 1x per month","2007","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Min 1x per month","2007","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"Min 1x per month","2007","no degree/no degree yet","Couple + C. LE and GT 16","23","","",""
"Rarely","2007","lower secondary degree","1-pers.-HH","306","0.242776435383836","0.219260190827779","0.266292679939893"
"Rarely","2007","lower secondary degree","(Married) couple without C. ","957","0.328616418697234","0.311935762591983","0.345297074802485"
"Rarely","2007","lower secondary degree","Single parent ","84","0.257674079694917","0.20990434440938","0.305443814980454"
"Rarely","2007","lower secondary degree","Couple + C. LE 16 ","295","0.361436079374466","0.328574044496972","0.39429811425196"
"Rarely","2007","lower secondary degree","Couple + C. GT 16 ","317","0.354077430816131","0.323650766913951","0.38450409471831"
"Rarely","2007","lower secondary degree","Couple + C. LE and GT 16","117","0.370578522323651","0.317662888364638","0.423494156282663"
"Rarely","2007","secondary school degree","1-pers.-HH","175","0.21565963747977","0.187846808477252","0.243472466482287"
"Rarely","2007","secondary school degree","(Married) couple without C. ","515","0.255082740091038","0.235574488634221","0.274590991547855"
"Rarely","2007","secondary school degree","Single parent ","71","0.171465496810817","0.133214976636969","0.209716016984665"
"Rarely","2007","secondary school degree","Couple + C. LE 16 ","367","0.291484511245705","0.266451467762772","0.316517554728638"
"Rarely","2007","secondary school degree","Couple + C. GT 16 ","335","0.30495727615501","0.277787529717896","0.332127022592124"
"Rarely","2007","secondary school degree","Couple + C. LE and GT 16","156","0.380046189169428","0.334484197070594","0.425608181268261"
"Rarely","2007","college entrance qualification","1-pers.-HH","228","0.262599685667057","0.233120874249707","0.292078497084406"
"Rarely","2007","college entrance qualification","(Married) couple without C. ","534","0.288655754454175","0.267962285526423","0.309349223381927"
"Rarely","2007","college entrance qualification","Single parent ","73","0.319607291232976","0.259209853532038","0.380004728933913"
"Rarely","2007","college entrance qualification","Couple + C. LE 16 ","427","0.350917749477112","0.324137124366075","0.377698374588149"
"Rarely","2007","college entrance qualification","Couple + C. GT 16 ","295","0.330003698173615","0.299351651233697","0.360655745113533"
"Rarely","2007","college entrance qualification","Couple + C. LE and GT 16","109","0.373328923767113","0.317074773960596","0.429583073573629"
"Rarely","2007","Other degree","1-pers.-HH","25","","",""
"Rarely","2007","Other degree","(Married) couple without C. ","99","0.190056009147824","0.1503459299003","0.229766088395348"
"Rarely","2007","Other degree","Single parent ","17","","",""
"Rarely","2007","Other degree","Couple + C. LE 16 ","75","0.315702686326544","0.254284313436443","0.377121059216645"
"Rarely","2007","Other degree","Couple + C. GT 16 ","61","0.269126752980007","0.206878057609907","0.331375448350107"
"Rarely","2007","Other degree","Couple + C. LE and GT 16","24","","",""
"Rarely","2007","no degree/no degree yet","1-pers.-HH","5","","",""
"Rarely","2007","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Rarely","2007","no degree/no degree yet","Single parent ","17","","",""
"Rarely","2007","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Rarely","2007","no degree/no degree yet","Couple + C. GT 16 ","63","0.311215617024355","0.245033370764131","0.377397863284579"
"Rarely","2007","no degree/no degree yet","Couple + C. LE and GT 16","36","0.215511198449558","0.147400965064891","0.283621431834225"
"Never","2007","lower secondary degree","1-pers.-HH","705","0.555969067840708","0.528717934438125","0.583220201243292"
"Never","2007","lower secondary degree","(Married) couple without C. ","1485","0.473869950954328","0.456137887374867","0.491602014533789"
"Never","2007","lower secondary degree","Single parent ","186","0.604554129468807","0.551149208888606","0.657959050049007"
"Never","2007","lower secondary degree","Couple + C. LE 16 ","395","0.483985445217487","0.449801385464344","0.518169504970631"
"Never","2007","lower secondary degree","Couple + C. GT 16 ","459","0.490655721872935","0.458849716015799","0.52246172773007"
"Never","2007","lower secondary degree","Couple + C. LE and GT 16","144","0.494014849109756","0.439236115316548","0.548793582902964"
"Never","2007","secondary school degree","1-pers.-HH","562","0.659002252742222","0.626944900253834","0.691059605230611"
"Never","2007","secondary school degree","(Married) couple without C. ","1133","0.606049650463731","0.584182175537714","0.627917125389748"
"Never","2007","secondary school degree","Single parent ","263","0.748530286878137","0.704501045061689","0.792559528694586"
"Never","2007","secondary school degree","Couple + C. LE 16 ","688","0.545838171695714","0.518411790700218","0.573264552691211"
"Never","2007","secondary school degree","Couple + C. GT 16 ","630","0.56696634342757","0.537724833093159","0.596207853761981"
"Never","2007","secondary school degree","Couple + C. LE and GT 16","182","0.416955428169434","0.370674661931795","0.463236194407074"
"Never","2007","college entrance qualification","1-pers.-HH","501","0.594708440002018","0.561819714841228","0.627597165162809"
"Never","2007","college entrance qualification","(Married) couple without C. ","1020","0.548656734951952","0.525931566111014","0.57138190379289"
"Never","2007","college entrance qualification","Single parent ","127","0.580926621115441","0.517021446480096","0.644831795750786"
"Never","2007","college entrance qualification","Couple + C. LE 16 ","519","0.431296011237624","0.403505340185305","0.459086682289943"
"Never","2007","college entrance qualification","Couple + C. GT 16 ","477","0.530472199949331","0.497939070145406","0.563005329753256"
"Never","2007","college entrance qualification","Couple + C. LE and GT 16","102","0.352142363271791","0.296591878981984","0.407692847561598"
"Never","2007","Other degree","1-pers.-HH","45","0.532623957659115","0.432294177555675","0.632953737762555"
"Never","2007","Other degree","(Married) couple without C. ","160","0.50994135216642","0.459345303521142","0.560537400811698"
"Never","2007","Other degree","Single parent ","32","0.611643839489386","0.481652142472063","0.74163553650671"
"Never","2007","Other degree","Couple + C. LE 16 ","99","0.451249983086616","0.385494401510179","0.517005564663053"
"Never","2007","Other degree","Couple + C. GT 16 ","84","0.527450498089905","0.457378372196713","0.597522623983098"
"Never","2007","Other degree","Couple + C. LE and GT 16","22","","",""
"Never","2007","no degree/no degree yet","1-pers.-HH","21","","",""
"Never","2007","no degree/no degree yet","(Married) couple without C. ","43","0.510633860599157","0.403091192301217","0.618176528897097"
"Never","2007","no degree/no degree yet","Single parent ","47","0.714224931825389","0.604394906347593","0.824054957303186"
"Never","2007","no degree/no degree yet","Couple + C. LE 16 ","17","","",""
"Never","2007","no degree/no degree yet","Couple + C. GT 16 ","96","0.543878062453299","0.472681271774053","0.615074853132545"
"Never","2007","no degree/no degree yet","Couple + C. LE and GT 16","66","0.584604966582907","0.502975685180785","0.66623424798503"
"Daily","2008","lower secondary degree","1-pers.-HH","9","","",""
"Daily","2008","lower secondary degree","(Married) couple without C. ","8","","",""
"Daily","2008","lower secondary degree","Single parent ","","","",""
"Daily","2008","lower secondary degree","Couple + C. LE 16 ","2","","",""
"Daily","2008","lower secondary degree","Couple + C. GT 16 ","4","","",""
"Daily","2008","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2008","secondary school degree","1-pers.-HH","1","","",""
"Daily","2008","secondary school degree","(Married) couple without C. ","5","","",""
"Daily","2008","secondary school degree","Single parent ","","","",""
"Daily","2008","secondary school degree","Couple + C. LE 16 ","1","","",""
"Daily","2008","secondary school degree","Couple + C. GT 16 ","3","","",""
"Daily","2008","secondary school degree","Couple + C. LE and GT 16","4","","",""
"Daily","2008","college entrance qualification","1-pers.-HH","5","","",""
"Daily","2008","college entrance qualification","(Married) couple without C. ","2","","",""
"Daily","2008","college entrance qualification","Single parent ","","","",""
"Daily","2008","college entrance qualification","Couple + C. LE 16 ","4","","",""
"Daily","2008","college entrance qualification","Couple + C. GT 16 ","5","","",""
"Daily","2008","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Daily","2008","Other degree","1-pers.-HH","","","",""
"Daily","2008","Other degree","(Married) couple without C. ","3","","",""
"Daily","2008","Other degree","Single parent ","","","",""
"Daily","2008","Other degree","Couple + C. LE 16 ","2","","",""
"Daily","2008","Other degree","Couple + C. GT 16 ","6","","",""
"Daily","2008","Other degree","Couple + C. LE and GT 16","1","","",""
"Daily","2008","no degree/no degree yet","1-pers.-HH","1","","",""
"Daily","2008","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Daily","2008","no degree/no degree yet","Single parent ","","","",""
"Daily","2008","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Daily","2008","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Daily","2008","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2008","lower secondary degree","1-pers.-HH","141","0.116376354170456","0.0985493418342032","0.134203366506709"
"Min 1x per week","2008","lower secondary degree","(Married) couple without C. ","270","0.0998049347967298","0.0888043024080366","0.110805567185423"
"Min 1x per week","2008","lower secondary degree","Single parent ","27","","",""
"Min 1x per week","2008","lower secondary degree","Couple + C. LE 16 ","40","0.0510419067986372","0.0349550717770636","0.0671287418202108"
"Min 1x per week","2008","lower secondary degree","Couple + C. GT 16 ","81","0.0842547395309728","0.0662568304344832","0.102252648627462"
"Min 1x per week","2008","lower secondary degree","Couple + C. LE and GT 16","28","","",""
"Min 1x per week","2008","secondary school degree","1-pers.-HH","50","0.064330173035082","0.0472544080269508","0.0814059380432132"
"Min 1x per week","2008","secondary school degree","(Married) couple without C. ","103","0.0570090903062478","0.0466407267424324","0.0673774538700632"
"Min 1x per week","2008","secondary school degree","Single parent ","14","","",""
"Min 1x per week","2008","secondary school degree","Couple + C. LE 16 ","63","0.0546112961002911","0.0414329325148166","0.0677896596857655"
"Min 1x per week","2008","secondary school degree","Couple + C. GT 16 ","55","0.0452660550563082","0.0326617922061941","0.0578703179064223"
"Min 1x per week","2008","secondary school degree","Couple + C. LE and GT 16","42","0.0636801949876037","0.0395997870260735","0.0877606029491339"
"Min 1x per week","2008","college entrance qualification","1-pers.-HH","57","0.0694056782761246","0.052032075699154","0.0867792808530951"
"Min 1x per week","2008","college entrance qualification","(Married) couple without C. ","122","0.0711230643056877","0.0592226136501852","0.0830235149611902"
"Min 1x per week","2008","college entrance qualification","Single parent ","10","","",""
"Min 1x per week","2008","college entrance qualification","Couple + C. LE 16 ","73","0.0585574761046061","0.0446632981273246","0.0724516540818876"
"Min 1x per week","2008","college entrance qualification","Couple + C. GT 16 ","65","0.0580917994330727","0.0422542572239641","0.0739293416421813"
