"pli0098_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2005","direct migration background","vocational + Abi","75","0.356344343949874","0.292328040753532","0.420360647146217"
"Rarely","2005","direct migration background","higher vocational","46","0.363484091289869","0.282043104536313","0.444925078043426"
"Rarely","2005","direct migration background","higher education","96","0.236140655443535","0.190796092456322","0.281485218430749"
"Rarely","2005","indirect migration background","in school","","","",""
"Rarely","2005","indirect migration background","inadequately","","","",""
"Rarely","2005","indirect migration background","general elemantary","41","0.209789374492109","0.150308819098428","0.26926992988579"
"Rarely","2005","indirect migration background","middle vocational","107","0.31568139779151","0.266204562795614","0.365158232787405"
"Rarely","2005","indirect migration background","vocational + Abi","","","",""
"Rarely","2005","indirect migration background","higher vocational","","","",""
"Rarely","2005","indirect migration background","higher education","","","",""
"Never","2005","no migration background","in school","266","0.527331114871962","0.483701206147391","0.570961023596533"
"Never","2005","no migration background","inadequately","64","0.677977094956923","0.57922421770188","0.776729972211966"
"Never","2005","no migration background","general elemantary","869","0.518422302888208","0.494342365149246","0.54250224062717"
"Never","2005","no migration background","middle vocational","4851","0.526643076060769","0.516352957690917","0.53693319443062"
"Never","2005","no migration background","vocational + Abi","449","0.512948025472902","0.479715561840427","0.546180489105378"
"Never","2005","no migration background","higher vocational","670","0.486103819960209","0.459771916290544","0.512435723629874"
"Never","2005","no migration background","higher education","1921","0.512981448165544","0.496990198974586","0.528972697356503"
"Never","2005","direct migration background","in school","","","",""
"Never","2005","direct migration background","inadequately","59","0.422519121009494","0.343205652072179","0.501832589946809"
"Never","2005","direct migration background","general elemantary","223","0.431791670930596","0.39094893793549","0.472634403925702"
"Never","2005","direct migration background","middle vocational","375","0.475836767031378","0.442746037660558","0.508927496402197"
"Never","2005","direct migration background","vocational + Abi","76","0.392408665647303","0.327140119130719","0.457677212163886"
"Never","2005","direct migration background","higher vocational","58","0.459545075684584","0.375165081848728","0.543925069520439"
"Never","2005","direct migration background","higher education","155","0.502180528338637","0.448798015276636","0.555563041400637"
"Never","2005","indirect migration background","in school","41","0.420742941871013","0.318178416536795","0.523307467205232"
"Never","2005","indirect migration background","inadequately","","","",""
"Never","2005","indirect migration background","general elemantary","111","0.663406914661878","0.59437428292029","0.732439546403465"
"Never","2005","indirect migration background","middle vocational","187","0.580112523871637","0.527574852062285","0.63265019568099"
"Never","2005","indirect migration background","vocational + Abi","","","",""
"Never","2005","indirect migration background","higher vocational","","","",""
"Never","2005","indirect migration background","higher education","34","0.434232298197863","0.316424572538701","0.552040023857024"
"Daily","2006","no migration background","in school","","","",""
"Daily","2006","no migration background","inadequately","","","",""
"Daily","2006","no migration background","general elemantary","","","",""
"Daily","2006","no migration background","middle vocational","","","",""
"Daily","2006","no migration background","vocational + Abi","","","",""
"Daily","2006","no migration background","higher vocational","","","",""
"Daily","2006","no migration background","higher education","","","",""
"Daily","2006","direct migration background","in school","","","",""
"Daily","2006","direct migration background","inadequately","","","",""
"Daily","2006","direct migration background","general elemantary","","","",""
"Daily","2006","direct migration background","middle vocational","","","",""
"Daily","2006","direct migration background","vocational + Abi","","","",""
"Daily","2006","direct migration background","higher vocational","","","",""
"Daily","2006","direct migration background","higher education","","","",""
"Daily","2006","indirect migration background","in school","","","",""
"Daily","2006","indirect migration background","inadequately","","","",""
"Daily","2006","indirect migration background","general elemantary","","","",""
"Daily","2006","indirect migration background","middle vocational","","","",""
"Daily","2006","indirect migration background","vocational + Abi","","","",""
"Daily","2006","indirect migration background","higher vocational","","","",""
"Daily","2006","indirect migration background","higher education","","","",""
"Min 1x per week","2006","no migration background","in school","","","",""
"Min 1x per week","2006","no migration background","inadequately","","","",""
"Min 1x per week","2006","no migration background","general elemantary","","","",""
"Min 1x per week","2006","no migration background","middle vocational","","","",""
"Min 1x per week","2006","no migration background","vocational + Abi","","","",""
"Min 1x per week","2006","no migration background","higher vocational","","","",""
"Min 1x per week","2006","no migration background","higher education","","","",""
"Min 1x per week","2006","direct migration background","in school","","","",""
"Min 1x per week","2006","direct migration background","inadequately","","","",""
"Min 1x per week","2006","direct migration background","general elemantary","","","",""
"Min 1x per week","2006","direct migration background","middle vocational","","","",""
"Min 1x per week","2006","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2006","direct migration background","higher vocational","","","",""
"Min 1x per week","2006","direct migration background","higher education","","","",""
"Min 1x per week","2006","indirect migration background","in school","","","",""
"Min 1x per week","2006","indirect migration background","inadequately","","","",""
"Min 1x per week","2006","indirect migration background","general elemantary","","","",""
"Min 1x per week","2006","indirect migration background","middle vocational","","","",""
"Min 1x per week","2006","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2006","indirect migration background","higher vocational","","","",""
"Min 1x per week","2006","indirect migration background","higher education","","","",""
"Min 1x per month","2006","no migration background","in school","","","",""
"Min 1x per month","2006","no migration background","inadequately","","","",""
"Min 1x per month","2006","no migration background","general elemantary","","","",""
"Min 1x per month","2006","no migration background","middle vocational","","","",""
"Min 1x per month","2006","no migration background","vocational + Abi","","","",""
"Min 1x per month","2006","no migration background","higher vocational","","","",""
"Min 1x per month","2006","no migration background","higher education","","","",""
"Min 1x per month","2006","direct migration background","in school","","","",""
"Min 1x per month","2006","direct migration background","inadequately","","","",""
"Min 1x per month","2006","direct migration background","general elemantary","","","",""
"Min 1x per month","2006","direct migration background","middle vocational","","","",""
"Min 1x per month","2006","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2006","direct migration background","higher vocational","","","",""
"Min 1x per month","2006","direct migration background","higher education","","","",""
"Min 1x per month","2006","indirect migration background","in school","","","",""
"Min 1x per month","2006","indirect migration background","inadequately","","","",""
"Min 1x per month","2006","indirect migration background","general elemantary","","","",""
"Min 1x per month","2006","indirect migration background","middle vocational","","","",""
"Min 1x per month","2006","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2006","indirect migration background","higher vocational","","","",""
"Min 1x per month","2006","indirect migration background","higher education","","","",""
"Rarely","2006","no migration background","in school","","","",""
"Rarely","2006","no migration background","inadequately","","","",""
"Rarely","2006","no migration background","general elemantary","","","",""
"Rarely","2006","no migration background","middle vocational","","","",""
"Rarely","2006","no migration background","vocational + Abi","","","",""
"Rarely","2006","no migration background","higher vocational","","","",""
"Rarely","2006","no migration background","higher education","","","",""
"Rarely","2006","direct migration background","in school","","","",""
"Rarely","2006","direct migration background","inadequately","","","",""
"Rarely","2006","direct migration background","general elemantary","","","",""
"Rarely","2006","direct migration background","middle vocational","","","",""
"Rarely","2006","direct migration background","vocational + Abi","","","",""
"Rarely","2006","direct migration background","higher vocational","","","",""
"Rarely","2006","direct migration background","higher education","","","",""
"Rarely","2006","indirect migration background","in school","","","",""
"Rarely","2006","indirect migration background","inadequately","","","",""
"Rarely","2006","indirect migration background","general elemantary","","","",""
"Rarely","2006","indirect migration background","middle vocational","","","",""
"Rarely","2006","indirect migration background","vocational + Abi","","","",""
"Rarely","2006","indirect migration background","higher vocational","","","",""
"Rarely","2006","indirect migration background","higher education","","","",""
"Never","2006","no migration background","in school","","","",""
"Never","2006","no migration background","inadequately","","","",""
"Never","2006","no migration background","general elemantary","","","",""
"Never","2006","no migration background","middle vocational","","","",""
"Never","2006","no migration background","vocational + Abi","","","",""
"Never","2006","no migration background","higher vocational","","","",""
"Never","2006","no migration background","higher education","","","",""
"Never","2006","direct migration background","in school","","","",""
"Never","2006","direct migration background","inadequately","","","",""
"Never","2006","direct migration background","general elemantary","","","",""
"Never","2006","direct migration background","middle vocational","","","",""
"Never","2006","direct migration background","vocational + Abi","","","",""
"Never","2006","direct migration background","higher vocational","","","",""
"Never","2006","direct migration background","higher education","","","",""
"Never","2006","indirect migration background","in school","","","",""
"Never","2006","indirect migration background","inadequately","","","",""
"Never","2006","indirect migration background","general elemantary","","","",""
"Never","2006","indirect migration background","middle vocational","","","",""
"Never","2006","indirect migration background","vocational + Abi","","","",""
"Never","2006","indirect migration background","higher vocational","","","",""
"Never","2006","indirect migration background","higher education","","","",""
"Daily","2007","no migration background","in school","","","",""
"Daily","2007","no migration background","inadequately","","","",""
"Daily","2007","no migration background","general elemantary","","","",""
"Daily","2007","no migration background","middle vocational","","","",""
"Daily","2007","no migration background","vocational + Abi","","","",""
"Daily","2007","no migration background","higher vocational","","","",""
"Daily","2007","no migration background","higher education","","","",""
"Daily","2007","direct migration background","in school","","","",""
"Daily","2007","direct migration background","inadequately","","","",""
"Daily","2007","direct migration background","general elemantary","","","",""
"Daily","2007","direct migration background","middle vocational","","","",""
"Daily","2007","direct migration background","vocational + Abi","","","",""
"Daily","2007","direct migration background","higher vocational","","","",""
"Daily","2007","direct migration background","higher education","","","",""
"Daily","2007","indirect migration background","in school","","","",""
"Daily","2007","indirect migration background","inadequately","","","",""
"Daily","2007","indirect migration background","general elemantary","","","",""
"Daily","2007","indirect migration background","middle vocational","","","",""
"Daily","2007","indirect migration background","vocational + Abi","","","",""
"Daily","2007","indirect migration background","higher vocational","","","",""
"Daily","2007","indirect migration background","higher education","","","",""
"Min 1x per week","2007","no migration background","in school","","","",""
"Min 1x per week","2007","no migration background","inadequately","","","",""
"Min 1x per week","2007","no migration background","general elemantary","175","0.107695504096966","0.0924004886863516","0.12299051950758"
"Min 1x per week","2007","no migration background","middle vocational","678","0.0738093899248548","0.0684672781430535","0.0791515017066561"
"Min 1x per week","2007","no migration background","vocational + Abi","46","0.0669398388216004","0.0507288369172672","0.0831508407259336"
"Min 1x per week","2007","no migration background","higher vocational","118","0.0809327115248617","0.0664431671790327","0.0954222558706908"
"Min 1x per week","2007","no migration background","higher education","325","0.074936390609958","0.0667287776652634","0.0831440035546527"
"Min 1x per week","2007","direct migration background","in school","","","",""
"Min 1x per week","2007","direct migration background","inadequately","","","",""
"Min 1x per week","2007","direct migration background","general elemantary","75","0.133624562940301","0.102993988996908","0.164255136883693"
"Min 1x per week","2007","direct migration background","middle vocational","126","0.151940423161617","0.127066004208974","0.17681484211426"
"Min 1x per week","2007","direct migration background","vocational + Abi","32","0.132013272712923","0.0860107377030235","0.178015807722822"
"Min 1x per week","2007","direct migration background","higher vocational","","","",""
"Min 1x per week","2007","direct migration background","higher education","51","0.132526624333079","0.0967484489491016","0.168304799717057"
"Min 1x per week","2007","indirect migration background","in school","","","",""
"Min 1x per week","2007","indirect migration background","inadequately","","","",""
"Min 1x per week","2007","indirect migration background","general elemantary","","","",""
"Min 1x per week","2007","indirect migration background","middle vocational","","","",""
"Min 1x per week","2007","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2007","indirect migration background","higher vocational","","","",""
"Min 1x per week","2007","indirect migration background","higher education","","","",""
"Min 1x per month","2007","no migration background","in school","","","",""
"Min 1x per month","2007","no migration background","inadequately","","","",""
"Min 1x per month","2007","no migration background","general elemantary","147","0.0978557785886977","0.0831960538494806","0.112515503327915"
"Min 1x per month","2007","no migration background","middle vocational","765","0.0794302064038074","0.0739052585635531","0.0849551542440616"
"Min 1x per month","2007","no migration background","vocational + Abi","66","0.0589898484948769","0.0437072044836975","0.0742724925060562"
"Min 1x per month","2007","no migration background","higher vocational","129","0.0877748908020048","0.0727415608871787","0.102808220716831"
"Min 1x per month","2007","no migration background","higher education","391","0.107617106245004","0.0979565761642261","0.117277636325782"
"Min 1x per month","2007","direct migration background","in school","","","",""
"Min 1x per month","2007","direct migration background","inadequately","","","",""
"Min 1x per month","2007","direct migration background","general elemantary","60","0.106679174506267","0.0788882833896905","0.134470065622843"
"Min 1x per month","2007","direct migration background","middle vocational","87","0.0957680627918828","0.0753763657671346","0.116159759816631"
"Min 1x per month","2007","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2007","direct migration background","higher vocational","","","",""
"Min 1x per month","2007","direct migration background","higher education","37","0.09992316287434","0.0682777021856219","0.131568623563058"
"Min 1x per month","2007","indirect migration background","in school","","","",""
"Min 1x per month","2007","indirect migration background","inadequately","","","",""
"Min 1x per month","2007","indirect migration background","general elemantary","","","",""
"Min 1x per month","2007","indirect migration background","middle vocational","31","0.108549359890551","0.074986929287458","0.142111790493644"
"Min 1x per month","2007","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2007","indirect migration background","higher vocational","","","",""
"Min 1x per month","2007","indirect migration background","higher education","","","",""
"Rarely","2007","no migration background","in school","89","0.321777136659313","0.266462939413046","0.377091333905579"
"Rarely","2007","no migration background","inadequately","","","",""
"Rarely","2007","no migration background","general elemantary","405","0.240822746943691","0.219726026984899","0.261919466902483"
"Rarely","2007","no migration background","middle vocational","2684","0.293891583705783","0.284584015119885","0.303199152291682"
"Rarely","2007","no migration background","vocational + Abi","289","0.338497371178629","0.307803183831282","0.369191558525976"
"Rarely","2007","no migration background","higher vocational","429","0.315716530087939","0.29102285591684","0.340410204259039"
"Rarely","2007","no migration background","higher education","1174","0.285169173504307","0.271094523347213","0.299243823661402"
"Rarely","2007","direct migration background","in school","","","",""
"Rarely","2007","direct migration background","inadequately","","","",""
"Rarely","2007","direct migration background","general elemantary","156","0.307919694905797","0.266361574281697","0.349477815529898"
"Rarely","2007","direct migration background","middle vocational","254","0.275629698957567","0.244666457397324","0.30659294051781"
"Rarely","2007","direct migration background","vocational + Abi","81","0.366224462705955","0.300752126950112","0.431696798461797"
"Rarely","2007","direct migration background","higher vocational","45","0.32462673130631","0.243191880777107","0.406061581835512"
"Rarely","2007","direct migration background","higher education","89","0.222165363836401","0.178300139117948","0.266030588554855"
"Rarely","2007","indirect migration background","in school","","","",""
"Rarely","2007","indirect migration background","inadequately","","","",""
"Rarely","2007","indirect migration background","general elemantary","43","0.220449922246488","0.156014227796425","0.284885616696551"
"Rarely","2007","indirect migration background","middle vocational","108","0.277244419266399","0.228947630640258","0.32554120789254"
"Rarely","2007","indirect migration background","vocational + Abi","","","",""
"Rarely","2007","indirect migration background","higher vocational","","","",""
"Rarely","2007","indirect migration background","higher education","30","0.424532588242039","0.320069045664439","0.528996130819638"
"Never","2007","no migration background","in school","147","0.572053485002122","0.513468560514586","0.630638409489658"
"Never","2007","no migration background","inadequately","69","0.713334878218089","0.621429532225581","0.805240224210596"
"Never","2007","no migration background","general elemantary","851","0.553625970370645","0.529098527186299","0.578153413554992"
"Never","2007","no migration background","middle vocational","5075","0.552868819965554","0.54271018152772","0.563027458403389"
"Never","2007","no migration background","vocational + Abi","512","0.535572941504893","0.503222458202293","0.567923424807494"
"Never","2007","no migration background","higher vocational","685","0.515575867585194","0.489025031343692","0.542126703826696"
"Never","2007","no migration background","higher education","2063","0.532277329640731","0.51672312248158","0.547831536799881"
"Never","2007","direct migration background","in school","","","",""
"Never","2007","direct migration background","inadequately","51","0.477321436710403","0.386815311087679","0.567827562333127"
"Never","2007","direct migration background","general elemantary","183","0.451776567647635","0.40697434415691","0.496578791138361"
"Never","2007","direct migration background","middle vocational","333","0.476661815088933","0.442051983132598","0.511271647045268"
"Never","2007","direct migration background","vocational + Abi","79","0.454908700102396","0.387236052171886","0.522581348032906"
"Never","2007","direct migration background","higher vocational","50","0.459615691361173","0.372940458122398","0.546290924599949"
"Never","2007","direct migration background","higher education","168","0.545384848956179","0.492842191951029","0.59792750596133"
"Never","2007","indirect migration background","in school","","","",""
"Never","2007","indirect migration background","inadequately","","","",""
"Never","2007","indirect migration background","general elemantary","90","0.629434549395374","0.554366128478536","0.704502970312211"
"Never","2007","indirect migration background","middle vocational","165","0.546858644333198","0.493149836607726","0.60056745205867"
"Never","2007","indirect migration background","vocational + Abi","","","",""
"Never","2007","indirect migration background","higher vocational","","","",""
"Never","2007","indirect migration background","higher education","44","0.480888798967485","0.375291843716171","0.586485754218799"
"Daily","2008","no migration background","in school","","","",""
"Daily","2008","no migration background","inadequately","","","",""
"Daily","2008","no migration background","general elemantary","","","",""
"Daily","2008","no migration background","middle vocational","","","",""
"Daily","2008","no migration background","vocational + Abi","","","",""
"Daily","2008","no migration background","higher vocational","","","",""
"Daily","2008","no migration background","higher education","","","",""
"Daily","2008","direct migration background","in school","","","",""
"Daily","2008","direct migration background","inadequately","","","",""
"Daily","2008","direct migration background","general elemantary","","","",""
"Daily","2008","direct migration background","middle vocational","","","",""
"Daily","2008","direct migration background","vocational + Abi","","","",""
"Daily","2008","direct migration background","higher vocational","","","",""
"Daily","2008","direct migration background","higher education","","","",""
"Daily","2008","indirect migration background","in school","","","",""
"Daily","2008","indirect migration background","inadequately","","","",""
"Daily","2008","indirect migration background","general elemantary","","","",""
"Daily","2008","indirect migration background","middle vocational","","","",""
"Daily","2008","indirect migration background","vocational + Abi","","","",""
"Daily","2008","indirect migration background","higher vocational","","","",""
"Daily","2008","indirect migration background","higher education","","","",""
"Min 1x per week","2008","no migration background","in school","","","",""
"Min 1x per week","2008","no migration background","inadequately","","","",""
"Min 1x per week","2008","no migration background","general elemantary","153","0.113534768908958","0.0971605438938368","0.12990899392408"
"Min 1x per week","2008","no migration background","middle vocational","590","0.0669132176276405","0.0616623580841257","0.0721640771711552"
"Min 1x per week","2008","no migration background","vocational + Abi","37","0.0479789804322487","0.0336950527931792","0.0622629080713182"
"Min 1x per week","2008","no migration background","higher vocational","96","0.0806178240490712","0.0656506816143312","0.0955849664838113"
"Min 1x per week","2008","no migration background","higher education","277","0.0691890410730366","0.0611171146955859","0.0772609674504872"
"Min 1x per week","2008","direct migration background","in school","","","",""
"Min 1x per week","2008","direct migration background","inadequately","","","",""
"Min 1x per week","2008","direct migration background","general elemantary","56","0.0939657688366298","0.0663551218222353","0.121576415851024"
"Min 1x per week","2008","direct migration background","middle vocational","102","0.136346652105382","0.11115855865901","0.161534745551755"
"Min 1x per week","2008","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2008","direct migration background","higher vocational","","","",""
"Min 1x per week","2008","direct migration background","higher education","41","0.116571178771101","0.0810763861718144","0.152065971370388"
"Min 1x per week","2008","indirect migration background","in school","","","",""
"Min 1x per week","2008","indirect migration background","inadequately","","","",""
"Min 1x per week","2008","indirect migration background","general elemantary","","","",""
"Min 1x per week","2008","indirect migration background","middle vocational","","","",""
"Min 1x per week","2008","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2008","indirect migration background","higher vocational","","","",""
"Min 1x per week","2008","indirect migration background","higher education","","","",""
"Min 1x per month","2008","no migration background","in school","","","",""
"Min 1x per month","2008","no migration background","inadequately","","","",""
"Min 1x per month","2008","no migration background","general elemantary","128","0.0897076997991982","0.0749584219854418","0.104456977612955"
"Min 1x per month","2008","no migration background","middle vocational","734","0.0813230743226002","0.0755792423876969","0.0870669062575034"
"Min 1x per month","2008","no migration background","vocational + Abi","65","0.0563830846526088","0.0409671045855765","0.071799064719641"
"Min 1x per month","2008","no migration background","higher vocational","130","0.0958475136149924","0.0796634870786011","0.112031540151384"
"Min 1x per month","2008","no migration background","higher education","367","0.0902885219792941","0.0811726986124957","0.0994043453460925"
"Min 1x per month","2008","direct migration background","in school","","","",""
"Min 1x per month","2008","direct migration background","inadequately","","","",""
"Min 1x per month","2008","direct migration background","general elemantary","64","0.130639769132732","0.0987495846409085","0.162529953624556"
"Min 1x per month","2008","direct migration background","middle vocational","82","0.0971641480343289","0.075424087553093","0.118904208515565"
"Min 1x per month","2008","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2008","direct migration background","higher vocational","","","",""
"Min 1x per month","2008","direct migration background","higher education","40","0.131181603547784","0.0938407501907908","0.168522456904777"
"Min 1x per month","2008","indirect migration background","in school","","","",""
"Min 1x per month","2008","indirect migration background","inadequately","","","",""
"Min 1x per month","2008","indirect migration background","general elemantary","","","",""
"Min 1x per month","2008","indirect migration background","middle vocational","","","",""
"Min 1x per month","2008","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2008","indirect migration background","higher vocational","","","",""
"Min 1x per month","2008","indirect migration background","higher education","","","",""
"Rarely","2008","no migration background","in school","113","0.393616959089144","0.337484764670107","0.449749153508181"
"Rarely","2008","no migration background","inadequately","","","",""
"Rarely","2008","no migration background","general elemantary","368","0.241476280663566","0.21938670960085","0.263565851726282"
"Rarely","2008","no migration background","middle vocational","2607","0.296465475153884","0.286868304985881","0.306062645321887"
"Rarely","2008","no migration background","vocational + Abi","291","0.365898415202215","0.333705630218905","0.398091200185526"
"Rarely","2008","no migration background","higher vocational","414","0.311320243746605","0.285864390699734","0.336776096793476"
"Rarely","2008","no migration background","higher education","1136","0.306476096432635","0.291811949168089","0.321140243697182"
"Rarely","2008","direct migration background","in school","","","",""
"Rarely","2008","direct migration background","inadequately","","","",""
"Rarely","2008","direct migration background","general elemantary","134","0.331226693032427","0.286689629983302","0.375763756081552"
"Rarely","2008","direct migration background","middle vocational","222","0.287653097678313","0.254426672073443","0.320879523283183"
"Rarely","2008","direct migration background","vocational + Abi","70","0.345766492114244","0.278315358786402","0.413217625442086"
"Rarely","2008","direct migration background","higher vocational","37","0.322890338570892","0.237057654043001","0.408723023098783"
"Rarely","2008","direct migration background","higher education","94","0.285894061435913","0.235917409702165","0.335870713169662"
"Rarely","2008","indirect migration background","in school","","","",""
"Rarely","2008","indirect migration background","inadequately","","","",""
"Rarely","2008","indirect migration background","general elemantary","44","0.253296900943389","0.186119365299081","0.320474436587696"
"Rarely","2008","indirect migration background","middle vocational","97","0.290050967322551","0.240253931224381","0.339848003420721"
"Rarely","2008","indirect migration background","vocational + Abi","","","",""
"Rarely","2008","indirect migration background","higher vocational","","","",""
"Rarely","2008","indirect migration background","higher education","34","0.425540066236269","0.321044234829819","0.53003589764272"
"Never","2008","no migration background","in school","141","0.493684984064407","0.436242004418048","0.551127963710766"
"Never","2008","no migration background","inadequately","55","0.702279587459593","0.600147535582357","0.804411639336829"
"Never","2008","no migration background","general elemantary","787","0.552058425657122","0.526391806406798","0.577725044907447"
"Never","2008","no migration background","middle vocational","4740","0.552015975200554","0.541565873612281","0.562466076788827"
"Never","2008","no migration background","vocational + Abi","465","0.528352992803906","0.494989654994977","0.561716330612836"
"Never","2008","no migration background","higher vocational","630","0.510887082831325","0.483405462014412","0.538368703648237"
"Never","2008","no migration background","higher education","2003","0.53064496588851","0.514771178582676","0.546518753194344"
"Never","2008","direct migration background","in school","","","",""
"Never","2008","direct migration background","inadequately","42","0.416792294828232","0.320640173205478","0.512944416450987"
"Never","2008","direct migration background","general elemantary","168","0.424243353443314","0.377475606452707","0.471011100433921"
"Never","2008","direct migration background","middle vocational","304","0.477309955031988","0.440647150226835","0.513972759837142"
"Never","2008","direct migration background","vocational + Abi","72","0.411044067451641","0.341266311247743","0.48082182365554"
"Never","2008","direct migration background","higher vocational","48","0.456798333679377","0.365357859896716","0.548238807462037"
"Never","2008","direct migration background","higher education","135","0.459200643081008","0.404081482623874","0.514319803538143"
"Never","2008","indirect migration background","in school","","","",""
"Never","2008","indirect migration background","inadequately","","","",""
"Never","2008","indirect migration background","general elemantary","95","0.620487564232039","0.545530132210084","0.695444996253994"
"Never","2008","indirect migration background","middle vocational","170","0.540122044822799","0.485430524403869","0.59481356524173"
"Never","2008","indirect migration background","vocational + Abi","","","",""
"Never","2008","indirect migration background","higher vocational","","","",""
"Never","2008","indirect migration background","higher education","41","0.385921150271688","0.283034216296846","0.48880808424653"
"Daily","2009","no migration background","in school","","","",""
"Daily","2009","no migration background","inadequately","","","",""
"Daily","2009","no migration background","general elemantary","","","",""
"Daily","2009","no migration background","middle vocational","","","",""
"Daily","2009","no migration background","vocational + Abi","","","",""
"Daily","2009","no migration background","higher vocational","","","",""
"Daily","2009","no migration background","higher education","","","",""
"Daily","2009","direct migration background","in school","","","",""
"Daily","2009","direct migration background","inadequately","","","",""
"Daily","2009","direct migration background","general elemantary","","","",""
"Daily","2009","direct migration background","middle vocational","","","",""
"Daily","2009","direct migration background","vocational + Abi","","","",""
"Daily","2009","direct migration background","higher vocational","","","",""
"Daily","2009","direct migration background","higher education","","","",""
"Daily","2009","indirect migration background","in school","","","",""
"Daily","2009","indirect migration background","inadequately","","","",""
"Daily","2009","indirect migration background","general elemantary","","","",""
"Daily","2009","indirect migration background","middle vocational","","","",""
"Daily","2009","indirect migration background","vocational + Abi","","","",""
"Daily","2009","indirect migration background","higher vocational","","","",""
"Daily","2009","indirect migration background","higher education","","","",""
"Min 1x per week","2009","no migration background","in school","","","",""
"Min 1x per week","2009","no migration background","inadequately","","","",""
"Min 1x per week","2009","no migration background","general elemantary","123","0.0973810902531034","0.081227447166851","0.113534733339356"
"Min 1x per week","2009","no migration background","middle vocational","562","0.0673045737060672","0.0618683762358433","0.0727407711762912"
"Min 1x per week","2009","no migration background","vocational + Abi","42","0.055886816095359","0.0399094732266902","0.0718641589640277"
"Min 1x per week","2009","no migration background","higher vocational","84","0.0728136692971492","0.0581370909865428","0.0874902476077556"
"Min 1x per week","2009","no migration background","higher education","284","0.0717174196740645","0.0633514507364985","0.0800833886116304"
"Min 1x per week","2009","direct migration background","in school","","","",""
"Min 1x per week","2009","direct migration background","inadequately","","","",""
"Min 1x per week","2009","direct migration background","general elemantary","49","0.129300176497708","0.0946880504096931","0.163912302585722"
"Min 1x per week","2009","direct migration background","middle vocational","87","0.132556877556743","0.105691433911638","0.159422321201848"
"Min 1x per week","2009","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2009","direct migration background","higher vocational","","","",""
"Min 1x per week","2009","direct migration background","higher education","43","0.122875293616207","0.0851559129769852","0.160594674255428"
"Min 1x per week","2009","indirect migration background","in school","","","",""
"Min 1x per week","2009","indirect migration background","inadequately","","","",""
"Min 1x per week","2009","indirect migration background","general elemantary","","","",""
"Min 1x per week","2009","indirect migration background","middle vocational","","","",""
"Min 1x per week","2009","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2009","indirect migration background","higher vocational","","","",""
"Min 1x per week","2009","indirect migration background","higher education","","","",""
"Min 1x per month","2009","no migration background","in school","","","",""
"Min 1x per month","2009","no migration background","inadequately","","","",""
"Min 1x per month","2009","no migration background","general elemantary","135","0.10968036833833","0.0926541429620409","0.126706593714619"
"Min 1x per month","2009","no migration background","middle vocational","632","0.0733448402227301","0.0676883522346152","0.0790013282108451"
"Min 1x per month","2009","no migration background","vocational + Abi","55","0.0512485974206423","0.0359110807667781","0.0665861140745064"
"Min 1x per month","2009","no migration background","higher vocational","121","0.0947338571034606","0.0781923301635377","0.111275384043384"
"Min 1x per month","2009","no migration background","higher education","349","0.0976607435633753","0.0880355658075922","0.107285921319158"
"Min 1x per month","2009","direct migration background","in school","","","",""
"Min 1x per month","2009","direct migration background","inadequately","","","",""
"Min 1x per month","2009","direct migration background","general elemantary","50","0.126059496801244","0.0918203283723782","0.16029866523011"
"Min 1x per month","2009","direct migration background","middle vocational","76","0.0865873539814623","0.064306433735237","0.108868274227687"
"Min 1x per month","2009","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2009","direct migration background","higher vocational","","","",""
"Min 1x per month","2009","direct migration background","higher education","41","0.149469067248801","0.108503184731146","0.190434949766457"
"Min 1x per month","2009","indirect migration background","in school","","","",""
"Min 1x per month","2009","indirect migration background","inadequately","","","",""
"Min 1x per month","2009","indirect migration background","general elemantary","","","",""
"Min 1x per month","2009","indirect migration background","middle vocational","31","0.0726179758571627","0.0425946673398199","0.102641284374506"
"Min 1x per month","2009","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2009","indirect migration background","higher vocational","","","",""
"Min 1x per month","2009","indirect migration background","higher education","","","",""
"Rarely","2009","no migration background","in school","91","0.345386769569974","0.286679340962715","0.404094198177233"
"Rarely","2009","no migration background","inadequately","","","",""
"Rarely","2009","no migration background","general elemantary","329","0.235836434305406","0.212706224800239","0.258966643810573"
"Rarely","2009","no migration background","middle vocational","2368","0.286109359146561","0.276303517217168","0.295915201075955"
"Rarely","2009","no migration background","vocational + Abi","255","0.332562064726287","0.299791823577438","0.365332305875136"
"Rarely","2009","no migration background","higher vocational","409","0.350768199044304","0.323812857050568","0.37772354103804"
