"pli0098_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2009","Bremen","higher vocational","","","",""
"Min 1x per week","2009","Bremen","higher education","1","","",""
"Min 1x per week","2009","North Rhine-Westphalia","in school","6","","",""
"Min 1x per week","2009","North Rhine-Westphalia","inadequately","5","","",""
"Min 1x per week","2009","North Rhine-Westphalia","general elemantary","45","0.0967237601401191","0.0682856375763","0.125161882703938"
"Min 1x per week","2009","North Rhine-Westphalia","middle vocational","177","0.0940231437964544","0.0803644480066052","0.107681839586303"
"Min 1x per week","2009","North Rhine-Westphalia","vocational + Abi","14","","",""
"Min 1x per week","2009","North Rhine-Westphalia","higher vocational","22","","",""
"Min 1x per week","2009","North Rhine-Westphalia","higher education","80","0.0843852980992396","0.0643984893249648","0.104372106873515"
"Min 1x per week","2009","Hesse","in school","","","",""
"Min 1x per week","2009","Hesse","inadequately","1","","",""
"Min 1x per week","2009","Hesse","general elemantary","9","","",""
"Min 1x per week","2009","Hesse","middle vocational","31","0.0666243949017437","0.0462595216661216","0.0869892681373657"
"Min 1x per week","2009","Hesse","vocational + Abi","8","","",""
"Min 1x per week","2009","Hesse","higher vocational","4","","",""
"Min 1x per week","2009","Hesse","higher education","24","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","in school","2","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","general elemantary","21","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","middle vocational","51","0.0943421096445278","0.069218542716561","0.119465676572495"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","vocational + Abi","6","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","higher vocational","5","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","higher education","22","","",""
"Min 1x per week","2009","Baden-Württemberg","in school","3","","",""
"Min 1x per week","2009","Baden-Württemberg","inadequately","2","","",""
"Min 1x per week","2009","Baden-Württemberg","general elemantary","39","0.119878232153891","0.0814877744275774","0.158268689880205"
"Min 1x per week","2009","Baden-Württemberg","middle vocational","87","0.0754222981463963","0.0590879118185295","0.0917566844742631"
"Min 1x per week","2009","Baden-Württemberg","vocational + Abi","11","","",""
"Min 1x per week","2009","Baden-Württemberg","higher vocational","11","","",""
"Min 1x per week","2009","Baden-Württemberg","higher education","45","0.0796644778753052","0.0544213942639342","0.104907561486676"
"Min 1x per week","2009","Bavaria","in school","5","","",""
"Min 1x per week","2009","Bavaria","inadequately","3","","",""
"Min 1x per week","2009","Bavaria","general elemantary","38","0.129159510249698","0.0894490142976554","0.16887000620174"
"Min 1x per week","2009","Bavaria","middle vocational","170","0.129423369254118","0.111583630505789","0.147263108002447"
"Min 1x per week","2009","Bavaria","vocational + Abi","17","","",""
"Min 1x per week","2009","Bavaria","higher vocational","23","","",""
"Min 1x per week","2009","Bavaria","higher education","69","0.111766823324686","0.0850430726328516","0.138490574016519"
"Min 1x per week","2009","Berlin","in school","1","","",""
"Min 1x per week","2009","Berlin","inadequately","1","","",""
"Min 1x per week","2009","Berlin","general elemantary","1","","",""
"Min 1x per week","2009","Berlin","middle vocational","13","","",""
"Min 1x per week","2009","Berlin","vocational + Abi","1","","",""
"Min 1x per week","2009","Berlin","higher vocational","4","","",""
"Min 1x per week","2009","Berlin","higher education","11","","",""
"Min 1x per week","2009","Brandenburg","in school","1","","",""
"Min 1x per week","2009","Brandenburg","inadequately","","","",""
"Min 1x per week","2009","Brandenburg","general elemantary","2","","",""
"Min 1x per week","2009","Brandenburg","middle vocational","8","","",""
"Min 1x per week","2009","Brandenburg","vocational + Abi","","","",""
"Min 1x per week","2009","Brandenburg","higher vocational","2","","",""
"Min 1x per week","2009","Brandenburg","higher education","6","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","in school","1","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","middle vocational","1","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","higher education","2","","",""
"Min 1x per week","2009","Saxony","in school","4","","",""
"Min 1x per week","2009","Saxony","inadequately","","","",""
"Min 1x per week","2009","Saxony","general elemantary","4","","",""
"Min 1x per week","2009","Saxony","middle vocational","38","0.0383084985485351","0.0245257634529298","0.0520912336441403"
"Min 1x per week","2009","Saxony","vocational + Abi","1","","",""
"Min 1x per week","2009","Saxony","higher vocational","11","","",""
"Min 1x per week","2009","Saxony","higher education","17","","",""
"Min 1x per week","2009","Saxony-Anhalt","in school","2","","",""
"Min 1x per week","2009","Saxony-Anhalt","inadequately","","","",""
"Min 1x per week","2009","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per week","2009","Saxony-Anhalt","middle vocational","9","","",""
"Min 1x per week","2009","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per week","2009","Saxony-Anhalt","higher vocational","2","","",""
"Min 1x per week","2009","Saxony-Anhalt","higher education","7","","",""
"Min 1x per week","2009","Thuringia","in school","","","",""
"Min 1x per week","2009","Thuringia","inadequately","","","",""
"Min 1x per week","2009","Thuringia","general elemantary","1","","",""
"Min 1x per week","2009","Thuringia","middle vocational","15","","",""
"Min 1x per week","2009","Thuringia","vocational + Abi","","","",""
"Min 1x per week","2009","Thuringia","higher vocational","3","","",""
"Min 1x per week","2009","Thuringia","higher education","13","","",""
"Min 1x per month","2009","Schleswig-Holstein","in school","","","",""
"Min 1x per month","2009","Schleswig-Holstein","inadequately","1","","",""
"Min 1x per month","2009","Schleswig-Holstein","general elemantary","3","","",""
"Min 1x per month","2009","Schleswig-Holstein","middle vocational","6","","",""
"Min 1x per month","2009","Schleswig-Holstein","vocational + Abi","1","","",""
"Min 1x per month","2009","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per month","2009","Schleswig-Holstein","higher education","8","","",""
"Min 1x per month","2009","Hamburg","in school","","","",""
"Min 1x per month","2009","Hamburg","inadequately","1","","",""
"Min 1x per month","2009","Hamburg","general elemantary","1","","",""
"Min 1x per month","2009","Hamburg","middle vocational","4","","",""
"Min 1x per month","2009","Hamburg","vocational + Abi","","","",""
"Min 1x per month","2009","Hamburg","higher vocational","2","","",""
"Min 1x per month","2009","Hamburg","higher education","12","","",""
"Min 1x per month","2009","Lower Saxony","in school","3","","",""
"Min 1x per month","2009","Lower Saxony","inadequately","","","",""
"Min 1x per month","2009","Lower Saxony","general elemantary","20","","",""
"Min 1x per month","2009","Lower Saxony","middle vocational","77","0.0846309662086739","0.0660934346740746","0.103168497743273"
"Min 1x per month","2009","Lower Saxony","vocational + Abi","9","","",""
"Min 1x per month","2009","Lower Saxony","higher vocational","10","","",""
"Min 1x per month","2009","Lower Saxony","higher education","32","0.0761439407348356","0.0463781104077618","0.105909771061909"
"Min 1x per month","2009","Bremen","in school","","","",""
"Min 1x per month","2009","Bremen","inadequately","","","",""
"Min 1x per month","2009","Bremen","general elemantary","1","","",""
"Min 1x per month","2009","Bremen","middle vocational","5","","",""
"Min 1x per month","2009","Bremen","vocational + Abi","1","","",""
"Min 1x per month","2009","Bremen","higher vocational","","","",""
"Min 1x per month","2009","Bremen","higher education","2","","",""
"Min 1x per month","2009","North Rhine-Westphalia","in school","9","","",""
"Min 1x per month","2009","North Rhine-Westphalia","inadequately","8","","",""
"Min 1x per month","2009","North Rhine-Westphalia","general elemantary","38","0.0991060609946884","0.0703578394615337","0.127854282527843"
"Min 1x per month","2009","North Rhine-Westphalia","middle vocational","127","0.0602629590375005","0.0491261263396132","0.0713997917353878"
"Min 1x per month","2009","North Rhine-Westphalia","vocational + Abi","24","","",""
"Min 1x per month","2009","North Rhine-Westphalia","higher vocational","27","","",""
"Min 1x per month","2009","North Rhine-Westphalia","higher education","67","0.0847617410806884","0.0647345195523575","0.104788962609019"
"Min 1x per month","2009","Hesse","in school","3","","",""
"Min 1x per month","2009","Hesse","inadequately","2","","",""
"Min 1x per month","2009","Hesse","general elemantary","17","","",""
"Min 1x per month","2009","Hesse","middle vocational","56","0.0887416920049134","0.0655185246316815","0.111964859378145"
"Min 1x per month","2009","Hesse","vocational + Abi","4","","",""
"Min 1x per month","2009","Hesse","higher vocational","7","","",""
"Min 1x per month","2009","Hesse","higher education","31","0.0794413026939483","0.049672087789718","0.109210517598179"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","in school","1","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","general elemantary","16","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","middle vocational","40","0.0702289432764629","0.0482659010068908","0.092191985546035"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","vocational + Abi","4","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","higher vocational","8","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","higher education","19","","",""
"Min 1x per month","2009","Baden-Württemberg","in school","7","","",""
"Min 1x per month","2009","Baden-Württemberg","inadequately","6","","",""
"Min 1x per month","2009","Baden-Württemberg","general elemantary","30","0.0811555465513224","0.0488808738624168","0.113430219240228"
"Min 1x per month","2009","Baden-Württemberg","middle vocational","115","0.0976838314566961","0.079319634278092","0.1160480286353"
"Min 1x per month","2009","Baden-Württemberg","vocational + Abi","14","","",""
"Min 1x per month","2009","Baden-Württemberg","higher vocational","22","","",""
"Min 1x per month","2009","Baden-Württemberg","higher education","52","0.103614151126956","0.0752026625256089","0.132025639728304"
"Min 1x per month","2009","Bavaria","in school","5","","",""
"Min 1x per month","2009","Bavaria","inadequately","1","","",""
"Min 1x per month","2009","Bavaria","general elemantary","54","0.214231375918197","0.165650908414383","0.262811843422011"
"Min 1x per month","2009","Bavaria","middle vocational","207","0.133711856574531","0.11562368030648","0.151800032842582"
"Min 1x per month","2009","Bavaria","vocational + Abi","10","","",""
"Min 1x per month","2009","Bavaria","higher vocational","40","0.165134524183157","0.114182645943859","0.216086402422454"
"Min 1x per month","2009","Bavaria","higher education","75","0.151082706591738","0.120707619550182","0.181457793633295"
"Min 1x per month","2009","Berlin","in school","2","","",""
"Min 1x per month","2009","Berlin","inadequately","","","",""
"Min 1x per month","2009","Berlin","general elemantary","1","","",""
"Min 1x per month","2009","Berlin","middle vocational","11","","",""
"Min 1x per month","2009","Berlin","vocational + Abi","1","","",""
"Min 1x per month","2009","Berlin","higher vocational","1","","",""
"Min 1x per month","2009","Berlin","higher education","9","","",""
"Min 1x per month","2009","Brandenburg","in school","1","","",""
"Min 1x per month","2009","Brandenburg","inadequately","","","",""
"Min 1x per month","2009","Brandenburg","general elemantary","3","","",""
"Min 1x per month","2009","Brandenburg","middle vocational","15","","",""
"Min 1x per month","2009","Brandenburg","vocational + Abi","1","","",""
"Min 1x per month","2009","Brandenburg","higher vocational","4","","",""
"Min 1x per month","2009","Brandenburg","higher education","17","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","general elemantary","1","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","middle vocational","7","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","higher vocational","4","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","higher education","9","","",""
"Min 1x per month","2009","Saxony","in school","2","","",""
"Min 1x per month","2009","Saxony","inadequately","","","",""
"Min 1x per month","2009","Saxony","general elemantary","5","","",""
"Min 1x per month","2009","Saxony","middle vocational","35","0.0535864483528466","0.0374154096499838","0.0697574870557094"
"Min 1x per month","2009","Saxony","vocational + Abi","4","","",""
"Min 1x per month","2009","Saxony","higher vocational","9","","",""
"Min 1x per month","2009","Saxony","higher education","29","","",""
"Min 1x per month","2009","Saxony-Anhalt","in school","","","",""
"Min 1x per month","2009","Saxony-Anhalt","inadequately","","","",""
"Min 1x per month","2009","Saxony-Anhalt","general elemantary","1","","",""
"Min 1x per month","2009","Saxony-Anhalt","middle vocational","13","","",""
"Min 1x per month","2009","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per month","2009","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per month","2009","Saxony-Anhalt","higher education","16","","",""
"Min 1x per month","2009","Thuringia","in school","","","",""
"Min 1x per month","2009","Thuringia","inadequately","","","",""
"Min 1x per month","2009","Thuringia","general elemantary","2","","",""
"Min 1x per month","2009","Thuringia","middle vocational","21","","",""
"Min 1x per month","2009","Thuringia","vocational + Abi","1","","",""
"Min 1x per month","2009","Thuringia","higher vocational","2","","",""
"Min 1x per month","2009","Thuringia","higher education","18","","",""
"Rarely","2009","Schleswig-Holstein","in school","3","","",""
"Rarely","2009","Schleswig-Holstein","inadequately","1","","",""
"Rarely","2009","Schleswig-Holstein","general elemantary","12","","",""
"Rarely","2009","Schleswig-Holstein","middle vocational","73","0.289447864527958","0.236233468326088","0.342662260729828"
"Rarely","2009","Schleswig-Holstein","vocational + Abi","10","","",""
"Rarely","2009","Schleswig-Holstein","higher vocational","15","","",""
"Rarely","2009","Schleswig-Holstein","higher education","17","","",""
"Rarely","2009","Hamburg","in school","5","","",""
"Rarely","2009","Hamburg","inadequately","","","",""
"Rarely","2009","Hamburg","general elemantary","1","","",""
"Rarely","2009","Hamburg","middle vocational","25","","",""
"Rarely","2009","Hamburg","vocational + Abi","7","","",""
"Rarely","2009","Hamburg","higher vocational","6","","",""
"Rarely","2009","Hamburg","higher education","24","","",""
"Rarely","2009","Lower Saxony","in school","16","","",""
"Rarely","2009","Lower Saxony","inadequately","2","","",""
"Rarely","2009","Lower Saxony","general elemantary","54","0.282734237214869","0.218869569207745","0.346598905221992"
"Rarely","2009","Lower Saxony","middle vocational","331","0.354375657179316","0.322518205414107","0.386233108944524"
"Rarely","2009","Lower Saxony","vocational + Abi","38","0.355145928555635","0.260398115084562","0.449893742026707"
"Rarely","2009","Lower Saxony","higher vocational","42","0.389509373937844","0.296237243134053","0.482781504741636"
"Rarely","2009","Lower Saxony","higher education","118","0.369206954303365","0.315047216141802","0.423366692464927"
"Rarely","2009","Bremen","in school","1","","",""
"Rarely","2009","Bremen","inadequately","","","",""
"Rarely","2009","Bremen","general elemantary","3","","",""
"Rarely","2009","Bremen","middle vocational","14","","",""
"Rarely","2009","Bremen","vocational + Abi","2","","",""
"Rarely","2009","Bremen","higher vocational","1","","",""
"Rarely","2009","Bremen","higher education","5","","",""
"Rarely","2009","North Rhine-Westphalia","in school","21","","",""
"Rarely","2009","North Rhine-Westphalia","inadequately","9","","",""
"Rarely","2009","North Rhine-Westphalia","general elemantary","94","0.180998186804378","0.143955405603125","0.218040968005632"
"Rarely","2009","North Rhine-Westphalia","middle vocational","517","0.265420550321289","0.244756285616723","0.286084815025856"
"Rarely","2009","North Rhine-Westphalia","vocational + Abi","99","0.313933286288351","0.258780749038424","0.369085823538278"
"Rarely","2009","North Rhine-Westphalia","higher vocational","90","0.355295918699366","0.296437776234729","0.414154061164003"
"Rarely","2009","North Rhine-Westphalia","higher education","249","0.313738459400338","0.280374130450222","0.347102788350455"
"Rarely","2009","Hesse","in school","10","","",""
"Rarely","2009","Hesse","inadequately","1","","",""
"Rarely","2009","Hesse","general elemantary","40","0.358815573835245","0.272636517301338","0.444994630369151"
"Rarely","2009","Hesse","middle vocational","237","0.398566297318359","0.358582778168614","0.438549816468105"
"Rarely","2009","Hesse","vocational + Abi","36","0.467520028345695","0.36443903733337","0.57060101935802"
"Rarely","2009","Hesse","higher vocational","30","0.479382021408604","0.362351396782328","0.596412646034881"
"Rarely","2009","Hesse","higher education","114","0.359609164566677","0.306782110879744","0.41243621825361"
"Rarely","2009","Rhineland-Palatinate,Saarland","in school","7","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","inadequately","3","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","general elemantary","54","0.298867727228105","0.227715414928609","0.3700200395276"
"Rarely","2009","Rhineland-Palatinate,Saarland","middle vocational","207","0.355548021513539","0.314405506810311","0.396690536216767"
"Rarely","2009","Rhineland-Palatinate,Saarland","vocational + Abi","24","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","higher vocational","27","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","higher education","61","0.395987700151233","0.321138027305429","0.470837372997038"
"Rarely","2009","Baden-Württemberg","in school","10","","",""
"Rarely","2009","Baden-Württemberg","inadequately","12","","",""
"Rarely","2009","Baden-Württemberg","general elemantary","99","0.363594363800282","0.306740848329044","0.42044787927152"
"Rarely","2009","Baden-Württemberg","middle vocational","364","0.361613325001088","0.331893561168612","0.391333088833564"
"Rarely","2009","Baden-Württemberg","vocational + Abi","47","0.390634229359037","0.302974770395839","0.478293688322234"
"Rarely","2009","Baden-Württemberg","higher vocational","77","0.500738044084285","0.421768930744557","0.579707157424013"
"Rarely","2009","Baden-Württemberg","higher education","148","0.355940597778262","0.311304247048745","0.400576948507779"
"Rarely","2009","Bavaria","in school","25","","",""
"Rarely","2009","Bavaria","inadequately","5","","",""
"Rarely","2009","Bavaria","general elemantary","82","0.255371433754538","0.203738260862877","0.307004606646198"
"Rarely","2009","Bavaria","middle vocational","471","0.322922130841959","0.298070960227223","0.347773301456694"
"Rarely","2009","Bavaria","vocational + Abi","47","0.369349611208387","0.286702895434865","0.45199632698191"
"Rarely","2009","Bavaria","higher vocational","71","0.348355076818504","0.282974373595762","0.413735780041247"
"Rarely","2009","Bavaria","higher education","184","0.29802483265111","0.259230832475445","0.336818832826775"
"Rarely","2009","Berlin","in school","3","","",""
"Rarely","2009","Berlin","inadequately","1","","",""
"Rarely","2009","Berlin","general elemantary","10","","",""
"Rarely","2009","Berlin","middle vocational","39","0.128786318282665","0.0884568625044824","0.169115774060848"
"Rarely","2009","Berlin","vocational + Abi","8","","",""
"Rarely","2009","Berlin","higher vocational","13","","",""
"Rarely","2009","Berlin","higher education","50","0.180479522535143","0.132322578393985","0.2286364666763"
"Rarely","2009","Brandenburg","in school","2","","",""
"Rarely","2009","Brandenburg","inadequately","","","",""
"Rarely","2009","Brandenburg","general elemantary","7","","",""
"Rarely","2009","Brandenburg","middle vocational","52","0.161999946079448","0.125099793467742","0.198900098691155"
"Rarely","2009","Brandenburg","vocational + Abi","7","","",""
"Rarely","2009","Brandenburg","higher vocational","15","","",""
"Rarely","2009","Brandenburg","higher education","37","0.130560360031953","0.0877562964545239","0.173364423609383"
"Rarely","2009","Mecklenburg-Western Pomerania","in school","","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","general elemantary","5","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","middle vocational","44","0.199277566423754","0.148949457560087","0.249605675287421"
"Rarely","2009","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","higher vocational","9","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","higher education","26","","",""
"Rarely","2009","Saxony","in school","4","","",""
"Rarely","2009","Saxony","inadequately","","","",""
"Rarely","2009","Saxony","general elemantary","9","","",""
"Rarely","2009","Saxony","middle vocational","115","0.1629596048164","0.136439017063871","0.189480192568929"
"Rarely","2009","Saxony","vocational + Abi","6","","",""
"Rarely","2009","Saxony","higher vocational","29","","",""
"Rarely","2009","Saxony","higher education","54","0.168863914141659","0.129217352755028","0.20851047552829"
"Rarely","2009","Saxony-Anhalt","in school","3","","",""
"Rarely","2009","Saxony-Anhalt","inadequately","","","",""
"Rarely","2009","Saxony-Anhalt","general elemantary","3","","",""
"Rarely","2009","Saxony-Anhalt","middle vocational","61","0.13431063212523","0.100852793543715","0.167768470706746"
"Rarely","2009","Saxony-Anhalt","vocational + Abi","4","","",""
"Rarely","2009","Saxony-Anhalt","higher vocational","13","","",""
"Rarely","2009","Saxony-Anhalt","higher education","37","0.170626974969519","0.118360844110498","0.222893105828539"
"Rarely","2009","Thuringia","in school","2","","",""
"Rarely","2009","Thuringia","inadequately","","","",""
"Rarely","2009","Thuringia","general elemantary","9","","",""
"Rarely","2009","Thuringia","middle vocational","93","0.170191868175878","0.1370190111165","0.203364725235255"
"Rarely","2009","Thuringia","vocational + Abi","3","","",""
"Rarely","2009","Thuringia","higher vocational","12","","",""
"Rarely","2009","Thuringia","higher education","40","0.193995001933956","0.135904888064571","0.252085115803341"
"Never","2009","Schleswig-Holstein","in school","8","","",""
"Never","2009","Schleswig-Holstein","inadequately","3","","",""
"Never","2009","Schleswig-Holstein","general elemantary","35","0.541878212489963","0.40774032134666","0.676016103633266"
"Never","2009","Schleswig-Holstein","middle vocational","184","0.660141663036874","0.60456230517738","0.715721020896367"
"Never","2009","Schleswig-Holstein","vocational + Abi","19","","",""
"Never","2009","Schleswig-Holstein","higher vocational","24","","",""
"Never","2009","Schleswig-Holstein","higher education","53","0.666745204728195","0.564719566803386","0.768770842653005"
"Never","2009","Hamburg","in school","3","","",""
"Never","2009","Hamburg","inadequately","","","",""
"Never","2009","Hamburg","general elemantary","10","","",""
"Never","2009","Hamburg","middle vocational","84","0.740089367673246","0.659930185750631","0.82024854959586"
"Never","2009","Hamburg","vocational + Abi","17","","",""
"Never","2009","Hamburg","higher vocational","11","","",""
"Never","2009","Hamburg","higher education","41","0.491081422361074","0.382211857658919","0.599950987063228"
"Never","2009","Lower Saxony","in school","8","","",""
"Never","2009","Lower Saxony","inadequately","9","","",""
"Never","2009","Lower Saxony","general elemantary","94","0.495436556913508","0.42453050201198","0.566342611815035"
"Never","2009","Lower Saxony","middle vocational","406","0.503766519408805","0.470466320578856","0.537066718238754"
"Never","2009","Lower Saxony","vocational + Abi","46","0.53697553237736","0.438253457994259","0.635697606760461"
"Never","2009","Lower Saxony","higher vocational","49","0.456927468307359","0.361646537039728","0.552208399574991"
"Never","2009","Lower Saxony","higher education","129","0.449823887751177","0.39399354503497","0.505654230467384"
"Never","2009","Bremen","in school","2","","",""
"Never","2009","Bremen","inadequately","","","",""
"Never","2009","Bremen","general elemantary","7","","",""
"Never","2009","Bremen","middle vocational","39","0.648188762534092","0.525292211017392","0.771085314050792"
"Never","2009","Bremen","vocational + Abi","6","","",""
"Never","2009","Bremen","higher vocational","4","","",""
"Never","2009","Bremen","higher education","20","","",""
"Never","2009","North Rhine-Westphalia","in school","39","0.476382526534015","0.363350259939503","0.589414793128526"
"Never","2009","North Rhine-Westphalia","inadequately","31","0.625408410119828","0.495100426055003","0.755716394184652"
"Never","2009","North Rhine-Westphalia","general elemantary","238","0.623171992060814","0.576549058856533","0.669794925265096"
"Never","2009","North Rhine-Westphalia","middle vocational","933","0.580293346844756","0.557197705909577","0.603388987779935"
"Never","2009","North Rhine-Westphalia","vocational + Abi","135","0.563053027847549","0.504107256483869","0.621998799211229"
"Never","2009","North Rhine-Westphalia","higher vocational","115","0.465321471894463","0.403980005861169","0.526662937927757"
"Never","2009","North Rhine-Westphalia","higher education","347","0.517114501419734","0.481183516312889","0.553045486526578"
"Never","2009","Hesse","in school","8","","",""
"Never","2009","Hesse","inadequately","6","","",""
"Never","2009","Hesse","general elemantary","53","0.419167496020052","0.330514408486079","0.507820583554026"
"Never","2009","Hesse","middle vocational","252","0.446067615774984","0.405473267381975","0.486661964167992"
"Never","2009","Hesse","vocational + Abi","42","0.39576283472287","0.294733368730538","0.496792300715202"
"Never","2009","Hesse","higher vocational","29","","",""
"Never","2009","Hesse","higher education","148","0.475661609282819","0.4206855838473","0.530637634718338"
"Never","2009","Rhineland-Palatinate,Saarland","in school","7","","",""
"Never","2009","Rhineland-Palatinate,Saarland","inadequately","10","","",""
"Never","2009","Rhineland-Palatinate,Saarland","general elemantary","68","0.413008903822294","0.336476563698248","0.489541243946339"
"Never","2009","Rhineland-Palatinate,Saarland","middle vocational","222","0.479880925565471","0.436940677044173","0.522821174086768"
"Never","2009","Rhineland-Palatinate,Saarland","vocational + Abi","16","","",""
"Never","2009","Rhineland-Palatinate,Saarland","higher vocational","39","0.584340252196836","0.475663554793793","0.693016949599879"
"Never","2009","Rhineland-Palatinate,Saarland","higher education","62","0.367218460136968","0.293442423581355","0.440994496692581"
"Never","2009","Baden-Württemberg","in school","18","","",""
"Never","2009","Baden-Württemberg","inadequately","15","","",""
"Never","2009","Baden-Württemberg","general elemantary","107","0.435371857494505","0.376772455938464","0.493971259050545"
"Never","2009","Baden-Württemberg","middle vocational","438","0.46528054539582","0.43442724168899","0.496133849102649"
"Never","2009","Baden-Württemberg","vocational + Abi","47","0.365510106236764","0.278986092100193","0.452034120373335"
"Never","2009","Baden-Württemberg","higher vocational","44","0.336514754028338","0.261886132375294","0.411143375681381"
"Never","2009","Baden-Württemberg","higher education","197","0.460780773219476","0.414311399908008","0.507250146530945"
"Never","2009","Bavaria","in school","14","","",""
"Never","2009","Bavaria","inadequately","6","","",""
"Never","2009","Bavaria","general elemantary","100","0.401237680077568","0.343201222500105","0.459274137655031"
"Never","2009","Bavaria","middle vocational","512","0.413942643329393","0.387765709081902","0.440119577576883"
"Never","2009","Bavaria","vocational + Abi","57","0.432390292100625","0.347555242541904","0.517225341659347"
"Never","2009","Bavaria","higher vocational","70","0.356118032373158","0.290407782124393","0.421828282621923"
"Never","2009","Bavaria","higher education","206","0.439125637432466","0.397033143923154","0.481218130941779"
"Never","2009","Berlin","in school","6","","",""
"Never","2009","Berlin","inadequately","7","","",""
"Never","2009","Berlin","general elemantary","31","0.710140539410559","0.57453427392825","0.845746804892867"
"Never","2009","Berlin","middle vocational","202","0.787747946908778","0.738516256945729","0.836979636871828"
"Never","2009","Berlin","vocational + Abi","28","","",""
"Never","2009","Berlin","higher vocational","34","0.544005228045487","0.408633526547255","0.67937692954372"
"Never","2009","Berlin","higher education","175","0.715314521643285","0.658808305415246","0.771820737871323"
"Never","2009","Brandenburg","in school","9","","",""
"Never","2009","Brandenburg","inadequately","","","",""
"Never","2009","Brandenburg","general elemantary","43","0.827969309645384","0.728227594528893","0.927711024761875"
"Never","2009","Brandenburg","middle vocational","308","0.789144845839971","0.748292295208925","0.829997396471017"
"Never","2009","Brandenburg","vocational + Abi","20","","",""
"Never","2009","Brandenburg","higher vocational","40","0.702076912652471","0.587307119389187","0.816846705915754"
"Never","2009","Brandenburg","higher education","178","0.765689722671128","0.711877405847245","0.819502039495011"
"Never","2009","Mecklenburg-Western Pomerania","in school","5","","",""
"Never","2009","Mecklenburg-Western Pomerania","inadequately","4","","",""
"Never","2009","Mecklenburg-Western Pomerania","general elemantary","16","","",""
"Never","2009","Mecklenburg-Western Pomerania","middle vocational","190","0.781381578527085","0.729308246331501","0.83345491072267"
"Never","2009","Mecklenburg-Western Pomerania","vocational + Abi","7","","",""
"Never","2009","Mecklenburg-Western Pomerania","higher vocational","27","","",""
"Never","2009","Mecklenburg-Western Pomerania","higher education","96","0.753394091328911","0.68013945536532","0.826648727292503"
"Never","2009","Saxony","in school","5","","",""
"Never","2009","Saxony","inadequately","2","","",""
"Never","2009","Saxony","general elemantary","55","0.8296724200898","0.743437636933118","0.915907203246481"
"Never","2009","Saxony","middle vocational","557","0.745145448282218","0.713853206416392","0.776437690148044"
"Never","2009","Saxony","vocational + Abi","42","0.738235802345842","0.619887282380141","0.856584322311544"
"Never","2009","Saxony","higher vocational","71","0.563009601746221","0.474263085040576","0.651756118451865"
"Never","2009","Saxony","higher education","243","0.644744037070948","0.594095677207777","0.69539239693412"
