"pli0098_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2013","indirect migration background","Urban Area","82","0.0538667580603131","0.0396009254121206","0.0681325907085055","2"
"Never","2013","no migration background","Urban Area","7403","0.570724999989586","0.562342800762439","0.579107199216734","5"
"Never","2013","no migration background","Rural Area","4663","0.573894377311588","0.563227486090298","0.584561268532878","5"
"Never","2013","direct migration background","Urban Area","1041","0.499851614534977","0.478009424123691","0.521693804946264","5"
"Never","2013","direct migration background","Rural Area","306","0.490854690359886","0.452393467451477","0.529315913268295","5"
"Never","2013","indirect migration background","Urban Area","541","0.646949566964258","0.616749066316881","0.677150067611636","5"
"Never","2013","indirect migration background","Rural Area","118","0.570798744993534","0.505542218900934","0.636055271086135","5"
"Rarely","2013","no migration background","Urban Area","3778","0.274566106398889","0.267008241646797","0.282123971150982","4"
"Rarely","2013","direct migration background","Urban Area","505","0.262132063212972","0.242919929704395","0.281344196721549","4"
"Rarely","2013","no migration background","Rural Area","2145","0.255063687241063","0.245661105055382","0.264466269426743","4"
"Rarely","2013","direct migration background","Rural Area","183","0.26883895962827","0.234729222951245","0.302948696305294","4"
"Rarely","2013","indirect migration background","Urban Area","243","0.22345132033249","0.197128261138117","0.249774379526864","4"
"Rarely","2013","indirect migration background","Rural Area","52","0.271600571056984","0.212959473273163","0.330241668840805","4"
"Daily","2014","no migration background","Urban Area","","","","","1"
"Daily","2014","no migration background","Rural Area","","","","","1"
"Daily","2014","direct migration background","Urban Area","","","","","1"
"Daily","2014","direct migration background","Rural Area","","","","","1"
"Daily","2014","indirect migration background","Urban Area","","","","","1"
"Daily","2014","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2014","no migration background","Urban Area","","","","","3"
"Min 1x per month","2014","no migration background","Rural Area","","","","","3"
"Min 1x per month","2014","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2014","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2014","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2014","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2014","no migration background","Urban Area","","","","","2"
"Min 1x per week","2014","no migration background","Rural Area","","","","","2"
"Min 1x per week","2014","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2014","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2014","indirect migration background","Rural Area","","","","","2"
"Min 1x per week","2014","indirect migration background","Urban Area","","","","","2"
"Never","2014","no migration background","Urban Area","","","","","5"
"Never","2014","no migration background","Rural Area","","","","","5"
"Never","2014","direct migration background","Urban Area","","","","","5"
"Never","2014","direct migration background","Rural Area","","","","","5"
"Never","2014","indirect migration background","Urban Area","","","","","5"
"Never","2014","indirect migration background","Rural Area","","","","","5"
"Rarely","2014","no migration background","Urban Area","","","","","4"
"Rarely","2014","no migration background","Rural Area","","","","","4"
"Rarely","2014","direct migration background","Urban Area","","","","","4"
"Rarely","2014","direct migration background","Rural Area","","","","","4"
"Rarely","2014","indirect migration background","Urban Area","","","","","4"
"Rarely","2014","indirect migration background","Rural Area","","","","","4"
"Daily","2015","no migration background","Urban Area","","","","","1"
"Daily","2015","no migration background","Rural Area","","","","","1"
"Daily","2015","direct migration background","Urban Area","","","","","1"
"Daily","2015","direct migration background","Rural Area","","","","","1"
"Daily","2015","indirect migration background","Urban Area","","","","","1"
"Daily","2015","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2015","no migration background","Rural Area","679","0.076793649235426","0.0707060505878249","0.0828812478830271","3"
"Min 1x per month","2015","no migration background","Urban Area","1020","0.070793091030513","0.0661878462345992","0.0753983358264268","3"
"Min 1x per month","2015","direct migration background","Urban Area","440","0.0973474023501701","0.0886133869122009","0.106081417788139","3"
"Min 1x per month","2015","direct migration background","Rural Area","175","0.118381710366403","0.101983673061204","0.134779747671602","3"
"Min 1x per month","2015","indirect migration background","Rural Area","25","","","","3"
"Min 1x per month","2015","indirect migration background","Urban Area","130","0.0788357447113303","0.0645815414214042","0.0930899480012565","3"
"Min 1x per week","2015","no migration background","Urban Area","842","0.0713466490809736","0.0667248115697576","0.0759684865921896","2"
"Min 1x per week","2015","no migration background","Rural Area","512","0.0663285093095133","0.0606389171721959","0.0720181014468307","2"
"Min 1x per week","2015","direct migration background","Rural Area","121","0.0806446915055441","0.0668237109554249","0.0944656720556632","2"
"Min 1x per week","2015","direct migration background","Urban Area","508","0.137829300282122","0.127672454484956","0.147986146079287","2"
"Min 1x per week","2015","indirect migration background","Rural Area","28","","","","2"
"Min 1x per week","2015","indirect migration background","Urban Area","119","0.0676236732454461","0.0543418462117271","0.0809055002791652","2"
"Never","2015","no migration background","Urban Area","6825","0.595437618071595","0.58662485791357","0.604250378229621","5"
"Never","2015","no migration background","Rural Area","4289","0.597135166633824","0.58592143983777","0.608348893429878","5"
"Never","2015","direct migration background","Urban Area","2440","0.5292877090192","0.514581012612717","0.543994405425683","5"
"Never","2015","direct migration background","Rural Area","847","0.586767363170856","0.561773145286388","0.611761581055323","5"
"Never","2015","indirect migration background","Urban Area","789","0.631443110650387","0.605925958457049","0.656960262843725","5"
"Never","2015","indirect migration background","Rural Area","175","0.610477462758346","0.556281241205218","0.664673684311474","5"
"Rarely","2015","no migration background","Rural Area","1869","0.259742674821237","0.249717384032148","0.269767965610327","4"
"Rarely","2015","no migration background","Urban Area","3228","0.262422641816918","0.254523034424825","0.270322249209011","4"
"Rarely","2015","direct migration background","Urban Area","1037","0.235535588348508","0.223033045320775","0.248038131376242","4"
"Rarely","2015","direct migration background","Rural Area","348","0.214206234957197","0.193381493778415","0.235030976135979","4"
"Rarely","2015","indirect migration background","Urban Area","335","0.222097471392836","0.200111420899718","0.244083521885955","4"
"Rarely","2015","indirect migration background","Rural Area","83","0.260752863875797","0.211957645565181","0.309548082186412","4"
"Daily","2016","no migration background","Urban Area","","","","","1"
"Daily","2016","no migration background","Rural Area","","","","","1"
"Daily","2016","direct migration background","Urban Area","","","","","1"
"Daily","2016","direct migration background","Rural Area","","","","","1"
"Daily","2016","indirect migration background","Urban Area","","","","","1"
"Daily","2016","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2016","no migration background","Urban Area","","","","","3"
"Min 1x per month","2016","no migration background","Rural Area","","","","","3"
"Min 1x per month","2016","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2016","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2016","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2016","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2016","no migration background","Urban Area","","","","","2"
"Min 1x per week","2016","no migration background","Rural Area","","","","","2"
"Min 1x per week","2016","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2016","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2016","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2016","indirect migration background","Rural Area","","","","","2"
"Never","2016","no migration background","Urban Area","","","","","5"
"Never","2016","no migration background","Rural Area","","","","","5"
"Never","2016","direct migration background","Urban Area","","","","","5"
"Never","2016","direct migration background","Rural Area","","","","","5"
"Never","2016","indirect migration background","Urban Area","","","","","5"
"Never","2016","indirect migration background","Rural Area","","","","","5"
"Rarely","2016","no migration background","Urban Area","","","","","4"
"Rarely","2016","no migration background","Rural Area","","","","","4"
"Rarely","2016","direct migration background","Urban Area","","","","","4"
"Rarely","2016","direct migration background","Rural Area","","","","","4"
"Rarely","2016","indirect migration background","Urban Area","","","","","4"
"Rarely","2016","indirect migration background","Rural Area","","","","","4"
"Daily","2017","no migration background","Urban Area","","","","","1"
"Daily","2017","no migration background","Rural Area","","","","","1"
"Daily","2017","direct migration background","Urban Area","27","","","","1"
"Daily","2017","direct migration background","Rural Area","12","","","","1"
"Daily","2017","indirect migration background","Urban Area","","","","","1"
"Daily","2017","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2017","no migration background","Urban Area","1034","0.0748743772424868","0.0702371326701046","0.0795116218148689","3"
"Min 1x per month","2017","no migration background","Rural Area","721","0.0890108150041722","0.0827287122027917","0.0952929178055526","3"
"Min 1x per month","2017","direct migration background","Urban Area","660","0.0963548557224694","0.0896235884825379","0.103086122962401","3"
"Min 1x per month","2017","direct migration background","Rural Area","220","0.0890794647742528","0.0784980796518484","0.0996608498966572","3"
"Min 1x per month","2017","indirect migration background","Rural Area","22","","","","3"
"Min 1x per month","2017","indirect migration background","Urban Area","138","0.0827692552335792","0.0683772738340686","0.0971612366330898","3"
"Min 1x per week","2017","no migration background","Urban Area","871","0.0698852244072259","0.0653930771031302","0.0743773717113216","2"
"Min 1x per week","2017","no migration background","Rural Area","491","0.0640859912199264","0.0586830957348922","0.0694888867049606","2"
"Min 1x per week","2017","direct migration background","Urban Area","1175","0.142407573455354","0.134435558911952","0.150379587998757","2"
"Min 1x per week","2017","direct migration background","Rural Area","356","0.117453725217739","0.105494153804406","0.129413296631073","2"
"Min 1x per week","2017","indirect migration background","Urban Area","111","0.0632751835432981","0.0505586282655915","0.0759917388210046","2"
"Min 1x per week","2017","indirect migration background","Rural Area","26","","","","2"
"Never","2017","no migration background","Urban Area","7329","0.607149714833666","0.598544643611541","0.615754786055791","5"
"Never","2017","no migration background","Rural Area","4736","0.602713677622892","0.591918386218862","0.613508969026921","5"
"Never","2017","direct migration background","Urban Area","4038","0.541280235589395","0.529913235023824","0.552647236154966","5"
"Never","2017","direct migration background","Rural Area","1636","0.554663842535181","0.536202113082496","0.573125571987866","5"
"Never","2017","indirect migration background","Urban Area","857","0.643212332938337","0.618189938714958","0.668234727161716","5"
"Never","2017","indirect migration background","Rural Area","192","0.656641877686847","0.603353055384158","0.709930699989537","5"
"Rarely","2017","no migration background","Urban Area","3140","0.248090683516622","0.240480747663307","0.255700619369936","4"
"Rarely","2017","direct migration background","Urban Area","1482","0.219166669985645","0.209729810323499","0.228603529647792","4"
"Rarely","2017","no migration background","Rural Area","1945","0.24418951615301","0.234711946111549","0.253667086194471","4"
"Rarely","2017","indirect migration background","Urban Area","302","0.210743228284786","0.189440622222396","0.232045834347176","4"
"Rarely","2017","direct migration background","Rural Area","560","0.237792420840729","0.221978152230792","0.253606689450666","4"
"Rarely","2017","indirect migration background","Rural Area","65","0.206330452868545","0.160915413449285","0.251745492287805","4"
"Daily","2018","no migration background","Urban Area","","","","","1"
"Daily","2018","no migration background","Rural Area","","","","","1"
"Daily","2018","direct migration background","Urban Area","16","","","","1"
"Daily","2018","direct migration background","Rural Area","7","","","","1"
"Daily","2018","indirect migration background","Urban Area","","","","","1"
"Daily","2018","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2018","no migration background","Urban Area","","","","","3"
"Min 1x per month","2018","no migration background","Rural Area","","","","","3"
"Min 1x per month","2018","direct migration background","Urban Area","269","0.108166689173577","0.0967377206579319","0.119595657689222","3"
"Min 1x per month","2018","direct migration background","Rural Area","105","0.120636963243193","0.100609518671909","0.140664407814476","3"
"Min 1x per month","2018","indirect migration background","Rural Area","","","","","3"
"Min 1x per month","2018","indirect migration background","Urban Area","","","","","3"
"Min 1x per week","2018","no migration background","Urban Area","","","","","2"
"Min 1x per week","2018","no migration background","Rural Area","","","","","2"
"Min 1x per week","2018","direct migration background","Urban Area","524","0.225190399075672","0.209819797857225","0.240561000294119","2"
"Min 1x per week","2018","direct migration background","Rural Area","147","0.179069582631276","0.155493843273026","0.202645321989527","2"
"Min 1x per week","2018","indirect migration background","Rural Area","","","","","2"
"Min 1x per week","2018","indirect migration background","Urban Area","","","","","2"
"Never","2018","no migration background","Urban Area","","","","","5"
"Never","2018","no migration background","Rural Area","","","","","5"
"Never","2018","direct migration background","Urban Area","1504","0.483977256528494","0.465587951293148","0.50236656176384","5"
"Never","2018","direct migration background","Rural Area","588","0.51530993030109","0.484579576958811","0.54604028364337","5"
"Never","2018","indirect migration background","Urban Area","","","","","5"
"Never","2018","indirect migration background","Rural Area","","","","","5"
"Rarely","2018","no migration background","Urban Area","","","","","4"
"Rarely","2018","no migration background","Rural Area","","","","","4"
"Rarely","2018","direct migration background","Urban Area","524","0.176443355639048","0.162416258156801","0.190470453121295","4"
"Rarely","2018","direct migration background","Rural Area","169","0.171359952668724","0.148189268205977","0.194530637131471","4"
"Rarely","2018","indirect migration background","Urban Area","","","","","4"
"Rarely","2018","indirect migration background","Rural Area","","","","","4"
"Daily","2019","no migration background","Urban Area","18","","","","1"
"Daily","2019","no migration background","Rural Area","15","","","","1"
"Daily","2019","direct migration background","Urban Area","29","","","","1"
"Daily","2019","direct migration background","Rural Area","8","","","","1"
"Daily","2019","indirect migration background","Urban Area","","","","","1"
"Daily","2019","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2019","no migration background","Urban Area","936","0.070457939741539","0.0657724469404127","0.0751434325426653","3"
"Min 1x per month","2019","no migration background","Rural Area","666","0.0867244619736507","0.0803666328303322","0.0930822911169691","3"
"Min 1x per month","2019","direct migration background","Urban Area","404","0.0750645056305032","0.0678729546651533","0.0822560565958532","3"
"Min 1x per month","2019","direct migration background","Rural Area","175","0.103227902231188","0.08965738038214","0.116798424080237","3"
"Min 1x per month","2019","indirect migration background","Rural Area","23","","","","3"
"Min 1x per month","2019","indirect migration background","Urban Area","85","0.0565803919864125","0.0438737247804282","0.0692870591923969","3"
"Min 1x per week","2019","no migration background","Urban Area","739","0.065572330492743","0.0610403405572312","0.0701043204282548","2"
"Min 1x per week","2019","direct migration background","Urban Area","690","0.139946474487175","0.130477711482313","0.149415237492037","2"
"Min 1x per week","2019","no migration background","Rural Area","444","0.0577879103967847","0.0525164619383023","0.063059358855267","2"
"Min 1x per week","2019","indirect migration background","Rural Area","24","","","","2"
"Min 1x per week","2019","direct migration background","Rural Area","225","0.101812060269901","0.0883242894865742","0.115299831053228","2"
"Min 1x per week","2019","indirect migration background","Urban Area","87","0.0618480484444702","0.0486001855778612","0.0750959113110793","2"
"Never","2019","no migration background","Urban Area","6565","0.585307464438937","0.57628737336291","0.594327555514965","5"
"Never","2019","no migration background","Rural Area","4435","0.598357575154275","0.587282738741079","0.609432411567471","5"
"Never","2019","direct migration background","Urban Area","2829","0.548961654474786","0.535380794768851","0.562542514180721","5"
"Never","2019","direct migration background","Rural Area","1076","0.576681320129786","0.554644008520543","0.598718631739029","5"
"Never","2019","indirect migration background","Urban Area","775","0.620299565512953","0.593608401370493","0.646990729655412","5"
"Never","2019","indirect migration background","Rural Area","206","0.623034098884344","0.570426772223418","0.675641425545271","5"
"Rarely","2019","no migration background","Urban Area","3202","0.276964400183018","0.268771312592017","0.285157487774018","4"
"Rarely","2019","no migration background","Rural Area","1967","0.254498464020935","0.244658262624859","0.264338665417012","4"
"Rarely","2019","direct migration background","Urban Area","1205","0.230474911942942","0.218980870840996","0.241968953044889","4"
"Rarely","2019","direct migration background","Rural Area","447","0.210727900503878","0.19253795701961","0.228917843988145","4"
"Rarely","2019","indirect migration background","Rural Area","73","0.267874744263021","0.219802115643693","0.315947372882349","4"
"Rarely","2019","indirect migration background","Urban Area","323","0.261271994056165","0.237109879312611","0.285434108799719","4"
