"pli0098_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2004","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2004","secondary school degree","no migration background","","","",""
"Min 1x per week","2004","secondary school degree","direct migration background","","","",""
"Min 1x per week","2004","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2004","college entrance qualification","no migration background","","","",""
"Min 1x per week","2004","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2004","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2004","Other degree","no migration background","","","",""
"Min 1x per week","2004","Other degree","direct migration background","","","",""
"Min 1x per week","2004","Other degree","indirect migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2004","lower secondary degree","no migration background","","","",""
"Min 1x per month","2004","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2004","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2004","secondary school degree","no migration background","","","",""
"Min 1x per month","2004","secondary school degree","direct migration background","","","",""
"Min 1x per month","2004","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2004","college entrance qualification","no migration background","","","",""
"Min 1x per month","2004","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2004","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2004","Other degree","no migration background","","","",""
"Min 1x per month","2004","Other degree","direct migration background","","","",""
"Min 1x per month","2004","Other degree","indirect migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2004","lower secondary degree","no migration background","","","",""
"Rarely","2004","lower secondary degree","direct migration background","","","",""
"Rarely","2004","lower secondary degree","indirect migration background","","","",""
"Rarely","2004","secondary school degree","no migration background","","","",""
"Rarely","2004","secondary school degree","direct migration background","","","",""
"Rarely","2004","secondary school degree","indirect migration background","","","",""
"Rarely","2004","college entrance qualification","no migration background","","","",""
"Rarely","2004","college entrance qualification","direct migration background","","","",""
"Rarely","2004","college entrance qualification","indirect migration background","","","",""
"Rarely","2004","Other degree","no migration background","","","",""
"Rarely","2004","Other degree","direct migration background","","","",""
"Rarely","2004","Other degree","indirect migration background","","","",""
"Rarely","2004","no degree/no degree yet","no migration background","","","",""
"Rarely","2004","no degree/no degree yet","direct migration background","","","",""
"Rarely","2004","no degree/no degree yet","indirect migration background","","","",""
"Never","2004","lower secondary degree","no migration background","","","",""
"Never","2004","lower secondary degree","direct migration background","","","",""
"Never","2004","lower secondary degree","indirect migration background","","","",""
"Never","2004","secondary school degree","no migration background","","","",""
"Never","2004","secondary school degree","direct migration background","","","",""
"Never","2004","secondary school degree","indirect migration background","","","",""
"Never","2004","college entrance qualification","no migration background","","","",""
"Never","2004","college entrance qualification","direct migration background","","","",""
"Never","2004","college entrance qualification","indirect migration background","","","",""
"Never","2004","Other degree","no migration background","","","",""
"Never","2004","Other degree","direct migration background","","","",""
"Never","2004","Other degree","indirect migration background","","","",""
"Never","2004","no degree/no degree yet","no migration background","","","",""
"Never","2004","no degree/no degree yet","direct migration background","","","",""
"Never","2004","no degree/no degree yet","indirect migration background","","","",""
"Daily","2005","lower secondary degree","no migration background","","","",""
"Daily","2005","lower secondary degree","direct migration background","","","",""
"Daily","2005","lower secondary degree","indirect migration background","","","",""
"Daily","2005","secondary school degree","no migration background","","","",""
"Daily","2005","secondary school degree","direct migration background","","","",""
"Daily","2005","secondary school degree","indirect migration background","","","",""
"Daily","2005","college entrance qualification","no migration background","","","",""
"Daily","2005","college entrance qualification","direct migration background","","","",""
"Daily","2005","college entrance qualification","indirect migration background","","","",""
"Daily","2005","Other degree","no migration background","","","",""
"Daily","2005","Other degree","direct migration background","","","",""
"Daily","2005","Other degree","indirect migration background","","","",""
"Daily","2005","no degree/no degree yet","no migration background","","","",""
"Daily","2005","no degree/no degree yet","direct migration background","","","",""
"Daily","2005","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2005","lower secondary degree","no migration background","624","0.102790952196236","0.095256007605656","0.110325896786816"
"Min 1x per week","2005","lower secondary degree","direct migration background","74","0.143073159454045","0.114962183868126","0.171184135039963"
"Min 1x per week","2005","lower secondary degree","indirect migration background","21","","",""
"Min 1x per week","2005","secondary school degree","no migration background","317","0.0563741327241183","0.0503127395671845","0.0624355258810521"
"Min 1x per week","2005","secondary school degree","direct migration background","38","0.127915742481182","0.0857479572586669","0.170083527703697"
"Min 1x per week","2005","secondary school degree","indirect migration background","21","","",""
"Min 1x per week","2005","college entrance qualification","no migration background","350","0.0824470176253752","0.0746054248838035","0.090288610366947"
"Min 1x per week","2005","college entrance qualification","direct migration background","36","0.118620083560438","0.0796162930190574","0.157623874101819"
"Min 1x per week","2005","college entrance qualification","indirect migration background","17","","",""
"Min 1x per week","2005","Other degree","no migration background","12","","",""
"Min 1x per week","2005","Other degree","direct migration background","169","0.151606955047301","0.129311670924073","0.173902239170529"
"Min 1x per week","2005","Other degree","indirect migration background","2","","",""
"Min 1x per week","2005","no degree/no degree yet","no migration background","28","","",""
"Min 1x per week","2005","no degree/no degree yet","direct migration background","34","0.148189361456822","0.10134773165782","0.195030991255824"
"Min 1x per week","2005","no degree/no degree yet","indirect migration background","14","","",""
"Min 1x per month","2005","lower secondary degree","no migration background","592","0.0916886679298415","0.08452837163249","0.0988489642271931"
"Min 1x per month","2005","lower secondary degree","direct migration background","77","0.10379905912442","0.0793126913922653","0.128285426856574"
"Min 1x per month","2005","lower secondary degree","indirect migration background","14","","",""
"Min 1x per month","2005","secondary school degree","no migration background","441","0.0773935889807995","0.0703710634598935","0.0844161145017054"
"Min 1x per month","2005","secondary school degree","direct migration background","24","","",""
"Min 1x per month","2005","secondary school degree","indirect migration background","10","","",""
"Min 1x per month","2005","college entrance qualification","no migration background","439","0.0837758726333774","0.0758770643208034","0.0916746809459515"
"Min 1x per month","2005","college entrance qualification","direct migration background","27","","",""
"Min 1x per month","2005","college entrance qualification","indirect migration background","10","","",""
"Min 1x per month","2005","Other degree","no migration background","12","","",""
"Min 1x per month","2005","Other degree","direct migration background","149","0.123423591925469","0.10297568411503","0.143871499735909"
"Min 1x per month","2005","Other degree","indirect migration background","4","","",""
"Min 1x per month","2005","no degree/no degree yet","no migration background","43","0.0647572087969921","0.0448318785451593","0.0846825390488248"
"Min 1x per month","2005","no degree/no degree yet","direct migration background","33","0.171015437850588","0.121374173542197","0.220656702158979"
"Min 1x per month","2005","no degree/no degree yet","indirect migration background","12","","",""
"Rarely","2005","lower secondary degree","no migration background","1945","0.31350001806032","0.301989500642948","0.325010535477691"
"Rarely","2005","lower secondary degree","direct migration background","197","0.326181606699711","0.288543642410366","0.363819570989056"
"Rarely","2005","lower secondary degree","indirect migration background","70","0.302327471992824","0.245735810090529","0.358919133895118"
"Rarely","2005","secondary school degree","no migration background","1578","0.290116147000529","0.27818966936356","0.302042624637499"
"Rarely","2005","secondary school degree","direct migration background","74","0.298223497821996","0.240465795137586","0.355981200506406"
"Rarely","2005","secondary school degree","indirect migration background","53","0.222513333511441","0.165154950292269","0.279871716730613"
"Rarely","2005","college entrance qualification","no migration background","1575","0.33757610476402","0.324094081374724","0.351058128153315"
"Rarely","2005","college entrance qualification","direct migration background","86","0.308315959991674","0.252610468767264","0.364021451216083"
"Rarely","2005","college entrance qualification","indirect migration background","68","0.331163640646419","0.265107674861218","0.39721960643162"
"Rarely","2005","Other degree","no migration background","23","","",""
"Rarely","2005","Other degree","direct migration background","275","0.270768084693971","0.243144090816668","0.298392078571274"
"Rarely","2005","Other degree","indirect migration background","7","","",""
"Rarely","2005","no degree/no degree yet","no migration background","199","0.361034375733938","0.322146671265217","0.39992208020266"
"Rarely","2005","no degree/no degree yet","direct migration background","62","0.231362318880568","0.175764327228147","0.28696031053299"
"Rarely","2005","no degree/no degree yet","indirect migration background","23","","",""
"Never","2005","lower secondary degree","no migration background","3079","0.492020361813603","0.479616112504721","0.504424611122484"
"Never","2005","lower secondary degree","direct migration background","248","0.426946174721825","0.387235320206846","0.466657029236803"
"Never","2005","lower secondary degree","indirect migration background","148","0.620376101812344","0.560577348151643","0.680174855473045"
"Never","2005","secondary school degree","no migration background","3226","0.576116131294553","0.563129064885448","0.589103197703657"
"Never","2005","secondary school degree","direct migration background","105","0.499038089342068","0.435912016752559","0.562164161931577"
"Never","2005","secondary school degree","indirect migration background","118","0.634797055297296","0.568398750231479","0.701195360363112"
"Never","2005","college entrance qualification","no migration background","2362","0.496201004977228","0.481946284665232","0.510455725289224"
"Never","2005","college entrance qualification","direct migration background","115","0.460711324230959","0.40058409078885","0.520838557673068"
"Never","2005","college entrance qualification","indirect migration background","100","0.52216137893785","0.452052377280298","0.592270380595402"
"Never","2005","Other degree","no migration background","66","0.57819260854744","0.487137937469364","0.669247279625516"
"Never","2005","Other degree","direct migration background","401","0.454201368333259","0.423248896346288","0.485153840320229"
"Never","2005","Other degree","indirect migration background","8","","",""
"Never","2005","no degree/no degree yet","no migration background","316","0.53116527587843","0.490761309035298","0.571569242721562"
"Never","2005","no degree/no degree yet","direct migration background","92","0.449432881812022","0.383850148786805","0.515015614837239"
"Never","2005","no degree/no degree yet","indirect migration background","48","0.473159887910237","0.373801256511533","0.572518519308942"
"Daily","2006","lower secondary degree","no migration background","","","",""
"Daily","2006","lower secondary degree","direct migration background","","","",""
"Daily","2006","lower secondary degree","indirect migration background","","","",""
"Daily","2006","secondary school degree","no migration background","","","",""
"Daily","2006","secondary school degree","direct migration background","","","",""
"Daily","2006","secondary school degree","indirect migration background","","","",""
"Daily","2006","college entrance qualification","no migration background","","","",""
"Daily","2006","college entrance qualification","direct migration background","","","",""
"Daily","2006","college entrance qualification","indirect migration background","","","",""
"Daily","2006","Other degree","no migration background","","","",""
"Daily","2006","Other degree","direct migration background","","","",""
"Daily","2006","Other degree","indirect migration background","","","",""
"Daily","2006","no degree/no degree yet","no migration background","","","",""
"Daily","2006","no degree/no degree yet","direct migration background","","","",""
"Daily","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2006","lower secondary degree","no migration background","","","",""
"Min 1x per week","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2006","secondary school degree","no migration background","","","",""
"Min 1x per week","2006","secondary school degree","direct migration background","","","",""
"Min 1x per week","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2006","college entrance qualification","no migration background","","","",""
"Min 1x per week","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2006","Other degree","no migration background","","","",""
"Min 1x per week","2006","Other degree","direct migration background","","","",""
"Min 1x per week","2006","Other degree","indirect migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2006","lower secondary degree","no migration background","","","",""
"Min 1x per month","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2006","secondary school degree","no migration background","","","",""
"Min 1x per month","2006","secondary school degree","direct migration background","","","",""
"Min 1x per month","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2006","college entrance qualification","no migration background","","","",""
"Min 1x per month","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2006","Other degree","no migration background","","","",""
"Min 1x per month","2006","Other degree","direct migration background","","","",""
"Min 1x per month","2006","Other degree","indirect migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2006","lower secondary degree","no migration background","","","",""
"Rarely","2006","lower secondary degree","direct migration background","","","",""
"Rarely","2006","lower secondary degree","indirect migration background","","","",""
"Rarely","2006","secondary school degree","no migration background","","","",""
"Rarely","2006","secondary school degree","direct migration background","","","",""
"Rarely","2006","secondary school degree","indirect migration background","","","",""
"Rarely","2006","college entrance qualification","no migration background","","","",""
"Rarely","2006","college entrance qualification","direct migration background","","","",""
"Rarely","2006","college entrance qualification","indirect migration background","","","",""
"Rarely","2006","Other degree","no migration background","","","",""
"Rarely","2006","Other degree","direct migration background","","","",""
"Rarely","2006","Other degree","indirect migration background","","","",""
"Rarely","2006","no degree/no degree yet","no migration background","","","",""
"Rarely","2006","no degree/no degree yet","direct migration background","","","",""
"Rarely","2006","no degree/no degree yet","indirect migration background","","","",""
"Never","2006","lower secondary degree","no migration background","","","",""
"Never","2006","lower secondary degree","direct migration background","","","",""
"Never","2006","lower secondary degree","indirect migration background","","","",""
"Never","2006","secondary school degree","no migration background","","","",""
"Never","2006","secondary school degree","direct migration background","","","",""
"Never","2006","secondary school degree","indirect migration background","","","",""
"Never","2006","college entrance qualification","no migration background","","","",""
"Never","2006","college entrance qualification","direct migration background","","","",""
"Never","2006","college entrance qualification","indirect migration background","","","",""
"Never","2006","Other degree","no migration background","","","",""
"Never","2006","Other degree","direct migration background","","","",""
"Never","2006","Other degree","indirect migration background","","","",""
"Never","2006","no degree/no degree yet","no migration background","","","",""
"Never","2006","no degree/no degree yet","direct migration background","","","",""
"Never","2006","no degree/no degree yet","indirect migration background","","","",""
"Daily","2007","lower secondary degree","no migration background","","","",""
"Daily","2007","lower secondary degree","direct migration background","","","",""
"Daily","2007","lower secondary degree","indirect migration background","","","",""
"Daily","2007","secondary school degree","no migration background","","","",""
"Daily","2007","secondary school degree","direct migration background","","","",""
"Daily","2007","secondary school degree","indirect migration background","","","",""
"Daily","2007","college entrance qualification","no migration background","","","",""
"Daily","2007","college entrance qualification","direct migration background","","","",""
"Daily","2007","college entrance qualification","indirect migration background","","","",""
"Daily","2007","Other degree","no migration background","","","",""
"Daily","2007","Other degree","direct migration background","","","",""
"Daily","2007","Other degree","indirect migration background","","","",""
"Daily","2007","no degree/no degree yet","no migration background","","","",""
"Daily","2007","no degree/no degree yet","direct migration background","","","",""
"Daily","2007","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2007","lower secondary degree","no migration background","607","0.0958867902141989","0.0885471564735211","0.103226423954877"
"Min 1x per week","2007","lower secondary degree","direct migration background","62","0.132994457329789","0.103552590177185","0.162436324482393"
"Min 1x per week","2007","lower secondary degree","indirect migration background","15","","",""
"Min 1x per week","2007","secondary school degree","no migration background","352","0.0621113108702111","0.0558033871662203","0.068419234574202"
"Min 1x per week","2007","secondary school degree","direct migration background","36","0.109815379241298","0.0685003202743272","0.151130438208269"
"Min 1x per week","2007","secondary school degree","indirect migration background","16","","",""
"Min 1x per week","2007","college entrance qualification","no migration background","368","0.0695377479963067","0.0624531132731323","0.076622382719481"
"Min 1x per week","2007","college entrance qualification","direct migration background","38","0.0973233681260884","0.0619035264087809","0.132743209843396"
"Min 1x per week","2007","college entrance qualification","indirect migration background","18","","",""
"Min 1x per week","2007","Other degree","no migration background","11","","",""
"Min 1x per week","2007","Other degree","direct migration background","161","0.163932591246222","0.140048949975686","0.187816232516757"
"Min 1x per week","2007","Other degree","indirect migration background","3","","",""
"Min 1x per week","2007","no degree/no degree yet","no migration background","16","","",""
"Min 1x per week","2007","no degree/no degree yet","direct migration background","32","0.207261801033571","0.141957503828706","0.272566098238436"
"Min 1x per week","2007","no degree/no degree yet","indirect migration background","5","","",""
"Min 1x per month","2007","lower secondary degree","no migration background","573","0.0888354210918521","0.0817433172232292","0.095927524960475"
"Min 1x per month","2007","lower secondary degree","direct migration background","51","0.066961293076706","0.0452892733596017","0.0886333127938104"
"Min 1x per month","2007","lower secondary degree","indirect migration background","22","","",""
"Min 1x per month","2007","secondary school degree","no migration background","429","0.0723541656938177","0.0655832359986218","0.0791250953890135"
"Min 1x per month","2007","secondary school degree","direct migration background","24","","",""
"Min 1x per month","2007","secondary school degree","indirect migration background","17","","",""
"Min 1x per month","2007","college entrance qualification","no migration background","471","0.0983254577614872","0.0900323813771602","0.106618534145814"
"Min 1x per month","2007","college entrance qualification","direct migration background","31","0.0849934155768741","0.0516679134490649","0.118318917704683"
"Min 1x per month","2007","college entrance qualification","indirect migration background","16","","",""
"Min 1x per month","2007","Other degree","no migration background","17","","",""
"Min 1x per month","2007","Other degree","direct migration background","105","0.106855272053051","0.0869253253549605","0.126785218751142"
"Min 1x per month","2007","Other degree","indirect migration background","3","","",""
"Min 1x per month","2007","no degree/no degree yet","no migration background","29","","",""
"Min 1x per month","2007","no degree/no degree yet","direct migration background","18","","",""
"Min 1x per month","2007","no degree/no degree yet","indirect migration background","6","","",""
"Rarely","2007","lower secondary degree","no migration background","1864","0.306932114196769","0.295434899431452","0.318429328962086"
"Rarely","2007","lower secondary degree","direct migration background","191","0.36393839794908","0.322222540970315","0.405654254927844"
"Rarely","2007","lower secondary degree","indirect migration background","73","0.267289647226915","0.210220769262669","0.324358525191161"
"Rarely","2007","secondary school degree","no migration background","1515","0.259884366096549","0.248422236848848","0.271346495344251"
"Rarely","2007","secondary school degree","direct migration background","76","0.319108136168535","0.257513235152444","0.380703037184626"
"Rarely","2007","secondary school degree","indirect migration background","54","0.240656965885482","0.181113553374203","0.300200378396761"
"Rarely","2007","college entrance qualification","no migration background","1538","0.304659762352867","0.291840471437317","0.317479053268417"
"Rarely","2007","college entrance qualification","direct migration background","76","0.25671537468792","0.204514778217595","0.308915971158246"
"Rarely","2007","college entrance qualification","indirect migration background","78","0.366532198805611","0.301205112786597","0.431859284824625"
"Rarely","2007","Other degree","no migration background","36","0.222220411177668","0.152604573746515","0.291836248608821"
"Rarely","2007","Other degree","direct migration background","274","0.248095786944896","0.220232124878785","0.275959449011006"
"Rarely","2007","Other degree","indirect migration background","5","","",""
"Rarely","2007","no degree/no degree yet","no migration background","109","0.29288817848067","0.245746879194635","0.340029477766705"
"Rarely","2007","no degree/no degree yet","direct migration background","34","0.219686985649146","0.152982686814925","0.286391284483367"
"Rarely","2007","no degree/no degree yet","indirect migration background","9","","",""
"Never","2007","lower secondary degree","no migration background","3138","0.50834567449718","0.495883521203428","0.520807827790931"
"Never","2007","lower secondary degree","direct migration background","207","0.436105851644425","0.393109422202537","0.479102281086314"
"Never","2007","lower secondary degree","indirect migration background","121","0.581854563023238","0.518246377920229","0.645462748126246"
"Never","2007","secondary school degree","no migration background","3328","0.605650157339422","0.592877619789173","0.618422694889671"
"Never","2007","secondary school degree","direct migration background","84","0.470617260760443","0.404661070083153","0.536573451437734"
"Never","2007","secondary school degree","indirect migration background","111","0.617796991751444","0.550113081486771","0.685480902016118"
"Never","2007","college entrance qualification","no migration background","2575","0.527477031889339","0.513572031302463","0.541382032476215"
"Never","2007","college entrance qualification","direct migration background","124","0.560967841609118","0.501663143417772","0.620272539800463"
"Never","2007","college entrance qualification","indirect migration background","97","0.472016598953605","0.404336074053953","0.539697123853257"
"Never","2007","Other degree","no migration background","73","0.569647097746052","0.48673782225466","0.652556373237443"
"Never","2007","Other degree","direct migration background","383","0.481116349755831","0.448882862617262","0.5133498368944"
"Never","2007","Other degree","indirect migration background","5","","",""
"Never","2007","no degree/no degree yet","no migration background","204","0.609862876706564","0.559334968964039","0.660390784449089"
"Never","2007","no degree/no degree yet","direct migration background","64","0.467377585601206","0.386995199618551","0.54775997158386"
"Never","2007","no degree/no degree yet","indirect migration background","33","0.737418253552569","0.618950715202554","0.855885791902585"
"Daily","2008","lower secondary degree","no migration background","21","","",""
"Daily","2008","lower secondary degree","direct migration background","2","","",""
"Daily","2008","lower secondary degree","indirect migration background","1","","",""
"Daily","2008","secondary school degree","no migration background","12","","",""
"Daily","2008","secondary school degree","direct migration background","","","",""
"Daily","2008","secondary school degree","indirect migration background","2","","",""
"Daily","2008","college entrance qualification","no migration background","16","","",""
"Daily","2008","college entrance qualification","direct migration background","3","","",""
"Daily","2008","college entrance qualification","indirect migration background","","","",""
"Daily","2008","Other degree","no migration background","2","","",""
"Daily","2008","Other degree","direct migration background","11","","",""
"Daily","2008","Other degree","indirect migration background","","","",""
"Daily","2008","no degree/no degree yet","no migration background","","","",""
"Daily","2008","no degree/no degree yet","direct migration background","6","","",""
"Daily","2008","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2008","lower secondary degree","no migration background","539","0.0963855709818757","0.0887727625202382","0.103998379443513"
"Min 1x per week","2008","lower secondary degree","direct migration background","53","0.11553095352724","0.0865388218201836","0.144523085234296"
"Min 1x per week","2008","lower secondary degree","indirect migration background","15","","",""
"Min 1x per week","2008","secondary school degree","no migration background","292","0.0528075298324573","0.0468162926302419","0.0587987670346727"
"Min 1x per week","2008","secondary school degree","direct migration background","34","0.103482998879212","0.0617879076632542","0.145178090095169"
"Min 1x per week","2008","secondary school degree","indirect migration background","8","","",""
"Min 1x per week","2008","college entrance qualification","no migration background","308","0.0608045635232723","0.0539653250971311","0.0676438019494135"
"Min 1x per week","2008","college entrance qualification","direct migration background","35","0.13482034004583","0.0921416189487492","0.17749906114291"
"Min 1x per week","2008","college entrance qualification","indirect migration background","15","","",""
"Min 1x per week","2008","Other degree","no migration background","5","","",""
"Min 1x per week","2008","Other degree","direct migration background","113","0.124779848273011","0.102049768636066","0.147509927909957"
"Min 1x per week","2008","Other degree","indirect migration background","2","","",""
"Min 1x per week","2008","no degree/no degree yet","no migration background","19","","",""
"Min 1x per week","2008","no degree/no degree yet","direct migration background","24","","",""
"Min 1x per week","2008","no degree/no degree yet","indirect migration background","10","","",""
"Min 1x per month","2008","lower secondary degree","no migration background","522","0.0846284057180203","0.0774487419260564","0.0918080695099842"
"Min 1x per month","2008","lower secondary degree","direct migration background","58","0.114062270761353","0.0852311014818058","0.142893440040901"
"Min 1x per month","2008","lower secondary degree","indirect migration background","21","","",""
"Min 1x per month","2008","secondary school degree","no migration background","439","0.0805732304245118","0.0732819562465686","0.0878645046024549"
"Min 1x per month","2008","secondary school degree","direct migration background","24","","",""
"Min 1x per month","2008","secondary school degree","indirect migration background","17","","",""
"Min 1x per month","2008","college entrance qualification","no migration background","446","0.0867189859670756","0.0786648124861325","0.0947731594480188"
"Min 1x per month","2008","college entrance qualification","direct migration background","26","","",""
"Min 1x per month","2008","college entrance qualification","indirect migration background","11","","",""
"Min 1x per month","2008","Other degree","no migration background","16","","",""
"Min 1x per month","2008","Other degree","direct migration background","111","0.131936299493046","0.108659244972266","0.155213354013826"
"Min 1x per month","2008","Other degree","indirect migration background","3","","",""
"Min 1x per month","2008","no degree/no degree yet","no migration background","21","","",""
"Min 1x per month","2008","no degree/no degree yet","direct migration background","15","","",""
"Min 1x per month","2008","no degree/no degree yet","indirect migration background","2","","",""
"Rarely","2008","lower secondary degree","no migration background","1803","0.312646049261168","0.300687899133405","0.324604199388931"
"Rarely","2008","lower secondary degree","direct migration background","153","0.339773903497001","0.2968171942978","0.382730612696203"
"Rarely","2008","lower secondary degree","indirect migration background","61","0.287402761604588","0.228660832684172","0.346144690525004"
"Rarely","2008","secondary school degree","no migration background","1486","0.268083120407217","0.256216826910812","0.279949413903623"
"Rarely","2008","secondary school degree","direct migration background","72","0.341849402044143","0.276918533401799","0.406780270686487"
"Rarely","2008","secondary school degree","indirect migration background","57","0.289890114328217","0.225376589273106","0.354403639383328"
"Rarely","2008","college entrance qualification","no migration background","1461","0.311998806044248","0.298739135557282","0.325258476531214"
"Rarely","2008","college entrance qualification","direct migration background","79","0.310094170454951","0.25229491477672","0.367893426133182"
"Rarely","2008","college entrance qualification","indirect migration background","74","0.387177133109558","0.319499699144184","0.454854567074932"
"Rarely","2008","Other degree","no migration background","33","0.340183766259732","0.255061554196216","0.425305978323248"
"Rarely","2008","Other degree","direct migration background","248","0.283355331802679","0.252360612474909","0.314350051130449"
"Rarely","2008","Other degree","indirect migration background","6","","",""
"Rarely","2008","no degree/no degree yet","no migration background","137","0.36967554324054","0.320423149023852","0.418927937457229"
"Rarely","2008","no degree/no degree yet","direct migration background","25","","",""
"Rarely","2008","no degree/no degree yet","indirect migration background","22","","",""
"Never","2008","lower secondary degree","no migration background","2888","0.502717928270245","0.489820268983749","0.51561558755674"
"Never","2008","lower secondary degree","direct migration background","201","0.428169237338106","0.383291480710328","0.473046993965884"
"Never","2008","lower secondary degree","indirect migration background","130","0.570253241861663","0.505996181492947","0.63451030223038"
"Never","2008","secondary school degree","no migration background","3124","0.596427337900488","0.583284501257948","0.609570174543028"
"Never","2008","secondary school degree","direct migration background","75","0.483350594604296","0.414943640086343","0.55175754912225"
"Never","2008","secondary school degree","indirect migration background","106","0.559969511155363","0.489387363999872","0.630551658310853"
"Never","2008","college entrance qualification","no migration background","2459","0.53770743314251","0.52343844605401","0.55197642023101"
"Never","2008","college entrance qualification","direct migration background","103","0.449479649096468","0.387318040701409","0.511641257491527"
"Never","2008","college entrance qualification","indirect migration background","99","0.493862446704519","0.424398599084536","0.563326294324501"
"Never","2008","Other degree","no migration background","63","0.499148160302817","0.409313488733858","0.588982831871776"
"Never","2008","Other degree","direct migration background","329","0.448434179064518","0.414226933699654","0.482641424429383"
"Never","2008","Other degree","indirect migration background","3","","",""
"Never","2008","no degree/no degree yet","no migration background","192","0.545341089670824","0.49453545604052","0.596146723301127"
"Never","2008","no degree/no degree yet","direct migration background","51","0.462190828476121","0.373356633804972","0.551025023147271"
"Never","2008","no degree/no degree yet","indirect migration background","26","","",""
"Daily","2009","lower secondary degree","no migration background","","","",""
"Daily","2009","lower secondary degree","direct migration background","","","",""
"Daily","2009","lower secondary degree","indirect migration background","","","",""
"Daily","2009","secondary school degree","no migration background","","","",""
"Daily","2009","secondary school degree","direct migration background","","","",""
"Daily","2009","secondary school degree","indirect migration background","","","",""
"Daily","2009","college entrance qualification","no migration background","","","",""
"Daily","2009","college entrance qualification","direct migration background","","","",""
"Daily","2009","college entrance qualification","indirect migration background","","","",""
"Daily","2009","Other degree","no migration background","","","",""
"Daily","2009","Other degree","direct migration background","","","",""
"Daily","2009","Other degree","indirect migration background","","","",""
"Daily","2009","no degree/no degree yet","no migration background","","","",""
"Daily","2009","no degree/no degree yet","direct migration background","","","",""
"Daily","2009","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2009","lower secondary degree","no migration background","454","0.0885759782841448","0.080943104656251","0.0962088519120387"
"Min 1x per week","2009","lower secondary degree","direct migration background","47","0.118598629427806","0.0873411556208341","0.149856103234777"
"Min 1x per week","2009","lower secondary degree","indirect migration background","19","","",""
"Min 1x per week","2009","secondary school degree","no migration background","297","0.0543388857378459","0.0480812126340274","0.0605965588416644"
"Min 1x per week","2009","secondary school degree","direct migration background","22","","",""
"Min 1x per week","2009","secondary school degree","indirect migration background","15","","",""
"Min 1x per week","2009","college entrance qualification","no migration background","325","0.0652380231513225","0.0580148864201284","0.0724611598825167"
"Min 1x per week","2009","college entrance qualification","direct migration background","30","0.103080141440602","0.0631721397195321","0.142988143161671"
"Min 1x per week","2009","college entrance qualification","indirect migration background","9","","",""
"Min 1x per week","2009","Other degree","no migration background","11","","",""
"Min 1x per week","2009","Other degree","direct migration background","106","0.155131407329674","0.12800048929846","0.182262325360888"
"Min 1x per week","2009","Other degree","indirect migration background","1","","",""
"Min 1x per week","2009","no degree/no degree yet","no migration background","24","","",""
"Min 1x per week","2009","no degree/no degree yet","direct migration background","14","","",""
"Min 1x per week","2009","no degree/no degree yet","indirect migration background","5","","",""
"Min 1x per month","2009","lower secondary degree","no migration background","484","0.0814217875467192","0.07407498708815","0.0887685880052884"
