"pli0098_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2007","Thuringia","West Germany","","","","","2"
"Min 1x per week","2007","Thuringia","East Germany","42","0.0412211480434272","0.0283399336516024","0.054102362435252","2"
"Min 1x per week","2007","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2007","Bavaria","West Germany","415","0.135550167123911","0.123210148868397","0.147890185379425","2"
"Min 1x per week","2007","Bavaria","East Germany","","","","","2"
"Min 1x per week","2007","Baden-Württemberg","West Germany","289","0.107345754032713","0.0951945021118101","0.119497005953615","2"
"Min 1x per week","2007","Berlin","West Germany","27","","","","2"
"Min 1x per week","2007","Berlin","East Germany","7","","","","2"
"Min 1x per week","2007","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2007","Brandenburg","East Germany","19","","","","2"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Never","2007","Schleswig-Holstein","West Germany","407","0.690239889569042","0.653635714318919","0.726844064819164","5"
"Never","2007","Schleswig-Holstein","East Germany","","","","","5"
"Never","2007","Hamburg","West Germany","158","0.567244075436541","0.510801251924124","0.623686898948957","5"
"Never","2007","Hamburg","East Germany","","","","","5"
"Never","2007","Lower Saxony","West Germany","810","0.482949054524551","0.460072838609873","0.505825270439229","5"
"Never","2007","Lower Saxony","East Germany","","","","","5"
"Never","2007","Bremen","West Germany","86","0.512168433608217","0.431638268981843","0.592698598234592","5"
"Never","2007","Bremen","East Germany","","","","","5"
"Never","2007","North Rhine-Westphalia","West Germany","2034","0.52760216829409","0.512509166292433","0.542695170295746","5"
"Never","2007","Thuringia","East Germany","627","0.716438727181194","0.687234176469319","0.745643277893069","5"
"Never","2007","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2007","Mecklenburg-Western Pomerania","East Germany","404","0.82050182107995","0.786997361220683","0.854006280939217","5"
"Never","2007","Saxony","West Germany","","","","","5"
"Never","2007","Saxony","East Germany","1104","0.742343140788511","0.720255017925326","0.764431263651697","5"
"Never","2007","Saxony-Anhalt","West Germany","","","","","5"
"Never","2007","Saxony-Anhalt","East Germany","673","0.794990046196829","0.768194774319431","0.821785318074227","5"
"Never","2007","Thuringia","West Germany","","","","","5"
"Never","2007","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2007","Hesse","West Germany","672","0.469453745466539","0.443198783795909","0.495708707137169","5"
"Never","2007","Hesse","East Germany","","","","","5"
"Never","2007","Rhineland-Palatinate,Saarland","West Germany","470","0.443849943535473","0.415429678747708","0.472270208323239","5"
"Never","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2007","Baden-Württemberg","West Germany","1036","0.41264412452964","0.393318860177947","0.431969388881334","5"
"Never","2007","Baden-Württemberg","East Germany","","","","","5"
"Never","2007","Bavaria","West Germany","1150","0.42444001569153","0.406622410430512","0.442257620952549","5"
"Never","2007","Bavaria","East Germany","","","","","5"
"Never","2007","Berlin","West Germany","283","0.688843494134443","0.643920599456091","0.733766388812794","5"
"Never","2007","Berlin","East Germany","286","0.866963148739446","0.831126710324415","0.902799587154477","5"
"Never","2007","Brandenburg","West Germany","","","","","5"
"Never","2007","Brandenburg","East Germany","669","0.777340440196337","0.749551446559183","0.805129433833491","5"
"Rarely","2007","Schleswig-Holstein","West Germany","147","0.228848586126378","0.195593214901881","0.262103957350875","4"
"Rarely","2007","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2007","Hamburg","West Germany","85","0.279141924779681","0.228039718133447","0.330244131425914","4"
"Rarely","2007","Hamburg","East Germany","","","","","4"
"Rarely","2007","Lower Saxony","West Germany","702","0.345903988359023","0.324128625844804","0.367679350873242","4"
"Rarely","2007","Lower Saxony","East Germany","","","","","4"
"Rarely","2007","Bremen","West Germany","49","0.429325907108125","0.349580650476479","0.509071163739771","4"
"Rarely","2007","Bremen","East Germany","","","","","4"
"Rarely","2007","North Rhine-Westphalia","West Germany","1327","0.284135288009554","0.270500560581273","0.297770015437834","4"
"Rarely","2007","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2007","Hesse","West Germany","480","0.360406869172298","0.335148704910399","0.385665033434198","4"
"Rarely","2007","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2007","Bavaria","West Germany","987","0.317524686152243","0.30074328970683","0.334306082597656","4"
"Rarely","2007","Hesse","East Germany","","","","","4"
"Rarely","2007","Rhineland-Palatinate,Saarland","West Germany","453","0.356056171891604","0.328665840029296","0.383446503753913","4"
"Rarely","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2007","Baden-Württemberg","West Germany","896","0.364696975198126","0.345802123222246","0.383591827174005","4"
"Rarely","2007","Berlin","East Germany","49","0.0989654221153112","0.0674552327589712","0.130475611471651","4"
"Rarely","2007","Brandenburg","West Germany","","","","","4"
"Rarely","2007","Bavaria","East Germany","","","","","4"
"Rarely","2007","Berlin","West Germany","76","0.19289907721212","0.154612459101678","0.231185695322562","4"
"Rarely","2007","Brandenburg","East Germany","132","0.15996927194149","0.135483579746192","0.184454964136789","4"
"Rarely","2007","Mecklenburg-Western Pomerania","East Germany","75","0.142099187130328","0.11161692740049","0.172581446860166","4"
"Rarely","2007","Thuringia","East Germany","194","0.193236124024219","0.167652920563254","0.218819327485184","4"
"Rarely","2007","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2007","Saxony-Anhalt","East Germany","130","0.123683640359143","0.10183238270613","0.145534898012155","4"
"Rarely","2007","Thuringia","West Germany","","","","","4"
"Rarely","2007","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2007","Saxony","East Germany","247","0.144858525607241","0.127082829355952","0.16263422185853","4"
"Rarely","2007","Saxony","West Germany","","","","","4"
"Daily","2008","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2008","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2008","Hamburg","West Germany","1","","","","1"
"Daily","2008","Hamburg","East Germany","","","","","1"
"Daily","2008","Lower Saxony","West Germany","14","","","","1"
"Daily","2008","Lower Saxony","East Germany","","","","","1"
"Daily","2008","Bremen","West Germany","","","","","1"
"Daily","2008","Bremen","East Germany","","","","","1"
"Daily","2008","North Rhine-Westphalia","West Germany","26","","","","1"
"Daily","2008","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2008","Hesse","West Germany","2","","","","1"
"Daily","2008","Hesse","East Germany","","","","","1"
"Daily","2008","Rhineland-Palatinate,Saarland","West Germany","7","","","","1"
"Daily","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2008","Baden-Württemberg","West Germany","8","","","","1"
"Daily","2008","Baden-Württemberg","East Germany","","","","","1"
"Daily","2008","Bavaria","West Germany","15","","","","1"
"Daily","2008","Bavaria","East Germany","","","","","1"
"Daily","2008","Berlin","West Germany","1","","","","1"
"Daily","2008","Berlin","East Germany","","","","","1"
"Daily","2008","Brandenburg","West Germany","","","","","1"
"Daily","2008","Brandenburg","East Germany","1","","","","1"
"Daily","2008","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2008","Mecklenburg-Western Pomerania","East Germany","1","","","","1"
"Daily","2008","Saxony","West Germany","","","","","1"
"Daily","2008","Saxony","East Germany","2","","","","1"
"Daily","2008","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2008","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2008","Thuringia","West Germany","","","","","1"
"Daily","2008","Thuringia","East Germany","","","","","1"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","East Germany","22","","","","3"
"Min 1x per month","2008","Saxony","West Germany","","","","","3"
"Min 1x per month","2008","Saxony","East Germany","86","0.0591937889042766","0.0469668868905843","0.0714206909179689","3"
"Min 1x per month","2008","Schleswig-Holstein","West Germany","40","0.0725920927894963","0.050966621491185","0.0942175640878076","3"
"Min 1x per month","2008","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2008","Hamburg","West Germany","31","0.0900094867577089","0.0564873533274678","0.12353162018795","3"
"Min 1x per month","2008","Hamburg","East Germany","","","","","3"
"Min 1x per month","2008","Lower Saxony","West Germany","162","0.0880403584971237","0.0747494495708172","0.10133126742343","3"
"Min 1x per month","2008","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2008","Bremen","West Germany","11","","","","3"
"Min 1x per month","2008","Bremen","East Germany","","","","","3"
"Min 1x per month","2008","North Rhine-Westphalia","West Germany","355","0.0829983762276143","0.074377512829058","0.0916192396261706","3"
"Min 1x per month","2008","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2008","Hesse","West Germany","123","0.0942087555476722","0.0784440673323267","0.109973443763018","3"
"Min 1x per month","2008","Hesse","East Germany","","","","","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","West Germany","134","0.12416448949474","0.104667874159446","0.143661104830034","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2008","Baden-Württemberg","West Germany","259","0.108798039195796","0.0962324539308781","0.121363624460714","3"
"Min 1x per month","2008","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2008","Bavaria","West Germany","367","0.107130482276083","0.0955795602724795","0.118681404279686","3"
"Min 1x per month","2008","Bavaria","East Germany","","","","","3"
"Min 1x per month","2008","Berlin","West Germany","18","","","","3"
"Min 1x per month","2008","Berlin","East Germany","4","","","","3"
"Min 1x per month","2008","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2008","Brandenburg","East Germany","40","0.0367168294961857","0.0238759710652512","0.0495576879271201","3"
"Min 1x per month","2008","Thuringia","East Germany","66","0.0699790363910658","0.0531045259867557","0.0868535467953759","3"
"Min 1x per month","2008","Thuringia","West Germany","","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","East Germany","36","0.0375751441861323","0.0245592230645506","0.050591065307714","3"
"Min 1x per week","2008","North Rhine-Westphalia","West Germany","392","0.0940149848037477","0.0848950872330159","0.10313488237448","2"
"Min 1x per week","2008","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2008","Hesse","West Germany","88","0.0799916497771797","0.065351554443633","0.0946317451107263","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","West Germany","119","0.107331423334973","0.0890311400440491","0.125631706625896","2"
"Min 1x per week","2008","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2008","Hamburg","West Germany","11","","","","2"
"Min 1x per week","2008","Hamburg","East Germany","","","","","2"
"Min 1x per week","2008","Lower Saxony","West Germany","129","0.0695985353019642","0.0576624692334392","0.0815346013704893","2"
"Min 1x per week","2008","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2008","Bremen","West Germany","4","","","","2"
"Min 1x per week","2008","Bremen","East Germany","","","","","2"
"Min 1x per week","2008","Hesse","East Germany","","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","West Germany","25","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","East Germany","4","","","","2"
"Min 1x per week","2008","Saxony","West Germany","","","","","2"
"Min 1x per week","2008","Saxony","East Germany","62","0.0418866723517982","0.0315072150987917","0.0522661296048047","2"
"Min 1x per week","2008","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2008","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2008","Bavaria","West Germany","354","0.131022989588011","0.118420857745921","0.143625121430101","2"
"Min 1x per week","2008","Bavaria","East Germany","","","","","2"
"Min 1x per week","2008","Brandenburg","East Germany","17","","","","2"
"Min 1x per week","2008","Saxony-Anhalt","East Germany","19","","","","2"
"Min 1x per week","2008","Thuringia","West Germany","","","","","2"
"Min 1x per week","2008","Thuringia","East Germany","35","0.0337695778497679","0.0218213360620853","0.0457178196374506","2"
"Min 1x per week","2008","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2008","Baden-Württemberg","West Germany","212","0.0875569112891537","0.0761509411588859","0.0989628814194215","2"
"Min 1x per week","2008","Berlin","West Germany","31","0.0663783124006626","0.0416080391552248","0.0911485856461003","2"
"Min 1x per week","2008","Berlin","East Germany","5","","","","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Never","2008","Schleswig-Holstein","West Germany","348","0.596244768270388","0.555351022053967","0.637138514486809","5"
"Never","2008","Schleswig-Holstein","East Germany","","","","","5"
"Never","2008","Hamburg","West Germany","153","0.555112768035208","0.496904503033071","0.613321033037345","5"
"Never","2008","Hamburg","East Germany","","","","","5"
"Never","2008","Lower Saxony","West Germany","753","0.489859439723388","0.466411394693363","0.513307484753413","5"
"Never","2008","Lower Saxony","East Germany","","","","","5"
"Never","2008","Bremen","West Germany","85","0.545532980579681","0.462458001709991","0.628607959449372","5"
"Never","2008","Bremen","East Germany","","","","","5"
"Never","2008","North Rhine-Westphalia","West Germany","1871","0.518835350841964","0.503222128332966","0.534448573350962","5"
"Never","2008","Thuringia","East Germany","610","0.727904579310776","0.698467231769347","0.757341926852204","5"
"Never","2008","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","East Germany","370","0.76713815442032","0.729715377539729","0.80456093130091","5"
"Never","2008","Saxony","West Germany","","","","","5"
"Never","2008","Saxony","East Germany","1018","0.70621788945723","0.682617981742486","0.729817797171974","5"
"Never","2008","Saxony-Anhalt","West Germany","","","","","5"
"Never","2008","Saxony-Anhalt","East Germany","648","0.805810115342902","0.77873496828805","0.832885262397754","5"
"Never","2008","Thuringia","West Germany","","","","","5"
"Never","2008","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2008","Hesse","West Germany","629","0.468394767060233","0.441465388333915","0.49532414578655","5"
"Never","2008","Hesse","East Germany","","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","West Germany","426","0.412624009053036","0.383517870837144","0.441730147268929","5"
"Never","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2008","Baden-Württemberg","West Germany","1036","0.448036395379629","0.427968769822211","0.468104020937046","5"
"Never","2008","Baden-Württemberg","East Germany","","","","","5"
"Never","2008","Bavaria","West Germany","1050","0.407574514572711","0.389222383616635","0.425926645528787","5"
"Never","2008","Bavaria","East Germany","","","","","5"
"Never","2008","Berlin","West Germany","261","0.699047123409682","0.653408272204065","0.7446859746153","5"
"Never","2008","Berlin","East Germany","271","0.841661593682609","0.8025696218412","0.880753565524018","5"
"Never","2008","Brandenburg","West Germany","","","","","5"
"Never","2008","Brandenburg","East Germany","642","0.797229197041093","0.769776893426438","0.824681500655749","5"
"Rarely","2008","Schleswig-Holstein","West Germany","140","0.297602608570784","0.259496435362341","0.335708781779227","4"
"Rarely","2008","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2008","Hamburg","West Germany","84","0.312683086795186","0.258383092225206","0.366983081365165","4"
"Rarely","2008","Hamburg","East Germany","","","","","4"
"Rarely","2008","Lower Saxony","West Germany","688","0.343704446502385","0.321426852874839","0.365982040129931","4"
"Rarely","2008","Lower Saxony","East Germany","","","","","4"
"Rarely","2008","Bremen","West Germany","38","0.374821578538461","0.294056646812879","0.455586510264044","4"
"Rarely","2008","Bremen","East Germany","","","","","4"
"Rarely","2008","North Rhine-Westphalia","West Germany","1290","0.297615882638673","0.283328709538566","0.311903055738781","4"
"Rarely","2008","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2008","Hesse","West Germany","477","0.356361889001784","0.33051595713006","0.382207820873508","4"
"Rarely","2008","Hesse","East Germany","","","","","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","West Germany","413","0.351945008479195","0.323709697204724","0.380180319753665","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2008","Baden-Württemberg","West Germany","844","0.354150556899486","0.334851160347524","0.373449953451447","4"
"Rarely","2008","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2008","Bavaria","West Germany","968","0.34810567478886","0.330314268604644","0.365897080973076","4"
"Rarely","2008","Brandenburg","East Germany","124","0.148678567351376","0.124387004746234","0.172970129956518","4"
"Rarely","2008","Brandenburg","West Germany","","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","East Germany","93","0.195232525654942","0.160136224736656","0.230328826573229","4"
"Rarely","2008","Berlin","East Germany","55","0.130557766363156","0.094479354719614","0.166636178006699","4"
"Rarely","2008","Saxony","East Germany","263","0.192225275348433","0.171808899602125","0.212641651094741","4"
"Rarely","2008","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2008","Bavaria","East Germany","","","","","4"
"Rarely","2008","Berlin","West Germany","77","0.185494861896404","0.14681854726358","0.224171176529227","4"
"Rarely","2008","Saxony","West Germany","","","","","4"
"Rarely","2008","Saxony-Anhalt","East Germany","117","0.126850602732483","0.10407175709065","0.149629448374316","4"
"Rarely","2008","Thuringia","East Germany","167","0.168346806448391","0.143596852001059","0.193096760895722","4"
"Rarely","2008","Thuringia","West Germany","","","","","4"
"Daily","2009","Baden-Württemberg","East Germany","","","","","1"
"Daily","2009","Bavaria","West Germany","","","","","1"
"Daily","2009","Bavaria","East Germany","","","","","1"
"Daily","2009","Berlin","West Germany","","","","","1"
"Daily","2009","Berlin","East Germany","","","","","1"
"Daily","2009","Brandenburg","West Germany","","","","","1"
"Daily","2009","Brandenburg","East Germany","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2009","Saxony","West Germany","","","","","1"
"Daily","2009","Saxony","East Germany","","","","","1"
"Daily","2009","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2009","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2009","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2009","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2009","Hamburg","West Germany","","","","","1"
"Daily","2009","Hamburg","East Germany","","","","","1"
"Daily","2009","Lower Saxony","West Germany","","","","","1"
"Daily","2009","Lower Saxony","East Germany","","","","","1"
"Daily","2009","Bremen","West Germany","","","","","1"
"Daily","2009","Bremen","East Germany","","","","","1"
"Daily","2009","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2009","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2009","Hesse","West Germany","","","","","1"
"Daily","2009","Hesse","East Germany","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2009","Baden-Württemberg","West Germany","","","","","1"
"Daily","2009","Thuringia","West Germany","","","","","1"
"Daily","2009","Thuringia","East Germany","","","","","1"
"Min 1x per month","2009","Saxony","West Germany","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","East Germany","21","","","","3"
"Min 1x per month","2009","Saxony","East Germany","85","0.0765517927964441","0.0624470321856761","0.0906565534072122","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","West Germany","19","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2009","Hamburg","West Germany","20","","","","3"
"Min 1x per month","2009","Hamburg","East Germany","","","","","3"
"Min 1x per month","2009","Lower Saxony","West Germany","151","0.0853465276605482","0.0718202020973195","0.098872853223777","3"
"Min 1x per month","2009","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2009","Bremen","West Germany","9","","","","3"
"Min 1x per month","2009","Bremen","East Germany","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","West Germany","302","0.074221605524137","0.0657013063082306","0.0827419047400434","3"
"Min 1x per month","2009","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2009","Hesse","West Germany","121","0.0908632907615197","0.0747288073082603","0.106997774214779","3"
"Min 1x per month","2009","Hesse","East Germany","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","West Germany","91","0.0836688400677634","0.066726144308146","0.100611535827381","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","West Germany","250","0.101573153332661","0.0886805497511824","0.114465756914139","3"
"Min 1x per month","2009","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2009","Bavaria","West Germany","394","0.141385127508172","0.128018282735132","0.154751972281212","3"
"Min 1x per month","2009","Bavaria","East Germany","","","","","3"
"Min 1x per month","2009","Berlin","West Germany","22","","","","3"
"Min 1x per month","2009","Berlin","East Germany","3","","","","3"
"Min 1x per month","2009","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2009","Brandenburg","East Germany","41","0.0432154982260008","0.0290449491864161","0.0573860472655856","3"
"Min 1x per month","2009","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","East Germany","30","0.0334193192585536","0.0207246735927267","0.0461139649243805","3"
"Min 1x per month","2009","Thuringia","West Germany","","","","","3"
"Min 1x per month","2009","Thuringia","East Germany","45","0.0378141058312981","0.024790210546556","0.0508380011160401","3"
"Min 1x per week","2009","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2009","Hamburg","West Germany","10","","","","2"
"Min 1x per week","2009","Hamburg","East Germany","","","","","2"
"Min 1x per week","2009","Lower Saxony","West Germany","117","0.0715317059781019","0.0590552440843962","0.0840081678718076","2"
"Min 1x per week","2009","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2009","Bremen","West Germany","1","","","","2"
"Min 1x per week","2009","Bremen","East Germany","","","","","2"
"Min 1x per week","2009","North Rhine-Westphalia","West Germany","355","0.0893507011135584","0.0800789724220217","0.0986224298050951","2"
"Min 1x per week","2009","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2009","Hesse","West Germany","78","0.0719876253819846","0.0574781387775512","0.086497111986418","2"
"Min 1x per week","2009","Hesse","East Germany","","","","","2"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","West Germany","107","0.108914620344577","0.0898522386811637","0.127977002007991","2"
"Min 1x per week","2009","Schleswig-Holstein","West Germany","28","","","","2"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","East Germany","5","","","","2"
"Min 1x per week","2009","Saxony","West Germany","","","","","2"
"Min 1x per week","2009","Saxony","East Germany","78","0.0484440501725857","0.0370541700676572","0.0598339302775142","2"
"Min 1x per week","2009","Baden-Württemberg","West Germany","200","0.0844015659668582","0.0725373901480361","0.0962657417856803","2"
"Min 1x per week","2009","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2009","Bavaria","West Germany","329","0.123373940131903","0.110757212047702","0.135990668216105","2"
"Min 1x per week","2009","Brandenburg","East Germany","21","","","","2"
"Min 1x per week","2009","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2009","Thuringia","West Germany","","","","","2"
"Min 1x per week","2009","Thuringia","East Germany","32","0.0335914724829362","0.0212893688077126","0.0458935761581597","2"
"Min 1x per week","2009","Bavaria","East Germany","","","","","2"
"Min 1x per week","2009","Saxony-Anhalt","East Germany","20","","","","2"
"Min 1x per week","2009","Berlin","West Germany","28","","","","2"
"Min 1x per week","2009","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2009","Berlin","East Germany","5","","","","2"
"Never","2009","Schleswig-Holstein","West Germany","334","0.633756074305522","0.592106284478833","0.675405864132211","5"
"Never","2009","Schleswig-Holstein","East Germany","","","","","5"
"Never","2009","Hamburg","West Germany","170","0.629817473557629","0.572008400690164","0.687626546425093","5"
"Never","2009","Hamburg","East Germany","","","","","5"
"Never","2009","Lower Saxony","West Germany","758","0.493664942744886","0.469460574217181","0.517869311272591","5"
"Never","2009","Lower Saxony","East Germany","","","","","5"
"Never","2009","Bremen","West Germany","80","0.655773278970045","0.569312679064608","0.742233878875481","5"
"Never","2009","Bremen","East Germany","","","","","5"
"Never","2009","North Rhine-Westphalia","West Germany","1885","0.566397267531969","0.550289226259835","0.582505308804103","5"
"Never","2009","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2009","Mecklenburg-Western Pomerania","East Germany","356","0.77029752255431","0.732228321734286","0.808366723374334","5"
"Never","2009","Saxony","West Germany","","","","","5"
"Never","2009","Saxony","East Germany","983","0.705142511373917","0.680953044573659","0.729331978174175","5"
"Never","2009","Saxony-Anhalt","West Germany","","","","","5"
"Never","2009","Saxony-Anhalt","East Germany","597","0.783245790404386","0.754142939560735","0.812348641248037","5"
"Never","2009","Thuringia","West Germany","","","","","5"
"Never","2009","Thuringia","East Germany","585","0.734412107953914","0.704257163327708","0.764567052580119","5"
"Never","2009","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2009","Hesse","West Germany","547","0.446228765478145","0.418323239286664","0.474134291669626","5"
"Never","2009","Hesse","East Germany","","","","","5"
"Never","2009","Rhineland-Palatinate,Saarland","West Germany","434","0.463971678415342","0.433456633422896","0.494486723407787","5"
"Never","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2009","Baden-Württemberg","West Germany","891","0.44988609460263","0.428654266101888","0.471117923103372","5"
"Never","2009","Baden-Württemberg","East Germany","","","","","5"
"Never","2009","Bavaria","West Germany","989","0.422057670537706","0.403109992862646","0.441005348212766","5"
"Never","2009","Bavaria","East Germany","","","","","5"
"Never","2009","Berlin","West Germany","229","0.629281101530037","0.579387879804757","0.679174323255317","5"
"Never","2009","Berlin","East Germany","263","0.836235287622285","0.795497928807115","0.876972646437455","5"
"Never","2009","Brandenburg","West Germany","","","","","5"
"Never","2009","Brandenburg","East Germany","608","0.777149504950311","0.748148106627987","0.806150903272636","5"
"Rarely","2009","Schleswig-Holstein","West Germany","133","0.279363136723881","0.240574071134113","0.318152202313649","4"
"Rarely","2009","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2009","Bavaria","West Germany","898","0.313183261822218","0.295390328790286","0.33097619485415","4"
"Rarely","2009","Hamburg","West Germany","68","0.2652331129466","0.212380148248819","0.318086077644381","4"
"Rarely","2009","Hamburg","East Germany","","","","","4"
"Rarely","2009","Lower Saxony","West Germany","613","0.349456823616464","0.326373760466217","0.37253988676671","4"
"Rarely","2009","Lower Saxony","East Germany","","","","","4"
"Rarely","2009","Bremen","West Germany","26","","","","4"
"Rarely","2009","Bremen","East Germany","","","","","4"
"Rarely","2009","North Rhine-Westphalia","West Germany","1094","0.270030425830336","0.255599477100436","0.284461374560236","4"
"Rarely","2009","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2009","Hesse","West Germany","473","0.390920318378351","0.363528086703586","0.418312550053115","4"
"Rarely","2009","Hesse","East Germany","","","","","4"
"Rarely","2009","Rhineland-Palatinate,Saarland","West Germany","394","0.343444861172318","0.314388680696613","0.372501041648022","4"
"Rarely","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2009","Baden-Württemberg","West Germany","768","0.364139186097851","0.343602775421763","0.384675596773939","4"
"Rarely","2009","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2009","Brandenburg","West Germany","","","","","4"
"Rarely","2009","Brandenburg","East Germany","121","0.15781041499748","0.132404630294303","0.183216199700656","4"
"Rarely","2009","Saxony","East Germany","219","0.169861645657053","0.149940942276969","0.189782349037137","4"
"Rarely","2009","Berlin","East Germany","46","0.138166380040587","0.100179697665811","0.176153062415362","4"
