"plj0587","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very often","2018","no degree/no degree yet","in school","","","",""
"Very often","2018","no degree/no degree yet","inadequately","25","","",""
"Very often","2018","no degree/no degree yet","general elemantary","","","",""
"Very often","2018","no degree/no degree yet","middle vocational","1","","",""
"Very often","2018","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2018","no degree/no degree yet","higher vocational","","","",""
"Very often","2018","no degree/no degree yet","higher education","","","",""
"Often","2018","lower secondary degree","in school","","","",""
"Often","2018","lower secondary degree","inadequately","","","",""
"Often","2018","lower secondary degree","general elemantary","4","","",""
"Often","2018","lower secondary degree","middle vocational","","","",""
"Often","2018","lower secondary degree","vocational + Abi","","","",""
"Often","2018","lower secondary degree","higher vocational","","","",""
"Often","2018","lower secondary degree","higher education","","","",""
"Often","2018","secondary school degree","in school","","","",""
"Often","2018","secondary school degree","inadequately","","","",""
"Often","2018","secondary school degree","general elemantary","","","",""
"Often","2018","secondary school degree","middle vocational","","","",""
"Often","2018","secondary school degree","vocational + Abi","","","",""
"Often","2018","secondary school degree","higher vocational","","","",""
"Often","2018","secondary school degree","higher education","","","",""
"Often","2018","college entrance qualification","in school","","","",""
"Often","2018","college entrance qualification","inadequately","","","",""
"Often","2018","college entrance qualification","general elemantary","","","",""
"Often","2018","college entrance qualification","middle vocational","","","",""
"Often","2018","college entrance qualification","vocational + Abi","","","",""
"Often","2018","college entrance qualification","higher vocational","","","",""
"Often","2018","college entrance qualification","higher education","","","",""
"Often","2018","Other degree","in school","","","",""
"Often","2018","Other degree","inadequately","","","",""
"Often","2018","Other degree","general elemantary","13","","",""
"Often","2018","Other degree","middle vocational","7","","",""
"Often","2018","Other degree","vocational + Abi","","","",""
"Often","2018","Other degree","higher vocational","","","",""
"Often","2018","Other degree","higher education","10","","",""
"Often","2018","no degree/no degree yet","in school","2","","",""
"Often","2018","no degree/no degree yet","inadequately","33","0.140812129185583","0.0875779859976889","0.194046272373478"
"Often","2018","no degree/no degree yet","general elemantary","","","",""
"Often","2018","no degree/no degree yet","middle vocational","","","",""
"Often","2018","no degree/no degree yet","vocational + Abi","","","",""
"Often","2018","no degree/no degree yet","higher vocational","","","",""
"Often","2018","no degree/no degree yet","higher education","","","",""
"Sometimes","2018","lower secondary degree","in school","","","",""
"Sometimes","2018","lower secondary degree","inadequately","","","",""
"Sometimes","2018","lower secondary degree","general elemantary","5","","",""
"Sometimes","2018","lower secondary degree","middle vocational","","","",""
"Sometimes","2018","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2018","lower secondary degree","higher vocational","","","",""
"Sometimes","2018","lower secondary degree","higher education","","","",""
"Sometimes","2018","secondary school degree","in school","","","",""
"Sometimes","2018","secondary school degree","inadequately","","","",""
"Sometimes","2018","secondary school degree","general elemantary","","","",""
"Sometimes","2018","secondary school degree","middle vocational","1","","",""
"Sometimes","2018","secondary school degree","vocational + Abi","","","",""
"Sometimes","2018","secondary school degree","higher vocational","","","",""
"Sometimes","2018","secondary school degree","higher education","","","",""
"Sometimes","2018","college entrance qualification","in school","","","",""
"Sometimes","2018","college entrance qualification","inadequately","","","",""
"Sometimes","2018","college entrance qualification","general elemantary","","","",""
"Sometimes","2018","college entrance qualification","middle vocational","1","","",""
"Sometimes","2018","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2018","college entrance qualification","higher vocational","","","",""
"Sometimes","2018","college entrance qualification","higher education","","","",""
"Sometimes","2018","Other degree","in school","","","",""
"Sometimes","2018","Other degree","inadequately","","","",""
"Sometimes","2018","Other degree","general elemantary","26","","",""
"Sometimes","2018","Other degree","middle vocational","19","","",""
"Sometimes","2018","Other degree","vocational + Abi","","","",""
"Sometimes","2018","Other degree","higher vocational","","","",""
"Sometimes","2018","Other degree","higher education","13","","",""
"Sometimes","2018","no degree/no degree yet","in school","1","","",""
"Sometimes","2018","no degree/no degree yet","inadequately","51","0.417153820420147","0.341687833371364","0.492619807468929"
"Sometimes","2018","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2018","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2018","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2018","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2018","no degree/no degree yet","higher education","","","",""
"Rarely ","2018","lower secondary degree","in school","","","",""
"Rarely ","2018","lower secondary degree","inadequately","","","",""
"Rarely ","2018","lower secondary degree","general elemantary","4","","",""
"Rarely ","2018","lower secondary degree","middle vocational","","","",""
"Rarely ","2018","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2018","lower secondary degree","higher vocational","","","",""
"Rarely ","2018","lower secondary degree","higher education","","","",""
"Rarely ","2018","secondary school degree","in school","","","",""
"Rarely ","2018","secondary school degree","inadequately","","","",""
"Rarely ","2018","secondary school degree","general elemantary","1","","",""
"Rarely ","2018","secondary school degree","middle vocational","","","",""
"Rarely ","2018","secondary school degree","vocational + Abi","","","",""
"Rarely ","2018","secondary school degree","higher vocational","","","",""
"Rarely ","2018","secondary school degree","higher education","","","",""
"Rarely ","2018","college entrance qualification","in school","","","",""
"Rarely ","2018","college entrance qualification","inadequately","","","",""
"Rarely ","2018","college entrance qualification","general elemantary","","","",""
"Rarely ","2018","college entrance qualification","middle vocational","","","",""
"Rarely ","2018","college entrance qualification","vocational + Abi","","","",""
"Rarely ","2018","college entrance qualification","higher vocational","","","",""
"Rarely ","2018","college entrance qualification","higher education","1","","",""
"Rarely ","2018","Other degree","in school","","","",""
"Rarely ","2018","Other degree","inadequately","","","",""
"Rarely ","2018","Other degree","general elemantary","12","","",""
"Rarely ","2018","Other degree","middle vocational","7","","",""
"Rarely ","2018","Other degree","vocational + Abi","1","","",""
"Rarely ","2018","Other degree","higher vocational","","","",""
"Rarely ","2018","Other degree","higher education","3","","",""
"Rarely ","2018","no degree/no degree yet","in school","3","","",""
"Rarely ","2018","no degree/no degree yet","inadequately","14","","",""
"Rarely ","2018","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2018","no degree/no degree yet","middle vocational","","","",""
"Rarely ","2018","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2018","no degree/no degree yet","higher vocational","","","",""
"Rarely ","2018","no degree/no degree yet","higher education","","","",""
"Never","2018","lower secondary degree","in school","","","",""
"Never","2018","lower secondary degree","inadequately","","","",""
"Never","2018","lower secondary degree","general elemantary","3","","",""
"Never","2018","lower secondary degree","middle vocational","","","",""
"Never","2018","lower secondary degree","vocational + Abi","","","",""
"Never","2018","lower secondary degree","higher vocational","","","",""
"Never","2018","lower secondary degree","higher education","","","",""
"Never","2018","secondary school degree","in school","","","",""
"Never","2018","secondary school degree","inadequately","","","",""
"Never","2018","secondary school degree","general elemantary","2","","",""
"Never","2018","secondary school degree","middle vocational","","","",""
"Never","2018","secondary school degree","vocational + Abi","","","",""
"Never","2018","secondary school degree","higher vocational","","","",""
"Never","2018","secondary school degree","higher education","","","",""
"Never","2018","college entrance qualification","in school","","","",""
"Never","2018","college entrance qualification","inadequately","","","",""
"Never","2018","college entrance qualification","general elemantary","","","",""
"Never","2018","college entrance qualification","middle vocational","","","",""
"Never","2018","college entrance qualification","vocational + Abi","","","",""
"Never","2018","college entrance qualification","higher vocational","","","",""
"Never","2018","college entrance qualification","higher education","","","",""
"Never","2018","Other degree","in school","","","",""
"Never","2018","Other degree","inadequately","","","",""
"Never","2018","Other degree","general elemantary","19","","",""
"Never","2018","Other degree","middle vocational","14","","",""
"Never","2018","Other degree","vocational + Abi","5","","",""
"Never","2018","Other degree","higher vocational","","","",""
"Never","2018","Other degree","higher education","6","","",""
"Never","2018","no degree/no degree yet","in school","2","","",""
"Never","2018","no degree/no degree yet","inadequately","41","0.251227333574645","0.184847737918179","0.31760692923111"
"Never","2018","no degree/no degree yet","general elemantary","","","",""
"Never","2018","no degree/no degree yet","middle vocational","1","","",""
"Never","2018","no degree/no degree yet","vocational + Abi","","","",""
"Never","2018","no degree/no degree yet","higher vocational","","","",""
"Never","2018","no degree/no degree yet","higher education","2","","",""
"Very often","2019","lower secondary degree","in school","","","",""
"Very often","2019","lower secondary degree","inadequately","","","",""
"Very often","2019","lower secondary degree","general elemantary","","","",""
"Very often","2019","lower secondary degree","middle vocational","","","",""
"Very often","2019","lower secondary degree","vocational + Abi","","","",""
"Very often","2019","lower secondary degree","higher vocational","","","",""
"Very often","2019","lower secondary degree","higher education","1","","",""
"Very often","2019","secondary school degree","in school","","","",""
"Very often","2019","secondary school degree","inadequately","","","",""
"Very often","2019","secondary school degree","general elemantary","","","",""
"Very often","2019","secondary school degree","middle vocational","","","",""
"Very often","2019","secondary school degree","vocational + Abi","","","",""
"Very often","2019","secondary school degree","higher vocational","","","",""
"Very often","2019","secondary school degree","higher education","","","",""
"Very often","2019","college entrance qualification","in school","","","",""
"Very often","2019","college entrance qualification","inadequately","","","",""
"Very often","2019","college entrance qualification","general elemantary","","","",""
"Very often","2019","college entrance qualification","middle vocational","","","",""
"Very often","2019","college entrance qualification","vocational + Abi","","","",""
"Very often","2019","college entrance qualification","higher vocational","","","",""
"Very often","2019","college entrance qualification","higher education","","","",""
"Very often","2019","Other degree","in school","","","",""
"Very often","2019","Other degree","inadequately","","","",""
"Very often","2019","Other degree","general elemantary","8","","",""
"Very often","2019","Other degree","middle vocational","3","","",""
"Very often","2019","Other degree","vocational + Abi","","","",""
"Very often","2019","Other degree","higher vocational","","","",""
"Very often","2019","Other degree","higher education","","","",""
"Very often","2019","no degree/no degree yet","in school","","","",""
"Very often","2019","no degree/no degree yet","inadequately","22","","",""
"Very often","2019","no degree/no degree yet","general elemantary","","","",""
"Very often","2019","no degree/no degree yet","middle vocational","","","",""
"Very often","2019","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2019","no degree/no degree yet","higher vocational","","","",""
"Very often","2019","no degree/no degree yet","higher education","","","",""
"Often","2019","lower secondary degree","in school","","","",""
"Often","2019","lower secondary degree","inadequately","","","",""
"Often","2019","lower secondary degree","general elemantary","","","",""
"Often","2019","lower secondary degree","middle vocational","","","",""
"Often","2019","lower secondary degree","vocational + Abi","","","",""
"Often","2019","lower secondary degree","higher vocational","","","",""
"Often","2019","lower secondary degree","higher education","","","",""
"Often","2019","secondary school degree","in school","","","",""
"Often","2019","secondary school degree","inadequately","","","",""
"Often","2019","secondary school degree","general elemantary","","","",""
"Often","2019","secondary school degree","middle vocational","","","",""
"Often","2019","secondary school degree","vocational + Abi","","","",""
"Often","2019","secondary school degree","higher vocational","","","",""
"Often","2019","secondary school degree","higher education","","","",""
"Often","2019","college entrance qualification","in school","","","",""
"Often","2019","college entrance qualification","inadequately","","","",""
"Often","2019","college entrance qualification","general elemantary","","","",""
"Often","2019","college entrance qualification","middle vocational","1","","",""
"Often","2019","college entrance qualification","vocational + Abi","","","",""
"Often","2019","college entrance qualification","higher vocational","","","",""
"Often","2019","college entrance qualification","higher education","","","",""
"Often","2019","Other degree","in school","","","",""
"Often","2019","Other degree","inadequately","","","",""
"Often","2019","Other degree","general elemantary","9","","",""
"Often","2019","Other degree","middle vocational","7","","",""
"Often","2019","Other degree","vocational + Abi","1","","",""
"Often","2019","Other degree","higher vocational","","","",""
"Often","2019","Other degree","higher education","4","","",""
"Often","2019","no degree/no degree yet","in school","","","",""
"Often","2019","no degree/no degree yet","inadequately","32","0.217776854598675","0.147367183277534","0.288186525919816"
"Often","2019","no degree/no degree yet","general elemantary","","","",""
"Often","2019","no degree/no degree yet","middle vocational","","","",""
"Often","2019","no degree/no degree yet","vocational + Abi","","","",""
"Often","2019","no degree/no degree yet","higher vocational","","","",""
"Often","2019","no degree/no degree yet","higher education","1","","",""
"Sometimes","2019","lower secondary degree","in school","","","",""
"Sometimes","2019","lower secondary degree","inadequately","","","",""
"Sometimes","2019","lower secondary degree","general elemantary","4","","",""
"Sometimes","2019","lower secondary degree","middle vocational","","","",""
"Sometimes","2019","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2019","lower secondary degree","higher vocational","","","",""
"Sometimes","2019","lower secondary degree","higher education","","","",""
"Sometimes","2019","secondary school degree","in school","","","",""
"Sometimes","2019","secondary school degree","inadequately","","","",""
"Sometimes","2019","secondary school degree","general elemantary","2","","",""
"Sometimes","2019","secondary school degree","middle vocational","","","",""
"Sometimes","2019","secondary school degree","vocational + Abi","","","",""
"Sometimes","2019","secondary school degree","higher vocational","","","",""
"Sometimes","2019","secondary school degree","higher education","","","",""
"Sometimes","2019","college entrance qualification","in school","","","",""
"Sometimes","2019","college entrance qualification","inadequately","","","",""
"Sometimes","2019","college entrance qualification","general elemantary","","","",""
"Sometimes","2019","college entrance qualification","middle vocational","","","",""
"Sometimes","2019","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2019","college entrance qualification","higher vocational","","","",""
"Sometimes","2019","college entrance qualification","higher education","","","",""
"Sometimes","2019","Other degree","in school","","","",""
"Sometimes","2019","Other degree","inadequately","","","",""
"Sometimes","2019","Other degree","general elemantary","16","","",""
"Sometimes","2019","Other degree","middle vocational","7","","",""
"Sometimes","2019","Other degree","vocational + Abi","1","","",""
"Sometimes","2019","Other degree","higher vocational","","","",""
"Sometimes","2019","Other degree","higher education","10","","",""
"Sometimes","2019","no degree/no degree yet","in school","1","","",""
"Sometimes","2019","no degree/no degree yet","inadequately","46","0.307902488453926","0.229152342257292","0.386652634650561"
"Sometimes","2019","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2019","no degree/no degree yet","middle vocational","2","","",""
"Sometimes","2019","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2019","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2019","no degree/no degree yet","higher education","","","",""
"Rarely ","2019","lower secondary degree","in school","","","",""
"Rarely ","2019","lower secondary degree","inadequately","","","",""
"Rarely ","2019","lower secondary degree","general elemantary","1","","",""
"Rarely ","2019","lower secondary degree","middle vocational","","","",""
"Rarely ","2019","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2019","lower secondary degree","higher vocational","","","",""
"Rarely ","2019","lower secondary degree","higher education","","","",""
"Rarely ","2019","secondary school degree","in school","","","",""
"Rarely ","2019","secondary school degree","inadequately","","","",""
"Rarely ","2019","secondary school degree","general elemantary","1","","",""
"Rarely ","2019","secondary school degree","middle vocational","","","",""
"Rarely ","2019","secondary school degree","vocational + Abi","","","",""
"Rarely ","2019","secondary school degree","higher vocational","","","",""
"Rarely ","2019","secondary school degree","higher education","","","",""
"Rarely ","2019","college entrance qualification","in school","","","",""
"Rarely ","2019","college entrance qualification","inadequately","","","",""
"Rarely ","2019","college entrance qualification","general elemantary","","","",""
"Rarely ","2019","college entrance qualification","middle vocational","","","",""
"Rarely ","2019","college entrance qualification","vocational + Abi","","","",""
"Rarely ","2019","college entrance qualification","higher vocational","","","",""
"Rarely ","2019","college entrance qualification","higher education","","","",""
"Rarely ","2019","Other degree","in school","","","",""
"Rarely ","2019","Other degree","inadequately","","","",""
"Rarely ","2019","Other degree","general elemantary","5","","",""
"Rarely ","2019","Other degree","middle vocational","3","","",""
"Rarely ","2019","Other degree","vocational + Abi","","","",""
"Rarely ","2019","Other degree","higher vocational","","","",""
"Rarely ","2019","Other degree","higher education","4","","",""
"Rarely ","2019","no degree/no degree yet","in school","","","",""
"Rarely ","2019","no degree/no degree yet","inadequately","10","","",""
"Rarely ","2019","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2019","no degree/no degree yet","middle vocational","","","",""
"Rarely ","2019","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2019","no degree/no degree yet","higher vocational","","","",""
"Rarely ","2019","no degree/no degree yet","higher education","","","",""
"Never","2019","lower secondary degree","in school","","","",""
"Never","2019","lower secondary degree","inadequately","","","",""
"Never","2019","lower secondary degree","general elemantary","1","","",""
"Never","2019","lower secondary degree","middle vocational","","","",""
"Never","2019","lower secondary degree","vocational + Abi","","","",""
"Never","2019","lower secondary degree","higher vocational","","","",""
"Never","2019","lower secondary degree","higher education","","","",""
"Never","2019","secondary school degree","in school","","","",""
"Never","2019","secondary school degree","inadequately","","","",""
"Never","2019","secondary school degree","general elemantary","2","","",""
"Never","2019","secondary school degree","middle vocational","","","",""
"Never","2019","secondary school degree","vocational + Abi","","","",""
"Never","2019","secondary school degree","higher vocational","","","",""
"Never","2019","secondary school degree","higher education","","","",""
"Never","2019","college entrance qualification","in school","","","",""
"Never","2019","college entrance qualification","inadequately","","","",""
"Never","2019","college entrance qualification","general elemantary","","","",""
"Never","2019","college entrance qualification","middle vocational","","","",""
"Never","2019","college entrance qualification","vocational + Abi","","","",""
"Never","2019","college entrance qualification","higher vocational","","","",""
"Never","2019","college entrance qualification","higher education","","","",""
"Never","2019","Other degree","in school","","","",""
"Never","2019","Other degree","inadequately","","","",""
"Never","2019","Other degree","general elemantary","4","","",""
"Never","2019","Other degree","middle vocational","6","","",""
"Never","2019","Other degree","vocational + Abi","","","",""
"Never","2019","Other degree","higher vocational","","","",""
"Never","2019","Other degree","higher education","1","","",""
"Never","2019","no degree/no degree yet","in school","1","","",""
"Never","2019","no degree/no degree yet","inadequately","22","","",""
"Never","2019","no degree/no degree yet","general elemantary","","","",""
"Never","2019","no degree/no degree yet","middle vocational","2","","",""
"Never","2019","no degree/no degree yet","vocational + Abi","","","",""
"Never","2019","no degree/no degree yet","higher vocational","","","",""
"Never","2019","no degree/no degree yet","higher education","1","","",""
