"plj0587","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very often","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Very often","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very often","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very often","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very often","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very often","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very often","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Often","2016","lower secondary degree","(0) in school","","","",""
"Often","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Often","2016","lower secondary degree","(1b) general elementary school","","","",""
"Often","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Often","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Often","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Often","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Often","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Often","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Often","2016","secondary school degree","(0) in school","","","",""
"Often","2016","secondary school degree","(1a) inadequately completed","","","",""
"Often","2016","secondary school degree","(1b) general elementary school","","","",""
"Often","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Often","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Often","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Often","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Often","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Often","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Often","2016","college entrance qualification","(0) in school","","","",""
"Often","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Often","2016","college entrance qualification","(1b) general elementary school","","","",""
"Often","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Often","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Often","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Often","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Often","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Often","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Often","2016","Other degree","(0) in school","","","",""
"Often","2016","Other degree","(1a) inadequately completed","","","",""
"Often","2016","Other degree","(1b) general elementary school","140","0.209843733820755","0.181394850655329","0.238292616986182"
"Often","2016","Other degree","(1c) basic vocational qualification","","","",""
"Often","2016","Other degree","(2b) intermediate general qualification","","","",""
"Often","2016","Other degree","(2a) intermediate vocational","","","",""
"Often","2016","Other degree","(2c_gen) general maturity certificate","128","0.236427382982793","0.202654326864936","0.270200439100649"
"Often","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","Other degree","(3a) lower tertiary education","","","",""
"Often","2016","Other degree","(3b) higher tertiary education","115","0.170958871044563","0.143188633199738","0.198729108889388"
"Often","2016","no degree/no degree yet","(0) in school","","","",""
"Often","2016","no degree/no degree yet","(1a) inadequately completed","281","0.203507545201948","0.183483885587195","0.223531204816702"
"Often","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Often","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Often","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Often","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Often","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Often","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Often","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Sometimes","2016","lower secondary degree","(0) in school","","","",""
"Sometimes","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Sometimes","2016","lower secondary degree","(1b) general elementary school","","","",""
"Sometimes","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Sometimes","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Sometimes","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Sometimes","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Sometimes","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Sometimes","2016","secondary school degree","(0) in school","","","",""
"Sometimes","2016","secondary school degree","(1a) inadequately completed","","","",""
"Sometimes","2016","secondary school degree","(1b) general elementary school","","","",""
"Sometimes","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Sometimes","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Sometimes","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Sometimes","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Sometimes","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Sometimes","2016","college entrance qualification","(0) in school","","","",""
"Sometimes","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2016","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Sometimes","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Sometimes","2016","Other degree","(0) in school","","","",""
"Sometimes","2016","Other degree","(1a) inadequately completed","","","",""
"Sometimes","2016","Other degree","(1b) general elementary school","259","0.339924455589521","0.306830494536183","0.373018416642859"
"Sometimes","2016","Other degree","(1c) basic vocational qualification","33","0.300139216996601","0.209398489891965","0.390879944101238"
"Sometimes","2016","Other degree","(2b) intermediate general qualification","","","",""
"Sometimes","2016","Other degree","(2a) intermediate vocational","","","",""
"Sometimes","2016","Other degree","(2c_gen) general maturity certificate","195","0.297864587073205","0.26151360261971","0.334215571526699"
"Sometimes","2016","Other degree","(2c_voc) vocational maturity certificate","32","0.389775680382748","0.296492022704228","0.483059338061267"
"Sometimes","2016","Other degree","(3a) lower tertiary education","","","",""
"Sometimes","2016","Other degree","(3b) higher tertiary education","203","0.271273768141447","0.238476940156544","0.304070596126351"
"Sometimes","2016","no degree/no degree yet","(0) in school","","","",""
"Sometimes","2016","no degree/no degree yet","(1a) inadequately completed","418","0.290566178125073","0.267985299395645","0.313147056854501"
"Sometimes","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Sometimes","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Sometimes","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Sometimes","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Sometimes","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Sometimes","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely ","2016","lower secondary degree","(0) in school","","","",""
"Rarely ","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely ","2016","lower secondary degree","(1b) general elementary school","","","",""
"Rarely ","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely ","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely ","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely ","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely ","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely ","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely ","2016","secondary school degree","(0) in school","","","",""
"Rarely ","2016","secondary school degree","(1a) inadequately completed","","","",""
"Rarely ","2016","secondary school degree","(1b) general elementary school","","","",""
"Rarely ","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely ","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Rarely ","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Rarely ","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely ","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely ","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely ","2016","college entrance qualification","(0) in school","","","",""
"Rarely ","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely ","2016","college entrance qualification","(1b) general elementary school","","","",""
"Rarely ","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely ","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely ","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely ","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Rarely ","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Rarely ","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Rarely ","2016","Other degree","(0) in school","","","",""
"Rarely ","2016","Other degree","(1a) inadequately completed","","","",""
"Rarely ","2016","Other degree","(1b) general elementary school","105","0.127087218227903","0.10381718046535","0.150357255990455"
"Rarely ","2016","Other degree","(1c) basic vocational qualification","","","",""
"Rarely ","2016","Other degree","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Other degree","(2a) intermediate vocational","","","",""
"Rarely ","2016","Other degree","(2c_gen) general maturity certificate","100","0.160662341207128","0.131473174184114","0.189851508230141"
"Rarely ","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","Other degree","(3a) lower tertiary education","","","",""
"Rarely ","2016","Other degree","(3b) higher tertiary education","126","0.170144534195286","0.14242691199021","0.197862156400362"
"Rarely ","2016","no degree/no degree yet","(0) in school","","","",""
"Rarely ","2016","no degree/no degree yet","(1a) inadequately completed","226","0.114209661671944","0.0983906533276784","0.13002867001621"
"Rarely ","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely ","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely ","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely ","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely ","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely ","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely ","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2016","lower secondary degree","(0) in school","","","",""
"Never","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2016","lower secondary degree","(1b) general elementary school","","","",""
"Never","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2016","secondary school degree","(0) in school","","","",""
"Never","2016","secondary school degree","(1a) inadequately completed","","","",""
"Never","2016","secondary school degree","(1b) general elementary school","","","",""
"Never","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Never","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Never","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Never","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Never","2016","college entrance qualification","(0) in school","","","",""
"Never","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2016","college entrance qualification","(1b) general elementary school","","","",""
"Never","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2016","Other degree","(0) in school","","","",""
"Never","2016","Other degree","(1a) inadequately completed","","","",""
"Never","2016","Other degree","(1b) general elementary school","170","0.181818288230289","0.154871662455202","0.208764914005376"
"Never","2016","Other degree","(1c) basic vocational qualification","","","",""
"Never","2016","Other degree","(2b) intermediate general qualification","","","",""
"Never","2016","Other degree","(2a) intermediate vocational","","","",""
"Never","2016","Other degree","(2c_gen) general maturity certificate","91","0.146245350482338","0.118158446077272","0.174332254887403"
"Never","2016","Other degree","(2c_voc) vocational maturity certificate","30","0.238755771998051","0.157211701319893","0.320299842676209"
"Never","2016","Other degree","(3a) lower tertiary education","","","",""
"Never","2016","Other degree","(3b) higher tertiary education","149","0.204099555353917","0.174369470862761","0.233829639845073"
"Never","2016","no degree/no degree yet","(0) in school","","","",""
"Never","2016","no degree/no degree yet","(1a) inadequately completed","355","0.177666251359488","0.158655954892844","0.196676547826132"
"Never","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Very often","2017","lower secondary degree","(0) in school","","","",""
"Very often","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Very often","2017","lower secondary degree","(1b) general elementary school","48","0.0308400367942467","0.0218950991661712","0.0397849744223222"
"Very often","2017","lower secondary degree","(1c) basic vocational qualification","72","0.0148893163099494","0.0113609740299477","0.0184176585899511"
"Very often","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very often","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Very often","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very often","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"Very often","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"Very often","2017","secondary school degree","(0) in school","","","",""
"Very often","2017","secondary school degree","(1a) inadequately completed","","","",""
"Very often","2017","secondary school degree","(1b) general elementary school","","","",""
"Very often","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Very often","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"Very often","2017","secondary school degree","(2a) intermediate vocational","83","0.015608757013654","0.0125059807265205","0.0187115333007875"
"Very often","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very often","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","secondary school degree","(3a) lower tertiary education","","","",""
"Very often","2017","secondary school degree","(3b) higher tertiary education","","","",""
"Very often","2017","college entrance qualification","(0) in school","","","",""
"Very often","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Very often","2017","college entrance qualification","(1b) general elementary school","","","",""
"Very often","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very often","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very often","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Very often","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Very often","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"Very often","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"Very often","2017","Other degree","(0) in school","","","",""
"Very often","2017","Other degree","(1a) inadequately completed","","","",""
"Very often","2017","Other degree","(1b) general elementary school","91","0.0317425653114638","0.0213917698943322","0.0420933607285953"
"Very often","2017","Other degree","(1c) basic vocational qualification","34","0.0498214933787448","0.0339729344256101","0.0656700523318795"
"Very often","2017","Other degree","(2b) intermediate general qualification","","","",""
"Very often","2017","Other degree","(2a) intermediate vocational","","","",""
"Very often","2017","Other degree","(2c_gen) general maturity certificate","66","0.0543429622618209","0.0373791086211793","0.0713068159024624"
"Very often","2017","Other degree","(2c_voc) vocational maturity certificate","31","0.0548357216047737","0.0370585261450568","0.0726129170644906"
"Very often","2017","Other degree","(3a) lower tertiary education","","","",""
"Very often","2017","Other degree","(3b) higher tertiary education","111","0.027210632988431","0.0186483694615009","0.0357728965153611"
"Very often","2017","no degree/no degree yet","(0) in school","","","",""
"Very often","2017","no degree/no degree yet","(1a) inadequately completed","234","0.0718767816751359","0.059733939925431","0.0840196234248409"
"Very often","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Very often","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very often","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very often","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very often","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very often","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very often","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Often","2017","lower secondary degree","(0) in school","","","",""
"Often","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Often","2017","lower secondary degree","(1b) general elementary school","166","0.107393576989253","0.0913743594835866","0.123412794494919"
"Often","2017","lower secondary degree","(1c) basic vocational qualification","337","0.0716372941346145","0.064124192813097","0.079150395456132"
"Often","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Often","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Often","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Often","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"Often","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"Often","2017","secondary school degree","(0) in school","","","",""
"Often","2017","secondary school degree","(1a) inadequately completed","","","",""
"Often","2017","secondary school degree","(1b) general elementary school","","","",""
"Often","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Often","2017","secondary school degree","(2b) intermediate general qualification","76","0.0798355795433631","0.061284374558325","0.0983867845284011"
"Often","2017","secondary school degree","(2a) intermediate vocational","389","0.0608588804718547","0.0548746289270771","0.0668431320166323"
"Often","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Often","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","secondary school degree","(3a) lower tertiary education","34","0.0622485322861971","0.0410287045524137","0.0834683600199805"
"Often","2017","secondary school degree","(3b) higher tertiary education","","","",""
"Often","2017","college entrance qualification","(0) in school","","","",""
"Often","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Often","2017","college entrance qualification","(1b) general elementary school","","","",""
"Often","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Often","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Often","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Often","2017","college entrance qualification","(2c_gen) general maturity certificate","80","0.0832989650195185","0.0676511628968263","0.0989467671422107"
"Often","2017","college entrance qualification","(2c_voc) vocational maturity certificate","130","0.0660165827540105","0.0553582036340624","0.0766749618739587"
"Often","2017","college entrance qualification","(3a) lower tertiary education","73","0.0448013141951137","0.0339689997510808","0.0556336286391467"
"Often","2017","college entrance qualification","(3b) higher tertiary education","172","0.0630404754378212","0.0547041117478098","0.0713768391278326"
"Often","2017","Other degree","(0) in school","","","",""
"Often","2017","Other degree","(1a) inadequately completed","","","",""
"Often","2017","Other degree","(1b) general elementary school","173","0.125535417248171","0.105973494422299","0.145097340074044"
"Often","2017","Other degree","(1c) basic vocational qualification","73","0.0863390145196003","0.0658804625456684","0.106797566493532"
"Often","2017","Other degree","(2b) intermediate general qualification","","","",""
"Often","2017","Other degree","(2a) intermediate vocational","","","",""
"Often","2017","Other degree","(2c_gen) general maturity certificate","116","0.119874276154758","0.0955678342533201","0.144180718056197"
"Often","2017","Other degree","(2c_voc) vocational maturity certificate","84","0.139666654723781","0.112598567967607","0.166734741479954"
"Often","2017","Other degree","(3a) lower tertiary education","","","",""
"Often","2017","Other degree","(3b) higher tertiary education","212","0.139217858385299","0.120999721582963","0.157435995187634"
"Often","2017","no degree/no degree yet","(0) in school","30","0.0394906362825945","0.0211885191839495","0.0577927533812395"
"Often","2017","no degree/no degree yet","(1a) inadequately completed","322","0.138154597914288","0.121931994135901","0.154377201692675"
"Often","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Often","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Often","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Often","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Often","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Often","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Often","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Sometimes","2017","lower secondary degree","(0) in school","","","",""
"Sometimes","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Sometimes","2017","lower secondary degree","(1b) general elementary school","443","0.297141520506653","0.273496605595693","0.320786435417612"
"Sometimes","2017","lower secondary degree","(1c) basic vocational qualification","1413","0.325417013177466","0.311767139397158","0.339066886957774"
"Sometimes","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Sometimes","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Sometimes","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"Sometimes","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"Sometimes","2017","secondary school degree","(0) in school","","","",""
"Sometimes","2017","secondary school degree","(1a) inadequately completed","","","",""
"Sometimes","2017","secondary school degree","(1b) general elementary school","","","",""
"Sometimes","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Sometimes","2017","secondary school degree","(2b) intermediate general qualification","250","0.315628555508318","0.283817707337938","0.347439403678698"
"Sometimes","2017","secondary school degree","(2a) intermediate vocational","1902","0.323409730365015","0.311700675311757","0.335118785418273"
"Sometimes","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","secondary school degree","(3a) lower tertiary education","178","0.370619422928625","0.328201033437188","0.413037812420062"
"Sometimes","2017","secondary school degree","(3b) higher tertiary education","39","0.396352628479335","0.315900702176258","0.476804554782412"
"Sometimes","2017","college entrance qualification","(0) in school","","","",""
"Sometimes","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2017","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2017","college entrance qualification","(2c_gen) general maturity certificate","402","0.310797593260633","0.284589712858504","0.337005473662763"
"Sometimes","2017","college entrance qualification","(2c_voc) vocational maturity certificate","594","0.279342229685184","0.260083488541512","0.298600970828856"
"Sometimes","2017","college entrance qualification","(3a) lower tertiary education","409","0.318212321985188","0.293822305511212","0.342602338459164"
"Sometimes","2017","college entrance qualification","(3b) higher tertiary education","907","0.265929146145065","0.250774058295331","0.281084233994799"
"Sometimes","2017","Other degree","(0) in school","","","",""
"Sometimes","2017","Other degree","(1a) inadequately completed","","","",""
"Sometimes","2017","Other degree","(1b) general elementary school","391","0.312133854565274","0.284776147233711","0.339491561896837"
"Sometimes","2017","Other degree","(1c) basic vocational qualification","242","0.308535002135968","0.274890343325464","0.342179660946473"
"Sometimes","2017","Other degree","(2b) intermediate general qualification","","","",""
"Sometimes","2017","Other degree","(2a) intermediate vocational","","","",""
"Sometimes","2017","Other degree","(2c_gen) general maturity certificate","235","0.336563886617342","0.301203309510186","0.371924463724499"
"Sometimes","2017","Other degree","(2c_voc) vocational maturity certificate","252","0.374592564215479","0.33679716711486","0.412387961316098"
"Sometimes","2017","Other degree","(3a) lower tertiary education","","","",""
"Sometimes","2017","Other degree","(3b) higher tertiary education","501","0.347048846430849","0.321996667217501","0.372101025644197"
"Sometimes","2017","no degree/no degree yet","(0) in school","135","0.309550557057088","0.2661060174485","0.352995096665676"
"Sometimes","2017","no degree/no degree yet","(1a) inadequately completed","548","0.32004289731989","0.298111411316724","0.341974383323056"
"Sometimes","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Sometimes","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Sometimes","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Sometimes","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Sometimes","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Sometimes","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely ","2017","lower secondary degree","(0) in school","","","",""
"Rarely ","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely ","2017","lower secondary degree","(1b) general elementary school","463","0.350446412506644","0.325760996948355","0.375131828064933"
"Rarely ","2017","lower secondary degree","(1c) basic vocational qualification","1727","0.381658683950366","0.367505878934819","0.395811488965913"
"Rarely ","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely ","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely ","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely ","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2017","lower secondary degree","(3a) lower tertiary education","40","0.376290820129346","0.276754799343084","0.475826840915609"
"Rarely ","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely ","2017","secondary school degree","(0) in school","","","",""
"Rarely ","2017","secondary school degree","(1a) inadequately completed","","","",""
"Rarely ","2017","secondary school degree","(1b) general elementary school","","","",""
"Rarely ","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely ","2017","secondary school degree","(2b) intermediate general qualification","316","0.401611363705644","0.368058018117851","0.435164709293437"
"Rarely ","2017","secondary school degree","(2a) intermediate vocational","2532","0.415270052873106","0.40293544328096","0.427604662465252"
