"plj0587","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2016","(Married) couple without C. ","(1b) general elementary school","10","","",""
"Sometimes","2016","(Married) couple without C. ","(1c) basic vocational qualification","1","","",""
"Sometimes","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Sometimes","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Sometimes","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Sometimes","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","2","","",""
"Sometimes","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Sometimes","2016","(Married) couple without C. ","(3b) higher tertiary education","5","","",""
"Sometimes","2016","Single parent ","(0) in school","","","",""
"Sometimes","2016","Single parent ","(1a) inadequately completed","30","0.233286673881374","0.162207870424209","0.304365477338539"
"Sometimes","2016","Single parent ","(1b) general elementary school","22","","",""
"Sometimes","2016","Single parent ","(1c) basic vocational qualification","5","","",""
"Sometimes","2016","Single parent ","(2b) intermediate general qualification","2","","",""
"Sometimes","2016","Single parent ","(2a) intermediate vocational","","","",""
"Sometimes","2016","Single parent ","(2c_gen) general maturity certificate","18","","",""
"Sometimes","2016","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Sometimes","2016","Single parent ","(3a) lower tertiary education","","","",""
"Sometimes","2016","Single parent ","(3b) higher tertiary education","10","","",""
"Sometimes","2016","Couple + C. LE 16 ","(0) in school","1","","",""
"Sometimes","2016","Couple + C. LE 16 ","(1a) inadequately completed","192","0.298419400392599","0.264595573664708","0.332243227120489"
"Sometimes","2016","Couple + C. LE 16 ","(1b) general elementary school","92","0.313176894101452","0.262441284868104","0.3639125033348"
"Sometimes","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","16","","",""
"Sometimes","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Sometimes","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Sometimes","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","77","0.324608221211065","0.26561555152943","0.3836008908927"
"Sometimes","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","15","","",""
"Sometimes","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Sometimes","2016","Couple + C. LE 16 ","(3b) higher tertiary education","97","0.305261666735856","0.254804847589733","0.355718485881979"
"Sometimes","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"Sometimes","2016","Couple + C. GT 16 ","(1b) general elementary school","4","","",""
"Sometimes","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Sometimes","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Sometimes","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(1a) inadequately completed","43","0.302286376567274","0.230449712950122","0.374123040184426"
"Sometimes","2016","Couple + C. LE and GT 16","(1b) general elementary school","33","0.433872848447245","0.326602573578176","0.541143123316314"
"Sometimes","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","4","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","23","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Rarely ","2016","1-pers.-HH","(0) in school","","","",""
"Rarely ","2016","1-pers.-HH","(1a) inadequately completed","36","0.0861384739698296","0.0560039206828436","0.116273027256816"
"Rarely ","2016","1-pers.-HH","(1b) general elementary school","21","","",""
"Rarely ","2016","1-pers.-HH","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Rarely ","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Rarely ","2016","1-pers.-HH","(2c_gen) general maturity certificate","14","","",""
"Rarely ","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","6","","",""
"Rarely ","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely ","2016","1-pers.-HH","(3b) higher tertiary education","23","","",""
"Rarely ","2016","(Married) couple without C. ","(0) in school","","","",""
"Rarely ","2016","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Rarely ","2016","(Married) couple without C. ","(1b) general elementary school","","","",""
"Rarely ","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Rarely ","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Rarely ","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Rarely ","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Rarely ","2016","(Married) couple without C. ","(3b) higher tertiary education","5","","",""
"Rarely ","2016","Single parent ","(0) in school","","","",""
"Rarely ","2016","Single parent ","(1a) inadequately completed","25","","",""
"Rarely ","2016","Single parent ","(1b) general elementary school","6","","",""
"Rarely ","2016","Single parent ","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","Single parent ","(2b) intermediate general qualification","1","","",""
"Rarely ","2016","Single parent ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Single parent ","(2c_gen) general maturity certificate","8","","",""
"Rarely ","2016","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Rarely ","2016","Single parent ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Single parent ","(3b) higher tertiary education","8","","",""
"Rarely ","2016","Couple + C. LE 16 ","(0) in school","2","","",""
"Rarely ","2016","Couple + C. LE 16 ","(1a) inadequately completed","105","0.166449592533381","0.138915058535894","0.193984126530869"
"Rarely ","2016","Couple + C. LE 16 ","(1b) general elementary school","54","0.175566079021564","0.133946871547662","0.217185286495466"
"Rarely ","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","6","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","41","0.166616608497468","0.119668081201387","0.213565135793549"
"Rarely ","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","4","","",""
"Rarely ","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(3b) higher tertiary education","60","0.171979205496583","0.130633377575976","0.21332503341719"
"Rarely ","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(3b) higher tertiary education","1","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(1a) inadequately completed","27","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(1b) general elementary school","11","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","14","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","15","","",""
"Never","2016","1-pers.-HH","(0) in school","1","","",""
"Never","2016","1-pers.-HH","(1a) inadequately completed","50","0.134267632669724","0.0976488866972136","0.170886378642234"
"Never","2016","1-pers.-HH","(1b) general elementary school","37","0.173427049260413","0.120421777274373","0.226432321246452"
"Never","2016","1-pers.-HH","(1c) basic vocational qualification","8","","",""
"Never","2016","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Never","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Never","2016","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Never","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Never","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Never","2016","1-pers.-HH","(3b) higher tertiary education","31","0.17155419083478","0.114716364954678","0.228392016714881"
"Never","2016","(Married) couple without C. ","(0) in school","1","","",""
"Never","2016","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"Never","2016","(Married) couple without C. ","(1b) general elementary school","1","","",""
"Never","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","2016","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Never","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Never","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Never","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","2016","(Married) couple without C. ","(3b) higher tertiary education","9","","",""
"Never","2016","Single parent ","(0) in school","","","",""
"Never","2016","Single parent ","(1a) inadequately completed","28","","",""
"Never","2016","Single parent ","(1b) general elementary school","9","","",""
"Never","2016","Single parent ","(1c) basic vocational qualification","1","","",""
"Never","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Never","2016","Single parent ","(2a) intermediate vocational","","","",""
"Never","2016","Single parent ","(2c_gen) general maturity certificate","9","","",""
"Never","2016","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Never","2016","Single parent ","(3a) lower tertiary education","","","",""
"Never","2016","Single parent ","(3b) higher tertiary education","9","","",""
"Never","2016","Couple + C. LE 16 ","(0) in school","2","","",""
"Never","2016","Couple + C. LE 16 ","(1a) inadequately completed","183","0.217154745145458","0.186676282849128","0.247633207441788"
"Never","2016","Couple + C. LE 16 ","(1b) general elementary school","76","0.213447440273493","0.168624027001702","0.258270853545285"
"Never","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","9","","",""
"Never","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","37","0.189092994158453","0.139757026170618","0.238428962146287"
"Never","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","12","","",""
"Never","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. LE 16 ","(3b) higher tertiary education","71","0.237379947350378","0.190762420809359","0.283997473891398"
"Never","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2016","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Never","2016","Couple + C. GT 16 ","(1b) general elementary school","2","","",""
"Never","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Never","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Never","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Never","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. GT 16 ","(3b) higher tertiary education","5","","",""
"Never","2016","Couple + C. LE and GT 16","(0) in school","1","","",""
"Never","2016","Couple + C. LE and GT 16","(1a) inadequately completed","46","0.255254299515439","0.187053604542228","0.32345499448865"
"Never","2016","Couple + C. LE and GT 16","(1b) general elementary school","27","","",""
"Never","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"Never","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","12","","",""
"Never","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Never","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","13","","",""
"Very often","2017","1-pers.-HH","(0) in school","3","","",""
"Very often","2017","1-pers.-HH","(1a) inadequately completed","66","0.119569031796429","0.0820316347615609","0.157106428831296"
"Very often","2017","1-pers.-HH","(1b) general elementary school","39","0.0451227786497508","0.0265918895769939","0.0636536677225077"
"Very often","2017","1-pers.-HH","(1c) basic vocational qualification","31","0.0277169373941811","0.0171493169951426","0.0382845577932196"
"Very often","2017","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Very often","2017","1-pers.-HH","(2a) intermediate vocational","31","0.037659947367688","0.0247629236903484","0.0505569710450276"
"Very often","2017","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Very often","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","15","","",""
"Very often","2017","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Very often","2017","1-pers.-HH","(3b) higher tertiary education","38","0.0149495280025041","0.0064169441712263","0.0234821118337819"
"Very often","2017","(Married) couple without C. ","(0) in school","","","",""
"Very often","2017","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"Very often","2017","(Married) couple without C. ","(1b) general elementary school","11","","",""
"Very often","2017","(Married) couple without C. ","(1c) basic vocational qualification","26","","",""
"Very often","2017","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Very often","2017","(Married) couple without C. ","(2a) intermediate vocational","11","","",""
"Very often","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Very often","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","12","","",""
"Very often","2017","(Married) couple without C. ","(3a) lower tertiary education","6","","",""
"Very often","2017","(Married) couple without C. ","(3b) higher tertiary education","13","","",""
"Very often","2017","Single parent ","(0) in school","1","","",""
"Very often","2017","Single parent ","(1a) inadequately completed","25","","",""
"Very often","2017","Single parent ","(1b) general elementary school","14","","",""
"Very often","2017","Single parent ","(1c) basic vocational qualification","12","","",""
"Very often","2017","Single parent ","(2b) intermediate general qualification","3","","",""
"Very often","2017","Single parent ","(2a) intermediate vocational","15","","",""
"Very often","2017","Single parent ","(2c_gen) general maturity certificate","11","","",""
"Very often","2017","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Very often","2017","Single parent ","(3a) lower tertiary education","1","","",""
"Very often","2017","Single parent ","(3b) higher tertiary education","14","","",""
"Very often","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2017","Couple + C. LE 16 ","(1a) inadequately completed","65","0.0592539448181851","0.0401380725329664","0.0783698171034039"
"Very often","2017","Couple + C. LE 16 ","(1b) general elementary school","41","0.0389410511312931","0.023370657466545","0.0545114447960412"
"Very often","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","14","","",""
"Very often","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Very often","2017","Couple + C. LE 16 ","(2a) intermediate vocational","15","","",""
"Very often","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","23","","",""
"Very often","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Very often","2017","Couple + C. LE 16 ","(3a) lower tertiary education","5","","",""
"Very often","2017","Couple + C. LE 16 ","(3b) higher tertiary education","48","0.0118199181284068","0.00642566668721735","0.0172141695695963"
"Very often","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Very often","2017","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Very often","2017","Couple + C. GT 16 ","(1b) general elementary school","2","","",""
"Very often","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","11","","",""
"Very often","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Very often","2017","Couple + C. GT 16 ","(2a) intermediate vocational","5","","",""
"Very often","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Very often","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Very often","2017","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"Very often","2017","Couple + C. GT 16 ","(3b) higher tertiary education","5","","",""
"Very often","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Very often","2017","Couple + C. LE and GT 16","(1a) inadequately completed","20","","",""
"Very often","2017","Couple + C. LE and GT 16","(1b) general elementary school","13","","",""
"Very often","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","6","","",""
"Very often","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Very often","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","5","","",""
"Very often","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","8","","",""
"Very often","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Very often","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Often","2017","1-pers.-HH","(0) in school","","","",""
"Often","2017","1-pers.-HH","(1a) inadequately completed","71","0.163406716754546","0.120630804386266","0.206182629122825"
"Often","2017","1-pers.-HH","(1b) general elementary school","74","0.129455750682535","0.0994861696881534","0.159425331676916"
"Often","2017","1-pers.-HH","(1c) basic vocational qualification","96","0.0876979861108217","0.0694895623985876","0.105906409823056"
"Often","2017","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Often","2017","1-pers.-HH","(2a) intermediate vocational","88","0.0893948789144597","0.0700659972850359","0.108723760543884"
"Often","2017","1-pers.-HH","(2c_gen) general maturity certificate","40","0.0930563332789408","0.0581446815196029","0.127967985038279"
"Often","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","47","0.103962181290775","0.0735144246128116","0.134409937968738"
"Often","2017","1-pers.-HH","(3a) lower tertiary education","24","","",""
"Often","2017","1-pers.-HH","(3b) higher tertiary education","105","0.0943800692955415","0.0738234963603847","0.114936642230698"
"Often","2017","(Married) couple without C. ","(0) in school","","","",""
"Often","2017","(Married) couple without C. ","(1a) inadequately completed","21","","",""
"Often","2017","(Married) couple without C. ","(1b) general elementary school","59","0.104894057259475","0.078142720712038","0.131645393806911"
"Often","2017","(Married) couple without C. ","(1c) basic vocational qualification","140","0.0695595164192977","0.058835861691825","0.0802831711467703"
"Often","2017","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Often","2017","(Married) couple without C. ","(2a) intermediate vocational","92","0.0387460030192721","0.0304121274057865","0.0470798786327577"
"Often","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","23","","",""
"Often","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","36","0.0530407494677673","0.0359814262281355","0.0701000727073991"
"Often","2017","(Married) couple without C. ","(3a) lower tertiary education","43","0.0436989905619482","0.0294619897498178","0.0579359913740786"
"Often","2017","(Married) couple without C. ","(3b) higher tertiary education","95","0.0690108955169814","0.0563513282334781","0.0816704628004846"
"Often","2017","Single parent ","(0) in school","8","","",""
"Often","2017","Single parent ","(1a) inadequately completed","30","0.170870232275419","0.110023973188051","0.231716491362788"
"Often","2017","Single parent ","(1b) general elementary school","31","0.114429693517488","0.0730186615957169","0.155840725439258"
"Often","2017","Single parent ","(1c) basic vocational qualification","32","0.0944828812768491","0.0625842736356837","0.126381488918015"
"Often","2017","Single parent ","(2b) intermediate general qualification","14","","",""
"Often","2017","Single parent ","(2a) intermediate vocational","59","0.123410364486139","0.0950861943551848","0.151734534617094"
"Often","2017","Single parent ","(2c_gen) general maturity certificate","22","","",""
"Often","2017","Single parent ","(2c_voc) vocational maturity certificate","23","","",""
"Often","2017","Single parent ","(3a) lower tertiary education","11","","",""
"Often","2017","Single parent ","(3b) higher tertiary education","25","","",""
"Often","2017","Couple + C. LE 16 ","(0) in school","3","","",""
"Often","2017","Couple + C. LE 16 ","(1a) inadequately completed","100","0.129763998168728","0.10255610490623","0.156971891431226"
"Often","2017","Couple + C. LE 16 ","(1b) general elementary school","73","0.0943402894287815","0.0708140847813199","0.117866494076243"
"Often","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","85","0.0859016499193838","0.0667570899517794","0.105046209886988"
"Often","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"Often","2017","Couple + C. LE 16 ","(2a) intermediate vocational","86","0.0692428572546672","0.056006066941338","0.0824796475679963"
"Often","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","46","0.0497303319590088","0.0282651738003665","0.0711954901176511"
"Often","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","69","0.0851400645637779","0.0667109517383425","0.103569177389213"
"Often","2017","Couple + C. LE 16 ","(3a) lower tertiary education","23","","",""
"Often","2017","Couple + C. LE 16 ","(3b) higher tertiary education","120","0.0728819102242286","0.0599076290631785","0.0858561913852787"
"Often","2017","Couple + C. GT 16 ","(0) in school","10","","",""
"Often","2017","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"Often","2017","Couple + C. GT 16 ","(1b) general elementary school","17","","",""
"Often","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","29","","",""
"Often","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","21","","",""
"Often","2017","Couple + C. GT 16 ","(2a) intermediate vocational","34","0.0456980796400476","0.0302280571526803","0.0611681021274148"
"Often","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","22","","",""
"Often","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","20","","",""
"Often","2017","Couple + C. GT 16 ","(3a) lower tertiary education","9","","",""
"Often","2017","Couple + C. GT 16 ","(3b) higher tertiary education","18","","",""
"Often","2017","Couple + C. LE and GT 16","(0) in school","9","","",""
"Often","2017","Couple + C. LE and GT 16","(1a) inadequately completed","43","0.0817486934008434","0.0454620145492445","0.118035372252442"
"Often","2017","Couple + C. LE and GT 16","(1b) general elementary school","44","0.117016495613903","0.0777175074747751","0.156315483753031"
"Often","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","19","","",""
"Often","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Often","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","21","","",""
"Often","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","25","","",""
"Often","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"Often","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Often","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","19","","",""
"Sometimes","2017","1-pers.-HH","(0) in school","4","","",""
"Sometimes","2017","1-pers.-HH","(1a) inadequately completed","76","0.27848697560089","0.226627075648778","0.330346875553002"
"Sometimes","2017","1-pers.-HH","(1b) general elementary school","153","0.30139140979073","0.260426974943717","0.342355844637743"
"Sometimes","2017","1-pers.-HH","(1c) basic vocational qualification","330","0.351972731767318","0.321228802391014","0.382716661143621"
"Sometimes","2017","1-pers.-HH","(2b) intermediate general qualification","27","","",""
"Sometimes","2017","1-pers.-HH","(2a) intermediate vocational","296","0.342466021913033","0.310318077664197","0.374613966161869"
"Sometimes","2017","1-pers.-HH","(2c_gen) general maturity certificate","88","0.318319222598049","0.262339694995201","0.374298750200896"
"Sometimes","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","145","0.3376888434619","0.290510375872668","0.384867311051132"
"Sometimes","2017","1-pers.-HH","(3a) lower tertiary education","121","0.354984806853207","0.30288148159186","0.407088132114553"
"Sometimes","2017","1-pers.-HH","(3b) higher tertiary education","245","0.308114906619886","0.275650241786319","0.340579571453452"
"Sometimes","2017","(Married) couple without C. ","(0) in school","2","","",""
"Sometimes","2017","(Married) couple without C. ","(1a) inadequately completed","46","0.364709248351487","0.287420795894686","0.441997700808288"
"Sometimes","2017","(Married) couple without C. ","(1b) general elementary school","167","0.292110003652788","0.252410148207866","0.33180985909771"
"Sometimes","2017","(Married) couple without C. ","(1c) basic vocational qualification","654","0.314057644833605","0.2944931453849","0.333622144282309"
"Sometimes","2017","(Married) couple without C. ","(2b) intermediate general qualification","46","0.387126134949049","0.309176469013719","0.465075800884379"
"Sometimes","2017","(Married) couple without C. ","(2a) intermediate vocational","634","0.299570172177645","0.279789270627062","0.319351073728227"
"Sometimes","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","79","0.284996147504428","0.227403668171347","0.342588626837509"
"Sometimes","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","192","0.2931173493149","0.258468744595113","0.327765954034687"
"Sometimes","2017","(Married) couple without C. ","(3a) lower tertiary education","238","0.343933162418452","0.310850795839161","0.377015528997742"
"Sometimes","2017","(Married) couple without C. ","(3b) higher tertiary education","431","0.282077064563174","0.259601503998454","0.304552625127893"
"Sometimes","2017","Single parent ","(0) in school","30","0.325756259744434","0.232007113582659","0.419505405906209"
"Sometimes","2017","Single parent ","(1a) inadequately completed","50","0.24107891704185","0.171932871405028","0.310224962678672"
"Sometimes","2017","Single parent ","(1b) general elementary school","67","0.287598059095337","0.228714956555012","0.346481161635662"
"Sometimes","2017","Single parent ","(1c) basic vocational qualification","103","0.310344624593985","0.259891855620454","0.360797393567517"
"Sometimes","2017","Single parent ","(2b) intermediate general qualification","41","0.346786488457434","0.265899077585122","0.427673899329746"
"Sometimes","2017","Single parent ","(2a) intermediate vocational","180","0.365338774913752","0.323871826346646","0.406805723480858"
"Sometimes","2017","Single parent ","(2c_gen) general maturity certificate","77","0.30017447443496","0.240941172625431","0.359407776244489"
"Sometimes","2017","Single parent ","(2c_voc) vocational maturity certificate","91","0.361467857844822","0.298970538931913","0.423965176757732"
"Sometimes","2017","Single parent ","(3a) lower tertiary education","34","0.310199349553348","0.220429551886335","0.399969147220362"
"Sometimes","2017","Single parent ","(3b) higher tertiary education","81","0.264442312299317","0.210204136407696","0.318680488190938"
"Sometimes","2017","Couple + C. LE 16 ","(0) in school","3","","",""
"Sometimes","2017","Couple + C. LE 16 ","(1a) inadequately completed","212","0.442789046037175","0.402572243387035","0.483005848687314"
"Sometimes","2017","Couple + C. LE 16 ","(1b) general elementary school","206","0.351916263348129","0.313478688858849","0.390353837837409"
"Sometimes","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","249","0.293198321502748","0.262097081877119","0.324299561128377"
"Sometimes","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","35","0.247123068933349","0.167239452248426","0.327006685618273"
