"plb0218","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2016","Not Employed","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","higher education","","","",""
"Yes, every 3-4 weeks","2016","Employed","in school","","","",""
"Yes, every 3-4 weeks","2016","Employed","inadequately","","","",""
"Yes, every 3-4 weeks","2016","Employed","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","Employed","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","Employed","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","Employed","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","Employed","higher education","","","",""
"Rarely","2016","Not Employed","in school","","","",""
"Rarely","2016","Not Employed","inadequately","","","",""
"Rarely","2016","Not Employed","general elemantary","","","",""
"Rarely","2016","Not Employed","middle vocational","","","",""
"Rarely","2016","Not Employed","vocational + Abi","","","",""
"Rarely","2016","Not Employed","higher vocational","","","",""
"Rarely","2016","Not Employed","higher education","","","",""
"Rarely","2016","Employed","in school","","","",""
"Rarely","2016","Employed","inadequately","","","",""
"Rarely","2016","Employed","general elemantary","","","",""
"Rarely","2016","Employed","middle vocational","","","",""
"Rarely","2016","Employed","vocational + Abi","","","",""
"Rarely","2016","Employed","higher vocational","","","",""
"Rarely","2016","Employed","higher education","","","",""
"No, never","2017","Not Employed","in school","7","","",""
"No, never","2017","Not Employed","inadequately","5","","",""
"No, never","2017","Not Employed","general elemantary","49","0.774644282265704","0.678135398316221","0.871153166215187"
"No, never","2017","Not Employed","middle vocational","88","0.641730339023476","0.56834531017172","0.715115367875233"
"No, never","2017","Not Employed","vocational + Abi","18","","",""
"No, never","2017","Not Employed","higher vocational","1","","",""
"No, never","2017","Not Employed","higher education","48","0.508026016108169","0.390910856044481","0.625141176171857"
"No, never","2017","Employed","in school","8","","",""
"No, never","2017","Employed","inadequately","80","0.440687010159282","0.366491701632728","0.514882318685836"
"No, never","2017","Employed","general elemantary","548","0.440594070423671","0.41324679308792","0.467941347759422"
"No, never","2017","Employed","middle vocational","3011","0.407160333661431","0.395881466705933","0.418439200616928"
"No, never","2017","Employed","vocational + Abi","760","0.454154895233489","0.430445083920642","0.477864706546336"
"No, never","2017","Employed","higher vocational","408","0.361404859957109","0.332457093786162","0.390352626128056"
"No, never","2017","Employed","higher education","1971","0.417579273755928","0.403309264181675","0.43184928333018"
"Yes, every week","2017","Not Employed","in school","6","","",""
"Yes, every week","2017","Not Employed","inadequately","4","","",""
"Yes, every week","2017","Not Employed","general elemantary","8","","",""
"Yes, every week","2017","Not Employed","middle vocational","20","","",""
"Yes, every week","2017","Not Employed","vocational + Abi","2","","",""
"Yes, every week","2017","Not Employed","higher vocational","","","",""
"Yes, every week","2017","Not Employed","higher education","5","","",""
"Yes, every week","2017","Employed","in school","24","","",""
"Yes, every week","2017","Employed","inadequately","22","","",""
"Yes, every week","2017","Employed","general elemantary","214","0.150270308254166","0.13058654088288","0.169954075625451"
"Yes, every week","2017","Employed","middle vocational","1030","0.145376342862949","0.13728448136177","0.153468204364128"
"Yes, every week","2017","Employed","vocational + Abi","178","0.113144967808702","0.0980603147177025","0.128229620899701"
"Yes, every week","2017","Employed","higher vocational","123","0.118698826092027","0.0992097772762604","0.138187874907794"
"Yes, every week","2017","Employed","higher education","578","0.119605045824586","0.110215384895434","0.128994706753738"
"Yes, every 2 weeks","2017","Not Employed","in school","5","","",""
"Yes, every 2 weeks","2017","Not Employed","inadequately","1","","",""
"Yes, every 2 weeks","2017","Not Employed","general elemantary","7","","",""
"Yes, every 2 weeks","2017","Not Employed","middle vocational","22","","",""
"Yes, every 2 weeks","2017","Not Employed","vocational + Abi","2","","",""
"Yes, every 2 weeks","2017","Not Employed","higher vocational","","","",""
"Yes, every 2 weeks","2017","Not Employed","higher education","2","","",""
"Yes, every 2 weeks","2017","Employed","in school","10","","",""
"Yes, every 2 weeks","2017","Employed","inadequately","35","0.216078939991896","0.154571697952844","0.277586182030948"
"Yes, every 2 weeks","2017","Employed","general elemantary","213","0.162837424078586","0.142499189467092","0.183175658690081"
"Yes, every 2 weeks","2017","Employed","middle vocational","1255","0.164583445511113","0.156070914063382","0.173095976958845"
"Yes, every 2 weeks","2017","Employed","vocational + Abi","263","0.160924482418835","0.143425895734344","0.178423069103326"
"Yes, every 2 weeks","2017","Employed","higher vocational","154","0.146554706807435","0.125244238853282","0.167865174761587"
"Yes, every 2 weeks","2017","Employed","higher education","488","0.111813213773494","0.102694468052529","0.120931959494459"
"Yes, every 3-4 weeks","2017","Not Employed","in school","3","","",""
"Yes, every 3-4 weeks","2017","Not Employed","inadequately","1","","",""
"Yes, every 3-4 weeks","2017","Not Employed","general elemantary","4","","",""
"Yes, every 3-4 weeks","2017","Not Employed","middle vocational","19","","",""
"Yes, every 3-4 weeks","2017","Not Employed","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2017","Not Employed","higher vocational","1","","",""
"Yes, every 3-4 weeks","2017","Not Employed","higher education","6","","",""
"Yes, every 3-4 weeks","2017","Employed","in school","7","","",""
"Yes, every 3-4 weeks","2017","Employed","inadequately","14","","",""
"Yes, every 3-4 weeks","2017","Employed","general elemantary","103","0.0928862025024236","0.0768965977523696","0.108875807252478"
"Yes, every 3-4 weeks","2017","Employed","middle vocational","673","0.0858940644334706","0.079461354666316","0.0923267742006253"
"Yes, every 3-4 weeks","2017","Employed","vocational + Abi","189","0.0930577147736652","0.0792234078959985","0.106892021651332"
"Yes, every 3-4 weeks","2017","Employed","higher vocational","94","0.0862727482546004","0.0693546959798035","0.103190800529397"
"Yes, every 3-4 weeks","2017","Employed","higher education","474","0.10063239277957","0.0919272899278851","0.109337495631256"
"Rarely","2017","Not Employed","in school","1","","",""
"Rarely","2017","Not Employed","inadequately","1","","",""
"Rarely","2017","Not Employed","general elemantary","4","","",""
"Rarely","2017","Not Employed","middle vocational","15","","",""
"Rarely","2017","Not Employed","vocational + Abi","1","","",""
"Rarely","2017","Not Employed","higher vocational","1","","",""
"Rarely","2017","Not Employed","higher education","9","","",""
"Rarely","2017","Employed","in school","1","","",""
"Rarely","2017","Employed","inadequately","21","","",""
"Rarely","2017","Employed","general elemantary","188","0.153411994741153","0.133560329087416","0.173263660394891"
"Rarely","2017","Employed","middle vocational","1320","0.196985813531037","0.187855342140071","0.206116284922003"
"Rarely","2017","Employed","vocational + Abi","304","0.178717939765309","0.160473873925581","0.196962005605037"
"Rarely","2017","Employed","higher vocational","279","0.287068858888828","0.259809094910128","0.314328622867529"
"Rarely","2017","Employed","higher education","1077","0.250370073866422","0.237834302777818","0.262905844955027"
"No, never","2018","Not Employed","in school","","","",""
"No, never","2018","Not Employed","inadequately","","","",""
"No, never","2018","Not Employed","general elemantary","","","",""
"No, never","2018","Not Employed","middle vocational","","","",""
"No, never","2018","Not Employed","vocational + Abi","","","",""
"No, never","2018","Not Employed","higher vocational","","","",""
"No, never","2018","Not Employed","higher education","","","",""
"No, never","2018","Employed","in school","","","",""
"No, never","2018","Employed","inadequately","","","",""
"No, never","2018","Employed","general elemantary","","","",""
"No, never","2018","Employed","middle vocational","","","",""
"No, never","2018","Employed","vocational + Abi","","","",""
"No, never","2018","Employed","higher vocational","","","",""
"No, never","2018","Employed","higher education","","","",""
"Yes, every week","2018","Not Employed","in school","","","",""
"Yes, every week","2018","Not Employed","inadequately","","","",""
"Yes, every week","2018","Not Employed","general elemantary","","","",""
"Yes, every week","2018","Not Employed","middle vocational","","","",""
"Yes, every week","2018","Not Employed","vocational + Abi","","","",""
"Yes, every week","2018","Not Employed","higher vocational","","","",""
"Yes, every week","2018","Not Employed","higher education","","","",""
"Yes, every week","2018","Employed","in school","","","",""
"Yes, every week","2018","Employed","inadequately","","","",""
"Yes, every week","2018","Employed","general elemantary","","","",""
"Yes, every week","2018","Employed","middle vocational","","","",""
"Yes, every week","2018","Employed","vocational + Abi","","","",""
"Yes, every week","2018","Employed","higher vocational","","","",""
"Yes, every week","2018","Employed","higher education","","","",""
"Yes, every 2 weeks","2018","Not Employed","in school","","","",""
"Yes, every 2 weeks","2018","Not Employed","inadequately","","","",""
"Yes, every 2 weeks","2018","Not Employed","general elemantary","","","",""
"Yes, every 2 weeks","2018","Not Employed","middle vocational","","","",""
"Yes, every 2 weeks","2018","Not Employed","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","Not Employed","higher vocational","","","",""
"Yes, every 2 weeks","2018","Not Employed","higher education","","","",""
"Yes, every 2 weeks","2018","Employed","in school","","","",""
"Yes, every 2 weeks","2018","Employed","inadequately","","","",""
"Yes, every 2 weeks","2018","Employed","general elemantary","","","",""
"Yes, every 2 weeks","2018","Employed","middle vocational","","","",""
"Yes, every 2 weeks","2018","Employed","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","Employed","higher vocational","","","",""
"Yes, every 2 weeks","2018","Employed","higher education","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","in school","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","inadequately","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","higher education","","","",""
"Yes, every 3-4 weeks","2018","Employed","in school","","","",""
"Yes, every 3-4 weeks","2018","Employed","inadequately","","","",""
"Yes, every 3-4 weeks","2018","Employed","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","Employed","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","Employed","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","Employed","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","Employed","higher education","","","",""
"Rarely","2018","Not Employed","in school","","","",""
"Rarely","2018","Not Employed","inadequately","","","",""
"Rarely","2018","Not Employed","general elemantary","","","",""
"Rarely","2018","Not Employed","middle vocational","","","",""
"Rarely","2018","Not Employed","vocational + Abi","","","",""
"Rarely","2018","Not Employed","higher vocational","","","",""
"Rarely","2018","Not Employed","higher education","","","",""
"Rarely","2018","Employed","in school","","","",""
"Rarely","2018","Employed","inadequately","","","",""
"Rarely","2018","Employed","general elemantary","","","",""
"Rarely","2018","Employed","middle vocational","","","",""
"Rarely","2018","Employed","vocational + Abi","","","",""
"Rarely","2018","Employed","higher vocational","","","",""
"Rarely","2018","Employed","higher education","","","",""
"No, never","2019","Not Employed","in school","7","","",""
"No, never","2019","Not Employed","inadequately","7","","",""
"No, never","2019","Not Employed","general elemantary","43","0.442089644116831","0.336511016986272","0.54766827124739"
"No, never","2019","Not Employed","middle vocational","115","0.373106300954179","0.31563157845613","0.430581023452228"
"No, never","2019","Not Employed","vocational + Abi","23","","",""
"No, never","2019","Not Employed","higher vocational","15","","",""
"No, never","2019","Not Employed","higher education","61","0.399467498637908","0.324734036444612","0.474200960831203"
"No, never","2019","Employed","in school","14","","",""
"No, never","2019","Employed","inadequately","74","0.473590376563042","0.394731411143437","0.552449341982646"
"No, never","2019","Employed","general elemantary","502","0.421266978601008","0.392541451884154","0.449992505317863"
"No, never","2019","Employed","middle vocational","2831","0.425059914869902","0.413184598664231","0.436935231075572"
"No, never","2019","Employed","vocational + Abi","758","0.474878637284138","0.450935501648486","0.49882177291979"
"No, never","2019","Employed","higher vocational","417","0.409259114847984","0.381036547971752","0.437481681724215"
"No, never","2019","Employed","higher education","1946","0.421414758901737","0.407723860026184","0.43510565777729"
"Yes, every week","2019","Not Employed","in school","6","","",""
"Yes, every week","2019","Not Employed","inadequately","1","","",""
"Yes, every week","2019","Not Employed","general elemantary","16","","",""
"Yes, every week","2019","Not Employed","middle vocational","42","0.135320305130265","0.0946691628575301","0.175971447403001"
"Yes, every week","2019","Not Employed","vocational + Abi","8","","",""
"Yes, every week","2019","Not Employed","higher vocational","6","","",""
"Yes, every week","2019","Not Employed","higher education","33","0.128904211432953","0.0777745838804752","0.180033838985431"
"Yes, every week","2019","Employed","in school","19","","",""
"Yes, every week","2019","Employed","inadequately","25","","",""
"Yes, every week","2019","Employed","general elemantary","171","0.151189323893371","0.130348439746194","0.172030208040548"
"Yes, every week","2019","Employed","middle vocational","928","0.133123417833491","0.124962957131755","0.141283878535227"
"Yes, every week","2019","Employed","vocational + Abi","177","0.0943034863468882","0.0802910036797756","0.108315969014001"
"Yes, every week","2019","Employed","higher vocational","186","0.120797556345438","0.102091926612053","0.139503186078824"
"Yes, every week","2019","Employed","higher education","738","0.118367883171419","0.109411058807971","0.127324707534867"
"Yes, every 2 weeks","2019","Not Employed","in school","6","","",""
"Yes, every 2 weeks","2019","Not Employed","inadequately","5","","",""
"Yes, every 2 weeks","2019","Not Employed","general elemantary","12","","",""
"Yes, every 2 weeks","2019","Not Employed","middle vocational","32","0.116336748476393","0.0782331934353328","0.154440303517452"
"Yes, every 2 weeks","2019","Not Employed","vocational + Abi","7","","",""
"Yes, every 2 weeks","2019","Not Employed","higher vocational","5","","",""
"Yes, every 2 weeks","2019","Not Employed","higher education","18","","",""
"Yes, every 2 weeks","2019","Employed","in school","6","","",""
"Yes, every 2 weeks","2019","Employed","inadequately","25","","",""
"Yes, every 2 weeks","2019","Employed","general elemantary","224","0.195764030243316","0.172680174292766","0.218847886193867"
"Yes, every 2 weeks","2019","Employed","middle vocational","1094","0.16079523599504","0.151970954136575","0.169619517853505"
"Yes, every 2 weeks","2019","Employed","vocational + Abi","258","0.155915840587766","0.138521904844738","0.173309776330793"
"Yes, every 2 weeks","2019","Employed","higher vocational","157","0.121020668703615","0.10230014812186","0.139741189285369"
"Yes, every 2 weeks","2019","Employed","higher education","571","0.108201768548087","0.0995889777327325","0.116814559363442"
"Yes, every 3-4 weeks","2019","Not Employed","in school","3","","",""
"Yes, every 3-4 weeks","2019","Not Employed","inadequately","1","","",""
"Yes, every 3-4 weeks","2019","Not Employed","general elemantary","3","","",""
"Yes, every 3-4 weeks","2019","Not Employed","middle vocational","34","0.124779262003248","0.0855063011099031","0.164052222896593"
"Yes, every 3-4 weeks","2019","Not Employed","vocational + Abi","9","","",""
"Yes, every 3-4 weeks","2019","Not Employed","higher vocational","8","","",""
"Yes, every 3-4 weeks","2019","Not Employed","higher education","20","","",""
"Yes, every 3-4 weeks","2019","Employed","in school","2","","",""
"Yes, every 3-4 weeks","2019","Employed","inadequately","5","","",""
"Yes, every 3-4 weeks","2019","Employed","general elemantary","65","0.0561200944076842","0.0427304905902577","0.0695096982251108"
"Yes, every 3-4 weeks","2019","Employed","middle vocational","583","0.0933500865094756","0.0863615540422829","0.100338618976668"
"Yes, every 3-4 weeks","2019","Employed","vocational + Abi","163","0.089211466783666","0.0755442846140209","0.102878648953311"
"Yes, every 3-4 weeks","2019","Employed","higher vocational","101","0.0783546351886734","0.0629300645455043","0.0937792058318424"
"Yes, every 3-4 weeks","2019","Employed","higher education","484","0.0851640932155008","0.0774249429227636","0.0929032435082379"
"Rarely","2019","Not Employed","in school","2","","",""
"Rarely","2019","Not Employed","inadequately","1","","",""
"Rarely","2019","Not Employed","general elemantary","11","","",""
"Rarely","2019","Not Employed","middle vocational","49","0.250457383435915","0.198966691991846","0.301948074879985"
"Rarely","2019","Not Employed","vocational + Abi","9","","",""
"Rarely","2019","Not Employed","higher vocational","11","","",""
"Rarely","2019","Not Employed","higher education","33","0.236819325576262","0.171951644752933","0.30168700639959"
"Rarely","2019","Employed","in school","5","","",""
"Rarely","2019","Employed","inadequately","25","","",""
"Rarely","2019","Employed","general elemantary","173","0.17565957285462","0.153521522501772","0.197797623207468"
"Rarely","2019","Employed","middle vocational","1221","0.187671344792092","0.178291974492037","0.197050715092146"
"Rarely","2019","Employed","vocational + Abi","315","0.185690568997542","0.167046121340046","0.204335016655038"
"Rarely","2019","Employed","higher vocational","305","0.27056802491429","0.245068654954542","0.296067394874039"
"Rarely","2019","Employed","higher education","1258","0.266851496163256","0.254587720044183","0.279115272282328"
