"plb0218","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2011","(3b) higher tertiary education","Female","149","0.110249404577991","0.0933789661773745","0.127119842978607"
"Yes, every 3-4 weeks","2011","(0) in school","Male","2","","",""
"Yes, every 3-4 weeks","2011","(0) in school","Female","1","","",""
"Yes, every 3-4 weeks","2011","(1a) inadequately completed","Male","16","","",""
"Yes, every 3-4 weeks","2011","(1a) inadequately completed","Female","3","","",""
"Yes, every 3-4 weeks","2011","(1b) general elementary school","Male","39","0.0836194107173686","0.0559325337469609","0.111306287687776"
"Yes, every 3-4 weeks","2011","(1b) general elementary school","Female","30","0.0959408348210656","0.0665225126689562","0.125359156973175"
"Yes, every 3-4 weeks","2011","(1c) basic vocational qualification","Male","205","0.109984789880946","0.0959828303316283","0.123986749430264"
"Yes, every 3-4 weeks","2011","(1c) basic vocational qualification","Female","86","0.0637265370765538","0.0500646583956932","0.0773884157574144"
"Yes, every 3-4 weeks","2011","(2b) intermediate general qualification","Male","15","","",""
"Yes, every 3-4 weeks","2011","(2b) intermediate general qualification","Female","21","","",""
"Yes, every 3-4 weeks","2011","(2a) intermediate vocational","Male","256","0.111629844781611","0.0984438152920517","0.124815874271169"
"Yes, every 3-4 weeks","2011","(2a) intermediate vocational","Female","225","0.0808446851854578","0.0708049639336679","0.0908844064372477"
"Yes, every 3-4 weeks","2011","(2c_gen) general maturity certificate","Male","22","","",""
"Yes, every 3-4 weeks","2011","(2c_gen) general maturity certificate","Female","15","","",""
"Yes, every 3-4 weeks","2011","(2c_voc) vocational maturity certificate","Male","79","0.103848427727145","0.081957237459761","0.12573961799453"
"Yes, every 3-4 weeks","2011","(2c_voc) vocational maturity certificate","Female","80","0.0709746961076528","0.055353475825476","0.0865959163898297"
"Yes, every 3-4 weeks","2011","(3a) lower tertiary education","Male","64","0.0806441660688142","0.0617641222830431","0.0995242098545852"
"Yes, every 3-4 weeks","2011","(3a) lower tertiary education","Female","52","0.0487861781535614","0.0335208955661187","0.064051460741004"
"Yes, every 3-4 weeks","2011","(3b) higher tertiary education","Male","167","0.108558861185721","0.0928108305799385","0.124306891791504"
"Yes, every 3-4 weeks","2011","(3b) higher tertiary education","Female","132","0.099852343400694","0.0837035489419215","0.116001137859466"
"Rarely","2011","(0) in school","Male","3","","",""
"Rarely","2011","(0) in school","Female","4","","",""
"Rarely","2011","(1a) inadequately completed","Male","30","0.240765171383931","0.159373484216389","0.322156858551473"
"Rarely","2011","(1a) inadequately completed","Female","5","","",""
"Rarely","2011","(1b) general elementary school","Male","79","0.179316049355144","0.140947089146668","0.217685009563621"
"Rarely","2011","(1b) general elementary school","Female","44","0.0984453994505197","0.0686868707070451","0.128203928193994"
"Rarely","2011","(1c) basic vocational qualification","Male","499","0.24795646010412","0.228630859676564","0.267282060531675"
"Rarely","2011","(1c) basic vocational qualification","Female","148","0.13326390199686","0.114255368495542","0.152272435498178"
"Rarely","2011","(2b) intermediate general qualification","Male","36","0.286875837213352","0.218481048656088","0.355270625770615"
"Rarely","2011","(2b) intermediate general qualification","Female","27","","",""
"Rarely","2011","(2a) intermediate vocational","Male","669","0.326767947251862","0.307128510897207","0.346407383606518"
"Rarely","2011","(2a) intermediate vocational","Female","425","0.141370406109933","0.128538722408602","0.154202089811264"
"Rarely","2011","(2c_gen) general maturity certificate","Male","68","0.237177570682612","0.185275250399339","0.289079890965885"
"Rarely","2011","(2c_gen) general maturity certificate","Female","39","0.131062399102433","0.0899633701434319","0.172161428061434"
"Rarely","2011","(2c_voc) vocational maturity certificate","Male","229","0.333325012060973","0.299497527079487","0.367152497042458"
"Rarely","2011","(2c_voc) vocational maturity certificate","Female","181","0.17913128352294","0.155803580082532","0.202458986963348"
"Rarely","2011","(3a) lower tertiary education","Male","292","0.399046005393294","0.365090765868944","0.433001244917644"
"Rarely","2011","(3a) lower tertiary education","Female","189","0.262419865137374","0.231243869419569","0.293595860855179"
"Rarely","2011","(3b) higher tertiary education","Male","457","0.300416546739384","0.277209014424432","0.323624079054336"
"Rarely","2011","(3b) higher tertiary education","Female","305","0.244514571820687","0.221363584480152","0.267665559161223"
"No, never","2012","(0) in school","Male","5","","",""
"No, never","2012","(0) in school","Female","1","","",""
"No, never","2012","(1a) inadequately completed","Male","14","","",""
"No, never","2012","(1a) inadequately completed","Female","7","","",""
"No, never","2012","(1b) general elementary school","Male","64","0.351091506231425","0.280971817307175","0.421211195155675"
"No, never","2012","(1b) general elementary school","Female","61","0.451314837587641","0.366100267530153","0.536529407645128"
"No, never","2012","(1c) basic vocational qualification","Male","157","0.278995548173014","0.240811869550493","0.317179226795535"
"No, never","2012","(1c) basic vocational qualification","Female","128","0.388679133793381","0.335187855987784","0.442170411598979"
"No, never","2012","(2b) intermediate general qualification","Male","23","","",""
"No, never","2012","(2b) intermediate general qualification","Female","37","0.450086597659505","0.335171514551707","0.565001680767303"
"No, never","2012","(2a) intermediate vocational","Male","203","0.339242715345867","0.302330866637086","0.376154564054648"
"No, never","2012","(2a) intermediate vocational","Female","461","0.476049929675354","0.444892564899311","0.507207294451397"
"No, never","2012","(2c_gen) general maturity certificate","Male","17","","",""
"No, never","2012","(2c_gen) general maturity certificate","Female","33","0.491540299464835","0.376858501140526","0.606222097789144"
"No, never","2012","(2c_voc) vocational maturity certificate","Male","95","0.345511498949061","0.287930431912921","0.403092565985201"
"No, never","2012","(2c_voc) vocational maturity certificate","Female","227","0.534812178813151","0.487223167971489","0.582401189654813"
"No, never","2012","(3a) lower tertiary education","Male","71","0.365553817236687","0.299468335020492","0.431639299452881"
"No, never","2012","(3a) lower tertiary education","Female","111","0.556433783611643","0.487059109882474","0.625808457340813"
"No, never","2012","(3b) higher tertiary education","Male","147","0.352928157722998","0.308577499773155","0.397278815672842"
"No, never","2012","(3b) higher tertiary education","Female","154","0.411354115391766","0.364405061500799","0.458303169282733"
"Yes, every week","2012","(0) in school","Male","4","","",""
"Yes, every week","2012","(0) in school","Female","5","","",""
"Yes, every week","2012","(1a) inadequately completed","Male","11","","",""
"Yes, every week","2012","(1a) inadequately completed","Female","8","","",""
"Yes, every week","2012","(1b) general elementary school","Male","24","","",""
"Yes, every week","2012","(1b) general elementary school","Female","28","","",""
"Yes, every week","2012","(1c) basic vocational qualification","Male","80","0.174394750722625","0.14209024627899","0.206699255166261"
"Yes, every week","2012","(1c) basic vocational qualification","Female","65","0.179333496074461","0.137234977752399","0.221432014396523"
"Yes, every week","2012","(2b) intermediate general qualification","Male","2","","",""
"Yes, every week","2012","(2b) intermediate general qualification","Female","9","","",""
"Yes, every week","2012","(2a) intermediate vocational","Male","85","0.123032429630824","0.0974235181474375","0.148641341114211"
"Yes, every week","2012","(2a) intermediate vocational","Female","119","0.122435653208318","0.101986141081826","0.142885165334809"
"Yes, every week","2012","(2c_gen) general maturity certificate","Male","10","","",""
"Yes, every week","2012","(2c_gen) general maturity certificate","Female","11","","",""
"Yes, every week","2012","(2c_voc) vocational maturity certificate","Male","34","0.133621059512925","0.0924218536879043","0.174820265337946"
"Yes, every week","2012","(2c_voc) vocational maturity certificate","Female","46","0.110192086618279","0.0803165853447579","0.1400675878918"
"Yes, every week","2012","(3a) lower tertiary education","Male","24","","",""
"Yes, every week","2012","(3a) lower tertiary education","Female","15","","",""
"Yes, every week","2012","(3b) higher tertiary education","Male","72","0.141737309557495","0.109368042113123","0.174106577001867"
"Yes, every week","2012","(3b) higher tertiary education","Female","77","0.144655202004327","0.111094618523894","0.17821578548476"
"Yes, every 2 weeks","2012","(0) in school","Male","2","","",""
"Yes, every 2 weeks","2012","(0) in school","Female","","","",""
"Yes, every 2 weeks","2012","(1a) inadequately completed","Male","13","","",""
"Yes, every 2 weeks","2012","(1a) inadequately completed","Female","6","","",""
"Yes, every 2 weeks","2012","(1b) general elementary school","Male","35","0.240029348952599","0.177285858675729","0.302772839229468"
"Yes, every 2 weeks","2012","(1b) general elementary school","Female","24","","",""
"Yes, every 2 weeks","2012","(1c) basic vocational qualification","Male","97","0.205756801689942","0.171340515165702","0.240173088214182"
"Yes, every 2 weeks","2012","(1c) basic vocational qualification","Female","70","0.222891723658215","0.177220727119691","0.268562720196739"
"Yes, every 2 weeks","2012","(2b) intermediate general qualification","Male","9","","",""
"Yes, every 2 weeks","2012","(2b) intermediate general qualification","Female","17","","",""
"Yes, every 2 weeks","2012","(2a) intermediate vocational","Male","105","0.154145613352546","0.12599402263174","0.182297204073351"
"Yes, every 2 weeks","2012","(2a) intermediate vocational","Female","181","0.182191710916413","0.158110430447103","0.206272991385723"
"Yes, every 2 weeks","2012","(2c_gen) general maturity certificate","Male","12","","",""
"Yes, every 2 weeks","2012","(2c_gen) general maturity certificate","Female","14","","",""
"Yes, every 2 weeks","2012","(2c_voc) vocational maturity certificate","Male","43","0.181857479999112","0.135150959822192","0.228564000176031"
"Yes, every 2 weeks","2012","(2c_voc) vocational maturity certificate","Female","64","0.167277559708827","0.131668472457587","0.202886646960067"
"Yes, every 2 weeks","2012","(3a) lower tertiary education","Male","13","","",""
"Yes, every 2 weeks","2012","(3a) lower tertiary education","Female","18","","",""
"Yes, every 2 weeks","2012","(3b) higher tertiary education","Male","71","0.15402069801611","0.120520291731559","0.187521104300661"
"Yes, every 2 weeks","2012","(3b) higher tertiary education","Female","52","0.121977225687267","0.0907535425054466","0.153200908869086"
"Yes, every 3-4 weeks","2012","(0) in school","Male","3","","",""
"Yes, every 3-4 weeks","2012","(0) in school","Female","3","","",""
"Yes, every 3-4 weeks","2012","(1a) inadequately completed","Male","6","","",""
"Yes, every 3-4 weeks","2012","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2012","(1b) general elementary school","Male","20","","",""
"Yes, every 3-4 weeks","2012","(1b) general elementary school","Female","5","","",""
"Yes, every 3-4 weeks","2012","(1c) basic vocational qualification","Male","65","0.123565914594504","0.095549075886104","0.151582753302904"
"Yes, every 3-4 weeks","2012","(1c) basic vocational qualification","Female","19","","",""
"Yes, every 3-4 weeks","2012","(2b) intermediate general qualification","Male","3","","",""
"Yes, every 3-4 weeks","2012","(2b) intermediate general qualification","Female","5","","",""
"Yes, every 3-4 weeks","2012","(2a) intermediate vocational","Male","70","0.112782029257539","0.0881202350695119","0.137443823445566"
"Yes, every 3-4 weeks","2012","(2a) intermediate vocational","Female","86","0.0828287847136675","0.0656336585176545","0.100023910909681"
"Yes, every 3-4 weeks","2012","(2c_gen) general maturity certificate","Male","9","","",""
"Yes, every 3-4 weeks","2012","(2c_gen) general maturity certificate","Female","5","","",""
"Yes, every 3-4 weeks","2012","(2c_voc) vocational maturity certificate","Male","25","","",""
"Yes, every 3-4 weeks","2012","(2c_voc) vocational maturity certificate","Female","27","","",""
"Yes, every 3-4 weeks","2012","(3a) lower tertiary education","Male","23","","",""
"Yes, every 3-4 weeks","2012","(3a) lower tertiary education","Female","12","","",""
"Yes, every 3-4 weeks","2012","(3b) higher tertiary education","Male","40","0.0967958328048356","0.0693547048824275","0.124236960727244"
"Yes, every 3-4 weeks","2012","(3b) higher tertiary education","Female","42","0.113316744010479","0.0830738628545426","0.143559625166416"
"Rarely","2012","(0) in school","Male","2","","",""
"Rarely","2012","(0) in school","Female","","","",""
"Rarely","2012","(1a) inadequately completed","Male","8","","",""
"Rarely","2012","(1a) inadequately completed","Female","3","","",""
"Rarely","2012","(1b) general elementary school","Male","35","0.21168537189451","0.151674034338532","0.271696709450488"
"Rarely","2012","(1b) general elementary school","Female","13","","",""
"Rarely","2012","(1c) basic vocational qualification","Male","131","0.217286984819915","0.182177190063672","0.252396779576158"
"Rarely","2012","(1c) basic vocational qualification","Female","37","0.148151286631774","0.109167259634532","0.187135313629016"
"Rarely","2012","(2b) intermediate general qualification","Male","6","","",""
"Rarely","2012","(2b) intermediate general qualification","Female","4","","",""
"Rarely","2012","(2a) intermediate vocational","Male","169","0.270797212413224","0.236152592049997","0.305441832776451"
"Rarely","2012","(2a) intermediate vocational","Female","140","0.136493921486248","0.115075923674774","0.157911919297721"
"Rarely","2012","(2c_gen) general maturity certificate","Male","11","","",""
"Rarely","2012","(2c_gen) general maturity certificate","Female","10","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","Male","65","0.251044529845561","0.198539510206239","0.303549549484882"
"Rarely","2012","(2c_voc) vocational maturity certificate","Female","58","0.12948115893881","0.0974491451964677","0.161513172681151"
"Rarely","2012","(3a) lower tertiary education","Male","73","0.33098095564777","0.266407541319035","0.395554369976505"
"Rarely","2012","(3a) lower tertiary education","Female","41","0.223905608497845","0.165694651863859","0.282116565131832"
"Rarely","2012","(3b) higher tertiary education","Male","116","0.254518001898561","0.214092213864257","0.294943789932865"
"Rarely","2012","(3b) higher tertiary education","Female","97","0.208696712906161","0.169924449475514","0.247468976336808"
"No, never","2013","(0) in school","Male","8","","",""
"No, never","2013","(0) in school","Female","10","","",""
"No, never","2013","(1a) inadequately completed","Male","21","","",""
"No, never","2013","(1a) inadequately completed","Female","24","","",""
"No, never","2013","(1b) general elementary school","Male","133","0.433116613467746","0.381056182961889","0.485177043973602"
"No, never","2013","(1b) general elementary school","Female","156","0.399862690885364","0.349744450554741","0.449980931215988"
"No, never","2013","(1c) basic vocational qualification","Male","506","0.320998754958033","0.298553758532631","0.343443751383436"
"No, never","2013","(1c) basic vocational qualification","Female","460","0.419149893791848","0.390278458184593","0.448021329399102"
"No, never","2013","(2b) intermediate general qualification","Male","89","0.470199770386875","0.397687805344945","0.542711735428805"
"No, never","2013","(2b) intermediate general qualification","Female","109","0.347838379699556","0.28732854302831","0.408348216370803"
"No, never","2013","(2a) intermediate vocational","Male","535","0.263043296180363","0.243531454128439","0.282555138232287"
"No, never","2013","(2a) intermediate vocational","Female","1263","0.468526424620215","0.449651560702454","0.487401288537976"
"No, never","2013","(2c_gen) general maturity certificate","Male","104","0.396059272099403","0.337174580400379","0.454943963798427"
"No, never","2013","(2c_gen) general maturity certificate","Female","130","0.37937500913816","0.323719821093631","0.435030197182689"
"No, never","2013","(2c_voc) vocational maturity certificate","Male","245","0.292567046173086","0.258889190710731","0.326244901635441"
"No, never","2013","(2c_voc) vocational maturity certificate","Female","504","0.480531329157273","0.449314335525827","0.511748322788718"
"No, never","2013","(3a) lower tertiary education","Male","271","0.34372861694252","0.309180103954695","0.378277129930345"
"No, never","2013","(3a) lower tertiary education","Female","367","0.475656800620636","0.43930434417692","0.512009257064351"
"No, never","2013","(3b) higher tertiary education","Male","412","0.311862705607656","0.287287280767955","0.336438130447357"
"No, never","2013","(3b) higher tertiary education","Female","486","0.324327587096593","0.2989585339505","0.349696640242687"
"Yes, every week","2013","(0) in school","Male","11","","",""
"Yes, every week","2013","(0) in school","Female","16","","",""
"Yes, every week","2013","(1a) inadequately completed","Male","22","","",""
"Yes, every week","2013","(1a) inadequately completed","Female","16","","",""
"Yes, every week","2013","(1b) general elementary school","Male","56","0.178701553135324","0.138450881331521","0.218952224939128"
"Yes, every week","2013","(1b) general elementary school","Female","69","0.182486229459242","0.142969804585976","0.222002654332507"
"Yes, every week","2013","(1c) basic vocational qualification","Male","241","0.13834324170364","0.121744364784788","0.154942118622492"
"Yes, every week","2013","(1c) basic vocational qualification","Female","198","0.169607248931137","0.147648093024102","0.191566404838171"
"Yes, every week","2013","(2b) intermediate general qualification","Male","25","","",""
"Yes, every week","2013","(2b) intermediate general qualification","Female","32","0.17266867412934","0.124650446734665","0.220686901524014"
"Yes, every week","2013","(2a) intermediate vocational","Male","232","0.10394933293535","0.0904242230295868","0.117474442841112"
"Yes, every week","2013","(2a) intermediate vocational","Female","274","0.10855324000823","0.0967868010356535","0.120319678980807"
"Yes, every week","2013","(2c_gen) general maturity certificate","Male","39","0.111975899361986","0.074009465183961","0.149942333540012"
"Yes, every week","2013","(2c_gen) general maturity certificate","Female","55","0.206593244720272","0.160156403440671","0.253030085999873"
"Yes, every week","2013","(2c_voc) vocational maturity certificate","Male","81","0.120141189581738","0.0960731044191028","0.144209274744374"
"Yes, every week","2013","(2c_voc) vocational maturity certificate","Female","79","0.100381653593529","0.0816054897459919","0.119157817441066"
"Yes, every week","2013","(3a) lower tertiary education","Male","76","0.129723138759715","0.105282237125236","0.154164040394195"
"Yes, every week","2013","(3a) lower tertiary education","Female","60","0.0838425516671011","0.0636683485203767","0.104016754813825"
"Yes, every week","2013","(3b) higher tertiary education","Male","238","0.156137422946291","0.136881198797128","0.175393647095454"
"Yes, every week","2013","(3b) higher tertiary education","Female","215","0.159782327773494","0.139925745625053","0.179638909921936"
"Yes, every 2 weeks","2013","(0) in school","Male","4","","",""
"Yes, every 2 weeks","2013","(0) in school","Female","9","","",""
"Yes, every 2 weeks","2013","(1a) inadequately completed","Male","16","","",""
"Yes, every 2 weeks","2013","(1a) inadequately completed","Female","15","","",""
"Yes, every 2 weeks","2013","(1b) general elementary school","Male","57","0.1104038572975","0.0774772458976659","0.143330468697334"
"Yes, every 2 weeks","2013","(1b) general elementary school","Female","72","0.211307528952396","0.169541191592654","0.253073866312137"
"Yes, every 2 weeks","2013","(1c) basic vocational qualification","Male","265","0.16130255193085","0.143619555419629","0.178985548442071"
"Yes, every 2 weeks","2013","(1c) basic vocational qualification","Female","256","0.234509982584264","0.209718523048107","0.259301442120421"
"Yes, every 2 weeks","2013","(2b) intermediate general qualification","Male","16","","",""
"Yes, every 2 weeks","2013","(2b) intermediate general qualification","Female","52","0.263945959935692","0.207948030062038","0.319943889809347"
"Yes, every 2 weeks","2013","(2a) intermediate vocational","Male","309","0.169216187476615","0.152600105286986","0.185832269666244"
"Yes, every 2 weeks","2013","(2a) intermediate vocational","Female","519","0.184108609875645","0.169448771896217","0.198768447855074"
"Yes, every 2 weeks","2013","(2c_gen) general maturity certificate","Male","42","0.135765085433694","0.0945235233499337","0.177006647517454"
"Yes, every 2 weeks","2013","(2c_gen) general maturity certificate","Female","46","0.179268915562485","0.135273279374488","0.223264551750482"
"Yes, every 2 weeks","2013","(2c_voc) vocational maturity certificate","Male","103","0.176622951026759","0.148392876219765","0.204853025833752"
"Yes, every 2 weeks","2013","(2c_voc) vocational maturity certificate","Female","142","0.128731517593693","0.107806347912611","0.149656687274776"
"Yes, every 2 weeks","2013","(3a) lower tertiary education","Male","61","0.101480674546008","0.0795154744180672","0.123445874673949"
"Yes, every 2 weeks","2013","(3a) lower tertiary education","Female","64","0.093813171057298","0.0725895311465574","0.115036810968039"
"Yes, every 2 weeks","2013","(3b) higher tertiary education","Male","160","0.0931106863048722","0.0776951488267802","0.108526223782964"
"Yes, every 2 weeks","2013","(3b) higher tertiary education","Female","144","0.123969813627025","0.106110624810572","0.141829002443478"
"Yes, every 3-4 weeks","2013","(0) in school","Male","3","","",""
"Yes, every 3-4 weeks","2013","(0) in school","Female","3","","",""
"Yes, every 3-4 weeks","2013","(1a) inadequately completed","Male","10","","",""
"Yes, every 3-4 weeks","2013","(1a) inadequately completed","Female","4","","",""
"Yes, every 3-4 weeks","2013","(1b) general elementary school","Male","31","0.0672171877408557","0.0409091227696883","0.0935252527120232"
"Yes, every 3-4 weeks","2013","(1b) general elementary school","Female","23","","",""
"Yes, every 3-4 weeks","2013","(1c) basic vocational qualification","Male","165","0.0971518314105947","0.0829132921211993","0.11139037069999"
"Yes, every 3-4 weeks","2013","(1c) basic vocational qualification","Female","73","0.0564441163719401","0.0429406640493796","0.0699475686945005"
"Yes, every 3-4 weeks","2013","(2b) intermediate general qualification","Male","12","","",""
"Yes, every 3-4 weeks","2013","(2b) intermediate general qualification","Female","21","","",""
"Yes, every 3-4 weeks","2013","(2a) intermediate vocational","Male","227","0.107258052152726","0.093544764387029","0.120971339918423"
"Yes, every 3-4 weeks","2013","(2a) intermediate vocational","Female","203","0.0809035238133855","0.0705892129725317","0.0912178346542392"
"Yes, every 3-4 weeks","2013","(2c_gen) general maturity certificate","Male","23","","",""
"Yes, every 3-4 weeks","2013","(2c_gen) general maturity certificate","Female","18","","",""
"Yes, every 3-4 weeks","2013","(2c_voc) vocational maturity certificate","Male","66","0.0934991174949348","0.0719476447503518","0.115050590239518"
"Yes, every 3-4 weeks","2013","(2c_voc) vocational maturity certificate","Female","65","0.0813885470207124","0.0643042105013567","0.0984728835400681"
"Yes, every 3-4 weeks","2013","(3a) lower tertiary education","Male","61","0.0955178077131133","0.0741371055321799","0.116898509894047"
"Yes, every 3-4 weeks","2013","(3a) lower tertiary education","Female","42","0.0628359442409945","0.0451718663072627","0.0805000221747263"
"Yes, every 3-4 weeks","2013","(3b) higher tertiary education","Male","141","0.114887271684368","0.097970518366421","0.131804025002315"
"Yes, every 3-4 weeks","2013","(3b) higher tertiary education","Female","132","0.109071602534298","0.0921780313167637","0.125965173751833"
"Rarely","2013","(0) in school","Male","4","","",""
"Rarely","2013","(0) in school","Female","6","","",""
"Rarely","2013","(1a) inadequately completed","Male","15","","",""
"Rarely","2013","(1a) inadequately completed","Female","2","","",""
"Rarely","2013","(1b) general elementary school","Male","71","0.210560788358574","0.167725019634427","0.253396557082721"
"Rarely","2013","(1b) general elementary school","Female","47","0.132853081676232","0.0981276848135578","0.167578478538907"
"Rarely","2013","(1c) basic vocational qualification","Male","485","0.282203619996882","0.26056575018848","0.303841489805284"
"Rarely","2013","(1c) basic vocational qualification","Female","135","0.120288758320812","0.101254574708105","0.139322941933518"
"Rarely","2013","(2b) intermediate general qualification","Male","40","0.232568587774756","0.171191297543364","0.293945878006148"
"Rarely","2013","(2b) intermediate general qualification","Female","24","","",""
"Rarely","2013","(2a) intermediate vocational","Male","653","0.356533131254946","0.335306713476186","0.377759549033706"
"Rarely","2013","(2a) intermediate vocational","Female","426","0.157908201682524","0.144115224791653","0.171701178573395"
"Rarely","2013","(2c_gen) general maturity certificate","Male","57","0.224911623572373","0.174641874616191","0.275181372528554"
"Rarely","2013","(2c_gen) general maturity certificate","Female","43","0.153286101556791","0.111964571029534","0.194607632084047"
"Rarely","2013","(2c_voc) vocational maturity certificate","Male","206","0.317169695723482","0.28271952977043","0.351619861676534"
"Rarely","2013","(2c_voc) vocational maturity certificate","Female","194","0.208966952634793","0.183563855998187","0.234370049271399"
"Rarely","2013","(3a) lower tertiary education","Male","257","0.329549762038644","0.295357836700697","0.36374168737659"
"Rarely","2013","(3a) lower tertiary education","Female","192","0.283851532413971","0.251032464485361","0.31667060034258"
"Rarely","2013","(3b) higher tertiary education","Male","414","0.324001913456812","0.299174682393596","0.348829144520028"
"Rarely","2013","(3b) higher tertiary education","Female","331","0.282848668968589","0.258440978160285","0.307256359776893"
"No, never","2014","(0) in school","Male","","","",""
"No, never","2014","(0) in school","Female","","","",""
"No, never","2014","(1a) inadequately completed","Male","","","",""
"No, never","2014","(1a) inadequately completed","Female","","","",""
"No, never","2014","(1b) general elementary school","Male","","","",""
"No, never","2014","(1b) general elementary school","Female","","","",""
"No, never","2014","(1c) basic vocational qualification","Male","","","",""
"No, never","2014","(1c) basic vocational qualification","Female","","","",""
"No, never","2014","(2b) intermediate general qualification","Male","","","",""
"No, never","2014","(2b) intermediate general qualification","Female","","","",""
"No, never","2014","(2a) intermediate vocational","Male","","","",""
"No, never","2014","(2a) intermediate vocational","Female","","","",""
"No, never","2014","(2c_gen) general maturity certificate","Male","","","",""
"No, never","2014","(2c_gen) general maturity certificate","Female","","","",""
"No, never","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"No, never","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"No, never","2014","(3a) lower tertiary education","Male","","","",""
"No, never","2014","(3a) lower tertiary education","Female","","","",""
"No, never","2014","(3b) higher tertiary education","Male","","","",""
"No, never","2014","(3b) higher tertiary education","Female","","","",""
"Yes, every week","2014","(0) in school","Male","","","",""
"Yes, every week","2014","(0) in school","Female","","","",""
"Yes, every week","2014","(1a) inadequately completed","Male","","","",""
"Yes, every week","2014","(1a) inadequately completed","Female","","","",""
"Yes, every week","2014","(1b) general elementary school","Male","","","",""
"Yes, every week","2014","(1b) general elementary school","Female","","","",""
"Yes, every week","2014","(1c) basic vocational qualification","Male","","","",""
"Yes, every week","2014","(1c) basic vocational qualification","Female","","","",""
"Yes, every week","2014","(2b) intermediate general qualification","Male","","","",""
"Yes, every week","2014","(2b) intermediate general qualification","Female","","","",""
"Yes, every week","2014","(2a) intermediate vocational","Male","","","",""
"Yes, every week","2014","(2a) intermediate vocational","Female","","","",""
"Yes, every week","2014","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every week","2014","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every week","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every week","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every week","2014","(3a) lower tertiary education","Male","","","",""
"Yes, every week","2014","(3a) lower tertiary education","Female","","","",""
"Yes, every week","2014","(3b) higher tertiary education","Male","","","",""
"Yes, every week","2014","(3b) higher tertiary education","Female","","","",""
"Yes, every 2 weeks","2014","(0) in school","Male","","","",""
"Yes, every 2 weeks","2014","(0) in school","Female","","","",""
"Yes, every 2 weeks","2014","(1a) inadequately completed","Male","","","",""
"Yes, every 2 weeks","2014","(1a) inadequately completed","Female","","","",""
"Yes, every 2 weeks","2014","(1b) general elementary school","Male","","","",""
"Yes, every 2 weeks","2014","(1b) general elementary school","Female","","","",""
"Yes, every 2 weeks","2014","(1c) basic vocational qualification","Male","","","",""
"Yes, every 2 weeks","2014","(1c) basic vocational qualification","Female","","","",""
"Yes, every 2 weeks","2014","(2b) intermediate general qualification","Male","","","",""
"Yes, every 2 weeks","2014","(2b) intermediate general qualification","Female","","","",""
"Yes, every 2 weeks","2014","(2a) intermediate vocational","Male","","","",""
"Yes, every 2 weeks","2014","(2a) intermediate vocational","Female","","","",""
"Yes, every 2 weeks","2014","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 2 weeks","2014","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 2 weeks","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 2 weeks","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 2 weeks","2014","(3a) lower tertiary education","Male","","","",""
"Yes, every 2 weeks","2014","(3a) lower tertiary education","Female","","","",""
"Yes, every 2 weeks","2014","(3b) higher tertiary education","Male","","","",""
"Yes, every 2 weeks","2014","(3b) higher tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2014","(0) in school","Male","","","",""
"Yes, every 3-4 weeks","2014","(0) in school","Female","","","",""
"Yes, every 3-4 weeks","2014","(1a) inadequately completed","Male","","","",""
"Yes, every 3-4 weeks","2014","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2014","(1b) general elementary school","Male","","","",""
"Yes, every 3-4 weeks","2014","(1b) general elementary school","Female","","","",""
"Yes, every 3-4 weeks","2014","(1c) basic vocational qualification","Male","","","",""
"Yes, every 3-4 weeks","2014","(1c) basic vocational qualification","Female","","","",""
"Yes, every 3-4 weeks","2014","(2b) intermediate general qualification","Male","","","",""
"Yes, every 3-4 weeks","2014","(2b) intermediate general qualification","Female","","","",""
"Yes, every 3-4 weeks","2014","(2a) intermediate vocational","Male","","","",""
"Yes, every 3-4 weeks","2014","(2a) intermediate vocational","Female","","","",""
"Yes, every 3-4 weeks","2014","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2014","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2014","(3a) lower tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2014","(3a) lower tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2014","(3b) higher tertiary education","Male","","","",""
