"plb0218","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2015","general elemantary","West Germany","86","0.0766995239024342","0.0610726049607309","0.0923264428441376"
"Yes, every 3-4 weeks","2015","general elemantary","East Germany","4","","",""
"Yes, every 3-4 weeks","2015","middle vocational","West Germany","443","0.0787384224629094","0.0715642171814641","0.0859126277443548"
"Yes, every 3-4 weeks","2015","middle vocational","East Germany","136","0.0876419647135564","0.0733366819073371","0.101947247519776"
"Yes, every 3-4 weeks","2015","vocational + Abi","West Germany","115","0.096413833619516","0.0802569148709893","0.112570752368043"
"Yes, every 3-4 weeks","2015","vocational + Abi","East Germany","19","","",""
"Yes, every 3-4 weeks","2015","higher vocational","West Germany","77","0.0994896341797884","0.0786962665355244","0.120283001824052"
"Yes, every 3-4 weeks","2015","higher vocational","East Germany","19","","",""
"Yes, every 3-4 weeks","2015","higher education","West Germany","290","0.0935651754617005","0.0835529223544991","0.103577428568902"
"Yes, every 3-4 weeks","2015","higher education","East Germany","84","0.117262540879561","0.0956209255060005","0.138904156253122"
"Rarely","2015","in school","West Germany","8","","",""
"Rarely","2015","in school","East Germany","","","",""
"Rarely","2015","inadequately","West Germany","16","","",""
"Rarely","2015","inadequately","East Germany","","","",""
"Rarely","2015","general elemantary","West Germany","158","0.133192829739423","0.113239877358647","0.153145782120199"
"Rarely","2015","general elemantary","East Germany","13","","",""
"Rarely","2015","middle vocational","West Germany","1116","0.220174660016101","0.209137145084052","0.231212174948151"
"Rarely","2015","middle vocational","East Germany","353","0.228912480103481","0.207658301913498","0.250166658293464"
"Rarely","2015","vocational + Abi","West Germany","288","0.250212842751641","0.226503043567147","0.273922641936135"
"Rarely","2015","vocational + Abi","East Germany","45","0.256742738564328","0.196650450957545","0.31683502617111"
"Rarely","2015","higher vocational","West Germany","267","0.34181810926868","0.308867605754488","0.374768612782871"
"Rarely","2015","higher vocational","East Germany","66","0.343298591972734","0.282976055134541","0.403621128810927"
"Rarely","2015","higher education","West Germany","884","0.267474444013259","0.252256396082416","0.282692491944101"
"Rarely","2015","higher education","East Germany","243","0.279942172104152","0.249741813634794","0.31014253057351"
"No, never","2016","in school","West Germany","","","",""
"No, never","2016","in school","East Germany","","","",""
"No, never","2016","inadequately","West Germany","","","",""
"No, never","2016","inadequately","East Germany","","","",""
"No, never","2016","general elemantary","West Germany","","","",""
"No, never","2016","general elemantary","East Germany","","","",""
"No, never","2016","middle vocational","West Germany","","","",""
"No, never","2016","middle vocational","East Germany","","","",""
"No, never","2016","vocational + Abi","West Germany","","","",""
"No, never","2016","vocational + Abi","East Germany","","","",""
"No, never","2016","higher vocational","West Germany","","","",""
"No, never","2016","higher vocational","East Germany","","","",""
"No, never","2016","higher education","West Germany","","","",""
"No, never","2016","higher education","East Germany","","","",""
"Yes, every week","2016","in school","West Germany","","","",""
"Yes, every week","2016","in school","East Germany","","","",""
"Yes, every week","2016","inadequately","West Germany","","","",""
"Yes, every week","2016","inadequately","East Germany","","","",""
"Yes, every week","2016","general elemantary","West Germany","","","",""
"Yes, every week","2016","general elemantary","East Germany","","","",""
"Yes, every week","2016","middle vocational","West Germany","","","",""
"Yes, every week","2016","middle vocational","East Germany","","","",""
"Yes, every week","2016","vocational + Abi","West Germany","","","",""
"Yes, every week","2016","vocational + Abi","East Germany","","","",""
"Yes, every week","2016","higher vocational","West Germany","","","",""
"Yes, every week","2016","higher vocational","East Germany","","","",""
"Yes, every week","2016","higher education","West Germany","","","",""
"Yes, every week","2016","higher education","East Germany","","","",""
"Yes, every 2 weeks","2016","in school","West Germany","","","",""
"Yes, every 2 weeks","2016","in school","East Germany","","","",""
"Yes, every 2 weeks","2016","inadequately","West Germany","","","",""
"Yes, every 2 weeks","2016","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2016","general elemantary","West Germany","","","",""
"Yes, every 2 weeks","2016","general elemantary","East Germany","","","",""
"Yes, every 2 weeks","2016","middle vocational","West Germany","","","",""
"Yes, every 2 weeks","2016","middle vocational","East Germany","","","",""
"Yes, every 2 weeks","2016","vocational + Abi","West Germany","","","",""
"Yes, every 2 weeks","2016","vocational + Abi","East Germany","","","",""
"Yes, every 2 weeks","2016","higher vocational","West Germany","","","",""
"Yes, every 2 weeks","2016","higher vocational","East Germany","","","",""
"Yes, every 2 weeks","2016","higher education","West Germany","","","",""
"Yes, every 2 weeks","2016","higher education","East Germany","","","",""
"Yes, every 3-4 weeks","2016","in school","West Germany","","","",""
"Yes, every 3-4 weeks","2016","in school","East Germany","","","",""
"Yes, every 3-4 weeks","2016","inadequately","West Germany","","","",""
"Yes, every 3-4 weeks","2016","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2016","general elemantary","West Germany","","","",""
"Yes, every 3-4 weeks","2016","general elemantary","East Germany","","","",""
"Yes, every 3-4 weeks","2016","middle vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2016","middle vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2016","vocational + Abi","West Germany","","","",""
"Yes, every 3-4 weeks","2016","vocational + Abi","East Germany","","","",""
"Yes, every 3-4 weeks","2016","higher vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2016","higher vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2016","higher education","West Germany","","","",""
"Yes, every 3-4 weeks","2016","higher education","East Germany","","","",""
"Rarely","2016","in school","West Germany","","","",""
"Rarely","2016","in school","East Germany","","","",""
"Rarely","2016","inadequately","West Germany","","","",""
"Rarely","2016","inadequately","East Germany","","","",""
"Rarely","2016","general elemantary","West Germany","","","",""
"Rarely","2016","general elemantary","East Germany","","","",""
"Rarely","2016","middle vocational","West Germany","","","",""
"Rarely","2016","middle vocational","East Germany","","","",""
"Rarely","2016","vocational + Abi","West Germany","","","",""
"Rarely","2016","vocational + Abi","East Germany","","","",""
"Rarely","2016","higher vocational","West Germany","","","",""
"Rarely","2016","higher vocational","East Germany","","","",""
"Rarely","2016","higher education","West Germany","","","",""
"Rarely","2016","higher education","East Germany","","","",""
"No, never","2017","in school","West Germany","13","","",""
"No, never","2017","in school","East Germany","2","","",""
"No, never","2017","inadequately","West Germany","75","0.391372681418541","0.318006721329272","0.46473864150781"
"No, never","2017","inadequately","East Germany","10","","",""
"No, never","2017","general elemantary","West Germany","527","0.460771798851991","0.43233135752359","0.489212240180391"
"No, never","2017","general elemantary","East Germany","70","0.449782706738064","0.372213733574432","0.527351679901696"
"No, never","2017","middle vocational","West Germany","2464","0.418001785320051","0.405289565636783","0.43071400500332"
"No, never","2017","middle vocational","East Germany","635","0.386797703435735","0.363439809329269","0.410155597542201"
"No, never","2017","vocational + Abi","West Germany","672","0.45823170861435","0.432787082237264","0.483676334991437"
"No, never","2017","vocational + Abi","East Germany","106","0.462734938204979","0.400427343971905","0.525042532438054"
"No, never","2017","higher vocational","West Germany","310","0.363759102118288","0.330730741906616","0.39678746232996"
"No, never","2017","higher vocational","East Germany","99","0.347787313318672","0.28827154747129","0.407303079166054"
"No, never","2017","higher education","West Germany","1601","0.412592306579299","0.396804086707222","0.428380526451376"
"No, never","2017","higher education","East Germany","418","0.45465835986925","0.422534763458181","0.486781956280319"
"Yes, every week","2017","in school","West Germany","27","","",""
"Yes, every week","2017","in school","East Germany","3","","",""
"Yes, every week","2017","inadequately","West Germany","25","","",""
"Yes, every week","2017","inadequately","East Germany","1","","",""
"Yes, every week","2017","general elemantary","West Germany","198","0.145781910469956","0.125647297400726","0.165916523539185"
"Yes, every week","2017","general elemantary","East Germany","24","","",""
"Yes, every week","2017","middle vocational","West Germany","840","0.145456988869036","0.136370297976271","0.154543679761801"
"Yes, every week","2017","middle vocational","East Germany","210","0.137925996223999","0.121387912177947","0.154464080270051"
"Yes, every week","2017","vocational + Abi","West Germany","158","0.117688253953647","0.101232252847486","0.134144255059808"
"Yes, every week","2017","vocational + Abi","East Germany","22","","",""
"Yes, every week","2017","higher vocational","West Germany","95","0.119482639234316","0.0972141552461005","0.141751123222532"
"Yes, every week","2017","higher vocational","East Germany","28","","",""
"Yes, every week","2017","higher education","West Germany","475","0.119665169824409","0.109256131413589","0.130074208235229"
"Yes, every week","2017","higher education","East Germany","108","0.124939185058979","0.103607965136591","0.146270404981367"
"Yes, every 2 weeks","2017","in school","West Germany","13","","",""
"Yes, every 2 weeks","2017","in school","East Germany","2","","",""
"Yes, every 2 weeks","2017","inadequately","West Germany","36","0.236080084444471","0.172242385778352","0.29991778311059"
"Yes, every 2 weeks","2017","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2017","general elemantary","West Germany","187","0.144101749850816","0.124063823137532","0.1641396765641"
"Yes, every 2 weeks","2017","general elemantary","East Germany","33","0.269483733921796","0.200300514014393","0.3386669538292"
"Yes, every 2 weeks","2017","middle vocational","West Germany","947","0.162222208406974","0.152720732502173","0.171723684311775"
"Yes, every 2 weeks","2017","middle vocational","East Germany","330","0.174994083513959","0.156770655742904","0.193217511285014"
"Yes, every 2 weeks","2017","vocational + Abi","West Germany","226","0.156102642299041","0.137567468685946","0.174637815912136"
"Yes, every 2 weeks","2017","vocational + Abi","East Germany","39","0.181125976831205","0.133000011375164","0.229251942287247"
"Yes, every 2 weeks","2017","higher vocational","West Germany","115","0.145502590795204","0.121294528682737","0.169710652907671"
"Yes, every 2 weeks","2017","higher vocational","East Germany","39","0.148309848199181","0.103897233162735","0.192722463235627"
"Yes, every 2 weeks","2017","higher education","West Germany","384","0.106749985590235","0.096846838800986","0.116653132379484"
"Yes, every 2 weeks","2017","higher education","East Germany","106","0.126807462671111","0.105340299638644","0.148274625703578"
"Yes, every 3-4 weeks","2017","in school","West Germany","8","","",""
"Yes, every 3-4 weeks","2017","in school","East Germany","2","","",""
"Yes, every 3-4 weeks","2017","inadequately","West Germany","14","","",""
"Yes, every 3-4 weeks","2017","inadequately","East Germany","1","","",""
"Yes, every 3-4 weeks","2017","general elemantary","West Germany","97","0.0965802207653268","0.0797264927278217","0.113433948802832"
"Yes, every 3-4 weeks","2017","general elemantary","East Germany","10","","",""
"Yes, every 3-4 weeks","2017","middle vocational","West Germany","511","0.0805584148664649","0.0735440391902612","0.0875727905426686"
"Yes, every 3-4 weeks","2017","middle vocational","East Germany","181","0.102951270212094","0.0883760968908946","0.117526443533294"
"Yes, every 3-4 weeks","2017","vocational + Abi","West Germany","159","0.0925792800965641","0.0777777039712406","0.107380856221888"
"Yes, every 3-4 weeks","2017","vocational + Abi","East Germany","32","0.0957241837723145","0.0589585690695759","0.132489798475053"
"Yes, every 3-4 weeks","2017","higher vocational","West Germany","72","0.0887778833512512","0.0692509607036112","0.108304805998891"
"Yes, every 3-4 weeks","2017","higher vocational","East Germany","23","","",""
"Yes, every 3-4 weeks","2017","higher education","West Germany","382","0.101757803354787","0.0920620094364401","0.111453597273133"
"Yes, every 3-4 weeks","2017","higher education","East Germany","98","0.0936044285446086","0.0748132367131062","0.112395620376111"
"Rarely","2017","in school","West Germany","2","","",""
"Rarely","2017","in school","East Germany","","","",""
"Rarely","2017","inadequately","West Germany","20","","",""
"Rarely","2017","inadequately","East Germany","2","","",""
"Rarely","2017","general elemantary","West Germany","171","0.152764320061911","0.132237571071763","0.173291069052059"
"Rarely","2017","general elemantary","East Germany","21","","",""
"Rarely","2017","middle vocational","West Germany","1021","0.193760602537474","0.183573838621502","0.203947366453446"
"Rarely","2017","middle vocational","East Germany","314","0.197330946614213","0.178243153698022","0.216418739530405"
"Rarely","2017","vocational + Abi","West Germany","258","0.175398115036397","0.155976678943288","0.194819551129507"
"Rarely","2017","vocational + Abi","East Germany","47","0.186943017926491","0.138224322091462","0.235661713761519"
"Rarely","2017","higher vocational","West Germany","223","0.28247778450094","0.251569200328403","0.313386368673477"
"Rarely","2017","higher vocational","East Germany","57","0.312864326492815","0.254924150656767","0.370804502328863"
"Rarely","2017","higher education","West Germany","893","0.25923473465127","0.24518106667719","0.27328840262535"
"Rarely","2017","higher education","East Germany","193","0.199990563856052","0.174185820285937","0.225795307426166"
"No, never","2018","in school","West Germany","","","",""
"No, never","2018","in school","East Germany","","","",""
"No, never","2018","inadequately","West Germany","","","",""
"No, never","2018","inadequately","East Germany","","","",""
"No, never","2018","general elemantary","West Germany","","","",""
"No, never","2018","general elemantary","East Germany","","","",""
"No, never","2018","middle vocational","West Germany","","","",""
"No, never","2018","middle vocational","East Germany","","","",""
"No, never","2018","vocational + Abi","West Germany","","","",""
"No, never","2018","vocational + Abi","East Germany","","","",""
"No, never","2018","higher vocational","West Germany","","","",""
"No, never","2018","higher vocational","East Germany","","","",""
"No, never","2018","higher education","West Germany","","","",""
"No, never","2018","higher education","East Germany","","","",""
"Yes, every week","2018","in school","West Germany","","","",""
"Yes, every week","2018","in school","East Germany","","","",""
"Yes, every week","2018","inadequately","West Germany","","","",""
"Yes, every week","2018","inadequately","East Germany","","","",""
"Yes, every week","2018","general elemantary","West Germany","","","",""
"Yes, every week","2018","general elemantary","East Germany","","","",""
"Yes, every week","2018","middle vocational","West Germany","","","",""
"Yes, every week","2018","middle vocational","East Germany","","","",""
"Yes, every week","2018","vocational + Abi","West Germany","","","",""
"Yes, every week","2018","vocational + Abi","East Germany","","","",""
"Yes, every week","2018","higher vocational","West Germany","","","",""
"Yes, every week","2018","higher vocational","East Germany","","","",""
"Yes, every week","2018","higher education","West Germany","","","",""
"Yes, every week","2018","higher education","East Germany","","","",""
"Yes, every 2 weeks","2018","in school","West Germany","","","",""
"Yes, every 2 weeks","2018","in school","East Germany","","","",""
"Yes, every 2 weeks","2018","inadequately","West Germany","","","",""
"Yes, every 2 weeks","2018","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2018","general elemantary","West Germany","","","",""
"Yes, every 2 weeks","2018","general elemantary","East Germany","","","",""
"Yes, every 2 weeks","2018","middle vocational","West Germany","","","",""
"Yes, every 2 weeks","2018","middle vocational","East Germany","","","",""
"Yes, every 2 weeks","2018","vocational + Abi","West Germany","","","",""
"Yes, every 2 weeks","2018","vocational + Abi","East Germany","","","",""
"Yes, every 2 weeks","2018","higher vocational","West Germany","","","",""
"Yes, every 2 weeks","2018","higher vocational","East Germany","","","",""
"Yes, every 2 weeks","2018","higher education","West Germany","","","",""
"Yes, every 2 weeks","2018","higher education","East Germany","","","",""
"Yes, every 3-4 weeks","2018","in school","West Germany","","","",""
"Yes, every 3-4 weeks","2018","in school","East Germany","","","",""
"Yes, every 3-4 weeks","2018","inadequately","West Germany","","","",""
"Yes, every 3-4 weeks","2018","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2018","general elemantary","West Germany","","","",""
"Yes, every 3-4 weeks","2018","general elemantary","East Germany","","","",""
"Yes, every 3-4 weeks","2018","middle vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2018","middle vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2018","vocational + Abi","West Germany","","","",""
"Yes, every 3-4 weeks","2018","vocational + Abi","East Germany","","","",""
"Yes, every 3-4 weeks","2018","higher vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2018","higher vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2018","higher education","West Germany","","","",""
"Yes, every 3-4 weeks","2018","higher education","East Germany","","","",""
"Rarely","2018","in school","West Germany","","","",""
"Rarely","2018","in school","East Germany","","","",""
"Rarely","2018","inadequately","West Germany","","","",""
"Rarely","2018","inadequately","East Germany","","","",""
"Rarely","2018","general elemantary","West Germany","","","",""
"Rarely","2018","general elemantary","East Germany","","","",""
"Rarely","2018","middle vocational","West Germany","","","",""
"Rarely","2018","middle vocational","East Germany","","","",""
"Rarely","2018","vocational + Abi","West Germany","","","",""
"Rarely","2018","vocational + Abi","East Germany","","","",""
"Rarely","2018","higher vocational","West Germany","","","",""
"Rarely","2018","higher vocational","East Germany","","","",""
"Rarely","2018","higher education","West Germany","","","",""
"Rarely","2018","higher education","East Germany","","","",""
"No, never","2019","in school","West Germany","20","","",""
"No, never","2019","in school","East Germany","1","","",""
"No, never","2019","inadequately","West Germany","71","0.4683319157706","0.389521266861622","0.547142564679577"
"No, never","2019","inadequately","East Germany","10","","",""
"No, never","2019","general elemantary","West Germany","470","0.425942032621918","0.396004184993257","0.455879880250579"
"No, never","2019","general elemantary","East Germany","75","0.388626282562831","0.315567992654708","0.461684572470954"
"No, never","2019","middle vocational","West Germany","2295","0.429134724467265","0.415899121490812","0.442370327443718"
"No, never","2019","middle vocational","East Germany","642","0.395899110770574","0.37148202817408","0.420316193367067"
"No, never","2019","vocational + Abi","West Germany","669","0.477448903635996","0.451871461518715","0.503026345753278"
"No, never","2019","vocational + Abi","East Germany","110","0.438935978784025","0.377906728758534","0.499965228809516"
"No, never","2019","higher vocational","West Germany","340","0.428339862358123","0.396399059252114","0.460280665464132"
"No, never","2019","higher vocational","East Germany","92","0.340042326275788","0.285331108949917","0.39475354360166"
"No, never","2019","higher education","West Germany","1578","0.421635422541623","0.40644740869822","0.436823436385026"
"No, never","2019","higher education","East Germany","415","0.412753073405424","0.38329503906","0.442211107750849"
"Yes, every week","2019","in school","West Germany","21","","",""
"Yes, every week","2019","in school","East Germany","4","","",""
"Yes, every week","2019","inadequately","West Germany","25","","",""
"Yes, every week","2019","inadequately","East Germany","1","","",""
"Yes, every week","2019","general elemantary","West Germany","157","0.147238073205738","0.125784906202619","0.168691240208857"
"Yes, every week","2019","general elemantary","East Germany","30","0.238331310197881","0.174472086067786","0.302190534327976"
"Yes, every week","2019","middle vocational","West Germany","783","0.132039348292021","0.122986571890058","0.141092124693985"
"Yes, every week","2019","middle vocational","East Germany","187","0.139095181205853","0.121817701825684","0.156372660586022"
"Yes, every week","2019","vocational + Abi","West Germany","160","0.100948467281156","0.0855218240344518","0.116375110527861"
"Yes, every week","2019","vocational + Abi","East Germany","24","","",""
"Yes, every week","2019","higher vocational","West Germany","150","0.125874161986338","0.104463114956712","0.147285209015963"
"Yes, every week","2019","higher vocational","East Germany","41","0.114211171782621","0.0774769164737963","0.150945427091445"
"Yes, every week","2019","higher education","West Germany","631","0.122304849652801","0.112227988264925","0.132381711040677"
"Yes, every week","2019","higher education","East Germany","139","0.101742568667835","0.0836541755332953","0.119830961802375"
"Yes, every 2 weeks","2019","in school","West Germany","11","","",""
"Yes, every 2 weeks","2019","in school","East Germany","1","","",""
"Yes, every 2 weeks","2019","inadequately","West Germany","28","","",""
"Yes, every 2 weeks","2019","inadequately","East Germany","2","","",""
"Yes, every 2 weeks","2019","general elemantary","West Germany","202","0.186395185819269","0.162818022591453","0.209972349047085"
"Yes, every 2 weeks","2019","general elemantary","East Germany","34","0.248517945764244","0.18374580958035","0.313290081948138"
"Yes, every 2 weeks","2019","middle vocational","West Germany","827","0.148994411520702","0.139472343387372","0.158516479654033"
"Yes, every 2 weeks","2019","middle vocational","East Germany","297","0.204625891764798","0.184483418825123","0.224768364704473"
"Yes, every 2 weeks","2019","vocational + Abi","West Germany","214","0.149317799542799","0.131067552728654","0.167568046356945"
"Yes, every 2 weeks","2019","vocational + Abi","East Germany","50","0.191163465255178","0.142805940825959","0.239520989684396"
"Yes, every 2 weeks","2019","higher vocational","West Germany","120","0.120028781067969","0.099050999337906","0.141006562798032"
"Yes, every 2 weeks","2019","higher vocational","East Germany","42","0.115903130998325","0.0789331389241038","0.152873123072546"
"Yes, every 2 weeks","2019","higher education","West Germany","443","0.108500077780277","0.0989345865948106","0.118065568965744"
"Yes, every 2 weeks","2019","higher education","East Germany","143","0.11522464176996","0.0961200649298594","0.13432921861006"
"Yes, every 3-4 weeks","2019","in school","West Germany","4","","",""
"Yes, every 3-4 weeks","2019","in school","East Germany","1","","",""
"Yes, every 3-4 weeks","2019","inadequately","West Germany","6","","",""
"Yes, every 3-4 weeks","2019","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2019","general elemantary","West Germany","58","0.0564659400316813","0.0424913356475294","0.0704405444158332"
"Yes, every 3-4 weeks","2019","general elemantary","East Germany","10","","",""
"Yes, every 3-4 weeks","2019","middle vocational","West Germany","474","0.095923011347545","0.0880481267374688","0.103797895957621"
"Yes, every 3-4 weeks","2019","middle vocational","East Germany","140","0.0875342990934209","0.0734237415149905","0.101644856671851"
"Yes, every 3-4 weeks","2019","vocational + Abi","West Germany","148","0.0918544926608024","0.0770648663964116","0.106644118925193"
"Yes, every 3-4 weeks","2019","vocational + Abi","East Germany","22","","",""
"Yes, every 3-4 weeks","2019","higher vocational","West Germany","88","0.0858669738089682","0.0677827276883714","0.103951219929565"
"Yes, every 3-4 weeks","2019","higher vocational","East Germany","21","","",""
"Yes, every 3-4 weeks","2019","higher education","West Germany","399","0.0790696080030384","0.0707701488485254","0.0873690671575513"
"Yes, every 3-4 weeks","2019","higher education","East Germany","100","0.116692476178408","0.0974825532411702","0.135902399115645"
"Rarely","2019","in school","West Germany","5","","",""
"Rarely","2019","in school","East Germany","2","","",""
"Rarely","2019","inadequately","West Germany","24","","",""
"Rarely","2019","inadequately","East Germany","1","","",""
"Rarely","2019","general elemantary","West Germany","161","0.183958768321393","0.160501159074559","0.207416377568228"
"Rarely","2019","general elemantary","East Germany","22","","",""
"Rarely","2019","middle vocational","West Germany","993","0.193908504372466","0.183336174945774","0.204480833799159"
"Rarely","2019","middle vocational","East Germany","275","0.172845517165354","0.153966944941743","0.191724089388966"
"Rarely","2019","vocational + Abi","West Germany","274","0.180430336879246","0.160738918672031","0.200121755086461"
"Rarely","2019","vocational + Abi","East Germany","48","0.214987386843976","0.164465909626987","0.265508864060964"
"Rarely","2019","higher vocational","West Germany","224","0.239890220778602","0.212327184129102","0.267453257428101"
"Rarely","2019","higher vocational","East Germany","92","0.35768140245488","0.302324054570734","0.413038750339026"
"Rarely","2019","higher education","West Germany","1010","0.268490042022261","0.254859729647321","0.282120354397201"
"Rarely","2019","higher education","East Germany","276","0.253587239978373","0.227555604389258","0.279618875567488"
