"plb0218","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2011","Employed","(3b) higher tertiary education","295","0.106470989097165","0.0949535145131577","0.117988463681171"
"Rarely","2011","Not Employed","(0) in school","1","","",""
"Rarely","2011","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2011","Not Employed","(1b) general elementary school","3","","",""
"Rarely","2011","Not Employed","(1c) basic vocational qualification","5","","",""
"Rarely","2011","Not Employed","(2b) intermediate general qualification","2","","",""
"Rarely","2011","Not Employed","(2a) intermediate vocational","7","","",""
"Rarely","2011","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Rarely","2011","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","2011","Not Employed","(3a) lower tertiary education","4","","",""
"Rarely","2011","Not Employed","(3b) higher tertiary education","10","","",""
"Rarely","2011","Employed","(0) in school","6","","",""
"Rarely","2011","Employed","(1a) inadequately completed","35","0.202787045503398","0.13948911379239","0.266084977214407"
"Rarely","2011","Employed","(1b) general elementary school","120","0.145062788959887","0.119568598545373","0.170556979374401"
"Rarely","2011","Employed","(1c) basic vocational qualification","642","0.205321369535505","0.191067481260654","0.219575257810356"
"Rarely","2011","Employed","(2b) intermediate general qualification","61","0.198925221384322","0.160564843213518","0.237285599555127"
"Rarely","2011","Employed","(2a) intermediate vocational","1087","0.232856768797024","0.221042011190402","0.244671526403646"
"Rarely","2011","Employed","(2c_gen) general maturity certificate","105","0.188688028648615","0.154324358999568","0.223051698297663"
"Rarely","2011","Employed","(2c_voc) vocational maturity certificate","402","0.252180658222225","0.231776076303741","0.272585240140709"
"Rarely","2011","Employed","(3a) lower tertiary education","477","0.339651915943407","0.315967865434064","0.36333596645275"
"Rarely","2011","Employed","(3b) higher tertiary education","752","0.279352488508322","0.262598237899432","0.296106739117212"
"No, never","2012","Not Employed","(0) in school","3","","",""
"No, never","2012","Not Employed","(1a) inadequately completed","4","","",""
"No, never","2012","Not Employed","(1b) general elementary school","14","","",""
"No, never","2012","Not Employed","(1c) basic vocational qualification","13","","",""
"No, never","2012","Not Employed","(2b) intermediate general qualification","3","","",""
"No, never","2012","Not Employed","(2a) intermediate vocational","37","0.460883900814494","0.342407854135813","0.579359947493175"
"No, never","2012","Not Employed","(2c_gen) general maturity certificate","4","","",""
"No, never","2012","Not Employed","(2c_voc) vocational maturity certificate","14","","",""
"No, never","2012","Not Employed","(3a) lower tertiary education","6","","",""
"No, never","2012","Not Employed","(3b) higher tertiary education","13","","",""
"No, never","2012","Employed","(0) in school","3","","",""
"No, never","2012","Employed","(1a) inadequately completed","17","","",""
"No, never","2012","Employed","(1b) general elementary school","111","0.373926038692175","0.317554414441264","0.430297662943087"
"No, never","2012","Employed","(1c) basic vocational qualification","272","0.317600963428015","0.285697961709268","0.349503965146762"
"No, never","2012","Employed","(2b) intermediate general qualification","57","0.534441164511582","0.439927752987976","0.628954576035188"
"No, never","2012","Employed","(2a) intermediate vocational","627","0.416491643709624","0.391957614487585","0.441025672931662"
"No, never","2012","Employed","(2c_gen) general maturity certificate","46","0.374067140557377","0.288203987766533","0.45993029334822"
"No, never","2012","Employed","(2c_voc) vocational maturity certificate","308","0.445847673054823","0.407868721015511","0.483826625094135"
"No, never","2012","Employed","(3a) lower tertiary education","176","0.453267644088141","0.40373437678706","0.502800911389221"
"No, never","2012","Employed","(3b) higher tertiary education","288","0.370085956953605","0.337512127673573","0.402659786233637"
"Yes, every week","2012","Not Employed","(0) in school","","","",""
"Yes, every week","2012","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2012","Not Employed","(1b) general elementary school","7","","",""
"Yes, every week","2012","Not Employed","(1c) basic vocational qualification","7","","",""
"Yes, every week","2012","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2012","Not Employed","(2a) intermediate vocational","7","","",""
"Yes, every week","2012","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2012","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every week","2012","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every week","2012","Not Employed","(3b) higher tertiary education","5","","",""
"Yes, every week","2012","Employed","(0) in school","9","","",""
"Yes, every week","2012","Employed","(1a) inadequately completed","19","","",""
"Yes, every week","2012","Employed","(1b) general elementary school","45","0.139611901592528","0.0992321826647986","0.179991620520257"
"Yes, every week","2012","Employed","(1c) basic vocational qualification","138","0.174621108187228","0.148604750898007","0.200637465476449"
"Yes, every week","2012","Employed","(2b) intermediate general qualification","11","","",""
"Yes, every week","2012","Employed","(2a) intermediate vocational","197","0.123223985638556","0.106865837069727","0.139582134207385"
"Yes, every week","2012","Employed","(2c_gen) general maturity certificate","19","","",""
"Yes, every week","2012","Employed","(2c_voc) vocational maturity certificate","77","0.123393902702137","0.0982643801144211","0.148523425289853"
"Yes, every week","2012","Employed","(3a) lower tertiary education","38","0.103468096389158","0.0731628142142085","0.133773378564108"
"Yes, every week","2012","Employed","(3b) higher tertiary education","144","0.142599554958879","0.119009562336235","0.166189547581524"
"Yes, every 2 weeks","2012","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2012","Not Employed","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2012","Not Employed","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2012","Not Employed","(1c) basic vocational qualification","5","","",""
"Yes, every 2 weeks","2012","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2012","Not Employed","(2a) intermediate vocational","9","","",""
"Yes, every 2 weeks","2012","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2012","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 2 weeks","2012","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2012","Not Employed","(3b) higher tertiary education","3","","",""
"Yes, every 2 weeks","2012","Employed","(0) in school","2","","",""
"Yes, every 2 weeks","2012","Employed","(1a) inadequately completed","17","","",""
"Yes, every 2 weeks","2012","Employed","(1b) general elementary school","57","0.233485205983601","0.184196793764043","0.282773618203158"
"Yes, every 2 weeks","2012","Employed","(1c) basic vocational qualification","162","0.215111743279881","0.186953379535103","0.243270107024659"
"Yes, every 2 weeks","2012","Employed","(2b) intermediate general qualification","23","","",""
"Yes, every 2 weeks","2012","Employed","(2a) intermediate vocational","277","0.169906187888955","0.151216141543349","0.188596234234561"
"Yes, every 2 weeks","2012","Employed","(2c_gen) general maturity certificate","23","","",""
"Yes, every 2 weeks","2012","Employed","(2c_voc) vocational maturity certificate","102","0.171507493179369","0.142705603257301","0.200309383101437"
"Yes, every 2 weeks","2012","Employed","(3a) lower tertiary education","30","0.0712859574756668","0.0456838787922539","0.0968880361590796"
"Yes, every 2 weeks","2012","Employed","(3b) higher tertiary education","120","0.141269673798733","0.117771736583962","0.164767611013504"
"Yes, every 3-4 weeks","2012","Not Employed","(0) in school","1","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(2a) intermediate vocational","6","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(3b) higher tertiary education","1","","",""
"Yes, every 3-4 weeks","2012","Employed","(0) in school","5","","",""
"Yes, every 3-4 weeks","2012","Employed","(1a) inadequately completed","6","","",""
"Yes, every 3-4 weeks","2012","Employed","(1b) general elementary school","25","","",""
"Yes, every 3-4 weeks","2012","Employed","(1c) basic vocational qualification","78","0.0960491983969153","0.0758566697053054","0.116241727088525"
"Yes, every 3-4 weeks","2012","Employed","(2b) intermediate general qualification","7","","",""
"Yes, every 3-4 weeks","2012","Employed","(2a) intermediate vocational","150","0.0944846708142868","0.0799277079984479","0.109041633630126"
"Yes, every 3-4 weeks","2012","Employed","(2c_gen) general maturity certificate","13","","",""
"Yes, every 3-4 weeks","2012","Employed","(2c_voc) vocational maturity certificate","52","0.0738781573851725","0.0538920951552998","0.0938642196150453"
"Yes, every 3-4 weeks","2012","Employed","(3a) lower tertiary education","34","0.0902919564452267","0.0617746976233469","0.118809215267106"
"Yes, every 3-4 weeks","2012","Employed","(3b) higher tertiary education","81","0.106766631018014","0.085932417695581","0.127600844340447"
"Rarely","2012","Not Employed","(0) in school","2","","",""
"Rarely","2012","Not Employed","(1a) inadequately completed","2","","",""
"Rarely","2012","Not Employed","(1b) general elementary school","3","","",""
"Rarely","2012","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2012","Not Employed","(2b) intermediate general qualification","1","","",""
"Rarely","2012","Not Employed","(2a) intermediate vocational","9","","",""
"Rarely","2012","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","2012","Not Employed","(3a) lower tertiary education","4","","",""
"Rarely","2012","Not Employed","(3b) higher tertiary education","2","","",""
"Rarely","2012","Employed","(0) in school","","","",""
"Rarely","2012","Employed","(1a) inadequately completed","9","","",""
"Rarely","2012","Employed","(1b) general elementary school","45","0.174493651606906","0.13027506084551","0.218712242368303"
"Rarely","2012","Employed","(1c) basic vocational qualification","168","0.196616986707961","0.169380989589921","0.223852983826"
"Rarely","2012","Employed","(2b) intermediate general qualification","9","","",""
"Rarely","2012","Employed","(2a) intermediate vocational","300","0.195893511948579","0.176141606344637","0.21564541755252"
"Rarely","2012","Employed","(2c_gen) general maturity certificate","21","","",""
"Rarely","2012","Employed","(2c_voc) vocational maturity certificate","119","0.185372773678498","0.155680901739952","0.215064645617045"
"Rarely","2012","Employed","(3a) lower tertiary education","110","0.281686345601807","0.236928189459128","0.326444501744487"
"Rarely","2012","Employed","(3b) higher tertiary education","211","0.239278183270769","0.210494832200534","0.268061534341004"
"No, never","2013","Not Employed","(0) in school","8","","",""
"No, never","2013","Not Employed","(1a) inadequately completed","2","","",""
"No, never","2013","Not Employed","(1b) general elementary school","11","","",""
"No, never","2013","Not Employed","(1c) basic vocational qualification","23","","",""
"No, never","2013","Not Employed","(2b) intermediate general qualification","9","","",""
"No, never","2013","Not Employed","(2a) intermediate vocational","52","0.489452295716339","0.395607932698144","0.583296658734533"
"No, never","2013","Not Employed","(2c_gen) general maturity certificate","10","","",""
"No, never","2013","Not Employed","(2c_voc) vocational maturity certificate","26","","",""
"No, never","2013","Not Employed","(3a) lower tertiary education","10","","",""
"No, never","2013","Not Employed","(3b) higher tertiary education","22","","",""
"No, never","2013","Employed","(0) in school","10","","",""
"No, never","2013","Employed","(1a) inadequately completed","43","0.265327224493534","0.192452585723379","0.338201863263689"
"No, never","2013","Employed","(1b) general elementary school","278","0.416231448790671","0.379531178181301","0.452931719400041"
"No, never","2013","Employed","(1c) basic vocational qualification","943","0.360620922100684","0.3425953177029","0.378646526498468"
"No, never","2013","Employed","(2b) intermediate general qualification","189","0.407077619548294","0.358932127424501","0.455223111672086"
"No, never","2013","Employed","(2a) intermediate vocational","1746","0.368022867236737","0.353982087553117","0.382063646920357"
"No, never","2013","Employed","(2c_gen) general maturity certificate","224","0.395284856957188","0.353582400224935","0.436987313689442"
"No, never","2013","Employed","(2c_voc) vocational maturity certificate","723","0.38558039067038","0.362087970127854","0.409072811212907"
"No, never","2013","Employed","(3a) lower tertiary education","628","0.401070532817659","0.375650143054349","0.42649092258097"
"No, never","2013","Employed","(3b) higher tertiary education","876","0.317489927881865","0.299668845038723","0.335311010725006"
"Yes, every week","2013","Not Employed","(0) in school","4","","",""
"Yes, every week","2013","Not Employed","(1a) inadequately completed","2","","",""
"Yes, every week","2013","Not Employed","(1b) general elementary school","5","","",""
"Yes, every week","2013","Not Employed","(1c) basic vocational qualification","10","","",""
"Yes, every week","2013","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes, every week","2013","Not Employed","(2a) intermediate vocational","11","","",""
"Yes, every week","2013","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Yes, every week","2013","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2013","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every week","2013","Not Employed","(3b) higher tertiary education","5","","",""
"Yes, every week","2013","Employed","(0) in school","23","","",""
"Yes, every week","2013","Employed","(1a) inadequately completed","36","0.354535669402613","0.275576126379783","0.433495212425442"
"Yes, every week","2013","Employed","(1b) general elementary school","120","0.178775447486249","0.150247772813693","0.207303122158805"
"Yes, every week","2013","Employed","(1c) basic vocational qualification","429","0.151022563488911","0.137580864731058","0.164464262246764"
"Yes, every week","2013","Employed","(2b) intermediate general qualification","54","0.170538050192787","0.133680456675296","0.207395643710278"
"Yes, every week","2013","Employed","(2a) intermediate vocational","495","0.10573378962338","0.0967813077538307","0.11468627149293"
"Yes, every week","2013","Employed","(2c_gen) general maturity certificate","88","0.149785608939616","0.119346607561969","0.180224610317263"
"Yes, every week","2013","Employed","(2c_voc) vocational maturity certificate","159","0.110481261758638","0.0953505406443416","0.125611982872935"
"Yes, every week","2013","Employed","(3a) lower tertiary education","135","0.110882822223069","0.0945975274721585","0.127168116973979"
"Yes, every week","2013","Employed","(3b) higher tertiary education","448","0.159618597543541","0.145597095411717","0.173640099675364"
"Yes, every 2 weeks","2013","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2013","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2013","Not Employed","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2013","Not Employed","(1c) basic vocational qualification","9","","",""
"Yes, every 2 weeks","2013","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2013","Not Employed","(2a) intermediate vocational","19","","",""
"Yes, every 2 weeks","2013","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2013","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2013","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2013","Not Employed","(3b) higher tertiary education","12","","",""
"Yes, every 2 weeks","2013","Employed","(0) in school","13","","",""
"Yes, every 2 weeks","2013","Employed","(1a) inadequately completed","31","0.166956926210322","0.105400346090876","0.228513506329769"
"Yes, every 2 weeks","2013","Employed","(1b) general elementary school","126","0.162435436880185","0.134973509695263","0.189897364065107"
"Yes, every 2 weeks","2013","Employed","(1c) basic vocational qualification","512","0.191652875651963","0.176877389333223","0.206428361970702"
"Yes, every 2 weeks","2013","Employed","(2b) intermediate general qualification","67","0.168694944713902","0.131996357946404","0.2053935314814"
"Yes, every 2 weeks","2013","Employed","(2a) intermediate vocational","809","0.178336946402653","0.167192187362565","0.189481705442741"
"Yes, every 2 weeks","2013","Employed","(2c_gen) general maturity certificate","83","0.155751752533211","0.124821555635006","0.186681949431416"
"Yes, every 2 weeks","2013","Employed","(2c_voc) vocational maturity certificate","243","0.153163441000638","0.135780825653036","0.170546056348239"
"Yes, every 2 weeks","2013","Employed","(3a) lower tertiary education","125","0.0996341110230556","0.0840996020982935","0.115168619947818"
"Yes, every 2 weeks","2013","Employed","(3b) higher tertiary education","292","0.103601027097603","0.0919343470919564","0.11526770710325"
"Yes, every 3-4 weeks","2013","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(2a) intermediate vocational","9","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2013","Employed","(0) in school","6","","",""
"Yes, every 3-4 weeks","2013","Employed","(1a) inadequately completed","14","","",""
"Yes, every 3-4 weeks","2013","Employed","(1b) general elementary school","53","0.069541204076257","0.0506024611228188","0.0884799470296952"
"Yes, every 3-4 weeks","2013","Employed","(1c) basic vocational qualification","232","0.0811549152875313","0.0709039744301136","0.0914058561449491"
"Yes, every 3-4 weeks","2013","Employed","(2b) intermediate general qualification","32","0.0834140627903689","0.0563168683602469","0.110511257220491"
"Yes, every 3-4 weeks","2013","Employed","(2a) intermediate vocational","421","0.0936271897030823","0.0851459845445765","0.102108394861588"
"Yes, every 3-4 weeks","2013","Employed","(2c_gen) general maturity certificate","38","0.104338077455476","0.0782630604410232","0.13041309446993"
"Yes, every 3-4 weeks","2013","Employed","(2c_voc) vocational maturity certificate","130","0.0887332767123398","0.075008547691249","0.102458005733431"
"Yes, every 3-4 weeks","2013","Employed","(3a) lower tertiary education","101","0.0762523733745948","0.0624870208498538","0.0900177258993357"
"Yes, every 3-4 weeks","2013","Employed","(3b) higher tertiary education","269","0.11390766685176","0.10174495135279","0.126070382350731"
"Rarely","2013","Not Employed","(0) in school","1","","",""
"Rarely","2013","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2013","Not Employed","(1b) general elementary school","2","","",""
"Rarely","2013","Not Employed","(1c) basic vocational qualification","10","","",""
"Rarely","2013","Not Employed","(2b) intermediate general qualification","6","","",""
"Rarely","2013","Not Employed","(2a) intermediate vocational","18","","",""
"Rarely","2013","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Rarely","2013","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2013","Not Employed","(3a) lower tertiary education","10","","",""
"Rarely","2013","Not Employed","(3b) higher tertiary education","9","","",""
"Rarely","2013","Employed","(0) in school","9","","",""
"Rarely","2013","Employed","(1a) inadequately completed","17","","",""
"Rarely","2013","Employed","(1b) general elementary school","116","0.173016462766638","0.144853806131198","0.201179119402079"
"Rarely","2013","Employed","(1c) basic vocational qualification","610","0.21554872347091","0.200112506303224","0.230984940638596"
"Rarely","2013","Employed","(2b) intermediate general qualification","58","0.170275322754648","0.133440298949736","0.207110346559561"
"Rarely","2013","Employed","(2a) intermediate vocational","1061","0.254279207034147","0.241601325450064","0.266957088618231"
"Rarely","2013","Employed","(2c_gen) general maturity certificate","95","0.194839704114509","0.161055706649029","0.228623701579988"
"Rarely","2013","Employed","(2c_voc) vocational maturity certificate","394","0.262041629858004","0.240817062775266","0.283266196940742"
"Rarely","2013","Employed","(3a) lower tertiary education","439","0.312160160561622","0.288126695620392","0.336193625502851"
"Rarely","2013","Employed","(3b) higher tertiary education","736","0.305382780625231","0.287750453857726","0.323015107392737"
"No, never","2014","Not Employed","(0) in school","","","",""
"No, never","2014","Not Employed","(1a) inadequately completed","","","",""
"No, never","2014","Not Employed","(1b) general elementary school","","","",""
"No, never","2014","Not Employed","(1c) basic vocational qualification","","","",""
"No, never","2014","Not Employed","(2b) intermediate general qualification","","","",""
"No, never","2014","Not Employed","(2a) intermediate vocational","","","",""
"No, never","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","Not Employed","(3a) lower tertiary education","","","",""
"No, never","2014","Not Employed","(3b) higher tertiary education","","","",""
"No, never","2014","Employed","(0) in school","","","",""
"No, never","2014","Employed","(1a) inadequately completed","","","",""
"No, never","2014","Employed","(1b) general elementary school","","","",""
"No, never","2014","Employed","(1c) basic vocational qualification","","","",""
"No, never","2014","Employed","(2b) intermediate general qualification","","","",""
"No, never","2014","Employed","(2a) intermediate vocational","","","",""
"No, never","2014","Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","Employed","(3a) lower tertiary education","","","",""
"No, never","2014","Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2014","Not Employed","(0) in school","","","",""
"Yes, every week","2014","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2014","Not Employed","(1b) general elementary school","","","",""
"Yes, every week","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2014","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2014","Employed","(0) in school","","","",""
"Yes, every week","2014","Employed","(1a) inadequately completed","","","",""
"Yes, every week","2014","Employed","(1b) general elementary school","","","",""
"Yes, every week","2014","Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2014","Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2014","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","Not Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","Employed","(0) in school","","","",""
"Yes, every 2 weeks","2014","Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","Employed","(3b) higher tertiary education","","","",""
"Rarely","2014","Not Employed","(0) in school","","","",""
"Rarely","2014","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2014","Not Employed","(1b) general elementary school","","","",""
"Rarely","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2014","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2014","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2014","Employed","(0) in school","","","",""
"Rarely","2014","Employed","(1a) inadequately completed","","","",""
"Rarely","2014","Employed","(1b) general elementary school","","","",""
"Rarely","2014","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2014","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2014","Employed","(2a) intermediate vocational","","","",""
"Rarely","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Employed","(3a) lower tertiary education","","","",""
"Rarely","2014","Employed","(3b) higher tertiary education","","","",""
"No, never","2015","Not Employed","(0) in school","7","","",""
"No, never","2015","Not Employed","(1a) inadequately completed","7","","",""
"No, never","2015","Not Employed","(1b) general elementary school","12","","",""
"No, never","2015","Not Employed","(1c) basic vocational qualification","22","","",""
"No, never","2015","Not Employed","(2b) intermediate general qualification","11","","",""
"No, never","2015","Not Employed","(2a) intermediate vocational","24","","",""
"No, never","2015","Not Employed","(2c_gen) general maturity certificate","23","","",""
"No, never","2015","Not Employed","(2c_voc) vocational maturity certificate","11","","",""
"No, never","2015","Not Employed","(3a) lower tertiary education","10","","",""
"No, never","2015","Not Employed","(3b) higher tertiary education","23","","",""
"No, never","2015","Employed","(0) in school","7","","",""
"No, never","2015","Employed","(1a) inadequately completed","64","0.381655897313034","0.307532175202833","0.455779619423235"
"No, never","2015","Employed","(1b) general elementary school","326","0.41001323943043","0.375716359057417","0.444310119803443"
"No, never","2015","Employed","(1c) basic vocational qualification","911","0.373023088891939","0.354300434572599","0.391745743211278"
"No, never","2015","Employed","(2b) intermediate general qualification","190","0.411327404885764","0.36352149171748","0.459133318054049"
"No, never","2015","Employed","(2a) intermediate vocational","1616","0.383173189118377","0.368181982619255","0.3981643956175"
"No, never","2015","Employed","(2c_gen) general maturity certificate","259","0.393290242699178","0.356191597313436","0.430388888084921"
"No, never","2015","Employed","(2c_voc) vocational maturity certificate","766","0.379108621209706","0.356651835676944","0.401565406742469"
"No, never","2015","Employed","(3a) lower tertiary education","595","0.434652291838813","0.407580377669817","0.461724206007809"
"No, never","2015","Employed","(3b) higher tertiary education","956","0.320937819303721","0.303470701145971","0.338404937461471"
"Yes, every week","2015","Not Employed","(0) in school","4","","",""
"Yes, every week","2015","Not Employed","(1a) inadequately completed","1","","",""
