"plb0218","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","general elemantary","6","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","middle vocational","26","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","higher vocational","8","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","higher education","17","","",""
"Rarely","2012","1-pers.-HH","in school","","","",""
"Rarely","2012","1-pers.-HH","inadequately","","","",""
"Rarely","2012","1-pers.-HH","general elemantary","1","","",""
"Rarely","2012","1-pers.-HH","middle vocational","5","","",""
"Rarely","2012","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2012","1-pers.-HH","higher vocational","","","",""
"Rarely","2012","1-pers.-HH","higher education","","","",""
"Rarely","2012","(Married) couple without C. ","in school","","","",""
"Rarely","2012","(Married) couple without C. ","inadequately","","","",""
"Rarely","2012","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2012","(Married) couple without C. ","middle vocational","4","","",""
"Rarely","2012","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2012","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2012","(Married) couple without C. ","higher education","","","",""
"Rarely","2012","Single parent ","in school","1","","",""
"Rarely","2012","Single parent ","inadequately","1","","",""
"Rarely","2012","Single parent ","general elemantary","14","","",""
"Rarely","2012","Single parent ","middle vocational","84","0.161635065210035","0.131200697934072","0.192069432485997"
"Rarely","2012","Single parent ","vocational + Abi","27","","",""
"Rarely","2012","Single parent ","higher vocational","10","","",""
"Rarely","2012","Single parent ","higher education","51","0.23701473089943","0.177782070114088","0.296247391684772"
"Rarely","2012","Couple + C. LE 16 ","in school","","","",""
"Rarely","2012","Couple + C. LE 16 ","inadequately","4","","",""
"Rarely","2012","Couple + C. LE 16 ","general elemantary","30","0.203349839575117","0.145968203078042","0.260731476072191"
"Rarely","2012","Couple + C. LE 16 ","middle vocational","286","0.191535596589794","0.171343768232503","0.211727424947086"
"Rarely","2012","Couple + C. LE 16 ","vocational + Abi","61","0.171914400140239","0.132993019768263","0.210835780512216"
"Rarely","2012","Couple + C. LE 16 ","higher vocational","55","0.270314695268749","0.210949556252949","0.32967983428455"
"Rarely","2012","Couple + C. LE 16 ","higher education","236","0.242861087695177","0.21515208284731","0.270570092543044"
"Rarely","2012","Couple + C. GT 16 ","in school","","","",""
"Rarely","2012","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2012","Couple + C. GT 16 ","general elemantary","1","","",""
"Rarely","2012","Couple + C. GT 16 ","middle vocational","6","","",""
"Rarely","2012","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Rarely","2012","Couple + C. GT 16 ","higher vocational","3","","",""
"Rarely","2012","Couple + C. GT 16 ","higher education","5","","",""
"Rarely","2012","Couple + C. LE and GT 16","in school","1","","",""
"Rarely","2012","Couple + C. LE and GT 16","inadequately","3","","",""
"Rarely","2012","Couple + C. LE and GT 16","general elemantary","11","","",""
"Rarely","2012","Couple + C. LE and GT 16","middle vocational","58","0.198131685170739","0.151192375340793","0.245070995000685"
"Rarely","2012","Couple + C. LE and GT 16","vocational + Abi","12","","",""
"Rarely","2012","Couple + C. LE and GT 16","higher vocational","12","","",""
"Rarely","2012","Couple + C. LE and GT 16","higher education","33","0.316047687037454","0.233206821981404","0.398888552093504"
"No, never","2013","1-pers.-HH","in school","","","",""
"No, never","2013","1-pers.-HH","inadequately","6","","",""
"No, never","2013","1-pers.-HH","general elemantary","34","0.408958499585672","0.308496276357067","0.509420722814277"
"No, never","2013","1-pers.-HH","middle vocational","272","0.362048521504883","0.327880604133152","0.396216438876615"
"No, never","2013","1-pers.-HH","vocational + Abi","51","0.276791919051012","0.203460783408441","0.350123054693582"
"No, never","2013","1-pers.-HH","higher vocational","26","","",""
"No, never","2013","1-pers.-HH","higher education","176","0.330516600245981","0.289326222671293","0.371706977820668"
"No, never","2013","(Married) couple without C. ","in school","","","",""
"No, never","2013","(Married) couple without C. ","inadequately","5","","",""
"No, never","2013","(Married) couple without C. ","general elemantary","59","0.332161803056437","0.257286814481905","0.407036791630969"
"No, never","2013","(Married) couple without C. ","middle vocational","615","0.374189980778506","0.350351698016658","0.398028263540355"
"No, never","2013","(Married) couple without C. ","vocational + Abi","97","0.414869297261183","0.351194691565763","0.478543902956603"
"No, never","2013","(Married) couple without C. ","higher vocational","102","0.364414535622354","0.308144167657441","0.420684903587266"
"No, never","2013","(Married) couple without C. ","higher education","402","0.354983010948223","0.326217584293722","0.383748437602724"
"No, never","2013","Single parent ","in school","3","","",""
"No, never","2013","Single parent ","inadequately","6","","",""
"No, never","2013","Single parent ","general elemantary","102","0.519751310099211","0.451854821527936","0.587647798670487"
"No, never","2013","Single parent ","middle vocational","403","0.435463141730362","0.40345912547875","0.467467157981975"
"No, never","2013","Single parent ","vocational + Abi","85","0.467915438701383","0.392464010214773","0.543366867187994"
"No, never","2013","Single parent ","higher vocational","30","0.405881741819371","0.293233901916932","0.51852958172181"
"No, never","2013","Single parent ","higher education","137","0.423664297155526","0.370431070682777","0.476897523628275"
"No, never","2013","Couple + C. LE 16 ","in school","","","",""
"No, never","2013","Couple + C. LE 16 ","inadequately","15","","",""
"No, never","2013","Couple + C. LE 16 ","general elemantary","109","0.422302717235221","0.363604388070528","0.481001046399914"
"No, never","2013","Couple + C. LE 16 ","middle vocational","815","0.340603808053459","0.321385743901692","0.359821872205227"
"No, never","2013","Couple + C. LE 16 ","vocational + Abi","265","0.462023842034263","0.420243870862141","0.503803813206386"
"No, never","2013","Couple + C. LE 16 ","higher vocational","149","0.335056664702173","0.289312269899838","0.380801059504507"
"No, never","2013","Couple + C. LE 16 ","higher education","574","0.378213564790295","0.353656222905863","0.402770906674727"
"No, never","2013","Couple + C. GT 16 ","in school","7","","",""
"No, never","2013","Couple + C. GT 16 ","inadequately","5","","",""
"No, never","2013","Couple + C. GT 16 ","general elemantary","74","0.403505650819377","0.32887417591616","0.478137125722595"
"No, never","2013","Couple + C. GT 16 ","middle vocational","402","0.390123284001053","0.360100492117335","0.420146075884771"
"No, never","2013","Couple + C. GT 16 ","vocational + Abi","59","0.450742746736091","0.362810573041352","0.538674920430831"
"No, never","2013","Couple + C. GT 16 ","higher vocational","46","0.321461967881298","0.244373319406876","0.398550616355721"
"No, never","2013","Couple + C. GT 16 ","higher education","143","0.305538499409905","0.261589506930677","0.349487491889133"
"No, never","2013","Couple + C. LE and GT 16","in school","7","","",""
"No, never","2013","Couple + C. LE and GT 16","inadequately","8","","",""
"No, never","2013","Couple + C. LE and GT 16","general elemantary","85","0.481862107720732","0.410625824162058","0.553098391279406"
"No, never","2013","Couple + C. LE and GT 16","middle vocational","235","0.369331473913886","0.331524696282252","0.407138251545519"
"No, never","2013","Couple + C. LE and GT 16","vocational + Abi","49","0.353525036584395","0.266150454017526","0.440899619151264"
"No, never","2013","Couple + C. LE and GT 16","higher vocational","44","0.315295984616209","0.231462456312738","0.39912951291968"
"No, never","2013","Couple + C. LE and GT 16","higher education","95","0.368769194974642","0.312054303791351","0.425484086157934"
"Yes, every week","2013","1-pers.-HH","in school","","","",""
"Yes, every week","2013","1-pers.-HH","inadequately","5","","",""
"Yes, every week","2013","1-pers.-HH","general elemantary","23","","",""
"Yes, every week","2013","1-pers.-HH","middle vocational","110","0.159033479949845","0.133033385288599","0.185033574611091"
"Yes, every week","2013","1-pers.-HH","vocational + Abi","20","","",""
"Yes, every week","2013","1-pers.-HH","higher vocational","21","","",""
"Yes, every week","2013","1-pers.-HH","higher education","77","0.168574503951938","0.135792398544012","0.201356609359865"
"Yes, every week","2013","(Married) couple without C. ","in school","","","",""
"Yes, every week","2013","(Married) couple without C. ","inadequately","5","","",""
"Yes, every week","2013","(Married) couple without C. ","general elemantary","31","0.200702677324088","0.137029421237954","0.264375933410221"
"Yes, every week","2013","(Married) couple without C. ","middle vocational","189","0.104851937522302","0.0897600589724937","0.11994381607211"
"Yes, every week","2013","(Married) couple without C. ","vocational + Abi","23","","",""
"Yes, every week","2013","(Married) couple without C. ","higher vocational","25","","",""
"Yes, every week","2013","(Married) couple without C. ","higher education","151","0.13992318654715","0.119068919902611","0.160777453191689"
"Yes, every week","2013","Single parent ","in school","9","","",""
"Yes, every week","2013","Single parent ","inadequately","3","","",""
"Yes, every week","2013","Single parent ","general elemantary","27","","",""
"Yes, every week","2013","Single parent ","middle vocational","114","0.131473178462181","0.109661312054334","0.153285044870028"
"Yes, every week","2013","Single parent ","vocational + Abi","16","","",""
"Yes, every week","2013","Single parent ","higher vocational","12","","",""
"Yes, every week","2013","Single parent ","higher education","45","0.120836635717549","0.0857236145807639","0.155949656854334"
"Yes, every week","2013","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2013","Couple + C. LE 16 ","inadequately","8","","",""
"Yes, every week","2013","Couple + C. LE 16 ","general elemantary","39","0.144720164283207","0.102909961012213","0.186530367554201"
"Yes, every week","2013","Couple + C. LE 16 ","middle vocational","303","0.133954484228549","0.120142354182453","0.147766614274644"
"Yes, every week","2013","Couple + C. LE 16 ","vocational + Abi","46","0.0640678082828378","0.0435469011899601","0.0845887153757155"
"Yes, every week","2013","Couple + C. LE 16 ","higher vocational","44","0.0858533489352676","0.0587031514056627","0.113003546464873"
"Yes, every week","2013","Couple + C. LE 16 ","higher education","189","0.0989020570346971","0.0837845268053022","0.114019587264092"
"Yes, every week","2013","Couple + C. GT 16 ","in school","10","","",""
"Yes, every week","2013","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every week","2013","Couple + C. GT 16 ","general elemantary","27","","",""
"Yes, every week","2013","Couple + C. GT 16 ","middle vocational","147","0.130878376478081","0.110119524095035","0.151637228861128"
"Yes, every week","2013","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Yes, every week","2013","Couple + C. GT 16 ","higher vocational","18","","",""
"Yes, every week","2013","Couple + C. GT 16 ","higher education","73","0.156217158491275","0.121577661463527","0.190856655519022"
"Yes, every week","2013","Couple + C. LE and GT 16","in school","7","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","inadequately","5","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","general elemantary","30","0.179850527916924","0.125096061356894","0.234604994476954"
"Yes, every week","2013","Couple + C. LE and GT 16","middle vocational","81","0.113005702586179","0.0882045697675201","0.137806835404837"
"Yes, every week","2013","Couple + C. LE and GT 16","vocational + Abi","12","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","higher vocational","18","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","higher education","49","0.127880913931185","0.0886239730214449","0.167137854840925"
"Yes, every 2 weeks","2013","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","inadequately","1","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","general elemantary","17","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","middle vocational","152","0.181527193414113","0.154123173856476","0.20893121297175"
"Yes, every 2 weeks","2013","1-pers.-HH","vocational + Abi","26","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","higher vocational","14","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","higher education","57","0.103768127900452","0.0770644296983517","0.130471826102553"
"Yes, every 2 weeks","2013","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2013","(Married) couple without C. ","inadequately","3","","",""
"Yes, every 2 weeks","2013","(Married) couple without C. ","general elemantary","27","","",""
"Yes, every 2 weeks","2013","(Married) couple without C. ","middle vocational","277","0.189767389728745","0.170451118946084","0.209083660511406"
"Yes, every 2 weeks","2013","(Married) couple without C. ","vocational + Abi","34","0.139885351342669","0.0950574441531052","0.184713258532234"
"Yes, every 2 weeks","2013","(Married) couple without C. ","higher vocational","38","0.110820471722789","0.0741176329504774","0.147523310495101"
"Yes, every 2 weeks","2013","(Married) couple without C. ","higher education","94","0.0999727804298308","0.0819405202008642","0.118005040658797"
"Yes, every 2 weeks","2013","Single parent ","in school","6","","",""
"Yes, every 2 weeks","2013","Single parent ","inadequately","2","","",""
"Yes, every 2 weeks","2013","Single parent ","general elemantary","38","0.188599867718138","0.13543745869427","0.241762276742006"
"Yes, every 2 weeks","2013","Single parent ","middle vocational","192","0.218054095150319","0.191400664960466","0.244707525340173"
"Yes, every 2 weeks","2013","Single parent ","vocational + Abi","29","","",""
"Yes, every 2 weeks","2013","Single parent ","higher vocational","12","","",""
"Yes, every 2 weeks","2013","Single parent ","higher education","37","0.125075987026066","0.0894385689759868","0.160713405076144"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","inadequately","11","","",""
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","general elemantary","51","0.164043511176635","0.120035169501782","0.208051852851487"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","middle vocational","454","0.205693958270589","0.189302546040341","0.222085370500837"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","vocational + Abi","78","0.160832058608892","0.130045213949971","0.191618903267812"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","higher vocational","59","0.146862376000056","0.112557862895316","0.181166889104796"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","higher education","173","0.103216352883939","0.0878096297147394","0.118623076053139"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","in school","3","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","inadequately","2","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","general elemantary","25","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","middle vocational","156","0.169369365922617","0.14628326890721","0.192455462938024"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","vocational + Abi","15","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","higher vocational","13","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","higher education","36","0.106434400643233","0.0770107811635695","0.135858020122897"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","in school","4","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","inadequately","5","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","general elemantary","28","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","middle vocational","110","0.173333269484516","0.143680373190864","0.202986165778168"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","vocational + Abi","17","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","higher vocational","16","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","higher education","26","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","inadequately","1","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","general elemantary","8","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","middle vocational","61","0.0824288907024364","0.0628764540285564","0.101981327376316"
"Yes, every 3-4 weeks","2013","1-pers.-HH","vocational + Abi","17","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","higher vocational","10","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","higher education","49","0.110305365179694","0.0828739614357422","0.137736768923646"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","in school","1","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","inadequately","2","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","general elemantary","11","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","middle vocational","131","0.0821346557956498","0.0686089374192603","0.0956603741720392"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","vocational + Abi","19","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","higher vocational","25","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","higher education","103","0.0913895540199528","0.074066733709681","0.108712374330225"
"Yes, every 3-4 weeks","2013","Single parent ","in school","1","","",""
"Yes, every 3-4 weeks","2013","Single parent ","inadequately","2","","",""
"Yes, every 3-4 weeks","2013","Single parent ","general elemantary","13","","",""
"Yes, every 3-4 weeks","2013","Single parent ","middle vocational","78","0.0892184441698739","0.0708184762063046","0.107618412133443"
"Yes, every 3-4 weeks","2013","Single parent ","vocational + Abi","6","","",""
"Yes, every 3-4 weeks","2013","Single parent ","higher vocational","1","","",""
"Yes, every 3-4 weeks","2013","Single parent ","higher education","28","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","inadequately","6","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","general elemantary","27","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","middle vocational","226","0.0987701074114052","0.0866713093251543","0.110868905497656"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","vocational + Abi","45","0.0501215757985938","0.0318363302112762","0.0684068213859114"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","higher vocational","48","0.0791646236688788","0.0529982818413614","0.105330965496396"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","higher education","126","0.093652963327535","0.0788992885535223","0.108406638101548"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","in school","1","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","general elemantary","9","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","middle vocational","85","0.0929503139911451","0.0750784404501129","0.110822187532177"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","vocational + Abi","11","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","higher vocational","15","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","higher education","42","0.108746316856919","0.079043351227479","0.138449282486359"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","in school","3","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","general elemantary","15","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","middle vocational","57","0.103417596627647","0.0795640340870412","0.127271159168254"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","higher vocational","9","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","higher education","26","","",""
"Rarely","2013","1-pers.-HH","in school","","","",""
"Rarely","2013","1-pers.-HH","inadequately","","","",""
"Rarely","2013","1-pers.-HH","general elemantary","10","","",""
"Rarely","2013","1-pers.-HH","middle vocational","165","0.214961914428722","0.185756227943784","0.244167600913661"
"Rarely","2013","1-pers.-HH","vocational + Abi","29","","",""
"Rarely","2013","1-pers.-HH","higher vocational","37","0.461254313954017","0.36723905716851","0.555269570739524"
"Rarely","2013","1-pers.-HH","higher education","142","0.286835402721935","0.247231271332925","0.326439534110945"
"Rarely","2013","(Married) couple without C. ","in school","1","","",""
"Rarely","2013","(Married) couple without C. ","inadequately","1","","",""
"Rarely","2013","(Married) couple without C. ","general elemantary","24","","",""
"Rarely","2013","(Married) couple without C. ","middle vocational","371","0.249056036174797","0.227752095949839","0.270359976399755"
"Rarely","2013","(Married) couple without C. ","vocational + Abi","57","0.255140280797994","0.198801047557399","0.311479514038588"
"Rarely","2013","(Married) couple without C. ","higher vocational","91","0.292553830866593","0.239362050665433","0.345745611067754"
"Rarely","2013","(Married) couple without C. ","higher education","313","0.313731468054844","0.285837677073302","0.341625259036385"
"Rarely","2013","Single parent ","in school","2","","",""
"Rarely","2013","Single parent ","inadequately","2","","",""
"Rarely","2013","Single parent ","general elemantary","28","","",""
"Rarely","2013","Single parent ","middle vocational","135","0.125791140487264","0.1043861391373","0.147196141837228"
"Rarely","2013","Single parent ","vocational + Abi","32","0.177748254245317","0.119938845941322","0.235557662549312"
"Rarely","2013","Single parent ","higher vocational","18","","",""
"Rarely","2013","Single parent ","higher education","84","0.242718948237165","0.196532509145718","0.288905387328612"
"Rarely","2013","Couple + C. LE 16 ","in school","","","",""
"Rarely","2013","Couple + C. LE 16 ","inadequately","5","","",""
"Rarely","2013","Couple + C. LE 16 ","general elemantary","46","0.188766108126359","0.142261210450386","0.235271005802331"
"Rarely","2013","Couple + C. LE 16 ","middle vocational","538","0.220977642035998","0.204152420145413","0.237802863926583"
"Rarely","2013","Couple + C. LE 16 ","vocational + Abi","113","0.262954715275413","0.226061883174864","0.299847547375963"
"Rarely","2013","Couple + C. LE 16 ","higher vocational","109","0.353062986693625","0.306745655007254","0.399380318379997"
"Rarely","2013","Couple + C. LE 16 ","higher education","436","0.326015061963534","0.302277499943286","0.349752623983781"
"Rarely","2013","Couple + C. GT 16 ","in school","2","","",""
"Rarely","2013","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2013","Couple + C. GT 16 ","general elemantary","31","0.229103124243603","0.165172683927556","0.29303356455965"
"Rarely","2013","Couple + C. GT 16 ","middle vocational","224","0.216678659607103","0.191321117058078","0.242036202156129"
"Rarely","2013","Couple + C. GT 16 ","vocational + Abi","28","","",""
"Rarely","2013","Couple + C. GT 16 ","higher vocational","49","0.342557190780843","0.264226119031957","0.420888262529729"
"Rarely","2013","Couple + C. GT 16 ","higher education","128","0.323063624598668","0.278445653068553","0.367681596128784"
"Rarely","2013","Couple + C. LE and GT 16","in school","5","","",""
"Rarely","2013","Couple + C. LE and GT 16","inadequately","4","","",""
"Rarely","2013","Couple + C. LE and GT 16","general elemantary","31","0.147252679930641","0.0967331879953484","0.197772171865934"
"Rarely","2013","Couple + C. LE and GT 16","middle vocational","143","0.240911957387772","0.207412623018496","0.274411291757049"
"Rarely","2013","Couple + C. LE and GT 16","vocational + Abi","32","0.315685061933248","0.23073685879095","0.400633265075546"
"Rarely","2013","Couple + C. LE and GT 16","higher vocational","31","0.326441336115308","0.24183607422728","0.411046598003336"
"Rarely","2013","Couple + C. LE and GT 16","higher education","82","0.257044065071801","0.205673894044135","0.308414236099467"
"No, never","2014","1-pers.-HH","in school","","","",""
"No, never","2014","1-pers.-HH","inadequately","","","",""
"No, never","2014","1-pers.-HH","general elemantary","","","",""
"No, never","2014","1-pers.-HH","middle vocational","","","",""
"No, never","2014","1-pers.-HH","vocational + Abi","","","",""
"No, never","2014","1-pers.-HH","higher vocational","","","",""
"No, never","2014","1-pers.-HH","higher education","","","",""
"No, never","2014","(Married) couple without C. ","in school","","","",""
"No, never","2014","(Married) couple without C. ","inadequately","","","",""
"No, never","2014","(Married) couple without C. ","general elemantary","","","",""
"No, never","2014","(Married) couple without C. ","middle vocational","","","",""
"No, never","2014","(Married) couple without C. ","vocational + Abi","","","",""
"No, never","2014","(Married) couple without C. ","higher vocational","","","",""
"No, never","2014","(Married) couple without C. ","higher education","","","",""
"No, never","2014","Single parent ","in school","","","",""
"No, never","2014","Single parent ","inadequately","","","",""
"No, never","2014","Single parent ","general elemantary","","","",""
"No, never","2014","Single parent ","middle vocational","","","",""
"No, never","2014","Single parent ","vocational + Abi","","","",""
"No, never","2014","Single parent ","higher vocational","","","",""
"No, never","2014","Single parent ","higher education","","","",""
"No, never","2014","Couple + C. LE 16 ","in school","","","",""
"No, never","2014","Couple + C. LE 16 ","inadequately","","","",""
"No, never","2014","Couple + C. LE 16 ","general elemantary","","","",""
"No, never","2014","Couple + C. LE 16 ","middle vocational","","","",""
"No, never","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"No, never","2014","Couple + C. LE 16 ","higher vocational","","","",""
"No, never","2014","Couple + C. LE 16 ","higher education","","","",""
"No, never","2014","Couple + C. GT 16 ","in school","","","",""
"No, never","2014","Couple + C. GT 16 ","inadequately","","","",""
"No, never","2014","Couple + C. GT 16 ","general elemantary","","","",""
"No, never","2014","Couple + C. GT 16 ","middle vocational","","","",""
"No, never","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"No, never","2014","Couple + C. GT 16 ","higher vocational","","","",""
"No, never","2014","Couple + C. GT 16 ","higher education","","","",""
"No, never","2014","Couple + C. LE and GT 16","in school","","","",""
"No, never","2014","Couple + C. LE and GT 16","inadequately","","","",""
"No, never","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"No, never","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"No, never","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No, never","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"No, never","2014","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every week","2014","1-pers.-HH","in school","","","",""
"Yes, every week","2014","1-pers.-HH","inadequately","","","",""
"Yes, every week","2014","1-pers.-HH","general elemantary","","","",""
"Yes, every week","2014","1-pers.-HH","middle vocational","","","",""
"Yes, every week","2014","1-pers.-HH","vocational + Abi","","","",""
"Yes, every week","2014","1-pers.-HH","higher vocational","","","",""
"Yes, every week","2014","1-pers.-HH","higher education","","","",""
"Yes, every week","2014","(Married) couple without C. ","in school","","","",""
"Yes, every week","2014","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2014","(Married) couple without C. ","general elemantary","","","",""
"Yes, every week","2014","(Married) couple without C. ","middle vocational","","","",""
"Yes, every week","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every week","2014","(Married) couple without C. ","higher vocational","","","",""
"Yes, every week","2014","(Married) couple without C. ","higher education","","","",""
"Yes, every week","2014","Single parent ","in school","","","",""
"Yes, every week","2014","Single parent ","inadequately","","","",""
"Yes, every week","2014","Single parent ","general elemantary","","","",""
"Yes, every week","2014","Single parent ","middle vocational","","","",""
"Yes, every week","2014","Single parent ","vocational + Abi","","","",""
"Yes, every week","2014","Single parent ","higher vocational","","","",""
"Yes, every week","2014","Single parent ","higher education","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","higher education","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","in school","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","higher education","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","in school","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","general elemantary","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","middle vocational","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","vocational + Abi","","","",""
