"plb0218","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2012","no migration background","(3a) lower tertiary education","101","0.27974402532123","0.233050382257034","0.326437668385427"
"Rarely","2012","no migration background","(3b) higher tertiary education","170","0.257821771182155","0.225135320012203","0.290508222352106"
"Rarely","2012","direct migration background","(0) in school","","","",""
"Rarely","2012","direct migration background","(1a) inadequately completed","6","","",""
"Rarely","2012","direct migration background","(1b) general elementary school","20","","",""
"Rarely","2012","direct migration background","(1c) basic vocational qualification","25","","",""
"Rarely","2012","direct migration background","(2b) intermediate general qualification","1","","",""
"Rarely","2012","direct migration background","(2a) intermediate vocational","8","","",""
"Rarely","2012","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Rarely","2012","direct migration background","(2c_voc) vocational maturity certificate","16","","",""
"Rarely","2012","direct migration background","(3a) lower tertiary education","7","","",""
"Rarely","2012","direct migration background","(3b) higher tertiary education","31","0.157598003708905","0.0968064004091264","0.218389607008684"
"Rarely","2012","indirect migration background","(0) in school","","","",""
"Rarely","2012","indirect migration background","(1a) inadequately completed","1","","",""
"Rarely","2012","indirect migration background","(1b) general elementary school","2","","",""
"Rarely","2012","indirect migration background","(1c) basic vocational qualification","4","","",""
"Rarely","2012","indirect migration background","(2b) intermediate general qualification","1","","",""
"Rarely","2012","indirect migration background","(2a) intermediate vocational","18","","",""
"Rarely","2012","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Rarely","2012","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"Rarely","2012","indirect migration background","(3a) lower tertiary education","6","","",""
"Rarely","2012","indirect migration background","(3b) higher tertiary education","12","","",""
"No, never","2013","no migration background","(0) in school","17","","",""
"No, never","2013","no migration background","(1a) inadequately completed","32","0.342371072429874","0.239036756818413","0.445705388041335"
"No, never","2013","no migration background","(1b) general elementary school","158","0.42539860345112","0.377247976318567","0.473549230583673"
"No, never","2013","no migration background","(1c) basic vocational qualification","774","0.345126859434722","0.325655408314045","0.364598310555399"
"No, never","2013","no migration background","(2b) intermediate general qualification","163","0.405197018309115","0.353543127216074","0.456850909402155"
"No, never","2013","no migration background","(2a) intermediate vocational","1689","0.37053641896748","0.356154904546514","0.384917933388447"
"No, never","2013","no migration background","(2c_gen) general maturity certificate","160","0.400348777958765","0.351783226168223","0.448914329749308"
"No, never","2013","no migration background","(2c_voc) vocational maturity certificate","620","0.403021286920912","0.377095009884698","0.428947563957126"
"No, never","2013","no migration background","(3a) lower tertiary education","585","0.399470007324046","0.373186724020749","0.425753290627343"
"No, never","2013","no migration background","(3b) higher tertiary education","740","0.302692936119105","0.283709710591347","0.321676161646863"
"No, never","2013","direct migration background","(0) in school","","","",""
"No, never","2013","direct migration background","(1a) inadequately completed","13","","",""
"No, never","2013","direct migration background","(1b) general elementary school","99","0.38885863793607","0.328063852702458","0.449653423169683"
"No, never","2013","direct migration background","(1c) basic vocational qualification","141","0.435312631885811","0.384929948733527","0.485695315038095"
"No, never","2013","direct migration background","(2b) intermediate general qualification","7","","",""
"No, never","2013","direct migration background","(2a) intermediate vocational","49","0.399670442776441","0.317945537322854","0.481395348230028"
"No, never","2013","direct migration background","(2c_gen) general maturity certificate","45","0.313066653511863","0.226796155173189","0.399337151850537"
"No, never","2013","direct migration background","(2c_voc) vocational maturity certificate","90","0.30212687683828","0.242524499228388","0.361729254448171"
"No, never","2013","direct migration background","(3a) lower tertiary education","31","0.372159028970162","0.252796799299468","0.491521258640856"
"No, never","2013","direct migration background","(3b) higher tertiary education","120","0.405721276809409","0.351060446217298","0.46038210740152"
"No, never","2013","indirect migration background","(0) in school","1","","",""
"No, never","2013","indirect migration background","(1a) inadequately completed","","","",""
"No, never","2013","indirect migration background","(1b) general elementary school","32","0.463214275807061","0.340082749573397","0.586345802040726"
"No, never","2013","indirect migration background","(1c) basic vocational qualification","51","0.463598810180584","0.375110847067214","0.552086773293953"
"No, never","2013","indirect migration background","(2b) intermediate general qualification","28","","",""
"No, never","2013","indirect migration background","(2a) intermediate vocational","60","0.316248007439428","0.246551143486408","0.385944871392447"
"No, never","2013","indirect migration background","(2c_gen) general maturity certificate","29","","",""
"No, never","2013","indirect migration background","(2c_voc) vocational maturity certificate","39","0.404181146186927","0.297966034220279","0.510396258153576"
"No, never","2013","indirect migration background","(3a) lower tertiary education","22","","",""
"No, never","2013","indirect migration background","(3b) higher tertiary education","38","0.40172240668993","0.311331807315594","0.492113006064266"
"Yes, every week","2013","no migration background","(0) in school","18","","",""
"Yes, every week","2013","no migration background","(1a) inadequately completed","18","","",""
"Yes, every week","2013","no migration background","(1b) general elementary school","73","0.17874968022148","0.141434891065833","0.216064469377127"
"Yes, every week","2013","no migration background","(1c) basic vocational qualification","354","0.146142253548053","0.131674169891373","0.160610337204734"
"Yes, every week","2013","no migration background","(2b) intermediate general qualification","46","0.154456834395796","0.116433096270618","0.192480572520974"
"Yes, every week","2013","no migration background","(2a) intermediate vocational","469","0.106019206797503","0.0968515101050289","0.115186903489978"
"Yes, every week","2013","no migration background","(2c_gen) general maturity certificate","64","0.138189041921873","0.103983023821456","0.172395060022289"
"Yes, every week","2013","no migration background","(2c_voc) vocational maturity certificate","125","0.101972836073275","0.0859778551009952","0.117967817045555"
"Yes, every week","2013","no migration background","(3a) lower tertiary education","127","0.116219060282815","0.0990209324982524","0.133417188067377"
"Yes, every week","2013","no migration background","(3b) higher tertiary education","388","0.165373822049021","0.150022838194203","0.18072480590384"
"Yes, every week","2013","direct migration background","(0) in school","1","","",""
"Yes, every week","2013","direct migration background","(1a) inadequately completed","16","","",""
"Yes, every week","2013","direct migration background","(1b) general elementary school","43","0.173496513131477","0.126272016775774","0.220721009487179"
"Yes, every week","2013","direct migration background","(1c) basic vocational qualification","65","0.171420007180792","0.133122139282843","0.209717875078742"
"Yes, every week","2013","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, every week","2013","direct migration background","(2a) intermediate vocational","20","","",""
"Yes, every week","2013","direct migration background","(2c_gen) general maturity certificate","20","","",""
"Yes, every week","2013","direct migration background","(2c_voc) vocational maturity certificate","32","0.164453072209893","0.116337341408107","0.21256880301168"
"Yes, every week","2013","direct migration background","(3a) lower tertiary education","4","","",""
"Yes, every week","2013","direct migration background","(3b) higher tertiary education","46","0.11973608071582","0.0835962416830529","0.155875919748586"
"Yes, every week","2013","indirect migration background","(0) in school","8","","",""
"Yes, every week","2013","indirect migration background","(1a) inadequately completed","4","","",""
"Yes, every week","2013","indirect migration background","(1b) general elementary school","9","","",""
"Yes, every week","2013","indirect migration background","(1c) basic vocational qualification","20","","",""
"Yes, every week","2013","indirect migration background","(2b) intermediate general qualification","9","","",""
"Yes, every week","2013","indirect migration background","(2a) intermediate vocational","17","","",""
"Yes, every week","2013","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Yes, every week","2013","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every week","2013","indirect migration background","(3a) lower tertiary education","5","","",""
"Yes, every week","2013","indirect migration background","(3b) higher tertiary education","19","","",""
"Yes, every 2 weeks","2013","no migration background","(0) in school","11","","",""
"Yes, every 2 weeks","2013","no migration background","(1a) inadequately completed","15","","",""
"Yes, every 2 weeks","2013","no migration background","(1b) general elementary school","70","0.148559294487089","0.113921702029775","0.183196886944403"
"Yes, every 2 weeks","2013","no migration background","(1c) basic vocational qualification","429","0.197447580236461","0.181143625462023","0.213751535010899"
"Yes, every 2 weeks","2013","no migration background","(2b) intermediate general qualification","56","0.168564939529809","0.129175378106595","0.207954500953022"
"Yes, every 2 weeks","2013","no migration background","(2a) intermediate vocational","748","0.172912110920512","0.16165071041518","0.184173511425844"
"Yes, every 2 weeks","2013","no migration background","(2c_gen) general maturity certificate","64","0.158848337962292","0.122616680353403","0.195079995571181"
"Yes, every 2 weeks","2013","no migration background","(2c_voc) vocational maturity certificate","192","0.14251048500885","0.124033353060497","0.160987616957202"
"Yes, every 2 weeks","2013","no migration background","(3a) lower tertiary education","118","0.0994571312363935","0.0833973237091988","0.115516938763588"
"Yes, every 2 weeks","2013","no migration background","(3b) higher tertiary education","241","0.104009418802615","0.0913956493509379","0.116623188254292"
"Yes, every 2 weeks","2013","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2013","direct migration background","(1a) inadequately completed","15","","",""
"Yes, every 2 weeks","2013","direct migration background","(1b) general elementary school","46","0.193279420851283","0.144035345170522","0.242523496532044"
"Yes, every 2 weeks","2013","direct migration background","(1c) basic vocational qualification","71","0.156443831174574","0.119527983491845","0.193359678857302"
"Yes, every 2 weeks","2013","direct migration background","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2013","direct migration background","(2a) intermediate vocational","36","0.214342655648508","0.14587594890564","0.282809362391377"
"Yes, every 2 weeks","2013","direct migration background","(2c_gen) general maturity certificate","19","","",""
"Yes, every 2 weeks","2013","direct migration background","(2c_voc) vocational maturity certificate","42","0.208273222954118","0.155564189424676","0.26098225648356"
"Yes, every 2 weeks","2013","direct migration background","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2013","direct migration background","(3b) higher tertiary education","42","0.116423414957639","0.0807200203185113","0.152126809596766"
"Yes, every 2 weeks","2013","indirect migration background","(0) in school","2","","",""
"Yes, every 2 weeks","2013","indirect migration background","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2013","indirect migration background","(1b) general elementary school","13","","",""
"Yes, every 2 weeks","2013","indirect migration background","(1c) basic vocational qualification","21","","",""
"Yes, every 2 weeks","2013","indirect migration background","(2b) intermediate general qualification","8","","",""
"Yes, every 2 weeks","2013","indirect migration background","(2a) intermediate vocational","44","0.310170473371714","0.24084048107049","0.379500465672939"
"Yes, every 2 weeks","2013","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2013","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"Yes, every 2 weeks","2013","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2013","indirect migration background","(3b) higher tertiary education","21","","",""
"Yes, every 3-4 weeks","2013","no migration background","(0) in school","4","","",""
"Yes, every 3-4 weeks","2013","no migration background","(1a) inadequately completed","7","","",""
"Yes, every 3-4 weeks","2013","no migration background","(1b) general elementary school","31","0.061701816946912","0.0382681640075871","0.0851354698862369"
"Yes, every 3-4 weeks","2013","no migration background","(1c) basic vocational qualification","197","0.0796975769124817","0.0686053641485424","0.0907897896764209"
"Yes, every 3-4 weeks","2013","no migration background","(2b) intermediate general qualification","25","","",""
"Yes, every 3-4 weeks","2013","no migration background","(2a) intermediate vocational","408","0.0936987017429544","0.0850209553276417","0.102376448158267"
"Yes, every 3-4 weeks","2013","no migration background","(2c_gen) general maturity certificate","35","0.1324739764603","0.0988718892725893","0.166076063648011"
"Yes, every 3-4 weeks","2013","no migration background","(2c_voc) vocational maturity certificate","101","0.0832291341274976","0.0686287315132548","0.0978295367417403"
"Yes, every 3-4 weeks","2013","no migration background","(3a) lower tertiary education","96","0.0846605348149997","0.0697222142847324","0.0995988553452671"
"Yes, every 3-4 weeks","2013","no migration background","(3b) higher tertiary education","227","0.1115488442738","0.0985409754763367","0.124556713071263"
"Yes, every 3-4 weeks","2013","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2013","direct migration background","(1a) inadequately completed","7","","",""
"Yes, every 3-4 weeks","2013","direct migration background","(1b) general elementary school","21","","",""
"Yes, every 3-4 weeks","2013","direct migration background","(1c) basic vocational qualification","30","0.0918511737986827","0.0625018912413921","0.121200456355973"
"Yes, every 3-4 weeks","2013","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2013","direct migration background","(2a) intermediate vocational","10","","",""
"Yes, every 3-4 weeks","2013","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2013","direct migration background","(2c_voc) vocational maturity certificate","23","","",""
"Yes, every 3-4 weeks","2013","direct migration background","(3a) lower tertiary education","4","","",""
"Yes, every 3-4 weeks","2013","direct migration background","(3b) higher tertiary education","31","0.114527143910234","0.0790777278582785","0.14997655996219"
"Yes, every 3-4 weeks","2013","indirect migration background","(0) in school","2","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(1b) general elementary school","2","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(1c) basic vocational qualification","11","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(2b) intermediate general qualification","7","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(2a) intermediate vocational","12","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes, every 3-4 weeks","2013","indirect migration background","(3b) higher tertiary education","15","","",""
"Rarely","2013","no migration background","(0) in school","7","","",""
"Rarely","2013","no migration background","(1a) inadequately completed","9","","",""
"Rarely","2013","no migration background","(1b) general elementary school","73","0.185590604893399","0.147727174283999","0.223454035502799"
"Rarely","2013","no migration background","(1c) basic vocational qualification","536","0.231585729868282","0.214308108273202","0.248863351463362"
"Rarely","2013","no migration background","(2b) intermediate general qualification","57","0.185690371037068","0.144776287200115","0.22660445487402"
"Rarely","2013","no migration background","(2a) intermediate vocational","1018","0.25683356157155","0.243823696318375","0.269843426824726"
"Rarely","2013","no migration background","(2c_gen) general maturity certificate","68","0.170139865696769","0.132895103462176","0.207384627931363"
"Rarely","2013","no migration background","(2c_voc) vocational maturity certificate","337","0.269266257869465","0.245820337256334","0.292712178482596"
"Rarely","2013","no migration background","(3a) lower tertiary education","408","0.300193266341746","0.275597536852697","0.324788995830795"
"Rarely","2013","no migration background","(3b) higher tertiary education","654","0.316374978755459","0.297158807018775","0.335591150492143"
"Rarely","2013","direct migration background","(0) in school","1","","",""
"Rarely","2013","direct migration background","(1a) inadequately completed","8","","",""
"Rarely","2013","direct migration background","(1b) general elementary school","38","0.151420768218963","0.106717576058654","0.196123960379273"
"Rarely","2013","direct migration background","(1c) basic vocational qualification","65","0.14497235596014","0.109194913037417","0.180749798882863"
"Rarely","2013","direct migration background","(2b) intermediate general qualification","4","","",""
"Rarely","2013","direct migration background","(2a) intermediate vocational","23","","",""
"Rarely","2013","direct migration background","(2c_gen) general maturity certificate","24","","",""
"Rarely","2013","direct migration background","(2c_voc) vocational maturity certificate","41","0.205760904830064","0.153287683251476","0.258234126408653"
"Rarely","2013","direct migration background","(3a) lower tertiary education","20","","",""
"Rarely","2013","direct migration background","(3b) higher tertiary education","71","0.243592083606898","0.195808704131885","0.291375463081911"
"Rarely","2013","indirect migration background","(0) in school","2","","",""
"Rarely","2013","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2013","indirect migration background","(1b) general elementary school","7","","",""
"Rarely","2013","indirect migration background","(1c) basic vocational qualification","19","","",""
"Rarely","2013","indirect migration background","(2b) intermediate general qualification","3","","",""
"Rarely","2013","indirect migration background","(2a) intermediate vocational","38","0.127080299531295","0.0771601016491615","0.177000497413428"
"Rarely","2013","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Rarely","2013","indirect migration background","(2c_voc) vocational maturity certificate","22","","",""
"Rarely","2013","indirect migration background","(3a) lower tertiary education","21","","",""
"Rarely","2013","indirect migration background","(3b) higher tertiary education","20","","",""
"No, never","2014","no migration background","(0) in school","","","",""
"No, never","2014","no migration background","(1a) inadequately completed","","","",""
"No, never","2014","no migration background","(1b) general elementary school","","","",""
"No, never","2014","no migration background","(1c) basic vocational qualification","","","",""
"No, never","2014","no migration background","(2b) intermediate general qualification","","","",""
"No, never","2014","no migration background","(2a) intermediate vocational","","","",""
"No, never","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","no migration background","(3a) lower tertiary education","","","",""
"No, never","2014","no migration background","(3b) higher tertiary education","","","",""
"No, never","2014","direct migration background","(0) in school","","","",""
"No, never","2014","direct migration background","(1a) inadequately completed","","","",""
"No, never","2014","direct migration background","(1b) general elementary school","","","",""
"No, never","2014","direct migration background","(1c) basic vocational qualification","","","",""
"No, never","2014","direct migration background","(2b) intermediate general qualification","","","",""
"No, never","2014","direct migration background","(2a) intermediate vocational","","","",""
"No, never","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","direct migration background","(3a) lower tertiary education","","","",""
"No, never","2014","direct migration background","(3b) higher tertiary education","","","",""
"No, never","2014","indirect migration background","(0) in school","","","",""
"No, never","2014","indirect migration background","(1a) inadequately completed","","","",""
"No, never","2014","indirect migration background","(1b) general elementary school","","","",""
"No, never","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"No, never","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"No, never","2014","indirect migration background","(2a) intermediate vocational","","","",""
"No, never","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","indirect migration background","(3a) lower tertiary education","","","",""
"No, never","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2014","no migration background","(0) in school","","","",""
"Yes, every week","2014","no migration background","(1a) inadequately completed","","","",""
"Yes, every week","2014","no migration background","(1b) general elementary school","","","",""
"Yes, every week","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2014","direct migration background","(0) in school","","","",""
"Yes, every week","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes, every week","2014","direct migration background","(1b) general elementary school","","","",""
"Yes, every week","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2014","indirect migration background","(0) in school","","","",""
"Yes, every week","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every week","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes, every week","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","no migration background","(0) in school","","","",""
"Yes, every 2 weeks","2014","no migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","no migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","direct migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2014","no migration background","(0) in school","","","",""
"Rarely","2014","no migration background","(1a) inadequately completed","","","",""
"Rarely","2014","no migration background","(1b) general elementary school","","","",""
"Rarely","2014","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2014","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2014","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2014","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2014","direct migration background","(0) in school","","","",""
"Rarely","2014","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2014","direct migration background","(1b) general elementary school","","","",""
"Rarely","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2014","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2014","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2014","indirect migration background","(0) in school","","","",""
"Rarely","2014","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2014","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2014","indirect migration background","(3b) higher tertiary education","","","",""
"No, never","2015","no migration background","(0) in school","9","","",""
"No, never","2015","no migration background","(1a) inadequately completed","25","","",""
"No, never","2015","no migration background","(1b) general elementary school","141","0.463304527924075","0.40966606956766","0.516942986280491"
"No, never","2015","no migration background","(1c) basic vocational qualification","630","0.364173486618158","0.342392831723204","0.385954141513113"
"No, never","2015","no migration background","(2b) intermediate general qualification","141","0.424709898202817","0.368775740067338","0.480644056338296"
"No, never","2015","no migration background","(2a) intermediate vocational","1456","0.377924945064308","0.362282658385107","0.393567231743509"
"No, never","2015","no migration background","(2c_gen) general maturity certificate","166","0.432308613855854","0.384238947667454","0.480378280044255"
"No, never","2015","no migration background","(2c_voc) vocational maturity certificate","550","0.395090953948114","0.36802233252438","0.422159575371848"
"No, never","2015","no migration background","(3a) lower tertiary education","526","0.433526149961513","0.40499600648396","0.462056293439067"
"No, never","2015","no migration background","(3b) higher tertiary education","659","0.303233803517013","0.283198779910774","0.323268827123252"
"No, never","2015","direct migration background","(0) in school","2","","",""
"No, never","2015","direct migration background","(1a) inadequately completed","39","0.406842955711579","0.306461746273088","0.50722416515007"
"No, never","2015","direct migration background","(1b) general elementary school","161","0.374769089468662","0.326603782731672","0.422934396205651"
"No, never","2015","direct migration background","(1c) basic vocational qualification","239","0.459161234195437","0.418034421537495","0.500288046853379"
"No, never","2015","direct migration background","(2b) intermediate general qualification","23","","",""
"No, never","2015","direct migration background","(2a) intermediate vocational","92","0.516468242690685","0.447554360072039","0.585382125309331"
"No, never","2015","direct migration background","(2c_gen) general maturity certificate","77","0.316284647174635","0.252935665220905","0.379633629128365"
"No, never","2015","direct migration background","(2c_voc) vocational maturity certificate","182","0.329685589433117","0.286490770982965","0.372880407883269"
