"plb0218","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2012","college entrance qualification","vocational + Abi","52","0.09953443430705","0.0731343783296756","0.125934490284425"
"Yes, every week","2012","college entrance qualification","higher vocational","13","","",""
"Yes, every week","2012","college entrance qualification","higher education","162","0.135712523938381","0.115182081338371","0.156242966538391"
"Yes, every week","2012","Other degree","in school","","","",""
"Yes, every week","2012","Other degree","inadequately","4","","",""
"Yes, every week","2012","Other degree","general elemantary","10","","",""
"Yes, every week","2012","Other degree","middle vocational","15","","",""
"Yes, every week","2012","Other degree","vocational + Abi","14","","",""
"Yes, every week","2012","Other degree","higher vocational","3","","",""
"Yes, every week","2012","Other degree","higher education","15","","",""
"Yes, every week","2012","no degree/no degree yet","in school","9","","",""
"Yes, every week","2012","no degree/no degree yet","inadequately","14","","",""
"Yes, every week","2012","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2012","no degree/no degree yet","middle vocational","3","","",""
"Yes, every week","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2012","no degree/no degree yet","higher vocational","2","","",""
"Yes, every week","2012","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2012","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2012","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2012","lower secondary degree","general elemantary","40","0.217649832731667","0.161571359361233","0.2737283061021"
"Yes, every 2 weeks","2012","lower secondary degree","middle vocational","137","0.20523277249415","0.175185041184187","0.235280503804113"
"Yes, every 2 weeks","2012","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2012","lower secondary degree","higher vocational","8","","",""
"Yes, every 2 weeks","2012","lower secondary degree","higher education","1","","",""
"Yes, every 2 weeks","2012","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2012","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2012","secondary school degree","general elemantary","26","","",""
"Yes, every 2 weeks","2012","secondary school degree","middle vocational","269","0.17752332130679","0.157916375495734","0.197130267117847"
"Yes, every 2 weeks","2012","secondary school degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2012","secondary school degree","higher vocational","17","","",""
"Yes, every 2 weeks","2012","secondary school degree","higher education","6","","",""
"Yes, every 2 weeks","2012","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2012","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2012","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2012","college entrance qualification","middle vocational","13","","",""
"Yes, every 2 weeks","2012","college entrance qualification","vocational + Abi","70","0.137988350775354","0.10757513129913","0.168401570251579"
"Yes, every 2 weeks","2012","college entrance qualification","higher vocational","15","","",""
"Yes, every 2 weeks","2012","college entrance qualification","higher education","128","0.101833008381124","0.0837036651779894","0.119962351584259"
"Yes, every 2 weeks","2012","Other degree","in school","","","",""
"Yes, every 2 weeks","2012","Other degree","inadequately","2","","",""
"Yes, every 2 weeks","2012","Other degree","general elemantary","17","","",""
"Yes, every 2 weeks","2012","Other degree","middle vocational","35","0.29000510874991","0.214840308211233","0.365169909288587"
"Yes, every 2 weeks","2012","Other degree","vocational + Abi","21","","",""
"Yes, every 2 weeks","2012","Other degree","higher vocational","1","","",""
"Yes, every 2 weeks","2012","Other degree","higher education","18","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","in school","2","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","inadequately","15","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","middle vocational","4","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2012","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2012","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2012","lower secondary degree","general elemantary","19","","",""
"Yes, every 3-4 weeks","2012","lower secondary degree","middle vocational","71","0.103803562087369","0.0811113888229993","0.126495735351739"
"Yes, every 3-4 weeks","2012","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2012","lower secondary degree","higher vocational","2","","",""
"Yes, every 3-4 weeks","2012","lower secondary degree","higher education","","","",""
"Yes, every 3-4 weeks","2012","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2012","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2012","secondary school degree","general elemantary","8","","",""
"Yes, every 3-4 weeks","2012","secondary school degree","middle vocational","144","0.0979337714747473","0.0826825054324905","0.113185037517004"
"Yes, every 3-4 weeks","2012","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2012","secondary school degree","higher vocational","12","","",""
"Yes, every 3-4 weeks","2012","secondary school degree","higher education","6","","",""
"Yes, every 3-4 weeks","2012","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2012","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2012","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2012","college entrance qualification","middle vocational","11","","",""
"Yes, every 3-4 weeks","2012","college entrance qualification","vocational + Abi","32","0.0590343855882013","0.0382506304562422","0.0798181407201605"
"Yes, every 3-4 weeks","2012","college entrance qualification","higher vocational","11","","",""
"Yes, every 3-4 weeks","2012","college entrance qualification","higher education","97","0.10231252093638","0.0841453954894322","0.120479646383328"
"Yes, every 3-4 weeks","2012","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2012","Other degree","inadequately","2","","",""
"Yes, every 3-4 weeks","2012","Other degree","general elemantary","4","","",""
"Yes, every 3-4 weeks","2012","Other degree","middle vocational","14","","",""
"Yes, every 3-4 weeks","2012","Other degree","vocational + Abi","8","","",""
"Yes, every 3-4 weeks","2012","Other degree","higher vocational","1","","",""
"Yes, every 3-4 weeks","2012","Other degree","higher education","14","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","in school","6","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","inadequately","3","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","middle vocational","3","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","higher education","","","",""
"Rarely","2012","lower secondary degree","in school","","","",""
"Rarely","2012","lower secondary degree","inadequately","","","",""
"Rarely","2012","lower secondary degree","general elemantary","30","0.156610458551873","0.10722024434445","0.206000672759296"
"Rarely","2012","lower secondary degree","middle vocational","136","0.195627230404461","0.166114343810155","0.225140116998767"
"Rarely","2012","lower secondary degree","vocational + Abi","","","",""
"Rarely","2012","lower secondary degree","higher vocational","13","","",""
"Rarely","2012","lower secondary degree","higher education","2","","",""
"Rarely","2012","secondary school degree","in school","","","",""
"Rarely","2012","secondary school degree","inadequately","","","",""
"Rarely","2012","secondary school degree","general elemantary","10","","",""
"Rarely","2012","secondary school degree","middle vocational","265","0.181095559681166","0.161335376830561","0.20085574253177"
"Rarely","2012","secondary school degree","vocational + Abi","","","",""
"Rarely","2012","secondary school degree","higher vocational","44","0.315946361145009","0.243911975373648","0.387980746916371"
"Rarely","2012","secondary school degree","higher education","23","","",""
"Rarely","2012","college entrance qualification","in school","","","",""
"Rarely","2012","college entrance qualification","inadequately","","","",""
"Rarely","2012","college entrance qualification","general elemantary","","","",""
"Rarely","2012","college entrance qualification","middle vocational","17","","",""
"Rarely","2012","college entrance qualification","vocational + Abi","88","0.186022195541274","0.151708042740529","0.220336348342018"
"Rarely","2012","college entrance qualification","higher vocational","21","","",""
"Rarely","2012","college entrance qualification","higher education","275","0.257572345367226","0.231358186629491","0.283786504104961"
"Rarely","2012","Other degree","in school","","","",""
"Rarely","2012","Other degree","inadequately","1","","",""
"Rarely","2012","Other degree","general elemantary","17","","",""
"Rarely","2012","Other degree","middle vocational","21","","",""
"Rarely","2012","Other degree","vocational + Abi","14","","",""
"Rarely","2012","Other degree","higher vocational","2","","",""
"Rarely","2012","Other degree","higher education","27","","",""
"Rarely","2012","no degree/no degree yet","in school","2","","",""
"Rarely","2012","no degree/no degree yet","inadequately","7","","",""
"Rarely","2012","no degree/no degree yet","general elemantary","","","",""
"Rarely","2012","no degree/no degree yet","middle vocational","4","","",""
"Rarely","2012","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2012","no degree/no degree yet","higher vocational","","","",""
"Rarely","2012","no degree/no degree yet","higher education","","","",""
"No, never","2013","lower secondary degree","in school","","","",""
"No, never","2013","lower secondary degree","inadequately","","","",""
"No, never","2013","lower secondary degree","general elemantary","214","0.425486710002633","0.38347355325602","0.467499866749245"
"No, never","2013","lower secondary degree","middle vocational","808","0.353681357263644","0.334350835092024","0.373011879435263"
"No, never","2013","lower secondary degree","vocational + Abi","1","","",""
"No, never","2013","lower secondary degree","higher vocational","68","0.307887114284888","0.243096065589363","0.372678162980413"
"No, never","2013","lower secondary degree","higher education","13","","",""
"No, never","2013","secondary school degree","in school","","","",""
"No, never","2013","secondary school degree","inadequately","","","",""
"No, never","2013","secondary school degree","general elemantary","198","0.407655810371333","0.360604148833138","0.454707471909529"
"No, never","2013","secondary school degree","middle vocational","1617","0.384501341770991","0.369555741193998","0.399446942347984"
"No, never","2013","secondary school degree","vocational + Abi","3","","",""
"No, never","2013","secondary school degree","higher vocational","180","0.269584568979346","0.233059668085802","0.30610946987289"
"No, never","2013","secondary school degree","higher education","171","0.394044082619988","0.347200201451801","0.440887963788176"
"No, never","2013","college entrance qualification","in school","","","",""
"No, never","2013","college entrance qualification","inadequately","","","",""
"No, never","2013","college entrance qualification","general elemantary","","","",""
"No, never","2013","college entrance qualification","middle vocational","201","0.408747879905227","0.364538400762884","0.452957359047571"
"No, never","2013","college entrance qualification","vocational + Abi","558","0.406582422163652","0.378709508352872","0.434455335974432"
"No, never","2013","college entrance qualification","higher vocational","136","0.391454655438392","0.339189422434966","0.443719888441818"
"No, never","2013","college entrance qualification","higher education","1234","0.345999820301221","0.329917796325967","0.362081844276475"
"No, never","2013","Other degree","in school","","","",""
"No, never","2013","Other degree","inadequately","12","","",""
"No, never","2013","Other degree","general elemantary","63","0.371216595744173","0.296589012048113","0.445844179440233"
"No, never","2013","Other degree","middle vocational","118","0.395470272790418","0.340864509091993","0.450076036488843"
"No, never","2013","Other degree","vocational + Abi","49","0.278010895658771","0.202154549102788","0.353867242214755"
"No, never","2013","Other degree","higher vocational","8","","",""
"No, never","2013","Other degree","higher education","96","0.357437488941181","0.298731034703933","0.416143943178429"
"No, never","2013","no degree/no degree yet","in school","17","","",""
"No, never","2013","no degree/no degree yet","inadequately","35","0.286672304398096","0.1997624878439","0.373582120952292"
"No, never","2013","no degree/no degree yet","general elemantary","","","",""
"No, never","2013","no degree/no degree yet","middle vocational","10","","",""
"No, never","2013","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2013","no degree/no degree yet","higher vocational","1","","",""
"No, never","2013","no degree/no degree yet","higher education","1","","",""
"Yes, every week","2013","lower secondary degree","in school","","","",""
"Yes, every week","2013","lower secondary degree","inadequately","","","",""
"Yes, every week","2013","lower secondary degree","general elemantary","93","0.192956650986902","0.159423791999178","0.226489509974626"
"Yes, every week","2013","lower secondary degree","middle vocational","365","0.15093914789987","0.136465282970792","0.165413012828949"
"Yes, every week","2013","lower secondary degree","vocational + Abi","1","","",""
"Yes, every week","2013","lower secondary degree","higher vocational","35","0.199558380535798","0.143462547502186","0.25565421356941"
"Yes, every week","2013","lower secondary degree","higher education","3","","",""
"Yes, every week","2013","secondary school degree","in school","","","",""
"Yes, every week","2013","secondary school degree","inadequately","","","",""
"Yes, every week","2013","secondary school degree","general elemantary","57","0.169364373396365","0.133450901957207","0.205277844835523"
"Yes, every week","2013","secondary school degree","middle vocational","441","0.106373818026685","0.0969017195970999","0.115845916456271"
"Yes, every week","2013","secondary school degree","vocational + Abi","1","","",""
"Yes, every week","2013","secondary school degree","higher vocational","65","0.107842740581413","0.0823114524771222","0.133374028685703"
"Yes, every week","2013","secondary school degree","higher education","42","0.118512294966188","0.087527417442374","0.149497172490001"
"Yes, every week","2013","college entrance qualification","in school","","","",""
"Yes, every week","2013","college entrance qualification","inadequately","","","",""
"Yes, every week","2013","college entrance qualification","general elemantary","","","",""
"Yes, every week","2013","college entrance qualification","middle vocational","79","0.14207748789832","0.110680502354883","0.173474473441756"
"Yes, every week","2013","college entrance qualification","vocational + Abi","103","0.10252914372499","0.0853159398882255","0.119742347561754"
"Yes, every week","2013","college entrance qualification","higher vocational","30","0.0957373843382951","0.0642298981421925","0.127244870534398"
"Yes, every week","2013","college entrance qualification","higher education","495","0.142894181806481","0.131062722089314","0.154725641523648"
"Yes, every week","2013","Other degree","in school","","","",""
"Yes, every week","2013","Other degree","inadequately","1","","",""
"Yes, every week","2013","Other degree","general elemantary","31","0.160149751771004","0.103499842925095","0.216799660616912"
"Yes, every week","2013","Other degree","middle vocational","52","0.172412027272716","0.130226488776032","0.2145975657694"
"Yes, every week","2013","Other degree","vocational + Abi","22","","",""
"Yes, every week","2013","Other degree","higher vocational","5","","",""
"Yes, every week","2013","Other degree","higher education","38","0.134413448617695","0.0926299578080677","0.176196939427323"
"Yes, every week","2013","no degree/no degree yet","in school","27","","",""
"Yes, every week","2013","no degree/no degree yet","inadequately","28","","",""
"Yes, every week","2013","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2013","no degree/no degree yet","middle vocational","8","","",""
"Yes, every week","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2013","no degree/no degree yet","higher vocational","2","","",""
"Yes, every week","2013","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2013","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2013","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2013","lower secondary degree","general elemantary","97","0.148723355355926","0.118487850711529","0.178958860000323"
"Yes, every 2 weeks","2013","lower secondary degree","middle vocational","444","0.195190882390084","0.179166165428613","0.211215599351554"
"Yes, every 2 weeks","2013","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2013","lower secondary degree","higher vocational","28","","",""
"Yes, every 2 weeks","2013","lower secondary degree","higher education","2","","",""
"Yes, every 2 weeks","2013","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2013","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2013","secondary school degree","general elemantary","67","0.165462934602221","0.129882253606649","0.201043615597792"
"Yes, every 2 weeks","2013","secondary school degree","middle vocational","748","0.187811283822603","0.17581241783423","0.199810149810976"
"Yes, every 2 weeks","2013","secondary school degree","vocational + Abi","4","","",""
"Yes, every 2 weeks","2013","secondary school degree","higher vocational","79","0.100137643419054","0.0754293194389599","0.124845967399147"
"Yes, every 2 weeks","2013","secondary school degree","higher education","50","0.121612822856259","0.0902804974417398","0.152945148270777"
"Yes, every 2 weeks","2013","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2013","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2013","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2013","college entrance qualification","middle vocational","72","0.157560344410185","0.124796553335979","0.190324135484391"
"Yes, every 2 weeks","2013","college entrance qualification","vocational + Abi","175","0.155623833576586","0.135053851796776","0.176193815356397"
"Yes, every 2 weeks","2013","college entrance qualification","higher vocational","39","0.114687285464459","0.0805655057428036","0.148809065186115"
"Yes, every 2 weeks","2013","college entrance qualification","higher education","337","0.101676676302794","0.0914592657784226","0.111894086827165"
"Yes, every 2 weeks","2013","Other degree","in school","","","",""
"Yes, every 2 weeks","2013","Other degree","inadequately","5","","",""
"Yes, every 2 weeks","2013","Other degree","general elemantary","28","","",""
"Yes, every 2 weeks","2013","Other degree","middle vocational","64","0.152830243285884","0.112645369677427","0.193015116894341"
"Yes, every 2 weeks","2013","Other degree","vocational + Abi","24","","",""
"Yes, every 2 weeks","2013","Other degree","higher vocational","5","","",""
"Yes, every 2 weeks","2013","Other degree","higher education","34","0.122641937210437","0.0824595212505391","0.162824353170335"
"Yes, every 2 weeks","2013","no degree/no degree yet","in school","13","","",""
"Yes, every 2 weeks","2013","no degree/no degree yet","inadequately","20","","",""
"Yes, every 2 weeks","2013","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2013","no degree/no degree yet","middle vocational","11","","",""
"Yes, every 2 weeks","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2013","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2013","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2013","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2013","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2013","lower secondary degree","general elemantary","38","0.0661995940054924","0.0450721496251127","0.0873270383858722"
"Yes, every 3-4 weeks","2013","lower secondary degree","middle vocational","203","0.0782707993337921","0.0674111521063571","0.0891304465612271"
"Yes, every 3-4 weeks","2013","lower secondary degree","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2013","lower secondary degree","higher vocational","21","","",""
"Yes, every 3-4 weeks","2013","lower secondary degree","higher education","","","",""
"Yes, every 3-4 weeks","2013","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2013","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2013","secondary school degree","general elemantary","33","0.0825520117239601","0.0562011005857089","0.108902922862211"
"Yes, every 3-4 weeks","2013","secondary school degree","middle vocational","370","0.0928011875596035","0.0838870590686466","0.10171531605056"
"Yes, every 3-4 weeks","2013","secondary school degree","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2013","secondary school degree","higher vocational","59","0.0960937360316838","0.0718351323763152","0.120352339687052"
"Yes, every 3-4 weeks","2013","secondary school degree","higher education","40","0.0902127738929602","0.0627487678504782","0.117676779935442"
"Yes, every 3-4 weeks","2013","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2013","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2013","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2013","college entrance qualification","middle vocational","39","0.114515773526804","0.0858789821016613","0.143152564951947"
"Yes, every 3-4 weeks","2013","college entrance qualification","vocational + Abi","87","0.0838208227858133","0.0680957002811613","0.0995459452904654"
"Yes, every 3-4 weeks","2013","college entrance qualification","higher vocational","25","","",""
"Yes, every 3-4 weeks","2013","college entrance qualification","higher education","303","0.0983118311706327","0.0882461096003819","0.108377552740883"
"Yes, every 3-4 weeks","2013","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2013","Other degree","inadequately","2","","",""
"Yes, every 3-4 weeks","2013","Other degree","general elemantary","14","","",""
"Yes, every 3-4 weeks","2013","Other degree","middle vocational","14","","",""
"Yes, every 3-4 weeks","2013","Other degree","vocational + Abi","16","","",""
"Yes, every 3-4 weeks","2013","Other degree","higher vocational","4","","",""
"Yes, every 3-4 weeks","2013","Other degree","higher education","29","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","in school","6","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","inadequately","11","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","middle vocational","3","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","higher education","","","",""
"Rarely","2013","lower secondary degree","in school","","","",""
"Rarely","2013","lower secondary degree","inadequately","","","",""
"Rarely","2013","lower secondary degree","general elemantary","90","0.166633689649047","0.134967803201929","0.198299576096165"
"Rarely","2013","lower secondary degree","middle vocational","530","0.22191781311261","0.205117283273283","0.238718342951937"
"Rarely","2013","lower secondary degree","vocational + Abi","1","","",""
"Rarely","2013","lower secondary degree","higher vocational","43","0.211839524937805","0.154488443942113","0.269190605933497"
"Rarely","2013","lower secondary degree","higher education","10","","",""
"Rarely","2013","secondary school degree","in school","","","",""
"Rarely","2013","secondary school degree","inadequately","","","",""
"Rarely","2013","secondary school degree","general elemantary","64","0.174964869906121","0.138585704684499","0.211344035127742"
"Rarely","2013","secondary school degree","middle vocational","894","0.228512368820117","0.215612947543818","0.241411790096415"
"Rarely","2013","secondary school degree","vocational + Abi","1","","",""
"Rarely","2013","secondary school degree","higher vocational","184","0.426341310988504","0.385634970797074","0.467047651179934"
"Rarely","2013","secondary school degree","higher education","115","0.275618025664605","0.232783143533265","0.318452907795946"
"Rarely","2013","college entrance qualification","in school","","","",""
"Rarely","2013","college entrance qualification","inadequately","","","",""
"Rarely","2013","college entrance qualification","general elemantary","","","",""
"Rarely","2013","college entrance qualification","middle vocational","84","0.177098514259464","0.142767813503435","0.211429215015493"
"Rarely","2013","college entrance qualification","vocational + Abi","270","0.251443777748959","0.226825337829962","0.276062217667955"
"Rarely","2013","college entrance qualification","higher vocational","105","0.328807217485923","0.278501193057315","0.379113241914531"
"Rarely","2013","college entrance qualification","higher education","992","0.311117490418871","0.295466254873937","0.326768725963806"
"Rarely","2013","Other degree","in school","","","",""
"Rarely","2013","Other degree","inadequately","3","","",""
"Rarely","2013","Other degree","general elemantary","25","","",""
"Rarely","2013","Other degree","middle vocational","60","0.217361131319215","0.171298962568224","0.263423300070205"
"Rarely","2013","Other degree","vocational + Abi","23","","",""
"Rarely","2013","Other degree","higher vocational","4","","",""
"Rarely","2013","Other degree","higher education","59","0.227635995092072","0.176271906141784","0.279000084042361"
"Rarely","2013","no degree/no degree yet","in school","10","","",""
"Rarely","2013","no degree/no degree yet","inadequately","10","","",""
"Rarely","2013","no degree/no degree yet","general elemantary","","","",""
"Rarely","2013","no degree/no degree yet","middle vocational","7","","",""
"Rarely","2013","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2013","no degree/no degree yet","higher vocational","","","",""
"Rarely","2013","no degree/no degree yet","higher education","1","","",""
"No, never","2014","lower secondary degree","in school","","","",""
"No, never","2014","lower secondary degree","inadequately","","","",""
"No, never","2014","lower secondary degree","general elemantary","","","",""
"No, never","2014","lower secondary degree","middle vocational","","","",""
"No, never","2014","lower secondary degree","vocational + Abi","","","",""
"No, never","2014","lower secondary degree","higher vocational","","","",""
"No, never","2014","lower secondary degree","higher education","","","",""
"No, never","2014","secondary school degree","in school","","","",""
"No, never","2014","secondary school degree","inadequately","","","",""
"No, never","2014","secondary school degree","general elemantary","","","",""
"No, never","2014","secondary school degree","middle vocational","","","",""
"No, never","2014","secondary school degree","vocational + Abi","","","",""
"No, never","2014","secondary school degree","higher vocational","","","",""
"No, never","2014","secondary school degree","higher education","","","",""
"No, never","2014","college entrance qualification","in school","","","",""
"No, never","2014","college entrance qualification","inadequately","","","",""
"No, never","2014","college entrance qualification","general elemantary","","","",""
"No, never","2014","college entrance qualification","middle vocational","","","",""
"No, never","2014","college entrance qualification","vocational + Abi","","","",""
"No, never","2014","college entrance qualification","higher vocational","","","",""
"No, never","2014","college entrance qualification","higher education","","","",""
"No, never","2014","Other degree","in school","","","",""
"No, never","2014","Other degree","inadequately","","","",""
"No, never","2014","Other degree","general elemantary","","","",""
"No, never","2014","Other degree","middle vocational","","","",""
"No, never","2014","Other degree","vocational + Abi","","","",""
"No, never","2014","Other degree","higher vocational","","","",""
"No, never","2014","Other degree","higher education","","","",""
"No, never","2014","no degree/no degree yet","in school","","","",""
"No, never","2014","no degree/no degree yet","inadequately","","","",""
"No, never","2014","no degree/no degree yet","general elemantary","","","",""
"No, never","2014","no degree/no degree yet","middle vocational","","","",""
"No, never","2014","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2014","no degree/no degree yet","higher vocational","","","",""
"No, never","2014","no degree/no degree yet","higher education","","","",""
"Yes, every week","2014","lower secondary degree","in school","","","",""
"Yes, every week","2014","lower secondary degree","inadequately","","","",""
"Yes, every week","2014","lower secondary degree","general elemantary","","","",""
"Yes, every week","2014","lower secondary degree","middle vocational","","","",""
"Yes, every week","2014","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2014","lower secondary degree","higher vocational","","","",""
"Yes, every week","2014","lower secondary degree","higher education","","","",""
"Yes, every week","2014","secondary school degree","in school","","","",""
"Yes, every week","2014","secondary school degree","inadequately","","","",""
"Yes, every week","2014","secondary school degree","general elemantary","","","",""
"Yes, every week","2014","secondary school degree","middle vocational","","","",""
"Yes, every week","2014","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2014","secondary school degree","higher vocational","","","",""
"Yes, every week","2014","secondary school degree","higher education","","","",""
"Yes, every week","2014","college entrance qualification","in school","","","",""
"Yes, every week","2014","college entrance qualification","inadequately","","","",""
"Yes, every week","2014","college entrance qualification","general elemantary","","","",""
"Yes, every week","2014","college entrance qualification","middle vocational","","","",""
"Yes, every week","2014","college entrance qualification","vocational + Abi","","","",""
"Yes, every week","2014","college entrance qualification","higher vocational","","","",""
"Yes, every week","2014","college entrance qualification","higher education","","","",""
"Yes, every week","2014","Other degree","in school","","","",""
"Yes, every week","2014","Other degree","inadequately","","","",""
"Yes, every week","2014","Other degree","general elemantary","","","",""
"Yes, every week","2014","Other degree","middle vocational","","","",""
"Yes, every week","2014","Other degree","vocational + Abi","","","",""
"Yes, every week","2014","Other degree","higher vocational","","","",""
"Yes, every week","2014","Other degree","higher education","","","",""
"Yes, every week","2014","no degree/no degree yet","in school","","","",""
"Yes, every week","2014","no degree/no degree yet","inadequately","","","",""
"Yes, every week","2014","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2014","no degree/no degree yet","middle vocational","","","",""
"Yes, every week","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2014","no degree/no degree yet","higher vocational","","","",""
"Yes, every week","2014","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","general elemantary","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","middle vocational","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","higher vocational","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","higher education","","","",""
"Yes, every 2 weeks","2014","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2014","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2014","secondary school degree","general elemantary","","","",""
"Yes, every 2 weeks","2014","secondary school degree","middle vocational","","","",""
"Yes, every 2 weeks","2014","secondary school degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","secondary school degree","higher vocational","","","",""
"Yes, every 2 weeks","2014","secondary school degree","higher education","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","middle vocational","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","higher vocational","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","higher education","","","",""
"Yes, every 2 weeks","2014","Other degree","in school","","","",""
"Yes, every 2 weeks","2014","Other degree","inadequately","","","",""
"Yes, every 2 weeks","2014","Other degree","general elemantary","","","",""
"Yes, every 2 weeks","2014","Other degree","middle vocational","","","",""
