"plb0219","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2011","(3b) higher tertiary education","East Germany","39","0.0634664266366873","0.0434343645926585","0.083498488680716"
"Yes, every 3-4 weeks","2011","(0) in school","West Germany","2","","",""
"Yes, every 3-4 weeks","2011","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2011","(1a) inadequately completed","West Germany","9","","",""
"Yes, every 3-4 weeks","2011","(1a) inadequately completed","East Germany","1","","",""
"Yes, every 3-4 weeks","2011","(1b) general elementary school","West Germany","23","","",""
"Yes, every 3-4 weeks","2011","(1b) general elementary school","East Germany","4","","",""
"Yes, every 3-4 weeks","2011","(1c) basic vocational qualification","West Germany","151","0.050548749828746","0.042460228379118","0.0586372712783739"
"Yes, every 3-4 weeks","2011","(1c) basic vocational qualification","East Germany","20","","",""
"Yes, every 3-4 weeks","2011","(2b) intermediate general qualification","West Germany","21","","",""
"Yes, every 3-4 weeks","2011","(2b) intermediate general qualification","East Germany","1","","",""
"Yes, every 3-4 weeks","2011","(2a) intermediate vocational","West Germany","165","0.0459515360757101","0.0387871297121963","0.0531159424392238"
"Yes, every 3-4 weeks","2011","(2a) intermediate vocational","East Germany","114","0.0665152528203539","0.0544480842816712","0.0785824213590365"
"Yes, every 3-4 weeks","2011","(2c_gen) general maturity certificate","West Germany","17","","",""
"Yes, every 3-4 weeks","2011","(2c_gen) general maturity certificate","East Germany","9","","",""
"Yes, every 3-4 weeks","2011","(2c_voc) vocational maturity certificate","West Germany","76","0.0543534343387276","0.0429297407172974","0.0657771279601577"
"Yes, every 3-4 weeks","2011","(2c_voc) vocational maturity certificate","East Germany","13","","",""
"Yes, every 3-4 weeks","2011","(3a) lower tertiary education","West Germany","47","0.0321397199923895","0.0218243314496279","0.042455108535151"
"Yes, every 3-4 weeks","2011","(3a) lower tertiary education","East Germany","23","","",""
"Yes, every 3-4 weeks","2011","(3b) higher tertiary education","West Germany","183","0.0766611996849713","0.0655889551533473","0.0877334442165953"
"Yes, every 3-4 weeks","2011","(3b) higher tertiary education","East Germany","59","0.0855876884912422","0.0626014113376587","0.108573965644826"
"Rarely","2011","(0) in school","West Germany","6","","",""
"Rarely","2011","(0) in school","East Germany","1","","",""
"Rarely","2011","(1a) inadequately completed","West Germany","18","","",""
"Rarely","2011","(1a) inadequately completed","East Germany","1","","",""
"Rarely","2011","(1b) general elementary school","West Germany","62","0.0581390654252736","0.0409143367889775","0.0753637940615697"
"Rarely","2011","(1b) general elementary school","East Germany","4","","",""
"Rarely","2011","(1c) basic vocational qualification","West Germany","388","0.141607454973499","0.128734933528656","0.154479976418342"
"Rarely","2011","(1c) basic vocational qualification","East Germany","28","","",""
"Rarely","2011","(2b) intermediate general qualification","West Germany","32","0.0765747648695688","0.0482678885589883","0.104881641180149"
"Rarely","2011","(2b) intermediate general qualification","East Germany","9","","",""
"Rarely","2011","(2a) intermediate vocational","West Germany","534","0.178301994094884","0.165204771988168","0.191399216201601"
"Rarely","2011","(2a) intermediate vocational","East Germany","266","0.18613595964664","0.167287224425391","0.204984694867889"
"Rarely","2011","(2c_gen) general maturity certificate","West Germany","65","0.161541994676409","0.126469933849055","0.196614055503764"
"Rarely","2011","(2c_gen) general maturity certificate","East Germany","19","","",""
"Rarely","2011","(2c_voc) vocational maturity certificate","West Germany","268","0.198955539988617","0.178839848977551","0.219071230999683"
"Rarely","2011","(2c_voc) vocational maturity certificate","East Germany","44","0.215717619713074","0.164422192252946","0.267013047173203"
"Rarely","2011","(3a) lower tertiary education","West Germany","267","0.269842679589816","0.243881659385923","0.295803699793708"
"Rarely","2011","(3a) lower tertiary education","East Germany","81","0.180833811393181","0.144068955312227","0.217598667474135"
"Rarely","2011","(3b) higher tertiary education","West Germany","489","0.218755649134529","0.201551214576851","0.235960083692207"
"Rarely","2011","(3b) higher tertiary education","East Germany","145","0.271553073399538","0.235008888744336","0.308097258054741"
"No, never","2012","(0) in school","West Germany","8","","",""
"No, never","2012","(0) in school","East Germany","1","","",""
"No, never","2012","(1a) inadequately completed","West Germany","38","0.548417257205509","0.430995717622369","0.665838796788648"
"No, never","2012","(1a) inadequately completed","East Germany","3","","",""
"No, never","2012","(1b) general elementary school","West Germany","218","0.715797496661578","0.664415464977867","0.767179528345289"
"No, never","2012","(1b) general elementary school","East Germany","10","","",""
"No, never","2012","(1c) basic vocational qualification","West Germany","508","0.664816125773946","0.631560131135693","0.698072120412199"
"No, never","2012","(1c) basic vocational qualification","East Germany","49","0.686100553254777","0.581072184763832","0.791128921745721"
"No, never","2012","(2b) intermediate general qualification","West Germany","65","0.712771129659597","0.620811817934398","0.804730441384797"
"No, never","2012","(2b) intermediate general qualification","East Germany","18","","",""
"No, never","2012","(2a) intermediate vocational","West Germany","753","0.658714448279923","0.63144103287835","0.685987863681496"
"No, never","2012","(2a) intermediate vocational","East Germany","287","0.629247440714812","0.584963853006107","0.673531028423518"
"No, never","2012","(2c_gen) general maturity certificate","West Germany","64","0.603691722034276","0.513506983277953","0.693876460790598"
"No, never","2012","(2c_gen) general maturity certificate","East Germany","6","","",""
"No, never","2012","(2c_voc) vocational maturity certificate","West Germany","386","0.668303823769093","0.630377177322749","0.706230470215437"
"No, never","2012","(2c_voc) vocational maturity certificate","East Germany","64","0.624853288055866","0.525919695627712","0.72378688048402"
"No, never","2012","(3a) lower tertiary education","West Germany","201","0.60338208630875","0.550601587518139","0.656162585099362"
"No, never","2012","(3a) lower tertiary education","East Germany","49","0.625217443918377","0.512621137471794","0.73781375036496"
"No, never","2012","(3b) higher tertiary education","West Germany","313","0.504236640902619","0.467511581446479","0.540961700358759"
"No, never","2012","(3b) higher tertiary education","East Germany","70","0.412499439411436","0.335248883060533","0.489749995762339"
"Yes, every week","2012","(0) in school","West Germany","5","","",""
"Yes, every week","2012","(0) in school","East Germany","","","",""
"Yes, every week","2012","(1a) inadequately completed","West Germany","11","","",""
"Yes, every week","2012","(1a) inadequately completed","East Germany","1","","",""
"Yes, every week","2012","(1b) general elementary school","West Germany","18","","",""
"Yes, every week","2012","(1b) general elementary school","East Germany","","","",""
"Yes, every week","2012","(1c) basic vocational qualification","West Germany","47","0.0645226123803405","0.0472144791666422","0.0818307455940388"
"Yes, every week","2012","(1c) basic vocational qualification","East Germany","9","","",""
"Yes, every week","2012","(2b) intermediate general qualification","West Germany","5","","",""
"Yes, every week","2012","(2b) intermediate general qualification","East Germany","2","","",""
"Yes, every week","2012","(2a) intermediate vocational","West Germany","69","0.0535444640745583","0.040595370265755","0.0664935578833616"
"Yes, every week","2012","(2a) intermediate vocational","East Germany","22","","",""
"Yes, every week","2012","(2c_gen) general maturity certificate","West Germany","10","","",""
"Yes, every week","2012","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes, every week","2012","(2c_voc) vocational maturity certificate","West Germany","35","0.0531543745917145","0.0350827859425101","0.071225963240919"
"Yes, every week","2012","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Yes, every week","2012","(3a) lower tertiary education","West Germany","21","","",""
"Yes, every week","2012","(3a) lower tertiary education","East Germany","4","","",""
"Yes, every week","2012","(3b) higher tertiary education","West Germany","106","0.116484071056667","0.0929200958879414","0.140048046225392"
"Yes, every week","2012","(3b) higher tertiary education","East Germany","19","","",""
"Yes, every 2 weeks","2012","(0) in school","West Germany","1","","",""
"Yes, every 2 weeks","2012","(0) in school","East Germany","","","",""
"Yes, every 2 weeks","2012","(1a) inadequately completed","West Germany","9","","",""
"Yes, every 2 weeks","2012","(1a) inadequately completed","East Germany","3","","",""
"Yes, every 2 weeks","2012","(1b) general elementary school","West Germany","27","","",""
"Yes, every 2 weeks","2012","(1b) general elementary school","East Germany","2","","",""
"Yes, every 2 weeks","2012","(1c) basic vocational qualification","West Germany","78","0.0956589819161714","0.0749381779187846","0.116379785913558"
"Yes, every 2 weeks","2012","(1c) basic vocational qualification","East Germany","7","","",""
"Yes, every 2 weeks","2012","(2b) intermediate general qualification","West Germany","14","","",""
"Yes, every 2 weeks","2012","(2b) intermediate general qualification","East Germany","1","","",""
"Yes, every 2 weeks","2012","(2a) intermediate vocational","West Germany","114","0.0887480701249539","0.0723900525437269","0.105106087706181"
"Yes, every 2 weeks","2012","(2a) intermediate vocational","East Germany","55","0.111980980540583","0.0830693052432223","0.140892655837944"
"Yes, every 2 weeks","2012","(2c_gen) general maturity certificate","West Germany","15","","",""
"Yes, every 2 weeks","2012","(2c_gen) general maturity certificate","East Germany","4","","",""
"Yes, every 2 weeks","2012","(2c_voc) vocational maturity certificate","West Germany","65","0.10971156677549","0.0845360257856981","0.134887107765283"
"Yes, every 2 weeks","2012","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Yes, every 2 weeks","2012","(3a) lower tertiary education","West Germany","15","","",""
"Yes, every 2 weeks","2012","(3a) lower tertiary education","East Germany","4","","",""
"Yes, every 2 weeks","2012","(3b) higher tertiary education","West Germany","81","0.0975669086913973","0.0757714068674579","0.119362410515337"
"Yes, every 2 weeks","2012","(3b) higher tertiary education","East Germany","17","","",""
"Yes, every 3-4 weeks","2012","(0) in school","West Germany","5","","",""
"Yes, every 3-4 weeks","2012","(0) in school","East Germany","1","","",""
"Yes, every 3-4 weeks","2012","(1a) inadequately completed","West Germany","3","","",""
"Yes, every 3-4 weeks","2012","(1a) inadequately completed","East Germany","","","",""
"Yes, every 3-4 weeks","2012","(1b) general elementary school","West Germany","6","","",""
"Yes, every 3-4 weeks","2012","(1b) general elementary school","East Germany","1","","",""
"Yes, every 3-4 weeks","2012","(1c) basic vocational qualification","West Germany","42","0.0577636133130815","0.0413280451270653","0.0741991814990978"
"Yes, every 3-4 weeks","2012","(1c) basic vocational qualification","East Germany","4","","",""
"Yes, every 3-4 weeks","2012","(2b) intermediate general qualification","West Germany","4","","",""
"Yes, every 3-4 weeks","2012","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2012","(2a) intermediate vocational","West Germany","64","0.0567942502808641","0.0434808991497931","0.0701076014119351"
"Yes, every 3-4 weeks","2012","(2a) intermediate vocational","East Germany","31","0.064785545063025","0.042217982512367","0.087353107613683"
"Yes, every 3-4 weeks","2012","(2c_gen) general maturity certificate","West Germany","7","","",""
"Yes, every 3-4 weeks","2012","(2c_gen) general maturity certificate","East Germany","4","","",""
"Yes, every 3-4 weeks","2012","(2c_voc) vocational maturity certificate","West Germany","31","0.0400216128177975","0.0242322262177474","0.0558109994178476"
"Yes, every 3-4 weeks","2012","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"Yes, every 3-4 weeks","2012","(3a) lower tertiary education","West Germany","22","","",""
"Yes, every 3-4 weeks","2012","(3a) lower tertiary education","East Germany","4","","",""
"Yes, every 3-4 weeks","2012","(3b) higher tertiary education","West Germany","56","0.0865574304609875","0.0659035863091856","0.107211274612789"
"Yes, every 3-4 weeks","2012","(3b) higher tertiary education","East Germany","9","","",""
"Rarely","2012","(0) in school","West Germany","4","","",""
"Rarely","2012","(0) in school","East Germany","","","",""
"Rarely","2012","(1a) inadequately completed","West Germany","8","","",""
"Rarely","2012","(1a) inadequately completed","East Germany","","","",""
"Rarely","2012","(1b) general elementary school","West Germany","27","","",""
"Rarely","2012","(1b) general elementary school","East Germany","","","",""
"Rarely","2012","(1c) basic vocational qualification","West Germany","99","0.11723866661646","0.0945747639224507","0.13990256931047"
"Rarely","2012","(1c) basic vocational qualification","East Germany","6","","",""
"Rarely","2012","(2b) intermediate general qualification","West Germany","5","","",""
"Rarely","2012","(2b) intermediate general qualification","East Germany","1","","",""
"Rarely","2012","(2a) intermediate vocational","West Germany","161","0.142198767239701","0.122109077490613","0.162288456988788"
"Rarely","2012","(2a) intermediate vocational","East Germany","62","0.142799736012416","0.110722654973504","0.174876817051329"
"Rarely","2012","(2c_gen) general maturity certificate","West Germany","17","","",""
"Rarely","2012","(2c_gen) general maturity certificate","East Germany","4","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","West Germany","75","0.128808622045905","0.101823990709009","0.1557932533828"
"Rarely","2012","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Rarely","2012","(3a) lower tertiary education","West Germany","71","0.227919487359154","0.182659633608639","0.273179341109668"
"Rarely","2012","(3a) lower tertiary education","East Germany","10","","",""
"Rarely","2012","(3b) higher tertiary education","West Germany","156","0.195154948888329","0.166044157125393","0.224265740651265"
"Rarely","2012","(3b) higher tertiary education","East Germany","41","0.288941873014719","0.217813383526315","0.360070362503123"
"No, never","2013","(0) in school","West Germany","37","0.563305200586857","0.447117552304249","0.679492848869465"
"No, never","2013","(0) in school","East Germany","3","","",""
"No, never","2013","(1a) inadequately completed","West Germany","71","0.589599843273603","0.502312632831919","0.676887053715287"
"No, never","2013","(1a) inadequately completed","East Germany","17","","",""
"No, never","2013","(1b) general elementary school","West Germany","461","0.716701379870657","0.682114160928329","0.751288598812984"
"No, never","2013","(1b) general elementary school","East Germany","33","0.645406561432181","0.514112513384109","0.776700609480253"
"No, never","2013","(1c) basic vocational qualification","West Germany","1593","0.647847623115791","0.628980494343676","0.666714751887906"
"No, never","2013","(1c) basic vocational qualification","East Germany","154","0.541852393165368","0.481750336077803","0.601954450252933"
"No, never","2013","(2b) intermediate general qualification","West Germany","250","0.697397375440614","0.648495587112901","0.746299163768326"
"No, never","2013","(2b) intermediate general qualification","East Germany","55","0.787559398539201","0.697361801868196","0.877756995210206"
"No, never","2013","(2a) intermediate vocational","West Germany","1950","0.637285885242321","0.620245526699566","0.654326243785076"
"No, never","2013","(2a) intermediate vocational","East Germany","876","0.562396705631019","0.537316547168528","0.58747686409351"
"No, never","2013","(2c_gen) general maturity certificate","West Germany","293","0.608688556305046","0.564659849011925","0.652717263598167"
"No, never","2013","(2c_gen) general maturity certificate","East Germany","43","0.459445996563265","0.349552668681032","0.569339324445497"
"No, never","2013","(2c_voc) vocational maturity certificate","West Germany","915","0.592104512058707","0.566434835322579","0.617774188794835"
"No, never","2013","(2c_voc) vocational maturity certificate","East Germany","164","0.571699342293384","0.511318877055555","0.632079807531212"
"No, never","2013","(3a) lower tertiary education","West Germany","656","0.591399731193418","0.561793031651006","0.62100643073583"
"No, never","2013","(3a) lower tertiary education","East Germany","226","0.600186748432088","0.55047426393862","0.649899232925556"
"No, never","2013","(3b) higher tertiary education","West Germany","992","0.464541645350535","0.443185087627603","0.485898203073466"
"No, never","2013","(3b) higher tertiary education","East Germany","259","0.441692969087897","0.400341589788311","0.483044348387482"
"Yes, every week","2013","(0) in school","West Germany","14","","",""
"Yes, every week","2013","(0) in school","East Germany","1","","",""
"Yes, every week","2013","(1a) inadequately completed","West Germany","14","","",""
"Yes, every week","2013","(1a) inadequately completed","East Germany","","","",""
"Yes, every week","2013","(1b) general elementary school","West Germany","45","0.0642110736090713","0.0453954676372181","0.0830266795809246"
"Yes, every week","2013","(1b) general elementary school","East Germany","7","","",""
"Yes, every week","2013","(1c) basic vocational qualification","West Germany","129","0.0464562922543863","0.0381425483649678","0.0547700361438048"
"Yes, every week","2013","(1c) basic vocational qualification","East Germany","22","","",""
"Yes, every week","2013","(2b) intermediate general qualification","West Germany","19","","",""
"Yes, every week","2013","(2b) intermediate general qualification","East Germany","3","","",""
"Yes, every week","2013","(2a) intermediate vocational","West Germany","106","0.0318574615557601","0.0256329599163762","0.0380819631951439"
"Yes, every week","2013","(2a) intermediate vocational","East Germany","65","0.0428323544104244","0.03259592303137","0.0530687857894788"
"Yes, every week","2013","(2c_gen) general maturity certificate","West Germany","44","0.0805453423647518","0.0559947222545617","0.105095962474942"
"Yes, every week","2013","(2c_gen) general maturity certificate","East Germany","6","","",""
"Yes, every week","2013","(2c_voc) vocational maturity certificate","West Germany","58","0.0522635244957132","0.0406386062216574","0.0638884427697691"
"Yes, every week","2013","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Yes, every week","2013","(3a) lower tertiary education","West Germany","55","0.0441418555539538","0.0317703622025263","0.0565133489053814"
"Yes, every week","2013","(3a) lower tertiary education","East Germany","18","","",""
"Yes, every week","2013","(3b) higher tertiary education","West Germany","295","0.131673937583828","0.117194642899484","0.146153232268171"
"Yes, every week","2013","(3b) higher tertiary education","East Germany","74","0.106924050439545","0.0811919577727234","0.132656143106366"
"Yes, every 2 weeks","2013","(0) in school","West Germany","8","","",""
"Yes, every 2 weeks","2013","(0) in school","East Germany","","","",""
"Yes, every 2 weeks","2013","(1a) inadequately completed","West Germany","17","","",""
"Yes, every 2 weeks","2013","(1a) inadequately completed","East Germany","","","",""
"Yes, every 2 weeks","2013","(1b) general elementary school","West Germany","66","0.102523954981433","0.0792404476358515","0.125807462327014"
"Yes, every 2 weeks","2013","(1b) general elementary school","East Germany","5","","",""
"Yes, every 2 weeks","2013","(1c) basic vocational qualification","West Germany","245","0.0929117075434368","0.0814443311286972","0.104379083958176"
"Yes, every 2 weeks","2013","(1c) basic vocational qualification","East Germany","44","0.214750903448486","0.165215312308891","0.264286494588081"
"Yes, every 2 weeks","2013","(2b) intermediate general qualification","West Germany","31","0.09057010720486","0.0600191166834724","0.121121097726248"
"Yes, every 2 weeks","2013","(2b) intermediate general qualification","East Germany","8","","",""
"Yes, every 2 weeks","2013","(2a) intermediate vocational","West Germany","316","0.095222438300931","0.0848191673367748","0.105625709265087"
"Yes, every 2 weeks","2013","(2a) intermediate vocational","East Germany","186","0.111888608159893","0.0959520234014839","0.127825192918301"
"Yes, every 2 weeks","2013","(2c_gen) general maturity certificate","West Germany","52","0.124644943201412","0.0948456100063935","0.15444427639643"
"Yes, every 2 weeks","2013","(2c_gen) general maturity certificate","East Germany","10","","",""
"Yes, every 2 weeks","2013","(2c_voc) vocational maturity certificate","West Germany","118","0.0858683195358717","0.0712341653785073","0.100502473693236"
"Yes, every 2 weeks","2013","(2c_voc) vocational maturity certificate","East Germany","38","0.156282117448333","0.111973162358094","0.200591072538572"
"Yes, every 2 weeks","2013","(3a) lower tertiary education","West Germany","60","0.0708439066435842","0.0553915151855724","0.086296298101596"
"Yes, every 2 weeks","2013","(3a) lower tertiary education","East Germany","31","0.115426888368238","0.0829993459391479","0.147854430797329"
"Yes, every 2 weeks","2013","(3b) higher tertiary education","West Germany","180","0.0901333708851244","0.0778706243265565","0.102396117443692"
"Yes, every 2 weeks","2013","(3b) higher tertiary education","East Germany","40","0.0638484915235402","0.043490187299845","0.0842067957472354"
"Yes, every 3-4 weeks","2013","(0) in school","West Germany","3","","",""
"Yes, every 3-4 weeks","2013","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2013","(1a) inadequately completed","West Germany","11","","",""
"Yes, every 3-4 weeks","2013","(1a) inadequately completed","East Germany","1","","",""
"Yes, every 3-4 weeks","2013","(1b) general elementary school","West Germany","22","","",""
"Yes, every 3-4 weeks","2013","(1b) general elementary school","East Germany","1","","",""
"Yes, every 3-4 weeks","2013","(1c) basic vocational qualification","West Germany","101","0.0418407590903417","0.0339317387857496","0.0497497793949337"
"Yes, every 3-4 weeks","2013","(1c) basic vocational qualification","East Germany","14","","",""
"Yes, every 3-4 weeks","2013","(2b) intermediate general qualification","West Germany","10","","",""
"Yes, every 3-4 weeks","2013","(2b) intermediate general qualification","East Germany","2","","",""
"Yes, every 3-4 weeks","2013","(2a) intermediate vocational","West Germany","159","0.0437473106785184","0.036498089251679","0.0509965321053578"
"Yes, every 3-4 weeks","2013","(2a) intermediate vocational","East Germany","98","0.0718478159327508","0.058792572279249","0.0849030595862526"
"Yes, every 3-4 weeks","2013","(2c_gen) general maturity certificate","West Germany","25","","",""
"Yes, every 3-4 weeks","2013","(2c_gen) general maturity certificate","East Germany","8","","",""
"Yes, every 3-4 weeks","2013","(2c_voc) vocational maturity certificate","West Germany","68","0.0653631974936856","0.0524529416977923","0.078273453289579"
"Yes, every 3-4 weeks","2013","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"Yes, every 3-4 weeks","2013","(3a) lower tertiary education","West Germany","42","0.0551373235668817","0.041390343639967","0.0688843034937965"
"Yes, every 3-4 weeks","2013","(3a) lower tertiary education","East Germany","17","","",""
"Yes, every 3-4 weeks","2013","(3b) higher tertiary education","West Germany","155","0.0769471187060106","0.0655350192032591","0.0883592182087622"
"Yes, every 3-4 weeks","2013","(3b) higher tertiary education","East Germany","40","0.0812317497617943","0.0584829178267548","0.103980581696834"
"Rarely","2013","(0) in school","West Germany","8","","",""
"Rarely","2013","(0) in school","East Germany","","","",""
"Rarely","2013","(1a) inadequately completed","West Germany","9","","",""
"Rarely","2013","(1a) inadequately completed","East Germany","1","","",""
"Rarely","2013","(1b) general elementary school","West Germany","58","0.0843713630695408","0.0630369102130465","0.105705815926035"
"Rarely","2013","(1b) general elementary school","East Germany","5","","",""
"Rarely","2013","(1c) basic vocational qualification","West Germany","394","0.170943617996044","0.156073221588596","0.185814014403493"
"Rarely","2013","(1c) basic vocational qualification","East Germany","30","0.100582277272597","0.0643005812675866","0.136863973277607"
"Rarely","2013","(2b) intermediate general qualification","West Germany","29","","",""
"Rarely","2013","(2b) intermediate general qualification","East Germany","11","","",""
"Rarely","2013","(2a) intermediate vocational","West Germany","527","0.19188690422247","0.177930032369117","0.205843776075823"
"Rarely","2013","(2a) intermediate vocational","East Germany","278","0.211034515865913","0.190405697645299","0.231663334086528"
"Rarely","2013","(2c_gen) general maturity certificate","West Germany","58","0.12493275398436","0.0951039415906624","0.154761566378058"
"Rarely","2013","(2c_gen) general maturity certificate","East Germany","12","","",""
"Rarely","2013","(2c_voc) vocational maturity certificate","West Germany","249","0.204400446416022","0.183336732433669","0.225464160398376"
"Rarely","2013","(2c_voc) vocational maturity certificate","East Germany","36","0.180347422845915","0.133432812593872","0.227262033097957"
"Rarely","2013","(3a) lower tertiary education","West Germany","246","0.238477183042162","0.212810781306331","0.264143584777994"
"Rarely","2013","(3a) lower tertiary education","East Germany","81","0.197090934656027","0.156720801643607","0.237461067668447"
"Rarely","2013","(3b) higher tertiary education","West Germany","473","0.236703927474503","0.218502505293076","0.25490534965593"
"Rarely","2013","(3b) higher tertiary education","East Germany","141","0.306302739187224","0.267918437966061","0.344687040408387"
"No, never","2014","(0) in school","West Germany","","","",""
"No, never","2014","(0) in school","East Germany","","","",""
"No, never","2014","(1a) inadequately completed","West Germany","","","",""
"No, never","2014","(1a) inadequately completed","East Germany","","","",""
"No, never","2014","(1b) general elementary school","West Germany","","","",""
"No, never","2014","(1b) general elementary school","East Germany","","","",""
"No, never","2014","(1c) basic vocational qualification","West Germany","","","",""
"No, never","2014","(1c) basic vocational qualification","East Germany","","","",""
"No, never","2014","(2b) intermediate general qualification","West Germany","","","",""
"No, never","2014","(2b) intermediate general qualification","East Germany","","","",""
"No, never","2014","(2a) intermediate vocational","West Germany","","","",""
"No, never","2014","(2a) intermediate vocational","East Germany","","","",""
"No, never","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"No, never","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"No, never","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"No, never","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No, never","2014","(3a) lower tertiary education","West Germany","","","",""
"No, never","2014","(3a) lower tertiary education","East Germany","","","",""
"No, never","2014","(3b) higher tertiary education","West Germany","","","",""
"No, never","2014","(3b) higher tertiary education","East Germany","","","",""
"Yes, every week","2014","(0) in school","West Germany","","","",""
"Yes, every week","2014","(0) in school","East Germany","","","",""
"Yes, every week","2014","(1a) inadequately completed","West Germany","","","",""
"Yes, every week","2014","(1a) inadequately completed","East Germany","","","",""
"Yes, every week","2014","(1b) general elementary school","West Germany","","","",""
"Yes, every week","2014","(1b) general elementary school","East Germany","","","",""
"Yes, every week","2014","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every week","2014","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every week","2014","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every week","2014","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every week","2014","(2a) intermediate vocational","West Germany","","","",""
"Yes, every week","2014","(2a) intermediate vocational","East Germany","","","",""
"Yes, every week","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every week","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every week","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every week","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every week","2014","(3a) lower tertiary education","West Germany","","","",""
"Yes, every week","2014","(3a) lower tertiary education","East Germany","","","",""
"Yes, every week","2014","(3b) higher tertiary education","West Germany","","","",""
"Yes, every week","2014","(3b) higher tertiary education","East Germany","","","",""
"Yes, every 2 weeks","2014","(0) in school","West Germany","","","",""
"Yes, every 2 weeks","2014","(0) in school","East Germany","","","",""
"Yes, every 2 weeks","2014","(1a) inadequately completed","West Germany","","","",""
"Yes, every 2 weeks","2014","(1a) inadequately completed","East Germany","","","",""
"Yes, every 2 weeks","2014","(1b) general elementary school","West Germany","","","",""
"Yes, every 2 weeks","2014","(1b) general elementary school","East Germany","","","",""
"Yes, every 2 weeks","2014","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every 2 weeks","2014","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every 2 weeks","2014","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every 2 weeks","2014","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 2 weeks","2014","(2a) intermediate vocational","West Germany","","","",""
"Yes, every 2 weeks","2014","(2a) intermediate vocational","East Germany","","","",""
"Yes, every 2 weeks","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every 2 weeks","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every 2 weeks","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every 2 weeks","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every 2 weeks","2014","(3a) lower tertiary education","West Germany","","","",""
"Yes, every 2 weeks","2014","(3a) lower tertiary education","East Germany","","","",""
"Yes, every 2 weeks","2014","(3b) higher tertiary education","West Germany","","","",""
"Yes, every 2 weeks","2014","(3b) higher tertiary education","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(0) in school","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(1a) inadequately completed","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(1a) inadequately completed","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(1b) general elementary school","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(1b) general elementary school","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(2a) intermediate vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(2a) intermediate vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(3a) lower tertiary education","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(3a) lower tertiary education","East Germany","","","",""
"Yes, every 3-4 weeks","2014","(3b) higher tertiary education","West Germany","","","",""
"Yes, every 3-4 weeks","2014","(3b) higher tertiary education","East Germany","","","",""
"Rarely","2014","(0) in school","West Germany","","","",""
