"plb0219","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2013","(Married) couple without C. ","higher education","117","0.109623162583257","0.0906447092358987","0.128601615930615"
"Yes, every week","2013","Single parent ","in school","7","","",""
"Yes, every week","2013","Single parent ","inadequately","1","","",""
"Yes, every week","2013","Single parent ","general elemantary","9","","",""
"Yes, every week","2013","Single parent ","middle vocational","36","0.0441431162456693","0.0308262228390996","0.0574600096522389"
"Yes, every week","2013","Single parent ","vocational + Abi","6","","",""
"Yes, every week","2013","Single parent ","higher vocational","8","","",""
"Yes, every week","2013","Single parent ","higher education","37","0.109598402715793","0.0757914328290503","0.143405372602536"
"Yes, every week","2013","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2013","Couple + C. LE 16 ","inadequately","5","","",""
"Yes, every week","2013","Couple + C. LE 16 ","general elemantary","21","","",""
"Yes, every week","2013","Couple + C. LE 16 ","middle vocational","118","0.0477930920423594","0.0390842411591702","0.0565019429255487"
"Yes, every week","2013","Couple + C. LE 16 ","vocational + Abi","19","","",""
"Yes, every week","2013","Couple + C. LE 16 ","higher vocational","24","","",""
"Yes, every week","2013","Couple + C. LE 16 ","higher education","151","0.0660307410137135","0.0534255727953835","0.0786359092320435"
"Yes, every week","2013","Couple + C. GT 16 ","in school","6","","",""
"Yes, every week","2013","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2013","Couple + C. GT 16 ","general elemantary","7","","",""
"Yes, every week","2013","Couple + C. GT 16 ","middle vocational","58","0.0518743285635909","0.0380527024014312","0.0656959547257507"
"Yes, every week","2013","Couple + C. GT 16 ","vocational + Abi","5","","",""
"Yes, every week","2013","Couple + C. GT 16 ","higher vocational","5","","",""
"Yes, every week","2013","Couple + C. GT 16 ","higher education","46","0.102881396790944","0.0737223434215598","0.132040450160328"
"Yes, every week","2013","Couple + C. LE and GT 16","in school","2","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","general elemantary","13","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","middle vocational","34","0.0421375221532788","0.0262594924302577","0.0580155518762999"
"Yes, every week","2013","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","higher vocational","10","","",""
"Yes, every week","2013","Couple + C. LE and GT 16","higher education","43","0.108650579641147","0.0719364221143783","0.145364737167915"
"Yes, every 2 weeks","2013","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","general elemantary","9","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","middle vocational","98","0.127464123095904","0.103484667889274","0.151443578302534"
"Yes, every 2 weeks","2013","1-pers.-HH","vocational + Abi","19","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","higher vocational","10","","",""
"Yes, every 2 weeks","2013","1-pers.-HH","higher education","45","0.0911072557655243","0.0658082940632163","0.116406217467832"
"Yes, every 2 weeks","2013","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2013","(Married) couple without C. ","inadequately","1","","",""
"Yes, every 2 weeks","2013","(Married) couple without C. ","general elemantary","17","","",""
"Yes, every 2 weeks","2013","(Married) couple without C. ","middle vocational","147","0.0914768738383867","0.0770925723027683","0.105861175374005"
"Yes, every 2 weeks","2013","(Married) couple without C. ","vocational + Abi","21","","",""
"Yes, every 2 weeks","2013","(Married) couple without C. ","higher vocational","28","","",""
"Yes, every 2 weeks","2013","(Married) couple without C. ","higher education","63","0.0836846189836735","0.066862990537257","0.10050624743009"
"Yes, every 2 weeks","2013","Single parent ","in school","4","","",""
"Yes, every 2 weeks","2013","Single parent ","inadequately","1","","",""
"Yes, every 2 weeks","2013","Single parent ","general elemantary","26","","",""
"Yes, every 2 weeks","2013","Single parent ","middle vocational","132","0.159980591955679","0.136214744622358","0.183746439289"
"Yes, every 2 weeks","2013","Single parent ","vocational + Abi","17","","",""
"Yes, every 2 weeks","2013","Single parent ","higher vocational","5","","",""
"Yes, every 2 weeks","2013","Single parent ","higher education","23","","",""
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","inadequately","10","","",""
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","general elemantary","23","","",""
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","middle vocational","267","0.120377599873204","0.10709345490518","0.133661744841228"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","vocational + Abi","53","0.0882804290226667","0.0644181987432956","0.112142659302038"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","higher vocational","32","0.106574693937844","0.0764105338976563","0.136738853978032"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","higher education","136","0.0782044414208399","0.0645761226242069","0.091832760217473"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","in school","2","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","inadequately","2","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","general elemantary","14","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","middle vocational","83","0.0690195001718469","0.0532213534703054","0.0848176468733884"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","higher vocational","6","","",""
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","higher education","24","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","in school","2","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","general elemantary","16","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","middle vocational","65","0.106033442443403","0.0817006136707039","0.130366271216101"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","higher vocational","12","","",""
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","higher education","15","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","inadequately","1","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","general elemantary","3","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","middle vocational","44","0.054070912856613","0.0378092547858562","0.0703325709273698"
"Yes, every 3-4 weeks","2013","1-pers.-HH","vocational + Abi","12","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","higher vocational","6","","",""
"Yes, every 3-4 weeks","2013","1-pers.-HH","higher education","37","0.0969122425111721","0.0709032101126568","0.122921274909687"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","inadequately","1","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","general elemantary","2","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","middle vocational","79","0.0518428333538623","0.0407804256973745","0.06290524101035"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","vocational + Abi","8","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","higher vocational","16","","",""
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","higher education","69","0.0586039775169109","0.0443356702813713","0.0728722847524505"
"Yes, every 3-4 weeks","2013","Single parent ","in school","","","",""
"Yes, every 3-4 weeks","2013","Single parent ","inadequately","1","","",""
"Yes, every 3-4 weeks","2013","Single parent ","general elemantary","9","","",""
"Yes, every 3-4 weeks","2013","Single parent ","middle vocational","42","0.0451625896440451","0.0316999839919309","0.0586251952961593"
"Yes, every 3-4 weeks","2013","Single parent ","vocational + Abi","8","","",""
"Yes, every 3-4 weeks","2013","Single parent ","higher vocational","3","","",""
"Yes, every 3-4 weeks","2013","Single parent ","higher education","20","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","inadequately","5","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","general elemantary","10","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","middle vocational","141","0.0637605248242345","0.0537862336540214","0.0737348159944476"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","vocational + Abi","23","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","higher vocational","24","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","higher education","83","0.0588253330740823","0.046881971476199","0.0707686946719656"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","in school","","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","general elemantary","3","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","middle vocational","30","0.0262430507804883","0.0162802283322129","0.0362058732287638"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","higher vocational","6","","",""
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","higher education","29","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","in school","3","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","general elemantary","7","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","middle vocational","34","0.0523091361505101","0.0347123784487403","0.0699058938522799"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","higher vocational","3","","",""
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","higher education","14","","",""
"Rarely","2013","1-pers.-HH","in school","","","",""
"Rarely","2013","1-pers.-HH","inadequately","1","","",""
"Rarely","2013","1-pers.-HH","general elemantary","7","","",""
"Rarely","2013","1-pers.-HH","middle vocational","115","0.148232245284765","0.122682555872727","0.173781934696803"
"Rarely","2013","1-pers.-HH","vocational + Abi","21","","",""
"Rarely","2013","1-pers.-HH","higher vocational","30","0.321106090389635","0.23263906396195","0.40957311681732"
"Rarely","2013","1-pers.-HH","higher education","117","0.226830306461732","0.190012505328997","0.263648107594467"
"Rarely","2013","(Married) couple without C. ","in school","1","","",""
"Rarely","2013","(Married) couple without C. ","inadequately","2","","",""
"Rarely","2013","(Married) couple without C. ","general elemantary","15","","",""
"Rarely","2013","(Married) couple without C. ","middle vocational","289","0.196558775128488","0.176730341750399","0.216387208506576"
"Rarely","2013","(Married) couple without C. ","vocational + Abi","43","0.219196114623004","0.165496882404386","0.272895346841623"
"Rarely","2013","(Married) couple without C. ","higher vocational","76","0.279438270445131","0.226209638305272","0.332666902584991"
"Rarely","2013","(Married) couple without C. ","higher education","241","0.233638626385245","0.207933967081891","0.2593432856886"
"Rarely","2013","Single parent ","in school","2","","",""
"Rarely","2013","Single parent ","inadequately","1","","",""
"Rarely","2013","Single parent ","general elemantary","19","","",""
"Rarely","2013","Single parent ","middle vocational","94","0.0766411388203539","0.0593950257752065","0.0938872518655013"
"Rarely","2013","Single parent ","vocational + Abi","20","","",""
"Rarely","2013","Single parent ","higher vocational","11","","",""
"Rarely","2013","Single parent ","higher education","67","0.20467854306532","0.161015029775681","0.24834205635496"
"Rarely","2013","Couple + C. LE 16 ","in school","","","",""
"Rarely","2013","Couple + C. LE 16 ","inadequately","5","","",""
"Rarely","2013","Couple + C. LE 16 ","general elemantary","28","","",""
"Rarely","2013","Couple + C. LE 16 ","middle vocational","367","0.168330461478032","0.153055877848151","0.183605045107913"
"Rarely","2013","Couple + C. LE 16 ","vocational + Abi","75","0.155641827634372","0.125150615268266","0.186133040000479"
"Rarely","2013","Couple + C. LE 16 ","higher vocational","88","0.293452404387516","0.248940660239745","0.337964148535287"
"Rarely","2013","Couple + C. LE 16 ","higher education","341","0.25008130187859","0.228099819787342","0.272062783969838"
"Rarely","2013","Couple + C. GT 16 ","in school","3","","",""
"Rarely","2013","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2013","Couple + C. GT 16 ","general elemantary","12","","",""
"Rarely","2013","Couple + C. GT 16 ","middle vocational","175","0.190963446952207","0.166466659175354","0.21546023472906"
"Rarely","2013","Couple + C. GT 16 ","vocational + Abi","15","","",""
"Rarely","2013","Couple + C. GT 16 ","higher vocational","39","0.259456119184143","0.186056270400011","0.332855967968275"
"Rarely","2013","Couple + C. GT 16 ","higher education","104","0.29895884440124","0.255019100243506","0.342898588558973"
"Rarely","2013","Couple + C. LE and GT 16","in school","2","","",""
"Rarely","2013","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2013","Couple + C. LE and GT 16","general elemantary","14","","",""
"Rarely","2013","Couple + C. LE and GT 16","middle vocational","76","0.126222818134172","0.099975809212163","0.152469827056181"
"Rarely","2013","Couple + C. LE and GT 16","vocational + Abi","23","","",""
"Rarely","2013","Couple + C. LE and GT 16","higher vocational","26","","",""
"Rarely","2013","Couple + C. LE and GT 16","higher education","66","0.20789024348439","0.160015849972853","0.255764636995927"
"No, never","2014","1-pers.-HH","in school","","","",""
"No, never","2014","1-pers.-HH","inadequately","","","",""
"No, never","2014","1-pers.-HH","general elemantary","","","",""
"No, never","2014","1-pers.-HH","middle vocational","","","",""
"No, never","2014","1-pers.-HH","vocational + Abi","","","",""
"No, never","2014","1-pers.-HH","higher vocational","","","",""
"No, never","2014","1-pers.-HH","higher education","","","",""
"No, never","2014","(Married) couple without C. ","in school","","","",""
"No, never","2014","(Married) couple without C. ","inadequately","","","",""
"No, never","2014","(Married) couple without C. ","general elemantary","","","",""
"No, never","2014","(Married) couple without C. ","middle vocational","","","",""
"No, never","2014","(Married) couple without C. ","vocational + Abi","","","",""
"No, never","2014","(Married) couple without C. ","higher vocational","","","",""
"No, never","2014","(Married) couple without C. ","higher education","","","",""
"No, never","2014","Single parent ","in school","","","",""
"No, never","2014","Single parent ","inadequately","","","",""
"No, never","2014","Single parent ","general elemantary","","","",""
"No, never","2014","Single parent ","middle vocational","","","",""
"No, never","2014","Single parent ","vocational + Abi","","","",""
"No, never","2014","Single parent ","higher vocational","","","",""
"No, never","2014","Single parent ","higher education","","","",""
"No, never","2014","Couple + C. LE 16 ","in school","","","",""
"No, never","2014","Couple + C. LE 16 ","inadequately","","","",""
"No, never","2014","Couple + C. LE 16 ","general elemantary","","","",""
"No, never","2014","Couple + C. LE 16 ","middle vocational","","","",""
"No, never","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"No, never","2014","Couple + C. LE 16 ","higher vocational","","","",""
"No, never","2014","Couple + C. LE 16 ","higher education","","","",""
"No, never","2014","Couple + C. GT 16 ","in school","","","",""
"No, never","2014","Couple + C. GT 16 ","inadequately","","","",""
"No, never","2014","Couple + C. GT 16 ","general elemantary","","","",""
"No, never","2014","Couple + C. GT 16 ","middle vocational","","","",""
"No, never","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"No, never","2014","Couple + C. GT 16 ","higher vocational","","","",""
"No, never","2014","Couple + C. GT 16 ","higher education","","","",""
"No, never","2014","Couple + C. LE and GT 16","in school","","","",""
"No, never","2014","Couple + C. LE and GT 16","inadequately","","","",""
"No, never","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"No, never","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"No, never","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No, never","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"No, never","2014","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every week","2014","1-pers.-HH","in school","","","",""
"Yes, every week","2014","1-pers.-HH","inadequately","","","",""
"Yes, every week","2014","1-pers.-HH","general elemantary","","","",""
"Yes, every week","2014","1-pers.-HH","middle vocational","","","",""
"Yes, every week","2014","1-pers.-HH","vocational + Abi","","","",""
"Yes, every week","2014","1-pers.-HH","higher vocational","","","",""
"Yes, every week","2014","1-pers.-HH","higher education","","","",""
"Yes, every week","2014","(Married) couple without C. ","in school","","","",""
"Yes, every week","2014","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2014","(Married) couple without C. ","general elemantary","","","",""
"Yes, every week","2014","(Married) couple without C. ","middle vocational","","","",""
"Yes, every week","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every week","2014","(Married) couple without C. ","higher vocational","","","",""
"Yes, every week","2014","(Married) couple without C. ","higher education","","","",""
"Yes, every week","2014","Single parent ","in school","","","",""
"Yes, every week","2014","Single parent ","inadequately","","","",""
"Yes, every week","2014","Single parent ","general elemantary","","","",""
"Yes, every week","2014","Single parent ","middle vocational","","","",""
"Yes, every week","2014","Single parent ","vocational + Abi","","","",""
"Yes, every week","2014","Single parent ","higher vocational","","","",""
"Yes, every week","2014","Single parent ","higher education","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","higher education","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","in school","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","higher education","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","in school","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","general elemantary","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","middle vocational","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","higher vocational","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","higher education","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","inadequately","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","general elemantary","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","middle vocational","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","higher vocational","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","higher education","","","",""
"Yes, every 2 weeks","2014","Single parent ","in school","","","",""
"Yes, every 2 weeks","2014","Single parent ","inadequately","","","",""
"Yes, every 2 weeks","2014","Single parent ","general elemantary","","","",""
"Yes, every 2 weeks","2014","Single parent ","middle vocational","","","",""
"Yes, every 2 weeks","2014","Single parent ","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","Single parent ","higher vocational","","","",""
"Yes, every 2 weeks","2014","Single parent ","higher education","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","in school","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","inadequately","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","higher education","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","inadequately","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","higher education","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","in school","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","higher education","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","in school","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2014","1-pers.-HH","in school","","","",""
"Rarely","2014","1-pers.-HH","inadequately","","","",""
"Rarely","2014","1-pers.-HH","general elemantary","","","",""
"Rarely","2014","1-pers.-HH","middle vocational","","","",""
"Rarely","2014","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2014","1-pers.-HH","higher vocational","","","",""
"Rarely","2014","1-pers.-HH","higher education","","","",""
"Rarely","2014","(Married) couple without C. ","in school","","","",""
"Rarely","2014","(Married) couple without C. ","inadequately","","","",""
"Rarely","2014","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2014","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2014","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2014","(Married) couple without C. ","higher education","","","",""
"Rarely","2014","Single parent ","in school","","","",""
"Rarely","2014","Single parent ","inadequately","","","",""
"Rarely","2014","Single parent ","general elemantary","","","",""
"Rarely","2014","Single parent ","middle vocational","","","",""
"Rarely","2014","Single parent ","vocational + Abi","","","",""
"Rarely","2014","Single parent ","higher vocational","","","",""
"Rarely","2014","Single parent ","higher education","","","",""
"Rarely","2014","Couple + C. LE 16 ","in school","","","",""
"Rarely","2014","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2014","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2014","Couple + C. GT 16 ","in school","","","",""
"Rarely","2014","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2014","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2014","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2014","Couple + C. LE and GT 16","higher education","","","",""
"No, never","2015","1-pers.-HH","in school","1","","",""
"No, never","2015","1-pers.-HH","inadequately","7","","",""
"No, never","2015","1-pers.-HH","general elemantary","72","0.65569167628158","0.566492994072958","0.744890358490203"
"No, never","2015","1-pers.-HH","middle vocational","426","0.586462464570907","0.550664489296974","0.622260439844839"
"No, never","2015","1-pers.-HH","vocational + Abi","86","0.606648400144498","0.526018239802423","0.687278560486573"
