"plb0219","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2011","Not Employed","(3b) higher tertiary education","7","","",""
"Rarely","2011","Employed","(0) in school","5","","",""
"Rarely","2011","Employed","(1a) inadequately completed","18","","",""
"Rarely","2011","Employed","(1b) general elementary school","65","0.0611319923492525","0.0436570384966884","0.0786069462018166"
"Rarely","2011","Employed","(1c) basic vocational qualification","413","0.14210325536915","0.129642282630898","0.154564228107402"
"Rarely","2011","Employed","(2b) intermediate general qualification","38","0.0892196188937163","0.0615254777149215","0.116913760072511"
"Rarely","2011","Employed","(2a) intermediate vocational","791","0.182499707031598","0.171587434484463","0.193411979578733"
"Rarely","2011","Employed","(2c_gen) general maturity certificate","82","0.164787442057469","0.131939314765466","0.197635569349471"
"Rarely","2011","Employed","(2c_voc) vocational maturity certificate","306","0.201975480569789","0.182980148418916","0.220970812720663"
"Rarely","2011","Employed","(3a) lower tertiary education","347","0.251636459927687","0.229791986305949","0.273480933549425"
"Rarely","2011","Employed","(3b) higher tertiary education","627","0.229887499023465","0.214072169265834","0.245702828781096"
"No, never","2012","Not Employed","(0) in school","3","","",""
"No, never","2012","Not Employed","(1a) inadequately completed","6","","",""
"No, never","2012","Not Employed","(1b) general elementary school","21","","",""
"No, never","2012","Not Employed","(1c) basic vocational qualification","20","","",""
"No, never","2012","Not Employed","(2b) intermediate general qualification","5","","",""
"No, never","2012","Not Employed","(2a) intermediate vocational","53","0.781855794520304","0.683697092953656","0.880014496086952"
"No, never","2012","Not Employed","(2c_gen) general maturity certificate","6","","",""
"No, never","2012","Not Employed","(2c_voc) vocational maturity certificate","20","","",""
"No, never","2012","Not Employed","(3a) lower tertiary education","10","","",""
"No, never","2012","Not Employed","(3b) higher tertiary education","14","","",""
"No, never","2012","Employed","(0) in school","6","","",""
"No, never","2012","Employed","(1a) inadequately completed","35","0.509893094933775","0.391076087287018","0.628710102580531"
"No, never","2012","Employed","(1b) general elementary school","207","0.720511788211278","0.668229189500837","0.77279438692172"
"No, never","2012","Employed","(1c) basic vocational qualification","537","0.664296472867977","0.631934844624986","0.696658101110968"
"No, never","2012","Employed","(2b) intermediate general qualification","78","0.739852047105924","0.656725670881617","0.82297842333023"
"No, never","2012","Employed","(2a) intermediate vocational","987","0.646192984518664","0.622389168695575","0.669996800341753"
"No, never","2012","Employed","(2c_gen) general maturity certificate","64","0.569156633961472","0.481285995507619","0.657027272415326"
"No, never","2012","Employed","(2c_voc) vocational maturity certificate","430","0.659391703766071","0.623181206028995","0.695602201503146"
"No, never","2012","Employed","(3a) lower tertiary education","240","0.604180173793354","0.555521055524779","0.652839292061929"
"No, never","2012","Employed","(3b) higher tertiary education","369","0.483237027476773","0.449523618915116","0.516950436038429"
"Yes, every week","2012","Not Employed","(0) in school","","","",""
"Yes, every week","2012","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2012","Not Employed","(1b) general elementary school","2","","",""
"Yes, every week","2012","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes, every week","2012","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2012","Not Employed","(2a) intermediate vocational","2","","",""
"Yes, every week","2012","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Yes, every week","2012","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2012","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2012","Not Employed","(3b) higher tertiary education","4","","",""
"Yes, every week","2012","Employed","(0) in school","5","","",""
"Yes, every week","2012","Employed","(1a) inadequately completed","12","","",""
"Yes, every week","2012","Employed","(1b) general elementary school","16","","",""
"Yes, every week","2012","Employed","(1c) basic vocational qualification","50","0.0652801486667982","0.0483522621187398","0.0822080352148565"
"Yes, every week","2012","Employed","(2b) intermediate general qualification","7","","",""
"Yes, every week","2012","Employed","(2a) intermediate vocational","89","0.0534891620168803","0.042287616844586","0.0646907071891745"
"Yes, every week","2012","Employed","(2c_gen) general maturity certificate","10","","",""
"Yes, every week","2012","Employed","(2c_voc) vocational maturity certificate","41","0.0556641057716541","0.0381460456981876","0.0731821658451205"
"Yes, every week","2012","Employed","(3a) lower tertiary education","25","","",""
"Yes, every week","2012","Employed","(3b) higher tertiary education","121","0.114131639913976","0.0926798027456979","0.135583477082254"
"Yes, every 2 weeks","2012","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2012","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2012","Not Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2012","Not Employed","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2012","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2012","Not Employed","(2a) intermediate vocational","7","","",""
"Yes, every 2 weeks","2012","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2012","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 2 weeks","2012","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2012","Not Employed","(3b) higher tertiary education","3","","",""
"Yes, every 2 weeks","2012","Employed","(0) in school","1","","",""
"Yes, every 2 weeks","2012","Employed","(1a) inadequately completed","11","","",""
"Yes, every 2 weeks","2012","Employed","(1b) general elementary school","29","","",""
"Yes, every 2 weeks","2012","Employed","(1c) basic vocational qualification","83","0.0966672870971664","0.076416818679984","0.116917755514349"
"Yes, every 2 weeks","2012","Employed","(2b) intermediate general qualification","13","","",""
"Yes, every 2 weeks","2012","Employed","(2a) intermediate vocational","162","0.0947152682315396","0.0801377082664754","0.109292828196604"
"Yes, every 2 weeks","2012","Employed","(2c_gen) general maturity certificate","19","","",""
"Yes, every 2 weeks","2012","Employed","(2c_voc) vocational maturity certificate","67","0.105841357775579","0.0823358230862716","0.129346892464887"
"Yes, every 2 weeks","2012","Employed","(3a) lower tertiary education","19","","",""
"Yes, every 2 weeks","2012","Employed","(3b) higher tertiary education","95","0.101973882917184","0.0815581098508487","0.122389655983519"
"Yes, every 3-4 weeks","2012","Not Employed","(0) in school","1","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(1c) basic vocational qualification","2","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(2a) intermediate vocational","2","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2012","Not Employed","(3b) higher tertiary education","1","","",""
"Yes, every 3-4 weeks","2012","Employed","(0) in school","5","","",""
"Yes, every 3-4 weeks","2012","Employed","(1a) inadequately completed","3","","",""
"Yes, every 3-4 weeks","2012","Employed","(1b) general elementary school","7","","",""
"Yes, every 3-4 weeks","2012","Employed","(1c) basic vocational qualification","44","0.058248324914491","0.0421980912216788","0.0742985586073032"
"Yes, every 3-4 weeks","2012","Employed","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2012","Employed","(2a) intermediate vocational","93","0.0593972404131677","0.0476301659880443","0.071164314838291"
"Yes, every 3-4 weeks","2012","Employed","(2c_gen) general maturity certificate","10","","",""
"Yes, every 3-4 weeks","2012","Employed","(2c_voc) vocational maturity certificate","38","0.0496170315888771","0.0330249889226515","0.0662090742551027"
"Yes, every 3-4 weeks","2012","Employed","(3a) lower tertiary education","26","","",""
"Yes, every 3-4 weeks","2012","Employed","(3b) higher tertiary education","64","0.0859863048830238","0.0670729808858621","0.104899628880186"
"Rarely","2012","Not Employed","(0) in school","2","","",""
"Rarely","2012","Not Employed","(1a) inadequately completed","1","","",""
"Rarely","2012","Not Employed","(1b) general elementary school","3","","",""
"Rarely","2012","Not Employed","(1c) basic vocational qualification","1","","",""
"Rarely","2012","Not Employed","(2b) intermediate general qualification","1","","",""
"Rarely","2012","Not Employed","(2a) intermediate vocational","4","","",""
"Rarely","2012","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Rarely","2012","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2012","Not Employed","(3a) lower tertiary education","3","","",""
"Rarely","2012","Not Employed","(3b) higher tertiary education","2","","",""
"Rarely","2012","Employed","(0) in school","2","","",""
"Rarely","2012","Employed","(1a) inadequately completed","7","","",""
"Rarely","2012","Employed","(1b) general elementary school","24","","",""
"Rarely","2012","Employed","(1c) basic vocational qualification","104","0.115507766453567","0.0936037355179446","0.13741179738919"
"Rarely","2012","Employed","(2b) intermediate general qualification","5","","",""
"Rarely","2012","Employed","(2a) intermediate vocational","219","0.146205344819749","0.128616367758838","0.163794321880659"
"Rarely","2012","Employed","(2c_gen) general maturity certificate","19","","",""
"Rarely","2012","Employed","(2c_voc) vocational maturity certificate","82","0.129485801097819","0.103833038155547","0.155138564040091"
"Rarely","2012","Employed","(3a) lower tertiary education","78","0.223129164185018","0.181702038056957","0.26455629031308"
"Rarely","2012","Employed","(3b) higher tertiary education","195","0.214671144809043","0.186970525337403","0.242371764280684"
"No, never","2013","Not Employed","(0) in school","8","","",""
"No, never","2013","Not Employed","(1a) inadequately completed","3","","",""
"No, never","2013","Not Employed","(1b) general elementary school","18","","",""
"No, never","2013","Not Employed","(1c) basic vocational qualification","39","0.638813719039002","0.515194261233166","0.762433176844838"
"No, never","2013","Not Employed","(2b) intermediate general qualification","12","","",""
"No, never","2013","Not Employed","(2a) intermediate vocational","68","0.645748770228883","0.555545207618155","0.735952332839611"
"No, never","2013","Not Employed","(2c_gen) general maturity certificate","18","","",""
"No, never","2013","Not Employed","(2c_voc) vocational maturity certificate","29","","",""
"No, never","2013","Not Employed","(3a) lower tertiary education","15","","",""
"No, never","2013","Not Employed","(3b) higher tertiary education","28","","",""
"No, never","2013","Employed","(0) in school","32","0.559033754769456","0.434437535984233","0.683629973554679"
"No, never","2013","Employed","(1a) inadequately completed","85","0.615245353912634","0.533774191036172","0.696716516789096"
"No, never","2013","Employed","(1b) general elementary school","476","0.709277397900047","0.675172088484451","0.743382707315642"
"No, never","2013","Employed","(1c) basic vocational qualification","1708","0.639995599605956","0.621781924852657","0.658209274359256"
"No, never","2013","Employed","(2b) intermediate general qualification","293","0.717931330064201","0.673720829376102","0.7621418307523"
"No, never","2013","Employed","(2a) intermediate vocational","2758","0.613233621178151","0.598929569208067","0.627537673148235"
"No, never","2013","Employed","(2c_gen) general maturity certificate","318","0.599006348211784","0.556962999422519","0.64104969700105"
"No, never","2013","Employed","(2c_voc) vocational maturity certificate","1050","0.582864887701646","0.55893484732188","0.606794928081413"
"No, never","2013","Employed","(3a) lower tertiary education","867","0.593722246752447","0.568077655773621","0.619366837731272"
"No, never","2013","Employed","(3b) higher tertiary education","1223","0.461425003857364","0.442252193703655","0.480597814011073"
"Yes, every week","2013","Not Employed","(0) in school","1","","",""
"Yes, every week","2013","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every week","2013","Not Employed","(1b) general elementary school","1","","",""
"Yes, every week","2013","Not Employed","(1c) basic vocational qualification","3","","",""
"Yes, every week","2013","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes, every week","2013","Not Employed","(2a) intermediate vocational","7","","",""
"Yes, every week","2013","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2013","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2013","Not Employed","(3a) lower tertiary education","2","","",""
"Yes, every week","2013","Not Employed","(3b) higher tertiary education","5","","",""
"Yes, every week","2013","Employed","(0) in school","14","","",""
"Yes, every week","2013","Employed","(1a) inadequately completed","13","","",""
"Yes, every week","2013","Employed","(1b) general elementary school","51","0.070936018226205","0.051654965140388","0.0902170713120221"
"Yes, every week","2013","Employed","(1c) basic vocational qualification","148","0.050319529200412","0.0420246089187782","0.0586144494820458"
"Yes, every week","2013","Employed","(2b) intermediate general qualification","19","","",""
"Yes, every week","2013","Employed","(2a) intermediate vocational","164","0.0348139281162924","0.0294299438672612","0.0401979123653237"
"Yes, every week","2013","Employed","(2c_gen) general maturity certificate","46","0.0701526913280597","0.0482427695447667","0.0920626131113526"
"Yes, every week","2013","Employed","(2c_voc) vocational maturity certificate","70","0.0549655204125721","0.0439046294876603","0.0660264113374839"
"Yes, every week","2013","Employed","(3a) lower tertiary education","71","0.0443841804911343","0.0336307170617295","0.055137643920539"
"Yes, every week","2013","Employed","(3b) higher tertiary education","364","0.128423114155685","0.115555839629214","0.141290388682156"
"Yes, every 2 weeks","2013","Not Employed","(0) in school","1","","",""
"Yes, every 2 weeks","2013","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2013","Not Employed","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2013","Not Employed","(1c) basic vocational qualification","5","","",""
"Yes, every 2 weeks","2013","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2013","Not Employed","(2a) intermediate vocational","15","","",""
"Yes, every 2 weeks","2013","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2013","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 2 weeks","2013","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2013","Not Employed","(3b) higher tertiary education","7","","",""
"Yes, every 2 weeks","2013","Employed","(0) in school","7","","",""
"Yes, every 2 weeks","2013","Employed","(1a) inadequately completed","17","","",""
"Yes, every 2 weeks","2013","Employed","(1b) general elementary school","69","0.0991756994560855","0.0767266882005591","0.121624710711612"
"Yes, every 2 weeks","2013","Employed","(1c) basic vocational qualification","284","0.103257409937037","0.0917109277380008","0.114803892136073"
"Yes, every 2 weeks","2013","Employed","(2b) intermediate general qualification","38","0.0933614780849319","0.0647784985578245","0.121944457612039"
"Yes, every 2 weeks","2013","Employed","(2a) intermediate vocational","487","0.100705186614473","0.0918662767111986","0.109544096517746"
"Yes, every 2 weeks","2013","Employed","(2c_gen) general maturity certificate","60","0.131739990055487","0.102726728572509","0.160753251538465"
"Yes, every 2 weeks","2013","Employed","(2c_voc) vocational maturity certificate","155","0.0968353061559852","0.0824830078808663","0.111187604431104"
"Yes, every 2 weeks","2013","Employed","(3a) lower tertiary education","91","0.0818863636973789","0.0675695423267582","0.0962031850679996"
"Yes, every 2 weeks","2013","Employed","(3b) higher tertiary education","213","0.0849877963355941","0.0742626347591844","0.0957129579120039"
"Yes, every 3-4 weeks","2013","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(2a) intermediate vocational","8","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2013","Not Employed","(3b) higher tertiary education","5","","",""
"Yes, every 3-4 weeks","2013","Employed","(0) in school","3","","",""
"Yes, every 3-4 weeks","2013","Employed","(1a) inadequately completed","12","","",""
"Yes, every 3-4 weeks","2013","Employed","(1b) general elementary school","23","","",""
"Yes, every 3-4 weeks","2013","Employed","(1c) basic vocational qualification","111","0.0422094828567665","0.0345799936937719","0.0498389720197612"
"Yes, every 3-4 weeks","2013","Employed","(2b) intermediate general qualification","11","","",""
"Yes, every 3-4 weeks","2013","Employed","(2a) intermediate vocational","249","0.0524712585434198","0.0459222029037151","0.0590203141831245"
"Yes, every 3-4 weeks","2013","Employed","(2c_gen) general maturity certificate","31","0.0631480102002295","0.042282540452073","0.084013479948386"
"Yes, every 3-4 weeks","2013","Employed","(2c_voc) vocational maturity certificate","75","0.0611696321663737","0.0495395546470168","0.0727997096857307"
"Yes, every 3-4 weeks","2013","Employed","(3a) lower tertiary education","57","0.0473819328925863","0.0362886934254657","0.0584751723597069"
"Yes, every 3-4 weeks","2013","Employed","(3b) higher tertiary education","190","0.0786193822551231","0.0682680448254107","0.0889707196848354"
"Rarely","2013","Not Employed","(0) in school","3","","",""
"Rarely","2013","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2013","Not Employed","(1b) general elementary school","1","","",""
"Rarely","2013","Not Employed","(1c) basic vocational qualification","7","","",""
"Rarely","2013","Not Employed","(2b) intermediate general qualification","3","","",""
"Rarely","2013","Not Employed","(2a) intermediate vocational","10","","",""
"Rarely","2013","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Rarely","2013","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","2013","Not Employed","(3a) lower tertiary education","4","","",""
"Rarely","2013","Not Employed","(3b) higher tertiary education","7","","",""
"Rarely","2013","Employed","(0) in school","5","","",""
"Rarely","2013","Employed","(1a) inadequately completed","10","","",""
"Rarely","2013","Employed","(1b) general elementary school","62","0.0899654173478532","0.0684751765003488","0.111455658195357"
"Rarely","2013","Employed","(1c) basic vocational qualification","417","0.164217978399828","0.150160350563605","0.178275606236051"
"Rarely","2013","Employed","(2b) intermediate general qualification","37","0.114941173201637","0.0836061199806","0.146276226422674"
"Rarely","2013","Employed","(2a) intermediate vocational","795","0.198776005547664","0.187054572900819","0.21049743819451"
"Rarely","2013","Employed","(2c_gen) general maturity certificate","67","0.135952960204439","0.106551028330304","0.165354892078574"
"Rarely","2013","Employed","(2c_voc) vocational maturity certificate","281","0.204164653563423","0.184602214566068","0.223727092560778"
"Rarely","2013","Employed","(3a) lower tertiary education","323","0.232625276166454","0.210564296701363","0.254686255631545"
"Rarely","2013","Employed","(3b) higher tertiary education","607","0.246544703396234","0.229968361346429","0.263121045446039"
"No, never","2014","Not Employed","(0) in school","","","",""
"No, never","2014","Not Employed","(1a) inadequately completed","","","",""
"No, never","2014","Not Employed","(1b) general elementary school","","","",""
"No, never","2014","Not Employed","(1c) basic vocational qualification","","","",""
"No, never","2014","Not Employed","(2b) intermediate general qualification","","","",""
"No, never","2014","Not Employed","(2a) intermediate vocational","","","",""
"No, never","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","Not Employed","(3a) lower tertiary education","","","",""
"No, never","2014","Not Employed","(3b) higher tertiary education","","","",""
"No, never","2014","Employed","(0) in school","","","",""
"No, never","2014","Employed","(1a) inadequately completed","","","",""
"No, never","2014","Employed","(1b) general elementary school","","","",""
"No, never","2014","Employed","(1c) basic vocational qualification","","","",""
"No, never","2014","Employed","(2b) intermediate general qualification","","","",""
"No, never","2014","Employed","(2a) intermediate vocational","","","",""
"No, never","2014","Employed","(2c_gen) general maturity certificate","","","",""
"No, never","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","Employed","(3a) lower tertiary education","","","",""
"No, never","2014","Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2014","Not Employed","(0) in school","","","",""
"Yes, every week","2014","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2014","Not Employed","(1b) general elementary school","","","",""
"Yes, every week","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2014","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every week","2014","Employed","(0) in school","","","",""
"Yes, every week","2014","Employed","(1a) inadequately completed","","","",""
"Yes, every week","2014","Employed","(1b) general elementary school","","","",""
"Yes, every week","2014","Employed","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","Employed","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","Employed","(2a) intermediate vocational","","","",""
"Yes, every week","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2014","Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","Not Employed","(0) in school","","","",""
"Yes, every 2 weeks","2014","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","Not Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","Employed","(0) in school","","","",""
"Yes, every 2 weeks","2014","Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2014","Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2014","Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2014","Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2014","Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2014","Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2014","Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2014","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2014","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2014","Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2014","Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2014","Employed","(3b) higher tertiary education","","","",""
"Rarely","2014","Not Employed","(0) in school","","","",""
"Rarely","2014","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2014","Not Employed","(1b) general elementary school","","","",""
"Rarely","2014","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2014","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2014","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2014","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2014","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2014","Employed","(0) in school","","","",""
"Rarely","2014","Employed","(1a) inadequately completed","","","",""
"Rarely","2014","Employed","(1b) general elementary school","","","",""
"Rarely","2014","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2014","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2014","Employed","(2a) intermediate vocational","","","",""
"Rarely","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2014","Employed","(3a) lower tertiary education","","","",""
"Rarely","2014","Employed","(3b) higher tertiary education","","","",""
"No, never","2015","Not Employed","(0) in school","8","","",""
"No, never","2015","Not Employed","(1a) inadequately completed","9","","",""
"No, never","2015","Not Employed","(1b) general elementary school","22","","",""
"No, never","2015","Not Employed","(1c) basic vocational qualification","33","0.832716767593898","0.721161848914485","0.944271686273312"
"No, never","2015","Not Employed","(2b) intermediate general qualification","18","","",""
"No, never","2015","Not Employed","(2a) intermediate vocational","34","0.729685976033998","0.604045445699585","0.855326506368412"
"No, never","2015","Not Employed","(2c_gen) general maturity certificate","31","0.784962440461638","0.662163261558164","0.907761619365112"
"No, never","2015","Not Employed","(2c_voc) vocational maturity certificate","16","","",""
"No, never","2015","Not Employed","(3a) lower tertiary education","14","","",""
"No, never","2015","Not Employed","(3b) higher tertiary education","30","0.574790915563147","0.437759765107428","0.711822066018865"
"No, never","2015","Employed","(0) in school","19","","",""
"No, never","2015","Employed","(1a) inadequately completed","110","0.647120010761387","0.573533787405983","0.72070623411679"
"No, never","2015","Employed","(1b) general elementary school","538","0.676299798213939","0.643506444872513","0.709093151555364"
"No, never","2015","Employed","(1c) basic vocational qualification","1604","0.641778156179017","0.6229679178325","0.660588394525533"
"No, never","2015","Employed","(2b) intermediate general qualification","292","0.721930490827994","0.678022610399918","0.765838371256069"
"No, never","2015","Employed","(2a) intermediate vocational","2501","0.620532293822833","0.605428150421492","0.635636437224174"
"No, never","2015","Employed","(2c_gen) general maturity certificate","396","0.568337059162723","0.530520609431447","0.606153508893998"
"No, never","2015","Employed","(2c_voc) vocational maturity certificate","1119","0.590862495079253","0.567982857465024","0.613742132693482"
"No, never","2015","Employed","(3a) lower tertiary education","775","0.595689501883536","0.568741233788235","0.622637769978837"
"No, never","2015","Employed","(3b) higher tertiary education","1290","0.447454674738032","0.428785577529658","0.466123771946406"
"Yes, every week","2015","Not Employed","(0) in school","5","","",""
"Yes, every week","2015","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2015","Not Employed","(1b) general elementary school","2","","",""
"Yes, every week","2015","Not Employed","(1c) basic vocational qualification","3","","",""
"Yes, every week","2015","Not Employed","(2b) intermediate general qualification","4","","",""
"Yes, every week","2015","Not Employed","(2a) intermediate vocational","4","","",""
"Yes, every week","2015","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2015","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every week","2015","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2015","Not Employed","(3b) higher tertiary education","6","","",""
"Yes, every week","2015","Employed","(0) in school","5","","",""
"Yes, every week","2015","Employed","(1a) inadequately completed","12","","",""
"Yes, every week","2015","Employed","(1b) general elementary school","47","0.0597073949954493","0.043100429376663","0.0763143606142357"
