"plb0219","year","education","sex","n","percent","lower_confidence","upper_confidence"
"No, never","2019","no degree/no degree yet","Female","79","0.688448226791838","0.606267697846337","0.77062875573734"
"Yes, every week","2019","lower secondary degree","Male","100","0.0576054206370573","0.0455335008813185","0.0696773403927961"
"Yes, every week","2019","lower secondary degree","Female","56","0.06647604142683","0.050879426049622","0.0820726568040379"
"Yes, every week","2019","secondary school degree","Male","150","0.0581579870755569","0.0486324070573182","0.0676835670937957"
"Yes, every week","2019","secondary school degree","Female","127","0.0359828608493417","0.0290916667909089","0.0428740549077746"
"Yes, every week","2019","college entrance qualification","Male","314","0.078952043124016","0.0697122073586426","0.0881918788893894"
"Yes, every week","2019","college entrance qualification","Female","260","0.0776840386856779","0.0683409199982555","0.0870271573731002"
"Yes, every week","2019","Other degree","Male","58","0.0753130695970629","0.0573598815878966","0.0932662576062293"
"Yes, every week","2019","Other degree","Female","48","0.0718789883493474","0.0546665135392828","0.0890914631594119"
"Yes, every week","2019","no degree/no degree yet","Male","14","","",""
"Yes, every week","2019","no degree/no degree yet","Female","10","","",""
"Yes, every 2 weeks","2019","lower secondary degree","Male","110","0.0817699310856178","0.0675727917335568","0.0959670704376787"
"Yes, every 2 weeks","2019","lower secondary degree","Female","117","0.111910055395548","0.0921722853500401","0.131647825441057"
"Yes, every 2 weeks","2019","secondary school degree","Male","209","0.0856720017470973","0.0742808356799699","0.0970631678142247"
"Yes, every 2 weeks","2019","secondary school degree","Female","308","0.104255828459697","0.0929488536398909","0.115562803279504"
"Yes, every 2 weeks","2019","college entrance qualification","Male","306","0.0833427144576688","0.0738720868225844","0.0928133420927532"
"Yes, every 2 weeks","2019","college entrance qualification","Female","254","0.0851534265276717","0.0754111309280607","0.0948957221272828"
"Yes, every 2 weeks","2019","Other degree","Male","81","0.102595315447408","0.0819525928455137","0.123238038049302"
"Yes, every 2 weeks","2019","Other degree","Female","123","0.148650051172692","0.124943049740358","0.172357052605025"
"Yes, every 2 weeks","2019","no degree/no degree yet","Male","13","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","Female","25","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","Male","81","0.0655484657255719","0.0527255162753445","0.0783714151757994"
"Yes, every 3-4 weeks","2019","lower secondary degree","Female","34","0.036854505753226","0.0250587357090675","0.0486502757973845"
"Yes, every 3-4 weeks","2019","secondary school degree","Male","150","0.0585957845830729","0.0490366412658895","0.0681549279002562"
"Yes, every 3-4 weeks","2019","secondary school degree","Female","138","0.0425727600121083","0.0351027178896384","0.0500428021345781"
"Yes, every 3-4 weeks","2019","college entrance qualification","Male","275","0.0730672788236747","0.0641501094254896","0.0819844482218597"
"Yes, every 3-4 weeks","2019","college entrance qualification","Female","214","0.0552457999908807","0.0472714525349676","0.0632201474467939"
"Yes, every 3-4 weeks","2019","Other degree","Male","40","0.0407574797264919","0.0273057876851988","0.054209171767785"
"Yes, every 3-4 weeks","2019","Other degree","Female","43","0.0584254484890497","0.042795108647588","0.0740557883305114"
"Yes, every 3-4 weeks","2019","no degree/no degree yet","Male","10","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","Female","2","","",""
"Rarely","2019","lower secondary degree","Male","233","0.145196376407337","0.126943162620425","0.163449590194248"
"Rarely","2019","lower secondary degree","Female","82","0.0835930609830239","0.06626442607229","0.100921695893758"
"Rarely","2019","secondary school degree","Male","430","0.166335673580956","0.151179623689214","0.181491723472698"
"Rarely","2019","secondary school degree","Female","273","0.109703588768274","0.0981402836197917","0.121266893916757"
"Rarely","2019","college entrance qualification","Male","770","0.233458131557308","0.218963276174358","0.247952986940258"
"Rarely","2019","college entrance qualification","Female","505","0.156691518958077","0.144003258502805","0.16937977941335"
"Rarely","2019","Other degree","Male","117","0.137217878304866","0.113809843022933","0.160625913586798"
"Rarely","2019","Other degree","Female","89","0.0994218937683961","0.0794811319890513","0.119362655547741"
"Rarely","2019","no degree/no degree yet","Male","17","","",""
"Rarely","2019","no degree/no degree yet","Female","6","","",""
