"plb0219","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2014","secondary school degree","no migration background","","","",""
"Rarely","2014","secondary school degree","direct migration background","","","",""
"Rarely","2014","secondary school degree","indirect migration background","","","",""
"Rarely","2014","college entrance qualification","no migration background","","","",""
"Rarely","2014","college entrance qualification","direct migration background","","","",""
"Rarely","2014","college entrance qualification","indirect migration background","","","",""
"Rarely","2014","Other degree","no migration background","","","",""
"Rarely","2014","Other degree","direct migration background","","","",""
"Rarely","2014","Other degree","indirect migration background","","","",""
"Rarely","2014","no degree/no degree yet","no migration background","","","",""
"Rarely","2014","no degree/no degree yet","direct migration background","","","",""
"Rarely","2014","no degree/no degree yet","indirect migration background","","","",""
"No, never","2015","lower secondary degree","no migration background","1366","0.66433786384099","0.644212738908068","0.684462988773912"
"No, never","2015","lower secondary degree","direct migration background","204","0.574823150744255","0.520315623594997","0.629330677893514"
"No, never","2015","lower secondary degree","indirect migration background","167","0.643883799486535","0.584406939537142","0.703360659435927"
"No, never","2015","secondary school degree","no migration background","2697","0.627895167967777","0.613361308693773","0.642429027241781"
"No, never","2015","secondary school degree","direct migration background","179","0.666746336769837","0.609885412775634","0.723607260764041"
"No, never","2015","secondary school degree","indirect migration background","185","0.586131003935866","0.529248246483899","0.643013761387834"
"No, never","2015","college entrance qualification","no migration background","2350","0.518767460365772","0.503938220022596","0.533596700708948"
"No, never","2015","college entrance qualification","direct migration background","182","0.566191566766714","0.50963698741922","0.622746146114209"
"No, never","2015","college entrance qualification","indirect migration background","222","0.563708694344019","0.514106815788024","0.613310572900013"
"No, never","2015","Other degree","no migration background","35","0.594984346901257","0.468649613423017","0.721319080379497"
"No, never","2015","Other degree","direct migration background","1057","0.596134191837467","0.572579856677314","0.619688526997619"
"No, never","2015","Other degree","indirect migration background","26","","",""
"No, never","2015","no degree/no degree yet","no migration background","57","0.530472316316762","0.432656281217653","0.628288351415871"
"No, never","2015","no degree/no degree yet","direct migration background","74","0.704561444820237","0.617295164691639","0.791827724948834"
"No, never","2015","no degree/no degree yet","indirect migration background","18","","",""
"Yes, every week","2015","lower secondary degree","no migration background","115","0.047944351913156","0.0388390825468035","0.0570496212795084"
"Yes, every week","2015","lower secondary degree","direct migration background","33","0.13002757424989","0.0929445603599365","0.167110588139843"
"Yes, every week","2015","lower secondary degree","indirect migration background","17","","",""
"Yes, every week","2015","secondary school degree","no migration background","196","0.0410434535235257","0.0350782380204694","0.0470086690265821"
"Yes, every week","2015","secondary school degree","direct migration background","9","","",""
"Yes, every week","2015","secondary school degree","indirect migration background","15","","",""
"Yes, every week","2015","college entrance qualification","no migration background","378","0.0854476835635029","0.0771509055265392","0.0937444616004667"
"Yes, every week","2015","college entrance qualification","direct migration background","22","","",""
"Yes, every week","2015","college entrance qualification","indirect migration background","33","0.0709573479744475","0.0452771130175262","0.0966375829313687"
"Yes, every week","2015","Other degree","no migration background","5","","",""
"Yes, every week","2015","Other degree","direct migration background","128","0.083749592020897","0.0704518246358639","0.0970473594059302"
"Yes, every week","2015","Other degree","indirect migration background","3","","",""
"Yes, every week","2015","no degree/no degree yet","no migration background","11","","",""
"Yes, every week","2015","no degree/no degree yet","direct migration background","8","","",""
"Yes, every week","2015","no degree/no degree yet","indirect migration background","3","","",""
"Yes, every 2 weeks","2015","lower secondary degree","no migration background","218","0.0937110045045224","0.0812910056700837","0.106131003338961"
"Yes, every 2 weeks","2015","lower secondary degree","direct migration background","25","","",""
"Yes, every 2 weeks","2015","lower secondary degree","indirect migration background","37","0.157371906905171","0.112141552751517","0.202602261058824"
"Yes, every 2 weeks","2015","secondary school degree","no migration background","441","0.0988055995962677","0.0898332797543767","0.107777919438159"
"Yes, every 2 weeks","2015","secondary school degree","direct migration background","31","0.079386287040889","0.0467757769199581","0.11199679716182"
"Yes, every 2 weeks","2015","secondary school degree","indirect migration background","32","0.112525031650756","0.0760282579056525","0.14902180539586"
"Yes, every 2 weeks","2015","college entrance qualification","no migration background","365","0.0922316830688492","0.0836438691603487","0.10081949697735"
"Yes, every 2 weeks","2015","college entrance qualification","direct migration background","26","","",""
"Yes, every 2 weeks","2015","college entrance qualification","indirect migration background","40","0.14664562048866","0.111263672608646","0.182027568368675"
"Yes, every 2 weeks","2015","Other degree","no migration background","4","","",""
"Yes, every 2 weeks","2015","Other degree","direct migration background","196","0.124981100485546","0.109106193840634","0.140856007130457"
"Yes, every 2 weeks","2015","Other degree","indirect migration background","7","","",""
"Yes, every 2 weeks","2015","no degree/no degree yet","no migration background","14","","",""
"Yes, every 2 weeks","2015","no degree/no degree yet","direct migration background","12","","",""
"Yes, every 2 weeks","2015","no degree/no degree yet","indirect migration background","5","","",""
"Yes, every 3-4 weeks","2015","lower secondary degree","no migration background","86","0.0363415494744527","0.0283660811903454","0.04431701775856"
"Yes, every 3-4 weeks","2015","lower secondary degree","direct migration background","21","","",""
"Yes, every 3-4 weeks","2015","lower secondary degree","indirect migration background","6","","",""
"Yes, every 3-4 weeks","2015","secondary school degree","no migration background","213","0.0522957577317088","0.0456019325214862","0.0589895829419314"
"Yes, every 3-4 weeks","2015","secondary school degree","direct migration background","17","","",""
"Yes, every 3-4 weeks","2015","secondary school degree","indirect migration background","11","","",""
"Yes, every 3-4 weeks","2015","college entrance qualification","no migration background","284","0.0680838286234728","0.0606078946578567","0.075559762589089"
"Yes, every 3-4 weeks","2015","college entrance qualification","direct migration background","12","","",""
"Yes, every 3-4 weeks","2015","college entrance qualification","indirect migration background","24","","",""
"Yes, every 3-4 weeks","2015","Other degree","no migration background","5","","",""
"Yes, every 3-4 weeks","2015","Other degree","direct migration background","97","0.0711859141175702","0.0588423174994977","0.0835295107356427"
"Yes, every 3-4 weeks","2015","Other degree","indirect migration background","3","","",""
"Yes, every 3-4 weeks","2015","no degree/no degree yet","no migration background","6","","",""
"Yes, every 3-4 weeks","2015","no degree/no degree yet","direct migration background","3","","",""
"Yes, every 3-4 weeks","2015","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2015","lower secondary degree","no migration background","330","0.157665230266879","0.142134093869718","0.17319636666404"
"Rarely","2015","lower secondary degree","direct migration background","33","0.0848369453549992","0.0541151705939156","0.115558720116083"
"Rarely","2015","lower secondary degree","indirect migration background","22","","",""
"Rarely","2015","secondary school degree","no migration background","702","0.179960021180721","0.168409269268429","0.191510773093012"
"Rarely","2015","secondary school degree","direct migration background","28","","",""
"Rarely","2015","secondary school degree","indirect migration background","45","0.189215812409092","0.143979916544355","0.234451708273829"
"Rarely","2015","college entrance qualification","no migration background","984","0.235469344378403","0.222876620314696","0.24806206844211"
"Rarely","2015","college entrance qualification","direct migration background","53","0.186764277761559","0.142291709232791","0.231236846290327"
"Rarely","2015","college entrance qualification","indirect migration background","65","0.148367526523892","0.112814382378059","0.183920670669725"
"Rarely","2015","Other degree","no migration background","9","","",""
"Rarely","2015","Other degree","direct migration background","189","0.12394920153852","0.108130646761822","0.139767756315218"
"Rarely","2015","Other degree","indirect migration background","3","","",""
"Rarely","2015","no degree/no degree yet","no migration background","12","","",""
"Rarely","2015","no degree/no degree yet","direct migration background","8","","",""
"Rarely","2015","no degree/no degree yet","indirect migration background","4","","",""
"No, never","2016","lower secondary degree","no migration background","","","",""
"No, never","2016","lower secondary degree","direct migration background","","","",""
"No, never","2016","lower secondary degree","indirect migration background","","","",""
"No, never","2016","secondary school degree","no migration background","","","",""
"No, never","2016","secondary school degree","direct migration background","","","",""
"No, never","2016","secondary school degree","indirect migration background","","","",""
"No, never","2016","college entrance qualification","no migration background","","","",""
"No, never","2016","college entrance qualification","direct migration background","","","",""
"No, never","2016","college entrance qualification","indirect migration background","","","",""
"No, never","2016","Other degree","no migration background","","","",""
"No, never","2016","Other degree","direct migration background","","","",""
"No, never","2016","Other degree","indirect migration background","","","",""
"No, never","2016","no degree/no degree yet","no migration background","","","",""
"No, never","2016","no degree/no degree yet","direct migration background","","","",""
"No, never","2016","no degree/no degree yet","indirect migration background","","","",""
"Yes, every week","2016","lower secondary degree","no migration background","","","",""
"Yes, every week","2016","lower secondary degree","direct migration background","","","",""
"Yes, every week","2016","lower secondary degree","indirect migration background","","","",""
"Yes, every week","2016","secondary school degree","no migration background","","","",""
"Yes, every week","2016","secondary school degree","direct migration background","","","",""
"Yes, every week","2016","secondary school degree","indirect migration background","","","",""
"Yes, every week","2016","college entrance qualification","no migration background","","","",""
"Yes, every week","2016","college entrance qualification","direct migration background","","","",""
"Yes, every week","2016","college entrance qualification","indirect migration background","","","",""
"Yes, every week","2016","Other degree","no migration background","","","",""
"Yes, every week","2016","Other degree","direct migration background","","","",""
"Yes, every week","2016","Other degree","indirect migration background","","","",""
"Yes, every week","2016","no degree/no degree yet","no migration background","","","",""
"Yes, every week","2016","no degree/no degree yet","direct migration background","","","",""
"Yes, every week","2016","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 2 weeks","2016","lower secondary degree","no migration background","","","",""
"Yes, every 2 weeks","2016","lower secondary degree","direct migration background","","","",""
"Yes, every 2 weeks","2016","lower secondary degree","indirect migration background","","","",""
"Yes, every 2 weeks","2016","secondary school degree","no migration background","","","",""
"Yes, every 2 weeks","2016","secondary school degree","direct migration background","","","",""
"Yes, every 2 weeks","2016","secondary school degree","indirect migration background","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","no migration background","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","direct migration background","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","indirect migration background","","","",""
"Yes, every 2 weeks","2016","Other degree","no migration background","","","",""
"Yes, every 2 weeks","2016","Other degree","direct migration background","","","",""
"Yes, every 2 weeks","2016","Other degree","indirect migration background","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","no migration background","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","direct migration background","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","no migration background","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","no migration background","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","no migration background","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","direct migration background","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","indirect migration background","","","",""
"Yes, every 3-4 weeks","2016","Other degree","no migration background","","","",""
"Yes, every 3-4 weeks","2016","Other degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2016","Other degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","no migration background","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","direct migration background","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2016","lower secondary degree","no migration background","","","",""
"Rarely","2016","lower secondary degree","direct migration background","","","",""
"Rarely","2016","lower secondary degree","indirect migration background","","","",""
"Rarely","2016","secondary school degree","no migration background","","","",""
"Rarely","2016","secondary school degree","direct migration background","","","",""
"Rarely","2016","secondary school degree","indirect migration background","","","",""
"Rarely","2016","college entrance qualification","no migration background","","","",""
"Rarely","2016","college entrance qualification","direct migration background","","","",""
"Rarely","2016","college entrance qualification","indirect migration background","","","",""
"Rarely","2016","Other degree","no migration background","","","",""
"Rarely","2016","Other degree","direct migration background","","","",""
"Rarely","2016","Other degree","indirect migration background","","","",""
"Rarely","2016","no degree/no degree yet","no migration background","","","",""
"Rarely","2016","no degree/no degree yet","direct migration background","","","",""
"Rarely","2016","no degree/no degree yet","indirect migration background","","","",""
"No, never","2017","lower secondary degree","no migration background","1513","0.665072116146391","0.645592300582224","0.684551931710559"
"No, never","2017","lower secondary degree","direct migration background","188","0.684055226446651","0.628705609955833","0.739404842937468"
"No, never","2017","lower secondary degree","indirect migration background","150","0.6464018538651","0.585535091069715","0.707268616660485"
"No, never","2017","secondary school degree","no migration background","2988","0.645109121131059","0.631307434460063","0.658910807802055"
"No, never","2017","secondary school degree","direct migration background","176","0.706645813439685","0.64916318608758","0.764128440791791"
"No, never","2017","secondary school degree","indirect migration background","209","0.679937655285364","0.627324244430851","0.732551066139878"
"No, never","2017","college entrance qualification","no migration background","2859","0.573707456817848","0.559968195431619","0.587446718204077"
"No, never","2017","college entrance qualification","direct migration background","194","0.629268355107114","0.57506253161851","0.683474178595718"
"No, never","2017","college entrance qualification","indirect migration background","280","0.619104903225383","0.574919999447057","0.663289807003709"
"No, never","2017","Other degree","no migration background","32","0.55753618788026","0.430800917932309","0.684271457828211"
"No, never","2017","Other degree","direct migration background","1284","0.627913098218781","0.6063261170836","0.649500079353962"
"No, never","2017","Other degree","indirect migration background","23","","",""
"No, never","2017","no degree/no degree yet","no migration background","84","0.5683673186853","0.487469175427038","0.649265461943561"
"No, never","2017","no degree/no degree yet","direct migration background","80","0.675926677395783","0.592876682456905","0.758976672334662"
"No, never","2017","no degree/no degree yet","indirect migration background","23","","",""
"Yes, every week","2017","lower secondary degree","no migration background","115","0.0501896140758956","0.0411780494175968","0.0592011787341944"
"Yes, every week","2017","lower secondary degree","direct migration background","20","","",""
"Yes, every week","2017","lower secondary degree","indirect migration background","19","","",""
"Yes, every week","2017","secondary school degree","no migration background","225","0.0451073848643836","0.0391209364336059","0.0510938332951613"
"Yes, every week","2017","secondary school degree","direct migration background","9","","",""
"Yes, every week","2017","secondary school degree","indirect migration background","14","","",""
"Yes, every week","2017","college entrance qualification","no migration background","445","0.0832531211940498","0.0755779291164549","0.0909283132716447"
"Yes, every week","2017","college entrance qualification","direct migration background","19","","",""
"Yes, every week","2017","college entrance qualification","indirect migration background","43","0.0979463311640516","0.0709005595809293","0.124992102747174"
"Yes, every week","2017","Other degree","no migration background","9","","",""
"Yes, every week","2017","Other degree","direct migration background","128","0.0823193306471651","0.0700444675635154","0.0945941937308147"
"Yes, every week","2017","Other degree","indirect migration background","3","","",""
"Yes, every week","2017","no degree/no degree yet","no migration background","17","","",""
"Yes, every week","2017","no degree/no degree yet","direct migration background","10","","",""
"Yes, every week","2017","no degree/no degree yet","indirect migration background","5","","",""
"Yes, every 2 weeks","2017","lower secondary degree","no migration background","212","0.0909536877117896","0.0790856756592282","0.102821699764351"
"Yes, every 2 weeks","2017","lower secondary degree","direct migration background","23","","",""
"Yes, every 2 weeks","2017","lower secondary degree","indirect migration background","31","0.112187006589961","0.0720073753569778","0.152366637822944"
"Yes, every 2 weeks","2017","secondary school degree","no migration background","474","0.0987324558727045","0.0901279687384795","0.10733694300693"
"Yes, every 2 weeks","2017","secondary school degree","direct migration background","26","","",""
"Yes, every 2 weeks","2017","secondary school degree","indirect migration background","37","0.142211310763482","0.102819871702492","0.181602749824471"
"Yes, every 2 weeks","2017","college entrance qualification","no migration background","413","0.0863898670019343","0.07858480913595","0.0941949248679185"
"Yes, every 2 weeks","2017","college entrance qualification","direct migration background","30","0.0669436783271735","0.0388953561683152","0.0949920004860318"
"Yes, every 2 weeks","2017","college entrance qualification","indirect migration background","41","0.0944069552232547","0.0678022999794329","0.121011610467076"
"Yes, every 2 weeks","2017","Other degree","no migration background","5","","",""
"Yes, every 2 weeks","2017","Other degree","direct migration background","225","0.10921803326078","0.09528797817833","0.12314808834323"
"Yes, every 2 weeks","2017","Other degree","indirect migration background","3","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","no migration background","17","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","direct migration background","15","","",""
"Yes, every 2 weeks","2017","no degree/no degree yet","indirect migration background","6","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","no migration background","122","0.0499822398401814","0.0409883298449324","0.0589761498354304"
"Yes, every 3-4 weeks","2017","lower secondary degree","direct migration background","14","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","indirect migration background","16","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","no migration background","275","0.0534179612568063","0.0469317522656538","0.0599041702479589"
"Yes, every 3-4 weeks","2017","secondary school degree","direct migration background","12","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","indirect migration background","11","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","no migration background","382","0.0667470046831747","0.0598130682251894","0.07368094114116"
"Yes, every 3-4 weeks","2017","college entrance qualification","direct migration background","13","","",""
"Yes, every 3-4 weeks","2017","college entrance qualification","indirect migration background","36","0.0768567179445685","0.0526205153138793","0.101092920575258"
"Yes, every 3-4 weeks","2017","Other degree","no migration background","5","","",""
"Yes, every 3-4 weeks","2017","Other degree","direct migration background","100","0.0599314883792957","0.0493309668048457","0.0705320099537458"
"Yes, every 3-4 weeks","2017","Other degree","indirect migration background","2","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","no migration background","12","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","direct migration background","6","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","indirect migration background","2","","",""
"Rarely","2017","lower secondary degree","no migration background","293","0.143802342225742","0.129319799595729","0.158284884855755"
"Rarely","2017","lower secondary degree","direct migration background","26","","",""
"Rarely","2017","lower secondary degree","indirect migration background","21","","",""
"Rarely","2017","secondary school degree","no migration background","655","0.157633076875047","0.147122114469977","0.168144039280116"
"Rarely","2017","secondary school degree","direct migration background","18","","",""
"Rarely","2017","secondary school degree","indirect migration background","31","0.0860205490409372","0.0543967573629694","0.117644340718905"
"Rarely","2017","college entrance qualification","no migration background","878","0.189902550302994","0.179005767320192","0.200799333285795"
"Rarely","2017","college entrance qualification","direct migration background","49","0.171602567514083","0.12928902032975","0.213916114698416"
"Rarely","2017","college entrance qualification","indirect migration background","64","0.111685092442743","0.0830254887948876","0.140344696090597"
"Rarely","2017","Other degree","no migration background","8","","",""
"Rarely","2017","Other degree","direct migration background","189","0.120618049493978","0.10607301103402","0.135163087953936"
"Rarely","2017","Other degree","indirect migration background","2","","",""
"Rarely","2017","no degree/no degree yet","no migration background","14","","",""
"Rarely","2017","no degree/no degree yet","direct migration background","11","","",""
"Rarely","2017","no degree/no degree yet","indirect migration background","","","",""
"No, never","2018","lower secondary degree","no migration background","","","",""
"No, never","2018","lower secondary degree","direct migration background","","","",""
"No, never","2018","lower secondary degree","indirect migration background","","","",""
"No, never","2018","secondary school degree","no migration background","","","",""
"No, never","2018","secondary school degree","direct migration background","","","",""
"No, never","2018","secondary school degree","indirect migration background","","","",""
"No, never","2018","college entrance qualification","no migration background","","","",""
"No, never","2018","college entrance qualification","direct migration background","","","",""
"No, never","2018","college entrance qualification","indirect migration background","","","",""
"No, never","2018","Other degree","no migration background","","","",""
"No, never","2018","Other degree","direct migration background","","","",""
"No, never","2018","Other degree","indirect migration background","","","",""
"No, never","2018","no degree/no degree yet","no migration background","","","",""
"No, never","2018","no degree/no degree yet","direct migration background","","","",""
"No, never","2018","no degree/no degree yet","indirect migration background","","","",""
"Yes, every week","2018","lower secondary degree","no migration background","","","",""
"Yes, every week","2018","lower secondary degree","direct migration background","","","",""
"Yes, every week","2018","lower secondary degree","indirect migration background","","","",""
"Yes, every week","2018","secondary school degree","no migration background","","","",""
"Yes, every week","2018","secondary school degree","direct migration background","","","",""
"Yes, every week","2018","secondary school degree","indirect migration background","","","",""
"Yes, every week","2018","college entrance qualification","no migration background","","","",""
"Yes, every week","2018","college entrance qualification","direct migration background","","","",""
"Yes, every week","2018","college entrance qualification","indirect migration background","","","",""
"Yes, every week","2018","Other degree","no migration background","","","",""
"Yes, every week","2018","Other degree","direct migration background","","","",""
"Yes, every week","2018","Other degree","indirect migration background","","","",""
"Yes, every week","2018","no degree/no degree yet","no migration background","","","",""
"Yes, every week","2018","no degree/no degree yet","direct migration background","","","",""
"Yes, every week","2018","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","no migration background","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","direct migration background","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","indirect migration background","","","",""
"Yes, every 2 weeks","2018","secondary school degree","no migration background","","","",""
"Yes, every 2 weeks","2018","secondary school degree","direct migration background","","","",""
"Yes, every 2 weeks","2018","secondary school degree","indirect migration background","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","no migration background","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","direct migration background","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","indirect migration background","","","",""
"Yes, every 2 weeks","2018","Other degree","no migration background","","","",""
"Yes, every 2 weeks","2018","Other degree","direct migration background","","","",""
"Yes, every 2 weeks","2018","Other degree","indirect migration background","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","no migration background","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","direct migration background","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","no migration background","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","no migration background","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","no migration background","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","direct migration background","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","indirect migration background","","","",""
"Yes, every 3-4 weeks","2018","Other degree","no migration background","","","",""
"Yes, every 3-4 weeks","2018","Other degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2018","Other degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","no migration background","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","direct migration background","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2018","lower secondary degree","no migration background","","","",""
"Rarely","2018","lower secondary degree","direct migration background","","","",""
"Rarely","2018","lower secondary degree","indirect migration background","","","",""
"Rarely","2018","secondary school degree","no migration background","","","",""
"Rarely","2018","secondary school degree","direct migration background","","","",""
"Rarely","2018","secondary school degree","indirect migration background","","","",""
"Rarely","2018","college entrance qualification","no migration background","","","",""
"Rarely","2018","college entrance qualification","direct migration background","","","",""
"Rarely","2018","college entrance qualification","indirect migration background","","","",""
"Rarely","2018","Other degree","no migration background","","","",""
"Rarely","2018","Other degree","direct migration background","","","",""
"Rarely","2018","Other degree","indirect migration background","","","",""
"Rarely","2018","no degree/no degree yet","no migration background","","","",""
"Rarely","2018","no degree/no degree yet","direct migration background","","","",""
"Rarely","2018","no degree/no degree yet","indirect migration background","","","",""
"No, never","2019","lower secondary degree","no migration background","1306","0.666677370009712","0.645908376501308","0.687446363518116"
"No, never","2019","lower secondary degree","direct migration background","156","0.709488635208659","0.650298660232557","0.76867861018476"
"No, never","2019","lower secondary degree","indirect migration background","136","0.644921000294261","0.579731346948634","0.710110653639887"
"No, never","2019","secondary school degree","no migration background","2984","0.669156012005678","0.655548610983948","0.682763413027409"
"No, never","2019","secondary school degree","direct migration background","145","0.681854963641225","0.618559147708811","0.745150779573638"
"No, never","2019","secondary school degree","indirect migration background","211","0.690730634078763","0.640403940722304","0.741057327435221"
"No, never","2019","college entrance qualification","no migration background","3043","0.570218550099365","0.557250456154029","0.583186644044701"
"No, never","2019","college entrance qualification","direct migration background","195","0.624645676901934","0.571088108963212","0.678203244840656"
"No, never","2019","college entrance qualification","indirect migration background","292","0.59881151979172","0.556561966659392","0.641061072924048"
"No, never","2019","Other degree","no migration background","43","0.555754991564083","0.440983293484087","0.670526689644078"
"No, never","2019","Other degree","direct migration background","1027","0.635497635543661","0.611810985482422","0.6591842856049"
"No, never","2019","Other degree","indirect migration background","26","","",""
"No, never","2019","no degree/no degree yet","no migration background","75","0.631661816932066","0.547439244548899","0.715884389315232"
"No, never","2019","no degree/no degree yet","direct migration background","76","0.710501029673385","0.625747534748599","0.79525452459817"
"No, never","2019","no degree/no degree yet","indirect migration background","18","","",""
"Yes, every week","2019","lower secondary degree","no migration background","126","0.0527686665008053","0.0429185519422076","0.0626187810594031"
"Yes, every week","2019","lower secondary degree","direct migration background","16","","",""
"Yes, every week","2019","lower secondary degree","indirect migration background","14","","",""
"Yes, every week","2019","secondary school degree","no migration background","246","0.0467391994758597","0.0406347518712513","0.0528436470804682"
"Yes, every week","2019","secondary school degree","direct migration background","13","","",""
"Yes, every week","2019","secondary school degree","indirect migration background","18","","",""
"Yes, every week","2019","college entrance qualification","no migration background","497","0.0777187417267524","0.0707053803710746","0.0847321030824302"
"Yes, every week","2019","college entrance qualification","direct migration background","28","","",""
"Yes, every week","2019","college entrance qualification","indirect migration background","49","0.0954463958954484","0.0701184633673312","0.120774328423566"
"Yes, every week","2019","Other degree","no migration background","8","","",""
"Yes, every week","2019","Other degree","direct migration background","98","0.074709507146778","0.0617698286697099","0.0876491856238461"
"Yes, every week","2019","Other degree","indirect migration background","","","",""
"Yes, every week","2019","no degree/no degree yet","no migration background","11","","",""
"Yes, every week","2019","no degree/no degree yet","direct migration background","10","","",""
"Yes, every week","2019","no degree/no degree yet","indirect migration background","3","","",""
"Yes, every 2 weeks","2019","lower secondary degree","no migration background","172","0.0875679325714584","0.0751142436834729","0.100021621459444"
"Yes, every 2 weeks","2019","lower secondary degree","direct migration background","26","","",""
"Yes, every 2 weeks","2019","lower secondary degree","indirect migration background","29","","",""
"Yes, every 2 weeks","2019","secondary school degree","no migration background","455","0.0920497466566921","0.0836890552451008","0.100410438068283"
"Yes, every 2 weeks","2019","secondary school degree","direct migration background","25","","",""
"Yes, every 2 weeks","2019","secondary school degree","indirect migration background","37","0.11684325047405","0.0818651438579865","0.151821357090114"
"Yes, every 2 weeks","2019","college entrance qualification","no migration background","480","0.0829738026589069","0.0757478849340786","0.0901997203837352"
"Yes, every 2 weeks","2019","college entrance qualification","direct migration background","26","","",""
"Yes, every 2 weeks","2019","college entrance qualification","indirect migration background","54","0.085401439771466","0.0613106702675702","0.109492209275362"
"Yes, every 2 weeks","2019","Other degree","no migration background","6","","",""
"Yes, every 2 weeks","2019","Other degree","direct migration background","191","0.122967828354834","0.106805645590873","0.139130011118795"
"Yes, every 2 weeks","2019","Other degree","indirect migration background","7","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","no migration background","22","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","direct migration background","9","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","indirect migration background","7","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","no migration background","101","0.0584237810246904","0.048090273395649","0.0687572886537317"
"Yes, every 3-4 weeks","2019","lower secondary degree","direct migration background","10","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","indirect migration background","5","","",""
"Yes, every 3-4 weeks","2019","secondary school degree","no migration background","265","0.0537327842342027","0.047211600485557","0.0602539679828485"
"Yes, every 3-4 weeks","2019","secondary school degree","direct migration background","6","","",""
"Yes, every 3-4 weeks","2019","secondary school degree","indirect migration background","17","","",""
"Yes, every 3-4 weeks","2019","college entrance qualification","no migration background","436","0.0647915461513368","0.0583432492168515","0.0712398430858221"
"Yes, every 3-4 weeks","2019","college entrance qualification","direct migration background","15","","",""
"Yes, every 3-4 weeks","2019","college entrance qualification","indirect migration background","39","0.0750906074388572","0.0523739084633463","0.097807306414368"
"Yes, every 3-4 weeks","2019","Other degree","no migration background","4","","",""
"Yes, every 3-4 weeks","2019","Other degree","direct migration background","78","0.0481373480463427","0.0376025861732454","0.0586721099194401"
