"plb0219","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, never","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, never","2012","66 and older","(3a) lower tertiary education","","","",""
"No, never","2012","66 and older","(3b) higher tertiary education","1","","",""
"Yes, every week","2012","16-34 y.","(0) in school","5","","",""
"Yes, every week","2012","16-34 y.","(1a) inadequately completed","5","","",""
"Yes, every week","2012","16-34 y.","(1b) general elementary school","11","","",""
"Yes, every week","2012","16-34 y.","(1c) basic vocational qualification","18","","",""
"Yes, every week","2012","16-34 y.","(2b) intermediate general qualification","4","","",""
"Yes, every week","2012","16-34 y.","(2a) intermediate vocational","16","","",""
"Yes, every week","2012","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2012","16-34 y.","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every week","2012","16-34 y.","(3a) lower tertiary education","2","","",""
"Yes, every week","2012","16-34 y.","(3b) higher tertiary education","9","","",""
"Yes, every week","2012","35-65 y.","(0) in school","","","",""
"Yes, every week","2012","35-65 y.","(1a) inadequately completed","7","","",""
"Yes, every week","2012","35-65 y.","(1b) general elementary school","7","","",""
"Yes, every week","2012","35-65 y.","(1c) basic vocational qualification","38","0.0647076877334924","0.0456333580505455","0.0837820174164392"
"Yes, every week","2012","35-65 y.","(2b) intermediate general qualification","3","","",""
"Yes, every week","2012","35-65 y.","(2a) intermediate vocational","75","0.0565093718070183","0.0437447048764683","0.0692740387375683"
"Yes, every week","2012","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes, every week","2012","35-65 y.","(2c_voc) vocational maturity certificate","36","0.0644915106358979","0.0438886791177091","0.0850943421540866"
"Yes, every week","2012","35-65 y.","(3a) lower tertiary education","23","","",""
"Yes, every week","2012","35-65 y.","(3b) higher tertiary education","116","0.119974641181237","0.0972007606622926","0.142748521700181"
"Yes, every week","2012","66 and older","(0) in school","","","",""
"Yes, every week","2012","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2012","66 and older","(1b) general elementary school","","","",""
"Yes, every week","2012","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every week","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2012","66 and older","(2a) intermediate vocational","","","",""
"Yes, every week","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2012","66 and older","(3a) lower tertiary education","","","",""
"Yes, every week","2012","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2012","16-34 y.","(0) in school","1","","",""
"Yes, every 2 weeks","2012","16-34 y.","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2012","16-34 y.","(1b) general elementary school","8","","",""
"Yes, every 2 weeks","2012","16-34 y.","(1c) basic vocational qualification","18","","",""
"Yes, every 2 weeks","2012","16-34 y.","(2b) intermediate general qualification","10","","",""
"Yes, every 2 weeks","2012","16-34 y.","(2a) intermediate vocational","39","0.113713909546746","0.0808745537549696","0.146553265338521"
"Yes, every 2 weeks","2012","16-34 y.","(2c_gen) general maturity certificate","6","","",""
"Yes, every 2 weeks","2012","16-34 y.","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every 2 weeks","2012","16-34 y.","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2012","16-34 y.","(3b) higher tertiary education","8","","",""
"Yes, every 2 weeks","2012","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2012","35-65 y.","(1a) inadequately completed","7","","",""
"Yes, every 2 weeks","2012","35-65 y.","(1b) general elementary school","21","","",""
"Yes, every 2 weeks","2012","35-65 y.","(1c) basic vocational qualification","67","0.103289397018253","0.0796926745023898","0.126886119534117"
"Yes, every 2 weeks","2012","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes, every 2 weeks","2012","35-65 y.","(2a) intermediate vocational","130","0.0885421855552432","0.0728376948281664","0.10424667628232"
"Yes, every 2 weeks","2012","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Yes, every 2 weeks","2012","35-65 y.","(2c_voc) vocational maturity certificate","54","0.0938236186047772","0.0693659966154822","0.118281240594072"
"Yes, every 2 weeks","2012","35-65 y.","(3a) lower tertiary education","16","","",""
"Yes, every 2 weeks","2012","35-65 y.","(3b) higher tertiary education","90","0.106371875687873","0.0847627827472446","0.127980968628501"
"Yes, every 2 weeks","2012","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2012","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2012","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2012","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2012","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2012","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2012","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(0) in school","6","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(1b) general elementary school","5","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(1c) basic vocational qualification","9","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(2a) intermediate vocational","23","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(2c_gen) general maturity certificate","5","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","(3b) higher tertiary education","9","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","(1b) general elementary school","2","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","(1c) basic vocational qualification","37","0.0624163509366998","0.0436598483285308","0.0811728535448689"
"Yes, every 3-4 weeks","2012","35-65 y.","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","(2a) intermediate vocational","71","0.0583450003415023","0.0453872924942281","0.0713027081887766"
"Yes, every 3-4 weeks","2012","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","(2c_voc) vocational maturity certificate","30","0.0418257554815812","0.0250340072791936","0.0586175036839688"
"Yes, every 3-4 weeks","2012","35-65 y.","(3a) lower tertiary education","24","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","(3b) higher tertiary education","56","0.0819195109609069","0.0626983874703019","0.101140634451512"
"Yes, every 3-4 weeks","2012","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2012","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2012","16-34 y.","(0) in school","4","","",""
"Rarely","2012","16-34 y.","(1a) inadequately completed","3","","",""
"Rarely","2012","16-34 y.","(1b) general elementary school","10","","",""
"Rarely","2012","16-34 y.","(1c) basic vocational qualification","29","","",""
"Rarely","2012","16-34 y.","(2b) intermediate general qualification","4","","",""
"Rarely","2012","16-34 y.","(2a) intermediate vocational","53","0.131084496015178","0.0961732536352482","0.165995738395108"
"Rarely","2012","16-34 y.","(2c_gen) general maturity certificate","3","","",""
"Rarely","2012","16-34 y.","(2c_voc) vocational maturity certificate","16","","",""
"Rarely","2012","16-34 y.","(3a) lower tertiary education","12","","",""
"Rarely","2012","16-34 y.","(3b) higher tertiary education","17","","",""
"Rarely","2012","35-65 y.","(0) in school","","","",""
"Rarely","2012","35-65 y.","(1a) inadequately completed","5","","",""
"Rarely","2012","35-65 y.","(1b) general elementary school","17","","",""
"Rarely","2012","35-65 y.","(1c) basic vocational qualification","76","0.11738901528636","0.0924318039940563","0.142346226578664"
"Rarely","2012","35-65 y.","(2b) intermediate general qualification","2","","",""
"Rarely","2012","35-65 y.","(2a) intermediate vocational","170","0.146558854762017","0.127007661355498","0.166110048168535"
"Rarely","2012","35-65 y.","(2c_gen) general maturity certificate","18","","",""
"Rarely","2012","35-65 y.","(2c_voc) vocational maturity certificate","68","0.124052833916843","0.0964029017248377","0.151702766108849"
"Rarely","2012","35-65 y.","(3a) lower tertiary education","69","0.204584585011421","0.162502796084276","0.246666373938566"
"Rarely","2012","35-65 y.","(3b) higher tertiary education","180","0.215059300076491","0.186262631198749","0.243855968954232"
"Rarely","2012","66 and older","(0) in school","","","",""
"Rarely","2012","66 and older","(1a) inadequately completed","","","",""
"Rarely","2012","66 and older","(1b) general elementary school","","","",""
"Rarely","2012","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2012","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2012","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2012","66 and older","(3b) higher tertiary education","","","",""
"No, never","2013","16-34 y.","(0) in school","40","0.568806791694132","0.455970040434919","0.681643542953345"
"No, never","2013","16-34 y.","(1a) inadequately completed","24","","",""
"No, never","2013","16-34 y.","(1b) general elementary school","171","0.746846541104518","0.691253327470978","0.802439754738057"
"No, never","2013","16-34 y.","(1c) basic vocational qualification","257","0.676813984713865","0.630515582940284","0.723112386487447"
"No, never","2013","16-34 y.","(2b) intermediate general qualification","218","0.732846339503105","0.681565857275163","0.784126821731047"
"No, never","2013","16-34 y.","(2a) intermediate vocational","519","0.634404203085402","0.601913396666763","0.66689500950404"
"No, never","2013","16-34 y.","(2c_gen) general maturity certificate","224","0.608507967605397","0.557153533009928","0.659862402200867"
"No, never","2013","16-34 y.","(2c_voc) vocational maturity certificate","248","0.594892348670995","0.545272140369003","0.644512556972987"
"No, never","2013","16-34 y.","(3a) lower tertiary education","131","0.581613544284967","0.514250680024675","0.64897640854526"
"No, never","2013","16-34 y.","(3b) higher tertiary education","251","0.53918782592214","0.493930681943515","0.584444969900764"
"No, never","2013","35-65 y.","(0) in school","","","",""
"No, never","2013","35-65 y.","(1a) inadequately completed","63","0.648952632104432","0.552973758667092","0.744931505541772"
"No, never","2013","35-65 y.","(1b) general elementary school","310","0.696494783358541","0.653967569164556","0.739021997552526"
"No, never","2013","35-65 y.","(1c) basic vocational qualification","1424","0.62732599240026","0.607311642877175","0.647340341923345"
"No, never","2013","35-65 y.","(2b) intermediate general qualification","85","0.649457301158523","0.567436845131752","0.731477757185294"
"No, never","2013","35-65 y.","(2a) intermediate vocational","2291","0.608951104409278","0.593195462997371","0.624706745821184"
"No, never","2013","35-65 y.","(2c_gen) general maturity certificate","109","0.540046022936469","0.47062546957638","0.609466576296559"
"No, never","2013","35-65 y.","(2c_voc) vocational maturity certificate","820","0.585703600275916","0.558675390545165","0.612731810006667"
"No, never","2013","35-65 y.","(3a) lower tertiary education","729","0.595477128110288","0.56759161155567","0.623362644664905"
"No, never","2013","35-65 y.","(3b) higher tertiary education","960","0.429680840321495","0.408568658893438","0.450793021749551"
"No, never","2013","66 and older","(0) in school","","","",""
"No, never","2013","66 and older","(1a) inadequately completed","1","","",""
"No, never","2013","66 and older","(1b) general elementary school","13","","",""
"No, never","2013","66 and older","(1c) basic vocational qualification","66","0.761820749948806","0.674778013115285","0.848863486782327"
"No, never","2013","66 and older","(2b) intermediate general qualification","2","","",""
"No, never","2013","66 and older","(2a) intermediate vocational","16","","",""
"No, never","2013","66 and older","(2c_gen) general maturity certificate","3","","",""
"No, never","2013","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"No, never","2013","66 and older","(3a) lower tertiary education","22","","",""
"No, never","2013","66 and older","(3b) higher tertiary education","40","0.591009356774362","0.476649716338974","0.705368997209751"
"Yes, every week","2013","16-34 y.","(0) in school","15","","",""
"Yes, every week","2013","16-34 y.","(1a) inadequately completed","6","","",""
"Yes, every week","2013","16-34 y.","(1b) general elementary school","18","","",""
"Yes, every week","2013","16-34 y.","(1c) basic vocational qualification","21","","",""
"Yes, every week","2013","16-34 y.","(2b) intermediate general qualification","13","","",""
"Yes, every week","2013","16-34 y.","(2a) intermediate vocational","29","","",""
"Yes, every week","2013","16-34 y.","(2c_gen) general maturity certificate","28","","",""
"Yes, every week","2013","16-34 y.","(2c_voc) vocational maturity certificate","15","","",""
"Yes, every week","2013","16-34 y.","(3a) lower tertiary education","6","","",""
"Yes, every week","2013","16-34 y.","(3b) higher tertiary education","47","0.0752254753469826","0.0512782317614514","0.0991727189325138"
"Yes, every week","2013","35-65 y.","(0) in school","","","",""
"Yes, every week","2013","35-65 y.","(1a) inadequately completed","7","","",""
"Yes, every week","2013","35-65 y.","(1b) general elementary school","30","0.0690745469107755","0.0456192251296185","0.0925298686919325"
"Yes, every week","2013","35-65 y.","(1c) basic vocational qualification","126","0.0527374913753213","0.0434857135491246","0.0619892692015179"
"Yes, every week","2013","35-65 y.","(2b) intermediate general qualification","9","","",""
"Yes, every week","2013","35-65 y.","(2a) intermediate vocational","141","0.0357362664647881","0.0297427479630467","0.0417297849665294"
"Yes, every week","2013","35-65 y.","(2c_gen) general maturity certificate","22","","",""
"Yes, every week","2013","35-65 y.","(2c_voc) vocational maturity certificate","54","0.0567742112765437","0.0440770644476791","0.0694713581054084"
"Yes, every week","2013","35-65 y.","(3a) lower tertiary education","64","0.049304174694812","0.0370032644250773","0.0616050849645467"
"Yes, every week","2013","35-65 y.","(3b) higher tertiary education","316","0.146000627045661","0.130941240862311","0.161060013229012"
"Yes, every week","2013","66 and older","(0) in school","","","",""
"Yes, every week","2013","66 and older","(1a) inadequately completed","1","","",""
"Yes, every week","2013","66 and older","(1b) general elementary school","4","","",""
"Yes, every week","2013","66 and older","(1c) basic vocational qualification","4","","",""
"Yes, every week","2013","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2013","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every week","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2013","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2013","66 and older","(3a) lower tertiary education","3","","",""
"Yes, every week","2013","66 and older","(3b) higher tertiary education","6","","",""
"Yes, every 2 weeks","2013","16-34 y.","(0) in school","8","","",""
"Yes, every 2 weeks","2013","16-34 y.","(1a) inadequately completed","9","","",""
"Yes, every 2 weeks","2013","16-34 y.","(1b) general elementary school","20","","",""
"Yes, every 2 weeks","2013","16-34 y.","(1c) basic vocational qualification","53","0.151097020700589","0.115643282213213","0.186550759187965"
"Yes, every 2 weeks","2013","16-34 y.","(2b) intermediate general qualification","27","","",""
"Yes, every 2 weeks","2013","16-34 y.","(2a) intermediate vocational","111","0.110150684995564","0.0890289930595607","0.131272376931568"
"Yes, every 2 weeks","2013","16-34 y.","(2c_gen) general maturity certificate","43","0.149074454910309","0.111600394772629","0.186548515047988"
"Yes, every 2 weeks","2013","16-34 y.","(2c_voc) vocational maturity certificate","41","0.0962189719750216","0.0664121183375178","0.126025825612525"
"Yes, every 2 weeks","2013","16-34 y.","(3a) lower tertiary education","10","","",""
"Yes, every 2 weeks","2013","16-34 y.","(3b) higher tertiary education","37","0.070114275546865","0.0469310880062864","0.0932974630874436"
"Yes, every 2 weeks","2013","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2013","35-65 y.","(1a) inadequately completed","8","","",""
"Yes, every 2 weeks","2013","35-65 y.","(1b) general elementary school","50","0.111287276339016","0.0821983041598099","0.140376248518222"
"Yes, every 2 weeks","2013","35-65 y.","(1c) basic vocational qualification","230","0.0977086422164099","0.0854181245650695","0.10999915986775"
"Yes, every 2 weeks","2013","35-65 y.","(2b) intermediate general qualification","12","","",""
"Yes, every 2 weeks","2013","35-65 y.","(2a) intermediate vocational","390","0.0980755147960458","0.0884727844920321","0.107678245100059"
"Yes, every 2 weeks","2013","35-65 y.","(2c_gen) general maturity certificate","19","","",""
"Yes, every 2 weeks","2013","35-65 y.","(2c_voc) vocational maturity certificate","115","0.0961256195450759","0.0799524042359882","0.112298834854164"
"Yes, every 2 weeks","2013","35-65 y.","(3a) lower tertiary education","80","0.076468620021355","0.0613698327950204","0.0915674072476897"
"Yes, every 2 weeks","2013","35-65 y.","(3b) higher tertiary education","181","0.0932054063310979","0.0808067064642491","0.105604106197947"
"Yes, every 2 weeks","2013","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2013","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2013","66 and older","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2013","66 and older","(1c) basic vocational qualification","6","","",""
"Yes, every 2 weeks","2013","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2013","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every 2 weeks","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2013","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2013","66 and older","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2013","66 and older","(3b) higher tertiary education","2","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(0) in school","3","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(1c) basic vocational qualification","20","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(2b) intermediate general qualification","5","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(2a) intermediate vocational","53","0.0480161590871276","0.0335921706840229","0.0624401474902322"
"Yes, every 3-4 weeks","2013","16-34 y.","(2c_gen) general maturity certificate","24","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(2c_voc) vocational maturity certificate","19","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(3a) lower tertiary education","18","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","(3b) higher tertiary education","41","0.0804077368945049","0.055718838834586","0.105096634954424"
"Yes, every 3-4 weeks","2013","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","(1a) inadequately completed","11","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","(1b) general elementary school","20","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","(1c) basic vocational qualification","94","0.0417792186319581","0.033497065877648","0.0500613713862681"
"Yes, every 3-4 weeks","2013","35-65 y.","(2b) intermediate general qualification","7","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","(2a) intermediate vocational","201","0.0539779575422592","0.0466819009084635","0.0612740141760548"
"Yes, every 3-4 weeks","2013","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","(2c_voc) vocational maturity certificate","57","0.0633800090522523","0.0500115726670595","0.076748445437445"
"Yes, every 3-4 weeks","2013","35-65 y.","(3a) lower tertiary education","40","0.043184586381571","0.0316353552214948","0.0547338175416472"
"Yes, every 3-4 weeks","2013","35-65 y.","(3b) higher tertiary education","150","0.077525655636292","0.0661205055114892","0.0889308057610948"
"Yes, every 3-4 weeks","2013","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2013","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2013","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2013","66 and older","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2013","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2013","66 and older","(2a) intermediate vocational","3","","",""
"Yes, every 3-4 weeks","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2013","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2013","66 and older","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2013","66 and older","(3b) higher tertiary education","4","","",""
"Rarely","2013","16-34 y.","(0) in school","8","","",""
"Rarely","2013","16-34 y.","(1a) inadequately completed","3","","",""
"Rarely","2013","16-34 y.","(1b) general elementary school","23","","",""
"Rarely","2013","16-34 y.","(1c) basic vocational qualification","41","0.0888140626195114","0.0606529746011683","0.116975150637854"
"Rarely","2013","16-34 y.","(2b) intermediate general qualification","23","","",""
"Rarely","2013","16-34 y.","(2a) intermediate vocational","132","0.172842001593503","0.147332865663404","0.198351137523601"
"Rarely","2013","16-34 y.","(2c_gen) general maturity certificate","28","","",""
"Rarely","2013","16-34 y.","(2c_voc) vocational maturity certificate","53","0.207748602976554","0.166741911435917","0.248755294517191"
"Rarely","2013","16-34 y.","(3a) lower tertiary education","41","0.202550270173286","0.147667938779308","0.257432601567264"
"Rarely","2013","16-34 y.","(3b) higher tertiary education","90","0.235064686289508","0.196564646075309","0.273564726503706"
"Rarely","2013","35-65 y.","(0) in school","","","",""
"Rarely","2013","35-65 y.","(1a) inadequately completed","6","","",""
"Rarely","2013","35-65 y.","(1b) general elementary school","39","0.0816923588973485","0.0563580105465835","0.107026707248114"
"Rarely","2013","35-65 y.","(1c) basic vocational qualification","368","0.180448655376051","0.164530409977059","0.196366900775043"
"Rarely","2013","35-65 y.","(2b) intermediate general qualification","17","","",""
"Rarely","2013","35-65 y.","(2a) intermediate vocational","662","0.203259156787629","0.190266051874773","0.216252261700485"
"Rarely","2013","35-65 y.","(2c_gen) general maturity certificate","39","0.208206709719204","0.151652001638835","0.264761417799573"
"Rarely","2013","35-65 y.","(2c_voc) vocational maturity certificate","230","0.198016559850212","0.176151221111632","0.219881898588792"
"Rarely","2013","35-65 y.","(3a) lower tertiary education","277","0.235565490791974","0.211455303343854","0.259675678240094"
"Rarely","2013","35-65 y.","(3b) higher tertiary education","505","0.253587470665454","0.235032747012085","0.272142194318824"
"Rarely","2013","66 and older","(0) in school","","","",""
"Rarely","2013","66 and older","(1a) inadequately completed","1","","",""
"Rarely","2013","66 and older","(1b) general elementary school","1","","",""
"Rarely","2013","66 and older","(1c) basic vocational qualification","15","","",""
"Rarely","2013","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2013","66 and older","(2a) intermediate vocational","11","","",""
"Rarely","2013","66 and older","(2c_gen) general maturity certificate","3","","",""
"Rarely","2013","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2013","66 and older","(3a) lower tertiary education","9","","",""
"Rarely","2013","66 and older","(3b) higher tertiary education","19","","",""
"No, never","2014","16-34 y.","(0) in school","","","",""
"No, never","2014","16-34 y.","(1a) inadequately completed","","","",""
"No, never","2014","16-34 y.","(1b) general elementary school","","","",""
"No, never","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"No, never","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"No, never","2014","16-34 y.","(2a) intermediate vocational","","","",""
"No, never","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","16-34 y.","(3a) lower tertiary education","","","",""
"No, never","2014","16-34 y.","(3b) higher tertiary education","","","",""
"No, never","2014","35-65 y.","(0) in school","","","",""
"No, never","2014","35-65 y.","(1a) inadequately completed","","","",""
"No, never","2014","35-65 y.","(1b) general elementary school","","","",""
"No, never","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"No, never","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"No, never","2014","35-65 y.","(2a) intermediate vocational","","","",""
"No, never","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","35-65 y.","(3a) lower tertiary education","","","",""
"No, never","2014","35-65 y.","(3b) higher tertiary education","","","",""
"No, never","2014","66 and older","(0) in school","","","",""
"No, never","2014","66 and older","(1a) inadequately completed","","","",""
"No, never","2014","66 and older","(1b) general elementary school","","","",""
"No, never","2014","66 and older","(1c) basic vocational qualification","","","",""
"No, never","2014","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2014","66 and older","(2a) intermediate vocational","","","",""
"No, never","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, never","2014","66 and older","(3a) lower tertiary education","","","",""
"No, never","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes, every week","2014","16-34 y.","(0) in school","","","",""
"Yes, every week","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every week","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes, every week","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every week","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every week","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every week","2014","35-65 y.","(0) in school","","","",""
"Yes, every week","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every week","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes, every week","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every week","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every week","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every week","2014","66 and older","(0) in school","","","",""
"Yes, every week","2014","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2014","66 and older","(1b) general elementary school","","","",""
"Yes, every week","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every week","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes, every week","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes, every week","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(0) in school","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2014","16-34 y.","(2b) intermediate general qualification","","","",""
