"plb0219","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2012","35-65 y.","higher vocational","19","","",""
"Yes, every 2 weeks","2012","35-65 y.","higher education","106","0.0893763325150658","0.0727792829123772","0.105973382117754"
"Yes, every 2 weeks","2012","66 and older","in school","","","",""
"Yes, every 2 weeks","2012","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2012","66 and older","general elemantary","","","",""
"Yes, every 2 weeks","2012","66 and older","middle vocational","","","",""
"Yes, every 2 weeks","2012","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2012","66 and older","higher vocational","","","",""
"Yes, every 2 weeks","2012","66 and older","higher education","","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","in school","6","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","inadequately","1","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","general elemantary","6","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","middle vocational","35","0.0535333648181353","0.0356852475338974","0.0713814821023732"
"Yes, every 3-4 weeks","2012","16-34 y.","vocational + Abi","8","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","higher vocational","2","","",""
"Yes, every 3-4 weeks","2012","16-34 y.","higher education","11","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","inadequately","1","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","general elemantary","5","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","middle vocational","110","0.0605587624067339","0.049546057470381","0.0715714673430869"
"Yes, every 3-4 weeks","2012","35-65 y.","vocational + Abi","24","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","higher vocational","11","","",""
"Yes, every 3-4 weeks","2012","35-65 y.","higher education","80","0.0742021125143865","0.0589539894700037","0.0894502355587693"
"Yes, every 3-4 weeks","2012","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2012","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2012","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2012","66 and older","middle vocational","1","","",""
"Yes, every 3-4 weeks","2012","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2012","66 and older","higher vocational","","","",""
"Yes, every 3-4 weeks","2012","66 and older","higher education","","","",""
"Rarely","2012","16-34 y.","in school","4","","",""
"Rarely","2012","16-34 y.","inadequately","3","","",""
"Rarely","2012","16-34 y.","general elemantary","13","","",""
"Rarely","2012","16-34 y.","middle vocational","79","0.106428276169349","0.0819759202493441","0.130880632089353"
"Rarely","2012","16-34 y.","vocational + Abi","15","","",""
"Rarely","2012","16-34 y.","higher vocational","9","","",""
"Rarely","2012","16-34 y.","higher education","29","","",""
"Rarely","2012","35-65 y.","in school","","","",""
"Rarely","2012","35-65 y.","inadequately","5","","",""
"Rarely","2012","35-65 y.","general elemantary","17","","",""
"Rarely","2012","35-65 y.","middle vocational","220","0.123828575385645","0.108620450210432","0.139036700560857"
"Rarely","2012","35-65 y.","vocational + Abi","50","0.108751624559157","0.080113971930196","0.137389277188119"
"Rarely","2012","35-65 y.","higher vocational","65","0.241982745955688","0.192172272827375","0.291793219084002"
"Rarely","2012","35-65 y.","higher education","249","0.212085913242528","0.188304070412347","0.235867756072709"
"Rarely","2012","66 and older","in school","","","",""
"Rarely","2012","66 and older","inadequately","","","",""
"Rarely","2012","66 and older","general elemantary","","","",""
"Rarely","2012","66 and older","middle vocational","","","",""
"Rarely","2012","66 and older","vocational + Abi","","","",""
"Rarely","2012","66 and older","higher vocational","","","",""
"Rarely","2012","66 and older","higher education","","","",""
"No, never","2013","16-34 y.","in school","39","0.554141045638473","0.44011723064452","0.668164860632427"
"No, never","2013","16-34 y.","inadequately","26","","",""
"No, never","2013","16-34 y.","general elemantary","380","0.746313410624548","0.708475633692723","0.784151187556373"
"No, never","2013","16-34 y.","middle vocational","1037","0.638013714051749","0.614690834138763","0.661336593964734"
"No, never","2013","16-34 y.","vocational + Abi","216","0.594315291348174","0.541013468396856","0.647617114299491"
"No, never","2013","16-34 y.","higher vocational","73","0.624458008614333","0.536710249880395","0.712205767348272"
"No, never","2013","16-34 y.","higher education","382","0.553671302826299","0.516086102683405","0.591256502969194"
"No, never","2013","35-65 y.","in school","","","",""
"No, never","2013","35-65 y.","inadequately","50","0.599552055335751","0.487912341732231","0.711191768939271"
"No, never","2013","35-65 y.","general elemantary","389","0.686330205616726","0.648206521378504","0.724453889854949"
"No, never","2013","35-65 y.","middle vocational","3473","0.628934186059862","0.616155388442914","0.641712983676811"
"No, never","2013","35-65 y.","vocational + Abi","663","0.599715085156446","0.569241007835248","0.630189162477644"
"No, never","2013","35-65 y.","higher vocational","546","0.504911594545126","0.473576737817281","0.53624645127297"
"No, never","2013","35-65 y.","higher education","1689","0.493648255896198","0.476595502363599","0.510701009428796"
"No, never","2013","66 and older","in school","","","",""
"No, never","2013","66 and older","inadequately","1","","",""
"No, never","2013","66 and older","general elemantary","15","","",""
"No, never","2013","66 and older","middle vocational","76","0.709002099788205","0.625253499445","0.79275070013141"
"No, never","2013","66 and older","vocational + Abi","7","","",""
"No, never","2013","66 and older","higher vocational","13","","",""
"No, never","2013","66 and older","higher education","62","0.602137081558567","0.509396327911503","0.69487783520563"
"Yes, every week","2013","16-34 y.","in school","15","","",""
"Yes, every week","2013","16-34 y.","inadequately","6","","",""
"Yes, every week","2013","16-34 y.","general elemantary","30","0.0442523438232644","0.0263687007003001","0.0621359869462288"
"Yes, every week","2013","16-34 y.","middle vocational","84","0.0450280098089068","0.0349643069950369","0.0550917126227768"
"Yes, every week","2013","16-34 y.","vocational + Abi","14","","",""
"Yes, every week","2013","16-34 y.","higher vocational","2","","",""
"Yes, every week","2013","16-34 y.","higher education","53","0.0586389635433754","0.0408752113318218","0.076402715754929"
"Yes, every week","2013","35-65 y.","in school","","","",""
"Yes, every week","2013","35-65 y.","inadequately","4","","",""
"Yes, every week","2013","35-65 y.","general elemantary","38","0.0748928475440682","0.053265256500073","0.0965204385880634"
"Yes, every week","2013","35-65 y.","middle vocational","247","0.0447904128939106","0.0393189458448847","0.0502618799429366"
"Yes, every week","2013","35-65 y.","vocational + Abi","42","0.0556116202518011","0.0413577907928485","0.0698654497107537"
"Yes, every week","2013","35-65 y.","higher vocational","59","0.0503025876248409","0.0366042945373996","0.0640008807122821"
"Yes, every week","2013","35-65 y.","higher education","380","0.108693264892862","0.0980769334750392","0.119309596310685"
"Yes, every week","2013","66 and older","in school","","","",""
"Yes, every week","2013","66 and older","inadequately","1","","",""
"Yes, every week","2013","66 and older","general elemantary","4","","",""
"Yes, every week","2013","66 and older","middle vocational","4","","",""
"Yes, every week","2013","66 and older","vocational + Abi","","","",""
"Yes, every week","2013","66 and older","higher vocational","2","","",""
"Yes, every week","2013","66 and older","higher education","9","","",""
"Yes, every 2 weeks","2013","16-34 y.","in school","8","","",""
"Yes, every 2 weeks","2013","16-34 y.","inadequately","10","","",""
"Yes, every 2 weeks","2013","16-34 y.","general elemantary","46","0.0818743592341678","0.0580324379350512","0.105716280533284"
"Yes, every 2 weeks","2013","16-34 y.","middle vocational","211","0.127031259720077","0.110869979550696","0.143192539889458"
"Yes, every 2 weeks","2013","16-34 y.","vocational + Abi","37","0.0877674267293374","0.0570518438294506","0.118483009629224"
"Yes, every 2 weeks","2013","16-34 y.","higher vocational","10","","",""
"Yes, every 2 weeks","2013","16-34 y.","higher education","47","0.0780267808757132","0.0577478781292829","0.0983056836221435"
"Yes, every 2 weeks","2013","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2013","35-65 y.","inadequately","6","","",""
"Yes, every 2 weeks","2013","35-65 y.","general elemantary","60","0.107911403330747","0.0824178940469064","0.133404912614587"
"Yes, every 2 weeks","2013","35-65 y.","middle vocational","590","0.0991440365379447","0.0912386538910927","0.107049419184797"
"Yes, every 2 weeks","2013","35-65 y.","vocational + Abi","93","0.106554989039536","0.087364136199779","0.125745841879293"
"Yes, every 2 weeks","2013","35-65 y.","higher vocational","80","0.0828218767310001","0.0655484683450109","0.100095285116989"
"Yes, every 2 weeks","2013","35-65 y.","higher education","261","0.0867480303576131","0.0771477331829944","0.0963483275322318"
"Yes, every 2 weeks","2013","66 and older","in school","","","",""
"Yes, every 2 weeks","2013","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2013","66 and older","general elemantary","1","","",""
"Yes, every 2 weeks","2013","66 and older","middle vocational","5","","",""
"Yes, every 2 weeks","2013","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2013","66 and older","higher vocational","3","","",""
"Yes, every 2 weeks","2013","66 and older","higher education","3","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","in school","3","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","inadequately","1","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","general elemantary","8","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","middle vocational","102","0.0566208416007114","0.045404469477596","0.0678372137238268"
"Yes, every 3-4 weeks","2013","16-34 y.","vocational + Abi","13","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","higher vocational","8","","",""
"Yes, every 3-4 weeks","2013","16-34 y.","higher education","59","0.0856981797498761","0.0645343604188336","0.106861999080919"
"Yes, every 3-4 weeks","2013","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","inadequately","8","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","general elemantary","27","","",""
"Yes, every 3-4 weeks","2013","35-65 y.","middle vocational","272","0.0481500022143674","0.0424870312989809","0.0538129731297538"
"Yes, every 3-4 weeks","2013","35-65 y.","vocational + Abi","44","0.0663735732646195","0.0508904834082551","0.0818566631209839"
"Yes, every 3-4 weeks","2013","35-65 y.","higher vocational","49","0.0621182842404383","0.0469909492587555","0.0772456192221211"
"Yes, every 3-4 weeks","2013","35-65 y.","higher education","190","0.0642762067035464","0.0559113498706924","0.0726410635364005"
"Yes, every 3-4 weeks","2013","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2013","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2013","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2013","66 and older","middle vocational","3","","",""
"Yes, every 3-4 weeks","2013","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2013","66 and older","higher vocational","1","","",""
"Yes, every 3-4 weeks","2013","66 and older","higher education","5","","",""
"Rarely","2013","16-34 y.","in school","8","","",""
"Rarely","2013","16-34 y.","inadequately","4","","",""
"Rarely","2013","16-34 y.","general elemantary","44","0.1144641272203","0.0867785224376626","0.142149732002937"
"Rarely","2013","16-34 y.","middle vocational","197","0.133306174818556","0.11681015783643","0.149802191800682"
"Rarely","2013","16-34 y.","vocational + Abi","46","0.211028453692683","0.166734905663295","0.255322001722071"
"Rarely","2013","16-34 y.","higher vocational","24","","",""
"Rarely","2013","16-34 y.","higher education","131","0.223964773004736","0.19244420538657","0.255485340622902"
"Rarely","2013","35-65 y.","in school","","","",""
"Rarely","2013","35-65 y.","inadequately","6","","",""
"Rarely","2013","35-65 y.","general elemantary","55","0.0898315256222271","0.0663369697436519","0.113326081500802"
"Rarely","2013","35-65 y.","middle vocational","908","0.178981362293915","0.168841260110465","0.189121464477365"
"Rarely","2013","35-65 y.","vocational + Abi","151","0.171744732287597","0.148286391951039","0.195203072624156"
"Rarely","2013","35-65 y.","higher vocational","244","0.299845656858595","0.271129624204393","0.328561689512798"
"Rarely","2013","35-65 y.","higher education","782","0.246634242149781","0.23193181008469","0.261336674214871"
"Rarely","2013","66 and older","in school","","","",""
"Rarely","2013","66 and older","inadequately","","","",""
"Rarely","2013","66 and older","general elemantary","1","","",""
"Rarely","2013","66 and older","middle vocational","25","","",""
"Rarely","2013","66 and older","vocational + Abi","2","","",""
"Rarely","2013","66 and older","higher vocational","5","","",""
"Rarely","2013","66 and older","higher education","28","","",""
"No, never","2014","16-34 y.","in school","","","",""
"No, never","2014","16-34 y.","inadequately","","","",""
"No, never","2014","16-34 y.","general elemantary","","","",""
"No, never","2014","16-34 y.","middle vocational","","","",""
"No, never","2014","16-34 y.","vocational + Abi","","","",""
"No, never","2014","16-34 y.","higher vocational","","","",""
"No, never","2014","16-34 y.","higher education","","","",""
"No, never","2014","35-65 y.","in school","","","",""
"No, never","2014","35-65 y.","inadequately","","","",""
"No, never","2014","35-65 y.","general elemantary","","","",""
"No, never","2014","35-65 y.","middle vocational","","","",""
"No, never","2014","35-65 y.","vocational + Abi","","","",""
"No, never","2014","35-65 y.","higher vocational","","","",""
"No, never","2014","35-65 y.","higher education","","","",""
"No, never","2014","66 and older","in school","","","",""
"No, never","2014","66 and older","inadequately","","","",""
"No, never","2014","66 and older","general elemantary","","","",""
"No, never","2014","66 and older","middle vocational","","","",""
"No, never","2014","66 and older","vocational + Abi","","","",""
"No, never","2014","66 and older","higher vocational","","","",""
"No, never","2014","66 and older","higher education","","","",""
"Yes, every week","2014","16-34 y.","in school","","","",""
"Yes, every week","2014","16-34 y.","inadequately","","","",""
"Yes, every week","2014","16-34 y.","general elemantary","","","",""
"Yes, every week","2014","16-34 y.","middle vocational","","","",""
"Yes, every week","2014","16-34 y.","vocational + Abi","","","",""
"Yes, every week","2014","16-34 y.","higher vocational","","","",""
"Yes, every week","2014","16-34 y.","higher education","","","",""
"Yes, every week","2014","35-65 y.","in school","","","",""
"Yes, every week","2014","35-65 y.","inadequately","","","",""
"Yes, every week","2014","35-65 y.","general elemantary","","","",""
"Yes, every week","2014","35-65 y.","middle vocational","","","",""
"Yes, every week","2014","35-65 y.","vocational + Abi","","","",""
"Yes, every week","2014","35-65 y.","higher vocational","","","",""
"Yes, every week","2014","35-65 y.","higher education","","","",""
"Yes, every week","2014","66 and older","in school","","","",""
"Yes, every week","2014","66 and older","inadequately","","","",""
"Yes, every week","2014","66 and older","general elemantary","","","",""
"Yes, every week","2014","66 and older","middle vocational","","","",""
"Yes, every week","2014","66 and older","vocational + Abi","","","",""
"Yes, every week","2014","66 and older","higher vocational","","","",""
"Yes, every week","2014","66 and older","higher education","","","",""
"Yes, every 2 weeks","2014","16-34 y.","in school","","","",""
"Yes, every 2 weeks","2014","16-34 y.","inadequately","","","",""
"Yes, every 2 weeks","2014","16-34 y.","general elemantary","","","",""
"Yes, every 2 weeks","2014","16-34 y.","middle vocational","","","",""
"Yes, every 2 weeks","2014","16-34 y.","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","16-34 y.","higher vocational","","","",""
"Yes, every 2 weeks","2014","16-34 y.","higher education","","","",""
"Yes, every 2 weeks","2014","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2014","35-65 y.","inadequately","","","",""
"Yes, every 2 weeks","2014","35-65 y.","general elemantary","","","",""
"Yes, every 2 weeks","2014","35-65 y.","middle vocational","","","",""
"Yes, every 2 weeks","2014","35-65 y.","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","35-65 y.","higher vocational","","","",""
"Yes, every 2 weeks","2014","35-65 y.","higher education","","","",""
"Yes, every 2 weeks","2014","66 and older","in school","","","",""
"Yes, every 2 weeks","2014","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2014","66 and older","general elemantary","","","",""
"Yes, every 2 weeks","2014","66 and older","middle vocational","","","",""
"Yes, every 2 weeks","2014","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","66 and older","higher vocational","","","",""
"Yes, every 2 weeks","2014","66 and older","higher education","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","in school","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","inadequately","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","16-34 y.","higher education","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","inadequately","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","35-65 y.","higher education","","","",""
"Yes, every 3-4 weeks","2014","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2014","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2014","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","66 and older","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","66 and older","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","66 and older","higher education","","","",""
"Rarely","2014","16-34 y.","in school","","","",""
"Rarely","2014","16-34 y.","inadequately","","","",""
"Rarely","2014","16-34 y.","general elemantary","","","",""
"Rarely","2014","16-34 y.","middle vocational","","","",""
"Rarely","2014","16-34 y.","vocational + Abi","","","",""
"Rarely","2014","16-34 y.","higher vocational","","","",""
"Rarely","2014","16-34 y.","higher education","","","",""
"Rarely","2014","35-65 y.","in school","","","",""
"Rarely","2014","35-65 y.","inadequately","","","",""
"Rarely","2014","35-65 y.","general elemantary","","","",""
"Rarely","2014","35-65 y.","middle vocational","","","",""
"Rarely","2014","35-65 y.","vocational + Abi","","","",""
"Rarely","2014","35-65 y.","higher vocational","","","",""
"Rarely","2014","35-65 y.","higher education","","","",""
"Rarely","2014","66 and older","in school","","","",""
"Rarely","2014","66 and older","inadequately","","","",""
"Rarely","2014","66 and older","general elemantary","","","",""
"Rarely","2014","66 and older","middle vocational","","","",""
"Rarely","2014","66 and older","vocational + Abi","","","",""
"Rarely","2014","66 and older","higher vocational","","","",""
"Rarely","2014","66 and older","higher education","","","",""
"No, never","2015","16-34 y.","in school","25","","",""
"No, never","2015","16-34 y.","inadequately","30","0.614359265279354","0.46351779658757","0.765200733971137"
"No, never","2015","16-34 y.","general elemantary","402","0.676374667008732","0.637762563588953","0.71498677042851"
"No, never","2015","16-34 y.","middle vocational","1000","0.6414325480391","0.617641828967512","0.665223267110689"
"No, never","2015","16-34 y.","vocational + Abi","206","0.566805176902439","0.513979110375868","0.61963124342901"
"No, never","2015","16-34 y.","higher vocational","69","0.551190992626791","0.459077994559987","0.643303990693595"
"No, never","2015","16-34 y.","higher education","373","0.513360484282752","0.475485720251841","0.551235248313662"
"No, never","2015","35-65 y.","in school","","","",""
"No, never","2015","35-65 y.","inadequately","76","0.7490701606325","0.6645179811037","0.8336223401613"
"No, never","2015","35-65 y.","general elemantary","437","0.697169339678475","0.661459442917865","0.732879236439086"
"No, never","2015","35-65 y.","middle vocational","3240","0.621630649581552","0.608279731544083","0.634981567619022"
"No, never","2015","35-65 y.","vocational + Abi","739","0.642738972600049","0.614749866122832","0.670728079077265"
"No, never","2015","35-65 y.","higher vocational","480","0.529920627062312","0.496812700828514","0.56302855329611"
"No, never","2015","35-65 y.","higher education","1683","0.495273518315169","0.478189078564828","0.51235795806551"
"No, never","2015","66 and older","in school","","","",""
"No, never","2015","66 and older","inadequately","1","","",""
"No, never","2015","66 and older","general elemantary","15","","",""
"No, never","2015","66 and older","middle vocational","111","0.747645997990817","0.679484536071265","0.815807459910369"
"No, never","2015","66 and older","vocational + Abi","5","","",""
"No, never","2015","66 and older","higher vocational","13","","",""
"No, never","2015","66 and older","higher education","53","0.513468984858156","0.418764929714998","0.608173040001315"
"Yes, every week","2015","16-34 y.","in school","10","","",""
"Yes, every week","2015","16-34 y.","inadequately","4","","",""
"Yes, every week","2015","16-34 y.","general elemantary","37","0.0808527273529764","0.0583544934506802","0.103350961255273"
"Yes, every week","2015","16-34 y.","middle vocational","86","0.0499025782295685","0.0391008759894008","0.0607042804697361"
"Yes, every week","2015","16-34 y.","vocational + Abi","17","","",""
"Yes, every week","2015","16-34 y.","higher vocational","6","","",""
"Yes, every week","2015","16-34 y.","higher education","58","0.0827521085408794","0.0618751164141555","0.103629100667603"
"Yes, every week","2015","35-65 y.","in school","","","",""
"Yes, every week","2015","35-65 y.","inadequately","4","","",""
"Yes, every week","2015","35-65 y.","general elemantary","35","0.0511270622058023","0.0340092214150424","0.0682449029965621"
"Yes, every week","2015","35-65 y.","middle vocational","259","0.047699222461163","0.0418320390495404","0.0535664058727856"
"Yes, every week","2015","35-65 y.","vocational + Abi","53","0.0446855643012823","0.0326175535251845","0.05675357507738"
"Yes, every week","2015","35-65 y.","higher vocational","53","0.057751483712669","0.0422773881902329","0.0732255792351052"
"Yes, every week","2015","35-65 y.","higher education","348","0.106967914902027","0.0964067836863427","0.117529046117711"
"Yes, every week","2015","66 and older","in school","","","",""
"Yes, every week","2015","66 and older","inadequately","1","","",""
"Yes, every week","2015","66 and older","general elemantary","6","","",""
"Yes, every week","2015","66 and older","middle vocational","7","","",""
"Yes, every week","2015","66 and older","vocational + Abi","","","",""
"Yes, every week","2015","66 and older","higher vocational","1","","",""
"Yes, every week","2015","66 and older","higher education","11","","",""
"Yes, every 2 weeks","2015","16-34 y.","in school","11","","",""
"Yes, every 2 weeks","2015","16-34 y.","inadequately","4","","",""
"Yes, every 2 weeks","2015","16-34 y.","general elemantary","56","0.109229832212602","0.0834866634211132","0.13497300100409"
"Yes, every 2 weeks","2015","16-34 y.","middle vocational","206","0.119646240320427","0.103546280980453","0.135746199660401"
"Yes, every 2 weeks","2015","16-34 y.","vocational + Abi","48","0.123685734889742","0.088587967731293","0.158783502048191"
"Yes, every 2 weeks","2015","16-34 y.","higher vocational","8","","",""
"Yes, every 2 weeks","2015","16-34 y.","higher education","65","0.133251865177781","0.107499439741854","0.159004290613709"
"Yes, every 2 weeks","2015","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2015","35-65 y.","inadequately","10","","",""
"Yes, every 2 weeks","2015","35-65 y.","general elemantary","70","0.0950750115867039","0.072278992225948","0.11787103094746"
"Yes, every 2 weeks","2015","35-65 y.","middle vocational","562","0.11121527562047","0.10256026794173","0.119870283299211"
"Yes, every 2 weeks","2015","35-65 y.","vocational + Abi","102","0.0990563291716797","0.0816073979803269","0.116505260363033"
"Yes, every 2 weeks","2015","35-65 y.","higher vocational","67","0.0764872417640284","0.0588570547594172","0.0941174287686395"
"Yes, every 2 weeks","2015","35-65 y.","higher education","260","0.078640796386702","0.0694428985231939","0.08783869425021"
"Yes, every 2 weeks","2015","66 and older","in school","","","",""
"Yes, every 2 weeks","2015","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2015","66 and older","general elemantary","","","",""
"Yes, every 2 weeks","2015","66 and older","middle vocational","4","","",""
"Yes, every 2 weeks","2015","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2015","66 and older","higher vocational","3","","",""
"Yes, every 2 weeks","2015","66 and older","higher education","3","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","in school","1","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","inadequately","1","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","general elemantary","24","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","middle vocational","77","0.0473960049245672","0.0368552016826391","0.0579368081664953"
"Yes, every 3-4 weeks","2015","16-34 y.","vocational + Abi","24","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","higher vocational","6","","",""
"Yes, every 3-4 weeks","2015","16-34 y.","higher education","54","0.0916741775557212","0.0698076725582853","0.113540682553157"
"Yes, every 3-4 weeks","2015","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2015","35-65 y.","inadequately","4","","",""
"Yes, every 3-4 weeks","2015","35-65 y.","general elemantary","32","0.0596389228989578","0.0412340954040954","0.0780437503938202"
"Yes, every 3-4 weeks","2015","35-65 y.","middle vocational","241","0.0509195807512679","0.0448678323833808","0.056971329119155"
"Yes, every 3-4 weeks","2015","35-65 y.","vocational + Abi","53","0.0505238032647502","0.0377309047640657","0.0633167017654347"
"Yes, every 3-4 weeks","2015","35-65 y.","higher vocational","41","0.0505135109807804","0.0359860692711498","0.065040952690411"
"Yes, every 3-4 weeks","2015","35-65 y.","higher education","227","0.0759685718340249","0.0669151971523773","0.0850219465156725"
"Yes, every 3-4 weeks","2015","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2015","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2015","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2015","66 and older","middle vocational","3","","",""
"Yes, every 3-4 weeks","2015","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2015","66 and older","higher vocational","","","",""
"Yes, every 3-4 weeks","2015","66 and older","higher education","11","","",""
"Rarely","2015","16-34 y.","in school","9","","",""
"Rarely","2015","16-34 y.","inadequately","1","","",""
"Rarely","2015","16-34 y.","general elemantary","45","0.0972638870447841","0.0728090508576418","0.121718723231926"
"Rarely","2015","16-34 y.","middle vocational","192","0.141622628486337","0.124326372873033","0.158918884099641"
"Rarely","2015","16-34 y.","vocational + Abi","43","0.178963394512564","0.138098243757629","0.219828545267499"
"Rarely","2015","16-34 y.","higher vocational","23","","",""
"Rarely","2015","16-34 y.","higher education","119","0.178961364442866","0.149914686441625","0.208008042444107"
"Rarely","2015","35-65 y.","in school","","","",""
"Rarely","2015","35-65 y.","inadequately","7","","",""
"Rarely","2015","35-65 y.","general elemantary","62","0.096989663630061","0.0739896220823484","0.119989705177774"
"Rarely","2015","35-65 y.","middle vocational","767","0.168535271585546","0.15823012287388","0.178840420297213"
"Rarely","2015","35-65 y.","vocational + Abi","179","0.162995330662239","0.141421343408614","0.184569317915864"
"Rarely","2015","35-65 y.","higher vocational","232","0.28532713648021","0.25537235511323","0.31528191784719"
"Rarely","2015","35-65 y.","higher education","772","0.243149198562078","0.228490625336498","0.257807771787657"
"Rarely","2015","66 and older","in school","","","",""
"Rarely","2015","66 and older","inadequately","","","",""
"Rarely","2015","66 and older","general elemantary","1","","",""
"Rarely","2015","66 and older","middle vocational","31","0.190317686225382","0.128717405282485","0.25191796716828"
"Rarely","2015","66 and older","vocational + Abi","2","","",""
"Rarely","2015","66 and older","higher vocational","4","","",""
"Rarely","2015","66 and older","higher education","29","","",""
"No, never","2016","16-34 y.","in school","","","",""
"No, never","2016","16-34 y.","inadequately","","","",""
"No, never","2016","16-34 y.","general elemantary","","","",""
"No, never","2016","16-34 y.","middle vocational","","","",""
"No, never","2016","16-34 y.","vocational + Abi","","","",""
"No, never","2016","16-34 y.","higher vocational","","","",""
"No, never","2016","16-34 y.","higher education","","","",""
"No, never","2016","35-65 y.","in school","","","",""
"No, never","2016","35-65 y.","inadequately","","","",""
"No, never","2016","35-65 y.","general elemantary","","","",""
"No, never","2016","35-65 y.","middle vocational","","","",""
"No, never","2016","35-65 y.","vocational + Abi","","","",""
"No, never","2016","35-65 y.","higher vocational","","","",""
"No, never","2016","35-65 y.","higher education","","","",""
"No, never","2016","66 and older","in school","","","",""
"No, never","2016","66 and older","inadequately","","","",""
"No, never","2016","66 and older","general elemantary","","","",""
"No, never","2016","66 and older","middle vocational","","","",""
"No, never","2016","66 and older","vocational + Abi","","","",""
"No, never","2016","66 and older","higher vocational","","","",""
"No, never","2016","66 and older","higher education","","","",""
"Yes, every week","2016","16-34 y.","in school","","","",""
"Yes, every week","2016","16-34 y.","inadequately","","","",""
"Yes, every week","2016","16-34 y.","general elemantary","","","",""
"Yes, every week","2016","16-34 y.","middle vocational","","","",""
"Yes, every week","2016","16-34 y.","vocational + Abi","","","",""
"Yes, every week","2016","16-34 y.","higher vocational","","","",""
"Yes, every week","2016","16-34 y.","higher education","","","",""
