"plb0219","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes, every week","2013","Hesse","higher education","46","0.116241104133619","0.0835385502130616","0.148943658054176","2"
"Yes, every week","2013","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Yes, every week","2013","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Yes, every week","2013","Rhineland-Palatinate,Saarland","general elemantary","3","","","","2"
"Yes, every week","2013","Rhineland-Palatinate,Saarland","middle vocational","28","","","","2"
"Yes, every week","2013","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Yes, every week","2013","Rhineland-Palatinate,Saarland","higher vocational","3","","","","2"
"Yes, every week","2013","Rhineland-Palatinate,Saarland","higher education","22","","","","2"
"Yes, every week","2013","Baden-Württemberg","in school","1","","","","2"
"Yes, every week","2013","Baden-Württemberg","inadequately","1","","","","2"
"Yes, every week","2013","Baden-Württemberg","general elemantary","9","","","","2"
"Yes, every week","2013","Baden-Württemberg","middle vocational","36","0.0360419798234774","0.0235844411086145","0.0484995185383402","2"
"Yes, every week","2013","Baden-Württemberg","vocational + Abi","12","","","","2"
"Yes, every week","2013","Brandenburg","in school","","","","","2"
"Yes, every week","2013","Brandenburg","inadequately","","","","","2"
"Yes, every week","2013","Brandenburg","general elemantary","3","","","","2"
"Yes, every week","2013","Brandenburg","middle vocational","14","","","","2"
"Yes, every week","2013","Brandenburg","vocational + Abi","2","","","","2"
"Yes, every week","2013","Brandenburg","higher vocational","2","","","","2"
"Yes, every week","2013","Brandenburg","higher education","15","","","","2"
"Yes, every week","2013","Mecklenburg-Western Pomerania","in school","","","","","2"
"Yes, every week","2013","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Yes, every week","2013","Mecklenburg-Western Pomerania","general elemantary","2","","","","2"
"Yes, every week","2013","Mecklenburg-Western Pomerania","middle vocational","11","","","","2"
"Yes, every week","2013","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","2"
"Yes, every week","2013","Mecklenburg-Western Pomerania","higher vocational","2","","","","2"
"Yes, every week","2013","Mecklenburg-Western Pomerania","higher education","7","","","","2"
"Yes, every week","2013","Saxony","in school","","","","","2"
"Yes, every week","2013","Saxony","inadequately","","","","","2"
"Yes, every week","2013","Saxony","general elemantary","3","","","","2"
"Yes, every week","2013","Saxony","middle vocational","22","","","","2"
"Yes, every week","2013","Saxony","vocational + Abi","2","","","","2"
"Yes, every week","2013","Saxony","higher vocational","2","","","","2"
"Yes, every week","2013","Saxony","higher education","22","","","","2"
"Yes, every week","2013","Saxony-Anhalt","in school","","","","","2"
"Yes, every week","2013","Saxony-Anhalt","inadequately","","","","","2"
"Yes, every week","2013","Saxony-Anhalt","general elemantary","1","","","","2"
"Yes, every week","2013","Saxony-Anhalt","middle vocational","14","","","","2"
"Yes, every week","2013","Saxony-Anhalt","vocational + Abi","1","","","","2"
"Yes, every week","2013","Saxony-Anhalt","higher vocational","2","","","","2"
"Yes, every week","2013","Saxony-Anhalt","higher education","16","","","","2"
"Yes, every week","2013","Bremen","middle vocational","1","","","","2"
"Yes, every week","2013","Bremen","vocational + Abi","","","","","2"
"Yes, every week","2013","Bremen","higher vocational","","","","","2"
"Yes, every week","2013","Bremen","higher education","6","","","","2"
"Yes, every week","2013","Baden-Württemberg","higher vocational","5","","","","2"
"Yes, every week","2013","Baden-Württemberg","higher education","35","0.0597737358348383","0.0393977885474893","0.0801496831221874","2"
"Yes, every week","2013","Bavaria","in school","2","","","","2"
"Yes, every week","2013","Bavaria","inadequately","1","","","","2"
"Yes, every week","2013","Bavaria","general elemantary","8","","","","2"
"Yes, every week","2013","Bavaria","middle vocational","74","0.062664571904559","0.0495604186652886","0.0757687251438293","2"
"Yes, every week","2013","Bavaria","vocational + Abi","4","","","","2"
"Yes, every week","2013","Bavaria","higher vocational","14","","","","2"
"Yes, every week","2013","Bavaria","higher education","67","0.067871082133975","0.0475754555972398","0.0881667086707102","2"
"Yes, every week","2013","Berlin","in school","1","","","","2"
"Yes, every week","2013","Berlin","inadequately","","","","","2"
"Yes, every week","2013","Berlin","general elemantary","","","","","2"
"Yes, every week","2013","Berlin","middle vocational","10","","","","2"
"Yes, every week","2013","Berlin","vocational + Abi","2","","","","2"
"Yes, every week","2013","Berlin","higher vocational","1","","","","2"
"Yes, every week","2013","Berlin","higher education","31","0.135242049507202","0.0925070512041854","0.177977047810219","2"
"Yes, every week","2013","Thuringia","in school","","","","","2"
"Yes, every week","2013","Thuringia","inadequately","","","","","2"
"Yes, every week","2013","Thuringia","general elemantary","1","","","","2"
"Yes, every week","2013","Thuringia","middle vocational","16","","","","2"
"Yes, every week","2013","Thuringia","vocational + Abi","2","","","","2"
"Yes, every week","2013","Thuringia","higher vocational","5","","","","2"
"Yes, every week","2013","Thuringia","higher education","19","","","","2"
"No, never","2014","Schleswig-Holstein","in school","","","","","1"
"No, never","2014","Schleswig-Holstein","inadequately","","","","","1"
"No, never","2014","Schleswig-Holstein","general elemantary","","","","","1"
"No, never","2014","Schleswig-Holstein","middle vocational","","","","","1"
"No, never","2014","Schleswig-Holstein","vocational + Abi","","","","","1"
"No, never","2014","Schleswig-Holstein","higher vocational","","","","","1"
"No, never","2014","Schleswig-Holstein","higher education","","","","","1"
"No, never","2014","Hamburg","in school","","","","","1"
"No, never","2014","Hamburg","inadequately","","","","","1"
"No, never","2014","Hamburg","general elemantary","","","","","1"
"No, never","2014","Hamburg","middle vocational","","","","","1"
"No, never","2014","Hamburg","vocational + Abi","","","","","1"
"No, never","2014","Hamburg","higher vocational","","","","","1"
"No, never","2014","Hamburg","higher education","","","","","1"
"No, never","2014","Lower Saxony","in school","","","","","1"
"No, never","2014","Lower Saxony","inadequately","","","","","1"
"No, never","2014","Lower Saxony","general elemantary","","","","","1"
"No, never","2014","Lower Saxony","middle vocational","","","","","1"
"No, never","2014","Lower Saxony","vocational + Abi","","","","","1"
"No, never","2014","Lower Saxony","higher vocational","","","","","1"
"No, never","2014","Lower Saxony","higher education","","","","","1"
"No, never","2014","Bremen","in school","","","","","1"
"No, never","2014","Bremen","inadequately","","","","","1"
"No, never","2014","Bremen","general elemantary","","","","","1"
"No, never","2014","Bremen","middle vocational","","","","","1"
"No, never","2014","Bremen","vocational + Abi","","","","","1"
"No, never","2014","Bremen","higher vocational","","","","","1"
"No, never","2014","Bremen","higher education","","","","","1"
"No, never","2014","North Rhine-Westphalia","in school","","","","","1"
"No, never","2014","North Rhine-Westphalia","inadequately","","","","","1"
"No, never","2014","North Rhine-Westphalia","general elemantary","","","","","1"
"No, never","2014","North Rhine-Westphalia","middle vocational","","","","","1"
"No, never","2014","North Rhine-Westphalia","vocational + Abi","","","","","1"
"No, never","2014","North Rhine-Westphalia","higher vocational","","","","","1"
"No, never","2014","North Rhine-Westphalia","higher education","","","","","1"
"No, never","2014","Hesse","in school","","","","","1"
"No, never","2014","Hesse","inadequately","","","","","1"
"No, never","2014","Hesse","general elemantary","","","","","1"
"No, never","2014","Hesse","middle vocational","","","","","1"
"No, never","2014","Hesse","vocational + Abi","","","","","1"
"No, never","2014","Hesse","higher vocational","","","","","1"
"No, never","2014","Hesse","higher education","","","","","1"
"No, never","2014","Rhineland-Palatinate,Saarland","in school","","","","","1"
"No, never","2014","Brandenburg","middle vocational","","","","","1"
"No, never","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"No, never","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"No, never","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"No, never","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"No, never","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"No, never","2014","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"No, never","2014","Baden-Württemberg","in school","","","","","1"
"No, never","2014","Baden-Württemberg","inadequately","","","","","1"
"No, never","2014","Baden-Württemberg","general elemantary","","","","","1"
"No, never","2014","Baden-Württemberg","middle vocational","","","","","1"
"No, never","2014","Baden-Württemberg","vocational + Abi","","","","","1"
"No, never","2014","Baden-Württemberg","higher vocational","","","","","1"
"No, never","2014","Baden-Württemberg","higher education","","","","","1"
"No, never","2014","Bavaria","in school","","","","","1"
"No, never","2014","Bavaria","inadequately","","","","","1"
"No, never","2014","Bavaria","general elemantary","","","","","1"
"No, never","2014","Bavaria","middle vocational","","","","","1"
"No, never","2014","Bavaria","vocational + Abi","","","","","1"
"No, never","2014","Bavaria","higher vocational","","","","","1"
"No, never","2014","Bavaria","higher education","","","","","1"
"No, never","2014","Berlin","in school","","","","","1"
"No, never","2014","Berlin","inadequately","","","","","1"
"No, never","2014","Berlin","general elemantary","","","","","1"
"No, never","2014","Berlin","middle vocational","","","","","1"
"No, never","2014","Berlin","vocational + Abi","","","","","1"
"No, never","2014","Berlin","higher vocational","","","","","1"
"No, never","2014","Berlin","higher education","","","","","1"
"No, never","2014","Brandenburg","in school","","","","","1"
"No, never","2014","Brandenburg","inadequately","","","","","1"
"No, never","2014","Brandenburg","general elemantary","","","","","1"
"No, never","2014","Brandenburg","vocational + Abi","","","","","1"
"No, never","2014","Brandenburg","higher vocational","","","","","1"
"No, never","2014","Brandenburg","higher education","","","","","1"
"No, never","2014","Mecklenburg-Western Pomerania","in school","","","","","1"
"No, never","2014","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"No, never","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"No, never","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"No, never","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"No, never","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"No, never","2014","Mecklenburg-Western Pomerania","higher education","","","","","1"
"No, never","2014","Saxony","in school","","","","","1"
"No, never","2014","Saxony","inadequately","","","","","1"
"No, never","2014","Saxony-Anhalt","middle vocational","","","","","1"
"No, never","2014","Saxony-Anhalt","general elemantary","","","","","1"
"No, never","2014","Saxony-Anhalt","vocational + Abi","","","","","1"
"No, never","2014","Saxony-Anhalt","inadequately","","","","","1"
"No, never","2014","Saxony-Anhalt","higher vocational","","","","","1"
"No, never","2014","Saxony-Anhalt","higher education","","","","","1"
"No, never","2014","Saxony","general elemantary","","","","","1"
"No, never","2014","Saxony","middle vocational","","","","","1"
"No, never","2014","Saxony","vocational + Abi","","","","","1"
"No, never","2014","Saxony-Anhalt","in school","","","","","1"
"No, never","2014","Thuringia","in school","","","","","1"
"No, never","2014","Thuringia","inadequately","","","","","1"
"No, never","2014","Thuringia","general elemantary","","","","","1"
"No, never","2014","Thuringia","middle vocational","","","","","1"
"No, never","2014","Saxony","higher vocational","","","","","1"
"No, never","2014","Saxony","higher education","","","","","1"
"No, never","2014","Thuringia","higher education","","","","","1"
"No, never","2014","Thuringia","vocational + Abi","","","","","1"
"No, never","2014","Thuringia","higher vocational","","","","","1"
"Rarely","2014","Hamburg","middle vocational","","","","","5"
"Rarely","2014","Hamburg","general elemantary","","","","","5"
"Rarely","2014","Hamburg","inadequately","","","","","5"
"Rarely","2014","Hamburg","higher vocational","","","","","5"
"Rarely","2014","Hamburg","vocational + Abi","","","","","5"
"Rarely","2014","Hamburg","higher education","","","","","5"
"Rarely","2014","Lower Saxony","in school","","","","","5"
"Rarely","2014","Lower Saxony","inadequately","","","","","5"
"Rarely","2014","Lower Saxony","general elemantary","","","","","5"
"Rarely","2014","Lower Saxony","middle vocational","","","","","5"
"Rarely","2014","Schleswig-Holstein","higher vocational","","","","","5"
"Rarely","2014","Schleswig-Holstein","higher education","","","","","5"
"Rarely","2014","Schleswig-Holstein","vocational + Abi","","","","","5"
"Rarely","2014","Hamburg","in school","","","","","5"
"Rarely","2014","Lower Saxony","vocational + Abi","","","","","5"
"Rarely","2014","Schleswig-Holstein","inadequately","","","","","5"
"Rarely","2014","Schleswig-Holstein","general elemantary","","","","","5"
"Rarely","2014","Schleswig-Holstein","middle vocational","","","","","5"
"Rarely","2014","Schleswig-Holstein","in school","","","","","5"
"Rarely","2014","Lower Saxony","higher vocational","","","","","5"
"Rarely","2014","Lower Saxony","higher education","","","","","5"
"Rarely","2014","Bremen","in school","","","","","5"
"Rarely","2014","Bremen","inadequately","","","","","5"
"Rarely","2014","Bremen","general elemantary","","","","","5"
"Rarely","2014","Bremen","middle vocational","","","","","5"
"Rarely","2014","Bremen","vocational + Abi","","","","","5"
"Rarely","2014","Bremen","higher vocational","","","","","5"
"Rarely","2014","Bremen","higher education","","","","","5"
"Rarely","2014","North Rhine-Westphalia","in school","","","","","5"
"Rarely","2014","North Rhine-Westphalia","inadequately","","","","","5"
"Rarely","2014","North Rhine-Westphalia","general elemantary","","","","","5"
"Rarely","2014","North Rhine-Westphalia","middle vocational","","","","","5"
"Rarely","2014","North Rhine-Westphalia","vocational + Abi","","","","","5"
"Rarely","2014","North Rhine-Westphalia","higher vocational","","","","","5"
"Rarely","2014","North Rhine-Westphalia","higher education","","","","","5"
"Rarely","2014","Hesse","in school","","","","","5"
"Rarely","2014","Hesse","inadequately","","","","","5"
"Rarely","2014","Hesse","general elemantary","","","","","5"
"Rarely","2014","Hesse","middle vocational","","","","","5"
"Rarely","2014","Hesse","vocational + Abi","","","","","5"
"Rarely","2014","Hesse","higher vocational","","","","","5"
"Rarely","2014","Hesse","higher education","","","","","5"
"Rarely","2014","Rhineland-Palatinate,Saarland","in school","","","","","5"
"Rarely","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","5"
"Rarely","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","5"
"Rarely","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","5"
"Rarely","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","5"
"Rarely","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","5"
"Rarely","2014","Rhineland-Palatinate,Saarland","higher education","","","","","5"
"Rarely","2014","Baden-Württemberg","in school","","","","","5"
"Rarely","2014","Baden-Württemberg","inadequately","","","","","5"
"Rarely","2014","Baden-Württemberg","general elemantary","","","","","5"
"Rarely","2014","Baden-Württemberg","middle vocational","","","","","5"
"Rarely","2014","Baden-Württemberg","vocational + Abi","","","","","5"
"Rarely","2014","Baden-Württemberg","higher vocational","","","","","5"
"Rarely","2014","Baden-Württemberg","higher education","","","","","5"
"Rarely","2014","Bavaria","in school","","","","","5"
"Rarely","2014","Bavaria","inadequately","","","","","5"
"Rarely","2014","Bavaria","general elemantary","","","","","5"
"Rarely","2014","Bavaria","middle vocational","","","","","5"
"Rarely","2014","Bavaria","vocational + Abi","","","","","5"
"Rarely","2014","Bavaria","higher vocational","","","","","5"
"Rarely","2014","Brandenburg","higher vocational","","","","","5"
"Rarely","2014","Brandenburg","higher education","","","","","5"
"Rarely","2014","Mecklenburg-Western Pomerania","in school","","","","","5"
"Rarely","2014","Mecklenburg-Western Pomerania","inadequately","","","","","5"
"Rarely","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","5"
"Rarely","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","5"
"Rarely","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Rarely","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Rarely","2014","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Rarely","2014","Saxony","in school","","","","","5"
"Rarely","2014","Saxony","inadequately","","","","","5"
"Rarely","2014","Saxony","general elemantary","","","","","5"
"Rarely","2014","Saxony","middle vocational","","","","","5"
"Rarely","2014","Saxony","vocational + Abi","","","","","5"
"Rarely","2014","Saxony","higher vocational","","","","","5"
"Rarely","2014","Saxony","higher education","","","","","5"
"Rarely","2014","Saxony-Anhalt","in school","","","","","5"
"Rarely","2014","Saxony-Anhalt","inadequately","","","","","5"
"Rarely","2014","Saxony-Anhalt","general elemantary","","","","","5"
"Rarely","2014","Saxony-Anhalt","middle vocational","","","","","5"
"Rarely","2014","Saxony-Anhalt","vocational + Abi","","","","","5"
"Rarely","2014","Saxony-Anhalt","higher vocational","","","","","5"
"Rarely","2014","Saxony-Anhalt","higher education","","","","","5"
"Rarely","2014","Thuringia","in school","","","","","5"
"Rarely","2014","Thuringia","inadequately","","","","","5"
"Rarely","2014","Thuringia","general elemantary","","","","","5"
"Rarely","2014","Thuringia","middle vocational","","","","","5"
"Rarely","2014","Thuringia","vocational + Abi","","","","","5"
"Rarely","2014","Thuringia","higher vocational","","","","","5"
"Rarely","2014","Thuringia","higher education","","","","","5"
"Rarely","2014","Bavaria","higher education","","","","","5"
"Rarely","2014","Berlin","in school","","","","","5"
"Rarely","2014","Berlin","inadequately","","","","","5"
"Rarely","2014","Berlin","general elemantary","","","","","5"
"Rarely","2014","Berlin","middle vocational","","","","","5"
"Rarely","2014","Berlin","vocational + Abi","","","","","5"
"Rarely","2014","Berlin","higher vocational","","","","","5"
"Rarely","2014","Berlin","higher education","","","","","5"
"Rarely","2014","Brandenburg","in school","","","","","5"
"Rarely","2014","Brandenburg","inadequately","","","","","5"
"Rarely","2014","Brandenburg","general elemantary","","","","","5"
"Rarely","2014","Brandenburg","middle vocational","","","","","5"
"Rarely","2014","Brandenburg","vocational + Abi","","","","","5"
"Yes, every 2 weeks","2014","North Rhine-Westphalia","in school","","","","","3"
"Yes, every 2 weeks","2014","North Rhine-Westphalia","inadequately","","","","","3"
"Yes, every 2 weeks","2014","North Rhine-Westphalia","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","North Rhine-Westphalia","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","North Rhine-Westphalia","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","North Rhine-Westphalia","higher education","","","","","3"
"Yes, every 2 weeks","2014","Hesse","in school","","","","","3"
"Yes, every 2 weeks","2014","Hesse","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Brandenburg","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Brandenburg","higher education","","","","","3"
"Yes, every 2 weeks","2014","Mecklenburg-Western Pomerania","in school","","","","","3"
"Yes, every 2 weeks","2014","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Schleswig-Holstein","in school","","","","","3"
"Yes, every 2 weeks","2014","Schleswig-Holstein","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Schleswig-Holstein","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Schleswig-Holstein","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Schleswig-Holstein","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Schleswig-Holstein","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Schleswig-Holstein","higher education","","","","","3"
"Yes, every 2 weeks","2014","Hamburg","in school","","","","","3"
"Yes, every 2 weeks","2014","Hamburg","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Hamburg","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Hamburg","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Hamburg","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Hamburg","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Hamburg","higher education","","","","","3"
"Yes, every 2 weeks","2014","Lower Saxony","in school","","","","","3"
"Yes, every 2 weeks","2014","Lower Saxony","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Lower Saxony","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Lower Saxony","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Lower Saxony","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Lower Saxony","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Lower Saxony","higher education","","","","","3"
"Yes, every 2 weeks","2014","Bremen","in school","","","","","3"
"Yes, every 2 weeks","2014","Bremen","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Bremen","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Bremen","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Bremen","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Bremen","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Bremen","higher education","","","","","3"
"Yes, every 2 weeks","2014","Hesse","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Hesse","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Hesse","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Hesse","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Hesse","higher education","","","","","3"
"Yes, every 2 weeks","2014","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Yes, every 2 weeks","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Yes, every 2 weeks","2014","Baden-Württemberg","in school","","","","","3"
"Yes, every 2 weeks","2014","Baden-Württemberg","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Baden-Württemberg","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Baden-Württemberg","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Baden-Württemberg","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Baden-Württemberg","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Baden-Württemberg","higher education","","","","","3"
"Yes, every 2 weeks","2014","Bavaria","in school","","","","","3"
"Yes, every 2 weeks","2014","Bavaria","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Bavaria","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Bavaria","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Bavaria","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Bavaria","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Bavaria","higher education","","","","","3"
"Yes, every 2 weeks","2014","Berlin","in school","","","","","3"
"Yes, every 2 weeks","2014","Berlin","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Berlin","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Brandenburg","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Brandenburg","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Brandenburg","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Brandenburg","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Yes, every 2 weeks","2014","Saxony","in school","","","","","3"
"Yes, every 2 weeks","2014","Saxony","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Saxony","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Saxony","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Saxony","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Saxony","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Saxony","higher education","","","","","3"
"Yes, every 2 weeks","2014","Saxony-Anhalt","in school","","","","","3"
"Yes, every 2 weeks","2014","Saxony-Anhalt","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Saxony-Anhalt","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Saxony-Anhalt","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Saxony-Anhalt","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Saxony-Anhalt","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Saxony-Anhalt","higher education","","","","","3"
"Yes, every 2 weeks","2014","Thuringia","in school","","","","","3"
"Yes, every 2 weeks","2014","Thuringia","inadequately","","","","","3"
"Yes, every 2 weeks","2014","Thuringia","general elemantary","","","","","3"
"Yes, every 2 weeks","2014","Thuringia","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Thuringia","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Thuringia","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Thuringia","higher education","","","","","3"
"Yes, every 2 weeks","2014","Berlin","vocational + Abi","","","","","3"
"Yes, every 2 weeks","2014","Berlin","higher vocational","","","","","3"
"Yes, every 2 weeks","2014","Berlin","higher education","","","","","3"
"Yes, every 2 weeks","2014","Berlin","middle vocational","","","","","3"
"Yes, every 2 weeks","2014","Brandenburg","in school","","","","","3"
"Yes, every 3-4 weeks","2014","Schleswig-Holstein","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Schleswig-Holstein","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Schleswig-Holstein","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Schleswig-Holstein","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Schleswig-Holstein","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Schleswig-Holstein","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Mecklenburg-Western Pomerania","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Mecklenburg-Western Pomerania","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Mecklenburg-Western Pomerania","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Saxony-Anhalt","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Schleswig-Holstein","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Hamburg","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Hamburg","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Hamburg","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Hamburg","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Hamburg","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Hamburg","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Hamburg","higher education","","","","","4"
"Yes, every 3-4 weeks","2014","Lower Saxony","in school","","","","","4"
"Yes, every 3-4 weeks","2014","Lower Saxony","inadequately","","","","","4"
"Yes, every 3-4 weeks","2014","Lower Saxony","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2014","Lower Saxony","middle vocational","","","","","4"
"Yes, every 3-4 weeks","2014","Lower Saxony","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2014","Lower Saxony","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2014","North Rhine-Westphalia","general elemantary","","","","","4"
