"plb0219","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2011","Brandenburg","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every week","2011","Brandenburg","(3a) lower tertiary education","9","","",""
"Yes, every week","2011","Brandenburg","(3b) higher tertiary education","9","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","2","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(2a) intermediate vocational","9","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Yes, every week","2011","Mecklenburg-Western Pomerania","(3b) higher tertiary education","9","","",""
"Yes, every week","2011","Saxony","(0) in school","","","",""
"Yes, every week","2011","Saxony","(1a) inadequately completed","","","",""
"Yes, every week","2011","Saxony","(1b) general elementary school","1","","",""
"Yes, every week","2011","Saxony","(1c) basic vocational qualification","2","","",""
"Yes, every week","2011","Saxony","(2b) intermediate general qualification","1","","",""
"Yes, every week","2011","Saxony","(2a) intermediate vocational","32","0.0651600810874881","0.0439468974393562","0.0863732647356199"
"Yes, every week","2011","Saxony","(2c_gen) general maturity certificate","1","","",""
"Yes, every week","2011","Saxony","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every week","2011","Saxony","(3a) lower tertiary education","10","","",""
"Yes, every week","2011","Saxony","(3b) higher tertiary education","11","","",""
"Yes, every week","2011","Saxony-Anhalt","(0) in school","","","",""
"Yes, every week","2011","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Yes, every week","2011","Saxony-Anhalt","(1b) general elementary school","","","",""
"Yes, every week","2011","Saxony-Anhalt","(1c) basic vocational qualification","4","","",""
"Yes, every week","2011","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Yes, every week","2011","Saxony-Anhalt","(2a) intermediate vocational","18","","",""
"Yes, every week","2011","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2011","Saxony-Anhalt","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2011","Saxony-Anhalt","(3a) lower tertiary education","2","","",""
"Yes, every week","2011","Saxony-Anhalt","(3b) higher tertiary education","13","","",""
"Yes, every week","2011","Thuringia","(0) in school","","","",""
"Yes, every week","2011","Thuringia","(1a) inadequately completed","","","",""
"Yes, every week","2011","Thuringia","(1b) general elementary school","","","",""
"Yes, every week","2011","Thuringia","(1c) basic vocational qualification","3","","",""
"Yes, every week","2011","Thuringia","(2b) intermediate general qualification","1","","",""
"Yes, every week","2011","Thuringia","(2a) intermediate vocational","13","","",""
"Yes, every week","2011","Thuringia","(2c_gen) general maturity certificate","1","","",""
"Yes, every week","2011","Thuringia","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2011","Thuringia","(3a) lower tertiary education","3","","",""
"Yes, every week","2011","Thuringia","(3b) higher tertiary education","12","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(0) in school","","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(1c) basic vocational qualification","9","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(2a) intermediate vocational","19","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2011","Schleswig-Holstein","(3b) higher tertiary education","7","","",""
"Yes, every 2 weeks","2011","Hamburg","(0) in school","","","",""
"Yes, every 2 weeks","2011","Hamburg","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Hamburg","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2011","Hamburg","(1c) basic vocational qualification","3","","",""
"Yes, every 2 weeks","2011","Hamburg","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2011","Hamburg","(2a) intermediate vocational","1","","",""
"Yes, every 2 weeks","2011","Hamburg","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2011","Hamburg","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2011","Hamburg","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2011","Hamburg","(3b) higher tertiary education","7","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(0) in school","","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(1b) general elementary school","8","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(1c) basic vocational qualification","28","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(2b) intermediate general qualification","8","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(2a) intermediate vocational","58","0.115610598171147","0.0870646047883693","0.144156591553924"
"Yes, every 2 weeks","2011","Lower Saxony","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(2c_voc) vocational maturity certificate","16","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(3a) lower tertiary education","9","","",""
"Yes, every 2 weeks","2011","Lower Saxony","(3b) higher tertiary education","28","","",""
"Yes, every 2 weeks","2011","Bremen","(0) in school","","","",""
"Yes, every 2 weeks","2011","Bremen","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Bremen","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2011","Bremen","(1c) basic vocational qualification","3","","",""
"Yes, every 2 weeks","2011","Bremen","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2011","Bremen","(2a) intermediate vocational","3","","",""
"Yes, every 2 weeks","2011","Bremen","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2011","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2011","Bremen","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2011","Bremen","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(0) in school","3","","",""
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(1b) general elementary school","16","","",""
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(1c) basic vocational qualification","57","0.0977001259064496","0.0746793121128919","0.120720939700007"
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(2b) intermediate general qualification","8","","",""
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(2a) intermediate vocational","81","0.0974321061260156","0.0758313082291544","0.119032904022877"
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(2c_gen) general maturity certificate","27","","",""
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","44","0.0785750087102583","0.054942728245004","0.102207289175513"
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(3a) lower tertiary education","8","","",""
"Yes, every 2 weeks","2011","North Rhine-Westphalia","(3b) higher tertiary education","49","0.0712406585901484","0.0503248053859867","0.0921565117943101"
"Yes, every 2 weeks","2011","Hesse","(0) in school","1","","",""
"Yes, every 2 weeks","2011","Hesse","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Hesse","(1b) general elementary school","4","","",""
"Yes, every 2 weeks","2011","Hesse","(1c) basic vocational qualification","16","","",""
"Yes, every 2 weeks","2011","Hesse","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2011","Hesse","(2a) intermediate vocational","34","0.124237674035814","0.0869120352498025","0.161563312821826"
"Yes, every 2 weeks","2011","Hesse","(2c_gen) general maturity certificate","7","","",""
"Yes, every 2 weeks","2011","Hesse","(2c_voc) vocational maturity certificate","15","","",""
"Yes, every 2 weeks","2011","Hesse","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2011","Hesse","(3b) higher tertiary education","28","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(1b) general elementary school","10","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","23","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","26","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2011","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","5","","",""
"Yes, every 2 weeks","2011","Baden-Württemberg","(0) in school","1","","",""
"Yes, every 2 weeks","2011","Baden-Württemberg","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2011","Baden-Württemberg","(1b) general elementary school","14","","",""
"Yes, every 2 weeks","2011","Baden-Württemberg","(1c) basic vocational qualification","32","0.064041674311578","0.0414713152380706","0.0866120333850854"
"Yes, every 2 weeks","2011","Baden-Württemberg","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2011","Baden-Württemberg","(2a) intermediate vocational","49","0.103180541362291","0.0778041440921516","0.12855693863243"
"Yes, every 2 weeks","2011","Baden-Württemberg","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2011","Baden-Württemberg","(2c_voc) vocational maturity certificate","25","","",""
"Yes, every 2 weeks","2011","Baden-Württemberg","(3a) lower tertiary education","7","","",""
"Yes, every 2 weeks","2011","Baden-Württemberg","(3b) higher tertiary education","41","0.15982023867397","0.123025341080705","0.196615136267234"
"Yes, every 2 weeks","2011","Bavaria","(0) in school","1","","",""
"Yes, every 2 weeks","2011","Bavaria","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2011","Bavaria","(1b) general elementary school","13","","",""
"Yes, every 2 weeks","2011","Bavaria","(1c) basic vocational qualification","69","0.0747976597618796","0.0564302739479113","0.0931650455758478"
"Yes, every 2 weeks","2011","Bavaria","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2011","Bavaria","(2a) intermediate vocational","69","0.0769452423212796","0.0571885552274309","0.0967019294151282"
"Yes, every 2 weeks","2011","Bavaria","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2011","Bavaria","(2c_voc) vocational maturity certificate","28","","",""
"Yes, every 2 weeks","2011","Bavaria","(3a) lower tertiary education","17","","",""
"Yes, every 2 weeks","2011","Bavaria","(3b) higher tertiary education","41","0.122854013279012","0.089848468374574","0.155859558183449"
"Yes, every 2 weeks","2011","Berlin","(0) in school","","","",""
"Yes, every 2 weeks","2011","Berlin","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2011","Berlin","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2011","Berlin","(1c) basic vocational qualification","1","","",""
"Yes, every 2 weeks","2011","Berlin","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2011","Berlin","(2a) intermediate vocational","17","","",""
"Yes, every 2 weeks","2011","Berlin","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2011","Berlin","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 2 weeks","2011","Berlin","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2011","Berlin","(3b) higher tertiary education","11","","",""
"Yes, every 2 weeks","2011","Brandenburg","(0) in school","1","","",""
"Yes, every 2 weeks","2011","Brandenburg","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Brandenburg","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2011","Brandenburg","(1c) basic vocational qualification","8","","",""
"Yes, every 2 weeks","2011","Brandenburg","(2b) intermediate general qualification","6","","",""
"Yes, every 2 weeks","2011","Brandenburg","(2a) intermediate vocational","38","0.100010189864799","0.0648066033427437","0.135213776386853"
"Yes, every 2 weeks","2011","Brandenburg","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2011","Brandenburg","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every 2 weeks","2011","Brandenburg","(3a) lower tertiary education","10","","",""
"Yes, every 2 weeks","2011","Brandenburg","(3b) higher tertiary education","5","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(2a) intermediate vocational","18","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2011","Mecklenburg-Western Pomerania","(3b) higher tertiary education","7","","",""
"Yes, every 2 weeks","2011","Saxony","(0) in school","1","","",""
"Yes, every 2 weeks","2011","Saxony","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Saxony","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2011","Saxony","(1c) basic vocational qualification","11","","",""
"Yes, every 2 weeks","2011","Saxony","(2b) intermediate general qualification","5","","",""
"Yes, every 2 weeks","2011","Saxony","(2a) intermediate vocational","65","0.130598136970433","0.101636360768844","0.159559913172022"
"Yes, every 2 weeks","2011","Saxony","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2011","Saxony","(2c_voc) vocational maturity certificate","11","","",""
"Yes, every 2 weeks","2011","Saxony","(3a) lower tertiary education","13","","",""
"Yes, every 2 weeks","2011","Saxony","(3b) higher tertiary education","8","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(0) in school","","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(1c) basic vocational qualification","7","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(2a) intermediate vocational","30","0.103024990863302","0.067544877334676","0.138505104391927"
"Yes, every 2 weeks","2011","Saxony-Anhalt","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(3a) lower tertiary education","10","","",""
"Yes, every 2 weeks","2011","Saxony-Anhalt","(3b) higher tertiary education","9","","",""
"Yes, every 2 weeks","2011","Thuringia","(0) in school","","","",""
"Yes, every 2 weeks","2011","Thuringia","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Thuringia","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2011","Thuringia","(1c) basic vocational qualification","13","","",""
"Yes, every 2 weeks","2011","Thuringia","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2011","Thuringia","(2a) intermediate vocational","32","0.071228725351956","0.0427798409376747","0.0996776097662372"
"Yes, every 2 weeks","2011","Thuringia","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2011","Thuringia","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2011","Thuringia","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2011","Thuringia","(3b) higher tertiary education","9","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(1c) basic vocational qualification","7","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(2a) intermediate vocational","11","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(3a) lower tertiary education","5","","",""
"Yes, every 3-4 weeks","2011","Schleswig-Holstein","(3b) higher tertiary education","5","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(1c) basic vocational qualification","2","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(2a) intermediate vocational","6","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2011","Hamburg","(3b) higher tertiary education","6","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(1b) general elementary school","5","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(1c) basic vocational qualification","16","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(2a) intermediate vocational","27","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2011","Lower Saxony","(3b) higher tertiary education","12","","",""
"Yes, every 3-4 weeks","2011","Bremen","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Bremen","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Bremen","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2011","Bremen","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2011","Bremen","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2011","Bremen","(2a) intermediate vocational","2","","",""
"Yes, every 3-4 weeks","2011","Bremen","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2011","Bremen","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Bremen","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2011","Bremen","(3b) higher tertiary education","1","","",""
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(1a) inadequately completed","3","","",""
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(1b) general elementary school","4","","",""
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(1c) basic vocational qualification","31","0.0421388899081026","0.0265616511098967","0.0577161287063084"
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(2b) intermediate general qualification","6","","",""
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(2a) intermediate vocational","30","0.0297949760286011","0.0174103730782414","0.0421795789789608"
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(2c_gen) general maturity certificate","4","","",""
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","28","","",""
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(3a) lower tertiary education","8","","",""
"Yes, every 3-4 weeks","2011","North Rhine-Westphalia","(3b) higher tertiary education","46","0.0782322679806488","0.0563967380858636","0.100067797875434"
"Yes, every 3-4 weeks","2011","Hesse","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Hesse","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2011","Hesse","(1b) general elementary school","5","","",""
"Yes, every 3-4 weeks","2011","Hesse","(1c) basic vocational qualification","15","","",""
"Yes, every 3-4 weeks","2011","Hesse","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2011","Hesse","(2a) intermediate vocational","17","","",""
"Yes, every 3-4 weeks","2011","Hesse","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2011","Hesse","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 3-4 weeks","2011","Hesse","(3a) lower tertiary education","7","","",""
"Yes, every 3-4 weeks","2011","Hesse","(3b) higher tertiary education","30","0.0761846266983583","0.0459110769471521","0.106458176449565"
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","23","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","12","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","4","","",""
"Yes, every 3-4 weeks","2011","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","7","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(0) in school","1","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(1b) general elementary school","2","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(1c) basic vocational qualification","15","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(2a) intermediate vocational","20","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(2c_voc) vocational maturity certificate","11","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(3a) lower tertiary education","5","","",""
"Yes, every 3-4 weeks","2011","Baden-Württemberg","(3b) higher tertiary education","28","","",""
"Yes, every 3-4 weeks","2011","Bavaria","(0) in school","1","","",""
"Yes, every 3-4 weeks","2011","Bavaria","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2011","Bavaria","(1b) general elementary school","4","","",""
"Yes, every 3-4 weeks","2011","Bavaria","(1c) basic vocational qualification","42","0.0512867608333146","0.0358855417688913","0.0666879798977379"
"Yes, every 3-4 weeks","2011","Bavaria","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2011","Bavaria","(2a) intermediate vocational","36","0.0560404774093833","0.0389899780662696","0.073090976752497"
"Yes, every 3-4 weeks","2011","Bavaria","(2c_gen) general maturity certificate","4","","",""
"Yes, every 3-4 weeks","2011","Bavaria","(2c_voc) vocational maturity certificate","13","","",""
"Yes, every 3-4 weeks","2011","Bavaria","(3a) lower tertiary education","12","","",""
"Yes, every 3-4 weeks","2011","Bavaria","(3b) higher tertiary education","38","0.0926032184809888","0.0634579573679881","0.121748479593989"
"Yes, every 3-4 weeks","2011","Berlin","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Berlin","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Berlin","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2011","Berlin","(1c) basic vocational qualification","2","","",""
"Yes, every 3-4 weeks","2011","Berlin","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2011","Berlin","(2a) intermediate vocational","11","","",""
"Yes, every 3-4 weeks","2011","Berlin","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2011","Berlin","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2011","Berlin","(3a) lower tertiary education","3","","",""
"Yes, every 3-4 weeks","2011","Berlin","(3b) higher tertiary education","18","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(2a) intermediate vocational","23","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(3a) lower tertiary education","4","","",""
"Yes, every 3-4 weeks","2011","Brandenburg","(3b) higher tertiary education","8","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(2a) intermediate vocational","9","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(3a) lower tertiary education","4","","",""
"Yes, every 3-4 weeks","2011","Mecklenburg-Western Pomerania","(3b) higher tertiary education","3","","",""
