"pli0096_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1998","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1998","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","1998","(Married) couple without C. ","general elemantary","22","","",""
"Min 1x per week","1998","(Married) couple without C. ","middle vocational","136","0.065767586450956","0.0553431737104386","0.0761919991914733"
"Min 1x per week","1998","(Married) couple without C. ","vocational + Abi","10","","",""
"Min 1x per week","1998","(Married) couple without C. ","higher vocational","16","","",""
"Min 1x per week","1998","(Married) couple without C. ","higher education","54","0.0803967887421594","0.0591813019043399","0.101612275579979"
"Min 1x per week","1998","Single parent ","in school","1","","",""
"Min 1x per week","1998","Single parent ","inadequately","2","","",""
"Min 1x per week","1998","Single parent ","general elemantary","8","","",""
"Min 1x per week","1998","Single parent ","middle vocational","31","0.0855547516225307","0.0561674716679272","0.114942031577134"
"Min 1x per week","1998","Single parent ","vocational + Abi","3","","",""
"Min 1x per week","1998","Single parent ","higher vocational","1","","",""
"Min 1x per week","1998","Single parent ","higher education","6","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","inadequately","1","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","general elemantary","11","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","middle vocational","124","0.0843224264263039","0.0708535288934209","0.0977913239591869"
"Min 1x per week","1998","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","higher vocational","31","0.0974174144209524","0.061443341414869","0.133391487427036"
"Min 1x per week","1998","Couple + C. LE 16 ","higher education","41","0.0978169826575293","0.0715675455686721","0.124066419746386"
"Min 1x per week","1998","Couple + C. GT 16 ","in school","9","","",""
"Min 1x per week","1998","Couple + C. GT 16 ","inadequately","2","","",""
"Min 1x per week","1998","Couple + C. GT 16 ","general elemantary","30","0.0563258714612475","0.0365858585780311","0.0760658843444639"
"Min 1x per week","1998","Couple + C. GT 16 ","middle vocational","96","0.0904196023092749","0.0741324914394769","0.106706713179073"
"Min 1x per week","1998","Couple + C. GT 16 ","vocational + Abi","2","","",""
"Min 1x per week","1998","Couple + C. GT 16 ","higher vocational","10","","",""
"Min 1x per week","1998","Couple + C. GT 16 ","higher education","22","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","in school","15","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","inadequately","1","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","general elemantary","17","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","middle vocational","35","0.102765087140933","0.0756004847946087","0.129929689487258"
"Min 1x per week","1998","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","higher vocational","9","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","higher education","14","","",""
"Min 1x per month","1998","1-pers.-HH","in school","","","",""
"Min 1x per month","1998","1-pers.-HH","inadequately","2","","",""
"Min 1x per month","1998","1-pers.-HH","general elemantary","13","","",""
"Min 1x per month","1998","1-pers.-HH","middle vocational","41","0.0587910085492194","0.0428833252225113","0.0746986918759274"
"Min 1x per month","1998","1-pers.-HH","vocational + Abi","8","","",""
"Min 1x per month","1998","1-pers.-HH","higher vocational","7","","",""
"Min 1x per month","1998","1-pers.-HH","higher education","18","","",""
"Min 1x per month","1998","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1998","(Married) couple without C. ","inadequately","1","","",""
"Min 1x per month","1998","(Married) couple without C. ","general elemantary","36","0.0549088181511047","0.0376338297937677","0.0721838065084417"
"Min 1x per month","1998","(Married) couple without C. ","middle vocational","121","0.0603406552692606","0.0503266362904296","0.0703546742480916"
"Min 1x per month","1998","(Married) couple without C. ","vocational + Abi","5","","",""
"Min 1x per month","1998","(Married) couple without C. ","higher vocational","28","","",""
"Min 1x per month","1998","(Married) couple without C. ","higher education","71","0.116976040690279","0.0918994717853962","0.142052609595161"
"Min 1x per month","1998","Single parent ","in school","2","","",""
"Min 1x per month","1998","Single parent ","inadequately","","","",""
"Min 1x per month","1998","Single parent ","general elemantary","7","","",""
"Min 1x per month","1998","Single parent ","middle vocational","14","","",""
"Min 1x per month","1998","Single parent ","vocational + Abi","1","","",""
"Min 1x per month","1998","Single parent ","higher vocational","","","",""
"Min 1x per month","1998","Single parent ","higher education","4","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","inadequately","1","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","general elemantary","10","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","middle vocational","114","0.0749639695858543","0.0621997335986919","0.0877282055730166"
"Min 1x per month","1998","Couple + C. LE 16 ","vocational + Abi","12","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","higher vocational","30","0.110684655390302","0.0726219688051171","0.148747341975486"
"Min 1x per month","1998","Couple + C. LE 16 ","higher education","52","0.0921778135281375","0.0666167372104959","0.117738889845779"
"Min 1x per month","1998","Couple + C. GT 16 ","in school","3","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","general elemantary","34","0.073005276700833","0.0507312772706034","0.0952792761310626"
"Min 1x per month","1998","Couple + C. GT 16 ","middle vocational","84","0.085571111938237","0.0696845190371639","0.10145770483931"
"Min 1x per month","1998","Couple + C. GT 16 ","vocational + Abi","8","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","higher vocational","15","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","higher education","32","0.103578142231263","0.0690973098697504","0.138058974592775"
"Min 1x per month","1998","Couple + C. LE and GT 16","in school","4","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","general elemantary","11","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","middle vocational","52","0.107036140238878","0.0793788496044849","0.134693430873271"
"Min 1x per month","1998","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","higher vocational","9","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","higher education","13","","",""
"Rarely","1998","1-pers.-HH","in school","1","","",""
"Rarely","1998","1-pers.-HH","inadequately","","","",""
"Rarely","1998","1-pers.-HH","general elemantary","20","","",""
"Rarely","1998","1-pers.-HH","middle vocational","64","0.0791338365176266","0.060878585190413","0.0973890878448402"
"Rarely","1998","1-pers.-HH","vocational + Abi","9","","",""
"Rarely","1998","1-pers.-HH","higher vocational","10","","",""
"Rarely","1998","1-pers.-HH","higher education","36","0.169637585117081","0.121446687813333","0.217828482420828"
"Rarely","1998","(Married) couple without C. ","in school","","","",""
"Rarely","1998","(Married) couple without C. ","inadequately","2","","",""
"Rarely","1998","(Married) couple without C. ","general elemantary","35","0.0616689374063139","0.0434269925235744","0.0799108822890533"
"Rarely","1998","(Married) couple without C. ","middle vocational","192","0.0986611197775369","0.0861200306789728","0.111202208876101"
"Rarely","1998","(Married) couple without C. ","vocational + Abi","13","","",""
"Rarely","1998","(Married) couple without C. ","higher vocational","31","0.107004784211452","0.0695744582470316","0.144435110175873"
"Rarely","1998","(Married) couple without C. ","higher education","90","0.139637178728419","0.112592939951855","0.166681417504983"
"Rarely","1998","Single parent ","in school","1","","",""
"Rarely","1998","Single parent ","inadequately","1","","",""
"Rarely","1998","Single parent ","general elemantary","16","","",""
"Rarely","1998","Single parent ","middle vocational","23","","",""
"Rarely","1998","Single parent ","vocational + Abi","3","","",""
"Rarely","1998","Single parent ","higher vocational","2","","",""
"Rarely","1998","Single parent ","higher education","14","","",""
"Rarely","1998","Couple + C. LE 16 ","in school","1","","",""
"Rarely","1998","Couple + C. LE 16 ","inadequately","2","","",""
"Rarely","1998","Couple + C. LE 16 ","general elemantary","21","","",""
"Rarely","1998","Couple + C. LE 16 ","middle vocational","158","0.104281464775036","0.0894672528035539","0.119095676746519"
"Rarely","1998","Couple + C. LE 16 ","vocational + Abi","20","","",""
"Rarely","1998","Couple + C. LE 16 ","higher vocational","33","0.121148450001751","0.0815621847940584","0.160734715209443"
"Rarely","1998","Couple + C. LE 16 ","higher education","66","0.16210501335851","0.129539452757339","0.19467057395968"
"Rarely","1998","Couple + C. GT 16 ","in school","11","","",""
"Rarely","1998","Couple + C. GT 16 ","inadequately","8","","",""
"Rarely","1998","Couple + C. GT 16 ","general elemantary","47","0.100663386390611","0.0749013996115749","0.126425373169647"
"Rarely","1998","Couple + C. GT 16 ","middle vocational","137","0.129988541619526","0.110889690989381","0.14908739224967"
"Rarely","1998","Couple + C. GT 16 ","vocational + Abi","6","","",""
"Rarely","1998","Couple + C. GT 16 ","higher vocational","15","","",""
"Rarely","1998","Couple + C. GT 16 ","higher education","40","0.117009521409504","0.0806367766147634","0.153382266204246"
"Rarely","1998","Couple + C. LE and GT 16","in school","14","","",""
"Rarely","1998","Couple + C. LE and GT 16","inadequately","1","","",""
"Rarely","1998","Couple + C. LE and GT 16","general elemantary","25","","",""
"Rarely","1998","Couple + C. LE and GT 16","middle vocational","61","0.14930507677799","0.117422627280227","0.181187526275754"
"Rarely","1998","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Rarely","1998","Couple + C. LE and GT 16","higher vocational","9","","",""
"Rarely","1998","Couple + C. LE and GT 16","higher education","26","","",""
"Never","1998","1-pers.-HH","in school","1","","",""
"Never","1998","1-pers.-HH","inadequately","28","","",""
"Never","1998","1-pers.-HH","general elemantary","345","0.867741460201927","0.834290621124756","0.901192299279098"
"Never","1998","1-pers.-HH","middle vocational","694","0.811315967855836","0.784857113602548","0.837774822109123"
"Never","1998","1-pers.-HH","vocational + Abi","53","0.637100945835008","0.527546684695452","0.746655206974563"
"Never","1998","1-pers.-HH","higher vocational","63","0.79451581064771","0.708618591158783","0.880413030136637"
"Never","1998","1-pers.-HH","higher education","157","0.645131226937924","0.583694502188057","0.706567951687791"
"Never","1998","(Married) couple without C. ","in school","5","","",""
"Never","1998","(Married) couple without C. ","inadequately","81","0.968046675077423","0.930657592855641","1.00543575729921"
"Never","1998","(Married) couple without C. ","general elemantary","570","0.827924862214701","0.799301912670881","0.85654781175852"
"Never","1998","(Married) couple without C. ","middle vocational","1707","0.767186358124633","0.74941286343864","0.784959852810626"
"Never","1998","(Married) couple without C. ","vocational + Abi","106","0.78418448480065","0.71504453000761","0.85332443959369"
"Never","1998","(Married) couple without C. ","higher vocational","186","0.725067029242705","0.671004054774682","0.779130003710728"
"Never","1998","(Married) couple without C. ","higher education","410","0.652832002704562","0.615686694047312","0.689977311361812"
"Never","1998","Single parent ","in school","26","","",""
"Never","1998","Single parent ","inadequately","21","","",""
"Never","1998","Single parent ","general elemantary","135","0.813823882647112","0.754610312482941","0.873037452811284"
"Never","1998","Single parent ","middle vocational","280","0.792982503254126","0.750413468972184","0.835551537536068"
"Never","1998","Single parent ","vocational + Abi","10","","",""
"Never","1998","Single parent ","higher vocational","10","","",""
"Never","1998","Single parent ","higher education","49","0.631405465326554","0.521489483083695","0.741321447569413"
"Never","1998","Couple + C. LE 16 ","in school","2","","",""
"Never","1998","Couple + C. LE 16 ","inadequately","53","0.977412049730258","0.938838649891427","1.01598544956909"
"Never","1998","Couple + C. LE 16 ","general elemantary","330","0.870493874379241","0.836465570296324","0.904522178462158"
"Never","1998","Couple + C. LE 16 ","middle vocational","1226","0.727491397266236","0.705909319553137","0.749073474979335"
"Never","1998","Couple + C. LE 16 ","vocational + Abi","123","0.751756697247157","0.684609644968359","0.818903749525954"
"Never","1998","Couple + C. LE 16 ","higher vocational","163","0.662089164433019","0.604705650828245","0.719472678037793"
"Never","1998","Couple + C. LE 16 ","higher education","331","0.645843318156648","0.603583575795813","0.688103060517483"
"Never","1998","Couple + C. GT 16 ","in school","105","0.753479532031081","0.679106505106204","0.827852558955958"
"Never","1998","Couple + C. GT 16 ","inadequately","117","0.924843273553911","0.878990645812755","0.970695901295067"
"Never","1998","Couple + C. GT 16 ","general elemantary","412","0.767628661945858","0.731466922055199","0.803790401836516"
"Never","1998","Couple + C. GT 16 ","middle vocational","859","0.679580165465311","0.653078555767656","0.706081775162965"
"Never","1998","Couple + C. GT 16 ","vocational + Abi","48","0.670529608167782","0.558814782891966","0.782244433443598"
"Never","1998","Couple + C. GT 16 ","higher vocational","67","0.595496055685729","0.504192555544557","0.6867995558269"
"Never","1998","Couple + C. GT 16 ","higher education","204","0.68344945347723","0.630815959868146","0.736082947086314"
"Never","1998","Couple + C. LE and GT 16","in school","112","0.720751382616009","0.648228061896142","0.793274703335876"
"Never","1998","Couple + C. LE and GT 16","inadequately","69","0.957704663057622","0.910890101300281","1.00451922481496"
"Never","1998","Couple + C. LE and GT 16","general elemantary","209","0.758213673859661","0.706565163288665","0.809862184430658"
"Never","1998","Couple + C. LE and GT 16","middle vocational","330","0.636630066695118","0.593602623520334","0.679657509869901"
"Never","1998","Couple + C. LE and GT 16","vocational + Abi","20","","",""
"Never","1998","Couple + C. LE and GT 16","higher vocational","29","","",""
"Never","1998","Couple + C. LE and GT 16","higher education","92","0.569171965062353","0.489392529090788","0.648951401033918"
"Daily","1999","1-pers.-HH","in school","","","",""
"Daily","1999","1-pers.-HH","inadequately","","","",""
"Daily","1999","1-pers.-HH","general elemantary","","","",""
"Daily","1999","1-pers.-HH","middle vocational","","","",""
"Daily","1999","1-pers.-HH","vocational + Abi","","","",""
"Daily","1999","1-pers.-HH","higher vocational","","","",""
"Daily","1999","1-pers.-HH","higher education","","","",""
"Daily","1999","(Married) couple without C. ","in school","","","",""
"Daily","1999","(Married) couple without C. ","inadequately","","","",""
"Daily","1999","(Married) couple without C. ","general elemantary","","","",""
"Daily","1999","(Married) couple without C. ","middle vocational","","","",""
"Daily","1999","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1999","(Married) couple without C. ","higher vocational","","","",""
"Daily","1999","(Married) couple without C. ","higher education","","","",""
"Daily","1999","Single parent ","in school","","","",""
"Daily","1999","Single parent ","inadequately","","","",""
"Daily","1999","Single parent ","general elemantary","","","",""
"Daily","1999","Single parent ","middle vocational","","","",""
"Daily","1999","Single parent ","vocational + Abi","","","",""
"Daily","1999","Single parent ","higher vocational","","","",""
"Daily","1999","Single parent ","higher education","","","",""
"Daily","1999","Couple + C. LE 16 ","in school","","","",""
"Daily","1999","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1999","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1999","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1999","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1999","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1999","Couple + C. LE 16 ","higher education","","","",""
"Daily","1999","Couple + C. GT 16 ","in school","","","",""
"Daily","1999","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1999","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1999","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","1999","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1999","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1999","Couple + C. GT 16 ","higher education","","","",""
"Daily","1999","Couple + C. LE and GT 16","in school","","","",""
"Daily","1999","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","1999","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","1999","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","1999","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","1999","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1999","1-pers.-HH","in school","","","",""
"Min 1x per week","1999","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1999","1-pers.-HH","general elemantary","18","","",""
"Min 1x per week","1999","1-pers.-HH","middle vocational","44","0.0462230674146641","0.0321736849433897","0.0602724498859385"
"Min 1x per week","1999","1-pers.-HH","vocational + Abi","6","","",""
"Min 1x per week","1999","1-pers.-HH","higher vocational","6","","",""
"Min 1x per week","1999","1-pers.-HH","higher education","19","","",""
"Min 1x per week","1999","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1999","(Married) couple without C. ","inadequately","3","","",""
"Min 1x per week","1999","(Married) couple without C. ","general elemantary","34","0.0665916031757196","0.0475566869096277","0.0856265194418116"
"Min 1x per week","1999","(Married) couple without C. ","middle vocational","164","0.0692965503149613","0.0587679461844074","0.0798251544455152"
"Min 1x per week","1999","(Married) couple without C. ","vocational + Abi","14","","",""
"Min 1x per week","1999","(Married) couple without C. ","higher vocational","24","","",""
"Min 1x per week","1999","(Married) couple without C. ","higher education","62","0.104514110282123","0.0810497705624172","0.127978450001828"
"Min 1x per week","1999","Single parent ","in school","","","",""
"Min 1x per week","1999","Single parent ","inadequately","1","","",""
"Min 1x per week","1999","Single parent ","general elemantary","5","","",""
"Min 1x per week","1999","Single parent ","middle vocational","27","","",""
"Min 1x per week","1999","Single parent ","vocational + Abi","2","","",""
"Min 1x per week","1999","Single parent ","higher vocational","4","","",""
"Min 1x per week","1999","Single parent ","higher education","5","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","inadequately","2","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","general elemantary","6","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","middle vocational","126","0.0913612810067002","0.0772918339193564","0.105430728094044"
"Min 1x per week","1999","Couple + C. LE 16 ","vocational + Abi","10","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","higher vocational","41","0.137407110397476","0.0944725367385273","0.180341684056425"
"Min 1x per week","1999","Couple + C. LE 16 ","higher education","42","0.0923477537180532","0.0669710037739317","0.117724503662175"
"Min 1x per week","1999","Couple + C. GT 16 ","in school","21","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","inadequately","1","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","general elemantary","19","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","middle vocational","111","0.107570118047462","0.0898542665091238","0.125285969585801"
"Min 1x per week","1999","Couple + C. GT 16 ","vocational + Abi","11","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","higher vocational","16","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","higher education","27","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","in school","14","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","inadequately","1","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","general elemantary","13","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","middle vocational","48","0.13996482435341","0.10863159220771","0.17129805649911"
"Min 1x per week","1999","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","higher vocational","14","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","higher education","20","","",""
"Min 1x per month","1999","1-pers.-HH","in school","","","",""
"Min 1x per month","1999","1-pers.-HH","inadequately","1","","",""
"Min 1x per month","1999","1-pers.-HH","general elemantary","18","","",""
"Min 1x per month","1999","1-pers.-HH","middle vocational","56","0.07912425981131","0.0610625112048844","0.0971860084177356"
"Min 1x per month","1999","1-pers.-HH","vocational + Abi","5","","",""
"Min 1x per month","1999","1-pers.-HH","higher vocational","6","","",""
"Min 1x per month","1999","1-pers.-HH","higher education","21","","",""
"Min 1x per month","1999","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1999","(Married) couple without C. ","inadequately","1","","",""
"Min 1x per month","1999","(Married) couple without C. ","general elemantary","26","","",""
"Min 1x per month","1999","(Married) couple without C. ","middle vocational","123","0.052066427500289","0.0428560555379233","0.0612767994626546"
"Min 1x per month","1999","(Married) couple without C. ","vocational + Abi","7","","",""
"Min 1x per month","1999","(Married) couple without C. ","higher vocational","24","","",""
"Min 1x per month","1999","(Married) couple without C. ","higher education","71","0.110151297764009","0.0861384097672966","0.134164185760721"
"Min 1x per month","1999","Single parent ","in school","","","",""
"Min 1x per month","1999","Single parent ","inadequately","","","",""
"Min 1x per month","1999","Single parent ","general elemantary","11","","",""
"Min 1x per month","1999","Single parent ","middle vocational","16","","",""
"Min 1x per month","1999","Single parent ","vocational + Abi","","","",""
"Min 1x per month","1999","Single parent ","higher vocational","1","","",""
"Min 1x per month","1999","Single parent ","higher education","3","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","general elemantary","15","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","middle vocational","112","0.0731072899123665","0.0603958310440895","0.0858187487806436"
"Min 1x per month","1999","Couple + C. LE 16 ","vocational + Abi","16","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","higher vocational","28","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","higher education","67","0.119658521059955","0.0912099480629356","0.148107094056975"
"Min 1x per month","1999","Couple + C. GT 16 ","in school","9","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","inadequately","2","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","general elemantary","27","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","middle vocational","98","0.0829693466310367","0.0671975953650798","0.0987410978969937"
"Min 1x per month","1999","Couple + C. GT 16 ","vocational + Abi","6","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","higher vocational","15","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","higher education","44","0.127054890496608","0.0896793628416476","0.164430418151567"
"Min 1x per month","1999","Couple + C. LE and GT 16","in school","11","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","general elemantary","16","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","middle vocational","32","0.0800489050555789","0.0555414787322693","0.104556331378888"
"Min 1x per month","1999","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","higher vocational","6","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","higher education","14","","",""
"Rarely","1999","1-pers.-HH","in school","1","","",""
"Rarely","1999","1-pers.-HH","inadequately","1","","",""
"Rarely","1999","1-pers.-HH","general elemantary","26","","",""
"Rarely","1999","1-pers.-HH","middle vocational","73","0.0871830785299376","0.0683069733587252","0.10605918370115"
"Rarely","1999","1-pers.-HH","vocational + Abi","15","","",""
"Rarely","1999","1-pers.-HH","higher vocational","9","","",""
"Rarely","1999","1-pers.-HH","higher education","42","0.181601833953756","0.13241662414395","0.230787043763562"
"Rarely","1999","(Married) couple without C. ","in school","","","",""
"Rarely","1999","(Married) couple without C. ","inadequately","5","","",""
"Rarely","1999","(Married) couple without C. ","general elemantary","66","0.110909622206616","0.0869343828438434","0.134884861569389"
"Rarely","1999","(Married) couple without C. ","middle vocational","255","0.11768320986347","0.104324059074587","0.131042360652353"
"Rarely","1999","(Married) couple without C. ","vocational + Abi","18","","",""
"Rarely","1999","(Married) couple without C. ","higher vocational","36","0.130753529829553","0.0905407229865418","0.170966336672565"
"Rarely","1999","(Married) couple without C. ","higher education","108","0.18522119189549","0.155425278723487","0.215017105067492"
"Rarely","1999","Single parent ","in school","2","","",""
"Rarely","1999","Single parent ","inadequately","2","","",""
"Rarely","1999","Single parent ","general elemantary","20","","",""
"Rarely","1999","Single parent ","middle vocational","48","0.136045352997839","0.10038207631855","0.171708629677128"
"Rarely","1999","Single parent ","vocational + Abi","2","","",""
"Rarely","1999","Single parent ","higher vocational","3","","",""
"Rarely","1999","Single parent ","higher education","11","","",""
"Rarely","1999","Couple + C. LE 16 ","in school","","","",""
"Rarely","1999","Couple + C. LE 16 ","inadequately","5","","",""
"Rarely","1999","Couple + C. LE 16 ","general elemantary","29","","",""
"Rarely","1999","Couple + C. LE 16 ","middle vocational","237","0.148146805490584","0.13079962710067","0.165493983880498"
"Rarely","1999","Couple + C. LE 16 ","vocational + Abi","25","","",""
"Rarely","1999","Couple + C. LE 16 ","higher vocational","46","0.195598106663921","0.146130775545112","0.24506543778273"
"Rarely","1999","Couple + C. LE 16 ","higher education","87","0.207226171139111","0.171699047893262","0.242753294384961"
"Rarely","1999","Couple + C. GT 16 ","in school","14","","",""
"Rarely","1999","Couple + C. GT 16 ","inadequately","16","","",""
"Rarely","1999","Couple + C. GT 16 ","general elemantary","92","0.229647572150705","0.192368137423596","0.266927006877813"
"Rarely","1999","Couple + C. GT 16 ","middle vocational","190","0.199337734191808","0.176494973126736","0.22218049525688"
"Rarely","1999","Couple + C. GT 16 ","vocational + Abi","6","","",""
"Rarely","1999","Couple + C. GT 16 ","higher vocational","22","","",""
"Rarely","1999","Couple + C. GT 16 ","higher education","52","0.174100800697144","0.131544675477585","0.216656925916703"
"Rarely","1999","Couple + C. LE and GT 16","in school","21","","",""
"Rarely","1999","Couple + C. LE and GT 16","inadequately","3","","",""
"Rarely","1999","Couple + C. LE and GT 16","general elemantary","30","0.126284872317225","0.0850267926784975","0.167542951955953"
"Rarely","1999","Couple + C. LE and GT 16","middle vocational","80","0.177141351284625","0.142661908934904","0.211620793634345"
"Rarely","1999","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Rarely","1999","Couple + C. LE and GT 16","higher vocational","11","","",""
"Rarely","1999","Couple + C. LE and GT 16","higher education","34","0.222092566435799","0.151977366156206","0.292207766715393"
"Never","1999","1-pers.-HH","in school","","","",""
"Never","1999","1-pers.-HH","inadequately","24","","",""
"Never","1999","1-pers.-HH","general elemantary","331","0.842496427459546","0.80648162356529","0.878511231353801"
"Never","1999","1-pers.-HH","middle vocational","685","0.787469594244088","0.760095996582524","0.814843191905653"
"Never","1999","1-pers.-HH","vocational + Abi","44","0.616651662334177","0.502753736198489","0.730549588469864"
"Never","1999","1-pers.-HH","higher vocational","61","0.770558511293972","0.679550431388262","0.861566591199682"
"Never","1999","1-pers.-HH","higher education","154","0.617667352851284","0.555667579062834","0.679667126639735"
"Never","1999","(Married) couple without C. ","in school","2","","",""
"Never","1999","(Married) couple without C. ","inadequately","84","0.872721591438887","0.804985232939245","0.940457949938528"
"Never","1999","(Married) couple without C. ","general elemantary","533","0.783941823278078","0.752519907916039","0.815363738640118"
"Never","1999","(Married) couple without C. ","middle vocational","1693","0.76095381232128","0.743271893725243","0.778635730917317"
"Never","1999","(Married) couple without C. ","vocational + Abi","112","0.736422682832609","0.66615150831627","0.806693857348948"
"Never","1999","(Married) couple without C. ","higher vocational","186","0.702453698560555","0.64792158394749","0.756985813173621"
"Never","1999","(Married) couple without C. ","higher education","412","0.600113400058379","0.562540338139167","0.637686461977591"
"Never","1999","Single parent ","in school","34","0.925077517478111","0.839078798264062","1.01107623669216"
"Never","1999","Single parent ","inadequately","22","","",""
"Never","1999","Single parent ","general elemantary","143","0.835522136819511","0.781215327993781","0.889828945645242"
"Never","1999","Single parent ","middle vocational","264","0.71923083020609","0.672485011426162","0.765976648986018"
"Never","1999","Single parent ","vocational + Abi","8","","",""
"Never","1999","Single parent ","higher vocational","10","","",""
"Never","1999","Single parent ","higher education","51","0.587125828267275","0.471787534714033","0.702464121820517"
"Never","1999","Couple + C. LE 16 ","in school","3","","",""
"Never","1999","Couple + C. LE 16 ","inadequately","53","0.949062896925443","0.893429307080273","1.00469648677061"
"Never","1999","Couple + C. LE 16 ","general elemantary","307","0.831277191732054","0.792428731246573","0.870125652217534"
"Never","1999","Couple + C. LE 16 ","middle vocational","1136","0.687384623590349","0.664748325984825","0.710020921195874"
"Never","1999","Couple + C. LE 16 ","vocational + Abi","114","0.665901285401689","0.593931791630623","0.737870779172756"
