"pli0096_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1998","college entrance qualification","higher vocational","96","0.63984142057158","0.564751555723259","0.714931285419901"
"Never","1998","college entrance qualification","higher education","777","0.603612134938892","0.576265033222567","0.630959236655217"
"Never","1998","Other degree","in school","","","",""
"Never","1998","Other degree","inadequately","32","0.960532310303639","0.895085953743347","1.02597866686393"
"Never","1998","Other degree","general elemantary","359","0.950238427703453","0.928657051804459","0.971819803602447"
"Never","1998","Other degree","middle vocational","330","0.898579537160771","0.868186819031324","0.928972255290219"
"Never","1998","Other degree","vocational + Abi","81","0.90322569880494","0.842144858776548","0.964306538833332"
"Never","1998","Other degree","higher vocational","","","",""
"Never","1998","Other degree","higher education","65","0.815908390662657","0.734470566536162","0.897346214789152"
"Never","1998","no degree/no degree yet","in school","259","0.745798085797159","0.698677442634594","0.792918728959724"
"Never","1998","no degree/no degree yet","inadequately","381","0.942223971567111","0.919584362337773","0.96486358079645"
"Never","1998","no degree/no degree yet","general elemantary","","","",""
"Never","1998","no degree/no degree yet","middle vocational","59","0.820153781940746","0.7288703551049","0.911437208776592"
"Never","1998","no degree/no degree yet","vocational + Abi","","","",""
"Never","1998","no degree/no degree yet","higher vocational","","","",""
"Never","1998","no degree/no degree yet","higher education","","","",""
"Daily","1999","lower secondary degree","in school","","","",""
"Daily","1999","lower secondary degree","inadequately","","","",""
"Daily","1999","lower secondary degree","general elemantary","","","",""
"Daily","1999","lower secondary degree","middle vocational","","","",""
"Daily","1999","lower secondary degree","vocational + Abi","","","",""
"Daily","1999","lower secondary degree","higher vocational","","","",""
"Daily","1999","lower secondary degree","higher education","","","",""
"Daily","1999","secondary school degree","in school","","","",""
"Daily","1999","secondary school degree","inadequately","","","",""
"Daily","1999","secondary school degree","general elemantary","","","",""
"Daily","1999","secondary school degree","middle vocational","","","",""
"Daily","1999","secondary school degree","vocational + Abi","","","",""
"Daily","1999","secondary school degree","higher vocational","","","",""
"Daily","1999","secondary school degree","higher education","","","",""
"Daily","1999","college entrance qualification","in school","","","",""
"Daily","1999","college entrance qualification","inadequately","","","",""
"Daily","1999","college entrance qualification","general elemantary","","","",""
"Daily","1999","college entrance qualification","middle vocational","","","",""
"Daily","1999","college entrance qualification","vocational + Abi","","","",""
"Daily","1999","college entrance qualification","higher vocational","","","",""
"Daily","1999","college entrance qualification","higher education","","","",""
"Daily","1999","Other degree","in school","","","",""
"Daily","1999","Other degree","inadequately","","","",""
"Daily","1999","Other degree","general elemantary","","","",""
"Daily","1999","Other degree","middle vocational","","","",""
"Daily","1999","Other degree","vocational + Abi","","","",""
"Daily","1999","Other degree","higher vocational","","","",""
"Daily","1999","Other degree","higher education","","","",""
"Daily","1999","no degree/no degree yet","in school","","","",""
"Daily","1999","no degree/no degree yet","inadequately","","","",""
"Daily","1999","no degree/no degree yet","general elemantary","","","",""
"Daily","1999","no degree/no degree yet","middle vocational","","","",""
"Daily","1999","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1999","no degree/no degree yet","higher vocational","","","",""
"Daily","1999","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1999","lower secondary degree","in school","","","",""
"Min 1x per week","1999","lower secondary degree","inadequately","","","",""
"Min 1x per week","1999","lower secondary degree","general elemantary","65","0.0446347408248385","0.0343312032561387","0.0549382783935383"
"Min 1x per week","1999","lower secondary degree","middle vocational","277","0.0765236337806863","0.0677579266323611","0.0852893409290114"
"Min 1x per week","1999","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1999","lower secondary degree","higher vocational","30","0.102474390158867","0.0665653409952697","0.138383439322463"
"Min 1x per week","1999","lower secondary degree","higher education","","","",""
"Min 1x per week","1999","secondary school degree","in school","","","",""
"Min 1x per week","1999","secondary school degree","inadequately","","","",""
"Min 1x per week","1999","secondary school degree","general elemantary","","","",""
"Min 1x per week","1999","secondary school degree","middle vocational","200","0.0861824577042882","0.0750882489223208","0.0972766664862556"
"Min 1x per week","1999","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1999","secondary school degree","higher vocational","48","0.098602427711832","0.0678912973317699","0.129313558091894"
"Min 1x per week","1999","secondary school degree","higher education","33","0.0595440736582516","0.0385700305233562","0.0805181167931469"
"Min 1x per week","1999","college entrance qualification","in school","","","",""
"Min 1x per week","1999","college entrance qualification","inadequately","","","",""
"Min 1x per week","1999","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1999","college entrance qualification","middle vocational","40","0.102521333029187","0.073372537416008","0.131670128642366"
"Min 1x per week","1999","college entrance qualification","vocational + Abi","41","0.0999255906936718","0.0706817117384531","0.129169469648891"
"Min 1x per week","1999","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1999","college entrance qualification","higher education","127","0.118461001754532","0.100474541028037","0.136447462481026"
"Min 1x per week","1999","Other degree","in school","","","",""
"Min 1x per week","1999","Other degree","inadequately","","","",""
"Min 1x per week","1999","Other degree","general elemantary","","","",""
"Min 1x per week","1999","Other degree","middle vocational","","","",""
"Min 1x per week","1999","Other degree","vocational + Abi","","","",""
"Min 1x per week","1999","Other degree","higher vocational","","","",""
"Min 1x per week","1999","Other degree","higher education","","","",""
"Min 1x per week","1999","no degree/no degree yet","in school","35","0.135987010198104","0.0980736640793003","0.173900356316908"
"Min 1x per week","1999","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1999","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1999","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1999","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1999","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1999","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1999","lower secondary degree","in school","","","",""
"Min 1x per month","1999","lower secondary degree","inadequately","","","",""
"Min 1x per month","1999","lower secondary degree","general elemantary","72","0.0499562412973408","0.0390861845853534","0.0608262980093282"
"Min 1x per month","1999","lower secondary degree","middle vocational","242","0.0727300458565419","0.064166841726144","0.0812932499869397"
"Min 1x per month","1999","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1999","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1999","lower secondary degree","higher education","","","",""
"Min 1x per month","1999","secondary school degree","in school","","","",""
"Min 1x per month","1999","secondary school degree","inadequately","","","",""
"Min 1x per month","1999","secondary school degree","general elemantary","36","0.0671659216713517","0.0458958493837782","0.0884359939589252"
"Min 1x per month","1999","secondary school degree","middle vocational","172","0.069813286317339","0.0597390703065914","0.0798875023280866"
"Min 1x per month","1999","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1999","secondary school degree","higher vocational","40","0.0937588100181021","0.0637311321700508","0.123786487866153"
"Min 1x per month","1999","secondary school degree","higher education","47","0.0814526223855915","0.0572090297583501","0.105696215012833"
"Min 1x per month","1999","college entrance qualification","in school","","","",""
"Min 1x per month","1999","college entrance qualification","inadequately","","","",""
"Min 1x per month","1999","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1999","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1999","college entrance qualification","vocational + Abi","35","0.075071063452405","0.0493761076006961","0.100766019304114"
"Min 1x per month","1999","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1999","college entrance qualification","higher education","150","0.120253695258472","0.102150085082525","0.138357305434419"
"Min 1x per month","1999","Other degree","in school","","","",""
"Min 1x per month","1999","Other degree","inadequately","","","",""
"Min 1x per month","1999","Other degree","general elemantary","","","",""
"Min 1x per month","1999","Other degree","middle vocational","","","",""
"Min 1x per month","1999","Other degree","vocational + Abi","","","",""
"Min 1x per month","1999","Other degree","higher vocational","","","",""
"Min 1x per month","1999","Other degree","higher education","","","",""
"Min 1x per month","1999","no degree/no degree yet","in school","","","",""
"Min 1x per month","1999","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1999","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1999","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1999","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1999","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1999","no degree/no degree yet","higher education","","","",""
"Rarely","1999","lower secondary degree","in school","","","",""
"Rarely","1999","lower secondary degree","inadequately","","","",""
"Rarely","1999","lower secondary degree","general elemantary","157","0.0999538150004641","0.0849881088701094","0.114919521130819"
"Rarely","1999","lower secondary degree","middle vocational","446","0.126491636649038","0.115530875549956","0.137452397748121"
"Rarely","1999","lower secondary degree","vocational + Abi","","","",""
"Rarely","1999","lower secondary degree","higher vocational","32","0.108698555139205","0.0718435054942871","0.145553604784123"
"Rarely","1999","lower secondary degree","higher education","","","",""
"Rarely","1999","secondary school degree","in school","","","",""
"Rarely","1999","secondary school degree","inadequately","","","",""
"Rarely","1999","secondary school degree","general elemantary","82","0.169509352772295","0.137626550879173","0.201392154665417"
"Rarely","1999","secondary school degree","middle vocational","340","0.140821968429885","0.127070979290688","0.154572957569082"
"Rarely","1999","secondary school degree","vocational + Abi","","","",""
"Rarely","1999","secondary school degree","higher vocational","62","0.17220550125766","0.133311861769629","0.211099140745691"
"Rarely","1999","secondary school degree","higher education","77","0.143992085999314","0.112874789140357","0.175109382858271"
"Rarely","1999","college entrance qualification","in school","","","",""
"Rarely","1999","college entrance qualification","inadequately","","","",""
"Rarely","1999","college entrance qualification","general elemantary","","","",""
"Rarely","1999","college entrance qualification","middle vocational","80","0.191209968141354","0.153420168850938","0.22899976743177"
"Rarely","1999","college entrance qualification","vocational + Abi","64","0.196649503289091","0.157891948590583","0.235407057987599"
"Rarely","1999","college entrance qualification","higher vocational","30","0.155781814091045","0.0995898994929499","0.21197372868914"
"Rarely","1999","college entrance qualification","higher education","233","0.212460236172072","0.18969289456169","0.235227577782453"
"Rarely","1999","Other degree","in school","","","",""
"Rarely","1999","Other degree","inadequately","","","",""
"Rarely","1999","Other degree","general elemantary","37","0.121721074087675","0.0880858831386591","0.155356265036691"
"Rarely","1999","Other degree","middle vocational","31","0.093913584161061","0.0633528990315537","0.124474269290568"
"Rarely","1999","Other degree","vocational + Abi","","","",""
"Rarely","1999","Other degree","higher vocational","","","",""
"Rarely","1999","Other degree","higher education","","","",""
"Rarely","1999","no degree/no degree yet","in school","39","0.125521300216332","0.0888761421447939","0.16216645828787"
"Rarely","1999","no degree/no degree yet","inadequately","30","0.0637371890640187","0.0394616641154631","0.0880127140125744"
"Rarely","1999","no degree/no degree yet","general elemantary","","","",""
"Rarely","1999","no degree/no degree yet","middle vocational","","","",""
"Rarely","1999","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1999","no degree/no degree yet","higher vocational","","","",""
"Rarely","1999","no degree/no degree yet","higher education","","","",""
"Never","1999","lower secondary degree","in school","","","",""
"Never","1999","lower secondary degree","inadequately","","","",""
"Never","1999","lower secondary degree","general elemantary","1249","0.805455202877357","0.785703905224474","0.825206500530239"
"Never","1999","lower secondary degree","middle vocational","2568","0.724254683713734","0.709518806275977","0.73899056115149"
"Never","1999","lower secondary degree","vocational + Abi","","","",""
"Never","1999","lower secondary degree","higher vocational","186","0.714268384017943","0.660777143236684","0.767759624799202"
"Never","1999","lower secondary degree","higher education","71","0.594331382048132","0.507201281897518","0.681461482198745"
"Never","1999","secondary school degree","in school","","","",""
"Never","1999","secondary school degree","inadequately","","","",""
"Never","1999","secondary school degree","general elemantary","385","0.700802703973439","0.661892008663372","0.739713399283506"
"Never","1999","secondary school degree","middle vocational","1746","0.703182287548488","0.685121527614148","0.721243047482827"
"Never","1999","secondary school degree","vocational + Abi","","","",""
"Never","1999","secondary school degree","higher vocational","212","0.635433261012406","0.585852030676274","0.685014491348538"
"Never","1999","secondary school degree","higher education","332","0.715011217956843","0.675001639845512","0.755020796068175"
"Never","1999","college entrance qualification","in school","","","",""
"Never","1999","college entrance qualification","inadequately","","","",""
"Never","1999","college entrance qualification","general elemantary","","","",""
"Never","1999","college entrance qualification","middle vocational","273","0.642739476263236","0.596691406706887","0.688787545819584"
"Never","1999","college entrance qualification","vocational + Abi","264","0.628353842564832","0.58123177154083","0.675475913588834"
"Never","1999","college entrance qualification","higher vocational","89","0.605769111195482","0.530047998616064","0.6814902237749"
"Never","1999","college entrance qualification","higher education","730","0.548825066814924","0.521128451485791","0.576521682144058"
"Never","1999","Other degree","in school","","","",""
"Never","1999","Other degree","inadequately","","","",""
"Never","1999","Other degree","general elemantary","314","0.845545186587466","0.808369079295059","0.882721293879873"
"Never","1999","Other degree","middle vocational","298","0.862069161478303","0.825943499682024","0.898194823274581"
"Never","1999","Other degree","vocational + Abi","74","0.817195361033803","0.735978721248911","0.898412000818696"
"Never","1999","Other degree","higher vocational","","","",""
"Never","1999","Other degree","higher education","60","0.750533066954982","0.657999381974371","0.843066751935592"
"Never","1999","no degree/no degree yet","in school","219","0.682009925793198","0.630500655596954","0.733519195989442"
"Never","1999","no degree/no degree yet","inadequately","346","0.895396156207583","0.864983473925015","0.925808838490152"
"Never","1999","no degree/no degree yet","general elemantary","","","",""
"Never","1999","no degree/no degree yet","middle vocational","58","0.85371883301841","0.77033628065973","0.937101385377089"
"Never","1999","no degree/no degree yet","vocational + Abi","","","",""
"Never","1999","no degree/no degree yet","higher vocational","","","",""
"Never","1999","no degree/no degree yet","higher education","","","",""
"Daily","2000","lower secondary degree","in school","","","",""
"Daily","2000","lower secondary degree","inadequately","","","",""
"Daily","2000","lower secondary degree","general elemantary","","","",""
"Daily","2000","lower secondary degree","middle vocational","","","",""
"Daily","2000","lower secondary degree","vocational + Abi","","","",""
"Daily","2000","lower secondary degree","higher vocational","","","",""
"Daily","2000","lower secondary degree","higher education","","","",""
"Daily","2000","secondary school degree","in school","","","",""
"Daily","2000","secondary school degree","inadequately","","","",""
"Daily","2000","secondary school degree","general elemantary","","","",""
"Daily","2000","secondary school degree","middle vocational","","","",""
"Daily","2000","secondary school degree","vocational + Abi","","","",""
"Daily","2000","secondary school degree","higher vocational","","","",""
"Daily","2000","secondary school degree","higher education","","","",""
"Daily","2000","college entrance qualification","in school","","","",""
"Daily","2000","college entrance qualification","inadequately","","","",""
"Daily","2000","college entrance qualification","general elemantary","","","",""
"Daily","2000","college entrance qualification","middle vocational","","","",""
"Daily","2000","college entrance qualification","vocational + Abi","","","",""
"Daily","2000","college entrance qualification","higher vocational","","","",""
"Daily","2000","college entrance qualification","higher education","","","",""
"Daily","2000","Other degree","in school","","","",""
"Daily","2000","Other degree","inadequately","","","",""
"Daily","2000","Other degree","general elemantary","","","",""
"Daily","2000","Other degree","middle vocational","","","",""
"Daily","2000","Other degree","vocational + Abi","","","",""
"Daily","2000","Other degree","higher vocational","","","",""
"Daily","2000","Other degree","higher education","","","",""
"Daily","2000","no degree/no degree yet","in school","","","",""
"Daily","2000","no degree/no degree yet","inadequately","","","",""
"Daily","2000","no degree/no degree yet","general elemantary","","","",""
"Daily","2000","no degree/no degree yet","middle vocational","","","",""
"Daily","2000","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2000","no degree/no degree yet","higher vocational","","","",""
"Daily","2000","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2000","lower secondary degree","in school","","","",""
"Min 1x per week","2000","lower secondary degree","inadequately","","","",""
"Min 1x per week","2000","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2000","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2000","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2000","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2000","lower secondary degree","higher education","","","",""
"Min 1x per week","2000","secondary school degree","in school","","","",""
"Min 1x per week","2000","secondary school degree","inadequately","","","",""
"Min 1x per week","2000","secondary school degree","general elemantary","","","",""
"Min 1x per week","2000","secondary school degree","middle vocational","","","",""
"Min 1x per week","2000","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2000","secondary school degree","higher vocational","","","",""
"Min 1x per week","2000","secondary school degree","higher education","","","",""
"Min 1x per week","2000","college entrance qualification","in school","","","",""
"Min 1x per week","2000","college entrance qualification","inadequately","","","",""
"Min 1x per week","2000","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2000","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2000","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2000","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2000","college entrance qualification","higher education","","","",""
"Min 1x per week","2000","Other degree","in school","","","",""
"Min 1x per week","2000","Other degree","inadequately","","","",""
"Min 1x per week","2000","Other degree","general elemantary","","","",""
"Min 1x per week","2000","Other degree","middle vocational","","","",""
"Min 1x per week","2000","Other degree","vocational + Abi","","","",""
"Min 1x per week","2000","Other degree","higher vocational","","","",""
"Min 1x per week","2000","Other degree","higher education","","","",""
"Min 1x per week","2000","no degree/no degree yet","in school","","","",""
"Min 1x per week","2000","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2000","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2000","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2000","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2000","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2000","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2000","lower secondary degree","in school","","","",""
"Min 1x per month","2000","lower secondary degree","inadequately","","","",""
"Min 1x per month","2000","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2000","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2000","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2000","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2000","lower secondary degree","higher education","","","",""
"Min 1x per month","2000","secondary school degree","in school","","","",""
"Min 1x per month","2000","secondary school degree","inadequately","","","",""
"Min 1x per month","2000","secondary school degree","general elemantary","","","",""
"Min 1x per month","2000","secondary school degree","middle vocational","","","",""
"Min 1x per month","2000","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2000","secondary school degree","higher vocational","","","",""
"Min 1x per month","2000","secondary school degree","higher education","","","",""
"Min 1x per month","2000","college entrance qualification","in school","","","",""
"Min 1x per month","2000","college entrance qualification","inadequately","","","",""
"Min 1x per month","2000","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2000","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2000","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2000","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2000","college entrance qualification","higher education","","","",""
"Min 1x per month","2000","Other degree","in school","","","",""
"Min 1x per month","2000","Other degree","inadequately","","","",""
"Min 1x per month","2000","Other degree","general elemantary","","","",""
"Min 1x per month","2000","Other degree","middle vocational","","","",""
"Min 1x per month","2000","Other degree","vocational + Abi","","","",""
"Min 1x per month","2000","Other degree","higher vocational","","","",""
"Min 1x per month","2000","Other degree","higher education","","","",""
"Min 1x per month","2000","no degree/no degree yet","in school","","","",""
"Min 1x per month","2000","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2000","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2000","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2000","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2000","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2000","no degree/no degree yet","higher education","","","",""
"Rarely","2000","lower secondary degree","in school","","","",""
"Rarely","2000","lower secondary degree","inadequately","","","",""
"Rarely","2000","lower secondary degree","general elemantary","","","",""
"Rarely","2000","lower secondary degree","middle vocational","","","",""
"Rarely","2000","lower secondary degree","vocational + Abi","","","",""
"Rarely","2000","lower secondary degree","higher vocational","","","",""
"Rarely","2000","lower secondary degree","higher education","","","",""
"Rarely","2000","secondary school degree","in school","","","",""
"Rarely","2000","secondary school degree","inadequately","","","",""
"Rarely","2000","secondary school degree","general elemantary","","","",""
"Rarely","2000","secondary school degree","middle vocational","","","",""
"Rarely","2000","secondary school degree","vocational + Abi","","","",""
"Rarely","2000","secondary school degree","higher vocational","","","",""
"Rarely","2000","secondary school degree","higher education","","","",""
"Rarely","2000","college entrance qualification","in school","","","",""
"Rarely","2000","college entrance qualification","inadequately","","","",""
"Rarely","2000","college entrance qualification","general elemantary","","","",""
"Rarely","2000","college entrance qualification","middle vocational","","","",""
"Rarely","2000","college entrance qualification","vocational + Abi","","","",""
"Rarely","2000","college entrance qualification","higher vocational","","","",""
"Rarely","2000","college entrance qualification","higher education","","","",""
"Rarely","2000","Other degree","in school","","","",""
"Rarely","2000","Other degree","inadequately","","","",""
"Rarely","2000","Other degree","general elemantary","","","",""
"Rarely","2000","Other degree","middle vocational","","","",""
"Rarely","2000","Other degree","vocational + Abi","","","",""
"Rarely","2000","Other degree","higher vocational","","","",""
"Rarely","2000","Other degree","higher education","","","",""
"Rarely","2000","no degree/no degree yet","in school","","","",""
"Rarely","2000","no degree/no degree yet","inadequately","","","",""
"Rarely","2000","no degree/no degree yet","general elemantary","","","",""
"Rarely","2000","no degree/no degree yet","middle vocational","","","",""
"Rarely","2000","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2000","no degree/no degree yet","higher vocational","","","",""
"Rarely","2000","no degree/no degree yet","higher education","","","",""
"Never","2000","lower secondary degree","in school","","","",""
"Never","2000","lower secondary degree","inadequately","","","",""
"Never","2000","lower secondary degree","general elemantary","","","",""
"Never","2000","lower secondary degree","middle vocational","","","",""
"Never","2000","lower secondary degree","vocational + Abi","","","",""
"Never","2000","lower secondary degree","higher vocational","","","",""
"Never","2000","lower secondary degree","higher education","","","",""
"Never","2000","secondary school degree","in school","","","",""
"Never","2000","secondary school degree","inadequately","","","",""
"Never","2000","secondary school degree","general elemantary","","","",""
"Never","2000","secondary school degree","middle vocational","","","",""
"Never","2000","secondary school degree","vocational + Abi","","","",""
"Never","2000","secondary school degree","higher vocational","","","",""
"Never","2000","secondary school degree","higher education","","","",""
"Never","2000","college entrance qualification","in school","","","",""
"Never","2000","college entrance qualification","inadequately","","","",""
"Never","2000","college entrance qualification","general elemantary","","","",""
"Never","2000","college entrance qualification","middle vocational","","","",""
"Never","2000","college entrance qualification","vocational + Abi","","","",""
"Never","2000","college entrance qualification","higher vocational","","","",""
"Never","2000","college entrance qualification","higher education","","","",""
"Never","2000","Other degree","in school","","","",""
"Never","2000","Other degree","inadequately","","","",""
"Never","2000","Other degree","general elemantary","","","",""
"Never","2000","Other degree","middle vocational","","","",""
"Never","2000","Other degree","vocational + Abi","","","",""
"Never","2000","Other degree","higher vocational","","","",""
"Never","2000","Other degree","higher education","","","",""
"Never","2000","no degree/no degree yet","in school","","","",""
"Never","2000","no degree/no degree yet","inadequately","","","",""
"Never","2000","no degree/no degree yet","general elemantary","","","",""
"Never","2000","no degree/no degree yet","middle vocational","","","",""
"Never","2000","no degree/no degree yet","vocational + Abi","","","",""
"Never","2000","no degree/no degree yet","higher vocational","","","",""
"Never","2000","no degree/no degree yet","higher education","","","",""
"Daily","2001","lower secondary degree","in school","","","",""
"Daily","2001","lower secondary degree","inadequately","","","",""
"Daily","2001","lower secondary degree","general elemantary","","","",""
"Daily","2001","lower secondary degree","middle vocational","","","",""
"Daily","2001","lower secondary degree","vocational + Abi","","","",""
"Daily","2001","lower secondary degree","higher vocational","","","",""
"Daily","2001","lower secondary degree","higher education","","","",""
"Daily","2001","secondary school degree","in school","","","",""
"Daily","2001","secondary school degree","inadequately","","","",""
"Daily","2001","secondary school degree","general elemantary","","","",""
"Daily","2001","secondary school degree","middle vocational","","","",""
"Daily","2001","secondary school degree","vocational + Abi","","","",""
"Daily","2001","secondary school degree","higher vocational","","","",""
"Daily","2001","secondary school degree","higher education","","","",""
"Daily","2001","college entrance qualification","in school","","","",""
"Daily","2001","college entrance qualification","inadequately","","","",""
"Daily","2001","college entrance qualification","general elemantary","","","",""
"Daily","2001","college entrance qualification","middle vocational","","","",""
"Daily","2001","college entrance qualification","vocational + Abi","","","",""
"Daily","2001","college entrance qualification","higher vocational","","","",""
"Daily","2001","college entrance qualification","higher education","","","",""
"Daily","2001","Other degree","in school","","","",""
"Daily","2001","Other degree","inadequately","","","",""
"Daily","2001","Other degree","general elemantary","","","",""
"Daily","2001","Other degree","middle vocational","","","",""
"Daily","2001","Other degree","vocational + Abi","","","",""
"Daily","2001","Other degree","higher vocational","","","",""
"Daily","2001","Other degree","higher education","","","",""
"Daily","2001","no degree/no degree yet","in school","","","",""
"Daily","2001","no degree/no degree yet","inadequately","","","",""
"Daily","2001","no degree/no degree yet","general elemantary","","","",""
"Daily","2001","no degree/no degree yet","middle vocational","","","",""
"Daily","2001","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2001","no degree/no degree yet","higher vocational","","","",""
"Daily","2001","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2001","lower secondary degree","in school","","","",""
"Min 1x per week","2001","lower secondary degree","inadequately","","","",""
"Min 1x per week","2001","lower secondary degree","general elemantary","74","0.0375203029844217","0.0291709944545823","0.0458696115142612"
"Min 1x per week","2001","lower secondary degree","middle vocational","453","0.0756821033263687","0.0689565876014413","0.0824076190512961"
"Min 1x per week","2001","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2001","lower secondary degree","higher vocational","65","0.119418765286351","0.0914930559997317","0.147344474572971"
"Min 1x per week","2001","lower secondary degree","higher education","","","",""
"Min 1x per week","2001","secondary school degree","in school","","","",""
"Min 1x per week","2001","secondary school degree","inadequately","","","",""
"Min 1x per week","2001","secondary school degree","general elemantary","41","0.0621603446047956","0.0436557225309388","0.0806649666786523"
"Min 1x per week","2001","secondary school degree","middle vocational","378","0.0913587172238473","0.0827868693491079","0.0999305650985868"
"Min 1x per week","2001","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2001","secondary school degree","higher vocational","70","0.0860941662987253","0.0657181167251237","0.106470215872327"
"Min 1x per week","2001","secondary school degree","higher education","57","0.101690629132351","0.0780143006559694","0.125366957608733"
"Min 1x per week","2001","college entrance qualification","in school","","","",""
"Min 1x per week","2001","college entrance qualification","inadequately","","","",""
"Min 1x per week","2001","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2001","college entrance qualification","middle vocational","68","0.109303859069108","0.0861729854273267","0.13243473271089"
"Min 1x per week","2001","college entrance qualification","vocational + Abi","74","0.0872264788426752","0.0682351282138335","0.106217829471517"
"Min 1x per week","2001","college entrance qualification","higher vocational","46","0.123714800695854","0.0889209546214093","0.158508646770299"
"Min 1x per week","2001","college entrance qualification","higher education","291","0.116481471156496","0.103978594959939","0.128984347353052"
"Min 1x per week","2001","Other degree","in school","","","",""
"Min 1x per week","2001","Other degree","inadequately","","","",""
"Min 1x per week","2001","Other degree","general elemantary","","","",""
"Min 1x per week","2001","Other degree","middle vocational","","","",""
"Min 1x per week","2001","Other degree","vocational + Abi","","","",""
"Min 1x per week","2001","Other degree","higher vocational","","","",""
"Min 1x per week","2001","Other degree","higher education","","","",""
"Min 1x per week","2001","no degree/no degree yet","in school","47","0.0907892770981533","0.0667121879165503","0.114866366279756"
"Min 1x per week","2001","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2001","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2001","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2001","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2001","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2001","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2001","lower secondary degree","in school","","","",""
"Min 1x per month","2001","lower secondary degree","inadequately","","","",""
"Min 1x per month","2001","lower secondary degree","general elemantary","95","0.0533089017444107","0.0434387105085631","0.0631790929802583"
"Min 1x per month","2001","lower secondary degree","middle vocational","425","0.0709705708690541","0.0644411870314836","0.0774999547066246"
"Min 1x per month","2001","lower secondary degree","vocational + Abi","","","",""
