"pli0096_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2000","direct migration background","general elemantary","","","",""
"Min 1x per month","2000","direct migration background","middle vocational","","","",""
"Min 1x per month","2000","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2000","direct migration background","higher vocational","","","",""
"Min 1x per month","2000","direct migration background","higher education","","","",""
"Min 1x per month","2000","indirect migration background","in school","","","",""
"Min 1x per month","2000","indirect migration background","inadequately","","","",""
"Min 1x per month","2000","indirect migration background","general elemantary","","","",""
"Min 1x per month","2000","indirect migration background","middle vocational","","","",""
"Min 1x per month","2000","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2000","indirect migration background","higher vocational","","","",""
"Min 1x per month","2000","indirect migration background","higher education","","","",""
"Rarely","2000","no migration background","in school","","","",""
"Rarely","2000","no migration background","inadequately","","","",""
"Rarely","2000","no migration background","general elemantary","","","",""
"Rarely","2000","no migration background","middle vocational","","","",""
"Rarely","2000","no migration background","vocational + Abi","","","",""
"Rarely","2000","no migration background","higher vocational","","","",""
"Rarely","2000","no migration background","higher education","","","",""
"Rarely","2000","direct migration background","in school","","","",""
"Rarely","2000","direct migration background","inadequately","","","",""
"Rarely","2000","direct migration background","general elemantary","","","",""
"Rarely","2000","direct migration background","middle vocational","","","",""
"Rarely","2000","direct migration background","vocational + Abi","","","",""
"Rarely","2000","direct migration background","higher vocational","","","",""
"Rarely","2000","direct migration background","higher education","","","",""
"Rarely","2000","indirect migration background","in school","","","",""
"Rarely","2000","indirect migration background","inadequately","","","",""
"Rarely","2000","indirect migration background","general elemantary","","","",""
"Rarely","2000","indirect migration background","middle vocational","","","",""
"Rarely","2000","indirect migration background","vocational + Abi","","","",""
"Rarely","2000","indirect migration background","higher vocational","","","",""
"Rarely","2000","indirect migration background","higher education","","","",""
"Never","2000","no migration background","in school","","","",""
"Never","2000","no migration background","inadequately","","","",""
"Never","2000","no migration background","general elemantary","","","",""
"Never","2000","no migration background","middle vocational","","","",""
"Never","2000","no migration background","vocational + Abi","","","",""
"Never","2000","no migration background","higher vocational","","","",""
"Never","2000","no migration background","higher education","","","",""
"Never","2000","direct migration background","in school","","","",""
"Never","2000","direct migration background","inadequately","","","",""
"Never","2000","direct migration background","general elemantary","","","",""
"Never","2000","direct migration background","middle vocational","","","",""
"Never","2000","direct migration background","vocational + Abi","","","",""
"Never","2000","direct migration background","higher vocational","","","",""
"Never","2000","direct migration background","higher education","","","",""
"Never","2000","indirect migration background","in school","","","",""
"Never","2000","indirect migration background","inadequately","","","",""
"Never","2000","indirect migration background","general elemantary","","","",""
"Never","2000","indirect migration background","middle vocational","","","",""
"Never","2000","indirect migration background","vocational + Abi","","","",""
"Never","2000","indirect migration background","higher vocational","","","",""
"Never","2000","indirect migration background","higher education","","","",""
"Daily","2001","no migration background","in school","","","",""
"Daily","2001","no migration background","inadequately","","","",""
"Daily","2001","no migration background","general elemantary","","","",""
"Daily","2001","no migration background","middle vocational","","","",""
"Daily","2001","no migration background","vocational + Abi","","","",""
"Daily","2001","no migration background","higher vocational","","","",""
"Daily","2001","no migration background","higher education","","","",""
"Daily","2001","direct migration background","in school","","","",""
"Daily","2001","direct migration background","inadequately","","","",""
"Daily","2001","direct migration background","general elemantary","","","",""
"Daily","2001","direct migration background","middle vocational","","","",""
"Daily","2001","direct migration background","vocational + Abi","","","",""
"Daily","2001","direct migration background","higher vocational","","","",""
"Daily","2001","direct migration background","higher education","","","",""
"Daily","2001","indirect migration background","in school","","","",""
"Daily","2001","indirect migration background","inadequately","","","",""
"Daily","2001","indirect migration background","general elemantary","","","",""
"Daily","2001","indirect migration background","middle vocational","","","",""
"Daily","2001","indirect migration background","vocational + Abi","","","",""
"Daily","2001","indirect migration background","higher vocational","","","",""
"Daily","2001","indirect migration background","higher education","","","",""
"Min 1x per week","2001","no migration background","in school","42","0.0993087345443896","0.0711712722668686","0.12744619682191"
"Min 1x per week","2001","no migration background","inadequately","","","",""
"Min 1x per week","2001","no migration background","general elemantary","92","0.0419729075550761","0.0333427815284797","0.0506030335816724"
"Min 1x per week","2001","no migration background","middle vocational","850","0.0850487700013149","0.0796146845454243","0.0904828554572054"
"Min 1x per week","2001","no migration background","vocational + Abi","72","0.0881535569239187","0.068205619151162","0.108101494696675"
"Min 1x per week","2001","no migration background","higher vocational","171","0.109058138789108","0.0930689884361458","0.125047289142069"
"Min 1x per week","2001","no migration background","higher education","357","0.12029968584209","0.108884830447467","0.131714541236713"
"Min 1x per week","2001","direct migration background","in school","","","",""
"Min 1x per week","2001","direct migration background","inadequately","","","",""
"Min 1x per week","2001","direct migration background","general elemantary","","","",""
"Min 1x per week","2001","direct migration background","middle vocational","41","0.0397366229897207","0.0281188245031613","0.0513544214762802"
"Min 1x per week","2001","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2001","direct migration background","higher vocational","","","",""
"Min 1x per week","2001","direct migration background","higher education","","","",""
"Min 1x per week","2001","indirect migration background","in school","","","",""
"Min 1x per week","2001","indirect migration background","inadequately","","","",""
"Min 1x per week","2001","indirect migration background","general elemantary","","","",""
"Min 1x per week","2001","indirect migration background","middle vocational","","","",""
"Min 1x per week","2001","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2001","indirect migration background","higher vocational","","","",""
"Min 1x per week","2001","indirect migration background","higher education","","","",""
"Min 1x per month","2001","no migration background","in school","","","",""
"Min 1x per month","2001","no migration background","inadequately","","","",""
"Min 1x per month","2001","no migration background","general elemantary","123","0.0612885849345391","0.0509657362433482","0.07161143362573"
"Min 1x per month","2001","no migration background","middle vocational","798","0.0770056121413451","0.0718121832268489","0.0821990410558413"
"Min 1x per month","2001","no migration background","vocational + Abi","67","0.0811115744974439","0.0619032255442633","0.100319923450624"
"Min 1x per month","2001","no migration background","higher vocational","160","0.115003753345545","0.0986394174678094","0.13136808922328"
"Min 1x per month","2001","no migration background","higher education","348","0.104561126214227","0.0938243502175333","0.115297902210921"
"Min 1x per month","2001","direct migration background","in school","","","",""
"Min 1x per month","2001","direct migration background","inadequately","","","",""
"Min 1x per month","2001","direct migration background","general elemantary","","","",""
"Min 1x per month","2001","direct migration background","middle vocational","37","0.0345796268040777","0.0237128296817485","0.0454464239264069"
"Min 1x per month","2001","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2001","direct migration background","higher vocational","","","",""
"Min 1x per month","2001","direct migration background","higher education","","","",""
"Min 1x per month","2001","indirect migration background","in school","","","",""
"Min 1x per month","2001","indirect migration background","inadequately","","","",""
"Min 1x per month","2001","indirect migration background","general elemantary","","","",""
"Min 1x per month","2001","indirect migration background","middle vocational","","","",""
"Min 1x per month","2001","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2001","indirect migration background","higher vocational","","","",""
"Min 1x per month","2001","indirect migration background","higher education","","","",""
"Rarely","2001","no migration background","in school","68","0.148693122481751","0.115220345958742","0.18216589900476"
"Rarely","2001","no migration background","inadequately","","","",""
"Rarely","2001","no migration background","general elemantary","180","0.081535967836031","0.0697585683312082","0.0933133673408538"
"Rarely","2001","no migration background","middle vocational","1244","0.118747440168764","0.112445768139901","0.125049112197627"
"Rarely","2001","no migration background","vocational + Abi","113","0.151493537531944","0.126267916844395","0.176719158219492"
"Rarely","2001","no migration background","higher vocational","215","0.140209756162329","0.122400038421886","0.158019473902772"
"Rarely","2001","no migration background","higher education","532","0.181047246277948","0.167535976063972","0.194558516491923"
"Rarely","2001","direct migration background","in school","","","",""
"Rarely","2001","direct migration background","inadequately","","","",""
"Rarely","2001","direct migration background","general elemantary","42","0.0584837415571208","0.0419202310089231","0.0750472521053185"
"Rarely","2001","direct migration background","middle vocational","77","0.0654312010626293","0.050723958219972","0.0801384439052865"
"Rarely","2001","direct migration background","vocational + Abi","","","",""
"Rarely","2001","direct migration background","higher vocational","","","",""
"Rarely","2001","direct migration background","higher education","34","0.0820869407619898","0.053731614401056","0.110442267122923"
"Rarely","2001","indirect migration background","in school","","","",""
"Rarely","2001","indirect migration background","inadequately","","","",""
"Rarely","2001","indirect migration background","general elemantary","","","",""
"Rarely","2001","indirect migration background","middle vocational","33","0.104829134921979","0.0708380705179942","0.138820199325964"
"Rarely","2001","indirect migration background","vocational + Abi","","","",""
"Rarely","2001","indirect migration background","higher vocational","","","",""
"Rarely","2001","indirect migration background","higher education","","","",""
"Never","2001","no migration background","in school","300","0.705974858915415","0.663111117388703","0.748838600442126"
"Never","2001","no migration background","inadequately","81","0.930132655855866","0.876565569064074","0.983699742647657"
"Never","2001","no migration background","general elemantary","1679","0.815202539674354","0.798498386021248","0.83190669332746"
"Never","2001","no migration background","middle vocational","7231","0.719198177688576","0.710443952323854","0.727952403053298"
"Never","2001","no migration background","vocational + Abi","524","0.679241331046694","0.6464001714084","0.712082490684987"
"Never","2001","no migration background","higher vocational","914","0.635728351703019","0.611044090199016","0.660412613207021"
"Never","2001","no migration background","higher education","1883","0.594091941665735","0.576860902822383","0.611322980509088"
"Never","2001","direct migration background","in school","41","0.899142295636951","0.812118518693638","0.986166072580263"
"Never","2001","direct migration background","inadequately","193","0.921353268431504","0.884858687773137","0.957847849089871"
"Never","2001","direct migration background","general elemantary","694","0.883897488337954","0.861285296597981","0.906509680077926"
"Never","2001","direct migration background","middle vocational","931","0.860252549143572","0.839631150884212","0.880873947402932"
"Never","2001","direct migration background","vocational + Abi","213","0.814643705146663","0.766949510079292","0.862337900214034"
"Never","2001","direct migration background","higher vocational","115","0.698992132504555","0.628789849743566","0.769194415265545"
"Never","2001","direct migration background","higher education","271","0.774406799711946","0.731230599186137","0.817583000237755"
"Never","2001","indirect migration background","in school","56","0.789882239039891","0.692333143713643","0.88743133436614"
"Never","2001","indirect migration background","inadequately","","","",""
"Never","2001","indirect migration background","general elemantary","195","0.815329364573395","0.765823396970267","0.864835332176524"
"Never","2001","indirect migration background","middle vocational","252","0.815738298513301","0.772718956952852","0.858757640073751"
"Never","2001","indirect migration background","vocational + Abi","35","0.768138407578652","0.637355122235393","0.898921692921911"
"Never","2001","indirect migration background","higher vocational","","","",""
"Never","2001","indirect migration background","higher education","40","0.774811425804039","0.665409425850066","0.884213425758011"
"Daily","2002","no migration background","in school","","","",""
"Daily","2002","no migration background","inadequately","","","",""
"Daily","2002","no migration background","general elemantary","","","",""
"Daily","2002","no migration background","middle vocational","","","",""
"Daily","2002","no migration background","vocational + Abi","","","",""
"Daily","2002","no migration background","higher vocational","","","",""
"Daily","2002","no migration background","higher education","","","",""
"Daily","2002","direct migration background","in school","","","",""
"Daily","2002","direct migration background","inadequately","","","",""
"Daily","2002","direct migration background","general elemantary","","","",""
"Daily","2002","direct migration background","middle vocational","","","",""
"Daily","2002","direct migration background","vocational + Abi","","","",""
"Daily","2002","direct migration background","higher vocational","","","",""
"Daily","2002","direct migration background","higher education","","","",""
"Daily","2002","indirect migration background","in school","","","",""
"Daily","2002","indirect migration background","inadequately","","","",""
"Daily","2002","indirect migration background","general elemantary","","","",""
"Daily","2002","indirect migration background","middle vocational","","","",""
"Daily","2002","indirect migration background","vocational + Abi","","","",""
"Daily","2002","indirect migration background","higher vocational","","","",""
"Daily","2002","indirect migration background","higher education","","","",""
"Min 1x per week","2002","no migration background","in school","","","",""
"Min 1x per week","2002","no migration background","inadequately","","","",""
"Min 1x per week","2002","no migration background","general elemantary","","","",""
"Min 1x per week","2002","no migration background","middle vocational","","","",""
"Min 1x per week","2002","no migration background","vocational + Abi","","","",""
"Min 1x per week","2002","no migration background","higher vocational","","","",""
"Min 1x per week","2002","no migration background","higher education","","","",""
"Min 1x per week","2002","direct migration background","in school","","","",""
"Min 1x per week","2002","direct migration background","inadequately","","","",""
"Min 1x per week","2002","direct migration background","general elemantary","","","",""
"Min 1x per week","2002","direct migration background","middle vocational","","","",""
"Min 1x per week","2002","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2002","direct migration background","higher vocational","","","",""
"Min 1x per week","2002","direct migration background","higher education","","","",""
"Min 1x per week","2002","indirect migration background","in school","","","",""
"Min 1x per week","2002","indirect migration background","inadequately","","","",""
"Min 1x per week","2002","indirect migration background","general elemantary","","","",""
"Min 1x per week","2002","indirect migration background","middle vocational","","","",""
"Min 1x per week","2002","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2002","indirect migration background","higher vocational","","","",""
"Min 1x per week","2002","indirect migration background","higher education","","","",""
"Min 1x per month","2002","no migration background","in school","","","",""
"Min 1x per month","2002","no migration background","inadequately","","","",""
"Min 1x per month","2002","no migration background","general elemantary","","","",""
"Min 1x per month","2002","no migration background","middle vocational","","","",""
"Min 1x per month","2002","no migration background","vocational + Abi","","","",""
"Min 1x per month","2002","no migration background","higher vocational","","","",""
"Min 1x per month","2002","no migration background","higher education","","","",""
"Min 1x per month","2002","direct migration background","in school","","","",""
"Min 1x per month","2002","direct migration background","inadequately","","","",""
"Min 1x per month","2002","direct migration background","general elemantary","","","",""
"Min 1x per month","2002","direct migration background","middle vocational","","","",""
"Min 1x per month","2002","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2002","direct migration background","higher vocational","","","",""
"Min 1x per month","2002","direct migration background","higher education","","","",""
"Min 1x per month","2002","indirect migration background","in school","","","",""
"Min 1x per month","2002","indirect migration background","inadequately","","","",""
"Min 1x per month","2002","indirect migration background","general elemantary","","","",""
"Min 1x per month","2002","indirect migration background","middle vocational","","","",""
"Min 1x per month","2002","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2002","indirect migration background","higher vocational","","","",""
"Min 1x per month","2002","indirect migration background","higher education","","","",""
"Rarely","2002","no migration background","in school","","","",""
"Rarely","2002","no migration background","inadequately","","","",""
"Rarely","2002","no migration background","general elemantary","","","",""
"Rarely","2002","no migration background","middle vocational","","","",""
"Rarely","2002","no migration background","vocational + Abi","","","",""
"Rarely","2002","no migration background","higher vocational","","","",""
"Rarely","2002","no migration background","higher education","","","",""
"Rarely","2002","direct migration background","in school","","","",""
"Rarely","2002","direct migration background","inadequately","","","",""
"Rarely","2002","direct migration background","general elemantary","","","",""
"Rarely","2002","direct migration background","middle vocational","","","",""
"Rarely","2002","direct migration background","vocational + Abi","","","",""
"Rarely","2002","direct migration background","higher vocational","","","",""
"Rarely","2002","direct migration background","higher education","","","",""
"Rarely","2002","indirect migration background","in school","","","",""
"Rarely","2002","indirect migration background","inadequately","","","",""
"Rarely","2002","indirect migration background","general elemantary","","","",""
"Rarely","2002","indirect migration background","middle vocational","","","",""
"Rarely","2002","indirect migration background","vocational + Abi","","","",""
"Rarely","2002","indirect migration background","higher vocational","","","",""
"Rarely","2002","indirect migration background","higher education","","","",""
"Never","2002","no migration background","in school","","","",""
"Never","2002","no migration background","inadequately","","","",""
"Never","2002","no migration background","general elemantary","","","",""
"Never","2002","no migration background","middle vocational","","","",""
"Never","2002","no migration background","vocational + Abi","","","",""
"Never","2002","no migration background","higher vocational","","","",""
"Never","2002","no migration background","higher education","","","",""
"Never","2002","direct migration background","in school","","","",""
"Never","2002","direct migration background","inadequately","","","",""
"Never","2002","direct migration background","general elemantary","","","",""
"Never","2002","direct migration background","middle vocational","","","",""
"Never","2002","direct migration background","vocational + Abi","","","",""
"Never","2002","direct migration background","higher vocational","","","",""
"Never","2002","direct migration background","higher education","","","",""
"Never","2002","indirect migration background","in school","","","",""
"Never","2002","indirect migration background","inadequately","","","",""
"Never","2002","indirect migration background","general elemantary","","","",""
"Never","2002","indirect migration background","middle vocational","","","",""
"Never","2002","indirect migration background","vocational + Abi","","","",""
"Never","2002","indirect migration background","higher vocational","","","",""
"Never","2002","indirect migration background","higher education","","","",""
"Daily","2003","no migration background","in school","","","",""
"Daily","2003","no migration background","inadequately","","","",""
"Daily","2003","no migration background","general elemantary","","","",""
"Daily","2003","no migration background","middle vocational","118","0.011640934095456","0.0095205105282868","0.0137613576626252"
"Daily","2003","no migration background","vocational + Abi","","","",""
"Daily","2003","no migration background","higher vocational","","","",""
"Daily","2003","no migration background","higher education","68","0.0142653871824032","0.0105522785083179","0.0179784958564884"
"Daily","2003","direct migration background","in school","","","",""
"Daily","2003","direct migration background","inadequately","","","",""
"Daily","2003","direct migration background","general elemantary","","","",""
"Daily","2003","direct migration background","middle vocational","","","",""
"Daily","2003","direct migration background","vocational + Abi","","","",""
"Daily","2003","direct migration background","higher vocational","","","",""
"Daily","2003","direct migration background","higher education","","","",""
"Daily","2003","indirect migration background","in school","","","",""
"Daily","2003","indirect migration background","inadequately","","","",""
"Daily","2003","indirect migration background","general elemantary","","","",""
"Daily","2003","indirect migration background","middle vocational","","","",""
"Daily","2003","indirect migration background","vocational + Abi","","","",""
"Daily","2003","indirect migration background","higher vocational","","","",""
"Daily","2003","indirect migration background","higher education","","","",""
"Min 1x per week","2003","no migration background","in school","68","0.162446230447172","0.12985305252226","0.195039408372084"
"Min 1x per week","2003","no migration background","inadequately","","","",""
"Min 1x per week","2003","no migration background","general elemantary","110","0.0516957556345004","0.0417400377474301","0.0616514735215707"
"Min 1x per week","2003","no migration background","middle vocational","757","0.0740052632172101","0.0688303044352074","0.0791802219992128"
"Min 1x per week","2003","no migration background","vocational + Abi","70","0.0588911177807714","0.0433279324780847","0.0744543030834581"
"Min 1x per week","2003","no migration background","higher vocational","160","0.110398173488304","0.0945071609867099","0.126289185989898"
"Min 1x per week","2003","no migration background","higher education","422","0.100166717404921","0.0907660514144968","0.109567383395345"
"Min 1x per week","2003","direct migration background","in school","","","",""
"Min 1x per week","2003","direct migration background","inadequately","","","",""
"Min 1x per week","2003","direct migration background","general elemantary","","","",""
"Min 1x per week","2003","direct migration background","middle vocational","34","0.0405472514823846","0.0281412741860346","0.0529532287787346"
"Min 1x per week","2003","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2003","direct migration background","higher vocational","","","",""
"Min 1x per week","2003","direct migration background","higher education","","","",""
"Min 1x per week","2003","indirect migration background","in school","","","",""
"Min 1x per week","2003","indirect migration background","inadequately","","","",""
"Min 1x per week","2003","indirect migration background","general elemantary","","","",""
"Min 1x per week","2003","indirect migration background","middle vocational","","","",""
"Min 1x per week","2003","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2003","indirect migration background","higher vocational","","","",""
"Min 1x per week","2003","indirect migration background","higher education","","","",""
"Min 1x per month","2003","no migration background","in school","36","0.0611228401434988","0.0399552367538899","0.0822904435331078"
"Min 1x per month","2003","no migration background","inadequately","","","",""
"Min 1x per month","2003","no migration background","general elemantary","80","0.0432563709768143","0.0341090457456392","0.0524036962079893"
"Min 1x per month","2003","no migration background","middle vocational","748","0.0736947331207796","0.0685297771458902","0.078859689095669"
"Min 1x per month","2003","no migration background","vocational + Abi","71","0.080411698959319","0.0624349981127646","0.0983883998058735"
"Min 1x per month","2003","no migration background","higher vocational","154","0.0985439723418248","0.0834306446757648","0.113657300007885"
"Min 1x per month","2003","no migration background","higher education","436","0.109919343112697","0.100125173541065","0.119713512684329"
"Min 1x per month","2003","direct migration background","in school","","","",""
"Min 1x per month","2003","direct migration background","inadequately","","","",""
"Min 1x per month","2003","direct migration background","general elemantary","","","",""
"Min 1x per month","2003","direct migration background","middle vocational","","","",""
"Min 1x per month","2003","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2003","direct migration background","higher vocational","","","",""
"Min 1x per month","2003","direct migration background","higher education","","","",""
"Min 1x per month","2003","indirect migration background","in school","","","",""
"Min 1x per month","2003","indirect migration background","inadequately","","","",""
"Min 1x per month","2003","indirect migration background","general elemantary","","","",""
"Min 1x per month","2003","indirect migration background","middle vocational","","","",""
"Min 1x per month","2003","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2003","indirect migration background","higher vocational","","","",""
"Min 1x per month","2003","indirect migration background","higher education","","","",""
"Rarely","2003","no migration background","in school","56","0.150729924342081","0.119115287958585","0.182344560725576"
"Rarely","2003","no migration background","inadequately","","","",""
"Rarely","2003","no migration background","general elemantary","137","0.0656649250178429","0.0545273833154746","0.0768024667202112"
"Rarely","2003","no migration background","middle vocational","1043","0.10514399325499","0.0990802592165045","0.111207727293476"
"Rarely","2003","no migration background","vocational + Abi","105","0.101726816864636","0.0817431308069047","0.121710502922367"
"Rarely","2003","no migration background","higher vocational","185","0.123248347377796","0.106579650799538","0.139917043956054"
"Rarely","2003","no migration background","higher education","612","0.149455994885868","0.138291966319824","0.160620023451911"
"Rarely","2003","direct migration background","in school","","","",""
"Rarely","2003","direct migration background","inadequately","","","",""
"Rarely","2003","direct migration background","general elemantary","","","",""
"Rarely","2003","direct migration background","middle vocational","52","0.0537165871757539","0.0395357034516154","0.0678974708998925"
"Rarely","2003","direct migration background","vocational + Abi","","","",""
"Rarely","2003","direct migration background","higher vocational","","","",""
"Rarely","2003","direct migration background","higher education","36","0.0862151650759927","0.0575378830860023","0.114892447065983"
"Rarely","2003","indirect migration background","in school","","","",""
"Rarely","2003","indirect migration background","inadequately","","","",""
"Rarely","2003","indirect migration background","general elemantary","","","",""
"Rarely","2003","indirect migration background","middle vocational","","","",""
"Rarely","2003","indirect migration background","vocational + Abi","","","",""
"Rarely","2003","indirect migration background","higher vocational","","","",""
"Rarely","2003","indirect migration background","higher education","","","",""
"Never","2003","no migration background","in school","325","0.610649407380131","0.567563828765342","0.65373498599492"
"Never","2003","no migration background","inadequately","77","0.875437828546644","0.807214551573972","0.943661105519317"
"Never","2003","no migration background","general elemantary","1558","0.832396624410597","0.815601708786364","0.849191540034831"
"Never","2003","no migration background","middle vocational","7164","0.735515076311564","0.726796058150272","0.744234094472855"
"Never","2003","no migration background","vocational + Abi","617","0.739726739151037","0.710719654064674","0.768733824237401"
"Never","2003","no migration background","higher vocational","970","0.651288326773251","0.627122999439713","0.675453654106789"
"Never","2003","no migration background","higher education","2380","0.626192557414111","0.611043214438702","0.641341900389521"
"Never","2003","direct migration background","in school","43","0.890401367942221","0.802934106926235","0.977868628958206"
"Never","2003","direct migration background","inadequately","158","0.942287430895065","0.906812549685845","0.977762312104285"
"Never","2003","direct migration background","general elemantary","613","0.917061523919425","0.895957103330583","0.938165944508267"
"Never","2003","direct migration background","middle vocational","860","0.878017008501266","0.857432543670045","0.898601473332487"
"Never","2003","direct migration background","vocational + Abi","197","0.844955884687373","0.798280622929306","0.89163114644544"
"Never","2003","direct migration background","higher vocational","99","0.650018255322549","0.572115589811047","0.727920920834052"
"Never","2003","direct migration background","higher education","275","0.777998814486436","0.735537709082232","0.82045991989064"
"Never","2003","indirect migration background","in school","54","0.764177894707452","0.665434419434638","0.862921369980266"
"Never","2003","indirect migration background","inadequately","","","",""
"Never","2003","indirect migration background","general elemantary","164","0.886881389417934","0.841605293817648","0.93215748501822"
"Never","2003","indirect migration background","middle vocational","276","0.864765984558191","0.827813604756714","0.901718364359667"
"Never","2003","indirect migration background","vocational + Abi","39","0.722885720531936","0.592116326962539","0.853655114101333"
"Never","2003","indirect migration background","higher vocational","","","",""
"Never","2003","indirect migration background","higher education","48","0.624427131835345","0.504845134146822","0.744009129523869"
"Daily","2004","no migration background","in school","","","",""
"Daily","2004","no migration background","inadequately","","","",""
"Daily","2004","no migration background","general elemantary","","","",""
"Daily","2004","no migration background","middle vocational","","","",""
"Daily","2004","no migration background","vocational + Abi","","","",""
"Daily","2004","no migration background","higher vocational","","","",""
"Daily","2004","no migration background","higher education","","","",""
"Daily","2004","direct migration background","in school","","","",""
"Daily","2004","direct migration background","inadequately","","","",""
"Daily","2004","direct migration background","general elemantary","","","",""
"Daily","2004","direct migration background","middle vocational","","","",""
"Daily","2004","direct migration background","vocational + Abi","","","",""
"Daily","2004","direct migration background","higher vocational","","","",""
"Daily","2004","direct migration background","higher education","","","",""
"Daily","2004","indirect migration background","in school","","","",""
"Daily","2004","indirect migration background","inadequately","","","",""
"Daily","2004","indirect migration background","general elemantary","","","",""
"Daily","2004","indirect migration background","middle vocational","","","",""
"Daily","2004","indirect migration background","vocational + Abi","","","",""
"Daily","2004","indirect migration background","higher vocational","","","",""
"Daily","2004","indirect migration background","higher education","","","",""
"Min 1x per week","2004","no migration background","in school","","","",""
"Min 1x per week","2004","no migration background","inadequately","","","",""
"Min 1x per week","2004","no migration background","general elemantary","","","",""
"Min 1x per week","2004","no migration background","middle vocational","","","",""
"Min 1x per week","2004","no migration background","vocational + Abi","","","",""
"Min 1x per week","2004","no migration background","higher vocational","","","",""
"Min 1x per week","2004","no migration background","higher education","","","",""
"Min 1x per week","2004","direct migration background","in school","","","",""
"Min 1x per week","2004","direct migration background","inadequately","","","",""
"Min 1x per week","2004","direct migration background","general elemantary","","","",""
"Min 1x per week","2004","direct migration background","middle vocational","","","",""
"Min 1x per week","2004","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2004","direct migration background","higher vocational","","","",""
"Min 1x per week","2004","direct migration background","higher education","","","",""
"Min 1x per week","2004","indirect migration background","in school","","","",""
"Min 1x per week","2004","indirect migration background","inadequately","","","",""
"Min 1x per week","2004","indirect migration background","general elemantary","","","",""
"Min 1x per week","2004","indirect migration background","middle vocational","","","",""
"Min 1x per week","2004","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2004","indirect migration background","higher vocational","","","",""
"Min 1x per week","2004","indirect migration background","higher education","","","",""
"Min 1x per month","2004","no migration background","in school","","","",""
"Min 1x per month","2004","no migration background","inadequately","","","",""
"Min 1x per month","2004","no migration background","general elemantary","","","",""
"Min 1x per month","2004","no migration background","middle vocational","","","",""
"Min 1x per month","2004","no migration background","vocational + Abi","","","",""
"Min 1x per month","2004","no migration background","higher vocational","","","",""
"Min 1x per month","2004","no migration background","higher education","","","",""
"Min 1x per month","2004","direct migration background","in school","","","",""
"Min 1x per month","2004","direct migration background","inadequately","","","",""
"Min 1x per month","2004","direct migration background","general elemantary","","","",""
"Min 1x per month","2004","direct migration background","middle vocational","","","",""
"Min 1x per month","2004","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2004","direct migration background","higher vocational","","","",""
"Min 1x per month","2004","direct migration background","higher education","","","",""
"Min 1x per month","2004","indirect migration background","in school","","","",""
"Min 1x per month","2004","indirect migration background","inadequately","","","",""
"Min 1x per month","2004","indirect migration background","general elemantary","","","",""
"Min 1x per month","2004","indirect migration background","middle vocational","","","",""
"Min 1x per month","2004","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2004","indirect migration background","higher vocational","","","",""
"Min 1x per month","2004","indirect migration background","higher education","","","",""
"Rarely","2004","no migration background","in school","","","",""
"Rarely","2004","no migration background","inadequately","","","",""
"Rarely","2004","no migration background","general elemantary","","","",""
"Rarely","2004","no migration background","middle vocational","","","",""
"Rarely","2004","no migration background","vocational + Abi","","","",""
"Rarely","2004","no migration background","higher vocational","","","",""
"Rarely","2004","no migration background","higher education","","","",""
"Rarely","2004","direct migration background","in school","","","",""
"Rarely","2004","direct migration background","inadequately","","","",""
"Rarely","2004","direct migration background","general elemantary","","","",""
"Rarely","2004","direct migration background","middle vocational","","","",""
"Rarely","2004","direct migration background","vocational + Abi","","","",""
"Rarely","2004","direct migration background","higher vocational","","","",""
"Rarely","2004","direct migration background","higher education","","","",""
"Rarely","2004","indirect migration background","in school","","","",""
"Rarely","2004","indirect migration background","inadequately","","","",""
"Rarely","2004","indirect migration background","general elemantary","","","",""
"Rarely","2004","indirect migration background","middle vocational","","","",""
"Rarely","2004","indirect migration background","vocational + Abi","","","",""
"Rarely","2004","indirect migration background","higher vocational","","","",""
"Rarely","2004","indirect migration background","higher education","","","",""
"Never","2004","no migration background","in school","","","",""
"Never","2004","no migration background","inadequately","","","",""
"Never","2004","no migration background","general elemantary","","","",""
"Never","2004","no migration background","middle vocational","","","",""
"Never","2004","no migration background","vocational + Abi","","","",""
"Never","2004","no migration background","higher vocational","","","",""
"Never","2004","no migration background","higher education","","","",""
"Never","2004","direct migration background","in school","","","",""
"Never","2004","direct migration background","inadequately","","","",""
