"pli0096_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2001","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Min 1x per week","2001","direct migration background","(3a) lower tertiary education","8","","",""
"Min 1x per week","2001","direct migration background","(3b) higher tertiary education","18","","",""
"Min 1x per week","2001","indirect migration background","(0) in school","2","","",""
"Min 1x per week","2001","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2001","indirect migration background","(1b) general elementary school","9","","",""
"Min 1x per week","2001","indirect migration background","(1c) basic vocational qualification","9","","",""
"Min 1x per week","2001","indirect migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per week","2001","indirect migration background","(2a) intermediate vocational","11","","",""
"Min 1x per week","2001","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","2001","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","2001","indirect migration background","(3a) lower tertiary education","1","","",""
"Min 1x per week","2001","indirect migration background","(3b) higher tertiary education","4","","",""
"Min 1x per month","2001","no migration background","(0) in school","24","","",""
"Min 1x per month","2001","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2001","no migration background","(1b) general elementary school","89","0.0568202542895026","0.0454805626605686","0.0681599459184366"
"Min 1x per month","2001","no migration background","(1c) basic vocational qualification","464","0.0770455008002232","0.0702249593214293","0.0838660422790171"
"Min 1x per month","2001","no migration background","(2b) intermediate general qualification","34","0.0771223914517385","0.0537846657597385","0.100460117143738"
"Min 1x per month","2001","no migration background","(2a) intermediate vocational","420","0.0885337299604719","0.0804975037345807","0.0965699561863631"
"Min 1x per month","2001","no migration background","(2c_gen) general maturity certificate","37","0.0582068843714641","0.0390195338655351","0.0773942348773932"
"Min 1x per month","2001","no migration background","(2c_voc) vocational maturity certificate","103","0.0927014325965614","0.0754130812713943","0.109989783921729"
"Min 1x per month","2001","no migration background","(3a) lower tertiary education","153","0.10026566130076","0.0849842171087306","0.115547105492789"
"Min 1x per month","2001","no migration background","(3b) higher tertiary education","195","0.108249190417513","0.0931938518660721","0.123304528968954"
"Min 1x per month","2001","direct migration background","(0) in school","","","",""
"Min 1x per month","2001","direct migration background","(1a) inadequately completed","3","","",""
"Min 1x per month","2001","direct migration background","(1b) general elementary school","12","","",""
"Min 1x per month","2001","direct migration background","(1c) basic vocational qualification","25","","",""
"Min 1x per month","2001","direct migration background","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2001","direct migration background","(2a) intermediate vocational","12","","",""
"Min 1x per month","2001","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Min 1x per month","2001","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"Min 1x per month","2001","direct migration background","(3a) lower tertiary education","5","","",""
"Min 1x per month","2001","direct migration background","(3b) higher tertiary education","24","","",""
"Min 1x per month","2001","indirect migration background","(0) in school","1","","",""
"Min 1x per month","2001","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2001","indirect migration background","(1b) general elementary school","1","","",""
"Min 1x per month","2001","indirect migration background","(1c) basic vocational qualification","4","","",""
"Min 1x per month","2001","indirect migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per month","2001","indirect migration background","(2a) intermediate vocational","3","","",""
"Min 1x per month","2001","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2001","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","2001","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2001","indirect migration background","(3b) higher tertiary education","2","","",""
"Rarely","2001","no migration background","(0) in school","68","0.148693122481751","0.115220345958742","0.18216589900476"
"Rarely","2001","no migration background","(1a) inadequately completed","4","","",""
"Rarely","2001","no migration background","(1b) general elementary school","112","0.0643798139336","0.0523578042006199","0.0764018236665801"
"Rarely","2001","no migration background","(1c) basic vocational qualification","629","0.102488920421229","0.0947315695375329","0.110246271304926"
"Rarely","2001","no migration background","(2b) intermediate general qualification","68","0.150380108350289","0.11911184471457","0.181648371986008"
"Rarely","2001","no migration background","(2a) intermediate vocational","651","0.134849810557503","0.125187112778723","0.144512508336284"
"Rarely","2001","no migration background","(2c_gen) general maturity certificate","123","0.209787962395283","0.176421345141019","0.243154579649547"
"Rarely","2001","no migration background","(2c_voc) vocational maturity certificate","166","0.15594475206692","0.134317264880247","0.177572239253592"
"Rarely","2001","no migration background","(3a) lower tertiary education","247","0.176292641314289","0.156904565656801","0.195680716971777"
"Rarely","2001","no migration background","(3b) higher tertiary education","285","0.185129525779815","0.166308704241411","0.203950347318218"
"Rarely","2001","direct migration background","(0) in school","2","","",""
"Rarely","2001","direct migration background","(1a) inadequately completed","11","","",""
"Rarely","2001","direct migration background","(1b) general elementary school","39","0.0601214980439831","0.0425619830539967","0.0776810130339695"
"Rarely","2001","direct migration background","(1c) basic vocational qualification","64","0.0710159490341086","0.0537589455190394","0.0882729525491777"
"Rarely","2001","direct migration background","(2b) intermediate general qualification","3","","",""
"Rarely","2001","direct migration background","(2a) intermediate vocational","14","","",""
"Rarely","2001","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Rarely","2001","direct migration background","(2c_voc) vocational maturity certificate","36","0.125195639429731","0.08904880864109","0.161342470218371"
"Rarely","2001","direct migration background","(3a) lower tertiary education","9","","",""
"Rarely","2001","direct migration background","(3b) higher tertiary education","25","","",""
"Rarely","2001","indirect migration background","(0) in school","8","","",""
"Rarely","2001","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2001","indirect migration background","(1b) general elementary school","17","","",""
"Rarely","2001","indirect migration background","(1c) basic vocational qualification","14","","",""
"Rarely","2001","indirect migration background","(2b) intermediate general qualification","6","","",""
"Rarely","2001","indirect migration background","(2a) intermediate vocational","11","","",""
"Rarely","2001","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Rarely","2001","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","2001","indirect migration background","(3a) lower tertiary education","5","","",""
"Rarely","2001","indirect migration background","(3b) higher tertiary education","4","","",""
"Never","2001","no migration background","(0) in school","300","0.705974858915415","0.663111117388703","0.748838600442126"
"Never","2001","no migration background","(1a) inadequately completed","75","0.869343914891444","0.79727149935879","0.941416330424099"
"Never","2001","no migration background","(1b) general elementary school","1342","0.84349607706331","0.825698676602365","0.861293477524256"
"Never","2001","no migration background","(1c) basic vocational qualification","4291","0.739849470855617","0.728628275891894","0.751070665819341"
"Never","2001","no migration background","(2b) intermediate general qualification","366","0.704301069750983","0.664380173479099","0.744221966022867"
"Never","2001","no migration background","(2a) intermediate vocational","3302","0.68601660155957","0.672887103356186","0.699146099762955"
"Never","2001","no migration background","(2c_gen) general maturity certificate","349","0.604829276893867","0.564764856890347","0.644893696897388"
"Never","2001","no migration background","(2c_voc) vocational maturity certificate","699","0.652259406482631","0.623868901654889","0.680649911310372"
"Never","2001","no migration background","(3a) lower tertiary education","919","0.610707581056974","0.585899922870531","0.635515239243416"
"Never","2001","no migration background","(3b) higher tertiary education","964","0.579825838673853","0.555908112212036","0.603743565135669"
"Never","2001","direct migration background","(0) in school","41","0.899142295636951","0.812118518693638","0.986166072580263"
"Never","2001","direct migration background","(1a) inadequately completed","211","0.914985966418082","0.878863044069742","0.951108888766423"
"Never","2001","direct migration background","(1b) general elementary school","636","0.891345006223218","0.86835656495489","0.914333447491546"
"Never","2001","direct migration background","(1c) basic vocational qualification","732","0.862357318664816","0.839209850266522","0.88550478706311"
"Never","2001","direct migration background","(2b) intermediate general qualification","60","0.827251676851781","0.738054872762898","0.916448480940664"
"Never","2001","direct migration background","(2a) intermediate vocational","125","0.762736433898466","0.69722858229342","0.828244285503513"
"Never","2001","direct migration background","(2c_gen) general maturity certificate","122","0.88254697892419","0.829777709127046","0.935316248721334"
"Never","2001","direct migration background","(2c_voc) vocational maturity certificate","255","0.775271651367012","0.729680974786194","0.820862327947831"
"Never","2001","direct migration background","(3a) lower tertiary education","63","0.764760141584926","0.674591255351949","0.854929027817904"
"Never","2001","direct migration background","(3b) higher tertiary education","208","0.777362316444928","0.728193152541734","0.826531480348123"
"Never","2001","indirect migration background","(0) in school","56","0.789882239039891","0.692333143713643","0.88743133436614"
"Never","2001","indirect migration background","(1a) inadequately completed","9","","",""
"Never","2001","indirect migration background","(1b) general elementary school","129","0.808604060388769","0.746870672585602","0.870337448191937"
"Never","2001","indirect migration background","(1c) basic vocational qualification","117","0.813758235369693","0.750173468648958","0.877343002090428"
"Never","2001","indirect migration background","(2b) intermediate general qualification","72","0.835352395868121","0.756971281370302","0.91373351036594"
"Never","2001","indirect migration background","(2a) intermediate vocational","94","0.764494780952386","0.688258422955185","0.840731138949587"
"Never","2001","indirect migration background","(2c_gen) general maturity certificate","60","0.796638964944025","0.706737374972723","0.886540554915327"
"Never","2001","indirect migration background","(2c_voc) vocational maturity certificate","42","0.738933528739022","0.615955284887128","0.861911772590915"
"Never","2001","indirect migration background","(3a) lower tertiary education","13","","",""
"Never","2001","indirect migration background","(3b) higher tertiary education","27","","",""
"Daily","2002","no migration background","(0) in school","","","",""
"Daily","2002","no migration background","(1a) inadequately completed","","","",""
"Daily","2002","no migration background","(1b) general elementary school","","","",""
"Daily","2002","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2002","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2002","no migration background","(2a) intermediate vocational","","","",""
"Daily","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2002","no migration background","(3a) lower tertiary education","","","",""
"Daily","2002","no migration background","(3b) higher tertiary education","","","",""
"Daily","2002","direct migration background","(0) in school","","","",""
"Daily","2002","direct migration background","(1a) inadequately completed","","","",""
"Daily","2002","direct migration background","(1b) general elementary school","","","",""
"Daily","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2002","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2002","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2002","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2002","indirect migration background","(0) in school","","","",""
"Daily","2002","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2002","indirect migration background","(1b) general elementary school","","","",""
"Daily","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","no migration background","(0) in school","","","",""
"Min 1x per week","2002","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2002","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2002","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","direct migration background","(0) in school","","","",""
"Min 1x per week","2002","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2002","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","indirect migration background","(0) in school","","","",""
"Min 1x per week","2002","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2002","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","no migration background","(0) in school","","","",""
"Min 1x per month","2002","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2002","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2002","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","direct migration background","(0) in school","","","",""
"Min 1x per month","2002","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2002","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","indirect migration background","(0) in school","","","",""
"Min 1x per month","2002","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2002","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","no migration background","(0) in school","","","",""
"Rarely","2002","no migration background","(1a) inadequately completed","","","",""
"Rarely","2002","no migration background","(1b) general elementary school","","","",""
"Rarely","2002","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","direct migration background","(0) in school","","","",""
"Rarely","2002","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2002","direct migration background","(1b) general elementary school","","","",""
"Rarely","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2002","indirect migration background","(0) in school","","","",""
"Rarely","2002","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2002","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2002","no migration background","(0) in school","","","",""
"Never","2002","no migration background","(1a) inadequately completed","","","",""
"Never","2002","no migration background","(1b) general elementary school","","","",""
"Never","2002","no migration background","(1c) basic vocational qualification","","","",""
"Never","2002","no migration background","(2b) intermediate general qualification","","","",""
"Never","2002","no migration background","(2a) intermediate vocational","","","",""
"Never","2002","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","no migration background","(3a) lower tertiary education","","","",""
"Never","2002","no migration background","(3b) higher tertiary education","","","",""
"Never","2002","direct migration background","(0) in school","","","",""
"Never","2002","direct migration background","(1a) inadequately completed","","","",""
"Never","2002","direct migration background","(1b) general elementary school","","","",""
"Never","2002","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2002","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2002","direct migration background","(2a) intermediate vocational","","","",""
"Never","2002","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","direct migration background","(3a) lower tertiary education","","","",""
"Never","2002","direct migration background","(3b) higher tertiary education","","","",""
"Never","2002","indirect migration background","(0) in school","","","",""
"Never","2002","indirect migration background","(1a) inadequately completed","","","",""
"Never","2002","indirect migration background","(1b) general elementary school","","","",""
"Never","2002","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2002","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2002","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2002","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2003","no migration background","(0) in school","7","","",""
"Daily","2003","no migration background","(1a) inadequately completed","3","","",""
"Daily","2003","no migration background","(1b) general elementary school","6","","",""
"Daily","2003","no migration background","(1c) basic vocational qualification","62","0.0110625866666931","0.00827876740462589","0.0138464059287602"
"Daily","2003","no migration background","(2b) intermediate general qualification","9","","",""
"Daily","2003","no migration background","(2a) intermediate vocational","55","0.0105672963593624","0.00769014460577441","0.0134444481129504"
"Daily","2003","no migration background","(2c_gen) general maturity certificate","13","","",""
"Daily","2003","no migration background","(2c_voc) vocational maturity certificate","27","","",""
"Daily","2003","no migration background","(3a) lower tertiary education","23","","",""
"Daily","2003","no migration background","(3b) higher tertiary education","45","0.0185366792797491","0.0130219260505946","0.0240514325089036"
"Daily","2003","direct migration background","(0) in school","","","",""
"Daily","2003","direct migration background","(1a) inadequately completed","","","",""
"Daily","2003","direct migration background","(1b) general elementary school","1","","",""
"Daily","2003","direct migration background","(1c) basic vocational qualification","4","","",""
"Daily","2003","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2003","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2003","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2003","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Daily","2003","direct migration background","(3a) lower tertiary education","3","","",""
"Daily","2003","direct migration background","(3b) higher tertiary education","2","","",""
"Daily","2003","indirect migration background","(0) in school","1","","",""
"Daily","2003","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2003","indirect migration background","(1b) general elementary school","1","","",""
"Daily","2003","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2003","indirect migration background","(2b) intermediate general qualification","1","","",""
"Daily","2003","indirect migration background","(2a) intermediate vocational","3","","",""
"Daily","2003","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Daily","2003","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","no migration background","(0) in school","68","0.162446230447172","0.12985305252226","0.195039408372084"
"Min 1x per week","2003","no migration background","(1a) inadequately completed","4","","",""
"Min 1x per week","2003","no migration background","(1b) general elementary school","67","0.0424950803286818","0.0320291958013153","0.0529609648560483"
"Min 1x per week","2003","no migration background","(1c) basic vocational qualification","437","0.080430702207421","0.0731924876845853","0.0876689167302567"
"Min 1x per week","2003","no migration background","(2b) intermediate general qualification","45","0.0900322498737098","0.0650682337744837","0.114996265972936"
"Min 1x per week","2003","no migration background","(2a) intermediate vocational","387","0.0753456418601624","0.067918760714133","0.0827725230061918"
"Min 1x per week","2003","no migration background","(2c_gen) general maturity certificate","59","0.0822069383938747","0.0612034211132992","0.10321045567445"
"Min 1x per week","2003","no migration background","(2c_voc) vocational maturity certificate","102","0.0661215507141698","0.0521661876774798","0.0800769137508599"
"Min 1x per week","2003","no migration background","(3a) lower tertiary education","175","0.106960238443932","0.0919102154713077","0.122010261416557"
"Min 1x per week","2003","no migration background","(3b) higher tertiary education","247","0.0943378915787411","0.0823870287775371","0.106288754379945"
"Min 1x per week","2003","direct migration background","(0) in school","3","","",""
"Min 1x per week","2003","direct migration background","(1a) inadequately completed","6","","",""
"Min 1x per week","2003","direct migration background","(1b) general elementary school","14","","",""
"Min 1x per week","2003","direct migration background","(1c) basic vocational qualification","24","","",""
"Min 1x per week","2003","direct migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2003","direct migration background","(2a) intermediate vocational","11","","",""
"Min 1x per week","2003","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Min 1x per week","2003","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Min 1x per week","2003","direct migration background","(3a) lower tertiary education","4","","",""
"Min 1x per week","2003","direct migration background","(3b) higher tertiary education","20","","",""
"Min 1x per week","2003","indirect migration background","(0) in school","8","","",""
"Min 1x per week","2003","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2003","indirect migration background","(1b) general elementary school","3","","",""
"Min 1x per week","2003","indirect migration background","(1c) basic vocational qualification","10","","",""
"Min 1x per week","2003","indirect migration background","(2b) intermediate general qualification","5","","",""
"Min 1x per week","2003","indirect migration background","(2a) intermediate vocational","9","","",""
"Min 1x per week","2003","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","2003","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","2003","indirect migration background","(3a) lower tertiary education","1","","",""
"Min 1x per week","2003","indirect migration background","(3b) higher tertiary education","4","","",""
"Min 1x per month","2003","no migration background","(0) in school","36","0.0611228401434988","0.0399552367538899","0.0822904435331078"
"Min 1x per month","2003","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2003","no migration background","(1b) general elementary school","53","0.0410015368980698","0.0307132011601297","0.0512898726360099"
"Min 1x per month","2003","no migration background","(1c) basic vocational qualification","381","0.0692481741885468","0.0624912444835654","0.0760051038935282"
"Min 1x per month","2003","no migration background","(2b) intermediate general qualification","27","","",""
"Min 1x per month","2003","no migration background","(2a) intermediate vocational","423","0.0852817727006911","0.0774229141676333","0.093140631233749"
"Min 1x per month","2003","no migration background","(2c_gen) general maturity certificate","55","0.0715975174502334","0.0518831641722375","0.0913118707282294"
"Min 1x per month","2003","no migration background","(2c_voc) vocational maturity certificate","114","0.0924837932569456","0.0762139091743413","0.10875367733955"
"Min 1x per month","2003","no migration background","(3a) lower tertiary education","156","0.0849648074568948","0.0713870195241717","0.0985425953896178"
"Min 1x per month","2003","no migration background","(3b) higher tertiary education","280","0.131330278778547","0.117520622987562","0.145139934569531"
"Min 1x per month","2003","direct migration background","(0) in school","1","","",""
"Min 1x per month","2003","direct migration background","(1a) inadequately completed","1","","",""
"Min 1x per month","2003","direct migration background","(1b) general elementary school","10","","",""
"Min 1x per month","2003","direct migration background","(1c) basic vocational qualification","16","","",""
"Min 1x per month","2003","direct migration background","(2b) intermediate general qualification","2","","",""
"Min 1x per month","2003","direct migration background","(2a) intermediate vocational","4","","",""
"Min 1x per month","2003","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Min 1x per month","2003","direct migration background","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per month","2003","direct migration background","(3a) lower tertiary education","7","","",""
"Min 1x per month","2003","direct migration background","(3b) higher tertiary education","21","","",""
"Min 1x per month","2003","indirect migration background","(0) in school","1","","",""
"Min 1x per month","2003","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2003","indirect migration background","(1b) general elementary school","1","","",""
"Min 1x per month","2003","indirect migration background","(1c) basic vocational qualification","3","","",""
"Min 1x per month","2003","indirect migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per month","2003","indirect migration background","(2a) intermediate vocational","3","","",""
"Min 1x per month","2003","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","2003","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","2003","indirect migration background","(3a) lower tertiary education","1","","",""
"Min 1x per month","2003","indirect migration background","(3b) higher tertiary education","1","","",""
"Rarely","2003","no migration background","(0) in school","56","0.150729924342081","0.119115287958585","0.182344560725576"
"Rarely","2003","no migration background","(1a) inadequately completed","7","","",""
"Rarely","2003","no migration background","(1b) general elementary school","93","0.0585180644780082","0.0463397530223119","0.0706963759337046"
"Rarely","2003","no migration background","(1c) basic vocational qualification","530","0.0956651821771862","0.0878368388142126","0.10349352554016"
"Rarely","2003","no migration background","(2b) intermediate general qualification","47","0.0932648808154638","0.0679018184141258","0.118627943216802"
"Rarely","2003","no migration background","(2a) intermediate vocational","546","0.114809209796846","0.105839167266499","0.123779252327194"
"Rarely","2003","no migration background","(2c_gen) general maturity certificate","96","0.160220772965024","0.132172418880025","0.188269127050023"
"Rarely","2003","no migration background","(2c_voc) vocational maturity certificate","154","0.111964623097559","0.0942561958433452","0.129673050351773"
"Rarely","2003","no migration background","(3a) lower tertiary education","225","0.138059133120923","0.121260966259681","0.154857299982166"
"Rarely","2003","no migration background","(3b) higher tertiary education","387","0.159234476738126","0.144274563366716","0.174194390109536"
"Rarely","2003","direct migration background","(0) in school","2","","",""
"Rarely","2003","direct migration background","(1a) inadequately completed","3","","",""
"Rarely","2003","direct migration background","(1b) general elementary school","15","","",""
"Rarely","2003","direct migration background","(1c) basic vocational qualification","40","0.0523695107266054","0.0364580748175417","0.0682809466356691"
"Rarely","2003","direct migration background","(2b) intermediate general qualification","1","","",""
"Rarely","2003","direct migration background","(2a) intermediate vocational","15","","",""
"Rarely","2003","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Rarely","2003","direct migration background","(2c_voc) vocational maturity certificate","28","","",""
"Rarely","2003","direct migration background","(3a) lower tertiary education","8","","",""
"Rarely","2003","direct migration background","(3b) higher tertiary education","28","","",""
"Rarely","2003","indirect migration background","(0) in school","7","","",""
"Rarely","2003","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2003","indirect migration background","(1b) general elementary school","1","","",""
