"plh0206i03","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2016","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2016","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2016","16-34 y.","direct migration background","107","0.0624432517501783","0.0528289317249855","0.072057571775371","4"
"4 on scale 1-7","2016","16-34 y.","indirect migration background","5","","","","4"
"4 on scale 1-7","2016","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2016","35-65 y.","direct migration background","62","0.0696459558911253","0.0579865614334737","0.081305350348777","4"
"4 on scale 1-7","2016","35-65 y.","no migration background","1","","","","4"
"5 on scale 1-7","2016","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2016","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","direct migration background","64","0.0331837232696889","0.026066483944564","0.0403009625948138","5"
"5 on scale 1-7","2016","35-65 y.","direct migration background","33","0.0261671592477814","0.0188553573604167","0.0334789611351461","5"
"5 on scale 1-7","2016","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2016","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","indirect migration background","2","","","","5"
"5 on scale 1-7","2016","35-65 y.","no migration background","","","","","5"
"6 on scale 1-7","2016","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2016","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2016","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","no migration background","1","","","","6"
"6 on scale 1-7","2016","16-34 y.","direct migration background","31","0.0160601148340344","0.0110651131098229","0.0210551165582459","6"
"6 on scale 1-7","2016","35-65 y.","direct migration background","20","","","","6"
"6 on scale 1-7","2016","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2016","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2016","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2016","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2016","66 and older","no migration background","","","","","7"
"7 Strongly agree","2016","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2016","16-34 y.","no migration background","1","","","","7"
"7 Strongly agree","2016","16-34 y.","direct migration background","74","0.0344415670928562","0.0271954096011352","0.0416877245845773","7"
"7 Strongly agree","2016","16-34 y.","indirect migration background","1","","","","7"
"7 Strongly agree","2016","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2016","35-65 y.","direct migration background","32","0.0193960361854547","0.0130790891739065","0.0257129831970029","7"
"1 Strongly disagree","2017","35-65 y.","direct migration background","778","0.799712326801835","0.774408838123656","0.825015815480014","1"
"1 Strongly disagree","2017","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2017","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2017","66 and older","direct migration background","33","0.891309718559076","0.789636512523502","0.99298292459465","1"
"1 Strongly disagree","2017","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","direct migration background","1358","0.722622194604806","0.70216572515924","0.743078664050371","1"
"1 Strongly disagree","2017","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","direct migration background","86","0.0885319825998479","0.0705719463329624","0.106492018866733","2"
"2 on scale 1-7 ","2017","66 and older","direct migration background","2","","","","2"
"2 on scale 1-7 ","2017","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","direct migration background","183","0.111001066475844","0.0966477131657203","0.125354419785967","2"
"2 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2017","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2017","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","direct migration background","76","0.0321839573041515","0.0241198683532017","0.0402480462551014","3"
"3 on scale 1-7 ","2017","35-65 y.","direct migration background","35","0.0439718594837658","0.0310087511391841","0.0569349678283475","3"
"3 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2017","35-65 y.","direct migration background","19","","","","4"
"4 on scale 1-7","2017","16-34 y.","direct migration background","82","0.0478940553462998","0.0381369133856318","0.0576511973069678","4"
"4 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2017","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2017","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2017","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2017","35-65 y.","direct migration background","10","","","","5"
"5 on scale 1-7","2017","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","direct migration background","42","0.021855708234298","0.0151749910959146","0.0285364253726813","5"
"5 on scale 1-7","2017","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2017","66 and older","direct migration background","1","","","","5"
"5 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","5"
"6 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2017","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2017","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2017","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2017","16-34 y.","direct migration background","21","","","","6"
"6 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2017","35-65 y.","direct migration background","10","","","","6"
"6 on scale 1-7","2017","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2017","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2017","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2017","66 and older","no migration background","","","","","7"
"7 Strongly agree","2017","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2017","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2017","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2017","16-34 y.","direct migration background","78","0.052258682516929","0.0420900321504512","0.0624273328834068","7"
"7 Strongly agree","2017","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2017","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2017","35-65 y.","direct migration background","23","","","","7"
"1 Strongly disagree","2018","35-65 y.","direct migration background","126","0.806468604952201","0.745061450205733","0.867875759698668","1"
"1 Strongly disagree","2018","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","direct migration background","4","","","","1"
"1 Strongly disagree","2018","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2018","16-34 y.","direct migration background","176","0.779136146864236","0.727507439761874","0.830764853966598","1"
"1 Strongly disagree","2018","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2018","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2018","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","direct migration background","13","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","direct migration background","21","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","direct migration background","","","","","2"
"3 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","direct migration background","13","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","direct migration background","4","","","","3"
"3 on scale 1-7 ","2018","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2018","35-65 y.","direct migration background","5","","","","4"
"4 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2018","16-34 y.","direct migration background","14","","","","4"
"4 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2018","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2018","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2018","35-65 y.","direct migration background","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2018","16-34 y.","direct migration background","5","","","","5"
"5 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2018","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","indirect migration background","","","","","5"
"6 on scale 1-7","2018","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2018","16-34 y.","direct migration background","5","","","","6"
"6 on scale 1-7","2018","35-65 y.","direct migration background","2","","","","6"
"6 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2018","35-65 y.","no migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","indirect migration background","","","","","6"
"7 Strongly agree","2018","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2018","16-34 y.","direct migration background","14","","","","7"
"7 Strongly agree","2018","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2018","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2018","35-65 y.","direct migration background","7","","","","7"
"7 Strongly agree","2018","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2018","66 and older","no migration background","","","","","7"
"7 Strongly agree","2018","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2018","66 and older","indirect migration background","","","","","7"
"1 Strongly disagree","2019","35-65 y.","direct migration background","78","0.641721466446026","0.556983270662119","0.726459662229934","1"
"1 Strongly disagree","2019","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","direct migration background","4","","","","1"
"1 Strongly disagree","2019","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","direct migration background","84","0.622892592142075","0.544276622021721","0.70150856226243","1"
"1 Strongly disagree","2019","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2019","35-65 y.","direct migration background","18","","","","2"
"2 on scale 1-7 ","2019","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","66 and older","direct migration background","2","","","","2"
"2 on scale 1-7 ","2019","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","direct migration background","16","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2019","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","direct migration background","19","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","direct migration background","10","","","","3"
"3 on scale 1-7 ","2019","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2019","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2019","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2019","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","direct migration background","9","","","","4"
"4 on scale 1-7","2019","16-34 y.","direct migration background","9","","","","4"
"4 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2019","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2019","66 and older","direct migration background","","","","","4"
"5 on scale 1-7","2019","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2019","16-34 y.","direct migration background","8","","","","5"
"5 on scale 1-7","2019","35-65 y.","direct migration background","3","","","","5"
"5 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2019","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","direct migration background","","","","","5"
"6 on scale 1-7","2019","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2019","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2019","16-34 y.","direct migration background","3","","","","6"
"6 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2019","35-65 y.","direct migration background","3","","","","6"
"6 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2019","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2019","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2019","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2019","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2019","16-34 y.","direct migration background","7","","","","7"
"7 Strongly agree","2019","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2019","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2019","35-65 y.","direct migration background","2","","","","7"
"7 Strongly agree","2019","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2019","66 and older","no migration background","","","","","7"
"7 Strongly agree","2019","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2019","66 and older","indirect migration background","","","","","7"
