"plh0206i03","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2013","North Rhine-Westphalia","no migration background","","","",""
"6 on scale 1-7","2013","North Rhine-Westphalia","direct migration background","","","",""
"6 on scale 1-7","2013","North Rhine-Westphalia","indirect migration background","","","",""
"6 on scale 1-7","2013","Hesse","no migration background","","","",""
"6 on scale 1-7","2013","Hesse","direct migration background","","","",""
"6 on scale 1-7","2013","Hesse","indirect migration background","","","",""
"6 on scale 1-7","2013","Rhineland-Palatinate,Saarland","no migration background","","","",""
"6 on scale 1-7","2013","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"6 on scale 1-7","2013","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"6 on scale 1-7","2013","Baden-Württemberg","no migration background","","","",""
"6 on scale 1-7","2013","Baden-Württemberg","direct migration background","","","",""
"6 on scale 1-7","2013","Baden-Württemberg","indirect migration background","","","",""
"6 on scale 1-7","2013","Bavaria","no migration background","","","",""
"6 on scale 1-7","2013","Bavaria","direct migration background","","","",""
"6 on scale 1-7","2013","Bavaria","indirect migration background","","","",""
"6 on scale 1-7","2013","Berlin","no migration background","","","",""
"6 on scale 1-7","2013","Berlin","direct migration background","","","",""
"6 on scale 1-7","2013","Berlin","indirect migration background","","","",""
"6 on scale 1-7","2013","Brandenburg","no migration background","","","",""
"6 on scale 1-7","2013","Brandenburg","direct migration background","","","",""
"6 on scale 1-7","2013","Brandenburg","indirect migration background","","","",""
"6 on scale 1-7","2013","Mecklenburg-Western Pomerania","no migration background","","","",""
"6 on scale 1-7","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"6 on scale 1-7","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"6 on scale 1-7","2013","Saxony","no migration background","","","",""
"6 on scale 1-7","2013","Saxony","direct migration background","","","",""
"6 on scale 1-7","2013","Saxony","indirect migration background","","","",""
"6 on scale 1-7","2013","Saxony-Anhalt","no migration background","","","",""
"6 on scale 1-7","2013","Saxony-Anhalt","direct migration background","","","",""
"6 on scale 1-7","2013","Saxony-Anhalt","indirect migration background","","","",""
"6 on scale 1-7","2013","Thuringia","no migration background","","","",""
"6 on scale 1-7","2013","Thuringia","direct migration background","","","",""
"6 on scale 1-7","2013","Thuringia","indirect migration background","","","",""
"7 Strongly agree","2013","Schleswig-Holstein","no migration background","","","",""
"7 Strongly agree","2013","Schleswig-Holstein","direct migration background","","","",""
"7 Strongly agree","2013","Schleswig-Holstein","indirect migration background","","","",""
"7 Strongly agree","2013","Hamburg","no migration background","","","",""
"7 Strongly agree","2013","Hamburg","direct migration background","","","",""
"7 Strongly agree","2013","Hamburg","indirect migration background","","","",""
"7 Strongly agree","2013","Lower Saxony","no migration background","","","",""
"7 Strongly agree","2013","Lower Saxony","direct migration background","","","",""
"7 Strongly agree","2013","Lower Saxony","indirect migration background","","","",""
"7 Strongly agree","2013","Bremen","no migration background","","","",""
"7 Strongly agree","2013","Bremen","direct migration background","","","",""
"7 Strongly agree","2013","Bremen","indirect migration background","","","",""
"7 Strongly agree","2013","North Rhine-Westphalia","no migration background","","","",""
"7 Strongly agree","2013","North Rhine-Westphalia","direct migration background","","","",""
"7 Strongly agree","2013","North Rhine-Westphalia","indirect migration background","","","",""
"7 Strongly agree","2013","Hesse","no migration background","","","",""
"7 Strongly agree","2013","Hesse","direct migration background","","","",""
"7 Strongly agree","2013","Hesse","indirect migration background","","","",""
"7 Strongly agree","2013","Rhineland-Palatinate,Saarland","no migration background","","","",""
"7 Strongly agree","2013","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"7 Strongly agree","2013","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"7 Strongly agree","2013","Baden-Württemberg","no migration background","","","",""
"7 Strongly agree","2013","Baden-Württemberg","direct migration background","","","",""
"7 Strongly agree","2013","Baden-Württemberg","indirect migration background","","","",""
"7 Strongly agree","2013","Bavaria","no migration background","","","",""
"7 Strongly agree","2013","Bavaria","direct migration background","","","",""
"7 Strongly agree","2013","Bavaria","indirect migration background","","","",""
"7 Strongly agree","2013","Berlin","no migration background","","","",""
"7 Strongly agree","2013","Berlin","direct migration background","","","",""
"7 Strongly agree","2013","Berlin","indirect migration background","","","",""
"7 Strongly agree","2013","Brandenburg","no migration background","","","",""
"7 Strongly agree","2013","Brandenburg","direct migration background","","","",""
"7 Strongly agree","2013","Brandenburg","indirect migration background","","","",""
"7 Strongly agree","2013","Mecklenburg-Western Pomerania","no migration background","","","",""
"7 Strongly agree","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"7 Strongly agree","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2013","Saxony","no migration background","","","",""
"7 Strongly agree","2013","Saxony","direct migration background","","","",""
"7 Strongly agree","2013","Saxony","indirect migration background","","","",""
"7 Strongly agree","2013","Saxony-Anhalt","no migration background","","","",""
"7 Strongly agree","2013","Saxony-Anhalt","direct migration background","","","",""
"7 Strongly agree","2013","Saxony-Anhalt","indirect migration background","","","",""
"7 Strongly agree","2013","Thuringia","no migration background","","","",""
"7 Strongly agree","2013","Thuringia","direct migration background","","","",""
"7 Strongly agree","2013","Thuringia","indirect migration background","","","",""
"1 Strongly disagree","2014","Schleswig-Holstein","no migration background","","","",""
"1 Strongly disagree","2014","Schleswig-Holstein","direct migration background","","","",""
"1 Strongly disagree","2014","Schleswig-Holstein","indirect migration background","","","",""
"1 Strongly disagree","2014","Hamburg","no migration background","","","",""
"1 Strongly disagree","2014","Hamburg","direct migration background","","","",""
"1 Strongly disagree","2014","Hamburg","indirect migration background","","","",""
"1 Strongly disagree","2014","Lower Saxony","no migration background","","","",""
"1 Strongly disagree","2014","Lower Saxony","direct migration background","","","",""
"1 Strongly disagree","2014","Lower Saxony","indirect migration background","","","",""
"1 Strongly disagree","2014","Bremen","no migration background","","","",""
"1 Strongly disagree","2014","Bremen","direct migration background","","","",""
"1 Strongly disagree","2014","Bremen","indirect migration background","","","",""
"1 Strongly disagree","2014","North Rhine-Westphalia","no migration background","","","",""
"1 Strongly disagree","2014","North Rhine-Westphalia","direct migration background","","","",""
"1 Strongly disagree","2014","North Rhine-Westphalia","indirect migration background","","","",""
"1 Strongly disagree","2014","Hesse","no migration background","","","",""
"1 Strongly disagree","2014","Hesse","direct migration background","","","",""
"1 Strongly disagree","2014","Hesse","indirect migration background","","","",""
"1 Strongly disagree","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"1 Strongly disagree","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"1 Strongly disagree","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"1 Strongly disagree","2014","Baden-Württemberg","no migration background","","","",""
"1 Strongly disagree","2014","Baden-Württemberg","direct migration background","","","",""
"1 Strongly disagree","2014","Baden-Württemberg","indirect migration background","","","",""
"1 Strongly disagree","2014","Bavaria","no migration background","","","",""
"1 Strongly disagree","2014","Bavaria","direct migration background","","","",""
"1 Strongly disagree","2014","Bavaria","indirect migration background","","","",""
"1 Strongly disagree","2014","Berlin","no migration background","","","",""
"1 Strongly disagree","2014","Berlin","direct migration background","","","",""
"1 Strongly disagree","2014","Berlin","indirect migration background","","","",""
"1 Strongly disagree","2014","Brandenburg","no migration background","","","",""
"1 Strongly disagree","2014","Brandenburg","direct migration background","","","",""
"1 Strongly disagree","2014","Brandenburg","indirect migration background","","","",""
"1 Strongly disagree","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"1 Strongly disagree","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"1 Strongly disagree","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"1 Strongly disagree","2014","Saxony","no migration background","","","",""
"1 Strongly disagree","2014","Saxony","direct migration background","","","",""
"1 Strongly disagree","2014","Saxony","indirect migration background","","","",""
"1 Strongly disagree","2014","Saxony-Anhalt","no migration background","","","",""
"1 Strongly disagree","2014","Saxony-Anhalt","direct migration background","","","",""
"1 Strongly disagree","2014","Saxony-Anhalt","indirect migration background","","","",""
"1 Strongly disagree","2014","Thuringia","no migration background","","","",""
"1 Strongly disagree","2014","Thuringia","direct migration background","","","",""
"1 Strongly disagree","2014","Thuringia","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Schleswig-Holstein","no migration background","","","",""
"2 on scale 1-7 ","2014","Schleswig-Holstein","direct migration background","","","",""
"2 on scale 1-7 ","2014","Schleswig-Holstein","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Hamburg","no migration background","","","",""
"2 on scale 1-7 ","2014","Hamburg","direct migration background","","","",""
"2 on scale 1-7 ","2014","Hamburg","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Lower Saxony","no migration background","","","",""
"2 on scale 1-7 ","2014","Lower Saxony","direct migration background","","","",""
"2 on scale 1-7 ","2014","Lower Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Bremen","no migration background","","","",""
"2 on scale 1-7 ","2014","Bremen","direct migration background","","","",""
"2 on scale 1-7 ","2014","Bremen","indirect migration background","","","",""
"2 on scale 1-7 ","2014","North Rhine-Westphalia","no migration background","","","",""
"2 on scale 1-7 ","2014","North Rhine-Westphalia","direct migration background","","","",""
"2 on scale 1-7 ","2014","North Rhine-Westphalia","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Hesse","no migration background","","","",""
"2 on scale 1-7 ","2014","Hesse","direct migration background","","","",""
"2 on scale 1-7 ","2014","Hesse","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"2 on scale 1-7 ","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"2 on scale 1-7 ","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Baden-Württemberg","no migration background","","","",""
"2 on scale 1-7 ","2014","Baden-Württemberg","direct migration background","","","",""
"2 on scale 1-7 ","2014","Baden-Württemberg","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Bavaria","no migration background","","","",""
"2 on scale 1-7 ","2014","Bavaria","direct migration background","","","",""
"2 on scale 1-7 ","2014","Bavaria","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Berlin","no migration background","","","",""
"2 on scale 1-7 ","2014","Berlin","direct migration background","","","",""
"2 on scale 1-7 ","2014","Berlin","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Brandenburg","no migration background","","","",""
"2 on scale 1-7 ","2014","Brandenburg","direct migration background","","","",""
"2 on scale 1-7 ","2014","Brandenburg","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"2 on scale 1-7 ","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"2 on scale 1-7 ","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Saxony","no migration background","","","",""
"2 on scale 1-7 ","2014","Saxony","direct migration background","","","",""
"2 on scale 1-7 ","2014","Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Saxony-Anhalt","no migration background","","","",""
"2 on scale 1-7 ","2014","Saxony-Anhalt","direct migration background","","","",""
"2 on scale 1-7 ","2014","Saxony-Anhalt","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Thuringia","no migration background","","","",""
"2 on scale 1-7 ","2014","Thuringia","direct migration background","","","",""
"2 on scale 1-7 ","2014","Thuringia","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Schleswig-Holstein","no migration background","","","",""
"3 on scale 1-7 ","2014","Schleswig-Holstein","direct migration background","","","",""
"3 on scale 1-7 ","2014","Schleswig-Holstein","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Hamburg","no migration background","","","",""
"3 on scale 1-7 ","2014","Hamburg","direct migration background","","","",""
"3 on scale 1-7 ","2014","Hamburg","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Lower Saxony","no migration background","","","",""
"3 on scale 1-7 ","2014","Lower Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2014","Lower Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Bremen","no migration background","","","",""
"3 on scale 1-7 ","2014","Bremen","direct migration background","","","",""
"3 on scale 1-7 ","2014","Bremen","indirect migration background","","","",""
"3 on scale 1-7 ","2014","North Rhine-Westphalia","no migration background","","","",""
"3 on scale 1-7 ","2014","North Rhine-Westphalia","direct migration background","","","",""
"3 on scale 1-7 ","2014","North Rhine-Westphalia","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Hesse","no migration background","","","",""
"3 on scale 1-7 ","2014","Hesse","direct migration background","","","",""
"3 on scale 1-7 ","2014","Hesse","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"3 on scale 1-7 ","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"3 on scale 1-7 ","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Baden-Württemberg","no migration background","","","",""
"3 on scale 1-7 ","2014","Baden-Württemberg","direct migration background","","","",""
"3 on scale 1-7 ","2014","Baden-Württemberg","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Bavaria","no migration background","","","",""
"3 on scale 1-7 ","2014","Bavaria","direct migration background","","","",""
"3 on scale 1-7 ","2014","Bavaria","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Berlin","no migration background","","","",""
"3 on scale 1-7 ","2014","Berlin","direct migration background","","","",""
"3 on scale 1-7 ","2014","Berlin","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Brandenburg","no migration background","","","",""
"3 on scale 1-7 ","2014","Brandenburg","direct migration background","","","",""
"3 on scale 1-7 ","2014","Brandenburg","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"3 on scale 1-7 ","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"3 on scale 1-7 ","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Saxony","no migration background","","","",""
"3 on scale 1-7 ","2014","Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2014","Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Saxony-Anhalt","no migration background","","","",""
"3 on scale 1-7 ","2014","Saxony-Anhalt","direct migration background","","","",""
"3 on scale 1-7 ","2014","Saxony-Anhalt","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Thuringia","no migration background","","","",""
"3 on scale 1-7 ","2014","Thuringia","direct migration background","","","",""
"3 on scale 1-7 ","2014","Thuringia","indirect migration background","","","",""
"4 on scale 1-7","2014","Schleswig-Holstein","no migration background","","","",""
"4 on scale 1-7","2014","Schleswig-Holstein","direct migration background","","","",""
"4 on scale 1-7","2014","Schleswig-Holstein","indirect migration background","","","",""
"4 on scale 1-7","2014","Hamburg","no migration background","","","",""
"4 on scale 1-7","2014","Hamburg","direct migration background","","","",""
"4 on scale 1-7","2014","Hamburg","indirect migration background","","","",""
"4 on scale 1-7","2014","Lower Saxony","no migration background","","","",""
"4 on scale 1-7","2014","Lower Saxony","direct migration background","","","",""
"4 on scale 1-7","2014","Lower Saxony","indirect migration background","","","",""
"4 on scale 1-7","2014","Bremen","no migration background","","","",""
"4 on scale 1-7","2014","Bremen","direct migration background","","","",""
"4 on scale 1-7","2014","Bremen","indirect migration background","","","",""
"4 on scale 1-7","2014","North Rhine-Westphalia","no migration background","","","",""
"4 on scale 1-7","2014","North Rhine-Westphalia","direct migration background","","","",""
"4 on scale 1-7","2014","North Rhine-Westphalia","indirect migration background","","","",""
"4 on scale 1-7","2014","Hesse","no migration background","","","",""
"4 on scale 1-7","2014","Hesse","direct migration background","","","",""
"4 on scale 1-7","2014","Hesse","indirect migration background","","","",""
"4 on scale 1-7","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"4 on scale 1-7","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"4 on scale 1-7","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"4 on scale 1-7","2014","Baden-Württemberg","no migration background","","","",""
"4 on scale 1-7","2014","Baden-Württemberg","direct migration background","","","",""
"4 on scale 1-7","2014","Baden-Württemberg","indirect migration background","","","",""
"4 on scale 1-7","2014","Bavaria","no migration background","","","",""
"4 on scale 1-7","2014","Bavaria","direct migration background","","","",""
"4 on scale 1-7","2014","Bavaria","indirect migration background","","","",""
"4 on scale 1-7","2014","Berlin","no migration background","","","",""
"4 on scale 1-7","2014","Berlin","direct migration background","","","",""
"4 on scale 1-7","2014","Berlin","indirect migration background","","","",""
"4 on scale 1-7","2014","Brandenburg","no migration background","","","",""
"4 on scale 1-7","2014","Brandenburg","direct migration background","","","",""
"4 on scale 1-7","2014","Brandenburg","indirect migration background","","","",""
"4 on scale 1-7","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"4 on scale 1-7","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"4 on scale 1-7","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"4 on scale 1-7","2014","Saxony","no migration background","","","",""
"4 on scale 1-7","2014","Saxony","direct migration background","","","",""
"4 on scale 1-7","2014","Saxony","indirect migration background","","","",""
"4 on scale 1-7","2014","Saxony-Anhalt","no migration background","","","",""
"4 on scale 1-7","2014","Saxony-Anhalt","direct migration background","","","",""
"4 on scale 1-7","2014","Saxony-Anhalt","indirect migration background","","","",""
"4 on scale 1-7","2014","Thuringia","no migration background","","","",""
"4 on scale 1-7","2014","Thuringia","direct migration background","","","",""
"4 on scale 1-7","2014","Thuringia","indirect migration background","","","",""
"5 on scale 1-7","2014","Schleswig-Holstein","no migration background","","","",""
"5 on scale 1-7","2014","Schleswig-Holstein","direct migration background","","","",""
"5 on scale 1-7","2014","Schleswig-Holstein","indirect migration background","","","",""
"5 on scale 1-7","2014","Hamburg","no migration background","","","",""
"5 on scale 1-7","2014","Hamburg","direct migration background","","","",""
"5 on scale 1-7","2014","Hamburg","indirect migration background","","","",""
"5 on scale 1-7","2014","Lower Saxony","no migration background","","","",""
"5 on scale 1-7","2014","Lower Saxony","direct migration background","","","",""
"5 on scale 1-7","2014","Lower Saxony","indirect migration background","","","",""
"5 on scale 1-7","2014","Bremen","no migration background","","","",""
"5 on scale 1-7","2014","Bremen","direct migration background","","","",""
"5 on scale 1-7","2014","Bremen","indirect migration background","","","",""
"5 on scale 1-7","2014","North Rhine-Westphalia","no migration background","","","",""
"5 on scale 1-7","2014","North Rhine-Westphalia","direct migration background","","","",""
"5 on scale 1-7","2014","North Rhine-Westphalia","indirect migration background","","","",""
"5 on scale 1-7","2014","Hesse","no migration background","","","",""
"5 on scale 1-7","2014","Hesse","direct migration background","","","",""
"5 on scale 1-7","2014","Hesse","indirect migration background","","","",""
"5 on scale 1-7","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"5 on scale 1-7","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"5 on scale 1-7","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"5 on scale 1-7","2014","Baden-Württemberg","no migration background","","","",""
"5 on scale 1-7","2014","Baden-Württemberg","direct migration background","","","",""
"5 on scale 1-7","2014","Baden-Württemberg","indirect migration background","","","",""
"5 on scale 1-7","2014","Bavaria","no migration background","","","",""
"5 on scale 1-7","2014","Bavaria","direct migration background","","","",""
"5 on scale 1-7","2014","Bavaria","indirect migration background","","","",""
"5 on scale 1-7","2014","Berlin","no migration background","","","",""
"5 on scale 1-7","2014","Berlin","direct migration background","","","",""
"5 on scale 1-7","2014","Berlin","indirect migration background","","","",""
"5 on scale 1-7","2014","Brandenburg","no migration background","","","",""
"5 on scale 1-7","2014","Brandenburg","direct migration background","","","",""
"5 on scale 1-7","2014","Brandenburg","indirect migration background","","","",""
"5 on scale 1-7","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"5 on scale 1-7","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"5 on scale 1-7","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"5 on scale 1-7","2014","Saxony","no migration background","","","",""
"5 on scale 1-7","2014","Saxony","direct migration background","","","",""
"5 on scale 1-7","2014","Saxony","indirect migration background","","","",""
"5 on scale 1-7","2014","Saxony-Anhalt","no migration background","","","",""
"5 on scale 1-7","2014","Saxony-Anhalt","direct migration background","","","",""
"5 on scale 1-7","2014","Saxony-Anhalt","indirect migration background","","","",""
"5 on scale 1-7","2014","Thuringia","no migration background","","","",""
"5 on scale 1-7","2014","Thuringia","direct migration background","","","",""
"5 on scale 1-7","2014","Thuringia","indirect migration background","","","",""
"6 on scale 1-7","2014","Schleswig-Holstein","no migration background","","","",""
"6 on scale 1-7","2014","Schleswig-Holstein","direct migration background","","","",""
"6 on scale 1-7","2014","Schleswig-Holstein","indirect migration background","","","",""
"6 on scale 1-7","2014","Hamburg","no migration background","","","",""
"6 on scale 1-7","2014","Hamburg","direct migration background","","","",""
"6 on scale 1-7","2014","Hamburg","indirect migration background","","","",""
"6 on scale 1-7","2014","Lower Saxony","no migration background","","","",""
"6 on scale 1-7","2014","Lower Saxony","direct migration background","","","",""
"6 on scale 1-7","2014","Lower Saxony","indirect migration background","","","",""
"6 on scale 1-7","2014","Bremen","no migration background","","","",""
"6 on scale 1-7","2014","Bremen","direct migration background","","","",""
"6 on scale 1-7","2014","Bremen","indirect migration background","","","",""
"6 on scale 1-7","2014","North Rhine-Westphalia","no migration background","","","",""
"6 on scale 1-7","2014","North Rhine-Westphalia","direct migration background","","","",""
"6 on scale 1-7","2014","North Rhine-Westphalia","indirect migration background","","","",""
"6 on scale 1-7","2014","Hesse","no migration background","","","",""
"6 on scale 1-7","2014","Hesse","direct migration background","","","",""
"6 on scale 1-7","2014","Hesse","indirect migration background","","","",""
"6 on scale 1-7","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"6 on scale 1-7","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"6 on scale 1-7","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"6 on scale 1-7","2014","Baden-Württemberg","no migration background","","","",""
"6 on scale 1-7","2014","Baden-Württemberg","direct migration background","","","",""
"6 on scale 1-7","2014","Baden-Württemberg","indirect migration background","","","",""
"6 on scale 1-7","2014","Bavaria","no migration background","","","",""
"6 on scale 1-7","2014","Bavaria","direct migration background","","","",""
"6 on scale 1-7","2014","Bavaria","indirect migration background","","","",""
"6 on scale 1-7","2014","Berlin","no migration background","","","",""
"6 on scale 1-7","2014","Berlin","direct migration background","","","",""
"6 on scale 1-7","2014","Berlin","indirect migration background","","","",""
"6 on scale 1-7","2014","Brandenburg","no migration background","","","",""
"6 on scale 1-7","2014","Brandenburg","direct migration background","","","",""
"6 on scale 1-7","2014","Brandenburg","indirect migration background","","","",""
"6 on scale 1-7","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"6 on scale 1-7","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"6 on scale 1-7","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"6 on scale 1-7","2014","Saxony","no migration background","","","",""
"6 on scale 1-7","2014","Saxony","direct migration background","","","",""
"6 on scale 1-7","2014","Saxony","indirect migration background","","","",""
"6 on scale 1-7","2014","Saxony-Anhalt","no migration background","","","",""
"6 on scale 1-7","2014","Saxony-Anhalt","direct migration background","","","",""
"6 on scale 1-7","2014","Saxony-Anhalt","indirect migration background","","","",""
"6 on scale 1-7","2014","Thuringia","no migration background","","","",""
"6 on scale 1-7","2014","Thuringia","direct migration background","","","",""
"6 on scale 1-7","2014","Thuringia","indirect migration background","","","",""
"7 Strongly agree","2014","Schleswig-Holstein","no migration background","","","",""
"7 Strongly agree","2014","Schleswig-Holstein","direct migration background","","","",""
"7 Strongly agree","2014","Schleswig-Holstein","indirect migration background","","","",""
"7 Strongly agree","2014","Hamburg","no migration background","","","",""
"7 Strongly agree","2014","Hamburg","direct migration background","","","",""
"7 Strongly agree","2014","Hamburg","indirect migration background","","","",""
"7 Strongly agree","2014","Lower Saxony","no migration background","","","",""
"7 Strongly agree","2014","Lower Saxony","direct migration background","","","",""
"7 Strongly agree","2014","Lower Saxony","indirect migration background","","","",""
"7 Strongly agree","2014","Bremen","no migration background","","","",""
"7 Strongly agree","2014","Bremen","direct migration background","","","",""
"7 Strongly agree","2014","Bremen","indirect migration background","","","",""
"7 Strongly agree","2014","North Rhine-Westphalia","no migration background","","","",""
"7 Strongly agree","2014","North Rhine-Westphalia","direct migration background","","","",""
"7 Strongly agree","2014","North Rhine-Westphalia","indirect migration background","","","",""
"7 Strongly agree","2014","Hesse","no migration background","","","",""
"7 Strongly agree","2014","Hesse","direct migration background","","","",""
"7 Strongly agree","2014","Hesse","indirect migration background","","","",""
"7 Strongly agree","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"7 Strongly agree","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"7 Strongly agree","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"7 Strongly agree","2014","Baden-Württemberg","no migration background","","","",""
"7 Strongly agree","2014","Baden-Württemberg","direct migration background","","","",""
"7 Strongly agree","2014","Baden-Württemberg","indirect migration background","","","",""
"7 Strongly agree","2014","Bavaria","no migration background","","","",""
"7 Strongly agree","2014","Bavaria","direct migration background","","","",""
"7 Strongly agree","2014","Bavaria","indirect migration background","","","",""
"7 Strongly agree","2014","Berlin","no migration background","","","",""
"7 Strongly agree","2014","Berlin","direct migration background","","","",""
"7 Strongly agree","2014","Berlin","indirect migration background","","","",""
"7 Strongly agree","2014","Brandenburg","no migration background","","","",""
"7 Strongly agree","2014","Brandenburg","direct migration background","","","",""
"7 Strongly agree","2014","Brandenburg","indirect migration background","","","",""
"7 Strongly agree","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"7 Strongly agree","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"7 Strongly agree","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2014","Saxony","no migration background","","","",""
"7 Strongly agree","2014","Saxony","direct migration background","","","",""
"7 Strongly agree","2014","Saxony","indirect migration background","","","",""
"7 Strongly agree","2014","Saxony-Anhalt","no migration background","","","",""
"7 Strongly agree","2014","Saxony-Anhalt","direct migration background","","","",""
"7 Strongly agree","2014","Saxony-Anhalt","indirect migration background","","","",""
"7 Strongly agree","2014","Thuringia","no migration background","","","",""
"7 Strongly agree","2014","Thuringia","direct migration background","","","",""
"7 Strongly agree","2014","Thuringia","indirect migration background","","","",""
"1 Strongly disagree","2015","Schleswig-Holstein","no migration background","216","0.272613294974931","0.239217334791091","0.306009255158771"
"1 Strongly disagree","2015","Schleswig-Holstein","direct migration background","51","0.292209195961766","0.223234586053949","0.361183805869583"
"1 Strongly disagree","2015","Schleswig-Holstein","indirect migration background","20","","",""
"1 Strongly disagree","2015","Hamburg","no migration background","104","0.347897617820646","0.293909757236419","0.401885478404874"
"1 Strongly disagree","2015","Hamburg","direct migration background","38","0.256906030827406","0.180916240086583","0.332895821568229"
"1 Strongly disagree","2015","Hamburg","indirect migration background","12","","",""
"1 Strongly disagree","2015","Lower Saxony","no migration background","578","0.27530830698726","0.255229249089265","0.295387364885254"
"1 Strongly disagree","2015","Lower Saxony","direct migration background","217","0.380515829284014","0.341105026225055","0.419926632342974"
"1 Strongly disagree","2015","Lower Saxony","indirect migration background","41","0.259307354520247","0.178502900020581","0.340111809019914"
"1 Strongly disagree","2015","Bremen","no migration background","38","0.220014657487863","0.142949933067881","0.297079381907845"
"1 Strongly disagree","2015","Bremen","direct migration background","28","","",""
"1 Strongly disagree","2015","Bremen","indirect migration background","5","","",""
