"plh0206i03","year","education","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2016","secondary school degree","Male","3","","",""
"2 on scale 1-7 ","2016","secondary school degree","Female","2","","",""
"2 on scale 1-7 ","2016","college entrance qualification","Male","1","","",""
"2 on scale 1-7 ","2016","college entrance qualification","Female","2","","",""
"2 on scale 1-7 ","2016","Other degree","Male","158","0.129762742915367","0.112728558702771","0.146796927127963"
"2 on scale 1-7 ","2016","Other degree","Female","70","0.156737257078122","0.132195713141268","0.181278801014977"
"2 on scale 1-7 ","2016","no degree/no degree yet","Male","73","0.0930370065716726","0.0742460279578446","0.1118279851855"
"2 on scale 1-7 ","2016","no degree/no degree yet","Female","53","0.0547663861161691","0.0372617791753869","0.0722709930569513"
"3 on scale 1-7 ","2016","lower secondary degree","Male","4","","",""
"3 on scale 1-7 ","2016","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2016","secondary school degree","Male","2","","",""
"3 on scale 1-7 ","2016","secondary school degree","Female","1","","",""
"3 on scale 1-7 ","2016","college entrance qualification","Male","2","","",""
"3 on scale 1-7 ","2016","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2016","Other degree","Male","52","0.0658970480441817","0.0533206044582111","0.0784734916301523"
"3 on scale 1-7 ","2016","Other degree","Female","23","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","Male","33","0.0402724079367763","0.0275548261411433","0.0529899897324094"
"3 on scale 1-7 ","2016","no degree/no degree yet","Female","18","","",""
"4 on scale 1-7","2016","lower secondary degree","Male","4","","",""
"4 on scale 1-7","2016","lower secondary degree","Female","","","",""
"4 on scale 1-7","2016","secondary school degree","Male","1","","",""
"4 on scale 1-7","2016","secondary school degree","Female","1","","",""
"4 on scale 1-7","2016","college entrance qualification","Male","2","","",""
"4 on scale 1-7","2016","college entrance qualification","Female","1","","",""
"4 on scale 1-7","2016","Other degree","Male","61","0.0732837722355145","0.0600737123371165","0.0864938321339125"
"4 on scale 1-7","2016","Other degree","Female","27","","",""
"4 on scale 1-7","2016","no degree/no degree yet","Male","40","0.118123567546791","0.0972450866669427","0.13900204842664"
"4 on scale 1-7","2016","no degree/no degree yet","Female","25","","",""
"5 on scale 1-7","2016","lower secondary degree","Male","2","","",""
"5 on scale 1-7","2016","lower secondary degree","Female","2","","",""
"5 on scale 1-7","2016","secondary school degree","Male","","","",""
"5 on scale 1-7","2016","secondary school degree","Female","1","","",""
"5 on scale 1-7","2016","college entrance qualification","Male","","","",""
"5 on scale 1-7","2016","college entrance qualification","Female","","","",""
"5 on scale 1-7","2016","Other degree","Male","30","0.029116812617174","0.0205940007731892","0.0376396244611588"
"5 on scale 1-7","2016","Other degree","Female","25","","",""
"5 on scale 1-7","2016","no degree/no degree yet","Male","20","","",""
"5 on scale 1-7","2016","no degree/no degree yet","Female","9","","",""
"6 on scale 1-7","2016","lower secondary degree","Male","","","",""
"6 on scale 1-7","2016","lower secondary degree","Female","","","",""
"6 on scale 1-7","2016","secondary school degree","Male","","","",""
"6 on scale 1-7","2016","secondary school degree","Female","","","",""
"6 on scale 1-7","2016","college entrance qualification","Male","","","",""
"6 on scale 1-7","2016","college entrance qualification","Female","","","",""
"6 on scale 1-7","2016","Other degree","Male","20","","",""
"6 on scale 1-7","2016","Other degree","Female","9","","",""
"6 on scale 1-7","2016","no degree/no degree yet","Male","13","","",""
"6 on scale 1-7","2016","no degree/no degree yet","Female","9","","",""
"7 Strongly agree","2016","lower secondary degree","Male","","","",""
"7 Strongly agree","2016","lower secondary degree","Female","1","","",""
"7 Strongly agree","2016","secondary school degree","Male","","","",""
"7 Strongly agree","2016","secondary school degree","Female","","","",""
"7 Strongly agree","2016","college entrance qualification","Male","1","","",""
"7 Strongly agree","2016","college entrance qualification","Female","","","",""
"7 Strongly agree","2016","Other degree","Male","31","0.0410524518044912","0.0309948492140795","0.0511100543949029"
"7 Strongly agree","2016","Other degree","Female","16","","",""
"7 Strongly agree","2016","no degree/no degree yet","Male","31","0.0302665015212193","0.0191840953880883","0.0413489076543503"
"7 Strongly agree","2016","no degree/no degree yet","Female","22","","",""
"1 Strongly disagree","2017","lower secondary degree","Male","9","","",""
"1 Strongly disagree","2017","lower secondary degree","Female","3","","",""
"1 Strongly disagree","2017","secondary school degree","Male","3","","",""
"1 Strongly disagree","2017","secondary school degree","Female","1","","",""
"1 Strongly disagree","2017","college entrance qualification","Male","6","","",""
"1 Strongly disagree","2017","college entrance qualification","Female","1","","",""
"1 Strongly disagree","2017","Other degree","Male","643","0.733141925692496","0.703318746472319","0.762965104912673"
"1 Strongly disagree","2017","Other degree","Female","466","0.770705180743004","0.736698025754782","0.804712335731225"
"1 Strongly disagree","2017","no degree/no degree yet","Male","500","0.749770052518127","0.716996726502316","0.782543378533939"
"1 Strongly disagree","2017","no degree/no degree yet","Female","430","0.745252162801144","0.709196495664676","0.781307829937612"
"2 on scale 1-7 ","2017","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Female","1","","",""
"2 on scale 1-7 ","2017","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Male","1","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2017","Other degree","Male","88","0.109191325097449","0.0881629350693711","0.130219715125526"
"2 on scale 1-7 ","2017","Other degree","Female","54","0.109770734205304","0.084482223207449","0.13505924520316"
"2 on scale 1-7 ","2017","no degree/no degree yet","Male","62","0.0974467708459475","0.0750075915243501","0.119885950167545"
"2 on scale 1-7 ","2017","no degree/no degree yet","Female","54","0.117274433718076","0.0906499505979533","0.1438989168382"
"3 on scale 1-7 ","2017","lower secondary degree","Male","1","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Female","1","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2017","Other degree","Male","31","0.0313908180894999","0.0196338498647325","0.0431477863142673"
"3 on scale 1-7 ","2017","Other degree","Female","27","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Male","33","0.0374263802983163","0.0230651144512566","0.051787646145376"
"3 on scale 1-7 ","2017","no degree/no degree yet","Female","10","","",""
"4 on scale 1-7","2017","lower secondary degree","Male","2","","",""
"4 on scale 1-7","2017","lower secondary degree","Female","","","",""
"4 on scale 1-7","2017","secondary school degree","Male","","","",""
"4 on scale 1-7","2017","secondary school degree","Female","1","","",""
"4 on scale 1-7","2017","college entrance qualification","Male","","","",""
"4 on scale 1-7","2017","college entrance qualification","Female","","","",""
"4 on scale 1-7","2017","Other degree","Male","34","0.0518758566439639","0.0369226277884988","0.066829085499429"
"4 on scale 1-7","2017","Other degree","Female","14","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Male","23","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Female","21","","",""
"5 on scale 1-7","2017","lower secondary degree","Male","1","","",""
"5 on scale 1-7","2017","lower secondary degree","Female","","","",""
"5 on scale 1-7","2017","secondary school degree","Male","","","",""
"5 on scale 1-7","2017","secondary school degree","Female","","","",""
"5 on scale 1-7","2017","college entrance qualification","Male","","","",""
"5 on scale 1-7","2017","college entrance qualification","Female","","","",""
"5 on scale 1-7","2017","Other degree","Male","18","","",""
"5 on scale 1-7","2017","Other degree","Female","6","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Male","14","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Female","13","","",""
"6 on scale 1-7","2017","lower secondary degree","Male","","","",""
"6 on scale 1-7","2017","lower secondary degree","Female","","","",""
"6 on scale 1-7","2017","secondary school degree","Male","","","",""
"6 on scale 1-7","2017","secondary school degree","Female","","","",""
"6 on scale 1-7","2017","college entrance qualification","Male","","","",""
"6 on scale 1-7","2017","college entrance qualification","Female","","","",""
"6 on scale 1-7","2017","Other degree","Male","4","","",""
"6 on scale 1-7","2017","Other degree","Female","7","","",""
"6 on scale 1-7","2017","no degree/no degree yet","Male","11","","",""
"6 on scale 1-7","2017","no degree/no degree yet","Female","6","","",""
"7 Strongly agree","2017","lower secondary degree","Male","1","","",""
"7 Strongly agree","2017","lower secondary degree","Female","","","",""
"7 Strongly agree","2017","secondary school degree","Male","","","",""
"7 Strongly agree","2017","secondary school degree","Female","","","",""
"7 Strongly agree","2017","college entrance qualification","Male","","","",""
"7 Strongly agree","2017","college entrance qualification","Female","2","","",""
"7 Strongly agree","2017","Other degree","Male","27","","",""
"7 Strongly agree","2017","Other degree","Female","13","","",""
"7 Strongly agree","2017","no degree/no degree yet","Male","28","","",""
"7 Strongly agree","2017","no degree/no degree yet","Female","27","","",""
"1 Strongly disagree","2018","lower secondary degree","Male","3","","",""
"1 Strongly disagree","2018","lower secondary degree","Female","3","","",""
"1 Strongly disagree","2018","secondary school degree","Male","4","","",""
"1 Strongly disagree","2018","secondary school degree","Female","","","",""
"1 Strongly disagree","2018","college entrance qualification","Male","2","","",""
"1 Strongly disagree","2018","college entrance qualification","Female","","","",""
"1 Strongly disagree","2018","Other degree","Male","58","0.767306954957274","0.673534117282213","0.861079792632335"
"1 Strongly disagree","2018","Other degree","Female","80","0.877141607220977","0.812147748188339","0.942135466253615"
"1 Strongly disagree","2018","no degree/no degree yet","Male","55","0.777512775249615","0.684614204022146","0.870411346477084"
"1 Strongly disagree","2018","no degree/no degree yet","Female","70","0.791265235838791","0.709108609018498","0.873421862659085"
"2 on scale 1-7 ","2018","lower secondary degree","Male","3","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Female","1","","",""
"2 on scale 1-7 ","2018","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2018","Other degree","Male","8","","",""
"2 on scale 1-7 ","2018","Other degree","Female","6","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Male","9","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Female","6","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Male","1","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Female","1","","",""
"3 on scale 1-7 ","2018","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2018","Other degree","Male","1","","",""
"3 on scale 1-7 ","2018","Other degree","Female","5","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Male","2","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Female","6","","",""
"4 on scale 1-7","2018","lower secondary degree","Male","1","","",""
"4 on scale 1-7","2018","lower secondary degree","Female","1","","",""
"4 on scale 1-7","2018","secondary school degree","Male","","","",""
"4 on scale 1-7","2018","secondary school degree","Female","","","",""
"4 on scale 1-7","2018","college entrance qualification","Male","1","","",""
"4 on scale 1-7","2018","college entrance qualification","Female","","","",""
"4 on scale 1-7","2018","Other degree","Male","3","","",""
"4 on scale 1-7","2018","Other degree","Female","3","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Male","4","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Female","4","","",""
"5 on scale 1-7","2018","lower secondary degree","Male","","","",""
"5 on scale 1-7","2018","lower secondary degree","Female","1","","",""
"5 on scale 1-7","2018","secondary school degree","Male","","","",""
"5 on scale 1-7","2018","secondary school degree","Female","","","",""
"5 on scale 1-7","2018","college entrance qualification","Male","","","",""
"5 on scale 1-7","2018","college entrance qualification","Female","","","",""
"5 on scale 1-7","2018","Other degree","Male","1","","",""
"5 on scale 1-7","2018","Other degree","Female","1","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Male","3","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Female","1","","",""
"6 on scale 1-7","2018","lower secondary degree","Male","","","",""
"6 on scale 1-7","2018","lower secondary degree","Female","","","",""
"6 on scale 1-7","2018","secondary school degree","Male","","","",""
"6 on scale 1-7","2018","secondary school degree","Female","","","",""
"6 on scale 1-7","2018","college entrance qualification","Male","","","",""
"6 on scale 1-7","2018","college entrance qualification","Female","","","",""
"6 on scale 1-7","2018","Other degree","Male","2","","",""
"6 on scale 1-7","2018","Other degree","Female","1","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Male","3","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Female","1","","",""
"7 Strongly agree","2018","lower secondary degree","Male","","","",""
"7 Strongly agree","2018","lower secondary degree","Female","1","","",""
"7 Strongly agree","2018","secondary school degree","Male","","","",""
"7 Strongly agree","2018","secondary school degree","Female","","","",""
"7 Strongly agree","2018","college entrance qualification","Male","","","",""
"7 Strongly agree","2018","college entrance qualification","Female","","","",""
"7 Strongly agree","2018","Other degree","Male","5","","",""
"7 Strongly agree","2018","Other degree","Female","2","","",""
"7 Strongly agree","2018","no degree/no degree yet","Male","1","","",""
"7 Strongly agree","2018","no degree/no degree yet","Female","6","","",""
"1 Strongly disagree","2019","lower secondary degree","Male","3","","",""
"1 Strongly disagree","2019","lower secondary degree","Female","3","","",""
"1 Strongly disagree","2019","secondary school degree","Male","1","","",""
"1 Strongly disagree","2019","secondary school degree","Female","1","","",""
"1 Strongly disagree","2019","college entrance qualification","Male","","","",""
"1 Strongly disagree","2019","college entrance qualification","Female","1","","",""
"1 Strongly disagree","2019","Other degree","Male","24","","",""
"1 Strongly disagree","2019","Other degree","Female","32","0.565129793639021","0.424886726420155","0.705372860857887"
"1 Strongly disagree","2019","no degree/no degree yet","Male","38","0.645870117316796","0.530490257569514","0.761249977064078"
"1 Strongly disagree","2019","no degree/no degree yet","Female","41","0.646088337848438","0.536395051264109","0.755781624432766"
"2 on scale 1-7 ","2019","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2019","secondary school degree","Male","1","","",""
"2 on scale 1-7 ","2019","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2019","Other degree","Male","7","","",""
"2 on scale 1-7 ","2019","Other degree","Female","6","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Male","7","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","Female","12","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Male","1","","",""
"3 on scale 1-7 ","2019","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2019","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2019","Other degree","Male","1","","",""
"3 on scale 1-7 ","2019","Other degree","Female","5","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Male","7","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","Female","11","","",""
"4 on scale 1-7","2019","lower secondary degree","Male","","","",""
"4 on scale 1-7","2019","lower secondary degree","Female","","","",""
"4 on scale 1-7","2019","secondary school degree","Male","","","",""
"4 on scale 1-7","2019","secondary school degree","Female","","","",""
"4 on scale 1-7","2019","college entrance qualification","Male","","","",""
"4 on scale 1-7","2019","college entrance qualification","Female","","","",""
"4 on scale 1-7","2019","Other degree","Male","5","","",""
"4 on scale 1-7","2019","Other degree","Female","2","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Male","7","","",""
"4 on scale 1-7","2019","no degree/no degree yet","Female","3","","",""
"5 on scale 1-7","2019","lower secondary degree","Male","","","",""
"5 on scale 1-7","2019","lower secondary degree","Female","","","",""
"5 on scale 1-7","2019","secondary school degree","Male","1","","",""
"5 on scale 1-7","2019","secondary school degree","Female","","","",""
"5 on scale 1-7","2019","college entrance qualification","Male","","","",""
"5 on scale 1-7","2019","college entrance qualification","Female","","","",""
"5 on scale 1-7","2019","Other degree","Male","","","",""
"5 on scale 1-7","2019","Other degree","Female","2","","",""
"5 on scale 1-7","2019","no degree/no degree yet","Male","2","","",""
"5 on scale 1-7","2019","no degree/no degree yet","Female","5","","",""
"6 on scale 1-7","2019","lower secondary degree","Male","","","",""
"6 on scale 1-7","2019","lower secondary degree","Female","","","",""
"6 on scale 1-7","2019","secondary school degree","Male","","","",""
"6 on scale 1-7","2019","secondary school degree","Female","","","",""
"6 on scale 1-7","2019","college entrance qualification","Male","","","",""
"6 on scale 1-7","2019","college entrance qualification","Female","","","",""
"6 on scale 1-7","2019","Other degree","Male","","","",""
"6 on scale 1-7","2019","Other degree","Female","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","Male","4","","",""
"6 on scale 1-7","2019","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2019","lower secondary degree","Male","","","",""
"7 Strongly agree","2019","lower secondary degree","Female","","","",""
"7 Strongly agree","2019","secondary school degree","Male","","","",""
"7 Strongly agree","2019","secondary school degree","Female","1","","",""
"7 Strongly agree","2019","college entrance qualification","Male","","","",""
"7 Strongly agree","2019","college entrance qualification","Female","","","",""
"7 Strongly agree","2019","Other degree","Male","3","","",""
"7 Strongly agree","2019","Other degree","Female","1","","",""
"7 Strongly agree","2019","no degree/no degree yet","Male","1","","",""
"7 Strongly agree","2019","no degree/no degree yet","Female","1","","",""
