"plh0206i03","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2014","general elemantary","Male","","","",""
"1 Strongly disagree","2014","general elemantary","Female","","","",""
"1 Strongly disagree","2014","middle vocational","Male","","","",""
"1 Strongly disagree","2014","middle vocational","Female","","","",""
"1 Strongly disagree","2014","vocational + Abi","Male","","","",""
"1 Strongly disagree","2014","vocational + Abi","Female","","","",""
"1 Strongly disagree","2014","higher vocational","Male","","","",""
"1 Strongly disagree","2014","higher vocational","Female","","","",""
"1 Strongly disagree","2014","higher education","Male","","","",""
"1 Strongly disagree","2014","higher education","Female","","","",""
"2 on scale 1-7 ","2014","in school","Male","","","",""
"2 on scale 1-7 ","2014","in school","Female","","","",""
"2 on scale 1-7 ","2014","inadequately","Male","","","",""
"2 on scale 1-7 ","2014","inadequately","Female","","","",""
"2 on scale 1-7 ","2014","general elemantary","Male","","","",""
"2 on scale 1-7 ","2014","general elemantary","Female","","","",""
"2 on scale 1-7 ","2014","middle vocational","Male","","","",""
"2 on scale 1-7 ","2014","middle vocational","Female","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2014","higher vocational","Male","","","",""
"2 on scale 1-7 ","2014","higher vocational","Female","","","",""
"2 on scale 1-7 ","2014","higher education","Male","","","",""
"2 on scale 1-7 ","2014","higher education","Female","","","",""
"3 on scale 1-7 ","2014","in school","Male","","","",""
"3 on scale 1-7 ","2014","in school","Female","","","",""
"3 on scale 1-7 ","2014","inadequately","Male","","","",""
"3 on scale 1-7 ","2014","inadequately","Female","","","",""
"3 on scale 1-7 ","2014","general elemantary","Male","","","",""
"3 on scale 1-7 ","2014","general elemantary","Female","","","",""
"3 on scale 1-7 ","2014","middle vocational","Male","","","",""
"3 on scale 1-7 ","2014","middle vocational","Female","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2014","higher vocational","Male","","","",""
"3 on scale 1-7 ","2014","higher vocational","Female","","","",""
"3 on scale 1-7 ","2014","higher education","Male","","","",""
"3 on scale 1-7 ","2014","higher education","Female","","","",""
"4 on scale 1-7","2014","in school","Male","","","",""
"4 on scale 1-7","2014","in school","Female","","","",""
"4 on scale 1-7","2014","inadequately","Male","","","",""
"4 on scale 1-7","2014","inadequately","Female","","","",""
"4 on scale 1-7","2014","general elemantary","Male","","","",""
"4 on scale 1-7","2014","general elemantary","Female","","","",""
"4 on scale 1-7","2014","middle vocational","Male","","","",""
"4 on scale 1-7","2014","middle vocational","Female","","","",""
"4 on scale 1-7","2014","vocational + Abi","Male","","","",""
"4 on scale 1-7","2014","vocational + Abi","Female","","","",""
"4 on scale 1-7","2014","higher vocational","Male","","","",""
"4 on scale 1-7","2014","higher vocational","Female","","","",""
"4 on scale 1-7","2014","higher education","Male","","","",""
"4 on scale 1-7","2014","higher education","Female","","","",""
"5 on scale 1-7","2014","in school","Male","","","",""
"5 on scale 1-7","2014","in school","Female","","","",""
"5 on scale 1-7","2014","inadequately","Male","","","",""
"5 on scale 1-7","2014","inadequately","Female","","","",""
"5 on scale 1-7","2014","general elemantary","Male","","","",""
"5 on scale 1-7","2014","general elemantary","Female","","","",""
"5 on scale 1-7","2014","middle vocational","Male","","","",""
"5 on scale 1-7","2014","middle vocational","Female","","","",""
"5 on scale 1-7","2014","vocational + Abi","Male","","","",""
"5 on scale 1-7","2014","vocational + Abi","Female","","","",""
"5 on scale 1-7","2014","higher vocational","Male","","","",""
"5 on scale 1-7","2014","higher vocational","Female","","","",""
"5 on scale 1-7","2014","higher education","Male","","","",""
"5 on scale 1-7","2014","higher education","Female","","","",""
"6 on scale 1-7","2014","in school","Male","","","",""
"6 on scale 1-7","2014","in school","Female","","","",""
"6 on scale 1-7","2014","inadequately","Male","","","",""
"6 on scale 1-7","2014","inadequately","Female","","","",""
"6 on scale 1-7","2014","general elemantary","Male","","","",""
"6 on scale 1-7","2014","general elemantary","Female","","","",""
"6 on scale 1-7","2014","middle vocational","Male","","","",""
"6 on scale 1-7","2014","middle vocational","Female","","","",""
"6 on scale 1-7","2014","vocational + Abi","Male","","","",""
"6 on scale 1-7","2014","vocational + Abi","Female","","","",""
"6 on scale 1-7","2014","higher vocational","Male","","","",""
"6 on scale 1-7","2014","higher vocational","Female","","","",""
"6 on scale 1-7","2014","higher education","Male","","","",""
"6 on scale 1-7","2014","higher education","Female","","","",""
"7 Strongly agree","2014","in school","Male","","","",""
"7 Strongly agree","2014","in school","Female","","","",""
"7 Strongly agree","2014","inadequately","Male","","","",""
"7 Strongly agree","2014","inadequately","Female","","","",""
"7 Strongly agree","2014","general elemantary","Male","","","",""
"7 Strongly agree","2014","general elemantary","Female","","","",""
"7 Strongly agree","2014","middle vocational","Male","","","",""
"7 Strongly agree","2014","middle vocational","Female","","","",""
"7 Strongly agree","2014","vocational + Abi","Male","","","",""
"7 Strongly agree","2014","vocational + Abi","Female","","","",""
"7 Strongly agree","2014","higher vocational","Male","","","",""
"7 Strongly agree","2014","higher vocational","Female","","","",""
"7 Strongly agree","2014","higher education","Male","","","",""
"7 Strongly agree","2014","higher education","Female","","","",""
"1 Strongly disagree","2015","in school","Male","46","0.24584174274707","0.180731021169229","0.310952464324912"
"1 Strongly disagree","2015","in school","Female","74","0.387532544414496","0.321482890518949","0.453582198310044"
"1 Strongly disagree","2015","inadequately","Male","53","0.255199609225216","0.196512852265219","0.313886366185213"
"1 Strongly disagree","2015","inadequately","Female","120","0.365854515206794","0.311620040428951","0.420088989984636"
"1 Strongly disagree","2015","general elemantary","Male","336","0.267347450993281","0.241911657525222","0.29278324446134"
"1 Strongly disagree","2015","general elemantary","Female","691","0.390793254626768","0.368055893701439","0.413530615552097"
"1 Strongly disagree","2015","middle vocational","Male","1451","0.236768790813404","0.225505499025532","0.248032082601277"
"1 Strongly disagree","2015","middle vocational","Female","2514","0.372729600606549","0.361136844492517","0.384322356720581"
"1 Strongly disagree","2015","vocational + Abi","Male","235","0.247833767535918","0.218118830138229","0.277548704933606"
"1 Strongly disagree","2015","vocational + Abi","Female","552","0.395103481847926","0.368937943605779","0.421269020090073"
"1 Strongly disagree","2015","higher vocational","Male","215","0.233980197891235","0.207016301370601","0.260944094411868"
"1 Strongly disagree","2015","higher vocational","Female","237","0.369646194899888","0.330663150459128","0.408629239340648"
"1 Strongly disagree","2015","higher education","Male","885","0.242840387162767","0.227971898079507","0.257708876246028"
"1 Strongly disagree","2015","higher education","Female","1333","0.382090207974361","0.365304753850207","0.398875662098516"
"2 on scale 1-7 ","2015","in school","Male","47","0.286763588397716","0.218376800358349","0.355150376437083"
"2 on scale 1-7 ","2015","in school","Female","71","0.319824098857117","0.256591481206485","0.383056716507749"
"2 on scale 1-7 ","2015","inadequately","Male","43","0.203597871715004","0.149393666172805","0.257802077257203"
"2 on scale 1-7 ","2015","inadequately","Female","65","0.193331046988683","0.148865335139749","0.237796758837618"
"2 on scale 1-7 ","2015","general elemantary","Male","280","0.24553361531469","0.220797376781199","0.270269853848181"
"2 on scale 1-7 ","2015","general elemantary","Female","421","0.248508688139983","0.228370659928111","0.268646716351854"
"2 on scale 1-7 ","2015","middle vocational","Male","1411","0.266223954037172","0.254513320885253","0.277934587189091"
"2 on scale 1-7 ","2015","middle vocational","Female","1862","0.277863891697416","0.267124295608475","0.288603487786357"
"2 on scale 1-7 ","2015","vocational + Abi","Male","226","0.308918579417276","0.277118786847402","0.34071837198715"
"2 on scale 1-7 ","2015","vocational + Abi","Female","417","0.297525087437369","0.273056386816719","0.32199378805802"
"2 on scale 1-7 ","2015","higher vocational","Male","272","0.269542853512922","0.241282057939278","0.297803649086567"
"2 on scale 1-7 ","2015","higher vocational","Female","175","0.322317931145939","0.284574126623667","0.360061735668212"
"2 on scale 1-7 ","2015","higher education","Male","1060","0.34443383841881","0.327957002011531","0.360910674826089"
"2 on scale 1-7 ","2015","higher education","Female","1032","0.329287459328236","0.313052791331196","0.345522127325276"
"3 on scale 1-7 ","2015","in school","Male","29","","",""
"3 on scale 1-7 ","2015","in school","Female","31","0.107492463983029","0.0655001407320998","0.149484787233958"
"3 on scale 1-7 ","2015","inadequately","Male","29","","",""
"3 on scale 1-7 ","2015","inadequately","Female","29","","",""
"3 on scale 1-7 ","2015","general elemantary","Male","163","0.137955921963569","0.118136401429335","0.157775442497803"
"3 on scale 1-7 ","2015","general elemantary","Female","225","0.121925286329283","0.106677850929364","0.137172721729202"
"3 on scale 1-7 ","2015","middle vocational","Male","965","0.199809113335384","0.189214637044232","0.210403589626537"
"3 on scale 1-7 ","2015","middle vocational","Female","957","0.143786389192976","0.135374136439341","0.152198641946611"
"3 on scale 1-7 ","2015","vocational + Abi","Male","143","0.174045152159353","0.147950784166238","0.200139520152468"
"3 on scale 1-7 ","2015","vocational + Abi","Female","164","0.168428516760483","0.148398039000201","0.188458994520765"
"3 on scale 1-7 ","2015","higher vocational","Male","178","0.189332231660411","0.164380147215084","0.214284316105737"
"3 on scale 1-7 ","2015","higher vocational","Female","89","0.12999040883924","0.102831762566777","0.157149055111703"
"3 on scale 1-7 ","2015","higher education","Male","571","0.199179837695395","0.18533133415811","0.21302834123268"
"3 on scale 1-7 ","2015","higher education","Female","429","0.150916608598238","0.138550550168713","0.163282667027763"
"4 on scale 1-7","2015","in school","Male","28","","",""
"4 on scale 1-7","2015","in school","Female","14","","",""
"4 on scale 1-7","2015","inadequately","Male","36","0.152867467066951","0.104426436323426","0.201308497810476"
"4 on scale 1-7","2015","inadequately","Female","38","0.164267507421328","0.12254828030644","0.205986734536216"
"4 on scale 1-7","2015","general elemantary","Male","157","0.149941627355681","0.12942321666278","0.170460038048582"
"4 on scale 1-7","2015","general elemantary","Female","189","0.104467083346093","0.0902138076310585","0.118720359061127"
"4 on scale 1-7","2015","middle vocational","Male","804","0.142994818609986","0.133719540912155","0.152270096307818"
"4 on scale 1-7","2015","middle vocational","Female","734","0.109823392960022","0.102327077097291","0.117319708822752"
"4 on scale 1-7","2015","vocational + Abi","Male","104","0.125640572099629","0.102829399259478","0.148451744939781"
"4 on scale 1-7","2015","vocational + Abi","Female","121","0.0824329203610264","0.0677130848528133","0.0971527558692395"
"4 on scale 1-7","2015","higher vocational","Male","140","0.166829978197012","0.143084716207321","0.190575240186703"
"4 on scale 1-7","2015","higher vocational","Female","56","0.0955496973081314","0.0718087821696165","0.119290612446646"
"4 on scale 1-7","2015","higher education","Male","387","0.124929179960173","0.113464387285941","0.136393972634405"
"4 on scale 1-7","2015","higher education","Female","257","0.0822277655258029","0.0727378072175431","0.0917177238340626"
"5 on scale 1-7","2015","in school","Male","11","","",""
"5 on scale 1-7","2015","in school","Female","12","","",""
"5 on scale 1-7","2015","inadequately","Male","17","","",""
"5 on scale 1-7","2015","inadequately","Female","18","","",""
"5 on scale 1-7","2015","general elemantary","Male","107","0.0893144199558942","0.0729235028221583","0.10570533708963"
"5 on scale 1-7","2015","general elemantary","Female","95","0.0593231611026533","0.0483149552428126","0.070331366962494"
"5 on scale 1-7","2015","middle vocational","Male","425","0.0796934722679506","0.0725179639420788","0.0868689805938225"
"5 on scale 1-7","2015","middle vocational","Female","331","0.0493479604022011","0.0441550867441155","0.0545408340602867"
"5 on scale 1-7","2015","vocational + Abi","Male","52","0.0841815228512811","0.0650719599432158","0.103291085759347"
"5 on scale 1-7","2015","vocational + Abi","Female","42","0.0304189350385065","0.0212271942706751","0.0396106758063379"
"5 on scale 1-7","2015","higher vocational","Male","78","0.0835494926708726","0.065925694197065","0.10117329114468"
"5 on scale 1-7","2015","higher vocational","Female","20","","",""
"5 on scale 1-7","2015","higher education","Male","189","0.0541779944667121","0.0463287324040398","0.0620272565293844"
"5 on scale 1-7","2015","higher education","Female","108","0.0339984000403721","0.027737946954874","0.0402588531258703"
"6 on scale 1-7","2015","in school","Male","5","","",""
"6 on scale 1-7","2015","in school","Female","7","","",""
"6 on scale 1-7","2015","inadequately","Male","14","","",""
"6 on scale 1-7","2015","inadequately","Female","14","","",""
"6 on scale 1-7","2015","general elemantary","Male","51","0.0626723040638157","0.048742603234459","0.0766020048931724"
"6 on scale 1-7","2015","general elemantary","Female","66","0.0364939082578141","0.0277557160178585","0.0452321004977697"
"6 on scale 1-7","2015","middle vocational","Male","225","0.04004245832213","0.034847746915697","0.045237169728563"
"6 on scale 1-7","2015","middle vocational","Female","157","0.0270296430047479","0.0231415887202166","0.0309176972892792"
"6 on scale 1-7","2015","vocational + Abi","Male","20","","",""
"6 on scale 1-7","2015","vocational + Abi","Female","21","","",""
"6 on scale 1-7","2015","higher vocational","Male","40","0.0340654597055856","0.0225122122213619","0.0456187071898092"
"6 on scale 1-7","2015","higher vocational","Female","8","","",""
"6 on scale 1-7","2015","higher education","Male","73","0.0282928864242809","0.0225435333641649","0.034042239484397"
"6 on scale 1-7","2015","higher education","Female","39","0.0151741177847738","0.0109511374895436","0.019397098080004"
"7 Strongly agree","2015","in school","Male","2","","",""
"7 Strongly agree","2015","in school","Female","","","",""
"7 Strongly agree","2015","inadequately","Male","20","","",""
"7 Strongly agree","2015","inadequately","Female","19","","",""
"7 Strongly agree","2015","general elemantary","Male","69","0.0472346603530693","0.0350424735829817","0.0594268471231568"
"7 Strongly agree","2015","general elemantary","Female","82","0.038488618197406","0.0295240876989223","0.0474531486958898"
"7 Strongly agree","2015","middle vocational","Male","191","0.0344673926139722","0.0296338813522601","0.0393009038756843"
"7 Strongly agree","2015","middle vocational","Female","128","0.0194191221360886","0.0161107156238203","0.0227275286483568"
"7 Strongly agree","2015","vocational + Abi","Male","31","0.0388996393972231","0.0255921900518113","0.052207088742635"
"7 Strongly agree","2015","vocational + Abi","Female","24","","",""
"7 Strongly agree","2015","higher vocational","Male","24","","",""
"7 Strongly agree","2015","higher vocational","Female","4","","",""
"7 Strongly agree","2015","higher education","Male","30","0.00614587587186168","0.00343589719203789","0.00885585455168546"
"7 Strongly agree","2015","higher education","Female","21","","",""
"1 Strongly disagree","2016","in school","Male","9","","",""
"1 Strongly disagree","2016","in school","Female","9","","",""
"1 Strongly disagree","2016","inadequately","Male","682","0.704106348097925","0.673948961123039","0.734263735072812"
"1 Strongly disagree","2016","inadequately","Female","499","0.697997069447637","0.662230390674047","0.733763748221226"
"1 Strongly disagree","2016","general elemantary","Male","397","0.696333579762427","0.656998911327797","0.735668248197058"
"1 Strongly disagree","2016","general elemantary","Female","241","0.517464390386225","0.461107173472086","0.573821607300365"
"1 Strongly disagree","2016","middle vocational","Male","377","0.58562079670929","0.542656310460816","0.628585282957764"
"1 Strongly disagree","2016","middle vocational","Female","215","0.657562004768036","0.601980742731734","0.713143266804339"
"1 Strongly disagree","2016","vocational + Abi","Male","48","0.423236302319915","0.311419292632931","0.5350533120069"
"1 Strongly disagree","2016","vocational + Abi","Female","27","","",""
"1 Strongly disagree","2016","higher vocational","Male","","","",""
"1 Strongly disagree","2016","higher vocational","Female","","","",""
"1 Strongly disagree","2016","higher education","Male","388","0.708864789599735","0.668804536812584","0.748925042386887"
"1 Strongly disagree","2016","higher education","Female","226","0.662216605726657","0.60621609461428","0.718217116839035"
"2 on scale 1-7 ","2016","in school","Male","2","","",""
"2 on scale 1-7 ","2016","in school","Female","","","",""
"2 on scale 1-7 ","2016","inadequately","Male","70","0.101548578971848","0.0815917755194535","0.121505382424242"
"2 on scale 1-7 ","2016","inadequately","Female","53","0.0666319186438809","0.04720455506512","0.0860592822226417"
"2 on scale 1-7 ","2016","general elemantary","Male","53","0.0763389351388018","0.0536247162444366","0.099053154033167"
"2 on scale 1-7 ","2016","general elemantary","Female","25","","",""
"2 on scale 1-7 ","2016","middle vocational","Male","49","0.138813656819733","0.108658119824196","0.168969193815269"
"2 on scale 1-7 ","2016","middle vocational","Female","27","","",""
"2 on scale 1-7 ","2016","vocational + Abi","Male","11","","",""
"2 on scale 1-7 ","2016","vocational + Abi","Female","4","","",""
"2 on scale 1-7 ","2016","higher vocational","Male","","","",""
"2 on scale 1-7 ","2016","higher vocational","Female","","","",""
"2 on scale 1-7 ","2016","higher education","Male","59","0.120652571980875","0.0919293498040151","0.149375794157735"
"2 on scale 1-7 ","2016","higher education","Female","19","","",""
"3 on scale 1-7 ","2016","in school","Male","2","","",""
"3 on scale 1-7 ","2016","in school","Female","1","","",""
"3 on scale 1-7 ","2016","inadequately","Male","29","","",""
"3 on scale 1-7 ","2016","inadequately","Female","18","","",""
"3 on scale 1-7 ","2016","general elemantary","Male","22","","",""
"3 on scale 1-7 ","2016","general elemantary","Female","7","","",""
"3 on scale 1-7 ","2016","middle vocational","Male","19","","",""
"3 on scale 1-7 ","2016","middle vocational","Female","5","","",""
"3 on scale 1-7 ","2016","vocational + Abi","Male","4","","",""
"3 on scale 1-7 ","2016","vocational + Abi","Female","1","","",""
"3 on scale 1-7 ","2016","higher vocational","Male","","","",""
"3 on scale 1-7 ","2016","higher vocational","Female","","","",""
"3 on scale 1-7 ","2016","higher education","Male","18","","",""
"3 on scale 1-7 ","2016","higher education","Female","10","","",""
"4 on scale 1-7","2016","in school","Male","3","","",""
"4 on scale 1-7","2016","in school","Female","2","","",""
"4 on scale 1-7","2016","inadequately","Male","38","0.0860721601004211","0.0675413647615563","0.104602955439286"
"4 on scale 1-7","2016","inadequately","Female","23","","",""
"4 on scale 1-7","2016","general elemantary","Male","26","","",""
"4 on scale 1-7","2016","general elemantary","Female","9","","",""
"4 on scale 1-7","2016","middle vocational","Male","27","","",""
"4 on scale 1-7","2016","middle vocational","Female","12","","",""
"4 on scale 1-7","2016","vocational + Abi","Male","3","","",""
"4 on scale 1-7","2016","vocational + Abi","Female","1","","",""
"4 on scale 1-7","2016","higher vocational","Male","1","","",""
"4 on scale 1-7","2016","higher vocational","Female","","","",""
"4 on scale 1-7","2016","higher education","Male","11","","",""
"4 on scale 1-7","2016","higher education","Female","7","","",""
"5 on scale 1-7","2016","in school","Male","1","","",""
"5 on scale 1-7","2016","in school","Female","1","","",""
"5 on scale 1-7","2016","inadequately","Male","18","","",""
"5 on scale 1-7","2016","inadequately","Female","8","","",""
"5 on scale 1-7","2016","general elemantary","Male","7","","",""
"5 on scale 1-7","2016","general elemantary","Female","12","","",""
"5 on scale 1-7","2016","middle vocational","Male","15","","",""
"5 on scale 1-7","2016","middle vocational","Female","9","","",""
"5 on scale 1-7","2016","vocational + Abi","Male","4","","",""
"5 on scale 1-7","2016","vocational + Abi","Female","","","",""
"5 on scale 1-7","2016","higher vocational","Male","","","",""
"5 on scale 1-7","2016","higher vocational","Female","","","",""
"5 on scale 1-7","2016","higher education","Male","7","","",""
"5 on scale 1-7","2016","higher education","Female","7","","",""
"6 on scale 1-7","2016","in school","Male","","","",""
"6 on scale 1-7","2016","in school","Female","","","",""
"6 on scale 1-7","2016","inadequately","Male","13","","",""
"6 on scale 1-7","2016","inadequately","Female","10","","",""
"6 on scale 1-7","2016","general elemantary","Male","7","","",""
"6 on scale 1-7","2016","general elemantary","Female","1","","",""
"6 on scale 1-7","2016","middle vocational","Male","7","","",""
"6 on scale 1-7","2016","middle vocational","Female","7","","",""
"6 on scale 1-7","2016","vocational + Abi","Male","5","","",""
"6 on scale 1-7","2016","vocational + Abi","Female","","","",""
"6 on scale 1-7","2016","higher vocational","Male","","","",""
"6 on scale 1-7","2016","higher vocational","Female","","","",""
"6 on scale 1-7","2016","higher education","Male","1","","",""
"6 on scale 1-7","2016","higher education","Female","1","","",""
"7 Strongly agree","2016","in school","Male","","","",""
"7 Strongly agree","2016","in school","Female","","","",""
"7 Strongly agree","2016","inadequately","Male","30","0.0335554295617748","0.0216573564952545","0.0454535026282951"
"7 Strongly agree","2016","inadequately","Female","22","","",""
"7 Strongly agree","2016","general elemantary","Male","13","","",""
"7 Strongly agree","2016","general elemantary","Female","7","","",""
"7 Strongly agree","2016","middle vocational","Male","11","","",""
"7 Strongly agree","2016","middle vocational","Female","5","","",""
"7 Strongly agree","2016","vocational + Abi","Male","","","",""
"7 Strongly agree","2016","vocational + Abi","Female","1","","",""
"7 Strongly agree","2016","higher vocational","Male","","","",""
"7 Strongly agree","2016","higher vocational","Female","","","",""
"7 Strongly agree","2016","higher education","Male","10","","",""
"7 Strongly agree","2016","higher education","Female","4","","",""
"1 Strongly disagree","2017","in school","Male","7","","",""
"1 Strongly disagree","2017","in school","Female","4","","",""
"1 Strongly disagree","2017","inadequately","Male","484","0.744121852789459","0.710420775372905","0.777822930206012"
"1 Strongly disagree","2017","inadequately","Female","420","0.742205801906311","0.70561594924164","0.778795654570981"
"1 Strongly disagree","2017","general elemantary","Male","256","0.722468657833944","0.673860986619271","0.771076329048616"
"1 Strongly disagree","2017","general elemantary","Female","180","0.811937841828118","0.760535405579992","0.863340278076243"
"1 Strongly disagree","2017","middle vocational","Male","183","0.756929895780994","0.702775567589311","0.811084223972677"
"1 Strongly disagree","2017","middle vocational","Female","150","0.762537959793909","0.703116569425734","0.821959350162084"
"1 Strongly disagree","2017","vocational + Abi","Male","24","","",""
"1 Strongly disagree","2017","vocational + Abi","Female","26","","",""
"1 Strongly disagree","2017","higher vocational","Male","","","",""
"1 Strongly disagree","2017","higher vocational","Female","","","",""
"1 Strongly disagree","2017","higher education","Male","215","0.711709667434149","0.659576325677719","0.763843009190578"
"1 Strongly disagree","2017","higher education","Female","126","0.774609926159664","0.709457818531862","0.839762033787465"
"2 on scale 1-7 ","2017","in school","Male","1","","",""
"2 on scale 1-7 ","2017","in school","Female","1","","",""
"2 on scale 1-7 ","2017","inadequately","Male","59","0.0998412227647788","0.0766875621453985","0.122994883384159"
"2 on scale 1-7 ","2017","inadequately","Female","53","0.11777287121004","0.0908094650041583","0.144736277415921"
"2 on scale 1-7 ","2017","general elemantary","Male","26","","",""
"2 on scale 1-7 ","2017","general elemantary","Female","22","","",""
"2 on scale 1-7 ","2017","middle vocational","Male","27","","",""
"2 on scale 1-7 ","2017","middle vocational","Female","21","","",""
"2 on scale 1-7 ","2017","vocational + Abi","Male","6","","",""
"2 on scale 1-7 ","2017","vocational + Abi","Female","1","","",""
"2 on scale 1-7 ","2017","higher vocational","Male","","","",""
"2 on scale 1-7 ","2017","higher vocational","Female","","","",""
"2 on scale 1-7 ","2017","higher education","Male","34","0.126124430708973","0.0879147419085487","0.164334119509398"
"2 on scale 1-7 ","2017","higher education","Female","12","","",""
"3 on scale 1-7 ","2017","in school","Male","2","","",""
"3 on scale 1-7 ","2017","in school","Female","","","",""
"3 on scale 1-7 ","2017","inadequately","Male","31","0.0389083667870648","0.0239732351001243","0.0538434984740053"
"3 on scale 1-7 ","2017","inadequately","Female","9","","",""
"3 on scale 1-7 ","2017","general elemantary","Male","7","","",""
"3 on scale 1-7 ","2017","general elemantary","Female","9","","",""
"3 on scale 1-7 ","2017","middle vocational","Male","8","","",""
"3 on scale 1-7 ","2017","middle vocational","Female","8","","",""
"3 on scale 1-7 ","2017","vocational + Abi","Male","1","","",""
"3 on scale 1-7 ","2017","vocational + Abi","Female","4","","",""
"3 on scale 1-7 ","2017","higher vocational","Male","","","",""
"3 on scale 1-7 ","2017","higher vocational","Female","","","",""
"3 on scale 1-7 ","2017","higher education","Male","16","","",""
"3 on scale 1-7 ","2017","higher education","Female","8","","",""
"4 on scale 1-7","2017","in school","Male","2","","",""
"4 on scale 1-7","2017","in school","Female","","","",""
"4 on scale 1-7","2017","inadequately","Male","21","","",""
"4 on scale 1-7","2017","inadequately","Female","21","","",""
"4 on scale 1-7","2017","general elemantary","Male","17","","",""
"4 on scale 1-7","2017","general elemantary","Female","3","","",""
"4 on scale 1-7","2017","middle vocational","Male","7","","",""
"4 on scale 1-7","2017","middle vocational","Female","8","","",""
"4 on scale 1-7","2017","vocational + Abi","Male","1","","",""
"4 on scale 1-7","2017","vocational + Abi","Female","1","","",""
"4 on scale 1-7","2017","higher vocational","Male","","","",""
"4 on scale 1-7","2017","higher vocational","Female","","","",""
"4 on scale 1-7","2017","higher education","Male","11","","",""
"4 on scale 1-7","2017","higher education","Female","3","","",""
"5 on scale 1-7","2017","in school","Male","2","","",""
"5 on scale 1-7","2017","in school","Female","","","",""
"5 on scale 1-7","2017","inadequately","Male","12","","",""
"5 on scale 1-7","2017","inadequately","Female","13","","",""
"5 on scale 1-7","2017","general elemantary","Male","6","","",""
"5 on scale 1-7","2017","general elemantary","Female","3","","",""
"5 on scale 1-7","2017","middle vocational","Male","7","","",""
"5 on scale 1-7","2017","middle vocational","Female","","","",""
"5 on scale 1-7","2017","vocational + Abi","Male","1","","",""
"5 on scale 1-7","2017","vocational + Abi","Female","","","",""
"5 on scale 1-7","2017","higher vocational","Male","","","",""
"5 on scale 1-7","2017","higher vocational","Female","","","",""
"5 on scale 1-7","2017","higher education","Male","5","","",""
"5 on scale 1-7","2017","higher education","Female","3","","",""
"6 on scale 1-7","2017","in school","Male","1","","",""
"6 on scale 1-7","2017","in school","Female","","","",""
"6 on scale 1-7","2017","inadequately","Male","10","","",""
"6 on scale 1-7","2017","inadequately","Female","6","","",""
"6 on scale 1-7","2017","general elemantary","Male","1","","",""
"6 on scale 1-7","2017","general elemantary","Female","1","","",""
"6 on scale 1-7","2017","middle vocational","Male","3","","",""
"6 on scale 1-7","2017","middle vocational","Female","3","","",""
"6 on scale 1-7","2017","vocational + Abi","Male","","","",""
"6 on scale 1-7","2017","vocational + Abi","Female","","","",""
"6 on scale 1-7","2017","higher vocational","Male","","","",""
"6 on scale 1-7","2017","higher vocational","Female","","","",""
"6 on scale 1-7","2017","higher education","Male","1","","",""
"6 on scale 1-7","2017","higher education","Female","3","","",""
"7 Strongly agree","2017","in school","Male","","","",""
"7 Strongly agree","2017","in school","Female","","","",""
"7 Strongly agree","2017","inadequately","Male","27","","",""
"7 Strongly agree","2017","inadequately","Female","27","","",""
"7 Strongly agree","2017","general elemantary","Male","13","","",""
"7 Strongly agree","2017","general elemantary","Female","4","","",""
"7 Strongly agree","2017","middle vocational","Male","6","","",""
"7 Strongly agree","2017","middle vocational","Female","7","","",""
"7 Strongly agree","2017","vocational + Abi","Male","2","","",""
"7 Strongly agree","2017","vocational + Abi","Female","1","","",""
"7 Strongly agree","2017","higher vocational","Male","","","",""
"7 Strongly agree","2017","higher vocational","Female","","","",""
"7 Strongly agree","2017","higher education","Male","8","","",""
"7 Strongly agree","2017","higher education","Female","3","","",""
"1 Strongly disagree","2018","in school","Male","4","","",""
"1 Strongly disagree","2018","in school","Female","","","",""
"1 Strongly disagree","2018","inadequately","Male","49","0.806347834125142","0.711013680677208","0.901681987573076"
"1 Strongly disagree","2018","inadequately","Female","70","0.812048271336754","0.732217879186942","0.891878663486567"
"1 Strongly disagree","2018","general elemantary","Male","30","0.644428094837815","0.504568332332736","0.784287857342895"
"1 Strongly disagree","2018","general elemantary","Female","38","0.859642625479918","0.764310430659263","0.954974820300573"
"1 Strongly disagree","2018","middle vocational","Male","23","","",""
"1 Strongly disagree","2018","middle vocational","Female","15","","",""
"1 Strongly disagree","2018","vocational + Abi","Male","4","","",""
"1 Strongly disagree","2018","vocational + Abi","Female","3","","",""
"1 Strongly disagree","2018","higher vocational","Male","","","",""
"1 Strongly disagree","2018","higher vocational","Female","","","",""
"1 Strongly disagree","2018","higher education","Male","13","","",""
"1 Strongly disagree","2018","higher education","Female","29","","",""
"2 on scale 1-7 ","2018","in school","Male","1","","",""
"2 on scale 1-7 ","2018","in school","Female","","","",""
"2 on scale 1-7 ","2018","inadequately","Male","7","","",""
"2 on scale 1-7 ","2018","inadequately","Female","6","","",""
"2 on scale 1-7 ","2018","general elemantary","Male","8","","",""
"2 on scale 1-7 ","2018","general elemantary","Female","5","","",""
"2 on scale 1-7 ","2018","middle vocational","Male","2","","",""
