"plh0206i03","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2017","Part Time","direct migration background","","","",""
"4 on scale 1-7","2017","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2017","Not Working","no migration background","","","",""
"4 on scale 1-7","2017","Not Working","direct migration background","101","0.0396370989898013","0.0324577173315642","0.0468164806480384"
"4 on scale 1-7","2017","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2017","Full Time","no migration background","","","",""
"5 on scale 1-7","2017","Full Time","direct migration background","","","",""
"5 on scale 1-7","2017","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2017","Part Time","no migration background","","","",""
"5 on scale 1-7","2017","Part Time","direct migration background","","","",""
"5 on scale 1-7","2017","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2017","Not Working","no migration background","","","",""
"5 on scale 1-7","2017","Not Working","direct migration background","53","0.0181807448913544","0.0132644261473124","0.0230970636353963"
"5 on scale 1-7","2017","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2017","Full Time","no migration background","","","",""
"6 on scale 1-7","2017","Full Time","direct migration background","","","",""
"6 on scale 1-7","2017","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2017","Part Time","no migration background","","","",""
"6 on scale 1-7","2017","Part Time","direct migration background","","","",""
"6 on scale 1-7","2017","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2017","Not Working","no migration background","","","",""
"6 on scale 1-7","2017","Not Working","direct migration background","31","0.012430714182518","0.00835362462902473","0.0165078037360114"
"6 on scale 1-7","2017","Not Working","indirect migration background","","","",""
"7 Strongly agree","2017","Full Time","no migration background","","","",""
"7 Strongly agree","2017","Full Time","direct migration background","","","",""
"7 Strongly agree","2017","Full Time","indirect migration background","","","",""
"7 Strongly agree","2017","Part Time","no migration background","","","",""
"7 Strongly agree","2017","Part Time","direct migration background","","","",""
"7 Strongly agree","2017","Part Time","indirect migration background","","","",""
"7 Strongly agree","2017","Not Working","no migration background","","","",""
"7 Strongly agree","2017","Not Working","direct migration background","101","0.045902656277215","0.038201894735765","0.0536034178186649"
"7 Strongly agree","2017","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2018","Full Time","no migration background","","","",""
"1 Strongly disagree","2018","Full Time","direct migration background","","","",""
"1 Strongly disagree","2018","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2018","Part Time","no migration background","","","",""
"1 Strongly disagree","2018","Part Time","direct migration background","","","",""
"1 Strongly disagree","2018","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2018","Not Working","no migration background","","","",""
"1 Strongly disagree","2018","Not Working","direct migration background","306","0.789341351202358","0.749918388913801","0.828764313490915"
"1 Strongly disagree","2018","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2018","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2018","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2018","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2018","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2018","Not Working","direct migration background","34","0.0548128841780534","0.032807578595061","0.0768181897610457"
"2 on scale 1-7 ","2018","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2018","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2018","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2018","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2018","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2018","Not Working","direct migration background","17","","",""
"3 on scale 1-7 ","2018","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2018","Full Time","no migration background","","","",""
"4 on scale 1-7","2018","Full Time","direct migration background","","","",""
"4 on scale 1-7","2018","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2018","Part Time","no migration background","","","",""
"4 on scale 1-7","2018","Part Time","direct migration background","","","",""
"4 on scale 1-7","2018","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2018","Not Working","no migration background","","","",""
"4 on scale 1-7","2018","Not Working","direct migration background","19","","",""
"4 on scale 1-7","2018","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2018","Full Time","no migration background","","","",""
"5 on scale 1-7","2018","Full Time","direct migration background","","","",""
"5 on scale 1-7","2018","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2018","Part Time","no migration background","","","",""
"5 on scale 1-7","2018","Part Time","direct migration background","","","",""
"5 on scale 1-7","2018","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2018","Not Working","no migration background","","","",""
"5 on scale 1-7","2018","Not Working","direct migration background","7","","",""
"5 on scale 1-7","2018","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2018","Full Time","no migration background","","","",""
"6 on scale 1-7","2018","Full Time","direct migration background","","","",""
"6 on scale 1-7","2018","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2018","Part Time","no migration background","","","",""
"6 on scale 1-7","2018","Part Time","direct migration background","","","",""
"6 on scale 1-7","2018","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2018","Not Working","no migration background","","","",""
"6 on scale 1-7","2018","Not Working","direct migration background","7","","",""
"6 on scale 1-7","2018","Not Working","indirect migration background","","","",""
"7 Strongly agree","2018","Full Time","no migration background","","","",""
"7 Strongly agree","2018","Full Time","direct migration background","","","",""
"7 Strongly agree","2018","Full Time","indirect migration background","","","",""
"7 Strongly agree","2018","Part Time","no migration background","","","",""
"7 Strongly agree","2018","Part Time","direct migration background","","","",""
"7 Strongly agree","2018","Part Time","indirect migration background","","","",""
"7 Strongly agree","2018","Not Working","no migration background","","","",""
"7 Strongly agree","2018","Not Working","direct migration background","21","","",""
"7 Strongly agree","2018","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2019","Full Time","no migration background","","","",""
"1 Strongly disagree","2019","Full Time","direct migration background","","","",""
"1 Strongly disagree","2019","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2019","Part Time","no migration background","","","",""
"1 Strongly disagree","2019","Part Time","direct migration background","","","",""
"1 Strongly disagree","2019","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2019","Not Working","no migration background","","","",""
"1 Strongly disagree","2019","Not Working","direct migration background","166","0.637135441503655","0.580306456139177","0.693964426868134"
"1 Strongly disagree","2019","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2019","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2019","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2019","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2019","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2019","Not Working","direct migration background","36","0.119169835621534","0.0808775752163749","0.157462096026694"
"2 on scale 1-7 ","2019","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2019","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2019","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2019","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2019","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2019","Not Working","direct migration background","29","","",""
"3 on scale 1-7 ","2019","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2019","Full Time","no migration background","","","",""
"4 on scale 1-7","2019","Full Time","direct migration background","","","",""
"4 on scale 1-7","2019","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2019","Part Time","no migration background","","","",""
"4 on scale 1-7","2019","Part Time","direct migration background","","","",""
"4 on scale 1-7","2019","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2019","Not Working","no migration background","","","",""
"4 on scale 1-7","2019","Not Working","direct migration background","18","","",""
"4 on scale 1-7","2019","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2019","Full Time","no migration background","","","",""
"5 on scale 1-7","2019","Full Time","direct migration background","","","",""
"5 on scale 1-7","2019","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2019","Part Time","no migration background","","","",""
"5 on scale 1-7","2019","Part Time","direct migration background","","","",""
"5 on scale 1-7","2019","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2019","Not Working","no migration background","","","",""
"5 on scale 1-7","2019","Not Working","direct migration background","11","","",""
"5 on scale 1-7","2019","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2019","Full Time","no migration background","","","",""
"6 on scale 1-7","2019","Full Time","direct migration background","","","",""
"6 on scale 1-7","2019","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2019","Part Time","no migration background","","","",""
"6 on scale 1-7","2019","Part Time","direct migration background","","","",""
"6 on scale 1-7","2019","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2019","Not Working","no migration background","","","",""
"6 on scale 1-7","2019","Not Working","direct migration background","6","","",""
"6 on scale 1-7","2019","Not Working","indirect migration background","","","",""
"7 Strongly agree","2019","Full Time","no migration background","","","",""
"7 Strongly agree","2019","Full Time","direct migration background","","","",""
"7 Strongly agree","2019","Full Time","indirect migration background","","","",""
"7 Strongly agree","2019","Part Time","no migration background","","","",""
"7 Strongly agree","2019","Part Time","direct migration background","","","",""
"7 Strongly agree","2019","Part Time","indirect migration background","","","",""
"7 Strongly agree","2019","Not Working","no migration background","","","",""
"7 Strongly agree","2019","Not Working","direct migration background","9","","",""
"7 Strongly agree","2019","Not Working","indirect migration background","","","",""
