"plh0206i03","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2012","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2012","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2012","higher vocational","Rural Area","","","","","5"
"6 on scale 1-7","2012","in school","Urban Area","","","","","6"
"6 on scale 1-7","2012","in school","Rural Area","","","","","6"
"6 on scale 1-7","2012","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2012","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2012","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2012","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2012","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2012","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2012","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2012","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2012","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2012","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2012","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2012","higher education","Rural Area","","","","","6"
"7 Strongly agree","2012","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2012","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2012","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2012","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2012","higher education","Rural Area","","","","","7"
"7 Strongly agree","2012","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2012","in school","Urban Area","","","","","7"
"7 Strongly agree","2012","in school","Rural Area","","","","","7"
"7 Strongly agree","2012","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2012","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2012","general elemantary","Urban Area","","","","","7"
"7 Strongly agree","2012","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2012","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2012","higher education","Urban Area","","","","","7"
"1 Strongly disagree","2013","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2013","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2013","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2013","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2013","in school","Urban Area","","","","","1"
"1 Strongly disagree","2013","in school","Rural Area","","","","","1"
"1 Strongly disagree","2013","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2013","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2013","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2013","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2013","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2013","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2013","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2013","higher education","Rural Area","","","","","1"
"2 on scale 1-7 ","2013","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","general elemantary","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","higher education","Rural Area","","","","","2"
"3 on scale 1-7 ","2013","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","inadequately","Urban Area","","","","","3"
"4 on scale 1-7","2013","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2013","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2013","in school","Rural Area","","","","","4"
"4 on scale 1-7","2013","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2013","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2013","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2013","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2013","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2013","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2013","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2013","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2013","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2013","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2013","in school","Urban Area","","","","","4"
"5 on scale 1-7","2013","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2013","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2013","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2013","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2013","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2013","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2013","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2013","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2013","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2013","in school","Urban Area","","","","","5"
"5 on scale 1-7","2013","in school","Rural Area","","","","","5"
"5 on scale 1-7","2013","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2013","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2013","general elemantary","Urban Area","","","","","5"
"6 on scale 1-7","2013","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2013","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2013","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2013","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2013","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2013","in school","Rural Area","","","","","6"
"6 on scale 1-7","2013","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2013","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2013","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2013","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2013","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2013","in school","Urban Area","","","","","6"
"6 on scale 1-7","2013","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2013","middle vocational","Rural Area","","","","","6"
"7 Strongly agree","2013","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2013","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2013","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2013","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2013","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2013","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2013","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2013","higher education","Urban Area","","","","","7"
"7 Strongly agree","2013","higher education","Rural Area","","","","","7"
"7 Strongly agree","2013","in school","Urban Area","","","","","7"
"7 Strongly agree","2013","in school","Rural Area","","","","","7"
"7 Strongly agree","2013","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2013","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2013","general elemantary","Urban Area","","","","","7"
"1 Strongly disagree","2014","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2014","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2014","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2014","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2014","higher education","Rural Area","","","","","1"
"1 Strongly disagree","2014","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2014","in school","Urban Area","","","","","1"
"1 Strongly disagree","2014","in school","Rural Area","","","","","1"
"1 Strongly disagree","2014","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2014","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2014","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2014","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2014","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2014","middle vocational","Rural Area","","","","","1"
"2 on scale 1-7 ","2014","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","general elemantary","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","in school","Rural Area","","","","","2"
"3 on scale 1-7 ","2014","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","in school","Rural Area","","","","","3"
"4 on scale 1-7","2014","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2014","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2014","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2014","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2014","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2014","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2014","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2014","in school","Urban Area","","","","","4"
"4 on scale 1-7","2014","in school","Rural Area","","","","","4"
"4 on scale 1-7","2014","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2014","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2014","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2014","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2014","middle vocational","Urban Area","","","","","4"
"5 on scale 1-7","2014","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2014","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2014","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2014","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2014","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2014","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2014","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2014","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2014","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2014","in school","Urban Area","","","","","5"
"5 on scale 1-7","2014","in school","Rural Area","","","","","5"
"5 on scale 1-7","2014","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2014","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2014","general elemantary","Urban Area","","","","","5"
"6 on scale 1-7","2014","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2014","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2014","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2014","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2014","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2014","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2014","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2014","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2014","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2014","in school","Urban Area","","","","","6"
"6 on scale 1-7","2014","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2014","in school","Rural Area","","","","","6"
"6 on scale 1-7","2014","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2014","general elemantary","Urban Area","","","","","6"
"7 Strongly agree","2014","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2014","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2014","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2014","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2014","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2014","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2014","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2014","higher education","Urban Area","","","","","7"
"7 Strongly agree","2014","higher education","Rural Area","","","","","7"
"7 Strongly agree","2014","in school","Urban Area","","","","","7"
"7 Strongly agree","2014","in school","Rural Area","","","","","7"
"7 Strongly agree","2014","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2014","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2014","general elemantary","Urban Area","","","","","7"
"1 Strongly disagree","2015","vocational + Abi","Rural Area","198","0.295914215957543","0.258670252911927","0.33315817900316","1"
"1 Strongly disagree","2015","higher vocational","Urban Area","283","0.292675940190459","0.263465179861275","0.321886700519644","1"
"1 Strongly disagree","2015","higher vocational","Rural Area","169","0.260582895502485","0.225576505994572","0.295589285010398","1"
"1 Strongly disagree","2015","higher education","Urban Area","1630","0.306815403177263","0.293602805961114","0.320028000393412","1"
"1 Strongly disagree","2015","higher education","Rural Area","588","0.311777529780243","0.289974824993448","0.333580234567038","1"
"1 Strongly disagree","2015","general elemantary","Urban Area","725","0.351885155063081","0.330743133439167","0.373027176686995","1"
"1 Strongly disagree","2015","general elemantary","Rural Area","302","0.321162248642252","0.29180872807109","0.350515769213414","1"
"1 Strongly disagree","2015","middle vocational","Urban Area","2533","0.324056623867696","0.313399649936035","0.334713597799356","1"
"1 Strongly disagree","2015","middle vocational","Rural Area","1432","0.278733833280877","0.265977470898733","0.291490195663022","1"
"1 Strongly disagree","2015","vocational + Abi","Urban Area","589","0.339359058761591","0.315974979338663","0.36274313818452","1"
"1 Strongly disagree","2015","inadequately","Rural Area","42","0.239686286108836","0.170677016843095","0.308695555374577","1"
"1 Strongly disagree","2015","in school","Urban Area","93","0.383909762302303","0.323982481517857","0.44383704308675","1"
"1 Strongly disagree","2015","inadequately","Urban Area","131","0.347485135016323","0.298834613292752","0.396135656739893","1"
"1 Strongly disagree","2015","in school","Rural Area","27","","","","1"
"2 on scale 1-7 ","2015","inadequately","Urban Area","80","0.196330790344958","0.155746584315336","0.23691499637458","2"
"2 on scale 1-7 ","2015","inadequately","Rural Area","28","","","","2"
"2 on scale 1-7 ","2015","vocational + Abi","Urban Area","471","0.295113744158909","0.272588886702987","0.317638601614831","2"
"2 on scale 1-7 ","2015","vocational + Abi","Rural Area","172","0.329016529977877","0.290678927142878","0.367354132812876","2"
"2 on scale 1-7 ","2015","higher vocational","Urban Area","275","0.277999736306627","0.249236946673392","0.306762525939863","2"
"2 on scale 1-7 ","2015","higher vocational","Rural Area","172","0.306575802022625","0.269805427388654","0.343346176656596","2"
"2 on scale 1-7 ","2015","higher education","Urban Area","1553","0.342299370910969","0.328705524974789","0.355893216847149","2"
"2 on scale 1-7 ","2015","higher education","Rural Area","539","0.321803274516284","0.299814723161298","0.34379182587127","2"
"2 on scale 1-7 ","2015","in school","Urban Area","73","0.259300782545088","0.205298677778456","0.31330288731172","2"
"2 on scale 1-7 ","2015","in school","Rural Area","45","0.384527105682367","0.298901196962105","0.470153014402628","2"
"2 on scale 1-7 ","2015","general elemantary","Urban Area","470","0.256637992724344","0.237301366133202","0.275974619315486","2"
"2 on scale 1-7 ","2015","general elemantary","Rural Area","231","0.227993423871581","0.201618779116906","0.254368068626257","2"
"2 on scale 1-7 ","2015","middle vocational","Urban Area","1990","0.270469710110586","0.260355096996031","0.280584323225141","2"
"2 on scale 1-7 ","2015","middle vocational","Rural Area","1283","0.275681070392744","0.262967936675745","0.288394204109742","2"
"3 on scale 1-7 ","2015","higher vocational","Rural Area","108","0.182442285113339","0.151642223600055","0.213242346626623","3"
"3 on scale 1-7 ","2015","higher education","Urban Area","726","0.172386902806402","0.161565315305441","0.183208490307362","3"
"3 on scale 1-7 ","2015","higher education","Rural Area","274","0.189776903216654","0.171320480356024","0.208233326077284","3"
"3 on scale 1-7 ","2015","vocational + Abi","Rural Area","89","0.189650908015106","0.157663892386166","0.221637923644046","3"
"3 on scale 1-7 ","2015","higher vocational","Urban Area","159","0.161100946068672","0.137499205483805","0.184702686653539","3"
"3 on scale 1-7 ","2015","general elemantary","Urban Area","249","0.12297637094002","0.108437303905198","0.137515437974842","3"
"3 on scale 1-7 ","2015","general elemantary","Rural Area","139","0.139280883456009","0.117514241208046","0.161047525703973","3"
"3 on scale 1-7 ","2015","middle vocational","Urban Area","1144","0.167847899752361","0.159337938040029","0.176357861464694","3"
"3 on scale 1-7 ","2015","middle vocational","Rural Area","778","0.175238114580628","0.164422211140903","0.186054018020353","3"
"3 on scale 1-7 ","2015","vocational + Abi","Urban Area","218","0.16563116395798","0.147271789651733","0.183990538264226","3"
"3 on scale 1-7 ","2015","inadequately","Rural Area","17","","","","3"
"3 on scale 1-7 ","2015","inadequately","Urban Area","41","0.0980203871708621","0.0676408782567606","0.128399896084964","3"
"3 on scale 1-7 ","2015","in school","Urban Area","36","0.115636749529879","0.0762317694959821","0.155041729563775","3"
"3 on scale 1-7 ","2015","in school","Rural Area","24","","","","3"
"4 on scale 1-7","2015","middle vocational","Rural Area","642","0.139170682484035","0.129323394766197","0.149017970201873","4"
"4 on scale 1-7","2015","vocational + Abi","Urban Area","160","0.103693659523627","0.0886375714307058","0.118749747616549","4"
"4 on scale 1-7","2015","vocational + Abi","Rural Area","65","0.0941568720838745","0.0703274948341326","0.117986249333616","4"
"4 on scale 1-7","2015","higher vocational","Urban Area","115","0.154925224662482","0.13169524810877","0.178155201216193","4"
"4 on scale 1-7","2015","higher vocational","Rural Area","81","0.117707328238418","0.0920070568882168","0.14340759958862","4"
"4 on scale 1-7","2015","higher education","Urban Area","460","0.107292355237185","0.0984256110099383","0.116159099464432","4"
"4 on scale 1-7","2015","higher education","Rural Area","184","0.0975744819517712","0.0836076677686588","0.111541296134884","4"
"4 on scale 1-7","2015","in school","Urban Area","25","","","","4"
"4 on scale 1-7","2015","in school","Rural Area","17","","","","4"
"4 on scale 1-7","2015","inadequately","Urban Area","50","0.150737223818921","0.114181492012473","0.18729295562537","4"
"4 on scale 1-7","2015","inadequately","Rural Area","24","","","","4"
"4 on scale 1-7","2015","general elemantary","Urban Area","213","0.114247527887555","0.100164382990063","0.128330672785048","4"
"4 on scale 1-7","2015","general elemantary","Rural Area","133","0.139575328938179","0.117789418405142","0.161361239471215","4"
"4 on scale 1-7","2015","middle vocational","Urban Area","896","0.118168677347222","0.110818255889216","0.125519098805228","4"
"5 on scale 1-7","2015","middle vocational","Urban Area","430","0.05897557607573","0.0536113776138814","0.0643397745375787","5"
"5 on scale 1-7","2015","middle vocational","Rural Area","326","0.07257295297112","0.0651920159425538","0.0799538899996861","5"
"5 on scale 1-7","2015","vocational + Abi","Urban Area","68","0.057867108742209","0.0463357684915574","0.0693984489928607","5"
"5 on scale 1-7","2015","vocational + Abi","Rural Area","26","","","","5"
"5 on scale 1-7","2015","higher vocational","Urban Area","59","0.0773921361900384","0.0602368831621098","0.094547389217967","5"
"5 on scale 1-7","2015","higher vocational","Rural Area","39","0.0719640695522833","0.0513544547641037","0.0925736843404629","5"
"5 on scale 1-7","2015","higher education","Urban Area","204","0.044086167892442","0.0382047002430715","0.0499676355418124","5"
"5 on scale 1-7","2015","higher education","Rural Area","93","0.0467624775479406","0.0368250753965962","0.0566998796992851","5"
"5 on scale 1-7","2015","general elemantary","Urban Area","135","0.0763725362696196","0.0646144381211173","0.088130634418122","5"
"5 on scale 1-7","2015","general elemantary","Rural Area","67","0.0604577142218697","0.0454747071054584","0.075440721338281","5"
"5 on scale 1-7","2015","in school","Urban Area","14","","","","5"
"5 on scale 1-7","2015","in school","Rural Area","9","","","","5"
"5 on scale 1-7","2015","inadequately","Urban Area","25","","","","5"
"5 on scale 1-7","2015","inadequately","Rural Area","10","","","","5"
"6 on scale 1-7","2015","vocational + Abi","Rural Area","7","","","","6"
"6 on scale 1-7","2015","higher vocational","Urban Area","25","","","","6"
"6 on scale 1-7","2015","higher vocational","Rural Area","23","","","","6"
"6 on scale 1-7","2015","higher education","Urban Area","74","0.0205809357915769","0.0165133005630373","0.0246485710201166","6"
"6 on scale 1-7","2015","higher education","Rural Area","38","0.0270832157982493","0.0194428965224267","0.0347235350740719","6"
"6 on scale 1-7","2015","inadequately","Urban Area","16","","","","6"
"6 on scale 1-7","2015","inadequately","Rural Area","12","","","","6"
"6 on scale 1-7","2015","general elemantary","Urban Area","71","0.0399304607429984","0.0312623677589309","0.0485985537270659","6"
"6 on scale 1-7","2015","middle vocational","Urban Area","230","0.0347589814879645","0.0305881782756843","0.0389297847002448","6"
"6 on scale 1-7","2015","middle vocational","Rural Area","152","0.0304456652663499","0.0255576445891586","0.0353336859435413","6"
"6 on scale 1-7","2015","vocational + Abi","Urban Area","34","0.0196646641739027","0.0128075969449734","0.0265217314028321","6"
"6 on scale 1-7","2015","in school","Rural Area","2","","","","6"
"6 on scale 1-7","2015","in school","Urban Area","10","","","","6"
"6 on scale 1-7","2015","general elemantary","Rural Area","46","0.061262388419422","0.046186461269776","0.076338315569068","6"
"7 Strongly agree","2015","in school","Urban Area","2","","","","7"
"7 Strongly agree","2015","in school","Rural Area","","","","","7"
"7 Strongly agree","2015","inadequately","Urban Area","25","","","","7"
"7 Strongly agree","2015","inadequately","Rural Area","14","","","","7"
"7 Strongly agree","2015","general elemantary","Urban Area","97","0.0379499563723819","0.0294908491929657","0.0464090635517981","7"
"7 Strongly agree","2015","general elemantary","Rural Area","54","0.0502680124506873","0.0365319787295306","0.064004046171844","7"
"7 Strongly agree","2015","middle vocational","Urban Area","186","0.0257225313584405","0.0221178533595391","0.029327209357342","7"
"7 Strongly agree","2015","middle vocational","Rural Area","133","0.0281576810242461","0.0234513705968259","0.0328639914516663","7"
"7 Strongly agree","2015","vocational + Abi","Urban Area","35","0.0186706006817812","0.0119857091907913","0.0253554921727711","7"
"7 Strongly agree","2015","vocational + Abi","Rural Area","20","","","","7"
"7 Strongly agree","2015","higher vocational","Urban Area","16","","","","7"
"7 Strongly agree","2015","higher vocational","Rural Area","12","","","","7"
"7 Strongly agree","2015","higher education","Urban Area","33","0.00653886418416197","0.00422971621058001","0.00884801215774393","7"
"7 Strongly agree","2015","higher education","Rural Area","18","","","","7"
"1 Strongly disagree","2016","vocational + Abi","Rural Area","23","","","","1"
"1 Strongly disagree","2016","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2016","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2016","higher education","Urban Area","429","0.675939669379089","0.636281003276011","0.715598335482168","1"
"1 Strongly disagree","2016","higher education","Rural Area","185","0.745241258995502","0.689293444926793","0.801189073064211","1"
"1 Strongly disagree","2016","general elemantary","Urban Area","444","0.623051831070433","0.583406225840743","0.662697436300124","1"
"1 Strongly disagree","2016","inadequately","Rural Area","402","0.734130139233101","0.695824852104112","0.772435426362089","1"
"1 Strongly disagree","2016","general elemantary","Rural Area","194","0.648995912420277","0.590184054661212","0.707807770179342","1"
"1 Strongly disagree","2016","middle vocational","Urban Area","419","0.567686510791379","0.526397050496977","0.608975971085781","1"
"1 Strongly disagree","2016","in school","Rural Area","3","","","","1"
"1 Strongly disagree","2016","inadequately","Urban Area","779","0.685672682155646","0.656927589215496","0.714417775095795","1"
"1 Strongly disagree","2016","middle vocational","Rural Area","173","0.754070106850003","0.698656601780527","0.809483611919479","1"
"1 Strongly disagree","2016","vocational + Abi","Urban Area","52","0.346393309782617","0.237981842252933","0.4548047773123","1"
"1 Strongly disagree","2016","in school","Urban Area","15","","","","1"
"2 on scale 1-7 ","2016","in school","Urban Area","1","","","","2"
"2 on scale 1-7 ","2016","in school","Rural Area","1","","","","2"
"2 on scale 1-7 ","2016","inadequately","Urban Area","85","0.100423492848128","0.081813296975967","0.11903368872029","2"
"2 on scale 1-7 ","2016","inadequately","Rural Area","38","0.0716155762088265","0.0492589992537646","0.0939721531638883","2"
"2 on scale 1-7 ","2016","general elemantary","Urban Area","50","0.084391238938815","0.0616509595583103","0.10713151831932","2"
"2 on scale 1-7 ","2016","general elemantary","Rural Area","28","","","","2"
"2 on scale 1-7 ","2016","middle vocational","Urban Area","54","0.166651736779574","0.135591574909563","0.197711898649585","2"
"2 on scale 1-7 ","2016","middle vocational","Rural Area","22","","","","2"
"2 on scale 1-7 ","2016","vocational + Abi","Urban Area","10","","","","2"
"2 on scale 1-7 ","2016","vocational + Abi","Rural Area","5","","","","2"
"2 on scale 1-7 ","2016","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2016","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","higher education","Urban Area","56","0.142135604871651","0.112546490766463","0.171724718976838","2"
"2 on scale 1-7 ","2016","higher education","Rural Area","22","","","","2"
"3 on scale 1-7 ","2016","in school","Urban Area","3","","","","3"
"3 on scale 1-7 ","2016","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","inadequately","Urban Area","33","0.0536792347533857","0.0397240184227029","0.0676344510840685","3"
"3 on scale 1-7 ","2016","inadequately","Rural Area","14","","","","3"
"3 on scale 1-7 ","2016","higher education","Urban Area","22","","","","3"
"3 on scale 1-7 ","2016","higher education","Rural Area","6","","","","3"
"3 on scale 1-7 ","2016","general elemantary","Urban Area","20","","","","3"
"3 on scale 1-7 ","2016","general elemantary","Rural Area","9","","","","3"
"3 on scale 1-7 ","2016","middle vocational","Urban Area","14","","","","3"
"3 on scale 1-7 ","2016","middle vocational","Rural Area","10","","","","3"
