"plh0206i03","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2012","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2012","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2012","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2012","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2012","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2012","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2012","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2012","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2012","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2012","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2012","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2013","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2013","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","","","3"
"4 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2013","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2013","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2013","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2013","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2014","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","","","2"
"3 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2014","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2014","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2014","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2015","1-pers.-HH","Urban Area","965","0.355246962656115","0.336671489461086","0.373822435851145","1"
"1 Strongly disagree","2015","1-pers.-HH","Rural Area","405","0.325431139568096","0.298595475812007","0.352266803324186","1"
"1 Strongly disagree","2015","(Married) couple without C. ","Urban Area","1676","0.303379786969428","0.290711814577955","0.316047759360901","1"
"1 Strongly disagree","2015","(Married) couple without C. ","Rural Area","871","0.276209646938331","0.259811498777963","0.292607795098699","1"
"1 Strongly disagree","2015","Single parent ","Urban Area","599","0.35990854141928","0.336264335862068","0.383552746976491","1"
"1 Strongly disagree","2015","Single parent ","Rural Area","278","0.344571202325518","0.311701742491028","0.377440662160008","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Urban Area","1537","0.322642249779587","0.308872883406175","0.336411616152999","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Rural Area","722","0.287087132678666","0.26849291326452","0.305681352092811","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Urban Area","609","0.286511495219481","0.266530807746946","0.306492182692016","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Rural Area","254","0.233135561961905","0.206676335154748","0.259594788769062","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Urban Area","519","0.329759423179771","0.305519673353784","0.353999173005758","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Rural Area","209","0.249164361872724","0.218790867167449","0.279537856577999","1"
"2 on scale 1-7 ","2015","1-pers.-HH","Urban Area","720","0.285960376606042","0.268421891143566","0.303498862068518","2"
"2 on scale 1-7 ","2015","1-pers.-HH","Rural Area","309","0.278645646357638","0.252967119627567","0.304324173087708","2"
"2 on scale 1-7 ","2015","Single parent ","Urban Area","473","0.285387504682751","0.263141070270211","0.30763393909529","2"
"2 on scale 1-7 ","2015","Single parent ","Rural Area","229","0.27359413518369","0.242759885764809","0.304428384602572","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","1282","0.314586973548634","0.300909974093641","0.328263973003626","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","403","0.262432830683349","0.239748600869322","0.285117060497376","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","1457","0.287683629367164","0.275209513072348","0.300157745661979","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","776","0.285804855361359","0.269235247235762","0.302374463486956","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","246","0.301248528695778","0.269030185966259","0.333466871425298","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","268","0.294614500820898","0.266087644778338","0.323141356863458","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","545","0.278364044547518","0.258557370163662","0.298170718931373","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","638","0.281479962493882","0.262995958868214","0.299963966119549","2"
"3 on scale 1-7 ","2015","1-pers.-HH","Urban Area","350","0.143043018583037","0.129453913889272","0.156632123276802","3"
"3 on scale 1-7 ","2015","1-pers.-HH","Rural Area","174","0.161557533748996","0.140477568806022","0.182637498691969","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","825","0.176140387051101","0.165643226703902","0.1866375473983","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","471","0.170390325792993","0.156601465861593","0.184179185724392","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","317","0.174792942553178","0.158009180082477","0.191576705023878","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","182","0.200430744738202","0.175379817782239","0.225481671694164","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","136","0.207422934616793","0.178950244603058","0.235895624630528","3"
"3 on scale 1-7 ","2015","Single parent ","Urban Area","215","0.142103565936062","0.124903601338072","0.159303530534052","3"
"3 on scale 1-7 ","2015","Single parent ","Rural Area","109","0.125906132348596","0.102960882201536","0.148851382495655","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","641","0.145404788599988","0.135022003455209","0.155787573744767","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","361","0.188984456608267","0.172893550792106","0.205075362424429","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","204","0.159779062523611","0.140887370735916","0.178670754311306","3"
"4 on scale 1-7","2015","1-pers.-HH","Urban Area","275","0.112823849430057","0.100544272997336","0.125103425862777","4"
"4 on scale 1-7","2015","1-pers.-HH","Rural Area","144","0.111881547929183","0.0938270954157603","0.129936000442606","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","147","0.121886814177399","0.10501865154053","0.138754976814269","4"
"4 on scale 1-7","2015","(Married) couple without C. ","Urban Area","575","0.114243246877333","0.105477513512961","0.123008980241705","4"
"4 on scale 1-7","2015","(Married) couple without C. ","Rural Area","373","0.133990965322044","0.121497930259213","0.146484000384876","4"
"4 on scale 1-7","2015","Single parent ","Urban Area","160","0.112187299503229","0.0966405300847851","0.127734068921674","4"
"4 on scale 1-7","2015","Single parent ","Rural Area","96","0.136479171070044","0.112734841303221","0.160223500836866","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","502","0.120580614129653","0.110989235222671","0.130171993036634","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","290","0.131093808226892","0.117222085585291","0.144965530868492","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","252","0.140297508645119","0.12494974921361","0.155645268076628","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","139","0.141687573725791","0.119865190957468","0.163509956494114","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","94","0.118361089634914","0.0956765894857383","0.141045589784089","4"
"5 on scale 1-7","2015","1-pers.-HH","Urban Area","128","0.0557007386148559","0.0467992364281073","0.0646022408016046","5"
"5 on scale 1-7","2015","1-pers.-HH","Rural Area","61","0.0537956481302265","0.0408734711077531","0.0667178251526998","5"
"5 on scale 1-7","2015","(Married) couple without C. ","Urban Area","277","0.0656478321386216","0.0588231686079606","0.0724724956692827","5"
"5 on scale 1-7","2015","Single parent ","Urban Area","72","0.0471121427677054","0.0366746795348733","0.0575496060005374","5"
"5 on scale 1-7","2015","Single parent ","Rural Area","43","0.0488796627621211","0.0339664177557225","0.0637929077685196","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","140","0.070794943228636","0.0602532648481464","0.0813366216091257","5"
"5 on scale 1-7","2015","(Married) couple without C. ","Rural Area","197","0.0694989945372099","0.0601725379368921","0.0788254511375277","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","237","0.0468828622381442","0.0406566419376977","0.0531090825385907","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","49","0.0848779872703922","0.0653068348374587","0.104449139703326","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","77","0.0681829238968861","0.052409835749205","0.0839560120445671","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","92","0.0626003982956312","0.0501103218060955","0.075090474785167","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","122","0.063301066607556","0.0525400961818163","0.0740620370332957","5"
"6 on scale 1-7","2015","1-pers.-HH","Urban Area","69","0.0325280596007754","0.0256427056866653","0.0394134135148856","6"
"6 on scale 1-7","2015","1-pers.-HH","Rural Area","40","0.0362424780209385","0.0255380744085153","0.0469468816333616","6"
"6 on scale 1-7","2015","(Married) couple without C. ","Urban Area","140","0.0300425865926357","0.025338657727961","0.0347465154573103","6"
"6 on scale 1-7","2015","Single parent ","Urban Area","29","","","","6"
"6 on scale 1-7","2015","Single parent ","Rural Area","30","0.0474788699578739","0.0327700505931455","0.0621876893226023","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","35","0.0268199010676628","0.0184900092175795","0.035149792917746","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","28","","","","6"
"6 on scale 1-7","2015","(Married) couple without C. ","Rural Area","85","0.0302130152799637","0.0239352626268662","0.0364907679330611","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","114","0.027580509175282","0.0227568984485757","0.0324041199019882","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","62","0.020056095826945","0.0142940505482716","0.0258181411056184","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","70","0.0309598871512335","0.0233053933980668","0.0386143809044002","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","35","0.0434554321192121","0.0306972667047868","0.0562135975336373","6"
"7 Strongly agree","2015","1-pers.-HH","Urban Area","43","0.0146969945091179","0.0100263461617871","0.0193676428564488","7"
"7 Strongly agree","2015","1-pers.-HH","Rural Area","38","0.032446006244922","0.0222978330124607","0.0425941794773832","7"
"7 Strongly agree","2015","(Married) couple without C. ","Urban Area","109","0.0228625310037162","0.0187438729331483","0.0269811890742841","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Urban Area","45","0.0367215700725752","0.0270242728697504","0.0464188672754","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Rural Area","17","","","","7"
"7 Strongly agree","2015","(Married) couple without C. ","Rural Area","83","0.0338921967680999","0.0272558106838298","0.04052858285237","7"
"7 Strongly agree","2015","Single parent ","Urban Area","35","0.0217233335392069","0.014542055920817","0.0289046111575968","7"
"7 Strongly agree","2015","Single parent ","Rural Area","18","","","","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","Urban Area","115","0.0223220025287123","0.0179708051699005","0.0266731998875241","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","Rural Area","61","0.0205036009367127","0.0146789573875287","0.0263282444858967","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","Urban Area","52","0.0257730552759149","0.018770461521173","0.0327756490306569","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","Rural Area","26","","","","7"
"1 Strongly disagree","2016","1-pers.-HH","Urban Area","436","0.73170774020979","0.696106715011644","0.767308765407936","1"
"1 Strongly disagree","2016","1-pers.-HH","Rural Area","251","0.731272799113641","0.683873275562306","0.778672322664975","1"
"1 Strongly disagree","2016","(Married) couple without C. ","Urban Area","85","0.517866560614529","0.426935625389563","0.608797495839496","1"
"1 Strongly disagree","2016","(Married) couple without C. ","Rural Area","41","0.494344884573671","0.359742615532065","0.628947153615278","1"
"1 Strongly disagree","2016","Single parent ","Urban Area","181","0.564905581560933","0.50124804627808","0.628563116843786","1"
"1 Strongly disagree","2016","Single parent ","Rural Area","82","0.792336916917081","0.716876153244948","0.867797680589214","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Urban Area","1050","0.611871938458427","0.585370996851108","0.638372880065745","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Rural Area","441","0.707306751713024","0.669281070729801","0.745332432696247","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Urban Area","45","0.611769909966675","0.487415629865775","0.736124190067575","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Rural Area","17","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Urban Area","235","0.60620617992002","0.550545710668257","0.661866649171783","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Rural Area","89","0.808753003959008","0.736559033085022","0.880946974832995","1"
"2 on scale 1-7 ","2016","Single parent ","Rural Area","11","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","106","0.116724894747402","0.0992637281457314","0.134186061349072","2"
