"plh0206i03","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2010","Not Working","Single parent ","47","0.196999947527966","0.148931393419071","0.245068501636862"
"3 on scale 1-7 ","2010","Not Working","Couple + C. LE 16 ","64","0.175504241994949","0.137003377704496","0.214005106285402"
"3 on scale 1-7 ","2010","Not Working","Couple + C. GT 16 ","151","0.198868499798612","0.169833977593151","0.227903022004074"
"3 on scale 1-7 ","2010","Not Working","Couple + C. LE and GT 16","43","0.144138313870841","0.102321113211523","0.185955514530159"
"4 on scale 1-7","2010","Full Time","1-pers.-HH","165","0.173454756202895","0.14915881705509","0.1977506953507"
"4 on scale 1-7","2010","Full Time","(Married) couple without C. ","364","0.185591396989318","0.168911745839966","0.20227104813867"
"4 on scale 1-7","2010","Full Time","Single parent ","45","0.185266668170978","0.141303007069293","0.229230329272664"
"4 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","257","0.208092812711255","0.185740345520033","0.230445279902478"
"4 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","249","0.230092796410414","0.207309453441039","0.252876139379789"
"4 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","89","0.170193464798862","0.135039388079766","0.205347541517958"
"4 on scale 1-7","2010","Part Time","1-pers.-HH","58","0.128227250998277","0.0964030892458459","0.160051412750709"
"4 on scale 1-7","2010","Part Time","(Married) couple without C. ","154","0.130732717128879","0.110352183837946","0.151113250419813"
"4 on scale 1-7","2010","Part Time","Single parent ","62","0.197937421918645","0.154552015755615","0.241322828081675"
"4 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","151","0.175054322596383","0.150199594415775","0.199909050776991"
"4 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","138","0.194811574567767","0.167017198486049","0.222605950649486"
"4 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","43","0.121415674281137","0.0864409104131254","0.156390438149148"
"4 on scale 1-7","2010","Not Working","1-pers.-HH","175","0.136444759870416","0.118307888761158","0.154581630979675"
"4 on scale 1-7","2010","Not Working","(Married) couple without C. ","468","0.154877247363584","0.142277037835879","0.167477456891289"
"4 on scale 1-7","2010","Not Working","Single parent ","46","0.175143303045916","0.129206979179789","0.221079626912044"
"4 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","48","0.105848310147248","0.0747110767202142","0.136985543574282"
"4 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","117","0.182087147497264","0.15401517412619","0.210159120868338"
"4 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","46","0.23725574917846","0.186607867081305","0.287903631275614"
"5 on scale 1-7","2010","Full Time","1-pers.-HH","70","0.0906695285869286","0.072244896676762","0.109094160497095"
"5 on scale 1-7","2010","Full Time","(Married) couple without C. ","198","0.0996968903430966","0.0868433712268189","0.112550409459374"
"5 on scale 1-7","2010","Full Time","Single parent ","31","0.0828222524548421","0.0516342372621354","0.114010267647549"
"5 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","132","0.0953585539330193","0.0791860281427319","0.111531079723307"
"5 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","148","0.10491818189104","0.0883298203977027","0.121506543384378"
"5 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","36","0.0851571092987765","0.0590475497883022","0.111266668809251"
"5 on scale 1-7","2010","Part Time","1-pers.-HH","30","0.0652433701602061","0.041737159007314","0.0887495813130982"
"5 on scale 1-7","2010","Part Time","(Married) couple without C. ","95","0.0880757058365981","0.0709418861556156","0.105209525517581"
"5 on scale 1-7","2010","Part Time","Single parent ","21","","",""
"5 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","68","0.123527864206369","0.102006913840035","0.145048814572702"
"5 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","70","0.0916173787452848","0.0713720828230392","0.11186267466753"
"5 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","21","","",""
"5 on scale 1-7","2010","Not Working","1-pers.-HH","95","0.066049541263301","0.0529264636681485","0.0791726188584534"
"5 on scale 1-7","2010","Not Working","(Married) couple without C. ","282","0.101083337998406","0.0905849272131639","0.111581748783649"
"5 on scale 1-7","2010","Not Working","Single parent ","28","","",""
"5 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","37","0.125695320927967","0.092142934572192","0.159247707283743"
"5 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","65","0.0886351763797117","0.0679609642418733","0.10930938851755"
"5 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","30","0.122295436892029","0.0832884189461746","0.161302454837884"
"6 on scale 1-7","2010","Full Time","1-pers.-HH","33","0.0332432575802876","0.0217400843163067","0.0447464308442684"
"6 on scale 1-7","2010","Full Time","(Married) couple without C. ","67","0.0342246551735987","0.0264246576620745","0.042024652685123"
"6 on scale 1-7","2010","Full Time","Single parent ","13","","",""
"6 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","59","0.0566512652697598","0.043922076522311","0.0693804540172087"
"6 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","75","0.056396913465885","0.0439095978191292","0.0688842291126408"
"6 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","16","","",""
"6 on scale 1-7","2010","Part Time","1-pers.-HH","17","","",""
"6 on scale 1-7","2010","Part Time","(Married) couple without C. ","29","","",""
"6 on scale 1-7","2010","Part Time","Single parent ","7","","",""
"6 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","27","","",""
"6 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","30","0.0443595984334775","0.0299104636000781","0.0588087332668769"
"6 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","13","","",""
"6 on scale 1-7","2010","Not Working","1-pers.-HH","51","0.0383871406036425","0.0282356016139531","0.0485386795933319"
"6 on scale 1-7","2010","Not Working","(Married) couple without C. ","104","0.0297629453539905","0.0238445913157634","0.0356812993922177"
"6 on scale 1-7","2010","Not Working","Single parent ","9","","",""
"6 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","12","","",""
"6 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","41","0.0646337839459223","0.046748311701061","0.0825192561907836"
"6 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","11","","",""
"7 Strongly agree","2010","Full Time","1-pers.-HH","27","","",""
"7 Strongly agree","2010","Full Time","(Married) couple without C. ","54","0.0321699384002892","0.0245996655127726","0.0397402112878057"
"7 Strongly agree","2010","Full Time","Single parent ","9","","",""
"7 Strongly agree","2010","Full Time","Couple + C. LE 16 ","42","0.0295616183880044","0.0202353508602507","0.038887885915758"
"7 Strongly agree","2010","Full Time","Couple + C. GT 16 ","44","0.0600200906271386","0.0471626551294001","0.0728775261248772"
"7 Strongly agree","2010","Full Time","Couple + C. LE and GT 16","13","","",""
"7 Strongly agree","2010","Part Time","1-pers.-HH","14","","",""
"7 Strongly agree","2010","Part Time","(Married) couple without C. ","33","0.0403689685934434","0.0284696333174104","0.0522683038694765"
"7 Strongly agree","2010","Part Time","Single parent ","11","","",""
"7 Strongly agree","2010","Part Time","Couple + C. LE 16 ","28","","",""
"7 Strongly agree","2010","Part Time","Couple + C. GT 16 ","28","","",""
"7 Strongly agree","2010","Part Time","Couple + C. LE and GT 16","6","","",""
"7 Strongly agree","2010","Not Working","1-pers.-HH","47","0.0285434224168625","0.0197450246316057","0.0373418202021193"
"7 Strongly agree","2010","Not Working","(Married) couple without C. ","90","0.0303029679787984","0.0243328257725067","0.0362731101850901"
"7 Strongly agree","2010","Not Working","Single parent ","11","","",""
"7 Strongly agree","2010","Not Working","Couple + C. LE 16 ","10","","",""
"7 Strongly agree","2010","Not Working","Couple + C. GT 16 ","32","0.043451866543027","0.0286219941705408","0.0582817389155131"
"7 Strongly agree","2010","Not Working","Couple + C. LE and GT 16","5","","",""
"1 Strongly disagree","2011","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Full Time","Single parent ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Part Time","Single parent ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Not Working","Single parent ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Full Time","Single parent ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Part Time","Single parent ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Not Working","Single parent ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Full Time","Single parent ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Part Time","Single parent ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Not Working","Single parent ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Full Time","Single parent ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Part Time","Single parent ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Not Working","Single parent ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2011","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Full Time","Single parent ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2011","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Part Time","Single parent ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2011","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Not Working","Single parent ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Full Time","Single parent ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Part Time","Single parent ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Not Working","Single parent ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Full Time","Single parent ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Part Time","Single parent ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Not Working","Single parent ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Full Time","Single parent ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Part Time","Single parent ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Not Working","Single parent ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Full Time","Single parent ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Part Time","Single parent ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Not Working","Single parent ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2012","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Full Time","Single parent ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2012","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Part Time","Single parent ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2012","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Not Working","Single parent ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Full Time","Single parent ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Part Time","Single parent ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Not Working","Single parent ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2013","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","Not Working","1-pers.-HH","","","",""
