"plh0206i03","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2013","middle vocational","West Germany","","","",""
"4 on scale 1-7","2013","middle vocational","East Germany","","","",""
"4 on scale 1-7","2013","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2013","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2013","higher vocational","West Germany","","","",""
"4 on scale 1-7","2013","higher vocational","East Germany","","","",""
"4 on scale 1-7","2013","higher education","West Germany","","","",""
"4 on scale 1-7","2013","higher education","East Germany","","","",""
"5 on scale 1-7","2013","in school","West Germany","","","",""
"5 on scale 1-7","2013","in school","East Germany","","","",""
"5 on scale 1-7","2013","inadequately","West Germany","","","",""
"5 on scale 1-7","2013","inadequately","East Germany","","","",""
"5 on scale 1-7","2013","general elemantary","West Germany","","","",""
"5 on scale 1-7","2013","general elemantary","East Germany","","","",""
"5 on scale 1-7","2013","middle vocational","West Germany","","","",""
"5 on scale 1-7","2013","middle vocational","East Germany","","","",""
"5 on scale 1-7","2013","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2013","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2013","higher vocational","West Germany","","","",""
"5 on scale 1-7","2013","higher vocational","East Germany","","","",""
"5 on scale 1-7","2013","higher education","West Germany","","","",""
"5 on scale 1-7","2013","higher education","East Germany","","","",""
"6 on scale 1-7","2013","in school","West Germany","","","",""
"6 on scale 1-7","2013","in school","East Germany","","","",""
"6 on scale 1-7","2013","inadequately","West Germany","","","",""
"6 on scale 1-7","2013","inadequately","East Germany","","","",""
"6 on scale 1-7","2013","general elemantary","West Germany","","","",""
"6 on scale 1-7","2013","general elemantary","East Germany","","","",""
"6 on scale 1-7","2013","middle vocational","West Germany","","","",""
"6 on scale 1-7","2013","middle vocational","East Germany","","","",""
"6 on scale 1-7","2013","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2013","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2013","higher vocational","West Germany","","","",""
"6 on scale 1-7","2013","higher vocational","East Germany","","","",""
"6 on scale 1-7","2013","higher education","West Germany","","","",""
"6 on scale 1-7","2013","higher education","East Germany","","","",""
"7 Strongly agree","2013","in school","West Germany","","","",""
"7 Strongly agree","2013","in school","East Germany","","","",""
"7 Strongly agree","2013","inadequately","West Germany","","","",""
"7 Strongly agree","2013","inadequately","East Germany","","","",""
"7 Strongly agree","2013","general elemantary","West Germany","","","",""
"7 Strongly agree","2013","general elemantary","East Germany","","","",""
"7 Strongly agree","2013","middle vocational","West Germany","","","",""
"7 Strongly agree","2013","middle vocational","East Germany","","","",""
"7 Strongly agree","2013","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2013","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2013","higher vocational","West Germany","","","",""
"7 Strongly agree","2013","higher vocational","East Germany","","","",""
"7 Strongly agree","2013","higher education","West Germany","","","",""
"7 Strongly agree","2013","higher education","East Germany","","","",""
"1 Strongly disagree","2014","in school","West Germany","","","",""
"1 Strongly disagree","2014","in school","East Germany","","","",""
"1 Strongly disagree","2014","inadequately","West Germany","","","",""
"1 Strongly disagree","2014","inadequately","East Germany","","","",""
"1 Strongly disagree","2014","general elemantary","West Germany","","","",""
"1 Strongly disagree","2014","general elemantary","East Germany","","","",""
"1 Strongly disagree","2014","middle vocational","West Germany","","","",""
"1 Strongly disagree","2014","middle vocational","East Germany","","","",""
"1 Strongly disagree","2014","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2014","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2014","higher vocational","West Germany","","","",""
"1 Strongly disagree","2014","higher vocational","East Germany","","","",""
"1 Strongly disagree","2014","higher education","West Germany","","","",""
"1 Strongly disagree","2014","higher education","East Germany","","","",""
"2 on scale 1-7 ","2014","in school","West Germany","","","",""
"2 on scale 1-7 ","2014","in school","East Germany","","","",""
"2 on scale 1-7 ","2014","inadequately","West Germany","","","",""
"2 on scale 1-7 ","2014","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2014","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2014","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2014","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2014","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2014","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2014","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2014","higher education","West Germany","","","",""
"2 on scale 1-7 ","2014","higher education","East Germany","","","",""
"3 on scale 1-7 ","2014","in school","West Germany","","","",""
"3 on scale 1-7 ","2014","in school","East Germany","","","",""
"3 on scale 1-7 ","2014","inadequately","West Germany","","","",""
"3 on scale 1-7 ","2014","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2014","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2014","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2014","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2014","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2014","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2014","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2014","higher education","West Germany","","","",""
"3 on scale 1-7 ","2014","higher education","East Germany","","","",""
"4 on scale 1-7","2014","in school","West Germany","","","",""
"4 on scale 1-7","2014","in school","East Germany","","","",""
"4 on scale 1-7","2014","inadequately","West Germany","","","",""
"4 on scale 1-7","2014","inadequately","East Germany","","","",""
"4 on scale 1-7","2014","general elemantary","West Germany","","","",""
"4 on scale 1-7","2014","general elemantary","East Germany","","","",""
"4 on scale 1-7","2014","middle vocational","West Germany","","","",""
"4 on scale 1-7","2014","middle vocational","East Germany","","","",""
"4 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2014","higher vocational","West Germany","","","",""
"4 on scale 1-7","2014","higher vocational","East Germany","","","",""
"4 on scale 1-7","2014","higher education","West Germany","","","",""
"4 on scale 1-7","2014","higher education","East Germany","","","",""
"5 on scale 1-7","2014","in school","West Germany","","","",""
"5 on scale 1-7","2014","in school","East Germany","","","",""
"5 on scale 1-7","2014","inadequately","West Germany","","","",""
"5 on scale 1-7","2014","inadequately","East Germany","","","",""
"5 on scale 1-7","2014","general elemantary","West Germany","","","",""
"5 on scale 1-7","2014","general elemantary","East Germany","","","",""
"5 on scale 1-7","2014","middle vocational","West Germany","","","",""
"5 on scale 1-7","2014","middle vocational","East Germany","","","",""
"5 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2014","higher vocational","West Germany","","","",""
"5 on scale 1-7","2014","higher vocational","East Germany","","","",""
"5 on scale 1-7","2014","higher education","West Germany","","","",""
"5 on scale 1-7","2014","higher education","East Germany","","","",""
"6 on scale 1-7","2014","in school","West Germany","","","",""
"6 on scale 1-7","2014","in school","East Germany","","","",""
"6 on scale 1-7","2014","inadequately","West Germany","","","",""
"6 on scale 1-7","2014","inadequately","East Germany","","","",""
"6 on scale 1-7","2014","general elemantary","West Germany","","","",""
"6 on scale 1-7","2014","general elemantary","East Germany","","","",""
"6 on scale 1-7","2014","middle vocational","West Germany","","","",""
"6 on scale 1-7","2014","middle vocational","East Germany","","","",""
"6 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2014","higher vocational","West Germany","","","",""
"6 on scale 1-7","2014","higher vocational","East Germany","","","",""
"6 on scale 1-7","2014","higher education","West Germany","","","",""
"6 on scale 1-7","2014","higher education","East Germany","","","",""
"7 Strongly agree","2014","in school","West Germany","","","",""
"7 Strongly agree","2014","in school","East Germany","","","",""
"7 Strongly agree","2014","inadequately","West Germany","","","",""
"7 Strongly agree","2014","inadequately","East Germany","","","",""
"7 Strongly agree","2014","general elemantary","West Germany","","","",""
"7 Strongly agree","2014","general elemantary","East Germany","","","",""
"7 Strongly agree","2014","middle vocational","West Germany","","","",""
"7 Strongly agree","2014","middle vocational","East Germany","","","",""
"7 Strongly agree","2014","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2014","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2014","higher vocational","West Germany","","","",""
"7 Strongly agree","2014","higher vocational","East Germany","","","",""
"7 Strongly agree","2014","higher education","West Germany","","","",""
"7 Strongly agree","2014","higher education","East Germany","","","",""
"1 Strongly disagree","2015","in school","West Germany","107","0.334570382260641","0.282792109462442","0.38634865505884"
"1 Strongly disagree","2015","in school","East Germany","","","",""
"1 Strongly disagree","2015","inadequately","West Germany","160","0.316198140835803","0.273843364746066","0.35855291692554"
"1 Strongly disagree","2015","inadequately","East Germany","","","",""
"1 Strongly disagree","2015","general elemantary","West Germany","920","0.349777992475305","0.331325848367058","0.368230136583552"
"1 Strongly disagree","2015","general elemantary","East Germany","107","0.28208251934492","0.235979125218394","0.328185913471445"
"1 Strongly disagree","2015","middle vocational","West Germany","3165","0.316117947087019","0.306719563911254","0.325516330262785"
"1 Strongly disagree","2015","middle vocational","East Germany","800","0.274872293261561","0.25819530135416","0.291549285168962"
"1 Strongly disagree","2015","vocational + Abi","West Germany","697","0.331531425363646","0.310160270807033","0.352902579920259"
"1 Strongly disagree","2015","vocational + Abi","East Germany","90","0.316136985040957","0.262437013067796","0.369836957014118"
"1 Strongly disagree","2015","higher vocational","West Germany","336","0.285071899154946","0.258842680813015","0.311301117496877"
"1 Strongly disagree","2015","higher vocational","East Germany","116","0.269855436315738","0.226246392057198","0.313464480574279"
"1 Strongly disagree","2015","higher education","West Germany","1750","0.309577365300824","0.296748641666773","0.322406088934875"
"1 Strongly disagree","2015","higher education","East Germany","468","0.30120129641053","0.277381111825635","0.325021480995426"
"2 on scale 1-7 ","2015","in school","West Germany","99","0.299242499043418","0.248991087715756","0.34949391037108"
"2 on scale 1-7 ","2015","in school","East Germany","","","",""
"2 on scale 1-7 ","2015","inadequately","West Germany","96","0.194099187724853","0.15807366830547","0.230124707144235"
"2 on scale 1-7 ","2015","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2015","general elemantary","West Germany","618","0.246885071172435","0.230201162338924","0.263568980005945"
"2 on scale 1-7 ","2015","general elemantary","East Germany","83","0.250712893662329","0.206309106458377","0.295116680866282"
"2 on scale 1-7 ","2015","middle vocational","West Germany","2551","0.273006603557606","0.264001477915456","0.282011729199756"
"2 on scale 1-7 ","2015","middle vocational","East Germany","722","0.269529243043889","0.252954402907256","0.286104083180522"
"2 on scale 1-7 ","2015","vocational + Abi","West Germany","546","0.299545312492194","0.278750911049889","0.3203397139345"
"2 on scale 1-7 ","2015","vocational + Abi","East Germany","97","0.326418922972999","0.272264435509614","0.380573410436384"
"2 on scale 1-7 ","2015","higher vocational","West Germany","342","0.283140121527018","0.25696463249958","0.309315610554456"
"2 on scale 1-7 ","2015","higher vocational","East Germany","105","0.303518663031626","0.258348256730845","0.348689069332406"
"2 on scale 1-7 ","2015","higher education","West Germany","1636","0.342543028961367","0.329374642208988","0.355711415713747"
"2 on scale 1-7 ","2015","higher education","East Germany","456","0.314675403991874","0.29056412671374","0.338786681270008"
"3 on scale 1-7 ","2015","in school","West Germany","46","0.12879356835474","0.0920348488796829","0.165552287829797"
"3 on scale 1-7 ","2015","in school","East Germany","","","",""
"3 on scale 1-7 ","2015","inadequately","West Germany","55","0.102848576196312","0.0751798215163079","0.130517330876316"
"3 on scale 1-7 ","2015","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2015","general elemantary","West Germany","344","0.131273708022394","0.118207483271718","0.144339932773071"
"3 on scale 1-7 ","2015","general elemantary","East Germany","44","0.105492141540876","0.0740212038669142","0.136963079214838"
"3 on scale 1-7 ","2015","middle vocational","West Germany","1458","0.165770231084055","0.158253412294734","0.173287049873376"
"3 on scale 1-7 ","2015","middle vocational","East Germany","464","0.1895629261535","0.174921568915139","0.20420428339186"
"3 on scale 1-7 ","2015","vocational + Abi","West Germany","273","0.174284831212371","0.157063367395444","0.191506295029297"
"3 on scale 1-7 ","2015","vocational + Abi","East Germany","34","0.144459054187237","0.103857315622786","0.185060792751689"
"3 on scale 1-7 ","2015","higher vocational","West Germany","183","0.165506068033275","0.143913936751633","0.187098199314916"
"3 on scale 1-7 ","2015","higher vocational","East Germany","84","0.178353661040503","0.140744812975726","0.215962509105279"
"3 on scale 1-7 ","2015","higher education","West Germany","755","0.172389170770874","0.16190800929919","0.182870332242559"
"3 on scale 1-7 ","2015","higher education","East Germany","245","0.194913143663436","0.174345592319208","0.215480695007664"
"4 on scale 1-7","2015","in school","West Germany","38","0.16303489390349","0.122498350963939","0.203571436843042"
"4 on scale 1-7","2015","in school","East Germany","","","",""
"4 on scale 1-7","2015","inadequately","West Germany","62","0.149666852137052","0.117171970279652","0.182161733994451"
"4 on scale 1-7","2015","inadequately","East Germany","","","",""
"4 on scale 1-7","2015","general elemantary","West Germany","303","0.123287589838297","0.110566977332135","0.136008202344459"
"4 on scale 1-7","2015","general elemantary","East Germany","43","0.11632354775904","0.0834771302320429","0.149169965286038"
"4 on scale 1-7","2015","middle vocational","West Germany","1181","0.12823493813075","0.121476584994622","0.134993291266878"
"4 on scale 1-7","2015","middle vocational","East Germany","357","0.115018322047306","0.103100534509837","0.126936109584775"
"4 on scale 1-7","2015","vocational + Abi","West Germany","189","0.104102487430067","0.090238605351879","0.117966369508254"
"4 on scale 1-7","2015","vocational + Abi","East Germany","36","0.0818724268375692","0.0502079589526512","0.113536894722487"
"4 on scale 1-7","2015","higher vocational","West Germany","144","0.139796448655832","0.119648740794488","0.159944156517175"
"4 on scale 1-7","2015","higher vocational","East Germany","52","0.148584882571426","0.113641531928009","0.183528233214843"
"4 on scale 1-7","2015","higher education","West Germany","497","0.106258826594315","0.0977075741064848","0.114810079082144"
"4 on scale 1-7","2015","higher education","East Germany","147","0.0992058414063611","0.0836847569562461","0.114726925856476"
"5 on scale 1-7","2015","in school","West Germany","","","",""
"5 on scale 1-7","2015","in school","East Germany","","","",""
"5 on scale 1-7","2015","inadequately","West Germany","32","0.0831645787696415","0.058012581143126","0.108316576396157"
"5 on scale 1-7","2015","inadequately","East Germany","","","",""
"5 on scale 1-7","2015","general elemantary","West Germany","163","0.0659674719186311","0.0563631726107593","0.075571771226503"
"5 on scale 1-7","2015","general elemantary","East Germany","39","0.110954251761245","0.0787775461209015","0.143130957401588"
"5 on scale 1-7","2015","middle vocational","West Germany","537","0.0579601948805999","0.053236982077048","0.0626834076841518"
"5 on scale 1-7","2015","middle vocational","East Germany","219","0.0875279504676903","0.0769712511947012","0.0980846497406795"
"5 on scale 1-7","2015","vocational + Abi","West Germany","80","0.0539784953249917","0.0437199441681991","0.0642370464817843"
"5 on scale 1-7","2015","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2015","higher vocational","West Germany","78","0.0851460047422254","0.0689303312238821","0.101361678260569"
"5 on scale 1-7","2015","higher vocational","East Germany","","","",""
"5 on scale 1-7","2015","higher education","West Germany","227","0.0422069534501009","0.0366277887574722","0.0477861181427296"
"5 on scale 1-7","2015","higher education","East Germany","70","0.0557495358310562","0.0438369816136529","0.0676620900484596"
"6 on scale 1-7","2015","in school","West Germany","","","",""
"6 on scale 1-7","2015","in school","East Germany","","","",""
"6 on scale 1-7","2015","inadequately","West Germany","","","",""
"6 on scale 1-7","2015","inadequately","East Germany","","","",""
"6 on scale 1-7","2015","general elemantary","West Germany","99","0.0455346776729844","0.0374684407238392","0.0536009146221297"
"6 on scale 1-7","2015","general elemantary","East Germany","","","",""
"6 on scale 1-7","2015","middle vocational","West Germany","289","0.0340930319472887","0.0304249550648296","0.0377611088297478"
"6 on scale 1-7","2015","middle vocational","East Germany","93","0.0297144188576813","0.0233716571648838","0.0360571805504788"
"6 on scale 1-7","2015","vocational + Abi","West Germany","36","0.0189438389280481","0.0127550443444253","0.025132633511671"
"6 on scale 1-7","2015","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2015","higher vocational","West Germany","35","0.0221665569091718","0.0136127681012274","0.0307203457171162"
"6 on scale 1-7","2015","higher vocational","East Germany","","","",""
"6 on scale 1-7","2015","higher education","West Germany","82","0.02024650788086","0.0163383255895535","0.0241546901721665"
"6 on scale 1-7","2015","higher education","East Germany","30","0.0304658088399343","0.0215424454382089","0.0393891722416596"
"7 Strongly agree","2015","in school","West Germany","","","",""
"7 Strongly agree","2015","in school","East Germany","","","",""
"7 Strongly agree","2015","inadequately","West Germany","35","0.0954750877539983","0.0687072744285466","0.12224290107945"
"7 Strongly agree","2015","inadequately","East Germany","","","",""
"7 Strongly agree","2015","general elemantary","West Germany","119","0.0372734888999539","0.0299440411434126","0.0446029366564953"
"7 Strongly agree","2015","general elemantary","East Germany","32","0.0774916969905734","0.0500999156627948","0.104883478318352"
"7 Strongly agree","2015","middle vocational","West Germany","221","0.0248170533126809","0.0216725205538164","0.0279615860715454"
"7 Strongly agree","2015","middle vocational","East Germany","98","0.0337748461683723","0.0270267565004945","0.0405229358362501"
"7 Strongly agree","2015","vocational + Abi","West Germany","43","0.0176136092486826","0.0116420123411455","0.0235852061562197"
"7 Strongly agree","2015","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2015","higher vocational","West Germany","","","",""
"7 Strongly agree","2015","higher vocational","East Germany","","","",""
"7 Strongly agree","2015","higher education","West Germany","42","0.00677814704165872","0.004501372821734","0.00905492126158345"
"7 Strongly agree","2015","higher education","East Germany","","","",""
"1 Strongly disagree","2016","in school","West Germany","","","",""
"1 Strongly disagree","2016","in school","East Germany","","","",""
"1 Strongly disagree","2016","inadequately","West Germany","983","0.692148075227108","0.666486520136435","0.717809630317781"
"1 Strongly disagree","2016","inadequately","East Germany","198","0.750104928746225","0.698462570778118","0.801747286714333"
"1 Strongly disagree","2016","general elemantary","West Germany","526","0.60849100943895","0.571805750623511","0.645176268254389"
"1 Strongly disagree","2016","general elemantary","East Germany","112","0.750157953624292","0.680173988168902","0.820141919079683"
"1 Strongly disagree","2016","middle vocational","West Germany","495","0.583454905170371","0.545556051615604","0.621353758725137"
"1 Strongly disagree","2016","middle vocational","East Germany","97","0.799811295714132","0.732312696860886","0.867309894567378"
"1 Strongly disagree","2016","vocational + Abi","West Germany","63","0.334677284678819","0.2382536559392","0.431100913418438"
"1 Strongly disagree","2016","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2016","higher vocational","West Germany","","","",""
"1 Strongly disagree","2016","higher vocational","East Germany","","","",""
"1 Strongly disagree","2016","higher education","West Germany","513","0.667206047681441","0.630812628711965","0.703599466650916"
"1 Strongly disagree","2016","higher education","East Germany","101","0.816280996677845","0.748120282566867","0.884441710788823"
"2 on scale 1-7 ","2016","in school","West Germany","","","",""
"2 on scale 1-7 ","2016","in school","East Germany","","","",""
"2 on scale 1-7 ","2016","inadequately","West Germany","95","0.0929041505074421","0.0767658917380221","0.109042409276862"
"2 on scale 1-7 ","2016","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2016","general elemantary","West Germany","64","0.136253545065168","0.110468928416488","0.162038161713847"
"2 on scale 1-7 ","2016","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2016","middle vocational","West Germany","56","0.150178632376475","0.122714915800652","0.177642348952299"
"2 on scale 1-7 ","2016","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2016","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2016","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2016","higher education","West Germany","66","0.141408133436424","0.114496767779668","0.16831949909318"
"2 on scale 1-7 ","2016","higher education","East Germany","","","",""
"3 on scale 1-7 ","2016","in school","West Germany","","","",""
"3 on scale 1-7 ","2016","in school","East Germany","","","",""
"3 on scale 1-7 ","2016","inadequately","West Germany","35","0.0390623449941125","0.0282917600977081","0.049832929890517"
"3 on scale 1-7 ","2016","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2016","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2016","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2016","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2016","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2016","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2016","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2016","higher education","West Germany","","","",""
"3 on scale 1-7 ","2016","higher education","East Germany","","","",""
"4 on scale 1-7","2016","in school","West Germany","","","",""
"4 on scale 1-7","2016","in school","East Germany","","","",""
"4 on scale 1-7","2016","inadequately","West Germany","50","0.0977655509628765","0.0812548635442683","0.114276238381485"
"4 on scale 1-7","2016","inadequately","East Germany","","","",""
"4 on scale 1-7","2016","general elemantary","West Germany","","","",""
"4 on scale 1-7","2016","general elemantary","East Germany","","","",""
"4 on scale 1-7","2016","middle vocational","West Germany","32","0.0562404565258751","0.0385293167893427","0.0739515962624075"
"4 on scale 1-7","2016","middle vocational","East Germany","","","",""
"4 on scale 1-7","2016","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2016","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2016","higher vocational","West Germany","","","",""
"4 on scale 1-7","2016","higher vocational","East Germany","","","",""
"4 on scale 1-7","2016","higher education","West Germany","","","",""
"4 on scale 1-7","2016","higher education","East Germany","","","",""
"5 on scale 1-7","2016","in school","West Germany","","","",""
"5 on scale 1-7","2016","in school","East Germany","","","",""
"5 on scale 1-7","2016","inadequately","West Germany","","","",""
"5 on scale 1-7","2016","inadequately","East Germany","","","",""
"5 on scale 1-7","2016","general elemantary","West Germany","","","",""
"5 on scale 1-7","2016","general elemantary","East Germany","","","",""
"5 on scale 1-7","2016","middle vocational","West Germany","","","",""
"5 on scale 1-7","2016","middle vocational","East Germany","","","",""
"5 on scale 1-7","2016","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2016","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2016","higher vocational","West Germany","","","",""
"5 on scale 1-7","2016","higher vocational","East Germany","","","",""
"5 on scale 1-7","2016","higher education","West Germany","","","",""
"5 on scale 1-7","2016","higher education","East Germany","","","",""
"6 on scale 1-7","2016","in school","West Germany","","","",""
"6 on scale 1-7","2016","in school","East Germany","","","",""
"6 on scale 1-7","2016","inadequately","West Germany","","","",""
"6 on scale 1-7","2016","inadequately","East Germany","","","",""
"6 on scale 1-7","2016","general elemantary","West Germany","","","",""
"6 on scale 1-7","2016","general elemantary","East Germany","","","",""
"6 on scale 1-7","2016","middle vocational","West Germany","","","",""
"6 on scale 1-7","2016","middle vocational","East Germany","","","",""
"6 on scale 1-7","2016","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2016","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2016","higher vocational","West Germany","","","",""
"6 on scale 1-7","2016","higher vocational","East Germany","","","",""
"6 on scale 1-7","2016","higher education","West Germany","","","",""
"6 on scale 1-7","2016","higher education","East Germany","","","",""
"7 Strongly agree","2016","in school","West Germany","","","",""
"7 Strongly agree","2016","in school","East Germany","","","",""
"7 Strongly agree","2016","inadequately","West Germany","37","0.0325873091173966","0.0227167292485805","0.0424578889862126"
"7 Strongly agree","2016","inadequately","East Germany","","","",""
"7 Strongly agree","2016","general elemantary","West Germany","","","",""
"7 Strongly agree","2016","general elemantary","East Germany","","","",""
"7 Strongly agree","2016","middle vocational","West Germany","","","",""
"7 Strongly agree","2016","middle vocational","East Germany","","","",""
"7 Strongly agree","2016","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2016","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2016","higher vocational","West Germany","","","",""
"7 Strongly agree","2016","higher vocational","East Germany","","","",""
"7 Strongly agree","2016","higher education","West Germany","","","",""
"7 Strongly agree","2016","higher education","East Germany","","","",""
"1 Strongly disagree","2017","in school","West Germany","","","",""
"1 Strongly disagree","2017","in school","East Germany","","","",""
"1 Strongly disagree","2017","inadequately","West Germany","836","0.748835865151966","0.723125387778216","0.774546342525715"
"1 Strongly disagree","2017","inadequately","East Germany","68","0.701191162478968","0.61147658277322","0.790905742184715"
"1 Strongly disagree","2017","general elemantary","West Germany","400","0.786394581734685","0.750398120472992","0.822391042996378"
"1 Strongly disagree","2017","general elemantary","East Germany","36","0.501416826599645","0.3628270005778","0.64000665262149"
"1 Strongly disagree","2017","middle vocational","West Germany","299","0.756437695024108","0.713946721984834","0.798928668063381"
"1 Strongly disagree","2017","middle vocational","East Germany","34","0.778644601437755","0.658671503654935","0.898617699220576"
"1 Strongly disagree","2017","vocational + Abi","West Germany","47","0.625262056017325","0.507586493039181","0.742937618995468"
"1 Strongly disagree","2017","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2017","higher vocational","West Germany","","","",""
"1 Strongly disagree","2017","higher vocational","East Germany","","","",""
"1 Strongly disagree","2017","higher education","West Germany","307","0.717667324148929","0.67382811226749","0.761506536030369"
"1 Strongly disagree","2017","higher education","East Germany","34","0.840582106829833","0.731168214911124","0.949995998748542"
"2 on scale 1-7 ","2017","in school","West Germany","","","",""
"2 on scale 1-7 ","2017","in school","East Germany","","","",""
"2 on scale 1-7 ","2017","inadequately","West Germany","100","0.106016082724054","0.0877649955460456","0.124267169902062"
"2 on scale 1-7 ","2017","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2017","general elemantary","West Germany","42","0.106244590432053","0.0791803293270995","0.133308851537007"
"2 on scale 1-7 ","2017","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2017","middle vocational","West Germany","43","0.107327697843446","0.076686411430743","0.137968984256148"
"2 on scale 1-7 ","2017","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2017","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2017","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2017","higher education","West Germany","41","0.114580845519646","0.0835601845525635","0.145601506486729"
"2 on scale 1-7 ","2017","higher education","East Germany","","","",""
"3 on scale 1-7 ","2017","in school","West Germany","","","",""
"3 on scale 1-7 ","2017","in school","East Germany","","","",""
"3 on scale 1-7 ","2017","inadequately","West Germany","38","0.0298396619391837","0.0197527851192677","0.0399265387590996"
"3 on scale 1-7 ","2017","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2017","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2017","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2017","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2017","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2017","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2017","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2017","higher education","West Germany","","","",""
"3 on scale 1-7 ","2017","higher education","East Germany","","","",""
"4 on scale 1-7","2017","in school","West Germany","","","",""
"4 on scale 1-7","2017","in school","East Germany","","","",""
