"plh0206i03","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2013","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2013","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2013","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2013","Other degree","higher education","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2013","lower secondary degree","in school","","","",""
"4 on scale 1-7","2013","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2013","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2013","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2013","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2013","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2013","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2013","secondary school degree","in school","","","",""
"4 on scale 1-7","2013","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2013","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2013","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2013","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2013","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2013","secondary school degree","higher education","","","",""
"4 on scale 1-7","2013","college entrance qualification","in school","","","",""
"4 on scale 1-7","2013","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2013","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2013","college entrance qualification","middle vocational","","","",""
"4 on scale 1-7","2013","college entrance qualification","vocational + Abi","","","",""
"4 on scale 1-7","2013","college entrance qualification","higher vocational","","","",""
"4 on scale 1-7","2013","college entrance qualification","higher education","","","",""
"4 on scale 1-7","2013","Other degree","in school","","","",""
"4 on scale 1-7","2013","Other degree","inadequately","","","",""
"4 on scale 1-7","2013","Other degree","general elemantary","","","",""
"4 on scale 1-7","2013","Other degree","middle vocational","","","",""
"4 on scale 1-7","2013","Other degree","vocational + Abi","","","",""
"4 on scale 1-7","2013","Other degree","higher vocational","","","",""
"4 on scale 1-7","2013","Other degree","higher education","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","in school","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","inadequately","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","middle vocational","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","higher vocational","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","higher education","","","",""
"5 on scale 1-7","2013","lower secondary degree","in school","","","",""
"5 on scale 1-7","2013","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2013","lower secondary degree","general elemantary","","","",""
"5 on scale 1-7","2013","lower secondary degree","middle vocational","","","",""
"5 on scale 1-7","2013","lower secondary degree","vocational + Abi","","","",""
"5 on scale 1-7","2013","lower secondary degree","higher vocational","","","",""
"5 on scale 1-7","2013","lower secondary degree","higher education","","","",""
"5 on scale 1-7","2013","secondary school degree","in school","","","",""
"5 on scale 1-7","2013","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2013","secondary school degree","general elemantary","","","",""
"5 on scale 1-7","2013","secondary school degree","middle vocational","","","",""
"5 on scale 1-7","2013","secondary school degree","vocational + Abi","","","",""
"5 on scale 1-7","2013","secondary school degree","higher vocational","","","",""
"5 on scale 1-7","2013","secondary school degree","higher education","","","",""
"5 on scale 1-7","2013","college entrance qualification","in school","","","",""
"5 on scale 1-7","2013","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2013","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2013","college entrance qualification","middle vocational","","","",""
"5 on scale 1-7","2013","college entrance qualification","vocational + Abi","","","",""
"5 on scale 1-7","2013","college entrance qualification","higher vocational","","","",""
"5 on scale 1-7","2013","college entrance qualification","higher education","","","",""
"5 on scale 1-7","2013","Other degree","in school","","","",""
"5 on scale 1-7","2013","Other degree","inadequately","","","",""
"5 on scale 1-7","2013","Other degree","general elemantary","","","",""
"5 on scale 1-7","2013","Other degree","middle vocational","","","",""
"5 on scale 1-7","2013","Other degree","vocational + Abi","","","",""
"5 on scale 1-7","2013","Other degree","higher vocational","","","",""
"5 on scale 1-7","2013","Other degree","higher education","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","in school","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","inadequately","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","middle vocational","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2013","lower secondary degree","in school","","","",""
"6 on scale 1-7","2013","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2013","lower secondary degree","general elemantary","","","",""
"6 on scale 1-7","2013","lower secondary degree","middle vocational","","","",""
"6 on scale 1-7","2013","lower secondary degree","vocational + Abi","","","",""
"6 on scale 1-7","2013","lower secondary degree","higher vocational","","","",""
"6 on scale 1-7","2013","lower secondary degree","higher education","","","",""
"6 on scale 1-7","2013","secondary school degree","in school","","","",""
"6 on scale 1-7","2013","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2013","secondary school degree","general elemantary","","","",""
"6 on scale 1-7","2013","secondary school degree","middle vocational","","","",""
"6 on scale 1-7","2013","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2013","secondary school degree","higher vocational","","","",""
"6 on scale 1-7","2013","secondary school degree","higher education","","","",""
"6 on scale 1-7","2013","college entrance qualification","in school","","","",""
"6 on scale 1-7","2013","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2013","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2013","college entrance qualification","middle vocational","","","",""
"6 on scale 1-7","2013","college entrance qualification","vocational + Abi","","","",""
"6 on scale 1-7","2013","college entrance qualification","higher vocational","","","",""
"6 on scale 1-7","2013","college entrance qualification","higher education","","","",""
"6 on scale 1-7","2013","Other degree","in school","","","",""
"6 on scale 1-7","2013","Other degree","inadequately","","","",""
"6 on scale 1-7","2013","Other degree","general elemantary","","","",""
"6 on scale 1-7","2013","Other degree","middle vocational","","","",""
"6 on scale 1-7","2013","Other degree","vocational + Abi","","","",""
"6 on scale 1-7","2013","Other degree","higher vocational","","","",""
"6 on scale 1-7","2013","Other degree","higher education","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","in school","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","inadequately","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2013","lower secondary degree","in school","","","",""
"7 Strongly agree","2013","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2013","lower secondary degree","general elemantary","","","",""
"7 Strongly agree","2013","lower secondary degree","middle vocational","","","",""
"7 Strongly agree","2013","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2013","lower secondary degree","higher vocational","","","",""
"7 Strongly agree","2013","lower secondary degree","higher education","","","",""
"7 Strongly agree","2013","secondary school degree","in school","","","",""
"7 Strongly agree","2013","secondary school degree","inadequately","","","",""
"7 Strongly agree","2013","secondary school degree","general elemantary","","","",""
"7 Strongly agree","2013","secondary school degree","middle vocational","","","",""
"7 Strongly agree","2013","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2013","secondary school degree","higher vocational","","","",""
"7 Strongly agree","2013","secondary school degree","higher education","","","",""
"7 Strongly agree","2013","college entrance qualification","in school","","","",""
"7 Strongly agree","2013","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2013","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2013","college entrance qualification","middle vocational","","","",""
"7 Strongly agree","2013","college entrance qualification","vocational + Abi","","","",""
"7 Strongly agree","2013","college entrance qualification","higher vocational","","","",""
"7 Strongly agree","2013","college entrance qualification","higher education","","","",""
"7 Strongly agree","2013","Other degree","in school","","","",""
"7 Strongly agree","2013","Other degree","inadequately","","","",""
"7 Strongly agree","2013","Other degree","general elemantary","","","",""
"7 Strongly agree","2013","Other degree","middle vocational","","","",""
"7 Strongly agree","2013","Other degree","vocational + Abi","","","",""
"7 Strongly agree","2013","Other degree","higher vocational","","","",""
"7 Strongly agree","2013","Other degree","higher education","","","",""
"7 Strongly agree","2013","no degree/no degree yet","in school","","","",""
"7 Strongly agree","2013","no degree/no degree yet","inadequately","","","",""
"7 Strongly agree","2013","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2013","no degree/no degree yet","middle vocational","","","",""
"7 Strongly agree","2013","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2013","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2013","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2014","lower secondary degree","in school","","","",""
"1 Strongly disagree","2014","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2014","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2014","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2014","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2014","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2014","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2014","secondary school degree","in school","","","",""
"1 Strongly disagree","2014","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2014","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2014","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2014","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2014","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2014","secondary school degree","higher education","","","",""
"1 Strongly disagree","2014","college entrance qualification","in school","","","",""
"1 Strongly disagree","2014","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2014","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2014","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2014","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2014","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2014","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2014","Other degree","in school","","","",""
"1 Strongly disagree","2014","Other degree","inadequately","","","",""
"1 Strongly disagree","2014","Other degree","general elemantary","","","",""
"1 Strongly disagree","2014","Other degree","middle vocational","","","",""
"1 Strongly disagree","2014","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2014","Other degree","higher vocational","","","",""
"1 Strongly disagree","2014","Other degree","higher education","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2014","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2014","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2014","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2014","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2014","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2014","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2014","Other degree","in school","","","",""
"2 on scale 1-7 ","2014","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2014","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2014","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2014","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2014","Other degree","higher education","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2014","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2014","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2014","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2014","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2014","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2014","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2014","Other degree","in school","","","",""
"3 on scale 1-7 ","2014","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2014","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2014","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2014","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2014","Other degree","higher education","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2014","lower secondary degree","in school","","","",""
"4 on scale 1-7","2014","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2014","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2014","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2014","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2014","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2014","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2014","secondary school degree","in school","","","",""
"4 on scale 1-7","2014","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2014","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2014","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2014","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2014","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2014","secondary school degree","higher education","","","",""
"4 on scale 1-7","2014","college entrance qualification","in school","","","",""
"4 on scale 1-7","2014","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2014","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2014","college entrance qualification","middle vocational","","","",""
"4 on scale 1-7","2014","college entrance qualification","vocational + Abi","","","",""
"4 on scale 1-7","2014","college entrance qualification","higher vocational","","","",""
"4 on scale 1-7","2014","college entrance qualification","higher education","","","",""
"4 on scale 1-7","2014","Other degree","in school","","","",""
"4 on scale 1-7","2014","Other degree","inadequately","","","",""
"4 on scale 1-7","2014","Other degree","general elemantary","","","",""
"4 on scale 1-7","2014","Other degree","middle vocational","","","",""
"4 on scale 1-7","2014","Other degree","vocational + Abi","","","",""
"4 on scale 1-7","2014","Other degree","higher vocational","","","",""
"4 on scale 1-7","2014","Other degree","higher education","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","in school","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","inadequately","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","middle vocational","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","higher vocational","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","higher education","","","",""
"5 on scale 1-7","2014","lower secondary degree","in school","","","",""
"5 on scale 1-7","2014","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2014","lower secondary degree","general elemantary","","","",""
"5 on scale 1-7","2014","lower secondary degree","middle vocational","","","",""
"5 on scale 1-7","2014","lower secondary degree","vocational + Abi","","","",""
"5 on scale 1-7","2014","lower secondary degree","higher vocational","","","",""
"5 on scale 1-7","2014","lower secondary degree","higher education","","","",""
"5 on scale 1-7","2014","secondary school degree","in school","","","",""
"5 on scale 1-7","2014","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2014","secondary school degree","general elemantary","","","",""
"5 on scale 1-7","2014","secondary school degree","middle vocational","","","",""
"5 on scale 1-7","2014","secondary school degree","vocational + Abi","","","",""
"5 on scale 1-7","2014","secondary school degree","higher vocational","","","",""
"5 on scale 1-7","2014","secondary school degree","higher education","","","",""
"5 on scale 1-7","2014","college entrance qualification","in school","","","",""
"5 on scale 1-7","2014","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2014","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2014","college entrance qualification","middle vocational","","","",""
"5 on scale 1-7","2014","college entrance qualification","vocational + Abi","","","",""
"5 on scale 1-7","2014","college entrance qualification","higher vocational","","","",""
"5 on scale 1-7","2014","college entrance qualification","higher education","","","",""
"5 on scale 1-7","2014","Other degree","in school","","","",""
"5 on scale 1-7","2014","Other degree","inadequately","","","",""
"5 on scale 1-7","2014","Other degree","general elemantary","","","",""
"5 on scale 1-7","2014","Other degree","middle vocational","","","",""
"5 on scale 1-7","2014","Other degree","vocational + Abi","","","",""
"5 on scale 1-7","2014","Other degree","higher vocational","","","",""
"5 on scale 1-7","2014","Other degree","higher education","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","in school","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","inadequately","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","middle vocational","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2014","lower secondary degree","in school","","","",""
"6 on scale 1-7","2014","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2014","lower secondary degree","general elemantary","","","",""
"6 on scale 1-7","2014","lower secondary degree","middle vocational","","","",""
"6 on scale 1-7","2014","lower secondary degree","vocational + Abi","","","",""
"6 on scale 1-7","2014","lower secondary degree","higher vocational","","","",""
"6 on scale 1-7","2014","lower secondary degree","higher education","","","",""
"6 on scale 1-7","2014","secondary school degree","in school","","","",""
"6 on scale 1-7","2014","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2014","secondary school degree","general elemantary","","","",""
"6 on scale 1-7","2014","secondary school degree","middle vocational","","","",""
"6 on scale 1-7","2014","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2014","secondary school degree","higher vocational","","","",""
"6 on scale 1-7","2014","secondary school degree","higher education","","","",""
"6 on scale 1-7","2014","college entrance qualification","in school","","","",""
"6 on scale 1-7","2014","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2014","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2014","college entrance qualification","middle vocational","","","",""
"6 on scale 1-7","2014","college entrance qualification","vocational + Abi","","","",""
"6 on scale 1-7","2014","college entrance qualification","higher vocational","","","",""
"6 on scale 1-7","2014","college entrance qualification","higher education","","","",""
"6 on scale 1-7","2014","Other degree","in school","","","",""
"6 on scale 1-7","2014","Other degree","inadequately","","","",""
"6 on scale 1-7","2014","Other degree","general elemantary","","","",""
"6 on scale 1-7","2014","Other degree","middle vocational","","","",""
"6 on scale 1-7","2014","Other degree","vocational + Abi","","","",""
"6 on scale 1-7","2014","Other degree","higher vocational","","","",""
"6 on scale 1-7","2014","Other degree","higher education","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","in school","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","inadequately","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2014","lower secondary degree","in school","","","",""
"7 Strongly agree","2014","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2014","lower secondary degree","general elemantary","","","",""
"7 Strongly agree","2014","lower secondary degree","middle vocational","","","",""
"7 Strongly agree","2014","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2014","lower secondary degree","higher vocational","","","",""
"7 Strongly agree","2014","lower secondary degree","higher education","","","",""
"7 Strongly agree","2014","secondary school degree","in school","","","",""
"7 Strongly agree","2014","secondary school degree","inadequately","","","",""
"7 Strongly agree","2014","secondary school degree","general elemantary","","","",""
"7 Strongly agree","2014","secondary school degree","middle vocational","","","",""
"7 Strongly agree","2014","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2014","secondary school degree","higher vocational","","","",""
"7 Strongly agree","2014","secondary school degree","higher education","","","",""
"7 Strongly agree","2014","college entrance qualification","in school","","","",""
"7 Strongly agree","2014","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2014","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2014","college entrance qualification","middle vocational","","","",""
"7 Strongly agree","2014","college entrance qualification","vocational + Abi","","","",""
"7 Strongly agree","2014","college entrance qualification","higher vocational","","","",""
"7 Strongly agree","2014","college entrance qualification","higher education","","","",""
"7 Strongly agree","2014","Other degree","in school","","","",""
"7 Strongly agree","2014","Other degree","inadequately","","","",""
"7 Strongly agree","2014","Other degree","general elemantary","","","",""
"7 Strongly agree","2014","Other degree","middle vocational","","","",""
"7 Strongly agree","2014","Other degree","vocational + Abi","","","",""
"7 Strongly agree","2014","Other degree","higher vocational","","","",""
"7 Strongly agree","2014","Other degree","higher education","","","",""
"7 Strongly agree","2014","no degree/no degree yet","in school","","","",""
"7 Strongly agree","2014","no degree/no degree yet","inadequately","","","",""
"7 Strongly agree","2014","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2014","no degree/no degree yet","middle vocational","","","",""
"7 Strongly agree","2014","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2014","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2014","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2015","lower secondary degree","in school","","","",""
"1 Strongly disagree","2015","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2015","lower secondary degree","general elemantary","495","0.333279940185887","0.309231812972521","0.357328067399252"
"1 Strongly disagree","2015","lower secondary degree","middle vocational","1383","0.305219720691295","0.291630029161062","0.318809412221528"
"1 Strongly disagree","2015","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2015","lower secondary degree","higher vocational","85","0.22167718324132","0.178098334213507","0.265256032269133"
"1 Strongly disagree","2015","lower secondary degree","higher education","52","0.40193941266897","0.320432662152502","0.483446163185438"
"1 Strongly disagree","2015","secondary school degree","in school","","","",""
"1 Strongly disagree","2015","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2015","secondary school degree","general elemantary","262","0.328245124689064","0.295013240572509","0.36147700880562"
"1 Strongly disagree","2015","secondary school degree","middle vocational","1604","0.290967487248058","0.278515161949709","0.303419812546407"
"1 Strongly disagree","2015","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2015","secondary school degree","higher vocational","211","0.280109617674486","0.246308548315821","0.313910687033152"
"1 Strongly disagree","2015","secondary school degree","higher education","207","0.290565272437832","0.254941995119133","0.32618854975653"
"1 Strongly disagree","2015","college entrance qualification","in school","","","",""
"1 Strongly disagree","2015","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2015","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2015","college entrance qualification","middle vocational","344","0.315759535021044","0.287658045067111","0.343861024974976"
"1 Strongly disagree","2015","college entrance qualification","vocational + Abi","475","0.307681609604966","0.283818699210851","0.331544519999082"
"1 Strongly disagree","2015","college entrance qualification","higher vocational","123","0.317493955918102","0.273027959873539","0.361959951962665"
"1 Strongly disagree","2015","college entrance qualification","higher education","1378","0.291148587812348","0.277573337806816","0.30472383781788"
"1 Strongly disagree","2015","Other degree","in school","","","",""
"1 Strongly disagree","2015","Other degree","inadequately","","","",""
"1 Strongly disagree","2015","Other degree","general elemantary","270","0.388628378879435","0.352231983569074","0.425024774189797"
"1 Strongly disagree","2015","Other degree","middle vocational","523","0.38696746754305","0.360316452670955","0.413618482415144"
