"plh0206i03","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2012","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2012","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2012","no migration background","higher education","","","",""
"3 on scale 1-7 ","2012","direct migration background","in school","","","",""
"3 on scale 1-7 ","2012","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2012","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2012","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2012","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2012","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2012","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2012","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2012","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2012","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2012","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2012","indirect migration background","higher education","","","",""
"4 on scale 1-7","2012","no migration background","in school","","","",""
"4 on scale 1-7","2012","no migration background","inadequately","","","",""
"4 on scale 1-7","2012","no migration background","general elemantary","","","",""
"4 on scale 1-7","2012","no migration background","middle vocational","","","",""
"4 on scale 1-7","2012","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2012","no migration background","higher vocational","","","",""
"4 on scale 1-7","2012","no migration background","higher education","","","",""
"4 on scale 1-7","2012","direct migration background","in school","","","",""
"4 on scale 1-7","2012","direct migration background","inadequately","","","",""
"4 on scale 1-7","2012","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2012","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2012","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2012","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2012","direct migration background","higher education","","","",""
"4 on scale 1-7","2012","indirect migration background","in school","","","",""
"4 on scale 1-7","2012","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2012","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2012","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2012","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2012","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2012","indirect migration background","higher education","","","",""
"5 on scale 1-7","2012","no migration background","in school","","","",""
"5 on scale 1-7","2012","no migration background","inadequately","","","",""
"5 on scale 1-7","2012","no migration background","general elemantary","","","",""
"5 on scale 1-7","2012","no migration background","middle vocational","","","",""
"5 on scale 1-7","2012","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2012","no migration background","higher vocational","","","",""
"5 on scale 1-7","2012","no migration background","higher education","","","",""
"5 on scale 1-7","2012","direct migration background","in school","","","",""
"5 on scale 1-7","2012","direct migration background","inadequately","","","",""
"5 on scale 1-7","2012","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2012","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2012","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2012","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2012","direct migration background","higher education","","","",""
"5 on scale 1-7","2012","indirect migration background","in school","","","",""
"5 on scale 1-7","2012","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2012","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2012","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2012","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2012","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2012","indirect migration background","higher education","","","",""
"6 on scale 1-7","2012","no migration background","in school","","","",""
"6 on scale 1-7","2012","no migration background","inadequately","","","",""
"6 on scale 1-7","2012","no migration background","general elemantary","","","",""
"6 on scale 1-7","2012","no migration background","middle vocational","","","",""
"6 on scale 1-7","2012","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2012","no migration background","higher vocational","","","",""
"6 on scale 1-7","2012","no migration background","higher education","","","",""
"6 on scale 1-7","2012","direct migration background","in school","","","",""
"6 on scale 1-7","2012","direct migration background","inadequately","","","",""
"6 on scale 1-7","2012","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2012","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2012","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2012","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2012","direct migration background","higher education","","","",""
"6 on scale 1-7","2012","indirect migration background","in school","","","",""
"6 on scale 1-7","2012","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2012","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2012","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2012","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2012","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2012","indirect migration background","higher education","","","",""
"7 Strongly agree","2012","no migration background","in school","","","",""
"7 Strongly agree","2012","no migration background","inadequately","","","",""
"7 Strongly agree","2012","no migration background","general elemantary","","","",""
"7 Strongly agree","2012","no migration background","middle vocational","","","",""
"7 Strongly agree","2012","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2012","no migration background","higher vocational","","","",""
"7 Strongly agree","2012","no migration background","higher education","","","",""
"7 Strongly agree","2012","direct migration background","in school","","","",""
"7 Strongly agree","2012","direct migration background","inadequately","","","",""
"7 Strongly agree","2012","direct migration background","general elemantary","","","",""
"7 Strongly agree","2012","direct migration background","middle vocational","","","",""
"7 Strongly agree","2012","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2012","direct migration background","higher vocational","","","",""
"7 Strongly agree","2012","direct migration background","higher education","","","",""
"7 Strongly agree","2012","indirect migration background","in school","","","",""
"7 Strongly agree","2012","indirect migration background","inadequately","","","",""
"7 Strongly agree","2012","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2012","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2012","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2012","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2012","indirect migration background","higher education","","","",""
"1 Strongly disagree","2013","no migration background","in school","","","",""
"1 Strongly disagree","2013","no migration background","inadequately","","","",""
"1 Strongly disagree","2013","no migration background","general elemantary","","","",""
"1 Strongly disagree","2013","no migration background","middle vocational","","","",""
"1 Strongly disagree","2013","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2013","no migration background","higher vocational","","","",""
"1 Strongly disagree","2013","no migration background","higher education","","","",""
"1 Strongly disagree","2013","direct migration background","in school","","","",""
"1 Strongly disagree","2013","direct migration background","inadequately","","","",""
"1 Strongly disagree","2013","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2013","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2013","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2013","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2013","direct migration background","higher education","","","",""
"1 Strongly disagree","2013","indirect migration background","in school","","","",""
"1 Strongly disagree","2013","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2013","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2013","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2013","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2013","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2013","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2013","no migration background","in school","","","",""
"2 on scale 1-7 ","2013","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2013","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2013","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2013","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2013","no migration background","higher education","","","",""
"2 on scale 1-7 ","2013","direct migration background","in school","","","",""
"2 on scale 1-7 ","2013","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2013","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2013","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2013","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2013","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2013","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2013","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2013","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2013","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2013","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2013","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2013","no migration background","in school","","","",""
"3 on scale 1-7 ","2013","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2013","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2013","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2013","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2013","no migration background","higher education","","","",""
"3 on scale 1-7 ","2013","direct migration background","in school","","","",""
"3 on scale 1-7 ","2013","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2013","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2013","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2013","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2013","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2013","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2013","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2013","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2013","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2013","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2013","indirect migration background","higher education","","","",""
"4 on scale 1-7","2013","no migration background","in school","","","",""
"4 on scale 1-7","2013","no migration background","inadequately","","","",""
"4 on scale 1-7","2013","no migration background","general elemantary","","","",""
"4 on scale 1-7","2013","no migration background","middle vocational","","","",""
"4 on scale 1-7","2013","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2013","no migration background","higher vocational","","","",""
"4 on scale 1-7","2013","no migration background","higher education","","","",""
"4 on scale 1-7","2013","direct migration background","in school","","","",""
"4 on scale 1-7","2013","direct migration background","inadequately","","","",""
"4 on scale 1-7","2013","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2013","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2013","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2013","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2013","direct migration background","higher education","","","",""
"4 on scale 1-7","2013","indirect migration background","in school","","","",""
"4 on scale 1-7","2013","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2013","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2013","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2013","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2013","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2013","indirect migration background","higher education","","","",""
"5 on scale 1-7","2013","no migration background","in school","","","",""
"5 on scale 1-7","2013","no migration background","inadequately","","","",""
"5 on scale 1-7","2013","no migration background","general elemantary","","","",""
"5 on scale 1-7","2013","no migration background","middle vocational","","","",""
"5 on scale 1-7","2013","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2013","no migration background","higher vocational","","","",""
"5 on scale 1-7","2013","no migration background","higher education","","","",""
"5 on scale 1-7","2013","direct migration background","in school","","","",""
"5 on scale 1-7","2013","direct migration background","inadequately","","","",""
"5 on scale 1-7","2013","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2013","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2013","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2013","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2013","direct migration background","higher education","","","",""
"5 on scale 1-7","2013","indirect migration background","in school","","","",""
"5 on scale 1-7","2013","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2013","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2013","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2013","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2013","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2013","indirect migration background","higher education","","","",""
"6 on scale 1-7","2013","no migration background","in school","","","",""
"6 on scale 1-7","2013","no migration background","inadequately","","","",""
"6 on scale 1-7","2013","no migration background","general elemantary","","","",""
"6 on scale 1-7","2013","no migration background","middle vocational","","","",""
"6 on scale 1-7","2013","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2013","no migration background","higher vocational","","","",""
"6 on scale 1-7","2013","no migration background","higher education","","","",""
"6 on scale 1-7","2013","direct migration background","in school","","","",""
"6 on scale 1-7","2013","direct migration background","inadequately","","","",""
"6 on scale 1-7","2013","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2013","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2013","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2013","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2013","direct migration background","higher education","","","",""
"6 on scale 1-7","2013","indirect migration background","in school","","","",""
"6 on scale 1-7","2013","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2013","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2013","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2013","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2013","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2013","indirect migration background","higher education","","","",""
"7 Strongly agree","2013","no migration background","in school","","","",""
"7 Strongly agree","2013","no migration background","inadequately","","","",""
"7 Strongly agree","2013","no migration background","general elemantary","","","",""
"7 Strongly agree","2013","no migration background","middle vocational","","","",""
"7 Strongly agree","2013","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2013","no migration background","higher vocational","","","",""
"7 Strongly agree","2013","no migration background","higher education","","","",""
"7 Strongly agree","2013","direct migration background","in school","","","",""
"7 Strongly agree","2013","direct migration background","inadequately","","","",""
"7 Strongly agree","2013","direct migration background","general elemantary","","","",""
"7 Strongly agree","2013","direct migration background","middle vocational","","","",""
"7 Strongly agree","2013","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2013","direct migration background","higher vocational","","","",""
"7 Strongly agree","2013","direct migration background","higher education","","","",""
"7 Strongly agree","2013","indirect migration background","in school","","","",""
"7 Strongly agree","2013","indirect migration background","inadequately","","","",""
"7 Strongly agree","2013","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2013","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2013","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2013","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2013","indirect migration background","higher education","","","",""
"1 Strongly disagree","2014","no migration background","in school","","","",""
"1 Strongly disagree","2014","no migration background","inadequately","","","",""
"1 Strongly disagree","2014","no migration background","general elemantary","","","",""
"1 Strongly disagree","2014","no migration background","middle vocational","","","",""
"1 Strongly disagree","2014","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2014","no migration background","higher vocational","","","",""
"1 Strongly disagree","2014","no migration background","higher education","","","",""
"1 Strongly disagree","2014","direct migration background","in school","","","",""
"1 Strongly disagree","2014","direct migration background","inadequately","","","",""
"1 Strongly disagree","2014","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2014","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2014","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2014","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2014","direct migration background","higher education","","","",""
"1 Strongly disagree","2014","indirect migration background","in school","","","",""
"1 Strongly disagree","2014","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2014","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2014","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2014","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2014","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2014","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2014","no migration background","in school","","","",""
"2 on scale 1-7 ","2014","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2014","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2014","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2014","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2014","no migration background","higher education","","","",""
"2 on scale 1-7 ","2014","direct migration background","in school","","","",""
"2 on scale 1-7 ","2014","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2014","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2014","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2014","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2014","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2014","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2014","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2014","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2014","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2014","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2014","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2014","no migration background","in school","","","",""
"3 on scale 1-7 ","2014","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2014","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2014","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2014","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2014","no migration background","higher education","","","",""
"3 on scale 1-7 ","2014","direct migration background","in school","","","",""
"3 on scale 1-7 ","2014","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2014","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2014","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2014","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2014","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2014","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2014","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2014","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2014","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2014","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2014","indirect migration background","higher education","","","",""
"4 on scale 1-7","2014","no migration background","in school","","","",""
"4 on scale 1-7","2014","no migration background","inadequately","","","",""
"4 on scale 1-7","2014","no migration background","general elemantary","","","",""
"4 on scale 1-7","2014","no migration background","middle vocational","","","",""
"4 on scale 1-7","2014","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2014","no migration background","higher vocational","","","",""
"4 on scale 1-7","2014","no migration background","higher education","","","",""
"4 on scale 1-7","2014","direct migration background","in school","","","",""
"4 on scale 1-7","2014","direct migration background","inadequately","","","",""
"4 on scale 1-7","2014","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2014","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2014","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2014","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2014","direct migration background","higher education","","","",""
"4 on scale 1-7","2014","indirect migration background","in school","","","",""
"4 on scale 1-7","2014","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2014","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2014","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2014","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2014","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2014","indirect migration background","higher education","","","",""
"5 on scale 1-7","2014","no migration background","in school","","","",""
"5 on scale 1-7","2014","no migration background","inadequately","","","",""
"5 on scale 1-7","2014","no migration background","general elemantary","","","",""
"5 on scale 1-7","2014","no migration background","middle vocational","","","",""
"5 on scale 1-7","2014","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2014","no migration background","higher vocational","","","",""
"5 on scale 1-7","2014","no migration background","higher education","","","",""
"5 on scale 1-7","2014","direct migration background","in school","","","",""
"5 on scale 1-7","2014","direct migration background","inadequately","","","",""
"5 on scale 1-7","2014","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2014","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2014","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2014","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2014","direct migration background","higher education","","","",""
"5 on scale 1-7","2014","indirect migration background","in school","","","",""
"5 on scale 1-7","2014","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2014","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2014","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2014","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2014","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2014","indirect migration background","higher education","","","",""
"6 on scale 1-7","2014","no migration background","in school","","","",""
"6 on scale 1-7","2014","no migration background","inadequately","","","",""
"6 on scale 1-7","2014","no migration background","general elemantary","","","",""
"6 on scale 1-7","2014","no migration background","middle vocational","","","",""
"6 on scale 1-7","2014","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2014","no migration background","higher vocational","","","",""
"6 on scale 1-7","2014","no migration background","higher education","","","",""
"6 on scale 1-7","2014","direct migration background","in school","","","",""
"6 on scale 1-7","2014","direct migration background","inadequately","","","",""
"6 on scale 1-7","2014","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2014","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2014","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2014","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2014","direct migration background","higher education","","","",""
"6 on scale 1-7","2014","indirect migration background","in school","","","",""
"6 on scale 1-7","2014","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2014","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2014","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2014","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2014","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2014","indirect migration background","higher education","","","",""
"7 Strongly agree","2014","no migration background","in school","","","",""
"7 Strongly agree","2014","no migration background","inadequately","","","",""
"7 Strongly agree","2014","no migration background","general elemantary","","","",""
"7 Strongly agree","2014","no migration background","middle vocational","","","",""
"7 Strongly agree","2014","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2014","no migration background","higher vocational","","","",""
"7 Strongly agree","2014","no migration background","higher education","","","",""
"7 Strongly agree","2014","direct migration background","in school","","","",""
"7 Strongly agree","2014","direct migration background","inadequately","","","",""
"7 Strongly agree","2014","direct migration background","general elemantary","","","",""
"7 Strongly agree","2014","direct migration background","middle vocational","","","",""
"7 Strongly agree","2014","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2014","direct migration background","higher vocational","","","",""
"7 Strongly agree","2014","direct migration background","higher education","","","",""
"7 Strongly agree","2014","indirect migration background","in school","","","",""
"7 Strongly agree","2014","indirect migration background","inadequately","","","",""
"7 Strongly agree","2014","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2014","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2014","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2014","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2014","indirect migration background","higher education","","","",""
"1 Strongly disagree","2015","no migration background","in school","59","0.259700317433731","0.201628414775914","0.317772220091547"
"1 Strongly disagree","2015","no migration background","inadequately","46","0.261267566538504","0.194233980602354","0.328301152474654"
"1 Strongly disagree","2015","no migration background","general elemantary","524","0.320231342666338","0.297427000164685","0.343035685167991"
"1 Strongly disagree","2015","no migration background","middle vocational","2952","0.300065574995314","0.290877990591015","0.309253159399613"
"1 Strongly disagree","2015","no migration background","vocational + Abi","396","0.306999574660078","0.281285287286444","0.332713862033713"
"1 Strongly disagree","2015","no migration background","higher vocational","392","0.275217257980617","0.25161896288138","0.298815553079854"
"1 Strongly disagree","2015","no migration background","higher education","1498","0.293265141879153","0.280235869945508","0.306294413812799"
"1 Strongly disagree","2015","direct migration background","in school","","","",""
"1 Strongly disagree","2015","direct migration background","inadequately","115","0.34619958787532","0.293324175826078","0.399074999924562"
"1 Strongly disagree","2015","direct migration background","general elemantary","382","0.400949428959074","0.370619306248547","0.431279551669601"
"1 Strongly disagree","2015","direct migration background","middle vocational","783","0.376124188322302","0.354422584542602","0.397825792102001"
"1 Strongly disagree","2015","direct migration background","vocational + Abi","340","0.396416302083314","0.36249916356491","0.430333440601719"
"1 Strongly disagree","2015","direct migration background","higher vocational","36","0.323144609211031","0.231936425405435","0.414352793016628"
"1 Strongly disagree","2015","direct migration background","higher education","631","0.39459414372611","0.369540376891322","0.419647910560898"
"1 Strongly disagree","2015","indirect migration background","in school","33","0.389036164629519","0.293481733682798","0.484590595576241"
"1 Strongly disagree","2015","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2015","indirect migration background","general elemantary","121","0.337502995005068","0.285774916067258","0.389231073942879"
"1 Strongly disagree","2015","indirect migration background","middle vocational","230","0.292969799974809","0.258837296056056","0.327102303893563"
"1 Strongly disagree","2015","indirect migration background","vocational + Abi","51","0.30499010582083","0.221565621825917","0.388414589815744"
"1 Strongly disagree","2015","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2015","indirect migration background","higher education","89","0.277362900688234","0.223152607310534","0.331573194065933"
"2 on scale 1-7 ","2015","no migration background","in school","77","0.357047008901939","0.293590183183399","0.420503834620478"
"2 on scale 1-7 ","2015","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2015","no migration background","general elemantary","396","0.251384924955771","0.230181600052962","0.27258824985858"
"2 on scale 1-7 ","2015","no migration background","middle vocational","2606","0.274103374150387","0.265160869851524","0.283045878449249"
"2 on scale 1-7 ","2015","no migration background","vocational + Abi","425","0.322476093804935","0.296417562791185","0.348534624818686"
"2 on scale 1-7 ","2015","no migration background","higher vocational","402","0.291094099647485","0.267091964825121","0.315096234469849"
"2 on scale 1-7 ","2015","no migration background","higher education","1614","0.344221135577087","0.330623633186455","0.35781863796772"
"2 on scale 1-7 ","2015","direct migration background","in school","","","",""
"2 on scale 1-7 ","2015","direct migration background","inadequately","69","0.190566570476722","0.146916814109156","0.234216326844287"
"2 on scale 1-7 ","2015","direct migration background","general elemantary","236","0.232371605276877","0.206234067765108","0.258509142788647"
"2 on scale 1-7 ","2015","direct migration background","middle vocational","462","0.248807653758456","0.229439662991054","0.268175644525857"
"2 on scale 1-7 ","2015","direct migration background","vocational + Abi","186","0.236771945996942","0.207296052012414","0.26624783998147"
"2 on scale 1-7 ","2015","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2015","direct migration background","higher education","402","0.306346644491061","0.282717270596517","0.329976018385606"
"2 on scale 1-7 ","2015","indirect migration background","in school","","","",""
