"plh0206i03","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2010","66 and older","general elemantary","142","0.234278886131281","0.200445011801096","0.268112760461467","2"
"2 on scale 1-7 ","2010","66 and older","middle vocational","481","0.236425786216308","0.218117786649374","0.254733785783243","2"
"2 on scale 1-7 ","2010","66 and older","vocational + Abi","24","","","","2"
"2 on scale 1-7 ","2010","66 and older","higher vocational","79","0.255302975163396","0.207303531111691","0.303302419215102","2"
"2 on scale 1-7 ","2010","66 and older","higher education","229","0.24480410412292","0.216634825129578","0.272973383116262","2"
"2 on scale 1-7 ","2010","16-34 y.","general elemantary","88","0.130731738550139","0.100319770778019","0.161143706322259","2"
"2 on scale 1-7 ","2010","16-34 y.","middle vocational","398","0.229273169849979","0.208649853480601","0.249896486219356","2"
"2 on scale 1-7 ","2010","35-65 y.","in school","","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","inadequately","19","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","higher education","725","0.285249371864077","0.267244532655856","0.303254211072297","2"
"2 on scale 1-7 ","2010","16-34 y.","higher vocational","26","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","in school","65","0.241333224807913","0.190199663439906","0.292466786175921","2"
"2 on scale 1-7 ","2010","16-34 y.","inadequately","5","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","higher education","171","0.298161956822118","0.258691894880327","0.337632018763909","2"
"2 on scale 1-7 ","2010","16-34 y.","vocational + Abi","91","0.340943365079466","0.287918277657692","0.39396845250124","2"
"3 on scale 1-7 ","2010","35-65 y.","in school","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","inadequately","6","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","general elemantary","103","0.200973775607031","0.167299454136203","0.234648097077859","3"
"3 on scale 1-7 ","2010","66 and older","in school","","","","","3"
"3 on scale 1-7 ","2010","66 and older","inadequately","4","","","","3"
"3 on scale 1-7 ","2010","66 and older","general elemantary","99","0.140727038221271","0.112948832347122","0.168505244095419","3"
"3 on scale 1-7 ","2010","66 and older","middle vocational","347","0.165028344621245","0.149033391050821","0.181023298191668","3"
"3 on scale 1-7 ","2010","66 and older","vocational + Abi","12","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","middle vocational","895","0.189354084417668","0.178070069837048","0.200638098998287","3"
"3 on scale 1-7 ","2010","35-65 y.","vocational + Abi","107","0.201814716838831","0.16796309461625","0.235666339061411","3"
"3 on scale 1-7 ","2010","35-65 y.","higher vocational","169","0.215137591841868","0.187232689555063","0.243042494128674","3"
"3 on scale 1-7 ","2010","35-65 y.","higher education","484","0.203630186177724","0.187572679912372","0.219687692443077","3"
"3 on scale 1-7 ","2010","66 and older","higher vocational","64","0.190640690780652","0.147399569748971","0.233881811812334","3"
"3 on scale 1-7 ","2010","66 and older","higher education","163","0.167855185713565","0.143369999549991","0.192340371877139","3"
"3 on scale 1-7 ","2010","16-34 y.","in school","68","0.245361007505526","0.193939554415143","0.296782460595909","3"
"3 on scale 1-7 ","2010","16-34 y.","inadequately","1","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","general elemantary","84","0.183484643335534","0.148565857749112","0.218403428921957","3"
"3 on scale 1-7 ","2010","16-34 y.","middle vocational","356","0.24189837925494","0.220889066833236","0.262907691676644","3"
"3 on scale 1-7 ","2010","16-34 y.","vocational + Abi","71","0.177891439812096","0.135113386877851","0.22066949274634","3"
"3 on scale 1-7 ","2010","16-34 y.","higher vocational","25","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","higher education","125","0.318629758570661","0.278426802398779","0.358832714742544","3"
"4 on scale 1-7","2010","66 and older","higher vocational","44","0.120265410822547","0.0844586806659749","0.15607214097912","4"
"4 on scale 1-7","2010","66 and older","higher education","113","0.115855061248959","0.0948871190126198","0.136823003485298","4"
"4 on scale 1-7","2010","16-34 y.","in school","40","0.147861323424259","0.105442913552002","0.190279733296516","4"
"4 on scale 1-7","2010","16-34 y.","inadequately","10","","","","4"
"4 on scale 1-7","2010","16-34 y.","general elemantary","88","0.21513104604263","0.178060651228251","0.25220144085701","4"
"4 on scale 1-7","2010","16-34 y.","middle vocational","267","0.183082459158974","0.164109104414463","0.202055813903485","4"
"4 on scale 1-7","2010","16-34 y.","vocational + Abi","59","0.159012220493637","0.118106033723463","0.199918407263811","4"
"4 on scale 1-7","2010","16-34 y.","higher vocational","19","","","","4"
"4 on scale 1-7","2010","16-34 y.","higher education","68","0.122046842513613","0.0938031036876572","0.150290581339569","4"
"4 on scale 1-7","2010","35-65 y.","in school","","","","","4"
"4 on scale 1-7","2010","35-65 y.","inadequately","11","","","","4"
"4 on scale 1-7","2010","35-65 y.","general elemantary","83","0.157225203308476","0.126636188240828","0.187814218376123","4"
"4 on scale 1-7","2010","35-65 y.","middle vocational","832","0.188682530891426","0.177413879060589","0.199951182722262","4"
"4 on scale 1-7","2010","35-65 y.","vocational + Abi","89","0.194635663464044","0.161242418906003","0.228028908022086","4"
"4 on scale 1-7","2010","35-65 y.","higher vocational","138","0.155530116453538","0.130919362314665","0.180140870592411","4"
"4 on scale 1-7","2010","35-65 y.","higher education","394","0.17576074900595","0.160583704088226","0.190937793923674","4"
"4 on scale 1-7","2010","66 and older","in school","","","","","4"
"4 on scale 1-7","2010","66 and older","inadequately","4","","","","4"
"4 on scale 1-7","2010","66 and older","general elemantary","91","0.160090973751954","0.130798948978852","0.189382998525055","4"
"4 on scale 1-7","2010","66 and older","middle vocational","308","0.147080746348673","0.131819158627229","0.162342334070117","4"
"4 on scale 1-7","2010","66 and older","vocational + Abi","11","","","","4"
"5 on scale 1-7","2010","35-65 y.","general elemantary","46","0.0961667285290347","0.0713922099258829","0.120941247132187","5"
"5 on scale 1-7","2010","35-65 y.","middle vocational","470","0.106354733537386","0.0974755774184839","0.115233889656288","5"
"5 on scale 1-7","2010","66 and older","in school","","","","","5"
"5 on scale 1-7","2010","66 and older","inadequately","4","","","","5"
"5 on scale 1-7","2010","66 and older","general elemantary","49","0.0797937946446647","0.058147828067206","0.101439761222123","5"
"5 on scale 1-7","2010","66 and older","middle vocational","177","0.0851108912034644","0.0730870109197058","0.0971347714872229","5"
"5 on scale 1-7","2010","66 and older","vocational + Abi","5","","","","5"
"5 on scale 1-7","2010","66 and older","higher vocational","20","","","","5"
"5 on scale 1-7","2010","66 and older","higher education","67","0.0806944774721041","0.0628506335960376","0.0985383213481706","5"
"5 on scale 1-7","2010","35-65 y.","in school","","","","","5"
"5 on scale 1-7","2010","35-65 y.","inadequately","9","","","","5"
"5 on scale 1-7","2010","35-65 y.","vocational + Abi","44","0.095072752560177","0.0703335282951358","0.119811976825218","5"
"5 on scale 1-7","2010","35-65 y.","higher vocational","69","0.0759356821057282","0.0579469878731391","0.0939243763383174","5"
"5 on scale 1-7","2010","35-65 y.","higher education","182","0.0771952363953772","0.066552586132895","0.0878378866578595","5"
"5 on scale 1-7","2010","16-34 y.","general elemantary","62","0.150598157585173","0.11833227713016","0.182864038040187","5"
"5 on scale 1-7","2010","16-34 y.","middle vocational","158","0.0974347794509054","0.0828859535155809","0.11198360538623","5"
"5 on scale 1-7","2010","16-34 y.","vocational + Abi","19","","","","5"
"5 on scale 1-7","2010","16-34 y.","higher vocational","10","","","","5"
"5 on scale 1-7","2010","16-34 y.","higher education","42","0.0838151272079874","0.059905323931922","0.107724930484053","5"
"5 on scale 1-7","2010","16-34 y.","in school","19","","","","5"
"5 on scale 1-7","2010","16-34 y.","inadequately","3","","","","5"
"6 on scale 1-7","2010","66 and older","in school","","","","","6"
"6 on scale 1-7","2010","66 and older","inadequately","2","","","","6"
"6 on scale 1-7","2010","66 and older","general elemantary","18","","","","6"
"6 on scale 1-7","2010","35-65 y.","general elemantary","25","","","","6"
"6 on scale 1-7","2010","35-65 y.","middle vocational","197","0.0443410077356513","0.0384122329210092","0.0502697825502935","6"
"6 on scale 1-7","2010","35-65 y.","vocational + Abi","21","","","","6"
"6 on scale 1-7","2010","35-65 y.","higher vocational","33","0.0637254131615307","0.0471378137738631","0.0803130125491983","6"
"6 on scale 1-7","2010","35-65 y.","higher education","66","0.0229199347893214","0.0169527238372552","0.0288871457413875","6"
"6 on scale 1-7","2010","66 and older","middle vocational","80","0.0329609770974163","0.0252680806915412","0.0406538735032914","6"
"6 on scale 1-7","2010","66 and older","vocational + Abi","2","","","","6"
"6 on scale 1-7","2010","66 and older","higher vocational","12","","","","6"
"6 on scale 1-7","2010","66 and older","higher education","23","","","","6"
"6 on scale 1-7","2010","16-34 y.","general elemantary","25","","","","6"
"6 on scale 1-7","2010","16-34 y.","middle vocational","66","0.0337642228246084","0.0249028382785827","0.042625607370634","6"
"6 on scale 1-7","2010","16-34 y.","vocational + Abi","9","","","","6"
"6 on scale 1-7","2010","35-65 y.","in school","","","","","6"
"6 on scale 1-7","2010","35-65 y.","inadequately","2","","","","6"
"6 on scale 1-7","2010","16-34 y.","inadequately","1","","","","6"
"6 on scale 1-7","2010","16-34 y.","in school","9","","","","6"
"6 on scale 1-7","2010","16-34 y.","higher vocational","4","","","","6"
"6 on scale 1-7","2010","16-34 y.","higher education","13","","","","6"
"7 Strongly agree","2010","66 and older","higher education","17","","","","7"
"7 Strongly agree","2010","35-65 y.","in school","","","","","7"
"7 Strongly agree","2010","35-65 y.","inadequately","6","","","","7"
"7 Strongly agree","2010","35-65 y.","general elemantary","32","0.0584075096209998","0.0387007835940482","0.0781142356479513","7"
"7 Strongly agree","2010","35-65 y.","middle vocational","166","0.043408307236222","0.0375393569849173","0.0492772574875266","7"
"7 Strongly agree","2010","35-65 y.","vocational + Abi","10","","","","7"
"7 Strongly agree","2010","35-65 y.","higher vocational","22","","","","7"
"7 Strongly agree","2010","35-65 y.","higher education","32","0.0162898123177887","0.0112421388715922","0.0213374857639853","7"
"7 Strongly agree","2010","66 and older","in school","","","","","7"
"7 Strongly agree","2010","66 and older","inadequately","","","","","7"
"7 Strongly agree","2010","66 and older","general elemantary","30","0.0381772628787603","0.0228699217990648","0.0534846039584557","7"
"7 Strongly agree","2010","66 and older","middle vocational","76","0.038669209220589","0.0303613922986493","0.0469770261425286","7"
"7 Strongly agree","2010","66 and older","vocational + Abi","5","","","","7"
"7 Strongly agree","2010","66 and older","higher vocational","8","","","","7"
"7 Strongly agree","2010","16-34 y.","in school","10","","","","7"
"7 Strongly agree","2010","16-34 y.","inadequately","3","","","","7"
"7 Strongly agree","2010","16-34 y.","general elemantary","27","","","","7"
"7 Strongly agree","2010","16-34 y.","middle vocational","52","0.0312437636449725","0.0227084285702728","0.0397790987196723","7"
"7 Strongly agree","2010","16-34 y.","vocational + Abi","7","","","","7"
"7 Strongly agree","2010","16-34 y.","higher vocational","1","","","","7"
"7 Strongly agree","2010","16-34 y.","higher education","2","","","","7"
"1 Strongly disagree","2011","66 and older","in school","","","","","1"
"1 Strongly disagree","2011","66 and older","inadequately","","","","","1"
"1 Strongly disagree","2011","66 and older","general elemantary","","","","","1"
"1 Strongly disagree","2011","66 and older","middle vocational","","","","","1"
"1 Strongly disagree","2011","66 and older","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","66 and older","higher vocational","","","","","1"
"1 Strongly disagree","2011","66 and older","higher education","","","","","1"
"1 Strongly disagree","2011","16-34 y.","inadequately","","","","","1"
"1 Strongly disagree","2011","16-34 y.","general elemantary","","","","","1"
"1 Strongly disagree","2011","16-34 y.","middle vocational","","","","","1"
"1 Strongly disagree","2011","16-34 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","16-34 y.","higher vocational","","","","","1"
"1 Strongly disagree","2011","16-34 y.","higher education","","","","","1"
"1 Strongly disagree","2011","35-65 y.","in school","","","","","1"
"1 Strongly disagree","2011","35-65 y.","inadequately","","","","","1"
"1 Strongly disagree","2011","35-65 y.","general elemantary","","","","","1"
"1 Strongly disagree","2011","35-65 y.","middle vocational","","","","","1"
"1 Strongly disagree","2011","35-65 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","35-65 y.","higher vocational","","","","","1"
"1 Strongly disagree","2011","35-65 y.","higher education","","","","","1"
"1 Strongly disagree","2011","16-34 y.","in school","","","","","1"
"2 on scale 1-7 ","2011","16-34 y.","in school","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","inadequately","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","general elemantary","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","in school","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","inadequately","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","general elemantary","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","66 and older","in school","","","","","2"
"2 on scale 1-7 ","2011","66 and older","inadequately","","","","","2"
"2 on scale 1-7 ","2011","66 and older","general elemantary","","","","","2"
"2 on scale 1-7 ","2011","66 and older","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","66 and older","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","66 and older","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","66 and older","higher education","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","higher education","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","higher education","","","","","2"
"3 on scale 1-7 ","2011","35-65 y.","in school","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","inadequately","","","","","3"
"3 on scale 1-7 ","2011","66 and older","in school","","","","","3"
"3 on scale 1-7 ","2011","66 and older","inadequately","","","","","3"
"3 on scale 1-7 ","2011","66 and older","general elemantary","","","","","3"
"3 on scale 1-7 ","2011","66 and older","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","in school","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","inadequately","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","higher education","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","higher education","","","","","3"
"3 on scale 1-7 ","2011","66 and older","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","66 and older","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","66 and older","higher education","","","","","3"
"4 on scale 1-7","2011","66 and older","higher vocational","","","","","4"
"4 on scale 1-7","2011","66 and older","higher education","","","","","4"
"4 on scale 1-7","2011","16-34 y.","in school","","","","","4"
"4 on scale 1-7","2011","16-34 y.","inadequately","","","","","4"
"4 on scale 1-7","2011","16-34 y.","general elemantary","","","","","4"
"4 on scale 1-7","2011","16-34 y.","middle vocational","","","","","4"
"4 on scale 1-7","2011","16-34 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2011","16-34 y.","higher vocational","","","","","4"
"4 on scale 1-7","2011","16-34 y.","higher education","","","","","4"
"4 on scale 1-7","2011","35-65 y.","in school","","","","","4"
"4 on scale 1-7","2011","35-65 y.","inadequately","","","","","4"
"4 on scale 1-7","2011","35-65 y.","general elemantary","","","","","4"
"4 on scale 1-7","2011","35-65 y.","middle vocational","","","","","4"
"4 on scale 1-7","2011","35-65 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2011","35-65 y.","higher vocational","","","","","4"
"4 on scale 1-7","2011","35-65 y.","higher education","","","","","4"
"4 on scale 1-7","2011","66 and older","in school","","","","","4"
"4 on scale 1-7","2011","66 and older","inadequately","","","","","4"
"4 on scale 1-7","2011","66 and older","general elemantary","","","","","4"
"4 on scale 1-7","2011","66 and older","middle vocational","","","","","4"
"4 on scale 1-7","2011","66 and older","vocational + Abi","","","","","4"
"5 on scale 1-7","2011","35-65 y.","in school","","","","","5"
"5 on scale 1-7","2011","35-65 y.","inadequately","","","","","5"
"5 on scale 1-7","2011","35-65 y.","general elemantary","","","","","5"
"5 on scale 1-7","2011","35-65 y.","middle vocational","","","","","5"
"5 on scale 1-7","2011","66 and older","in school","","","","","5"
"5 on scale 1-7","2011","66 and older","inadequately","","","","","5"
"5 on scale 1-7","2011","66 and older","general elemantary","","","","","5"
"5 on scale 1-7","2011","66 and older","middle vocational","","","","","5"
"5 on scale 1-7","2011","66 and older","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","66 and older","higher vocational","","","","","5"
"5 on scale 1-7","2011","66 and older","higher education","","","","","5"
"5 on scale 1-7","2011","16-34 y.","in school","","","","","5"
"5 on scale 1-7","2011","16-34 y.","inadequately","","","","","5"
"5 on scale 1-7","2011","16-34 y.","general elemantary","","","","","5"
"5 on scale 1-7","2011","16-34 y.","middle vocational","","","","","5"
"5 on scale 1-7","2011","16-34 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","16-34 y.","higher vocational","","","","","5"
"5 on scale 1-7","2011","16-34 y.","higher education","","","","","5"
"5 on scale 1-7","2011","35-65 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","35-65 y.","higher vocational","","","","","5"
"5 on scale 1-7","2011","35-65 y.","higher education","","","","","5"
"6 on scale 1-7","2011","35-65 y.","in school","","","","","6"
"6 on scale 1-7","2011","66 and older","in school","","","","","6"
"6 on scale 1-7","2011","66 and older","inadequately","","","","","6"
"6 on scale 1-7","2011","66 and older","general elemantary","","","","","6"
"6 on scale 1-7","2011","66 and older","higher education","","","","","6"
"6 on scale 1-7","2011","16-34 y.","in school","","","","","6"
"6 on scale 1-7","2011","16-34 y.","inadequately","","","","","6"
"6 on scale 1-7","2011","16-34 y.","general elemantary","","","","","6"
"6 on scale 1-7","2011","16-34 y.","middle vocational","","","","","6"
"6 on scale 1-7","2011","16-34 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","16-34 y.","higher vocational","","","","","6"
"6 on scale 1-7","2011","16-34 y.","higher education","","","","","6"
"6 on scale 1-7","2011","35-65 y.","inadequately","","","","","6"
"6 on scale 1-7","2011","35-65 y.","general elemantary","","","","","6"
"6 on scale 1-7","2011","35-65 y.","middle vocational","","","","","6"
"6 on scale 1-7","2011","35-65 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","35-65 y.","higher vocational","","","","","6"
"6 on scale 1-7","2011","35-65 y.","higher education","","","","","6"
"6 on scale 1-7","2011","66 and older","middle vocational","","","","","6"
"6 on scale 1-7","2011","66 and older","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","66 and older","higher vocational","","","","","6"
"7 Strongly agree","2011","66 and older","higher education","","","","","7"
"7 Strongly agree","2011","66 and older","higher vocational","","","","","7"
"7 Strongly agree","2011","35-65 y.","in school","","","","","7"
"7 Strongly agree","2011","35-65 y.","inadequately","","","","","7"
"7 Strongly agree","2011","35-65 y.","general elemantary","","","","","7"
"7 Strongly agree","2011","35-65 y.","middle vocational","","","","","7"
"7 Strongly agree","2011","35-65 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2011","35-65 y.","higher vocational","","","","","7"
"7 Strongly agree","2011","35-65 y.","higher education","","","","","7"
"7 Strongly agree","2011","66 and older","in school","","","","","7"
"7 Strongly agree","2011","66 and older","inadequately","","","","","7"
"7 Strongly agree","2011","66 and older","general elemantary","","","","","7"
"7 Strongly agree","2011","66 and older","middle vocational","","","","","7"
"7 Strongly agree","2011","66 and older","vocational + Abi","","","","","7"
"7 Strongly agree","2011","16-34 y.","in school","","","","","7"
"7 Strongly agree","2011","16-34 y.","inadequately","","","","","7"
"7 Strongly agree","2011","16-34 y.","general elemantary","","","","","7"
"7 Strongly agree","2011","16-34 y.","middle vocational","","","","","7"
"7 Strongly agree","2011","16-34 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2011","16-34 y.","higher vocational","","","","","7"
"7 Strongly agree","2011","16-34 y.","higher education","","","","","7"
"1 Strongly disagree","2012","66 and older","in school","","","","","1"
"1 Strongly disagree","2012","66 and older","inadequately","","","","","1"
"1 Strongly disagree","2012","66 and older","general elemantary","","","","","1"
"1 Strongly disagree","2012","66 and older","middle vocational","","","","","1"
"1 Strongly disagree","2012","16-34 y.","inadequately","","","","","1"
"1 Strongly disagree","2012","16-34 y.","general elemantary","","","","","1"
"1 Strongly disagree","2012","16-34 y.","middle vocational","","","","","1"
"1 Strongly disagree","2012","16-34 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2012","16-34 y.","higher vocational","","","","","1"
"1 Strongly disagree","2012","16-34 y.","higher education","","","","","1"
"1 Strongly disagree","2012","35-65 y.","in school","","","","","1"
"1 Strongly disagree","2012","35-65 y.","inadequately","","","","","1"
"1 Strongly disagree","2012","35-65 y.","general elemantary","","","","","1"
"1 Strongly disagree","2012","35-65 y.","middle vocational","","","","","1"
"1 Strongly disagree","2012","35-65 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2012","35-65 y.","higher vocational","","","","","1"
"1 Strongly disagree","2012","35-65 y.","higher education","","","","","1"
"1 Strongly disagree","2012","66 and older","vocational + Abi","","","","","1"
"1 Strongly disagree","2012","66 and older","higher vocational","","","","","1"
"1 Strongly disagree","2012","66 and older","higher education","","","","","1"
"1 Strongly disagree","2012","16-34 y.","in school","","","","","1"
"2 on scale 1-7 ","2012","66 and older","higher education","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","in school","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","inadequately","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","general elemantary","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","in school","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","inadequately","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","general elemantary","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","middle vocational","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2012","66 and older","in school","","","","","2"
"2 on scale 1-7 ","2012","66 and older","inadequately","","","","","2"
"2 on scale 1-7 ","2012","66 and older","general elemantary","","","","","2"
"2 on scale 1-7 ","2012","66 and older","middle vocational","","","","","2"
"2 on scale 1-7 ","2012","66 and older","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2012","66 and older","higher vocational","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","middle vocational","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","higher education","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","higher education","","","","","2"
"3 on scale 1-7 ","2012","35-65 y.","in school","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","inadequately","","","","","3"
"3 on scale 1-7 ","2012","66 and older","in school","","","","","3"
"3 on scale 1-7 ","2012","66 and older","inadequately","","","","","3"
"3 on scale 1-7 ","2012","66 and older","general elemantary","","","","","3"
"3 on scale 1-7 ","2012","66 and older","middle vocational","","","","","3"
"3 on scale 1-7 ","2012","66 and older","higher education","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","in school","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","inadequately","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","higher education","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","higher education","","","","","3"
"3 on scale 1-7 ","2012","66 and older","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2012","66 and older","higher vocational","","","","","3"
"4 on scale 1-7","2012","16-34 y.","in school","","","","","4"
"4 on scale 1-7","2012","16-34 y.","inadequately","","","","","4"
"4 on scale 1-7","2012","16-34 y.","general elemantary","","","","","4"
"4 on scale 1-7","2012","16-34 y.","middle vocational","","","","","4"
"4 on scale 1-7","2012","16-34 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2012","16-34 y.","higher vocational","","","","","4"
"4 on scale 1-7","2012","16-34 y.","higher education","","","","","4"
"4 on scale 1-7","2012","35-65 y.","in school","","","","","4"
"4 on scale 1-7","2012","35-65 y.","inadequately","","","","","4"
"4 on scale 1-7","2012","35-65 y.","general elemantary","","","","","4"
"4 on scale 1-7","2012","35-65 y.","middle vocational","","","","","4"
"4 on scale 1-7","2012","35-65 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2012","35-65 y.","higher vocational","","","","","4"
"4 on scale 1-7","2012","35-65 y.","higher education","","","","","4"
"4 on scale 1-7","2012","66 and older","in school","","","","","4"
"4 on scale 1-7","2012","66 and older","inadequately","","","","","4"
"4 on scale 1-7","2012","66 and older","general elemantary","","","","","4"
"4 on scale 1-7","2012","66 and older","middle vocational","","","","","4"
"4 on scale 1-7","2012","66 and older","vocational + Abi","","","","","4"
"4 on scale 1-7","2012","66 and older","higher vocational","","","","","4"
"4 on scale 1-7","2012","66 and older","higher education","","","","","4"
"5 on scale 1-7","2012","16-34 y.","inadequately","","","","","5"
"5 on scale 1-7","2012","16-34 y.","general elemantary","","","","","5"
"5 on scale 1-7","2012","35-65 y.","in school","","","","","5"
"5 on scale 1-7","2012","35-65 y.","inadequately","","","","","5"
"5 on scale 1-7","2012","35-65 y.","general elemantary","","","","","5"
"5 on scale 1-7","2012","35-65 y.","middle vocational","","","","","5"
"5 on scale 1-7","2012","35-65 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2012","66 and older","in school","","","","","5"
"5 on scale 1-7","2012","66 and older","inadequately","","","","","5"
"5 on scale 1-7","2012","66 and older","general elemantary","","","","","5"
"5 on scale 1-7","2012","66 and older","middle vocational","","","","","5"
"5 on scale 1-7","2012","66 and older","vocational + Abi","","","","","5"
"5 on scale 1-7","2012","66 and older","higher vocational","","","","","5"
"5 on scale 1-7","2012","66 and older","higher education","","","","","5"
"5 on scale 1-7","2012","16-34 y.","in school","","","","","5"
"5 on scale 1-7","2012","16-34 y.","middle vocational","","","","","5"
"5 on scale 1-7","2012","16-34 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2012","16-34 y.","higher vocational","","","","","5"
"5 on scale 1-7","2012","16-34 y.","higher education","","","","","5"
"5 on scale 1-7","2012","35-65 y.","higher vocational","","","","","5"
"5 on scale 1-7","2012","35-65 y.","higher education","","","","","5"
"6 on scale 1-7","2012","35-65 y.","in school","","","","","6"
"6 on scale 1-7","2012","35-65 y.","inadequately","","","","","6"
"6 on scale 1-7","2012","66 and older","in school","","","","","6"
"6 on scale 1-7","2012","66 and older","inadequately","","","","","6"
