"plh0206i03","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2013","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2013","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2013","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2013","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2013","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2013","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2013","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2013","Single parent ","Male","","","",""
"6 on scale 1-7","2013","Single parent ","Female","","","",""
"6 on scale 1-7","2013","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2013","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2013","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2013","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2013","1-pers.-HH","Male","","","",""
"7 Strongly agree","2013","1-pers.-HH","Female","","","",""
"7 Strongly agree","2013","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2013","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2013","Single parent ","Male","","","",""
"7 Strongly agree","2013","Single parent ","Female","","","",""
"7 Strongly agree","2013","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2013","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2013","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2013","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2013","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2013","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2014","1-pers.-HH","Male","","","",""
"1 Strongly disagree","2014","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2014","(Married) couple without C. ","Male","","","",""
"1 Strongly disagree","2014","(Married) couple without C. ","Female","","","",""
"1 Strongly disagree","2014","Single parent ","Male","","","",""
"1 Strongly disagree","2014","Single parent ","Female","","","",""
"1 Strongly disagree","2014","Couple + C. LE 16 ","Male","","","",""
"1 Strongly disagree","2014","Couple + C. LE 16 ","Female","","","",""
"1 Strongly disagree","2014","Couple + C. GT 16 ","Male","","","",""
"1 Strongly disagree","2014","Couple + C. GT 16 ","Female","","","",""
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Female","","","",""
"2 on scale 1-7 ","2014","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2014","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2014","(Married) couple without C. ","Male","","","",""
"2 on scale 1-7 ","2014","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2014","Single parent ","Male","","","",""
"2 on scale 1-7 ","2014","Single parent ","Female","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Male","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Female","","","",""
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Male","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Female","","","",""
"3 on scale 1-7 ","2014","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2014","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2014","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2014","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2014","Single parent ","Male","","","",""
"3 on scale 1-7 ","2014","Single parent ","Female","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2014","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2014","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2014","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2014","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2014","Single parent ","Male","","","",""
"4 on scale 1-7","2014","Single parent ","Female","","","",""
"4 on scale 1-7","2014","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2014","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2014","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2014","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2014","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2014","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2014","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2014","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2014","Single parent ","Male","","","",""
"5 on scale 1-7","2014","Single parent ","Female","","","",""
"5 on scale 1-7","2014","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2014","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2014","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2014","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2014","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2014","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2014","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2014","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2014","Single parent ","Male","","","",""
"6 on scale 1-7","2014","Single parent ","Female","","","",""
"6 on scale 1-7","2014","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2014","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2014","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2014","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2014","1-pers.-HH","Male","","","",""
"7 Strongly agree","2014","1-pers.-HH","Female","","","",""
"7 Strongly agree","2014","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2014","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2014","Single parent ","Male","","","",""
"7 Strongly agree","2014","Single parent ","Female","","","",""
"7 Strongly agree","2014","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2014","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2014","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2014","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2014","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2014","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2015","1-pers.-HH","Male","468","0.256449366900424","0.235250610792616","0.277648123008233"
"1 Strongly disagree","2015","1-pers.-HH","Female","902","0.42080513392445","0.399644730598084","0.441965537250815"
"1 Strongly disagree","2015","(Married) couple without C. ","Male","1043","0.234631771012238","0.221377792415928","0.247885749608547"
"1 Strongly disagree","2015","(Married) couple without C. ","Female","1504","0.356392878394877","0.341528544738061","0.371257212051692"
"1 Strongly disagree","2015","Single parent ","Male","145","0.238321300409065","0.202352906667568","0.274289694150561"
"1 Strongly disagree","2015","Single parent ","Female","732","0.404916749746481","0.382530240565629","0.427303258927333"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Male","879","0.250863627316525","0.235820018209833","0.265907236423217"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Female","1380","0.373149974661536","0.357154601751543","0.389145347571529"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Male","372","0.228146325102309","0.207043362414682","0.249249287789937"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Female","491","0.323841255240561","0.299579489879459","0.348103020601663"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Male","285","0.243234492534567","0.217938006485397","0.268530978583737"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Female","443","0.37371753270418","0.345371654863418","0.402063410544943"
"2 on scale 1-7 ","2015","1-pers.-HH","Male","449","0.286324925433085","0.264379998887531","0.308269851978638"
"2 on scale 1-7 ","2015","1-pers.-HH","Female","580","0.281667963159357","0.262388167829917","0.300947758488798"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Male","1119","0.28797447163278","0.273811890271445","0.302137052994114"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Female","1114","0.286127117844412","0.272100257640484","0.300153978048339"
"2 on scale 1-7 ","2015","Single parent ","Male","169","0.332906336811395","0.293122364219551","0.37269030940324"
"2 on scale 1-7 ","2015","Single parent ","Female","533","0.259380555348529","0.239392023052163","0.279369087644894"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Male","864","0.295926245647729","0.280086304289922","0.311766187005535"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Female","1056","0.312768821123278","0.297435579078202","0.328102063168354"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Male","397","0.262373997531745","0.240250809571296","0.284497185492193"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Female","416","0.311342820318109","0.287334988280786","0.335350652355433"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Male","331","0.280952995849973","0.254451985830239","0.307454005869707"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Female","318","0.266677105150466","0.24076673985515","0.292587470445782"
"3 on scale 1-7 ","2015","1-pers.-HH","Male","277","0.180297490078052","0.161634670320395","0.198960309835708"
"3 on scale 1-7 ","2015","1-pers.-HH","Female","247","0.122289393814208","0.108247000149032","0.136331787479384"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Male","694","0.194092678976162","0.181722819439603","0.206462538512721"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Female","602","0.15371370472529","0.142519700535949","0.16490770891463"
"3 on scale 1-7 ","2015","Single parent ","Male","79","0.134284669999787","0.105500448992337","0.163068891007236"
"3 on scale 1-7 ","2015","Single parent ","Female","245","0.137800209922264","0.122080535776576","0.153519884067952"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Male","554","0.178422627667713","0.165136392055187","0.191708863280238"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Female","448","0.139225835580439","0.127776629681739","0.15067504147914"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Male","284","0.212533996567851","0.19196091654862","0.233107076587082"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Female","215","0.14411240337225","0.12590319676927","0.162321609975231"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Male","183","0.169973171687636","0.147826768297843","0.192119575077429"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Female","157","0.178752844432095","0.156303871949607","0.201201816914583"
"4 on scale 1-7","2015","1-pers.-HH","Male","229","0.138350409038439","0.121589025815786","0.155111792261093"
"4 on scale 1-7","2015","1-pers.-HH","Female","190","0.0911687402405648","0.0788309983698216","0.103506482111308"
"4 on scale 1-7","2015","(Married) couple without C. ","Male","528","0.138999698106543","0.128179724017409","0.149819672195677"
"4 on scale 1-7","2015","(Married) couple without C. ","Female","420","0.101810879253661","0.0924255069427718","0.11119625156455"
"4 on scale 1-7","2015","Single parent ","Male","67","0.144675800203138","0.114978495508036","0.174373104898239"
"4 on scale 1-7","2015","Single parent ","Female","189","0.109716326122746","0.0954630572960898","0.123969594949403"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Male","444","0.144249046524514","0.13205682286569","0.156441270183337"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Female","348","0.103167588867316","0.0931075855177794","0.113227592216853"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Male","234","0.151292527976811","0.133272437932146","0.169312618021476"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Female","157","0.126879659017581","0.109622669668331","0.14413664836683"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Male","149","0.169438639921313","0.147319968265334","0.191557311577292"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Female","92","0.0674533005079777","0.0527582885176617","0.0821483124982936"
"5 on scale 1-7","2015","1-pers.-HH","Male","108","0.0746442975250496","0.061885581853693","0.0874030131964061"
"5 on scale 1-7","2015","1-pers.-HH","Female","81","0.0389724148525831","0.0306773906040011","0.0472674391011651"
"5 on scale 1-7","2015","(Married) couple without C. ","Male","271","0.0723200783369553","0.0642189378644992","0.0804212188094115"
"5 on scale 1-7","2015","(Married) couple without C. ","Female","203","0.061314067592497","0.0538682784195297","0.0687598567654644"
"5 on scale 1-7","2015","Single parent ","Male","40","0.0659773086395849","0.0450202793724327","0.0869343379067371"
"5 on scale 1-7","2015","Single parent ","Female","75","0.0398391081011917","0.0309195887250955","0.0487586274772878"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Male","240","0.0717124403494379","0.0627589727676067","0.0806659079312692"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Female","137","0.0366860152125029","0.0304686691548623","0.0429033612701436"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Male","127","0.0781479354051755","0.0646502725895521","0.0916455982207988"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Female","72","0.0473969243906152","0.0363799320674628","0.0584139167137676"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Male","81","0.0827378799634959","0.0664948937482653","0.0989808661787265"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Female","60","0.0545984921672522","0.0412868535906914","0.0679101307438131"
"6 on scale 1-7","2015","1-pers.-HH","Male","58","0.0398399854141214","0.0303451884511991","0.0493347823770437"
"6 on scale 1-7","2015","1-pers.-HH","Female","51","0.0284987101901296","0.0213668081743081","0.035630612205951"
"6 on scale 1-7","2015","(Married) couple without C. ","Male","147","0.0393412325402392","0.0332609158938033","0.045421549186675"
"6 on scale 1-7","2015","(Married) couple without C. ","Female","78","0.0205304177866291","0.0161292807982724","0.0249315547749858"
"6 on scale 1-7","2015","Single parent ","Male","21","","",""
"6 on scale 1-7","2015","Single parent ","Female","38","0.0245597495756231","0.0175010134593056","0.0316184856919406"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Male","108","0.0311096372790501","0.0250849079358362","0.0371343666222639"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Female","68","0.0192885546448393","0.014739812672508","0.0238372966171705"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Male","61","0.0407963072536667","0.030848323849155","0.0507442906581784"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Female","44","0.0272478501513501","0.0188067471952174","0.0356889531074827"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Male","36","0.0194029585342318","0.0112700438013336","0.02753587326713"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Female","27","","",""
"7 Strongly agree","2015","1-pers.-HH","Male","41","0.0240935256108292","0.0166494878760975","0.0315375633455609"
"7 Strongly agree","2015","1-pers.-HH","Female","40","0.0165976438187075","0.0111216882316744","0.0220735994057406"
"7 Strongly agree","2015","(Married) couple without C. ","Male","125","0.0326400693950834","0.027082470183346","0.0381976686068207"
"7 Strongly agree","2015","(Married) couple without C. ","Female","67","0.0201109344026351","0.01575405943695","0.0244678093683202"
"7 Strongly agree","2015","Single parent ","Male","18","","",""
"7 Strongly agree","2015","Single parent ","Female","35","0.0237873011831648","0.0168377068335829","0.0307368955327467"
"7 Strongly agree","2015","Couple + C. LE 16 ","Male","101","0.0277163752150315","0.0220197525793098","0.0334129978507531"
"7 Strongly agree","2015","Couple + C. LE 16 ","Female","75","0.0157132099100882","0.0116001586525672","0.0198262611676093"
"7 Strongly agree","2015","Couple + C. GT 16 ","Male","44","0.0267089101624418","0.0186008182804908","0.0348170020443928"
"7 Strongly agree","2015","Couple + C. GT 16 ","Female","34","0.0191790875095336","0.0120679216933333","0.0262902533257339"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Male","40","0.0342598615087832","0.0235350444066702","0.0449846786108961"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Female","22","","",""
"1 Strongly disagree","2016","1-pers.-HH","Male","628","0.728663219177744","0.69887606818837","0.758450370167119"
"1 Strongly disagree","2016","1-pers.-HH","Female","59","0.764221922134606","0.668153885166822","0.860289959102389"
"1 Strongly disagree","2016","(Married) couple without C. ","Male","68","0.59183514419013","0.491403087441913","0.692267200938346"
"1 Strongly disagree","2016","(Married) couple without C. ","Female","58","0.416045054499223","0.305951325804581","0.526138783193864"
"1 Strongly disagree","2016","Single parent ","Male","60","0.412152909974382","0.311020870280849","0.513284949667914"
"1 Strongly disagree","2016","Single parent ","Female","203","0.720770757669949","0.665490907318918","0.776050608020981"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Male","822","0.55626055272586","0.525756035960023","0.586765069491696"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Female","669","0.715503320639462","0.684809321790064","0.746197319488859"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Male","29","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","Female","33","0.816367561848523","0.699271843289388","0.933463280407659"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Male","170","0.54921326312746","0.483907466333482","0.614519059921437"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Female","154","0.844931515861511","0.793051534274419","0.896811497448604"
"2 on scale 1-7 ","2016","1-pers.-HH","Male","95","0.115783938409026","0.0943493786776666","0.137218498140386"
"2 on scale 1-7 ","2016","1-pers.-HH","Female","11","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","Male","10","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","Female","4","","",""
"2 on scale 1-7 ","2016","Single parent ","Male","11","","",""
"2 on scale 1-7 ","2016","Single parent ","Female","17","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Male","79","0.114797044660201","0.0952244780175338","0.134369611302868"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Female","72","0.137538291907449","0.114107294866056","0.160969288948843"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Male","4","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Female","5","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Male","18","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Female","12","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","Male","49","0.0600614815280108","0.0441445644903676","0.075978398565654"
"3 on scale 1-7 ","2016","1-pers.-HH","Female","1","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","Male","3","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","Female","2","","",""
"3 on scale 1-7 ","2016","Single parent ","Male","3","","",""
"3 on scale 1-7 ","2016","Single parent ","Female","7","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Male","26","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Female","20","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Male","1","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Female","2","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Male","13","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Female","4","","",""
"4 on scale 1-7","2016","1-pers.-HH","Male","31","0.0336877434042132","0.0216010943285164","0.04577439247991"
"4 on scale 1-7","2016","1-pers.-HH","Female","2","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","Male","8","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","Female","2","","",""
"4 on scale 1-7","2016","Single parent ","Male","11","","",""
"4 on scale 1-7","2016","Single parent ","Female","13","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","Male","31","0.0716156666703801","0.0557839167864934","0.0874474165542668"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Female","28","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","Male","1","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","Female","1","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Male","9","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Female","5","","",""
"5 on scale 1-7","2016","1-pers.-HH","Male","19","","",""
"5 on scale 1-7","2016","1-pers.-HH","Female","1","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","Male","1","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","Female","5","","",""
"5 on scale 1-7","2016","Single parent ","Male","2","","",""
"5 on scale 1-7","2016","Single parent ","Female","6","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","Male","23","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","Female","13","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","Male","1","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Male","6","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Female","7","","",""
"6 on scale 1-7","2016","1-pers.-HH","Male","14","","",""
"6 on scale 1-7","2016","1-pers.-HH","Female","1","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","Female","3","","",""
"6 on scale 1-7","2016","Single parent ","Male","2","","",""
"6 on scale 1-7","2016","Single parent ","Female","3","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","Male","12","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","Female","7","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Male","3","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Female","3","","",""
"7 Strongly agree","2016","1-pers.-HH","Male","20","","",""
"7 Strongly agree","2016","1-pers.-HH","Female","","","",""
"7 Strongly agree","2016","(Married) couple without C. ","Male","2","","",""
"7 Strongly agree","2016","(Married) couple without C. ","Female","3","","",""
"7 Strongly agree","2016","Single parent ","Male","2","","",""
"7 Strongly agree","2016","Single parent ","Female","4","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","Male","26","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","Female","21","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","Female","1","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","Male","4","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","Female","2","","",""
"1 Strongly disagree","2017","1-pers.-HH","Male","378","0.730424361653153","0.692062959080258","0.768785764226048"
"1 Strongly disagree","2017","1-pers.-HH","Female","43","0.873220151410486","0.780994851128665","0.965445451692307"
"1 Strongly disagree","2017","(Married) couple without C. ","Male","43","0.657396823277792","0.536300326779569","0.778493319776016"
"1 Strongly disagree","2017","(Married) couple without C. ","Female","47","0.821255701144295","0.727388600838632","0.915122801449959"
"1 Strongly disagree","2017","Single parent ","Male","34","0.631414440368211","0.494939194446549","0.767889686289874"
"1 Strongly disagree","2017","Single parent ","Female","99","0.717589148405404","0.639295802722288","0.795882494088521"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Male","388","0.726687171840555","0.688234458078629","0.76513988560248"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Female","419","0.754401827445166","0.717995666932073","0.79080798795826"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Male","25","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","Female","19","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Male","110","0.694328795493291","0.619601112673477","0.769056478313104"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Female","127","0.806261329929469","0.744439146809522","0.868083513049415"
"2 on scale 1-7 ","2017","1-pers.-HH","Male","48","0.0933143539608905","0.0681683413775958","0.118460366544185"
"2 on scale 1-7 ","2017","1-pers.-HH","Female","3","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","Male","7","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","Female","7","","",""
"2 on scale 1-7 ","2017","Single parent ","Male","3","","",""
"2 on scale 1-7 ","2017","Single parent ","Female","15","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Male","56","0.102204648766247","0.076068160101267","0.128341137431227"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Female","41","0.0835803855015327","0.060172600430462","0.106988170572604"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Female","4","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Male","18","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Female","17","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","Male","22","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","Female","2","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","Male","4","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","Female","1","","",""
"3 on scale 1-7 ","2017","Single parent ","Male","4","","",""
"3 on scale 1-7 ","2017","Single parent ","Female","4","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Male","18","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Female","15","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Male","2","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Female","3","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Male","5","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Female","4","","",""
"4 on scale 1-7","2017","1-pers.-HH","Male","27","","",""
"4 on scale 1-7","2017","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","Male","2","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","Female","6","","",""
"4 on scale 1-7","2017","Single parent ","Male","3","","",""
"4 on scale 1-7","2017","Single parent ","Female","1","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","Male","19","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","Female","21","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Male","4","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Female","4","","",""
"5 on scale 1-7","2017","1-pers.-HH","Male","9","","",""
"5 on scale 1-7","2017","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","Male","2","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","Female","1","","",""
"5 on scale 1-7","2017","Single parent ","Male","3","","",""
"5 on scale 1-7","2017","Single parent ","Female","3","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","Male","9","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","Female","11","","",""
