"pli0082","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2004","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2004","lower secondary degree","no migration background","","","",""
"Min 1x per month","2004","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2004","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2004","secondary school degree","no migration background","","","",""
"Min 1x per month","2004","secondary school degree","direct migration background","","","",""
"Min 1x per month","2004","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2004","college entrance qualification","no migration background","","","",""
"Min 1x per month","2004","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2004","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2004","Other degree","no migration background","","","",""
"Min 1x per month","2004","Other degree","direct migration background","","","",""
"Min 1x per month","2004","Other degree","indirect migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2004","lower secondary degree","no migration background","","","",""
"Rarely","2004","lower secondary degree","direct migration background","","","",""
"Rarely","2004","lower secondary degree","indirect migration background","","","",""
"Rarely","2004","secondary school degree","no migration background","","","",""
"Rarely","2004","secondary school degree","direct migration background","","","",""
"Rarely","2004","secondary school degree","indirect migration background","","","",""
"Rarely","2004","college entrance qualification","no migration background","","","",""
"Rarely","2004","college entrance qualification","direct migration background","","","",""
"Rarely","2004","college entrance qualification","indirect migration background","","","",""
"Rarely","2004","Other degree","no migration background","","","",""
"Rarely","2004","Other degree","direct migration background","","","",""
"Rarely","2004","Other degree","indirect migration background","","","",""
"Rarely","2004","no degree/no degree yet","no migration background","","","",""
"Rarely","2004","no degree/no degree yet","direct migration background","","","",""
"Rarely","2004","no degree/no degree yet","indirect migration background","","","",""
"Never","2004","lower secondary degree","no migration background","","","",""
"Never","2004","lower secondary degree","direct migration background","","","",""
"Never","2004","lower secondary degree","indirect migration background","","","",""
"Never","2004","secondary school degree","no migration background","","","",""
"Never","2004","secondary school degree","direct migration background","","","",""
"Never","2004","secondary school degree","indirect migration background","","","",""
"Never","2004","college entrance qualification","no migration background","","","",""
"Never","2004","college entrance qualification","direct migration background","","","",""
"Never","2004","college entrance qualification","indirect migration background","","","",""
"Never","2004","Other degree","no migration background","","","",""
"Never","2004","Other degree","direct migration background","","","",""
"Never","2004","Other degree","indirect migration background","","","",""
"Never","2004","no degree/no degree yet","no migration background","","","",""
"Never","2004","no degree/no degree yet","direct migration background","","","",""
"Never","2004","no degree/no degree yet","indirect migration background","","","",""
"Daily","2005","lower secondary degree","no migration background","","","",""
"Daily","2005","lower secondary degree","direct migration background","","","",""
"Daily","2005","lower secondary degree","indirect migration background","","","",""
"Daily","2005","secondary school degree","no migration background","","","",""
"Daily","2005","secondary school degree","direct migration background","","","",""
"Daily","2005","secondary school degree","indirect migration background","","","",""
"Daily","2005","college entrance qualification","no migration background","","","",""
"Daily","2005","college entrance qualification","direct migration background","","","",""
"Daily","2005","college entrance qualification","indirect migration background","","","",""
"Daily","2005","Other degree","no migration background","","","",""
"Daily","2005","Other degree","direct migration background","","","",""
"Daily","2005","Other degree","indirect migration background","","","",""
"Daily","2005","no degree/no degree yet","no migration background","","","",""
"Daily","2005","no degree/no degree yet","direct migration background","","","",""
"Daily","2005","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2005","lower secondary degree","no migration background","","","",""
"Min 1x per week","2005","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2005","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2005","secondary school degree","no migration background","","","",""
"Min 1x per week","2005","secondary school degree","direct migration background","","","",""
"Min 1x per week","2005","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2005","college entrance qualification","no migration background","","","",""
"Min 1x per week","2005","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2005","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2005","Other degree","no migration background","","","",""
"Min 1x per week","2005","Other degree","direct migration background","","","",""
"Min 1x per week","2005","Other degree","indirect migration background","","","",""
"Min 1x per week","2005","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2005","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2005","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2005","lower secondary degree","no migration background","","","",""
"Min 1x per month","2005","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2005","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2005","secondary school degree","no migration background","","","",""
"Min 1x per month","2005","secondary school degree","direct migration background","","","",""
"Min 1x per month","2005","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2005","college entrance qualification","no migration background","","","",""
"Min 1x per month","2005","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2005","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2005","Other degree","no migration background","","","",""
"Min 1x per month","2005","Other degree","direct migration background","","","",""
"Min 1x per month","2005","Other degree","indirect migration background","","","",""
"Min 1x per month","2005","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2005","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2005","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2005","lower secondary degree","no migration background","","","",""
"Rarely","2005","lower secondary degree","direct migration background","","","",""
"Rarely","2005","lower secondary degree","indirect migration background","","","",""
"Rarely","2005","secondary school degree","no migration background","","","",""
"Rarely","2005","secondary school degree","direct migration background","","","",""
"Rarely","2005","secondary school degree","indirect migration background","","","",""
"Rarely","2005","college entrance qualification","no migration background","","","",""
"Rarely","2005","college entrance qualification","direct migration background","","","",""
"Rarely","2005","college entrance qualification","indirect migration background","","","",""
"Rarely","2005","Other degree","no migration background","","","",""
"Rarely","2005","Other degree","direct migration background","","","",""
"Rarely","2005","Other degree","indirect migration background","","","",""
"Rarely","2005","no degree/no degree yet","no migration background","","","",""
"Rarely","2005","no degree/no degree yet","direct migration background","","","",""
"Rarely","2005","no degree/no degree yet","indirect migration background","","","",""
"Never","2005","lower secondary degree","no migration background","","","",""
"Never","2005","lower secondary degree","direct migration background","","","",""
"Never","2005","lower secondary degree","indirect migration background","","","",""
"Never","2005","secondary school degree","no migration background","","","",""
"Never","2005","secondary school degree","direct migration background","","","",""
"Never","2005","secondary school degree","indirect migration background","","","",""
"Never","2005","college entrance qualification","no migration background","","","",""
"Never","2005","college entrance qualification","direct migration background","","","",""
"Never","2005","college entrance qualification","indirect migration background","","","",""
"Never","2005","Other degree","no migration background","","","",""
"Never","2005","Other degree","direct migration background","","","",""
"Never","2005","Other degree","indirect migration background","","","",""
"Never","2005","no degree/no degree yet","no migration background","","","",""
"Never","2005","no degree/no degree yet","direct migration background","","","",""
"Never","2005","no degree/no degree yet","indirect migration background","","","",""
"Daily","2006","lower secondary degree","no migration background","","","",""
"Daily","2006","lower secondary degree","direct migration background","","","",""
"Daily","2006","lower secondary degree","indirect migration background","","","",""
"Daily","2006","secondary school degree","no migration background","","","",""
"Daily","2006","secondary school degree","direct migration background","","","",""
"Daily","2006","secondary school degree","indirect migration background","","","",""
"Daily","2006","college entrance qualification","no migration background","","","",""
"Daily","2006","college entrance qualification","direct migration background","","","",""
"Daily","2006","college entrance qualification","indirect migration background","","","",""
"Daily","2006","Other degree","no migration background","","","",""
"Daily","2006","Other degree","direct migration background","","","",""
"Daily","2006","Other degree","indirect migration background","","","",""
"Daily","2006","no degree/no degree yet","no migration background","","","",""
"Daily","2006","no degree/no degree yet","direct migration background","","","",""
"Daily","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2006","lower secondary degree","no migration background","","","",""
"Min 1x per week","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2006","secondary school degree","no migration background","","","",""
"Min 1x per week","2006","secondary school degree","direct migration background","","","",""
"Min 1x per week","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2006","college entrance qualification","no migration background","","","",""
"Min 1x per week","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2006","Other degree","no migration background","","","",""
"Min 1x per week","2006","Other degree","direct migration background","","","",""
"Min 1x per week","2006","Other degree","indirect migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2006","lower secondary degree","no migration background","","","",""
"Min 1x per month","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2006","secondary school degree","no migration background","","","",""
"Min 1x per month","2006","secondary school degree","direct migration background","","","",""
"Min 1x per month","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2006","college entrance qualification","no migration background","","","",""
"Min 1x per month","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2006","Other degree","no migration background","","","",""
"Min 1x per month","2006","Other degree","direct migration background","","","",""
"Min 1x per month","2006","Other degree","indirect migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2006","lower secondary degree","no migration background","","","",""
"Rarely","2006","lower secondary degree","direct migration background","","","",""
"Rarely","2006","lower secondary degree","indirect migration background","","","",""
"Rarely","2006","secondary school degree","no migration background","","","",""
"Rarely","2006","secondary school degree","direct migration background","","","",""
"Rarely","2006","secondary school degree","indirect migration background","","","",""
"Rarely","2006","college entrance qualification","no migration background","","","",""
"Rarely","2006","college entrance qualification","direct migration background","","","",""
"Rarely","2006","college entrance qualification","indirect migration background","","","",""
"Rarely","2006","Other degree","no migration background","","","",""
"Rarely","2006","Other degree","direct migration background","","","",""
"Rarely","2006","Other degree","indirect migration background","","","",""
"Rarely","2006","no degree/no degree yet","no migration background","","","",""
"Rarely","2006","no degree/no degree yet","direct migration background","","","",""
"Rarely","2006","no degree/no degree yet","indirect migration background","","","",""
"Never","2006","lower secondary degree","no migration background","","","",""
"Never","2006","lower secondary degree","direct migration background","","","",""
"Never","2006","lower secondary degree","indirect migration background","","","",""
"Never","2006","secondary school degree","no migration background","","","",""
"Never","2006","secondary school degree","direct migration background","","","",""
"Never","2006","secondary school degree","indirect migration background","","","",""
"Never","2006","college entrance qualification","no migration background","","","",""
"Never","2006","college entrance qualification","direct migration background","","","",""
"Never","2006","college entrance qualification","indirect migration background","","","",""
"Never","2006","Other degree","no migration background","","","",""
"Never","2006","Other degree","direct migration background","","","",""
"Never","2006","Other degree","indirect migration background","","","",""
"Never","2006","no degree/no degree yet","no migration background","","","",""
"Never","2006","no degree/no degree yet","direct migration background","","","",""
"Never","2006","no degree/no degree yet","indirect migration background","","","",""
"Daily","2007","lower secondary degree","no migration background","","","",""
"Daily","2007","lower secondary degree","direct migration background","","","",""
"Daily","2007","lower secondary degree","indirect migration background","","","",""
"Daily","2007","secondary school degree","no migration background","","","",""
"Daily","2007","secondary school degree","direct migration background","","","",""
"Daily","2007","secondary school degree","indirect migration background","","","",""
"Daily","2007","college entrance qualification","no migration background","","","",""
"Daily","2007","college entrance qualification","direct migration background","","","",""
"Daily","2007","college entrance qualification","indirect migration background","","","",""
"Daily","2007","Other degree","no migration background","","","",""
"Daily","2007","Other degree","direct migration background","","","",""
"Daily","2007","Other degree","indirect migration background","","","",""
"Daily","2007","no degree/no degree yet","no migration background","","","",""
"Daily","2007","no degree/no degree yet","direct migration background","","","",""
"Daily","2007","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2007","lower secondary degree","no migration background","","","",""
"Min 1x per week","2007","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2007","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2007","secondary school degree","no migration background","","","",""
"Min 1x per week","2007","secondary school degree","direct migration background","","","",""
"Min 1x per week","2007","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2007","college entrance qualification","no migration background","","","",""
"Min 1x per week","2007","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2007","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2007","Other degree","no migration background","","","",""
"Min 1x per week","2007","Other degree","direct migration background","","","",""
"Min 1x per week","2007","Other degree","indirect migration background","","","",""
"Min 1x per week","2007","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2007","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2007","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2007","lower secondary degree","no migration background","","","",""
"Min 1x per month","2007","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2007","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2007","secondary school degree","no migration background","","","",""
"Min 1x per month","2007","secondary school degree","direct migration background","","","",""
"Min 1x per month","2007","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2007","college entrance qualification","no migration background","","","",""
"Min 1x per month","2007","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2007","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2007","Other degree","no migration background","","","",""
"Min 1x per month","2007","Other degree","direct migration background","","","",""
"Min 1x per month","2007","Other degree","indirect migration background","","","",""
"Min 1x per month","2007","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2007","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2007","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2007","lower secondary degree","no migration background","","","",""
"Rarely","2007","lower secondary degree","direct migration background","","","",""
"Rarely","2007","lower secondary degree","indirect migration background","","","",""
"Rarely","2007","secondary school degree","no migration background","","","",""
"Rarely","2007","secondary school degree","direct migration background","","","",""
"Rarely","2007","secondary school degree","indirect migration background","","","",""
"Rarely","2007","college entrance qualification","no migration background","","","",""
"Rarely","2007","college entrance qualification","direct migration background","","","",""
"Rarely","2007","college entrance qualification","indirect migration background","","","",""
"Rarely","2007","Other degree","no migration background","","","",""
"Rarely","2007","Other degree","direct migration background","","","",""
"Rarely","2007","Other degree","indirect migration background","","","",""
"Rarely","2007","no degree/no degree yet","no migration background","","","",""
"Rarely","2007","no degree/no degree yet","direct migration background","","","",""
"Rarely","2007","no degree/no degree yet","indirect migration background","","","",""
"Never","2007","lower secondary degree","no migration background","","","",""
"Never","2007","lower secondary degree","direct migration background","","","",""
"Never","2007","lower secondary degree","indirect migration background","","","",""
"Never","2007","secondary school degree","no migration background","","","",""
"Never","2007","secondary school degree","direct migration background","","","",""
"Never","2007","secondary school degree","indirect migration background","","","",""
"Never","2007","college entrance qualification","no migration background","","","",""
"Never","2007","college entrance qualification","direct migration background","","","",""
"Never","2007","college entrance qualification","indirect migration background","","","",""
"Never","2007","Other degree","no migration background","","","",""
"Never","2007","Other degree","direct migration background","","","",""
"Never","2007","Other degree","indirect migration background","","","",""
"Never","2007","no degree/no degree yet","no migration background","","","",""
"Never","2007","no degree/no degree yet","direct migration background","","","",""
"Never","2007","no degree/no degree yet","indirect migration background","","","",""
"Daily","2008","lower secondary degree","no migration background","5","","",""
"Daily","2008","lower secondary degree","direct migration background","","","",""
"Daily","2008","lower secondary degree","indirect migration background","1","","",""
"Daily","2008","secondary school degree","no migration background","4","","",""
"Daily","2008","secondary school degree","direct migration background","","","",""
"Daily","2008","secondary school degree","indirect migration background","","","",""
"Daily","2008","college entrance qualification","no migration background","2","","",""
"Daily","2008","college entrance qualification","direct migration background","1","","",""
"Daily","2008","college entrance qualification","indirect migration background","","","",""
"Daily","2008","Other degree","no migration background","","","",""
"Daily","2008","Other degree","direct migration background","1","","",""
"Daily","2008","Other degree","indirect migration background","","","",""
"Daily","2008","no degree/no degree yet","no migration background","","","",""
"Daily","2008","no degree/no degree yet","direct migration background","","","",""
"Daily","2008","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2008","lower secondary degree","no migration background","133","0.0243794779660939","0.0204028772466788","0.0283560786855089"
"Min 1x per week","2008","lower secondary degree","direct migration background","6","","",""
"Min 1x per week","2008","lower secondary degree","indirect migration background","4","","",""
"Min 1x per week","2008","secondary school degree","no migration background","160","0.0291683770324393","0.0246608639359931","0.0336758901288855"
"Min 1x per week","2008","secondary school degree","direct migration background","8","","",""
"Min 1x per week","2008","secondary school degree","indirect migration background","3","","",""
"Min 1x per week","2008","college entrance qualification","no migration background","189","0.0380169896548632","0.0325444623408504","0.0434895169688761"
"Min 1x per week","2008","college entrance qualification","direct migration background","6","","",""
"Min 1x per week","2008","college entrance qualification","indirect migration background","3","","",""
"Min 1x per week","2008","Other degree","no migration background","3","","",""
"Min 1x per week","2008","Other degree","direct migration background","15","","",""
"Min 1x per week","2008","Other degree","indirect migration background","","","",""
"Min 1x per week","2008","no degree/no degree yet","no migration background","5","","",""
"Min 1x per week","2008","no degree/no degree yet","direct migration background","1","","",""
"Min 1x per week","2008","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2008","lower secondary degree","no migration background","995","0.162292402505482","0.152785158417328","0.171799646593635"
"Min 1x per month","2008","lower secondary degree","direct migration background","53","0.096275158300503","0.069493937902903","0.123056378698103"
"Min 1x per month","2008","lower secondary degree","indirect migration background","31","0.0989770657713922","0.060128913035843","0.137825218506941"
"Min 1x per month","2008","secondary school degree","no migration background","1172","0.208573655200566","0.197690774082377","0.219456536318755"
"Min 1x per month","2008","secondary school degree","direct migration background","40","0.112862935715393","0.0694415138346419","0.156284357596144"
"Min 1x per month","2008","secondary school degree","indirect migration background","36","0.172293247740926","0.118737783879976","0.225848711601876"
"Min 1x per month","2008","college entrance qualification","no migration background","1440","0.288955900955295","0.275984722725371","0.301927079185219"
"Min 1x per month","2008","college entrance qualification","direct migration background","63","0.277769745758507","0.221799031814214","0.3337404597028"
"Min 1x per month","2008","college entrance qualification","indirect migration background","54","0.275802579672558","0.213235237890484","0.338369921454631"
"Min 1x per month","2008","Other degree","no migration background","21","","",""
"Min 1x per month","2008","Other degree","direct migration background","106","0.133204264902214","0.109847092506311","0.156561437298117"
"Min 1x per month","2008","Other degree","indirect migration background","2","","",""
"Min 1x per month","2008","no degree/no degree yet","no migration background","78","0.267886721590906","0.222578210119937","0.313195233061875"
"Min 1x per month","2008","no degree/no degree yet","direct migration background","8","","",""
"Min 1x per month","2008","no degree/no degree yet","indirect migration background","9","","",""
"Rarely","2008","lower secondary degree","no migration background","3317","0.566524834860426","0.553747187181356","0.579302482539496"
"Rarely","2008","lower secondary degree","direct migration background","289","0.646572590772443","0.603170176157369","0.689975005387516"
"Rarely","2008","lower secondary degree","indirect migration background","141","0.690593468406967","0.630460708870249","0.750726227943685"
"Rarely","2008","secondary school degree","no migration background","3396","0.626925271889707","0.613970949181766","0.639879594597648"
"Rarely","2008","secondary school degree","direct migration background","133","0.707067516352594","0.644615391823151","0.769519640882036"
"Rarely","2008","secondary school degree","indirect migration background","119","0.590573632846252","0.520837744445698","0.660309521246807"
"Rarely","2008","college entrance qualification","no migration background","2782","0.607012909970335","0.593036247404625","0.620989572536045"
"Rarely","2008","college entrance qualification","direct migration background","150","0.562509224482026","0.500518057497323","0.624500391466729"
"Rarely","2008","college entrance qualification","indirect migration background","124","0.615954637626874","0.547864269434166","0.684045005819582"
"Rarely","2008","Other degree","no migration background","60","0.514519918771582","0.424723004208763","0.604316833334402"
"Rarely","2008","Other degree","direct migration background","482","0.554739390063992","0.520576511358862","0.588902268769122"
"Rarely","2008","Other degree","indirect migration background","6","","",""
"Rarely","2008","no degree/no degree yet","no migration background","229","0.54214452449161","0.491171922564066","0.593117126419154"
"Rarely","2008","no degree/no degree yet","direct migration background","56","0.479509503673984","0.390124949239039","0.568894058108929"
"Rarely","2008","no degree/no degree yet","indirect migration background","37","0.615125044821803","0.492009186740804","0.738240902902803"
"Never","2008","lower secondary degree","no migration background","1328","0.245900519340437","0.2347971863107","0.257003852370175"
"Never","2008","lower secondary degree","direct migration background","118","0.244507833562469","0.205485206420915","0.283530460704022"
"Never","2008","lower secondary degree","indirect migration background","50","0.200115534737761","0.148069314462708","0.252161755012814"
"Never","2008","secondary school degree","no migration background","622","0.134750244552716","0.125603965843998","0.143896523261433"
"Never","2008","secondary school degree","direct migration background","23","","",""
"Never","2008","secondary school degree","indirect migration background","33","0.208617854164342","0.15099426991242","0.266241438416265"
"Never","2008","college entrance qualification","no migration background","278","0.0649930012641218","0.0579386659107533","0.0720473366174903"
"Never","2008","college entrance qualification","direct migration background","26","","",""
"Never","2008","college entrance qualification","indirect migration background","15","","",""
"Never","2008","Other degree","no migration background","35","0.307417443816806","0.224513605468191","0.39032128216542"
"Never","2008","Other degree","direct migration background","209","0.289446942609618","0.258273443157378","0.320620442061858"
"Never","2008","Other degree","indirect migration background","6","","",""
"Never","2008","no degree/no degree yet","no migration background","55","0.180824329666752","0.141448291855624","0.22020036747788"
"Never","2008","no degree/no degree yet","direct migration background","55","0.433342437045415","0.34468127411728","0.522003599973549"
"Never","2008","no degree/no degree yet","indirect migration background","14","","",""
"Daily","2009","lower secondary degree","no migration background","","","",""
"Daily","2009","lower secondary degree","direct migration background","","","",""
"Daily","2009","lower secondary degree","indirect migration background","","","",""
"Daily","2009","secondary school degree","no migration background","","","",""
"Daily","2009","secondary school degree","direct migration background","","","",""
"Daily","2009","secondary school degree","indirect migration background","","","",""
"Daily","2009","college entrance qualification","no migration background","","","",""
"Daily","2009","college entrance qualification","direct migration background","","","",""
"Daily","2009","college entrance qualification","indirect migration background","","","",""
"Daily","2009","Other degree","no migration background","","","",""
"Daily","2009","Other degree","direct migration background","","","",""
"Daily","2009","Other degree","indirect migration background","","","",""
"Daily","2009","no degree/no degree yet","no migration background","","","",""
"Daily","2009","no degree/no degree yet","direct migration background","","","",""
"Daily","2009","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2009","lower secondary degree","no migration background","","","",""
"Min 1x per week","2009","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2009","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2009","secondary school degree","no migration background","","","",""
"Min 1x per week","2009","secondary school degree","direct migration background","","","",""
"Min 1x per week","2009","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2009","college entrance qualification","no migration background","","","",""
"Min 1x per week","2009","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2009","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2009","Other degree","no migration background","","","",""
"Min 1x per week","2009","Other degree","direct migration background","","","",""
"Min 1x per week","2009","Other degree","indirect migration background","","","",""
"Min 1x per week","2009","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2009","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2009","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2009","lower secondary degree","no migration background","","","",""
"Min 1x per month","2009","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2009","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2009","secondary school degree","no migration background","","","",""
"Min 1x per month","2009","secondary school degree","direct migration background","","","",""
"Min 1x per month","2009","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2009","college entrance qualification","no migration background","","","",""
"Min 1x per month","2009","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2009","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2009","Other degree","no migration background","","","",""
"Min 1x per month","2009","Other degree","direct migration background","","","",""
"Min 1x per month","2009","Other degree","indirect migration background","","","",""
"Min 1x per month","2009","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2009","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2009","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2009","lower secondary degree","no migration background","","","",""
"Rarely","2009","lower secondary degree","direct migration background","","","",""
"Rarely","2009","lower secondary degree","indirect migration background","","","",""
"Rarely","2009","secondary school degree","no migration background","","","",""
"Rarely","2009","secondary school degree","direct migration background","","","",""
"Rarely","2009","secondary school degree","indirect migration background","","","",""
"Rarely","2009","college entrance qualification","no migration background","","","",""
"Rarely","2009","college entrance qualification","direct migration background","","","",""
"Rarely","2009","college entrance qualification","indirect migration background","","","",""
"Rarely","2009","Other degree","no migration background","","","",""
"Rarely","2009","Other degree","direct migration background","","","",""
"Rarely","2009","Other degree","indirect migration background","","","",""
"Rarely","2009","no degree/no degree yet","no migration background","","","",""
"Rarely","2009","no degree/no degree yet","direct migration background","","","",""
"Rarely","2009","no degree/no degree yet","indirect migration background","","","",""
"Never","2009","lower secondary degree","no migration background","","","",""
"Never","2009","lower secondary degree","direct migration background","","","",""
"Never","2009","lower secondary degree","indirect migration background","","","",""
"Never","2009","secondary school degree","no migration background","","","",""
"Never","2009","secondary school degree","direct migration background","","","",""
"Never","2009","secondary school degree","indirect migration background","","","",""
"Never","2009","college entrance qualification","no migration background","","","",""
"Never","2009","college entrance qualification","direct migration background","","","",""
"Never","2009","college entrance qualification","indirect migration background","","","",""
"Never","2009","Other degree","no migration background","","","",""
"Never","2009","Other degree","direct migration background","","","",""
"Never","2009","Other degree","indirect migration background","","","",""
"Never","2009","no degree/no degree yet","no migration background","","","",""
"Never","2009","no degree/no degree yet","direct migration background","","","",""
"Never","2009","no degree/no degree yet","indirect migration background","","","",""
"Daily","2010","lower secondary degree","no migration background","","","",""
"Daily","2010","lower secondary degree","direct migration background","","","",""
"Daily","2010","lower secondary degree","indirect migration background","","","",""
"Daily","2010","secondary school degree","no migration background","","","",""
"Daily","2010","secondary school degree","direct migration background","","","",""
"Daily","2010","secondary school degree","indirect migration background","","","",""
"Daily","2010","college entrance qualification","no migration background","","","",""
"Daily","2010","college entrance qualification","direct migration background","","","",""
"Daily","2010","college entrance qualification","indirect migration background","","","",""
"Daily","2010","Other degree","no migration background","","","",""
"Daily","2010","Other degree","direct migration background","","","",""
"Daily","2010","Other degree","indirect migration background","","","",""
"Daily","2010","no degree/no degree yet","no migration background","","","",""
"Daily","2010","no degree/no degree yet","direct migration background","","","",""
"Daily","2010","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2010","lower secondary degree","no migration background","","","",""
"Min 1x per week","2010","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2010","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2010","secondary school degree","no migration background","","","",""
"Min 1x per week","2010","secondary school degree","direct migration background","","","",""
"Min 1x per week","2010","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2010","college entrance qualification","no migration background","","","",""
"Min 1x per week","2010","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2010","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2010","Other degree","no migration background","","","",""
"Min 1x per week","2010","Other degree","direct migration background","","","",""
"Min 1x per week","2010","Other degree","indirect migration background","","","",""
"Min 1x per week","2010","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2010","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2010","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2010","lower secondary degree","no migration background","","","",""
"Min 1x per month","2010","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2010","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2010","secondary school degree","no migration background","","","",""
"Min 1x per month","2010","secondary school degree","direct migration background","","","",""
"Min 1x per month","2010","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2010","college entrance qualification","no migration background","","","",""
"Min 1x per month","2010","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2010","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2010","Other degree","no migration background","","","",""
"Min 1x per month","2010","Other degree","direct migration background","","","",""
"Min 1x per month","2010","Other degree","indirect migration background","","","",""
