"pli0082","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2003","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Min 1x per month","2003","Saxony","lower secondary degree","97","0.209778426640388","0.172034317240448","0.247522536040327"
"Min 1x per month","2003","Saxony","secondary school degree","171","0.217357897092286","0.1879767013293","0.246739092855273"
"Min 1x per month","2003","Saxony","college entrance qualification","132","0.398574883351021","0.346145900545342","0.451003866156699"
"Min 1x per month","2003","Saxony","Other degree","1","","",""
"Min 1x per month","2003","Saxony","no degree/no degree yet","13","","",""
"Min 1x per month","2003","Saxony-Anhalt","lower secondary degree","53","0.171981840189572","0.129838014268971","0.214125666110173"
"Min 1x per month","2003","Saxony-Anhalt","secondary school degree","86","0.212576768568458","0.171814849645072","0.253338687491843"
"Min 1x per month","2003","Saxony-Anhalt","college entrance qualification","57","0.281052334744938","0.21679667250388","0.345307996985996"
"Min 1x per month","2003","Saxony-Anhalt","Other degree","1","","",""
"Min 1x per month","2003","Saxony-Anhalt","no degree/no degree yet","10","","",""
"Min 1x per month","2003","Thuringia","lower secondary degree","58","0.176272732483663","0.134457257037516","0.218088207929811"
"Min 1x per month","2003","Thuringia","secondary school degree","89","0.188783427495292","0.151795141769921","0.225771713220663"
"Min 1x per month","2003","Thuringia","college entrance qualification","56","0.364336297808366","0.291128225052959","0.437544370563772"
"Min 1x per month","2003","Thuringia","Other degree","1","","",""
"Min 1x per month","2003","Thuringia","no degree/no degree yet","3","","",""
"Rarely","2003","Schleswig-Holstein","lower secondary degree","169","0.62524242899737","0.567926908842267","0.682557949152472"
"Rarely","2003","Schleswig-Holstein","secondary school degree","108","0.615311699817824","0.542176625703","0.688446773932648"
"Rarely","2003","Schleswig-Holstein","college entrance qualification","102","0.639385207517692","0.566339094984396","0.712431320050987"
"Rarely","2003","Schleswig-Holstein","Other degree","14","","",""
"Rarely","2003","Schleswig-Holstein","no degree/no degree yet","12","","",""
"Rarely","2003","Hamburg","lower secondary degree","48","0.61786339296287","0.511385695376738","0.724341090549002"
"Rarely","2003","Hamburg","secondary school degree","55","0.637604651167608","0.53884161315464","0.736367689180576"
"Rarely","2003","Hamburg","college entrance qualification","60","0.615218217337579","0.521256418315475","0.709180016359682"
"Rarely","2003","Hamburg","Other degree","6","","",""
"Rarely","2003","Hamburg","no degree/no degree yet","9","","",""
"Rarely","2003","Lower Saxony","lower secondary degree","459","0.635069813865473","0.599881433700288","0.670258194030659"
"Rarely","2003","Lower Saxony","secondary school degree","352","0.617138078071124","0.577128053234505","0.657148102907743"
"Rarely","2003","Lower Saxony","college entrance qualification","232","0.532230321643892","0.485233338245831","0.579227305041953"
"Rarely","2003","Lower Saxony","Other degree","47","0.500644153350022","0.394350270441338","0.606938036258706"
"Rarely","2003","Lower Saxony","no degree/no degree yet","46","0.614743214045077","0.51067203656576","0.718814391524395"
"Rarely","2003","Bremen","lower secondary degree","24","","",""
"Rarely","2003","Bremen","secondary school degree","33","0.746162528382715","0.62304438530542","0.86928067146001"
"Rarely","2003","Bremen","college entrance qualification","27","","",""
"Rarely","2003","Bremen","Other degree","7","","",""
"Rarely","2003","Bremen","no degree/no degree yet","4","","",""
"Rarely","2003","North Rhine-Westphalia","lower secondary degree","1021","0.569872177694326","0.54653555045417","0.593208804934481"
"Rarely","2003","North Rhine-Westphalia","secondary school degree","619","0.591373700966941","0.56084470071662","0.621902701217262"
"Rarely","2003","North Rhine-Westphalia","college entrance qualification","747","0.576500561827729","0.549692271270722","0.603308852384735"
"Rarely","2003","North Rhine-Westphalia","Other degree","185","0.527484169394346","0.474339325138218","0.580629013650475"
"Rarely","2003","North Rhine-Westphalia","no degree/no degree yet","130","0.505208131265865","0.441148179810803","0.569268082720928"
"Rarely","2003","Hesse","lower secondary degree","265","0.507310725192274","0.462999145003973","0.551622305380574"
"Rarely","2003","Hesse","secondary school degree","238","0.605197405430951","0.556179478809467","0.654215332052434"
"Rarely","2003","Hesse","college entrance qualification","235","0.580651508496775","0.534226868128243","0.627076148865308"
"Rarely","2003","Hesse","Other degree","66","0.485133728684162","0.398553034764158","0.571714422604165"
"Rarely","2003","Hesse","no degree/no degree yet","31","0.530107916300043","0.396991253866909","0.663224578733176"
"Rarely","2003","Rhineland-Palatinate,Saarland","lower secondary degree","348","0.53887714457102","0.50013597394041","0.57761831520163"
"Rarely","2003","Rhineland-Palatinate,Saarland","secondary school degree","162","0.532754571087156","0.474728249040931","0.590780893133381"
"Rarely","2003","Rhineland-Palatinate,Saarland","college entrance qualification","138","0.524665514827321","0.464080006109629","0.585251023545012"
"Rarely","2003","Rhineland-Palatinate,Saarland","Other degree","59","0.599373654692584","0.499781484929176","0.698965824455991"
"Rarely","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","29","","",""
"Rarely","2003","Baden-Württemberg","lower secondary degree","550","0.565082024376073","0.533705978411652","0.596458070340493"
"Rarely","2003","Baden-Württemberg","secondary school degree","353","0.584274416092617","0.545728348363097","0.622820483822137"
"Rarely","2003","Baden-Württemberg","college entrance qualification","308","0.531515126931128","0.492672458031334","0.570357795830923"
"Rarely","2003","Baden-Württemberg","Other degree","147","0.541421245303248","0.484656741289139","0.598185749317356"
"Rarely","2003","Baden-Württemberg","no degree/no degree yet","72","0.639441923510939","0.555267286586676","0.723616560435201"
"Rarely","2003","Bavaria","lower secondary degree","741","0.547070981600475","0.520207480964147","0.573934482236802"
"Rarely","2003","Bavaria","secondary school degree","420","0.558707706643516","0.523312643146214","0.594102770140818"
"Rarely","2003","Bavaria","college entrance qualification","347","0.497147272917785","0.461171587748122","0.533122958087449"
"Rarely","2003","Bavaria","Other degree","102","0.544332150089126","0.470332502128853","0.618331798049398"
"Rarely","2003","Bavaria","no degree/no degree yet","52","0.47441577752785","0.376052902205251","0.572778652850449"
"Rarely","2003","Berlin","lower secondary degree","96","0.582639768961754","0.505748833965209","0.659530703958299"
"Rarely","2003","Berlin","secondary school degree","182","0.628495395137162","0.571998044622849","0.684992745651476"
"Rarely","2003","Berlin","college entrance qualification","165","0.505555051401903","0.448404868444487","0.562705234359319"
"Rarely","2003","Berlin","Other degree","22","","",""
"Rarely","2003","Berlin","no degree/no degree yet","31","0.699106796254977","0.56202120342536","0.836192389084594"
"Rarely","2003","Brandenburg","lower secondary degree","148","0.539386625927959","0.480475122933408","0.598298128922509"
"Rarely","2003","Brandenburg","secondary school degree","271","0.653616064044567","0.607670909880264","0.69956121820887"
"Rarely","2003","Brandenburg","college entrance qualification","125","0.586857605139684","0.51994118898649","0.653774021292877"
"Rarely","2003","Brandenburg","Other degree","5","","",""
"Rarely","2003","Brandenburg","no degree/no degree yet","19","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","lower secondary degree","79","0.564263497288257","0.481232403836203","0.647294590740312"
"Rarely","2003","Mecklenburg-Western Pomerania","secondary school degree","145","0.559463967168748","0.498410826271328","0.620517108066167"
"Rarely","2003","Mecklenburg-Western Pomerania","college entrance qualification","53","0.602237607948851","0.506309940018847","0.698165275878856"
"Rarely","2003","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","12","","",""
"Rarely","2003","Saxony","lower secondary degree","223","0.497580189883316","0.451229174999867","0.543931204766765"
"Rarely","2003","Saxony","secondary school degree","508","0.667638643447539","0.634082182940587","0.70119510395449"
"Rarely","2003","Saxony","college entrance qualification","166","0.471784558273522","0.418327741359973","0.525241375187071"
"Rarely","2003","Saxony","Other degree","6","","",""
"Rarely","2003","Saxony","no degree/no degree yet","27","","",""
"Rarely","2003","Saxony-Anhalt","lower secondary degree","161","0.493752906543214","0.43791760875033","0.549588204336097"
"Rarely","2003","Saxony-Anhalt","secondary school degree","247","0.655309342217727","0.607958190736431","0.702660493699022"
"Rarely","2003","Saxony-Anhalt","college entrance qualification","106","0.593372165657514","0.523156938813566","0.663587392501462"
"Rarely","2003","Saxony-Anhalt","Other degree","2","","",""
"Rarely","2003","Saxony-Anhalt","no degree/no degree yet","19","","",""
"Rarely","2003","Thuringia","lower secondary degree","199","0.629521503934271","0.576525937681811","0.682517070186731"
"Rarely","2003","Thuringia","secondary school degree","304","0.723714870068069","0.681450308626603","0.765979431509535"
"Rarely","2003","Thuringia","college entrance qualification","90","0.483914234686838","0.40789225306019","0.559936216313487"
"Rarely","2003","Thuringia","Other degree","3","","",""
"Rarely","2003","Thuringia","no degree/no degree yet","16","","",""
"Never","2003","Schleswig-Holstein","lower secondary degree","44","0.178728232769313","0.133364076597297","0.224092388941329"
"Never","2003","Schleswig-Holstein","secondary school degree","12","","",""
"Never","2003","Schleswig-Holstein","college entrance qualification","2","","",""
"Never","2003","Schleswig-Holstein","Other degree","6","","",""
"Never","2003","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Never","2003","Hamburg","lower secondary degree","7","","",""
"Never","2003","Hamburg","secondary school degree","3","","",""
"Never","2003","Hamburg","college entrance qualification","1","","",""
"Never","2003","Hamburg","Other degree","1","","",""
"Never","2003","Hamburg","no degree/no degree yet","","","",""
"Never","2003","Lower Saxony","lower secondary degree","108","0.17298221381502","0.145335609543798","0.200628818086242"
"Never","2003","Lower Saxony","secondary school degree","37","0.0790239102142275","0.0568184388320508","0.101229381596404"
"Never","2003","Lower Saxony","college entrance qualification","10","","",""
"Never","2003","Lower Saxony","Other degree","18","","",""
"Never","2003","Lower Saxony","no degree/no degree yet","8","","",""
"Never","2003","Bremen","lower secondary degree","15","","",""
"Never","2003","Bremen","secondary school degree","2","","",""
"Never","2003","Bremen","college entrance qualification","2","","",""
"Never","2003","Bremen","Other degree","3","","",""
"Never","2003","Bremen","no degree/no degree yet","","","",""
"Never","2003","North Rhine-Westphalia","lower secondary degree","286","0.180708334031662","0.162571605440449","0.198845062622874"
"Never","2003","North Rhine-Westphalia","secondary school degree","87","0.101727580116127","0.082954228627741","0.120500931604514"
"Never","2003","North Rhine-Westphalia","college entrance qualification","74","0.0641983306070707","0.0509000157754253","0.0774966454387161"
"Never","2003","North Rhine-Westphalia","Other degree","93","0.303204984632457","0.2542756930526","0.352134276212313"
"Never","2003","North Rhine-Westphalia","no degree/no degree yet","56","0.287372050254708","0.229389962168069","0.345354138341347"
"Never","2003","Hesse","lower secondary degree","93","0.200160560416507","0.164696837657388","0.235624283175627"
"Never","2003","Hesse","secondary school degree","28","","",""
"Never","2003","Hesse","college entrance qualification","27","","",""
"Never","2003","Hesse","Other degree","30","0.284391921362401","0.206240055487725","0.362543787237077"
"Never","2003","Hesse","no degree/no degree yet","10","","",""
"Never","2003","Rhineland-Palatinate,Saarland","lower secondary degree","155","0.252009103776355","0.21826671661839","0.28575149093432"
"Never","2003","Rhineland-Palatinate,Saarland","secondary school degree","27","","",""
"Never","2003","Rhineland-Palatinate,Saarland","college entrance qualification","15","","",""
"Never","2003","Rhineland-Palatinate,Saarland","Other degree","18","","",""
"Never","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","14","","",""
"Never","2003","Baden-Württemberg","lower secondary degree","169","0.202653252038233","0.177211958445139","0.228094545631327"
"Never","2003","Baden-Württemberg","secondary school degree","41","0.0888399781458058","0.0665879388174422","0.11109201747417"
"Never","2003","Baden-Württemberg","college entrance qualification","25","","",""
"Never","2003","Baden-Württemberg","Other degree","98","0.271374939628171","0.220717975662888","0.322031903593453"
"Never","2003","Baden-Württemberg","no degree/no degree yet","27","","",""
"Never","2003","Bavaria","lower secondary degree","179","0.156778248523039","0.137156419013778","0.176400078032301"
"Never","2003","Bavaria","secondary school degree","44","0.0813600444828884","0.0618721263131171","0.10084796265266"
"Never","2003","Bavaria","college entrance qualification","25","","",""
"Never","2003","Bavaria","Other degree","31","0.213856227873933","0.152932649048424","0.274779806699442"
"Never","2003","Bavaria","no degree/no degree yet","26","","",""
"Never","2003","Berlin","lower secondary degree","24","","",""
"Never","2003","Berlin","secondary school degree","23","","",""
"Never","2003","Berlin","college entrance qualification","11","","",""
"Never","2003","Berlin","Other degree","5","","",""
"Never","2003","Berlin","no degree/no degree yet","5","","",""
"Never","2003","Brandenburg","lower secondary degree","69","0.282911666050077","0.229677126645763","0.336146205454391"
"Never","2003","Brandenburg","secondary school degree","43","0.0957536003788979","0.0673403817267844","0.124166819031011"
"Never","2003","Brandenburg","college entrance qualification","10","","",""
"Never","2003","Brandenburg","Other degree","5","","",""
"Never","2003","Brandenburg","no degree/no degree yet","3","","",""
"Never","2003","Mecklenburg-Western Pomerania","lower secondary degree","23","","",""
"Never","2003","Mecklenburg-Western Pomerania","secondary school degree","21","","",""
"Never","2003","Mecklenburg-Western Pomerania","college entrance qualification","4","","",""
"Never","2003","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Never","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Never","2003","Saxony","lower secondary degree","100","0.241647129387795","0.201962638130076","0.281331620645514"
"Never","2003","Saxony","secondary school degree","52","0.0721661602446554","0.053732904251514","0.0905994162377968"
"Never","2003","Saxony","college entrance qualification","12","","",""
"Never","2003","Saxony","Other degree","5","","",""
"Never","2003","Saxony","no degree/no degree yet","4","","",""
"Never","2003","Saxony-Anhalt","lower secondary degree","71","0.267135379869002","0.217721345141581","0.316549414596423"
"Never","2003","Saxony-Anhalt","secondary school degree","42","0.103495001126258","0.0731471005164533","0.133842901736062"
"Never","2003","Saxony-Anhalt","college entrance qualification","10","","",""
"Never","2003","Saxony-Anhalt","Other degree","5","","",""
"Never","2003","Saxony-Anhalt","no degree/no degree yet","6","","",""
"Never","2003","Thuringia","lower secondary degree","51","0.164766883359667","0.124057777297688","0.205475989421645"
"Never","2003","Thuringia","secondary school degree","20","","",""
"Never","2003","Thuringia","college entrance qualification","5","","",""
"Never","2003","Thuringia","Other degree","","","",""
"Never","2003","Thuringia","no degree/no degree yet","5","","",""
"Daily","2004","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2004","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2004","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2004","Schleswig-Holstein","Other degree","","","",""
"Daily","2004","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2004","Hamburg","lower secondary degree","","","",""
"Daily","2004","Hamburg","secondary school degree","","","",""
"Daily","2004","Hamburg","college entrance qualification","","","",""
"Daily","2004","Hamburg","Other degree","","","",""
"Daily","2004","Hamburg","no degree/no degree yet","","","",""
"Daily","2004","Lower Saxony","lower secondary degree","","","",""
"Daily","2004","Lower Saxony","secondary school degree","","","",""
"Daily","2004","Lower Saxony","college entrance qualification","","","",""
"Daily","2004","Lower Saxony","Other degree","","","",""
"Daily","2004","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2004","Bremen","lower secondary degree","","","",""
"Daily","2004","Bremen","secondary school degree","","","",""
"Daily","2004","Bremen","college entrance qualification","","","",""
"Daily","2004","Bremen","Other degree","","","",""
"Daily","2004","Bremen","no degree/no degree yet","","","",""
"Daily","2004","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2004","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2004","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2004","North Rhine-Westphalia","Other degree","","","",""
"Daily","2004","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2004","Hesse","lower secondary degree","","","",""
"Daily","2004","Hesse","secondary school degree","","","",""
"Daily","2004","Hesse","college entrance qualification","","","",""
"Daily","2004","Hesse","Other degree","","","",""
"Daily","2004","Hesse","no degree/no degree yet","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2004","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2004","Baden-Württemberg","secondary school degree","","","",""
"Daily","2004","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2004","Baden-Württemberg","Other degree","","","",""
"Daily","2004","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2004","Bavaria","lower secondary degree","","","",""
"Daily","2004","Bavaria","secondary school degree","","","",""
"Daily","2004","Bavaria","college entrance qualification","","","",""
"Daily","2004","Bavaria","Other degree","","","",""
"Daily","2004","Bavaria","no degree/no degree yet","","","",""
"Daily","2004","Berlin","lower secondary degree","","","",""
"Daily","2004","Berlin","secondary school degree","","","",""
"Daily","2004","Berlin","college entrance qualification","","","",""
"Daily","2004","Berlin","Other degree","","","",""
"Daily","2004","Berlin","no degree/no degree yet","","","",""
"Daily","2004","Brandenburg","lower secondary degree","","","",""
"Daily","2004","Brandenburg","secondary school degree","","","",""
"Daily","2004","Brandenburg","college entrance qualification","","","",""
"Daily","2004","Brandenburg","Other degree","","","",""
"Daily","2004","Brandenburg","no degree/no degree yet","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2004","Saxony","lower secondary degree","","","",""
"Daily","2004","Saxony","secondary school degree","","","",""
"Daily","2004","Saxony","college entrance qualification","","","",""
"Daily","2004","Saxony","Other degree","","","",""
"Daily","2004","Saxony","no degree/no degree yet","","","",""
"Daily","2004","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2004","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2004","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2004","Saxony-Anhalt","Other degree","","","",""
"Daily","2004","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2004","Thuringia","lower secondary degree","","","",""
"Daily","2004","Thuringia","secondary school degree","","","",""
"Daily","2004","Thuringia","college entrance qualification","","","",""
"Daily","2004","Thuringia","Other degree","","","",""
"Daily","2004","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2004","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","2004","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","2004","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","2004","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","2004","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","2004","Hamburg","lower secondary degree","","","",""
"Min 1x per week","2004","Hamburg","secondary school degree","","","",""
"Min 1x per week","2004","Hamburg","college entrance qualification","","","",""
"Min 1x per week","2004","Hamburg","Other degree","","","",""
"Min 1x per week","2004","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2004","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","2004","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","2004","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","2004","Lower Saxony","Other degree","","","",""
"Min 1x per week","2004","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2004","Bremen","lower secondary degree","","","",""
"Min 1x per week","2004","Bremen","secondary school degree","","","",""
"Min 1x per week","2004","Bremen","college entrance qualification","","","",""
"Min 1x per week","2004","Bremen","Other degree","","","",""
"Min 1x per week","2004","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","2004","Hesse","lower secondary degree","","","",""
"Min 1x per week","2004","Hesse","secondary school degree","","","",""
"Min 1x per week","2004","Hesse","college entrance qualification","","","",""
"Min 1x per week","2004","Hesse","Other degree","","","",""
"Min 1x per week","2004","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","2004","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","2004","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","2004","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","2004","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","2004","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","2004","Bavaria","lower secondary degree","","","",""
"Min 1x per week","2004","Bavaria","secondary school degree","","","",""
"Min 1x per week","2004","Bavaria","college entrance qualification","","","",""
"Min 1x per week","2004","Bavaria","Other degree","","","",""
"Min 1x per week","2004","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","2004","Berlin","lower secondary degree","","","",""
"Min 1x per week","2004","Berlin","secondary school degree","","","",""
"Min 1x per week","2004","Berlin","college entrance qualification","","","",""
"Min 1x per week","2004","Berlin","Other degree","","","",""
"Min 1x per week","2004","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","2004","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","2004","Brandenburg","secondary school degree","","","",""
"Min 1x per week","2004","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","2004","Brandenburg","Other degree","","","",""
"Min 1x per week","2004","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","2004","Saxony","lower secondary degree","","","",""
"Min 1x per week","2004","Saxony","secondary school degree","","","",""
"Min 1x per week","2004","Saxony","college entrance qualification","","","",""
"Min 1x per week","2004","Saxony","Other degree","","","",""
"Min 1x per week","2004","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2004","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","2004","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","2004","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","2004","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","2004","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","2004","Thuringia","lower secondary degree","","","",""
"Min 1x per week","2004","Thuringia","secondary school degree","","","",""
"Min 1x per week","2004","Thuringia","college entrance qualification","","","",""
"Min 1x per week","2004","Thuringia","Other degree","","","",""
"Min 1x per week","2004","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","2004","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","2004","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","2004","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","2004","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","2004","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","2004","Hamburg","lower secondary degree","","","",""
"Min 1x per month","2004","Hamburg","secondary school degree","","","",""
"Min 1x per month","2004","Hamburg","college entrance qualification","","","",""
"Min 1x per month","2004","Hamburg","Other degree","","","",""
"Min 1x per month","2004","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","2004","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","2004","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","2004","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","2004","Lower Saxony","Other degree","","","",""
"Min 1x per month","2004","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2004","Bremen","lower secondary degree","","","",""
"Min 1x per month","2004","Bremen","secondary school degree","","","",""
"Min 1x per month","2004","Bremen","college entrance qualification","","","",""
"Min 1x per month","2004","Bremen","Other degree","","","",""
"Min 1x per month","2004","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","2004","Hesse","lower secondary degree","","","",""
"Min 1x per month","2004","Hesse","secondary school degree","","","",""
"Min 1x per month","2004","Hesse","college entrance qualification","","","",""
"Min 1x per month","2004","Hesse","Other degree","","","",""
"Min 1x per month","2004","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","2004","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","2004","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","2004","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","2004","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","2004","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","2004","Bavaria","lower secondary degree","","","",""
"Min 1x per month","2004","Bavaria","secondary school degree","","","",""
"Min 1x per month","2004","Bavaria","college entrance qualification","","","",""
"Min 1x per month","2004","Bavaria","Other degree","","","",""
"Min 1x per month","2004","Bavaria","no degree/no degree yet","","","",""
"Min 1x per month","2004","Berlin","lower secondary degree","","","",""
"Min 1x per month","2004","Berlin","secondary school degree","","","",""
"Min 1x per month","2004","Berlin","college entrance qualification","","","",""
"Min 1x per month","2004","Berlin","Other degree","","","",""
"Min 1x per month","2004","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","2004","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","2004","Brandenburg","secondary school degree","","","",""
"Min 1x per month","2004","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","2004","Brandenburg","Other degree","","","",""
"Min 1x per month","2004","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","2004","Saxony","lower secondary degree","","","",""
"Min 1x per month","2004","Saxony","secondary school degree","","","",""
"Min 1x per month","2004","Saxony","college entrance qualification","","","",""
"Min 1x per month","2004","Saxony","Other degree","","","",""
"Min 1x per month","2004","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2004","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","2004","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","2004","Saxony-Anhalt","college entrance qualification","","","",""
