"pli0082","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2002","Brandenburg","no migration background","","","",""
"Rarely","2002","Brandenburg","direct migration background","","","",""
"Rarely","2002","Brandenburg","indirect migration background","","","",""
"Rarely","2002","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2002","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2002","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2002","Saxony","no migration background","","","",""
"Rarely","2002","Saxony","direct migration background","","","",""
"Rarely","2002","Saxony","indirect migration background","","","",""
"Rarely","2002","Saxony-Anhalt","no migration background","","","",""
"Rarely","2002","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2002","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2002","Thuringia","no migration background","","","",""
"Rarely","2002","Thuringia","direct migration background","","","",""
"Rarely","2002","Thuringia","indirect migration background","","","",""
"Never","2002","Schleswig-Holstein","no migration background","","","",""
"Never","2002","Schleswig-Holstein","direct migration background","","","",""
"Never","2002","Schleswig-Holstein","indirect migration background","","","",""
"Never","2002","Hamburg","no migration background","","","",""
"Never","2002","Hamburg","direct migration background","","","",""
"Never","2002","Hamburg","indirect migration background","","","",""
"Never","2002","Lower Saxony","no migration background","","","",""
"Never","2002","Lower Saxony","direct migration background","","","",""
"Never","2002","Lower Saxony","indirect migration background","","","",""
"Never","2002","Bremen","no migration background","","","",""
"Never","2002","Bremen","direct migration background","","","",""
"Never","2002","Bremen","indirect migration background","","","",""
"Never","2002","North Rhine-Westphalia","no migration background","","","",""
"Never","2002","North Rhine-Westphalia","direct migration background","","","",""
"Never","2002","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2002","Hesse","no migration background","","","",""
"Never","2002","Hesse","direct migration background","","","",""
"Never","2002","Hesse","indirect migration background","","","",""
"Never","2002","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2002","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2002","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2002","Baden-Württemberg","no migration background","","","",""
"Never","2002","Baden-Württemberg","direct migration background","","","",""
"Never","2002","Baden-Württemberg","indirect migration background","","","",""
"Never","2002","Bavaria","no migration background","","","",""
"Never","2002","Bavaria","direct migration background","","","",""
"Never","2002","Bavaria","indirect migration background","","","",""
"Never","2002","Berlin","no migration background","","","",""
"Never","2002","Berlin","direct migration background","","","",""
"Never","2002","Berlin","indirect migration background","","","",""
"Never","2002","Brandenburg","no migration background","","","",""
"Never","2002","Brandenburg","direct migration background","","","",""
"Never","2002","Brandenburg","indirect migration background","","","",""
"Never","2002","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2002","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2002","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2002","Saxony","no migration background","","","",""
"Never","2002","Saxony","direct migration background","","","",""
"Never","2002","Saxony","indirect migration background","","","",""
"Never","2002","Saxony-Anhalt","no migration background","","","",""
"Never","2002","Saxony-Anhalt","direct migration background","","","",""
"Never","2002","Saxony-Anhalt","indirect migration background","","","",""
"Never","2002","Thuringia","no migration background","","","",""
"Never","2002","Thuringia","direct migration background","","","",""
"Never","2002","Thuringia","indirect migration background","","","",""
"Daily","2003","Schleswig-Holstein","no migration background","","","",""
"Daily","2003","Schleswig-Holstein","direct migration background","","","",""
"Daily","2003","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2003","Hamburg","no migration background","","","",""
"Daily","2003","Hamburg","direct migration background","","","",""
"Daily","2003","Hamburg","indirect migration background","","","",""
"Daily","2003","Lower Saxony","no migration background","3","","",""
"Daily","2003","Lower Saxony","direct migration background","","","",""
"Daily","2003","Lower Saxony","indirect migration background","","","",""
"Daily","2003","Bremen","no migration background","1","","",""
"Daily","2003","Bremen","direct migration background","","","",""
"Daily","2003","Bremen","indirect migration background","","","",""
"Daily","2003","North Rhine-Westphalia","no migration background","4","","",""
"Daily","2003","North Rhine-Westphalia","direct migration background","1","","",""
"Daily","2003","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2003","Hesse","no migration background","1","","",""
"Daily","2003","Hesse","direct migration background","","","",""
"Daily","2003","Hesse","indirect migration background","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","no migration background","2","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2003","Baden-Württemberg","no migration background","","","",""
"Daily","2003","Baden-Württemberg","direct migration background","","","",""
"Daily","2003","Baden-Württemberg","indirect migration background","1","","",""
"Daily","2003","Bavaria","no migration background","2","","",""
"Daily","2003","Bavaria","direct migration background","","","",""
"Daily","2003","Bavaria","indirect migration background","","","",""
"Daily","2003","Berlin","no migration background","2","","",""
"Daily","2003","Berlin","direct migration background","","","",""
"Daily","2003","Berlin","indirect migration background","","","",""
"Daily","2003","Brandenburg","no migration background","","","",""
"Daily","2003","Brandenburg","direct migration background","","","",""
"Daily","2003","Brandenburg","indirect migration background","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2003","Saxony","no migration background","","","",""
"Daily","2003","Saxony","direct migration background","","","",""
"Daily","2003","Saxony","indirect migration background","","","",""
"Daily","2003","Saxony-Anhalt","no migration background","","","",""
"Daily","2003","Saxony-Anhalt","direct migration background","","","",""
"Daily","2003","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2003","Thuringia","no migration background","2","","",""
"Daily","2003","Thuringia","direct migration background","","","",""
"Daily","2003","Thuringia","indirect migration background","","","",""
"Min 1x per week","2003","Schleswig-Holstein","no migration background","21","","",""
"Min 1x per week","2003","Schleswig-Holstein","direct migration background","3","","",""
"Min 1x per week","2003","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2003","Hamburg","no migration background","17","","",""
"Min 1x per week","2003","Hamburg","direct migration background","3","","",""
"Min 1x per week","2003","Hamburg","indirect migration background","1","","",""
"Min 1x per week","2003","Lower Saxony","no migration background","62","0.0358438528054667","0.0268902267010857","0.0447974789098477"
"Min 1x per week","2003","Lower Saxony","direct migration background","10","","",""
"Min 1x per week","2003","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2003","Bremen","no migration background","9","","",""
"Min 1x per week","2003","Bremen","direct migration background","2","","",""
"Min 1x per week","2003","Bremen","indirect migration background","1","","",""
"Min 1x per week","2003","North Rhine-Westphalia","no migration background","180","0.0496083816394849","0.0426410851037665","0.0565756781752032"
"Min 1x per week","2003","North Rhine-Westphalia","direct migration background","19","","",""
"Min 1x per week","2003","North Rhine-Westphalia","indirect migration background","10","","",""
"Min 1x per week","2003","Hesse","no migration background","64","0.051726807103277","0.0391061987027486","0.0643474155038053"
"Min 1x per week","2003","Hesse","direct migration background","8","","",""
"Min 1x per week","2003","Hesse","indirect migration background","2","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","no migration background","64","0.0610069512217915","0.0469140937261242","0.0750998087174589"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","direct migration background","5","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Min 1x per week","2003","Baden-Württemberg","no migration background","87","0.0420997714927786","0.0330843372386011","0.0511152057469562"
"Min 1x per week","2003","Baden-Württemberg","direct migration background","17","","",""
"Min 1x per week","2003","Baden-Württemberg","indirect migration background","6","","",""
"Min 1x per week","2003","Bavaria","no migration background","182","0.0608717848069896","0.0516779016543409","0.0700656679596384"
"Min 1x per week","2003","Bavaria","direct migration background","11","","",""
"Min 1x per week","2003","Bavaria","indirect migration background","8","","",""
"Min 1x per week","2003","Berlin","no migration background","40","0.056935816826444","0.0400569917953226","0.0738146418575654"
"Min 1x per week","2003","Berlin","direct migration background","2","","",""
"Min 1x per week","2003","Berlin","indirect migration background","1","","",""
"Min 1x per week","2003","Brandenburg","no migration background","18","","",""
"Min 1x per week","2003","Brandenburg","direct migration background","2","","",""
"Min 1x per week","2003","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","no migration background","39","0.0683880765938215","0.0464386111086419","0.090337542079001"
"Min 1x per week","2003","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2003","Saxony","no migration background","86","0.0552904994458269","0.0440319605764194","0.0665490383152344"
"Min 1x per week","2003","Saxony","direct migration background","","","",""
"Min 1x per week","2003","Saxony","indirect migration background","1","","",""
"Min 1x per week","2003","Saxony-Anhalt","no migration background","49","0.048010360297839","0.0340740608497834","0.0619466597458945"
"Min 1x per week","2003","Saxony-Anhalt","direct migration background","2","","",""
"Min 1x per week","2003","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2003","Thuringia","no migration background","42","0.0412435858743454","0.028483910685688","0.0540032610630027"
"Min 1x per week","2003","Thuringia","direct migration background","1","","",""
"Min 1x per week","2003","Thuringia","indirect migration background","","","",""
"Min 1x per month","2003","Schleswig-Holstein","no migration background","151","0.229534164905108","0.195715595679864","0.263352734130351"
"Min 1x per month","2003","Schleswig-Holstein","direct migration background","9","","",""
"Min 1x per month","2003","Schleswig-Holstein","indirect migration background","3","","",""
"Min 1x per month","2003","Hamburg","no migration background","80","0.252349160931225","0.199953361305574","0.304744960556877"
"Min 1x per month","2003","Hamburg","direct migration background","1","","",""
"Min 1x per month","2003","Hamburg","indirect migration background","2","","",""
"Min 1x per month","2003","Lower Saxony","no migration background","450","0.244113414250391","0.223424291972989","0.264802536527793"
"Min 1x per month","2003","Lower Saxony","direct migration background","45","0.213892579346349","0.158032477253966","0.269752681438731"
"Min 1x per month","2003","Lower Saxony","indirect migration background","6","","",""
"Min 1x per month","2003","Bremen","no migration background","38","0.211160004051381","0.144729984260197","0.277590023842566"
"Min 1x per month","2003","Bremen","direct migration background","3","","",""
"Min 1x per month","2003","Bremen","indirect migration background","","","",""
"Min 1x per month","2003","North Rhine-Westphalia","no migration background","941","0.243959547716896","0.23017898687431","0.257740108559481"
"Min 1x per month","2003","North Rhine-Westphalia","direct migration background","112","0.168206600304385","0.140575955943987","0.195837244664783"
"Min 1x per month","2003","North Rhine-Westphalia","indirect migration background","48","0.230914151099859","0.17584992795796","0.285978374241758"
"Min 1x per month","2003","Hesse","no migration background","326","0.269200592551763","0.243925496323462","0.294475688780064"
"Min 1x per month","2003","Hesse","direct migration background","54","0.203878638632453","0.153938057963806","0.2538192193011"
"Min 1x per month","2003","Hesse","indirect migration background","12","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","no migration background","265","0.216302847675247","0.192060009433415","0.240545685917079"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","direct migration background","25","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Min 1x per month","2003","Baden-Württemberg","no migration background","601","0.273058358751236","0.253056785629961","0.293059931872511"
"Min 1x per month","2003","Baden-Württemberg","direct migration background","109","0.216813896519925","0.183506899996857","0.250120893042993"
"Min 1x per month","2003","Baden-Württemberg","indirect migration background","43","0.162503872746965","0.110988334787598","0.214019410706332"
"Min 1x per month","2003","Bavaria","no migration background","805","0.287937624643943","0.270526102248025","0.305349147039862"
"Min 1x per month","2003","Bavaria","direct migration background","89","0.232612903870958","0.191052765468589","0.274173042273327"
"Min 1x per month","2003","Bavaria","indirect migration background","32","0.187585650725936","0.118874717317092","0.256296584134779"
"Min 1x per month","2003","Berlin","no migration background","188","0.260746609497568","0.228766142194051","0.292727076801084"
"Min 1x per month","2003","Berlin","direct migration background","16","","",""
"Min 1x per month","2003","Berlin","indirect migration background","6","","",""
"Min 1x per month","2003","Brandenburg","no migration background","216","0.220919744212967","0.194227661138048","0.247611827287885"
"Min 1x per month","2003","Brandenburg","direct migration background","2","","",""
"Min 1x per month","2003","Brandenburg","indirect migration background","1","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","no migration background","130","0.23983041063841","0.202700525458441","0.276960295818379"
"Min 1x per month","2003","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Min 1x per month","2003","Saxony","no migration background","405","0.243375588460936","0.222236497112727","0.264514679809145"
"Min 1x per month","2003","Saxony","direct migration background","10","","",""
"Min 1x per month","2003","Saxony","indirect migration background","1","","",""
"Min 1x per month","2003","Saxony-Anhalt","no migration background","208","0.212618958228578","0.185946849944683","0.239291066512474"
"Min 1x per month","2003","Saxony-Anhalt","direct migration background","1","","",""
"Min 1x per month","2003","Saxony-Anhalt","indirect migration background","3","","",""
"Min 1x per month","2003","Thuringia","no migration background","203","0.202799159529576","0.176998891453691","0.228599427605461"
"Min 1x per month","2003","Thuringia","direct migration background","5","","",""
"Min 1x per month","2003","Thuringia","indirect migration background","2","","",""
"Rarely","2003","Schleswig-Holstein","no migration background","364","0.615831154904695","0.576715845708421","0.654946464100968"
"Rarely","2003","Schleswig-Holstein","direct migration background","42","0.686778746628889","0.574883881229685","0.798673612028093"
"Rarely","2003","Schleswig-Holstein","indirect migration background","7","","",""
"Rarely","2003","Hamburg","no migration background","157","0.620385489493999","0.561846078875686","0.678924900112312"
"Rarely","2003","Hamburg","direct migration background","18","","",""
"Rarely","2003","Hamburg","indirect migration background","4","","",""
"Rarely","2003","Lower Saxony","no migration background","991","0.610231929780355","0.58674271396294","0.633721145597769"
"Rarely","2003","Lower Saxony","direct migration background","126","0.566754114359604","0.499250429176425","0.634257799542784"
"Rarely","2003","Lower Saxony","indirect migration background","34","0.601597347103545","0.463099972971396","0.740094721235694"
"Rarely","2003","Bremen","no migration background","76","0.50089038043775","0.419507434679076","0.582273326196423"
"Rarely","2003","Bremen","direct migration background","16","","",""
"Rarely","2003","Bremen","indirect migration background","3","","",""
"Rarely","2003","North Rhine-Westphalia","no migration background","2218","0.582811945326017","0.566989790820315","0.598634099831718"
"Rarely","2003","North Rhine-Westphalia","direct migration background","400","0.529078934205504","0.492206988502533","0.565950879908475"
"Rarely","2003","North Rhine-Westphalia","indirect migration background","124","0.502623750208917","0.437292516898426","0.567954983519408"
"Rarely","2003","Hesse","no migration background","662","0.549520285090082","0.521168186997014","0.577872383183149"
"Rarely","2003","Hesse","direct migration background","138","0.52027039830586","0.458341849418687","0.582198947193034"
"Rarely","2003","Hesse","indirect migration background","44","0.641332424000698","0.525624319088326","0.757040528913069"
"Rarely","2003","Rhineland-Palatinate,Saarland","no migration background","592","0.529069810724149","0.499678905161156","0.558460716287142"
"Rarely","2003","Rhineland-Palatinate,Saarland","direct migration background","127","0.599037796061796","0.52989478837673","0.668180803746862"
"Rarely","2003","Rhineland-Palatinate,Saarland","indirect migration background","25","","",""
"Rarely","2003","Baden-Württemberg","no migration background","1059","0.57405683980351","0.55185750735002","0.596256172257001"
"Rarely","2003","Baden-Württemberg","direct migration background","291","0.521788170333656","0.481412783158147","0.562163557509165"
"Rarely","2003","Baden-Württemberg","indirect migration background","113","0.594505907861377","0.525943615310475","0.663068200412278"
"Rarely","2003","Bavaria","no migration background","1394","0.537664524148933","0.518492727311292","0.556836320986574"
"Rarely","2003","Bavaria","direct migration background","224","0.552520940743247","0.503609149576788","0.601432731909705"
"Rarely","2003","Bavaria","indirect migration background","64","0.541177408047885","0.45347137372965","0.62888344236612"
"Rarely","2003","Berlin","no migration background","434","0.568052181576961","0.531970350711539","0.604134012442384"
"Rarely","2003","Berlin","direct migration background","44","0.741281462360197","0.63795087706805","0.844612047652344"
"Rarely","2003","Berlin","indirect migration background","27","","",""
"Rarely","2003","Brandenburg","no migration background","567","0.603158123564645","0.571680753427904","0.634635493701386"
"Rarely","2003","Brandenburg","direct migration background","6","","",""
"Rarely","2003","Brandenburg","indirect migration background","2","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","no migration background","288","0.572435327950283","0.529414342312669","0.615456313587897"
"Rarely","2003","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Rarely","2003","Saxony","no migration background","926","0.576076656926138","0.55173268502349","0.600420628828785"
"Rarely","2003","Saxony","direct migration background","10","","",""
"Rarely","2003","Saxony","indirect migration background","3","","",""
"Rarely","2003","Saxony-Anhalt","no migration background","523","0.577659865447808","0.545461698332436","0.60985803256318"
"Rarely","2003","Saxony-Anhalt","direct migration background","13","","",""
"Rarely","2003","Saxony-Anhalt","indirect migration background","2","","",""
"Rarely","2003","Thuringia","no migration background","605","0.654494844930323","0.62398165234872","0.685008037511926"
"Rarely","2003","Thuringia","direct migration background","9","","",""
"Rarely","2003","Thuringia","indirect migration background","4","","",""
"Never","2003","Schleswig-Holstein","no migration background","58","0.130511163757574","0.103421057731333","0.157601269783814"
"Never","2003","Schleswig-Holstein","direct migration background","12","","",""
"Never","2003","Schleswig-Holstein","indirect migration background","1","","",""
"Never","2003","Hamburg","no migration background","10","","",""
"Never","2003","Hamburg","direct migration background","1","","",""
"Never","2003","Hamburg","indirect migration background","1","","",""
"Never","2003","Lower Saxony","no migration background","150","0.108372932787448","0.0934012726478818","0.123344592927014"
"Never","2003","Lower Saxony","direct migration background","26","","",""
"Never","2003","Lower Saxony","indirect migration background","8","","",""
"Never","2003","Bremen","no migration background","21","","",""
"Never","2003","Bremen","direct migration background","3","","",""
"Never","2003","Bremen","indirect migration background","","","",""
"Never","2003","North Rhine-Westphalia","no migration background","388","0.122214885348153","0.111705153754855","0.132724616941451"
"Never","2003","North Rhine-Westphalia","direct migration background","172","0.275498444539688","0.242496388445097","0.308500500634279"
"Never","2003","North Rhine-Westphalia","indirect migration background","43","0.215254547647096","0.161551689080075","0.268957406214117"
"Never","2003","Hesse","no migration background","130","0.127916384918814","0.108883795854963","0.146948973982666"
"Never","2003","Hesse","direct migration background","50","0.253950540820271","0.199994948114955","0.307906133525587"
"Never","2003","Hesse","indirect migration background","8","","",""
"Never","2003","Rhineland-Palatinate,Saarland","no migration background","185","0.192040388536003","0.168846726497655","0.21523405057435"
"Never","2003","Rhineland-Palatinate,Saarland","direct migration background","36","0.194766768229257","0.138895605379655","0.250637931078859"
"Never","2003","Rhineland-Palatinate,Saarland","indirect migration background","10","","",""
"Never","2003","Baden-Württemberg","no migration background","159","0.110785029952475","0.0966943949479765","0.124875664956974"
"Never","2003","Baden-Württemberg","direct migration background","171","0.239497138588266","0.205001831247561","0.273992445928972"
"Never","2003","Baden-Württemberg","indirect migration background","34","0.215728100756235","0.158289789183399","0.273166412329071"
"Never","2003","Bavaria","no migration background","215","0.112636410698036","0.100479626110317","0.124793195285754"
"Never","2003","Bavaria","direct migration background","73","0.187967709373355","0.149536760113439","0.22639865863327"
"Never","2003","Bavaria","indirect migration background","20","","",""
"Never","2003","Berlin","no migration background","60","0.112758774404685","0.0897191795502909","0.13579836925908"
"Never","2003","Berlin","direct migration background","7","","",""
"Never","2003","Berlin","indirect migration background","2","","",""
"Never","2003","Brandenburg","no migration background","127","0.150405904405441","0.127406727783489","0.173405081027392"
"Never","2003","Brandenburg","direct migration background","4","","",""
"Never","2003","Brandenburg","indirect migration background","","","",""
"Never","2003","Mecklenburg-Western Pomerania","no migration background","51","0.119346184817486","0.0911543647110396","0.147538004923932"
"Never","2003","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Never","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2003","Saxony","no migration background","166","0.125257255167099","0.108951187005327","0.141563323328872"
"Never","2003","Saxony","direct migration background","8","","",""
"Never","2003","Saxony","indirect migration background","2","","",""
"Never","2003","Saxony-Anhalt","no migration background","124","0.161710816025775","0.137709760511077","0.185711871540473"
"Never","2003","Saxony-Anhalt","direct migration background","9","","",""
"Never","2003","Saxony-Anhalt","indirect migration background","1","","",""
"Never","2003","Thuringia","no migration background","81","0.0986925355667678","0.0795550045990827","0.117830066534453"
"Never","2003","Thuringia","direct migration background","1","","",""
"Never","2003","Thuringia","indirect migration background","","","",""
"Daily","2004","Schleswig-Holstein","no migration background","","","",""
"Daily","2004","Schleswig-Holstein","direct migration background","","","",""
"Daily","2004","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2004","Hamburg","no migration background","","","",""
"Daily","2004","Hamburg","direct migration background","","","",""
"Daily","2004","Hamburg","indirect migration background","","","",""
"Daily","2004","Lower Saxony","no migration background","","","",""
"Daily","2004","Lower Saxony","direct migration background","","","",""
"Daily","2004","Lower Saxony","indirect migration background","","","",""
"Daily","2004","Bremen","no migration background","","","",""
"Daily","2004","Bremen","direct migration background","","","",""
"Daily","2004","Bremen","indirect migration background","","","",""
"Daily","2004","North Rhine-Westphalia","no migration background","","","",""
"Daily","2004","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2004","Hesse","no migration background","","","",""
"Daily","2004","Hesse","direct migration background","","","",""
"Daily","2004","Hesse","indirect migration background","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2004","Baden-Württemberg","no migration background","","","",""
"Daily","2004","Baden-Württemberg","direct migration background","","","",""
"Daily","2004","Baden-Württemberg","indirect migration background","","","",""
"Daily","2004","Bavaria","no migration background","","","",""
"Daily","2004","Bavaria","direct migration background","","","",""
"Daily","2004","Bavaria","indirect migration background","","","",""
"Daily","2004","Berlin","no migration background","","","",""
"Daily","2004","Berlin","direct migration background","","","",""
"Daily","2004","Berlin","indirect migration background","","","",""
"Daily","2004","Brandenburg","no migration background","","","",""
"Daily","2004","Brandenburg","direct migration background","","","",""
"Daily","2004","Brandenburg","indirect migration background","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2004","Saxony","no migration background","","","",""
"Daily","2004","Saxony","direct migration background","","","",""
"Daily","2004","Saxony","indirect migration background","","","",""
"Daily","2004","Saxony-Anhalt","no migration background","","","",""
"Daily","2004","Saxony-Anhalt","direct migration background","","","",""
"Daily","2004","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2004","Thuringia","no migration background","","","",""
"Daily","2004","Thuringia","direct migration background","","","",""
"Daily","2004","Thuringia","indirect migration background","","","",""
"Min 1x per week","2004","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2004","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2004","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2004","Hamburg","no migration background","","","",""
"Min 1x per week","2004","Hamburg","direct migration background","","","",""
"Min 1x per week","2004","Hamburg","indirect migration background","","","",""
"Min 1x per week","2004","Lower Saxony","no migration background","","","",""
"Min 1x per week","2004","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2004","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2004","Bremen","no migration background","","","",""
"Min 1x per week","2004","Bremen","direct migration background","","","",""
"Min 1x per week","2004","Bremen","indirect migration background","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2004","Hesse","no migration background","","","",""
"Min 1x per week","2004","Hesse","direct migration background","","","",""
"Min 1x per week","2004","Hesse","indirect migration background","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2004","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2004","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2004","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2004","Bavaria","no migration background","","","",""
"Min 1x per week","2004","Bavaria","direct migration background","","","",""
"Min 1x per week","2004","Bavaria","indirect migration background","","","",""
"Min 1x per week","2004","Berlin","no migration background","","","",""
"Min 1x per week","2004","Berlin","direct migration background","","","",""
"Min 1x per week","2004","Berlin","indirect migration background","","","",""
"Min 1x per week","2004","Brandenburg","no migration background","","","",""
"Min 1x per week","2004","Brandenburg","direct migration background","","","",""
"Min 1x per week","2004","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2004","Saxony","no migration background","","","",""
"Min 1x per week","2004","Saxony","direct migration background","","","",""
"Min 1x per week","2004","Saxony","indirect migration background","","","",""
"Min 1x per week","2004","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2004","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2004","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2004","Thuringia","no migration background","","","",""
"Min 1x per week","2004","Thuringia","direct migration background","","","",""
"Min 1x per week","2004","Thuringia","indirect migration background","","","",""
"Min 1x per month","2004","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2004","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2004","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2004","Hamburg","no migration background","","","",""
"Min 1x per month","2004","Hamburg","direct migration background","","","",""
"Min 1x per month","2004","Hamburg","indirect migration background","","","",""
"Min 1x per month","2004","Lower Saxony","no migration background","","","",""
"Min 1x per month","2004","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2004","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2004","Bremen","no migration background","","","",""
"Min 1x per month","2004","Bremen","direct migration background","","","",""
"Min 1x per month","2004","Bremen","indirect migration background","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2004","Hesse","no migration background","","","",""
"Min 1x per month","2004","Hesse","direct migration background","","","",""
"Min 1x per month","2004","Hesse","indirect migration background","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2004","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2004","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2004","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2004","Bavaria","no migration background","","","",""
"Min 1x per month","2004","Bavaria","direct migration background","","","",""
"Min 1x per month","2004","Bavaria","indirect migration background","","","",""
"Min 1x per month","2004","Berlin","no migration background","","","",""
"Min 1x per month","2004","Berlin","direct migration background","","","",""
"Min 1x per month","2004","Berlin","indirect migration background","","","",""
"Min 1x per month","2004","Brandenburg","no migration background","","","",""
"Min 1x per month","2004","Brandenburg","direct migration background","","","",""
"Min 1x per month","2004","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
