"pli0082","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2006","no migration background","(0) in school","","","",""
"Rarely","2006","no migration background","(1a) inadequately completed","","","",""
"Rarely","2006","no migration background","(1b) general elementary school","","","",""
"Rarely","2006","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2006","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2006","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2006","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2006","direct migration background","(0) in school","","","",""
"Rarely","2006","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2006","direct migration background","(1b) general elementary school","","","",""
"Rarely","2006","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2006","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2006","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2006","indirect migration background","(0) in school","","","",""
"Rarely","2006","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2006","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2006","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2006","no migration background","(0) in school","","","",""
"Never","2006","no migration background","(1a) inadequately completed","","","",""
"Never","2006","no migration background","(1b) general elementary school","","","",""
"Never","2006","no migration background","(1c) basic vocational qualification","","","",""
"Never","2006","no migration background","(2b) intermediate general qualification","","","",""
"Never","2006","no migration background","(2a) intermediate vocational","","","",""
"Never","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2006","no migration background","(3a) lower tertiary education","","","",""
"Never","2006","no migration background","(3b) higher tertiary education","","","",""
"Never","2006","direct migration background","(0) in school","","","",""
"Never","2006","direct migration background","(1a) inadequately completed","","","",""
"Never","2006","direct migration background","(1b) general elementary school","","","",""
"Never","2006","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2006","direct migration background","(2a) intermediate vocational","","","",""
"Never","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2006","direct migration background","(3a) lower tertiary education","","","",""
"Never","2006","direct migration background","(3b) higher tertiary education","","","",""
"Never","2006","indirect migration background","(0) in school","","","",""
"Never","2006","indirect migration background","(1a) inadequately completed","","","",""
"Never","2006","indirect migration background","(1b) general elementary school","","","",""
"Never","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2006","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2007","no migration background","(0) in school","","","",""
"Daily","2007","no migration background","(1a) inadequately completed","","","",""
"Daily","2007","no migration background","(1b) general elementary school","","","",""
"Daily","2007","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2007","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2007","no migration background","(2a) intermediate vocational","","","",""
"Daily","2007","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2007","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2007","no migration background","(3a) lower tertiary education","","","",""
"Daily","2007","no migration background","(3b) higher tertiary education","","","",""
"Daily","2007","direct migration background","(0) in school","","","",""
"Daily","2007","direct migration background","(1a) inadequately completed","","","",""
"Daily","2007","direct migration background","(1b) general elementary school","","","",""
"Daily","2007","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2007","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2007","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2007","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2007","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2007","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2007","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2007","indirect migration background","(0) in school","","","",""
"Daily","2007","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2007","indirect migration background","(1b) general elementary school","","","",""
"Daily","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2007","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2007","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2007","no migration background","(0) in school","","","",""
"Min 1x per week","2007","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2007","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2007","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2007","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2007","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2007","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2007","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2007","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2007","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2007","direct migration background","(0) in school","","","",""
"Min 1x per week","2007","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2007","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2007","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2007","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2007","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2007","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2007","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2007","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2007","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2007","indirect migration background","(0) in school","","","",""
"Min 1x per week","2007","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2007","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2007","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2007","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2007","no migration background","(0) in school","","","",""
"Min 1x per month","2007","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2007","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2007","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2007","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2007","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2007","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2007","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2007","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2007","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2007","direct migration background","(0) in school","","","",""
"Min 1x per month","2007","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2007","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2007","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2007","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2007","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2007","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2007","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2007","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2007","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2007","indirect migration background","(0) in school","","","",""
"Min 1x per month","2007","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2007","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2007","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2007","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2007","no migration background","(0) in school","","","",""
"Rarely","2007","no migration background","(1a) inadequately completed","","","",""
"Rarely","2007","no migration background","(1b) general elementary school","","","",""
"Rarely","2007","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2007","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2007","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2007","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2007","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2007","direct migration background","(0) in school","","","",""
"Rarely","2007","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2007","direct migration background","(1b) general elementary school","","","",""
"Rarely","2007","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2007","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2007","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2007","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2007","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2007","indirect migration background","(0) in school","","","",""
"Rarely","2007","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2007","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2007","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2007","no migration background","(0) in school","","","",""
"Never","2007","no migration background","(1a) inadequately completed","","","",""
"Never","2007","no migration background","(1b) general elementary school","","","",""
"Never","2007","no migration background","(1c) basic vocational qualification","","","",""
"Never","2007","no migration background","(2b) intermediate general qualification","","","",""
"Never","2007","no migration background","(2a) intermediate vocational","","","",""
"Never","2007","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2007","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","no migration background","(3a) lower tertiary education","","","",""
"Never","2007","no migration background","(3b) higher tertiary education","","","",""
"Never","2007","direct migration background","(0) in school","","","",""
"Never","2007","direct migration background","(1a) inadequately completed","","","",""
"Never","2007","direct migration background","(1b) general elementary school","","","",""
"Never","2007","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2007","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2007","direct migration background","(2a) intermediate vocational","","","",""
"Never","2007","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2007","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","direct migration background","(3a) lower tertiary education","","","",""
"Never","2007","direct migration background","(3b) higher tertiary education","","","",""
"Never","2007","indirect migration background","(0) in school","","","",""
"Never","2007","indirect migration background","(1a) inadequately completed","","","",""
"Never","2007","indirect migration background","(1b) general elementary school","","","",""
"Never","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2007","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2008","no migration background","(0) in school","","","",""
"Daily","2008","no migration background","(1a) inadequately completed","","","",""
"Daily","2008","no migration background","(1b) general elementary school","1","","",""
"Daily","2008","no migration background","(1c) basic vocational qualification","4","","",""
"Daily","2008","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2008","no migration background","(2a) intermediate vocational","4","","",""
"Daily","2008","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2008","no migration background","(2c_voc) vocational maturity certificate","1","","",""
"Daily","2008","no migration background","(3a) lower tertiary education","","","",""
"Daily","2008","no migration background","(3b) higher tertiary education","1","","",""
"Daily","2008","direct migration background","(0) in school","","","",""
"Daily","2008","direct migration background","(1a) inadequately completed","","","",""
"Daily","2008","direct migration background","(1b) general elementary school","","","",""
"Daily","2008","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2008","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2008","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2008","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2008","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Daily","2008","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2008","direct migration background","(3b) higher tertiary education","1","","",""
"Daily","2008","indirect migration background","(0) in school","","","",""
"Daily","2008","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2008","indirect migration background","(1b) general elementary school","1","","",""
"Daily","2008","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2008","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2008","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2008","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2008","no migration background","(0) in school","3","","",""
"Min 1x per week","2008","no migration background","(1a) inadequately completed","1","","",""
"Min 1x per week","2008","no migration background","(1b) general elementary school","16","","",""
"Min 1x per week","2008","no migration background","(1c) basic vocational qualification","113","0.0252367314246909","0.0207027788835671","0.0297706839658148"
"Min 1x per week","2008","no migration background","(2b) intermediate general qualification","12","","",""
"Min 1x per week","2008","no migration background","(2a) intermediate vocational","113","0.027426294738068","0.0225895199389382","0.0322630695371978"
"Min 1x per week","2008","no migration background","(2c_gen) general maturity certificate","13","","",""
"Min 1x per week","2008","no migration background","(2c_voc) vocational maturity certificate","27","","",""
"Min 1x per week","2008","no migration background","(3a) lower tertiary education","62","0.0360772478346804","0.0267875748024314","0.0453669208669294"
"Min 1x per week","2008","no migration background","(3b) higher tertiary education","131","0.0612090672636334","0.0513085879229425","0.0711095466043242"
"Min 1x per week","2008","direct migration background","(0) in school","1","","",""
"Min 1x per week","2008","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2008","direct migration background","(1b) general elementary school","4","","",""
"Min 1x per week","2008","direct migration background","(1c) basic vocational qualification","6","","",""
"Min 1x per week","2008","direct migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2008","direct migration background","(2a) intermediate vocational","6","","",""
"Min 1x per week","2008","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","2008","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","2008","direct migration background","(3a) lower tertiary education","3","","",""
"Min 1x per week","2008","direct migration background","(3b) higher tertiary education","8","","",""
"Min 1x per week","2008","indirect migration background","(0) in school","","","",""
"Min 1x per week","2008","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2008","indirect migration background","(1b) general elementary school","1","","",""
"Min 1x per week","2008","indirect migration background","(1c) basic vocational qualification","3","","",""
"Min 1x per week","2008","indirect migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2008","indirect migration background","(2a) intermediate vocational","2","","",""
"Min 1x per week","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2008","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2008","indirect migration background","(3b) higher tertiary education","3","","",""
"Min 1x per month","2008","no migration background","(0) in school","67","0.330890936614818","0.276921540645543","0.384860332584092"
"Min 1x per month","2008","no migration background","(1a) inadequately completed","9","","",""
"Min 1x per month","2008","no migration background","(1b) general elementary school","119","0.102311741206483","0.0842957222826179","0.120327760130348"
"Min 1x per month","2008","no migration background","(1c) basic vocational qualification","833","0.173780447388469","0.162826793127376","0.184734101649561"
"Min 1x per month","2008","no migration background","(2b) intermediate general qualification","63","0.157190143594671","0.120973375975162","0.19340691121418"
"Min 1x per month","2008","no migration background","(2a) intermediate vocational","929","0.204118238402249","0.192181759965307","0.216054716839192"
"Min 1x per month","2008","no migration background","(2c_gen) general maturity certificate","120","0.220191803037365","0.185871702662548","0.254511903412182"
"Min 1x per month","2008","no migration background","(2c_voc) vocational maturity certificate","289","0.266733448396518","0.241206252297248","0.292260644495788"
"Min 1x per month","2008","no migration background","(3a) lower tertiary education","474","0.284978509629674","0.262491680710788","0.30746533854856"
"Min 1x per month","2008","no migration background","(3b) higher tertiary education","811","0.331541628960436","0.312098322809506","0.350984935111365"
"Min 1x per month","2008","direct migration background","(0) in school","1","","",""
"Min 1x per month","2008","direct migration background","(1a) inadequately completed","7","","",""
"Min 1x per month","2008","direct migration background","(1b) general elementary school","30","0.0859559854767406","0.0585214556806769","0.113390515272804"
"Min 1x per month","2008","direct migration background","(1c) basic vocational qualification","54","0.0836082228770282","0.0597714038556964","0.10744504189836"
"Min 1x per month","2008","direct migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per month","2008","direct migration background","(2a) intermediate vocational","29","","",""
"Min 1x per month","2008","direct migration background","(2c_gen) general maturity certificate","20","","",""
"Min 1x per month","2008","direct migration background","(2c_voc) vocational maturity certificate","45","0.187865029228337","0.138447668356755","0.23728239009992"
"Min 1x per month","2008","direct migration background","(3a) lower tertiary education","21","","",""
"Min 1x per month","2008","direct migration background","(3b) higher tertiary education","61","0.260794194356311","0.205245466900093","0.316342921812529"
"Min 1x per month","2008","indirect migration background","(0) in school","9","","",""
"Min 1x per month","2008","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2008","indirect migration background","(1b) general elementary school","11","","",""
"Min 1x per month","2008","indirect migration background","(1c) basic vocational qualification","20","","",""
"Min 1x per month","2008","indirect migration background","(2b) intermediate general qualification","8","","",""
"Min 1x per month","2008","indirect migration background","(2a) intermediate vocational","27","","",""
"Min 1x per month","2008","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"Min 1x per month","2008","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per month","2008","indirect migration background","(3a) lower tertiary education","9","","",""
"Min 1x per month","2008","indirect migration background","(3b) higher tertiary education","27","","",""
"Rarely","2008","no migration background","(0) in school","193","0.575317958130919","0.518623242814461","0.632012673447376"
"Rarely","2008","no migration background","(1a) inadequately completed","36","0.480358262307012","0.36495542447225","0.595761100141773"
"Rarely","2008","no migration background","(1b) general elementary school","539","0.475177165513007","0.445490086968475","0.504864244057538"
"Rarely","2008","no migration background","(1c) basic vocational qualification","2719","0.588295765730971","0.574069157661807","0.602522373800136"
"Rarely","2008","no migration background","(2b) intermediate general qualification","250","0.630118783857286","0.582081927355315","0.678155640359257"
"Rarely","2008","no migration background","(2a) intermediate vocational","2808","0.634416156283891","0.62015378788043","0.648678524687352"
"Rarely","2008","no migration background","(2c_gen) general maturity certificate","372","0.669041902880941","0.630068597323485","0.708015208438396"
"Rarely","2008","no migration background","(2c_voc) vocational maturity certificate","731","0.620602206724353","0.592593858624276","0.64861055482443"
"Rarely","2008","no migration background","(3a) lower tertiary education","919","0.602166370498841","0.577784242457806","0.626548498539877"
"Rarely","2008","no migration background","(3b) higher tertiary education","1226","0.565615634939714","0.545143567976251","0.586087701903177"
"Rarely","2008","direct migration background","(0) in school","7","","",""
"Rarely","2008","direct migration background","(1a) inadequately completed","48","0.457133739748888","0.364040142561679","0.550227336936097"
"Rarely","2008","direct migration background","(1b) general elementary school","230","0.549430929195139","0.500732702763205","0.598129155627074"
"Rarely","2008","direct migration background","(1c) basic vocational qualification","323","0.638199763266751","0.596819242310573","0.679580284222928"
"Rarely","2008","direct migration background","(2b) intermediate general qualification","17","","",""
"Rarely","2008","direct migration background","(2a) intermediate vocational","86","0.751491390407172","0.678047614811117","0.824935166003226"
"Rarely","2008","direct migration background","(2c_gen) general maturity certificate","57","0.497907410934829","0.399416377466201","0.596398444403456"
"Rarely","2008","direct migration background","(2c_voc) vocational maturity certificate","161","0.64715595422859","0.586700102736481","0.707611805720699"
"Rarely","2008","direct migration background","(3a) lower tertiary education","38","0.534493548843456","0.420068594756465","0.648918502930447"
"Rarely","2008","direct migration background","(3b) higher tertiary education","145","0.548057073867722","0.48509237066579","0.611021777069654"
"Rarely","2008","indirect migration background","(0) in school","34","0.636898873575353","0.507431840772729","0.766365906377977"
"Rarely","2008","indirect migration background","(1a) inadequately completed","3","","",""
"Rarely","2008","indirect migration background","(1b) general elementary school","58","0.66856126343547","0.575363113674514","0.761759413196426"
"Rarely","2008","indirect migration background","(1c) basic vocational qualification","85","0.699570558965674","0.62165767548052","0.777483442450828"
"Rarely","2008","indirect migration background","(2b) intermediate general qualification","43","0.526167015075643","0.40383713258462","0.648496897566665"
"Rarely","2008","indirect migration background","(2a) intermediate vocational","74","0.615202244143534","0.529217628141102","0.701186860145966"
"Rarely","2008","indirect migration background","(2c_gen) general maturity certificate","49","0.619271859320012","0.509379974824872","0.729163743815152"
"Rarely","2008","indirect migration background","(2c_voc) vocational maturity certificate","41","0.748543589105944","0.629473437442575","0.867613740769313"
"Rarely","2008","indirect migration background","(3a) lower tertiary education","13","","",""
"Rarely","2008","indirect migration background","(3b) higher tertiary education","27","","",""
"Never","2008","no migration background","(0) in school","29","","",""
"Never","2008","no migration background","(1a) inadequately completed","26","","",""
"Never","2008","no migration background","(1b) general elementary school","412","0.40086006934263","0.371726489676293","0.429993649008967"
"Never","2008","no migration background","(1c) basic vocational qualification","928","0.211872482465068","0.200059858957801","0.223685105972334"
"Never","2008","no migration background","(2b) intermediate general qualification","63","0.187752171977262","0.148895196572192","0.226609147382332"
"Never","2008","no migration background","(2a) intermediate vocational","526","0.133343555512614","0.123276081048213","0.143411029977016"
"Never","2008","no migration background","(2c_gen) general maturity certificate","55","0.0915553974112481","0.0676692956577055","0.115441499164791"
"Never","2008","no migration background","(2c_voc) vocational maturity certificate","105","0.0917416179515583","0.0750798400092417","0.108403395893875"
"Never","2008","no migration background","(3a) lower tertiary education","93","0.0767778720368039","0.0635151169169275","0.0900406271566802"
"Never","2008","no migration background","(3b) higher tertiary education","83","0.0409173853149438","0.0327356421159347","0.0490991285139529"
"Never","2008","direct migration background","(0) in school","","","",""
"Never","2008","direct migration background","(1a) inadequately completed","55","0.467139983263184","0.373904369111855","0.560375597414514"
"Never","2008","direct migration background","(1b) general elementary school","137","0.34884744170822","0.302199224405529","0.395495659010912"
"Never","2008","direct migration background","(1c) basic vocational qualification","135","0.263194929126329","0.225272314473357","0.3011175437793"
"Never","2008","direct migration background","(2b) intermediate general qualification","9","","",""
"Never","2008","direct migration background","(2a) intermediate vocational","12","","",""
"Never","2008","direct migration background","(2c_gen) general maturity certificate","19","","",""
"Never","2008","direct migration background","(2c_voc) vocational maturity certificate","29","","",""
"Never","2008","direct migration background","(3a) lower tertiary education","11","","",""
"Never","2008","direct migration background","(3b) higher tertiary education","25","","",""
"Never","2008","indirect migration background","(0) in school","10","","",""
"Never","2008","indirect migration background","(1a) inadequately completed","4","","",""
"Never","2008","indirect migration background","(1b) general elementary school","27","","",""
"Never","2008","indirect migration background","(1c) basic vocational qualification","25","","",""
"Never","2008","indirect migration background","(2b) intermediate general qualification","12","","",""
"Never","2008","indirect migration background","(2a) intermediate vocational","20","","",""
"Never","2008","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Never","2008","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Never","2008","indirect migration background","(3a) lower tertiary education","2","","",""
"Never","2008","indirect migration background","(3b) higher tertiary education","4","","",""
"Daily","2009","no migration background","(0) in school","","","",""
"Daily","2009","no migration background","(1a) inadequately completed","","","",""
"Daily","2009","no migration background","(1b) general elementary school","","","",""
"Daily","2009","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2009","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2009","no migration background","(2a) intermediate vocational","","","",""
"Daily","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","no migration background","(3a) lower tertiary education","","","",""
"Daily","2009","no migration background","(3b) higher tertiary education","","","",""
"Daily","2009","direct migration background","(0) in school","","","",""
"Daily","2009","direct migration background","(1a) inadequately completed","","","",""
"Daily","2009","direct migration background","(1b) general elementary school","","","",""
"Daily","2009","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2009","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2009","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2009","indirect migration background","(0) in school","","","",""
"Daily","2009","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2009","indirect migration background","(1b) general elementary school","","","",""
"Daily","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2009","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2009","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2009","no migration background","(0) in school","","","",""
"Min 1x per week","2009","no migration background","(1a) inadequately completed","","","",""
