"pli0082","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Never","2008","Other degree","Male","116","0.293605157616318","0.250906622809516","0.336303692423121"
"Never","2008","Other degree","Female","134","0.29867329119903","0.25891318067633","0.33843340172173"
"Never","2008","no degree/no degree yet","Male","50","0.229068492743495","0.177388575512343","0.280748409974646"
"Never","2008","no degree/no degree yet","Female","74","0.310403110925063","0.257427623630745","0.363378598219381"
"Daily","2009","lower secondary degree","Male","","","",""
"Daily","2009","lower secondary degree","Female","","","",""
"Daily","2009","secondary school degree","Male","","","",""
"Daily","2009","secondary school degree","Female","","","",""
"Daily","2009","college entrance qualification","Male","","","",""
"Daily","2009","college entrance qualification","Female","","","",""
"Daily","2009","Other degree","Male","","","",""
"Daily","2009","Other degree","Female","","","",""
"Daily","2009","no degree/no degree yet","Male","","","",""
"Daily","2009","no degree/no degree yet","Female","","","",""
"Min 1x per week","2009","lower secondary degree","Male","","","",""
"Min 1x per week","2009","lower secondary degree","Female","","","",""
"Min 1x per week","2009","secondary school degree","Male","","","",""
"Min 1x per week","2009","secondary school degree","Female","","","",""
"Min 1x per week","2009","college entrance qualification","Male","","","",""
"Min 1x per week","2009","college entrance qualification","Female","","","",""
"Min 1x per week","2009","Other degree","Male","","","",""
"Min 1x per week","2009","Other degree","Female","","","",""
"Min 1x per week","2009","no degree/no degree yet","Male","","","",""
"Min 1x per week","2009","no degree/no degree yet","Female","","","",""
"Min 1x per month","2009","lower secondary degree","Male","","","",""
"Min 1x per month","2009","lower secondary degree","Female","","","",""
"Min 1x per month","2009","secondary school degree","Male","","","",""
"Min 1x per month","2009","secondary school degree","Female","","","",""
"Min 1x per month","2009","college entrance qualification","Male","","","",""
"Min 1x per month","2009","college entrance qualification","Female","","","",""
"Min 1x per month","2009","Other degree","Male","","","",""
"Min 1x per month","2009","Other degree","Female","","","",""
"Min 1x per month","2009","no degree/no degree yet","Male","","","",""
"Min 1x per month","2009","no degree/no degree yet","Female","","","",""
"Rarely","2009","lower secondary degree","Male","","","",""
"Rarely","2009","lower secondary degree","Female","","","",""
"Rarely","2009","secondary school degree","Male","","","",""
"Rarely","2009","secondary school degree","Female","","","",""
"Rarely","2009","college entrance qualification","Male","","","",""
"Rarely","2009","college entrance qualification","Female","","","",""
"Rarely","2009","Other degree","Male","","","",""
"Rarely","2009","Other degree","Female","","","",""
"Rarely","2009","no degree/no degree yet","Male","","","",""
"Rarely","2009","no degree/no degree yet","Female","","","",""
"Never","2009","lower secondary degree","Male","","","",""
"Never","2009","lower secondary degree","Female","","","",""
"Never","2009","secondary school degree","Male","","","",""
"Never","2009","secondary school degree","Female","","","",""
"Never","2009","college entrance qualification","Male","","","",""
"Never","2009","college entrance qualification","Female","","","",""
"Never","2009","Other degree","Male","","","",""
"Never","2009","Other degree","Female","","","",""
"Never","2009","no degree/no degree yet","Male","","","",""
"Never","2009","no degree/no degree yet","Female","","","",""
"Daily","2010","lower secondary degree","Male","","","",""
"Daily","2010","lower secondary degree","Female","","","",""
"Daily","2010","secondary school degree","Male","","","",""
"Daily","2010","secondary school degree","Female","","","",""
"Daily","2010","college entrance qualification","Male","","","",""
"Daily","2010","college entrance qualification","Female","","","",""
"Daily","2010","Other degree","Male","","","",""
"Daily","2010","Other degree","Female","","","",""
"Daily","2010","no degree/no degree yet","Male","","","",""
"Daily","2010","no degree/no degree yet","Female","","","",""
"Min 1x per week","2010","lower secondary degree","Male","","","",""
"Min 1x per week","2010","lower secondary degree","Female","","","",""
"Min 1x per week","2010","secondary school degree","Male","","","",""
"Min 1x per week","2010","secondary school degree","Female","","","",""
"Min 1x per week","2010","college entrance qualification","Male","","","",""
"Min 1x per week","2010","college entrance qualification","Female","","","",""
"Min 1x per week","2010","Other degree","Male","","","",""
"Min 1x per week","2010","Other degree","Female","","","",""
"Min 1x per week","2010","no degree/no degree yet","Male","","","",""
"Min 1x per week","2010","no degree/no degree yet","Female","","","",""
"Min 1x per month","2010","lower secondary degree","Male","","","",""
"Min 1x per month","2010","lower secondary degree","Female","","","",""
"Min 1x per month","2010","secondary school degree","Male","","","",""
"Min 1x per month","2010","secondary school degree","Female","","","",""
"Min 1x per month","2010","college entrance qualification","Male","","","",""
"Min 1x per month","2010","college entrance qualification","Female","","","",""
"Min 1x per month","2010","Other degree","Male","","","",""
"Min 1x per month","2010","Other degree","Female","","","",""
"Min 1x per month","2010","no degree/no degree yet","Male","","","",""
"Min 1x per month","2010","no degree/no degree yet","Female","","","",""
"Rarely","2010","lower secondary degree","Male","","","",""
"Rarely","2010","lower secondary degree","Female","","","",""
"Rarely","2010","secondary school degree","Male","","","",""
"Rarely","2010","secondary school degree","Female","","","",""
"Rarely","2010","college entrance qualification","Male","","","",""
"Rarely","2010","college entrance qualification","Female","","","",""
"Rarely","2010","Other degree","Male","","","",""
"Rarely","2010","Other degree","Female","","","",""
"Rarely","2010","no degree/no degree yet","Male","","","",""
"Rarely","2010","no degree/no degree yet","Female","","","",""
"Never","2010","lower secondary degree","Male","","","",""
"Never","2010","lower secondary degree","Female","","","",""
"Never","2010","secondary school degree","Male","","","",""
"Never","2010","secondary school degree","Female","","","",""
"Never","2010","college entrance qualification","Male","","","",""
"Never","2010","college entrance qualification","Female","","","",""
"Never","2010","Other degree","Male","","","",""
"Never","2010","Other degree","Female","","","",""
"Never","2010","no degree/no degree yet","Male","","","",""
"Never","2010","no degree/no degree yet","Female","","","",""
"Daily","2011","lower secondary degree","Male","","","",""
"Daily","2011","lower secondary degree","Female","","","",""
"Daily","2011","secondary school degree","Male","","","",""
"Daily","2011","secondary school degree","Female","","","",""
"Daily","2011","college entrance qualification","Male","","","",""
"Daily","2011","college entrance qualification","Female","","","",""
"Daily","2011","Other degree","Male","","","",""
"Daily","2011","Other degree","Female","","","",""
"Daily","2011","no degree/no degree yet","Male","","","",""
"Daily","2011","no degree/no degree yet","Female","","","",""
"Min 1x per week","2011","lower secondary degree","Male","","","",""
"Min 1x per week","2011","lower secondary degree","Female","","","",""
"Min 1x per week","2011","secondary school degree","Male","","","",""
"Min 1x per week","2011","secondary school degree","Female","","","",""
"Min 1x per week","2011","college entrance qualification","Male","","","",""
"Min 1x per week","2011","college entrance qualification","Female","","","",""
"Min 1x per week","2011","Other degree","Male","","","",""
"Min 1x per week","2011","Other degree","Female","","","",""
"Min 1x per week","2011","no degree/no degree yet","Male","","","",""
"Min 1x per week","2011","no degree/no degree yet","Female","","","",""
"Min 1x per month","2011","lower secondary degree","Male","","","",""
"Min 1x per month","2011","lower secondary degree","Female","","","",""
"Min 1x per month","2011","secondary school degree","Male","","","",""
"Min 1x per month","2011","secondary school degree","Female","","","",""
"Min 1x per month","2011","college entrance qualification","Male","","","",""
"Min 1x per month","2011","college entrance qualification","Female","","","",""
"Min 1x per month","2011","Other degree","Male","","","",""
"Min 1x per month","2011","Other degree","Female","","","",""
"Min 1x per month","2011","no degree/no degree yet","Male","","","",""
"Min 1x per month","2011","no degree/no degree yet","Female","","","",""
"Rarely","2011","lower secondary degree","Male","","","",""
"Rarely","2011","lower secondary degree","Female","","","",""
"Rarely","2011","secondary school degree","Male","","","",""
"Rarely","2011","secondary school degree","Female","","","",""
"Rarely","2011","college entrance qualification","Male","","","",""
"Rarely","2011","college entrance qualification","Female","","","",""
"Rarely","2011","Other degree","Male","","","",""
"Rarely","2011","Other degree","Female","","","",""
"Rarely","2011","no degree/no degree yet","Male","","","",""
"Rarely","2011","no degree/no degree yet","Female","","","",""
"Never","2011","lower secondary degree","Male","","","",""
"Never","2011","lower secondary degree","Female","","","",""
"Never","2011","secondary school degree","Male","","","",""
"Never","2011","secondary school degree","Female","","","",""
"Never","2011","college entrance qualification","Male","","","",""
"Never","2011","college entrance qualification","Female","","","",""
"Never","2011","Other degree","Male","","","",""
"Never","2011","Other degree","Female","","","",""
"Never","2011","no degree/no degree yet","Male","","","",""
"Never","2011","no degree/no degree yet","Female","","","",""
"Daily","2012","lower secondary degree","Male","","","",""
"Daily","2012","lower secondary degree","Female","","","",""
"Daily","2012","secondary school degree","Male","","","",""
"Daily","2012","secondary school degree","Female","","","",""
"Daily","2012","college entrance qualification","Male","","","",""
"Daily","2012","college entrance qualification","Female","","","",""
"Daily","2012","Other degree","Male","","","",""
"Daily","2012","Other degree","Female","","","",""
"Daily","2012","no degree/no degree yet","Male","","","",""
"Daily","2012","no degree/no degree yet","Female","","","",""
"Min 1x per week","2012","lower secondary degree","Male","","","",""
"Min 1x per week","2012","lower secondary degree","Female","","","",""
"Min 1x per week","2012","secondary school degree","Male","","","",""
"Min 1x per week","2012","secondary school degree","Female","","","",""
"Min 1x per week","2012","college entrance qualification","Male","","","",""
"Min 1x per week","2012","college entrance qualification","Female","","","",""
"Min 1x per week","2012","Other degree","Male","","","",""
"Min 1x per week","2012","Other degree","Female","","","",""
"Min 1x per week","2012","no degree/no degree yet","Male","","","",""
"Min 1x per week","2012","no degree/no degree yet","Female","","","",""
"Min 1x per month","2012","lower secondary degree","Male","","","",""
"Min 1x per month","2012","lower secondary degree","Female","","","",""
"Min 1x per month","2012","secondary school degree","Male","","","",""
"Min 1x per month","2012","secondary school degree","Female","","","",""
"Min 1x per month","2012","college entrance qualification","Male","","","",""
"Min 1x per month","2012","college entrance qualification","Female","","","",""
"Min 1x per month","2012","Other degree","Male","","","",""
"Min 1x per month","2012","Other degree","Female","","","",""
"Min 1x per month","2012","no degree/no degree yet","Male","","","",""
"Min 1x per month","2012","no degree/no degree yet","Female","","","",""
"Rarely","2012","lower secondary degree","Male","","","",""
"Rarely","2012","lower secondary degree","Female","","","",""
"Rarely","2012","secondary school degree","Male","","","",""
"Rarely","2012","secondary school degree","Female","","","",""
"Rarely","2012","college entrance qualification","Male","","","",""
"Rarely","2012","college entrance qualification","Female","","","",""
"Rarely","2012","Other degree","Male","","","",""
"Rarely","2012","Other degree","Female","","","",""
"Rarely","2012","no degree/no degree yet","Male","","","",""
"Rarely","2012","no degree/no degree yet","Female","","","",""
"Never","2012","lower secondary degree","Male","","","",""
"Never","2012","lower secondary degree","Female","","","",""
"Never","2012","secondary school degree","Male","","","",""
"Never","2012","secondary school degree","Female","","","",""
"Never","2012","college entrance qualification","Male","","","",""
"Never","2012","college entrance qualification","Female","","","",""
"Never","2012","Other degree","Male","","","",""
"Never","2012","Other degree","Female","","","",""
"Never","2012","no degree/no degree yet","Male","","","",""
"Never","2012","no degree/no degree yet","Female","","","",""
"Daily","2013","lower secondary degree","Male","9","","",""
"Daily","2013","lower secondary degree","Female","3","","",""
"Daily","2013","secondary school degree","Male","3","","",""
"Daily","2013","secondary school degree","Female","5","","",""
"Daily","2013","college entrance qualification","Male","6","","",""
"Daily","2013","college entrance qualification","Female","4","","",""
"Daily","2013","Other degree","Male","1","","",""
"Daily","2013","Other degree","Female","2","","",""
"Daily","2013","no degree/no degree yet","Male","","","",""
"Daily","2013","no degree/no degree yet","Female","1","","",""
"Min 1x per week","2013","lower secondary degree","Male","118","0.0325683979504438","0.0266598671586978","0.0384769287421899"
"Min 1x per week","2013","lower secondary degree","Female","110","0.0245632877223907","0.0195444099903245","0.029582165454457"
"Min 1x per week","2013","secondary school degree","Male","142","0.0424501526381499","0.0353779944640061","0.0495223108122938"
"Min 1x per week","2013","secondary school degree","Female","168","0.0307786115910645","0.0258714964787633","0.0356857267033656"
"Min 1x per week","2013","college entrance qualification","Male","220","0.055346868770572","0.0477888777784164","0.0629048597627276"
"Min 1x per week","2013","college entrance qualification","Female","239","0.0552553198326507","0.0480615504076569","0.0624490892576444"
"Min 1x per week","2013","Other degree","Male","39","0.0395086788593012","0.025108648598905","0.0539087091196974"
"Min 1x per week","2013","Other degree","Female","44","0.0358091547588918","0.0237097911300044","0.0479085183877792"
"Min 1x per week","2013","no degree/no degree yet","Male","22","","",""
"Min 1x per week","2013","no degree/no degree yet","Female","12","","",""
"Min 1x per month","2013","lower secondary degree","Male","731","0.20027048355596","0.186949042544023","0.213591924567897"
"Min 1x per month","2013","lower secondary degree","Female","683","0.182523979163856","0.169999453276867","0.195048505050845"
"Min 1x per month","2013","secondary school degree","Male","884","0.28939859631363","0.273491427781561","0.305305764845699"
"Min 1x per month","2013","secondary school degree","Female","1286","0.246619694465444","0.234373215306015","0.258866173624873"
"Min 1x per month","2013","college entrance qualification","Male","1429","0.395141393087317","0.378981932726524","0.411300853448111"
"Min 1x per month","2013","college entrance qualification","Female","1445","0.356923498015484","0.341838990758814","0.372008005272153"
"Min 1x per month","2013","Other degree","Male","136","0.186882657430797","0.15806680037999","0.215698514481603"
"Min 1x per month","2013","Other degree","Female","182","0.181318753371671","0.156230942008969","0.206406564734373"
"Min 1x per month","2013","no degree/no degree yet","Male","92","0.254181528783953","0.210462131670646","0.29790092589726"
"Min 1x per month","2013","no degree/no degree yet","Female","99","0.179206828513435","0.143040838171389","0.21537281885548"
"Rarely","2013","lower secondary degree","Male","1949","0.555698237123715","0.539158458291599","0.57223801595583"
"Rarely","2013","lower secondary degree","Female","1971","0.537448327538654","0.521281965322127","0.553614689755182"
"Rarely","2013","secondary school degree","Male","1785","0.568124342245015","0.550749026569588","0.585499657920443"
"Rarely","2013","secondary school degree","Female","2815","0.606077059852919","0.59219481186983","0.619959307836008"
"Rarely","2013","college entrance qualification","Male","1730","0.507609431622798","0.491084359560284","0.524134503685312"
"Rarely","2013","college entrance qualification","Female","2013","0.537364985659616","0.521666196040494","0.553063775278738"
"Rarely","2013","Other degree","Male","364","0.480441403738956","0.443508971516474","0.517373835961439"
"Rarely","2013","Other degree","Female","466","0.544158187914459","0.511727687090892","0.576588688738025"
"Rarely","2013","no degree/no degree yet","Male","188","0.482931406820609","0.432754670710666","0.533108142930553"
"Rarely","2013","no degree/no degree yet","Female","222","0.496153393661143","0.449005383376356","0.54330140394593"
"Never","2013","lower secondary degree","Male","660","0.208496016090295","0.194973839499215","0.222018192681376"
"Never","2013","lower secondary degree","Female","887","0.2546987028347","0.240571924695475","0.268825480973925"
"Never","2013","secondary school degree","Male","308","0.099443432788875","0.0889461911529714","0.109940674424779"
"Never","2013","secondary school degree","Female","485","0.11540756812866","0.106329801929135","0.124485334328184"
"Never","2013","college entrance qualification","Male","131","0.0394045256718788","0.0329736964288489","0.0458353549149088"
"Never","2013","college entrance qualification","Female","174","0.0491986288228425","0.0423888401173911","0.0560084175282939"
"Never","2013","Other degree","Male","163","0.292939886880378","0.259297418533779","0.326582355226976"
"Never","2013","Other degree","Female","212","0.235195797812517","0.207578962892708","0.262812632732326"
"Never","2013","no degree/no degree yet","Male","79","0.213701623190865","0.172540880426798","0.254862365954932"
"Never","2013","no degree/no degree yet","Female","98","0.308361617063154","0.264812844556809","0.3519103895695"
"Daily","2014","lower secondary degree","Male","","","",""
"Daily","2014","lower secondary degree","Female","","","",""
"Daily","2014","secondary school degree","Male","","","",""
"Daily","2014","secondary school degree","Female","","","",""
"Daily","2014","college entrance qualification","Male","","","",""
"Daily","2014","college entrance qualification","Female","","","",""
"Daily","2014","Other degree","Male","","","",""
"Daily","2014","Other degree","Female","","","",""
"Daily","2014","no degree/no degree yet","Male","","","",""
"Daily","2014","no degree/no degree yet","Female","","","",""
"Min 1x per week","2014","lower secondary degree","Male","","","",""
"Min 1x per week","2014","lower secondary degree","Female","","","",""
"Min 1x per week","2014","secondary school degree","Male","","","",""
"Min 1x per week","2014","secondary school degree","Female","","","",""
"Min 1x per week","2014","college entrance qualification","Male","","","",""
"Min 1x per week","2014","college entrance qualification","Female","","","",""
"Min 1x per week","2014","Other degree","Male","","","",""
"Min 1x per week","2014","Other degree","Female","","","",""
"Min 1x per week","2014","no degree/no degree yet","Male","","","",""
"Min 1x per week","2014","no degree/no degree yet","Female","","","",""
"Min 1x per month","2014","lower secondary degree","Male","","","",""
"Min 1x per month","2014","lower secondary degree","Female","","","",""
"Min 1x per month","2014","secondary school degree","Male","","","",""
"Min 1x per month","2014","secondary school degree","Female","","","",""
"Min 1x per month","2014","college entrance qualification","Male","","","",""
"Min 1x per month","2014","college entrance qualification","Female","","","",""
"Min 1x per month","2014","Other degree","Male","","","",""
"Min 1x per month","2014","Other degree","Female","","","",""
"Min 1x per month","2014","no degree/no degree yet","Male","","","",""
"Min 1x per month","2014","no degree/no degree yet","Female","","","",""
"Rarely","2014","lower secondary degree","Male","","","",""
"Rarely","2014","lower secondary degree","Female","","","",""
"Rarely","2014","secondary school degree","Male","","","",""
"Rarely","2014","secondary school degree","Female","","","",""
"Rarely","2014","college entrance qualification","Male","","","",""
"Rarely","2014","college entrance qualification","Female","","","",""
"Rarely","2014","Other degree","Male","","","",""
"Rarely","2014","Other degree","Female","","","",""
"Rarely","2014","no degree/no degree yet","Male","","","",""
"Rarely","2014","no degree/no degree yet","Female","","","",""
"Never","2014","lower secondary degree","Male","","","",""
"Never","2014","lower secondary degree","Female","","","",""
"Never","2014","secondary school degree","Male","","","",""
"Never","2014","secondary school degree","Female","","","",""
"Never","2014","college entrance qualification","Male","","","",""
"Never","2014","college entrance qualification","Female","","","",""
"Never","2014","Other degree","Male","","","",""
"Never","2014","Other degree","Female","","","",""
"Never","2014","no degree/no degree yet","Male","","","",""
"Never","2014","no degree/no degree yet","Female","","","",""
"Daily","2015","lower secondary degree","Male","","","",""
"Daily","2015","lower secondary degree","Female","","","",""
"Daily","2015","secondary school degree","Male","","","",""
"Daily","2015","secondary school degree","Female","","","",""
"Daily","2015","college entrance qualification","Male","","","",""
"Daily","2015","college entrance qualification","Female","","","",""
"Daily","2015","Other degree","Male","","","",""
"Daily","2015","Other degree","Female","","","",""
"Daily","2015","no degree/no degree yet","Male","","","",""
"Daily","2015","no degree/no degree yet","Female","","","",""
"Min 1x per week","2015","lower secondary degree","Male","","","",""
"Min 1x per week","2015","lower secondary degree","Female","","","",""
"Min 1x per week","2015","secondary school degree","Male","","","",""
"Min 1x per week","2015","secondary school degree","Female","","","",""
"Min 1x per week","2015","college entrance qualification","Male","","","",""
"Min 1x per week","2015","college entrance qualification","Female","","","",""
"Min 1x per week","2015","Other degree","Male","","","",""
"Min 1x per week","2015","Other degree","Female","","","",""
"Min 1x per week","2015","no degree/no degree yet","Male","","","",""
"Min 1x per week","2015","no degree/no degree yet","Female","","","",""
"Min 1x per month","2015","lower secondary degree","Male","","","",""
"Min 1x per month","2015","lower secondary degree","Female","","","",""
"Min 1x per month","2015","secondary school degree","Male","","","",""
"Min 1x per month","2015","secondary school degree","Female","","","",""
"Min 1x per month","2015","college entrance qualification","Male","","","",""
"Min 1x per month","2015","college entrance qualification","Female","","","",""
"Min 1x per month","2015","Other degree","Male","","","",""
"Min 1x per month","2015","Other degree","Female","","","",""
"Min 1x per month","2015","no degree/no degree yet","Male","","","",""
"Min 1x per month","2015","no degree/no degree yet","Female","","","",""
"Rarely","2015","lower secondary degree","Male","","","",""
"Rarely","2015","lower secondary degree","Female","","","",""
"Rarely","2015","secondary school degree","Male","","","",""
"Rarely","2015","secondary school degree","Female","","","",""
"Rarely","2015","college entrance qualification","Male","","","",""
"Rarely","2015","college entrance qualification","Female","","","",""
"Rarely","2015","Other degree","Male","","","",""
"Rarely","2015","Other degree","Female","","","",""
"Rarely","2015","no degree/no degree yet","Male","","","",""
"Rarely","2015","no degree/no degree yet","Female","","","",""
"Never","2015","lower secondary degree","Male","","","",""
"Never","2015","lower secondary degree","Female","","","",""
"Never","2015","secondary school degree","Male","","","",""
"Never","2015","secondary school degree","Female","","","",""
"Never","2015","college entrance qualification","Male","","","",""
"Never","2015","college entrance qualification","Female","","","",""
"Never","2015","Other degree","Male","","","",""
"Never","2015","Other degree","Female","","","",""
"Never","2015","no degree/no degree yet","Male","","","",""
"Never","2015","no degree/no degree yet","Female","","","",""
"Daily","2016","lower secondary degree","Male","","","",""
"Daily","2016","lower secondary degree","Female","","","",""
"Daily","2016","secondary school degree","Male","","","",""
"Daily","2016","secondary school degree","Female","","","",""
"Daily","2016","college entrance qualification","Male","","","",""
"Daily","2016","college entrance qualification","Female","","","",""
"Daily","2016","Other degree","Male","","","",""
"Daily","2016","Other degree","Female","","","",""
"Daily","2016","no degree/no degree yet","Male","","","",""
"Daily","2016","no degree/no degree yet","Female","","","",""
"Min 1x per week","2016","lower secondary degree","Male","","","",""
"Min 1x per week","2016","lower secondary degree","Female","","","",""
"Min 1x per week","2016","secondary school degree","Male","","","",""
"Min 1x per week","2016","secondary school degree","Female","","","",""
"Min 1x per week","2016","college entrance qualification","Male","","","",""
"Min 1x per week","2016","college entrance qualification","Female","","","",""
"Min 1x per week","2016","Other degree","Male","","","",""
"Min 1x per week","2016","Other degree","Female","","","",""
"Min 1x per week","2016","no degree/no degree yet","Male","","","",""
"Min 1x per week","2016","no degree/no degree yet","Female","","","",""
"Min 1x per month","2016","lower secondary degree","Male","","","",""
"Min 1x per month","2016","lower secondary degree","Female","","","",""
"Min 1x per month","2016","secondary school degree","Male","","","",""
"Min 1x per month","2016","secondary school degree","Female","","","",""
"Min 1x per month","2016","college entrance qualification","Male","","","",""
"Min 1x per month","2016","college entrance qualification","Female","","","",""
"Min 1x per month","2016","Other degree","Male","","","",""
"Min 1x per month","2016","Other degree","Female","","","",""
"Min 1x per month","2016","no degree/no degree yet","Male","","","",""
"Min 1x per month","2016","no degree/no degree yet","Female","","","",""
"Rarely","2016","lower secondary degree","Male","","","",""
"Rarely","2016","lower secondary degree","Female","","","",""
"Rarely","2016","secondary school degree","Male","","","",""
"Rarely","2016","secondary school degree","Female","","","",""
"Rarely","2016","college entrance qualification","Male","","","",""
"Rarely","2016","college entrance qualification","Female","","","",""
"Rarely","2016","Other degree","Male","","","",""
"Rarely","2016","Other degree","Female","","","",""
"Rarely","2016","no degree/no degree yet","Male","","","",""
"Rarely","2016","no degree/no degree yet","Female","","","",""
"Never","2016","lower secondary degree","Male","","","",""
"Never","2016","lower secondary degree","Female","","","",""
"Never","2016","secondary school degree","Male","","","",""
"Never","2016","secondary school degree","Female","","","",""
"Never","2016","college entrance qualification","Male","","","",""
"Never","2016","college entrance qualification","Female","","","",""
"Never","2016","Other degree","Male","","","",""
"Never","2016","Other degree","Female","","","",""
"Never","2016","no degree/no degree yet","Male","","","",""
"Never","2016","no degree/no degree yet","Female","","","",""
"Daily","2017","lower secondary degree","Male","1","","",""
"Daily","2017","lower secondary degree","Female","","","",""
"Daily","2017","secondary school degree","Male","","","",""
"Daily","2017","secondary school degree","Female","","","",""
"Daily","2017","college entrance qualification","Male","2","","",""
"Daily","2017","college entrance qualification","Female","","","",""
"Daily","2017","Other degree","Male","28","","",""
"Daily","2017","Other degree","Female","11","","",""
"Daily","2017","no degree/no degree yet","Male","17","","",""
"Daily","2017","no degree/no degree yet","Female","3","","",""
"Min 1x per week","2017","lower secondary degree","Male","2","","",""
"Min 1x per week","2017","lower secondary degree","Female","1","","",""
"Min 1x per week","2017","secondary school degree","Male","1","","",""
"Min 1x per week","2017","secondary school degree","Female","","","",""
"Min 1x per week","2017","college entrance qualification","Male","3","","",""
"Min 1x per week","2017","college entrance qualification","Female","1","","",""
"Min 1x per week","2017","Other degree","Male","197","0.12472840002563","0.109460243499745","0.139996556551514"
"Min 1x per week","2017","Other degree","Female","83","0.0723835227762463","0.0570076491554932","0.0877593963969993"
"Min 1x per week","2017","no degree/no degree yet","Male","92","0.0699855385384562","0.0558198373950436","0.0841512396818687"
"Min 1x per week","2017","no degree/no degree yet","Female","61","0.0603520173772952","0.0451929525196382","0.0755110822349522"
"Min 1x per month","2017","lower secondary degree","Male","3","","",""
"Min 1x per month","2017","lower secondary degree","Female","","","",""
"Min 1x per month","2017","secondary school degree","Male","1","","",""
"Min 1x per month","2017","secondary school degree","Female","1","","",""
"Min 1x per month","2017","college entrance qualification","Male","4","","",""
"Min 1x per month","2017","college entrance qualification","Female","","","",""
"Min 1x per month","2017","Other degree","Male","328","0.168219164695195","0.150933953099851","0.185504376290538"
"Min 1x per month","2017","Other degree","Female","183","0.166807081242506","0.14468552162188","0.188928640863133"
"Min 1x per month","2017","no degree/no degree yet","Male","192","0.143905468285344","0.124416512070203","0.163394424500485"
"Min 1x per month","2017","no degree/no degree yet","Female","108","0.0915739743280485","0.0732138871993092","0.109934061456788"
"Rarely","2017","lower secondary degree","Male","10","","",""
"Rarely","2017","lower secondary degree","Female","6","","",""
"Rarely","2017","secondary school degree","Male","6","","",""
"Rarely","2017","secondary school degree","Female","2","","",""
"Rarely","2017","college entrance qualification","Male","3","","",""
"Rarely","2017","college entrance qualification","Female","1","","",""
"Rarely","2017","Other degree","Male","592","0.31293768293961","0.291510774910052","0.334364590969168"
"Rarely","2017","Other degree","Female","373","0.348938330784471","0.32065561436775","0.377221047201193"
"Rarely","2017","no degree/no degree yet","Male","391","0.29520384328146","0.269876954858183","0.320530731704737"
"Rarely","2017","no degree/no degree yet","Female","298","0.28466951447525","0.25594400304424","0.31339502590626"
"Never","2017","lower secondary degree","Male","9","","",""
"Never","2017","lower secondary degree","Female","3","","",""
"Never","2017","secondary school degree","Male","3","","",""
"Never","2017","secondary school degree","Female","1","","",""
"Never","2017","college entrance qualification","Male","4","","",""
"Never","2017","college entrance qualification","Female","3","","",""
"Never","2017","Other degree","Male","654","0.374330080300958","0.351966954286449","0.396693206315468"
"Never","2017","Other degree","Female","441","0.404115951613825","0.374997411837972","0.433234491389678"
"Never","2017","no degree/no degree yet","Male","554","0.476981473341286","0.449248376912698","0.504714569769873"
"Never","2017","no degree/no degree yet","Female","478","0.560223964860986","0.52862735094284","0.591820578779132"
"Daily","2018","lower secondary degree","Male","","","",""
"Daily","2018","lower secondary degree","Female","","","",""
"Daily","2018","secondary school degree","Male","","","",""
"Daily","2018","secondary school degree","Female","","","",""
"Daily","2018","college entrance qualification","Male","1","","",""
"Daily","2018","college entrance qualification","Female","","","",""
"Daily","2018","Other degree","Male","34","0.0313790420863734","0.0219129079368789","0.040845176235868"
"Daily","2018","Other degree","Female","8","","",""
"Daily","2018","no degree/no degree yet","Male","31","0.0358091118429316","0.023145032508808","0.0484731911770553"
"Daily","2018","no degree/no degree yet","Female","7","","",""
"Min 1x per week","2018","lower secondary degree","Male","5","","",""
"Min 1x per week","2018","lower secondary degree","Female","","","",""
"Min 1x per week","2018","secondary school degree","Male","","","",""
"Min 1x per week","2018","secondary school degree","Female","3","","",""
"Min 1x per week","2018","college entrance qualification","Male","3","","",""
"Min 1x per week","2018","college entrance qualification","Female","","","",""
"Min 1x per week","2018","Other degree","Male","262","0.218797684742072","0.19634961489024","0.241245754593903"
"Min 1x per week","2018","Other degree","Female","107","0.141152743859051","0.115685115862115","0.166620371855987"
"Min 1x per week","2018","no degree/no degree yet","Male","129","0.138421770474616","0.114885107186744","0.161958433762488"
"Min 1x per week","2018","no degree/no degree yet","Female","68","0.107261008864655","0.0823969057279588","0.132125112001352"
"Min 1x per month","2018","lower secondary degree","Male","11","","",""
"Min 1x per month","2018","lower secondary degree","Female","5","","",""
"Min 1x per month","2018","secondary school degree","Male","3","","",""
"Min 1x per month","2018","secondary school degree","Female","","","",""
"Min 1x per month","2018","college entrance qualification","Male","3","","",""
"Min 1x per month","2018","college entrance qualification","Female","","","",""
"Min 1x per month","2018","Other degree","Male","353","0.254618696677685","0.230964387118056","0.278273006237314"
"Min 1x per month","2018","Other degree","Female","168","0.206537706832094","0.176927005703323","0.236148407960866"
"Min 1x per month","2018","no degree/no degree yet","Male","198","0.248222685086963","0.218781134496473","0.277664235677453"
"Min 1x per month","2018","no degree/no degree yet","Female","130","0.171208298798034","0.140940927038441","0.201475670557628"
"Rarely","2018","lower secondary degree","Male","8","","",""
"Rarely","2018","lower secondary degree","Female","3","","",""
"Rarely","2018","secondary school degree","Male","6","","",""
"Rarely","2018","secondary school degree","Female","4","","",""
"Rarely","2018","college entrance qualification","Male","4","","",""
