"pli0082","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2003","higher education","Rural Area","445","0.346220377571912","0.319856369314193","0.372584385829632"
"Rarely","2003","in school","Urban Area","256","0.619676920596467","0.573193285775706","0.666160555417228"
"Rarely","2003","in school","Rural Area","121","0.682704901965504","0.617042369516699","0.748367434414309"
"Rarely","2003","inadequately","Urban Area","98","0.434529480807925","0.366838767888941","0.502220193726908"
"Rarely","2003","inadequately","Rural Area","29","","",""
"Rarely","2003","general elemantary","Urban Area","1037","0.54206461687008","0.519428468338751","0.564700765401409"
"Rarely","2003","general elemantary","Rural Area","517","0.553519225472938","0.520858876254015","0.586179574691862"
"Rarely","2003","middle vocational","Urban Area","4209","0.577261759504339","0.565807444127281","0.588716074881397"
"Rarely","2003","middle vocational","Rural Area","2447","0.607521672621527","0.592353239188555","0.6226901060545"
"Rarely","2003","vocational + Abi","Urban Area","499","0.547300177648674","0.514616780173894","0.579983575123454"
"Rarely","2003","vocational + Abi","Rural Area","169","0.654159604274266","0.597213972601672","0.71110523594686"
"Rarely","2003","higher vocational","Urban Area","648","0.583913617669658","0.554516668167897","0.613310567171419"
"Rarely","2003","higher vocational","Rural Area","379","0.640723575227511","0.602460547376314","0.678986603078708"
"Rarely","2003","higher education","Urban Area","1559","0.52641849522813","0.508802261392827","0.544034729063433"
"Rarely","2003","higher education","Rural Area","668","0.534221912745341","0.506579890527838","0.561863934962843"
"Never","2003","in school","Urban Area","48","0.146668272072958","0.112794144868696","0.180542399277221"
"Never","2003","in school","Rural Area","16","","",""
"Never","2003","inadequately","Urban Area","84","0.444437711918412","0.376582015626099","0.512293408210726"
"Never","2003","inadequately","Rural Area","21","","",""
"Never","2003","general elemantary","Urban Area","456","0.256704486654665","0.236858513947235","0.276550459362095"
"Never","2003","general elemantary","Rural Area","195","0.26332588542784","0.234389947163726","0.292261823691954"
"Never","2003","middle vocational","Urban Area","937","0.151309665514675","0.143000547292916","0.159618783736434"
"Never","2003","middle vocational","Rural Area","462","0.126496732420677","0.116170927336098","0.136822537505256"
"Never","2003","vocational + Abi","Urban Area","80","0.10234522777182","0.0824431825151809","0.12224727302846"
"Never","2003","vocational + Abi","Rural Area","17","","",""
"Never","2003","higher vocational","Urban Area","79","0.082207693100985","0.065825778771191","0.098589607430779"
"Never","2003","higher vocational","Rural Area","43","0.0800570071406837","0.0584143910983889","0.101699623182979"
"Never","2003","higher education","Urban Area","113","0.0463077065520255","0.0388932230522271","0.0537221900518239"
"Never","2003","higher education","Rural Area","51","0.0507499814314932","0.038587346056643","0.0629126168063434"
"Daily","2004","in school","Urban Area","","","",""
"Daily","2004","in school","Rural Area","","","",""
"Daily","2004","inadequately","Urban Area","","","",""
"Daily","2004","inadequately","Rural Area","","","",""
"Daily","2004","general elemantary","Urban Area","","","",""
"Daily","2004","general elemantary","Rural Area","","","",""
"Daily","2004","middle vocational","Urban Area","","","",""
"Daily","2004","middle vocational","Rural Area","","","",""
"Daily","2004","vocational + Abi","Urban Area","","","",""
"Daily","2004","vocational + Abi","Rural Area","","","",""
"Daily","2004","higher vocational","Urban Area","","","",""
"Daily","2004","higher vocational","Rural Area","","","",""
"Daily","2004","higher education","Urban Area","","","",""
"Daily","2004","higher education","Rural Area","","","",""
"Min 1x per week","2004","in school","Urban Area","","","",""
"Min 1x per week","2004","in school","Rural Area","","","",""
"Min 1x per week","2004","inadequately","Urban Area","","","",""
"Min 1x per week","2004","inadequately","Rural Area","","","",""
"Min 1x per week","2004","general elemantary","Urban Area","","","",""
"Min 1x per week","2004","general elemantary","Rural Area","","","",""
"Min 1x per week","2004","middle vocational","Urban Area","","","",""
"Min 1x per week","2004","middle vocational","Rural Area","","","",""
"Min 1x per week","2004","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2004","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2004","higher vocational","Urban Area","","","",""
"Min 1x per week","2004","higher vocational","Rural Area","","","",""
"Min 1x per week","2004","higher education","Urban Area","","","",""
"Min 1x per week","2004","higher education","Rural Area","","","",""
"Min 1x per month","2004","in school","Urban Area","","","",""
"Min 1x per month","2004","in school","Rural Area","","","",""
"Min 1x per month","2004","inadequately","Urban Area","","","",""
"Min 1x per month","2004","inadequately","Rural Area","","","",""
"Min 1x per month","2004","general elemantary","Urban Area","","","",""
"Min 1x per month","2004","general elemantary","Rural Area","","","",""
"Min 1x per month","2004","middle vocational","Urban Area","","","",""
"Min 1x per month","2004","middle vocational","Rural Area","","","",""
"Min 1x per month","2004","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2004","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2004","higher vocational","Urban Area","","","",""
"Min 1x per month","2004","higher vocational","Rural Area","","","",""
"Min 1x per month","2004","higher education","Urban Area","","","",""
"Min 1x per month","2004","higher education","Rural Area","","","",""
"Rarely","2004","in school","Urban Area","","","",""
"Rarely","2004","in school","Rural Area","","","",""
"Rarely","2004","inadequately","Urban Area","","","",""
"Rarely","2004","inadequately","Rural Area","","","",""
"Rarely","2004","general elemantary","Urban Area","","","",""
"Rarely","2004","general elemantary","Rural Area","","","",""
"Rarely","2004","middle vocational","Urban Area","","","",""
"Rarely","2004","middle vocational","Rural Area","","","",""
"Rarely","2004","vocational + Abi","Urban Area","","","",""
"Rarely","2004","vocational + Abi","Rural Area","","","",""
"Rarely","2004","higher vocational","Urban Area","","","",""
"Rarely","2004","higher vocational","Rural Area","","","",""
"Rarely","2004","higher education","Urban Area","","","",""
"Rarely","2004","higher education","Rural Area","","","",""
"Never","2004","in school","Urban Area","","","",""
"Never","2004","in school","Rural Area","","","",""
"Never","2004","inadequately","Urban Area","","","",""
"Never","2004","inadequately","Rural Area","","","",""
"Never","2004","general elemantary","Urban Area","","","",""
"Never","2004","general elemantary","Rural Area","","","",""
"Never","2004","middle vocational","Urban Area","","","",""
"Never","2004","middle vocational","Rural Area","","","",""
"Never","2004","vocational + Abi","Urban Area","","","",""
"Never","2004","vocational + Abi","Rural Area","","","",""
"Never","2004","higher vocational","Urban Area","","","",""
"Never","2004","higher vocational","Rural Area","","","",""
"Never","2004","higher education","Urban Area","","","",""
"Never","2004","higher education","Rural Area","","","",""
"Daily","2005","in school","Urban Area","","","",""
"Daily","2005","in school","Rural Area","","","",""
"Daily","2005","inadequately","Urban Area","","","",""
"Daily","2005","inadequately","Rural Area","","","",""
"Daily","2005","general elemantary","Urban Area","","","",""
"Daily","2005","general elemantary","Rural Area","","","",""
"Daily","2005","middle vocational","Urban Area","","","",""
"Daily","2005","middle vocational","Rural Area","","","",""
"Daily","2005","vocational + Abi","Urban Area","","","",""
"Daily","2005","vocational + Abi","Rural Area","","","",""
"Daily","2005","higher vocational","Urban Area","","","",""
"Daily","2005","higher vocational","Rural Area","","","",""
"Daily","2005","higher education","Urban Area","","","",""
"Daily","2005","higher education","Rural Area","","","",""
"Min 1x per week","2005","in school","Urban Area","","","",""
"Min 1x per week","2005","in school","Rural Area","","","",""
"Min 1x per week","2005","inadequately","Urban Area","","","",""
"Min 1x per week","2005","inadequately","Rural Area","","","",""
"Min 1x per week","2005","general elemantary","Urban Area","","","",""
"Min 1x per week","2005","general elemantary","Rural Area","","","",""
"Min 1x per week","2005","middle vocational","Urban Area","","","",""
"Min 1x per week","2005","middle vocational","Rural Area","","","",""
"Min 1x per week","2005","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2005","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2005","higher vocational","Urban Area","","","",""
"Min 1x per week","2005","higher vocational","Rural Area","","","",""
"Min 1x per week","2005","higher education","Urban Area","","","",""
"Min 1x per week","2005","higher education","Rural Area","","","",""
"Min 1x per month","2005","in school","Urban Area","","","",""
"Min 1x per month","2005","in school","Rural Area","","","",""
"Min 1x per month","2005","inadequately","Urban Area","","","",""
"Min 1x per month","2005","inadequately","Rural Area","","","",""
"Min 1x per month","2005","general elemantary","Urban Area","","","",""
"Min 1x per month","2005","general elemantary","Rural Area","","","",""
"Min 1x per month","2005","middle vocational","Urban Area","","","",""
"Min 1x per month","2005","middle vocational","Rural Area","","","",""
"Min 1x per month","2005","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2005","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2005","higher vocational","Urban Area","","","",""
"Min 1x per month","2005","higher vocational","Rural Area","","","",""
"Min 1x per month","2005","higher education","Urban Area","","","",""
"Min 1x per month","2005","higher education","Rural Area","","","",""
"Rarely","2005","in school","Urban Area","","","",""
"Rarely","2005","in school","Rural Area","","","",""
"Rarely","2005","inadequately","Urban Area","","","",""
"Rarely","2005","inadequately","Rural Area","","","",""
"Rarely","2005","general elemantary","Urban Area","","","",""
"Rarely","2005","general elemantary","Rural Area","","","",""
"Rarely","2005","middle vocational","Urban Area","","","",""
"Rarely","2005","middle vocational","Rural Area","","","",""
"Rarely","2005","vocational + Abi","Urban Area","","","",""
"Rarely","2005","vocational + Abi","Rural Area","","","",""
"Rarely","2005","higher vocational","Urban Area","","","",""
"Rarely","2005","higher vocational","Rural Area","","","",""
"Rarely","2005","higher education","Urban Area","","","",""
"Rarely","2005","higher education","Rural Area","","","",""
"Never","2005","in school","Urban Area","","","",""
"Never","2005","in school","Rural Area","","","",""
"Never","2005","inadequately","Urban Area","","","",""
"Never","2005","inadequately","Rural Area","","","",""
"Never","2005","general elemantary","Urban Area","","","",""
"Never","2005","general elemantary","Rural Area","","","",""
"Never","2005","middle vocational","Urban Area","","","",""
"Never","2005","middle vocational","Rural Area","","","",""
"Never","2005","vocational + Abi","Urban Area","","","",""
"Never","2005","vocational + Abi","Rural Area","","","",""
"Never","2005","higher vocational","Urban Area","","","",""
"Never","2005","higher vocational","Rural Area","","","",""
"Never","2005","higher education","Urban Area","","","",""
"Never","2005","higher education","Rural Area","","","",""
"Daily","2006","in school","Urban Area","","","",""
"Daily","2006","in school","Rural Area","","","",""
"Daily","2006","inadequately","Urban Area","","","",""
"Daily","2006","inadequately","Rural Area","","","",""
"Daily","2006","general elemantary","Urban Area","","","",""
"Daily","2006","general elemantary","Rural Area","","","",""
"Daily","2006","middle vocational","Urban Area","","","",""
"Daily","2006","middle vocational","Rural Area","","","",""
"Daily","2006","vocational + Abi","Urban Area","","","",""
"Daily","2006","vocational + Abi","Rural Area","","","",""
"Daily","2006","higher vocational","Urban Area","","","",""
"Daily","2006","higher vocational","Rural Area","","","",""
"Daily","2006","higher education","Urban Area","","","",""
"Daily","2006","higher education","Rural Area","","","",""
"Min 1x per week","2006","in school","Urban Area","","","",""
"Min 1x per week","2006","in school","Rural Area","","","",""
"Min 1x per week","2006","inadequately","Urban Area","","","",""
"Min 1x per week","2006","inadequately","Rural Area","","","",""
"Min 1x per week","2006","general elemantary","Urban Area","","","",""
"Min 1x per week","2006","general elemantary","Rural Area","","","",""
"Min 1x per week","2006","middle vocational","Urban Area","","","",""
"Min 1x per week","2006","middle vocational","Rural Area","","","",""
"Min 1x per week","2006","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2006","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2006","higher vocational","Urban Area","","","",""
"Min 1x per week","2006","higher vocational","Rural Area","","","",""
"Min 1x per week","2006","higher education","Urban Area","","","",""
"Min 1x per week","2006","higher education","Rural Area","","","",""
"Min 1x per month","2006","in school","Urban Area","","","",""
"Min 1x per month","2006","in school","Rural Area","","","",""
"Min 1x per month","2006","inadequately","Urban Area","","","",""
"Min 1x per month","2006","inadequately","Rural Area","","","",""
"Min 1x per month","2006","general elemantary","Urban Area","","","",""
"Min 1x per month","2006","general elemantary","Rural Area","","","",""
"Min 1x per month","2006","middle vocational","Urban Area","","","",""
"Min 1x per month","2006","middle vocational","Rural Area","","","",""
"Min 1x per month","2006","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2006","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2006","higher vocational","Urban Area","","","",""
"Min 1x per month","2006","higher vocational","Rural Area","","","",""
"Min 1x per month","2006","higher education","Urban Area","","","",""
"Min 1x per month","2006","higher education","Rural Area","","","",""
"Rarely","2006","in school","Urban Area","","","",""
"Rarely","2006","in school","Rural Area","","","",""
"Rarely","2006","inadequately","Urban Area","","","",""
"Rarely","2006","inadequately","Rural Area","","","",""
"Rarely","2006","general elemantary","Urban Area","","","",""
"Rarely","2006","general elemantary","Rural Area","","","",""
"Rarely","2006","middle vocational","Urban Area","","","",""
"Rarely","2006","middle vocational","Rural Area","","","",""
"Rarely","2006","vocational + Abi","Urban Area","","","",""
"Rarely","2006","vocational + Abi","Rural Area","","","",""
"Rarely","2006","higher vocational","Urban Area","","","",""
"Rarely","2006","higher vocational","Rural Area","","","",""
"Rarely","2006","higher education","Urban Area","","","",""
"Rarely","2006","higher education","Rural Area","","","",""
"Never","2006","in school","Urban Area","","","",""
"Never","2006","in school","Rural Area","","","",""
"Never","2006","inadequately","Urban Area","","","",""
"Never","2006","inadequately","Rural Area","","","",""
"Never","2006","general elemantary","Urban Area","","","",""
"Never","2006","general elemantary","Rural Area","","","",""
"Never","2006","middle vocational","Urban Area","","","",""
"Never","2006","middle vocational","Rural Area","","","",""
"Never","2006","vocational + Abi","Urban Area","","","",""
"Never","2006","vocational + Abi","Rural Area","","","",""
"Never","2006","higher vocational","Urban Area","","","",""
"Never","2006","higher vocational","Rural Area","","","",""
"Never","2006","higher education","Urban Area","","","",""
"Never","2006","higher education","Rural Area","","","",""
"Daily","2007","in school","Urban Area","","","",""
"Daily","2007","in school","Rural Area","","","",""
"Daily","2007","inadequately","Urban Area","","","",""
"Daily","2007","inadequately","Rural Area","","","",""
"Daily","2007","general elemantary","Urban Area","","","",""
"Daily","2007","general elemantary","Rural Area","","","",""
"Daily","2007","middle vocational","Urban Area","","","",""
"Daily","2007","middle vocational","Rural Area","","","",""
"Daily","2007","vocational + Abi","Urban Area","","","",""
"Daily","2007","vocational + Abi","Rural Area","","","",""
"Daily","2007","higher vocational","Urban Area","","","",""
"Daily","2007","higher vocational","Rural Area","","","",""
"Daily","2007","higher education","Urban Area","","","",""
"Daily","2007","higher education","Rural Area","","","",""
"Min 1x per week","2007","in school","Urban Area","","","",""
"Min 1x per week","2007","in school","Rural Area","","","",""
"Min 1x per week","2007","inadequately","Urban Area","","","",""
"Min 1x per week","2007","inadequately","Rural Area","","","",""
"Min 1x per week","2007","general elemantary","Urban Area","","","",""
"Min 1x per week","2007","general elemantary","Rural Area","","","",""
"Min 1x per week","2007","middle vocational","Urban Area","","","",""
"Min 1x per week","2007","middle vocational","Rural Area","","","",""
"Min 1x per week","2007","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2007","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2007","higher vocational","Urban Area","","","",""
"Min 1x per week","2007","higher vocational","Rural Area","","","",""
"Min 1x per week","2007","higher education","Urban Area","","","",""
"Min 1x per week","2007","higher education","Rural Area","","","",""
"Min 1x per month","2007","in school","Urban Area","","","",""
"Min 1x per month","2007","in school","Rural Area","","","",""
"Min 1x per month","2007","inadequately","Urban Area","","","",""
"Min 1x per month","2007","inadequately","Rural Area","","","",""
"Min 1x per month","2007","general elemantary","Urban Area","","","",""
"Min 1x per month","2007","general elemantary","Rural Area","","","",""
"Min 1x per month","2007","middle vocational","Urban Area","","","",""
"Min 1x per month","2007","middle vocational","Rural Area","","","",""
"Min 1x per month","2007","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2007","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2007","higher vocational","Urban Area","","","",""
"Min 1x per month","2007","higher vocational","Rural Area","","","",""
"Min 1x per month","2007","higher education","Urban Area","","","",""
"Min 1x per month","2007","higher education","Rural Area","","","",""
"Rarely","2007","in school","Urban Area","","","",""
"Rarely","2007","in school","Rural Area","","","",""
"Rarely","2007","inadequately","Urban Area","","","",""
"Rarely","2007","inadequately","Rural Area","","","",""
"Rarely","2007","general elemantary","Urban Area","","","",""
"Rarely","2007","general elemantary","Rural Area","","","",""
"Rarely","2007","middle vocational","Urban Area","","","",""
"Rarely","2007","middle vocational","Rural Area","","","",""
"Rarely","2007","vocational + Abi","Urban Area","","","",""
"Rarely","2007","vocational + Abi","Rural Area","","","",""
"Rarely","2007","higher vocational","Urban Area","","","",""
"Rarely","2007","higher vocational","Rural Area","","","",""
"Rarely","2007","higher education","Urban Area","","","",""
"Rarely","2007","higher education","Rural Area","","","",""
"Never","2007","in school","Urban Area","","","",""
"Never","2007","in school","Rural Area","","","",""
"Never","2007","inadequately","Urban Area","","","",""
"Never","2007","inadequately","Rural Area","","","",""
"Never","2007","general elemantary","Urban Area","","","",""
"Never","2007","general elemantary","Rural Area","","","",""
"Never","2007","middle vocational","Urban Area","","","",""
"Never","2007","middle vocational","Rural Area","","","",""
"Never","2007","vocational + Abi","Urban Area","","","",""
"Never","2007","vocational + Abi","Rural Area","","","",""
"Never","2007","higher vocational","Urban Area","","","",""
"Never","2007","higher vocational","Rural Area","","","",""
"Never","2007","higher education","Urban Area","","","",""
"Never","2007","higher education","Rural Area","","","",""
"Daily","2008","in school","Urban Area","","","",""
"Daily","2008","in school","Rural Area","","","",""
"Daily","2008","inadequately","Urban Area","","","",""
"Daily","2008","inadequately","Rural Area","","","",""
"Daily","2008","general elemantary","Urban Area","1","","",""
"Daily","2008","general elemantary","Rural Area","1","","",""
"Daily","2008","middle vocational","Urban Area","5","","",""
"Daily","2008","middle vocational","Rural Area","3","","",""
"Daily","2008","vocational + Abi","Urban Area","1","","",""
"Daily","2008","vocational + Abi","Rural Area","","","",""
"Daily","2008","higher vocational","Urban Area","1","","",""
"Daily","2008","higher vocational","Rural Area","","","",""
"Daily","2008","higher education","Urban Area","2","","",""
"Daily","2008","higher education","Rural Area","","","",""
"Min 1x per week","2008","in school","Urban Area","2","","",""
"Min 1x per week","2008","in school","Rural Area","2","","",""
"Min 1x per week","2008","inadequately","Urban Area","1","","",""
"Min 1x per week","2008","inadequately","Rural Area","","","",""
"Min 1x per week","2008","general elemantary","Urban Area","25","","",""
"Min 1x per week","2008","general elemantary","Rural Area","9","","",""
"Min 1x per week","2008","middle vocational","Urban Area","148","0.0234397587770489","0.0196594199933103","0.0272200975607876"
"Min 1x per week","2008","middle vocational","Rural Area","81","0.0243658173287334","0.0193166554310883","0.0294149792263786"
"Min 1x per week","2008","vocational + Abi","Urban Area","15","","",""
"Min 1x per week","2008","vocational + Abi","Rural Area","5","","",""
"Min 1x per week","2008","higher vocational","Urban Area","25","","",""
"Min 1x per week","2008","higher vocational","Rural Area","21","","",""
"Min 1x per week","2008","higher education","Urban Area","144","0.0495146214157418","0.0417438945410739","0.0572853482904098"
"Min 1x per week","2008","higher education","Rural Area","63","0.0509952116950873","0.0385691430366477","0.0634212803535269"
"Min 1x per month","2008","in school","Urban Area","50","0.268295850007138","0.211647287149789","0.324944412864487"
"Min 1x per month","2008","in school","Rural Area","27","","",""
"Min 1x per month","2008","inadequately","Urban Area","7","","",""
"Min 1x per month","2008","inadequately","Rural Area","3","","",""
"Min 1x per month","2008","general elemantary","Urban Area","143","0.09664792573559","0.0808685766183146","0.112427274852865"
"Min 1x per month","2008","general elemantary","Rural Area","89","0.121467637410207","0.0969866339946409","0.145948640825772"
"Min 1x per month","2008","middle vocational","Urban Area","1219","0.181306642993112","0.171680060759272","0.190933225226952"
"Min 1x per month","2008","middle vocational","Rural Area","655","0.183611234894406","0.170932280615755","0.196290189173058"
"Min 1x per month","2008","vocational + Abi","Urban Area","181","0.244241269939752","0.214834841811886","0.273647698067617"
"Min 1x per month","2008","vocational + Abi","Rural Area","60","0.242003196958942","0.191197664639898","0.292808729277985"
"Min 1x per month","2008","higher vocational","Urban Area","203","0.209452666193846","0.182688821948813","0.236216510438879"
"Min 1x per month","2008","higher vocational","Rural Area","107","0.217804644153264","0.182697781927657","0.252911506378872"
"Min 1x per month","2008","higher education","Urban Area","1003","0.308754961654748","0.292206974343254","0.325302948966242"
"Min 1x per month","2008","higher education","Rural Area","400","0.297387771324225","0.271567889345765","0.323207653302685"
"Rarely","2008","in school","Urban Area","158","0.598195257864313","0.535513210704548","0.660877305024079"
"Rarely","2008","in school","Rural Area","73","0.574499645957855","0.48452628538895","0.664473006526759"
"Rarely","2008","inadequately","Urban Area","59","0.461648466854421","0.377553523441975","0.545743410266867"
"Rarely","2008","inadequately","Rural Area","20","","",""
"Rarely","2008","general elemantary","Urban Area","762","0.540104793678115","0.513489408818416","0.566720178537815"
"Rarely","2008","general elemantary","Rural Area","361","0.510726952135316","0.473265028423097","0.548188875847535"
"Rarely","2008","middle vocational","Urban Area","3771","0.617727287902386","0.605585303360445","0.629869272444327"
"Rarely","2008","middle vocational","Rural Area","2212","0.60056944689082","0.584530067570404","0.616608826211235"
"Rarely","2008","vocational + Abi","Urban Area","543","0.642591844263029","0.609790548611851","0.675393139914207"
"Rarely","2008","vocational + Abi","Rural Area","178","0.626639815487741","0.569262561231952","0.68401706974353"
"Rarely","2008","higher vocational","Urban Area","571","0.636723634564626","0.605090978060094","0.668356291069158"
"Rarely","2008","higher vocational","Rural Area","344","0.628449171508826","0.587348868232495","0.669549474785158"
"Rarely","2008","higher education","Urban Area","1689","0.570356093340031","0.552624426437695","0.588087760242367"
"Rarely","2008","higher education","Rural Area","679","0.588061159972208","0.56026002881919","0.615862291125227"
"Never","2008","in school","Urban Area","25","","",""
"Never","2008","in school","Rural Area","14","","",""
"Never","2008","inadequately","Urban Area","68","0.509443138433373","0.42511476127156","0.593771515595187"
"Never","2008","inadequately","Rural Area","28","","",""
"Never","2008","general elemantary","Urban Area","416","0.340501038823917","0.315194626975749","0.365807450672085"
"Never","2008","general elemantary","Rural Area","224","0.349917950498322","0.314175260187011","0.385660640809633"
"Never","2008","middle vocational","Urban Area","1010","0.176625433794891","0.167096814445395","0.186154053144386"
"Never","2008","middle vocational","Rural Area","631","0.191180818414184","0.178303270347826","0.204058366480542"
"Never","2008","vocational + Abi","Urban Area","80","0.101506392829032","0.0808361605045272","0.122176625153536"
"Never","2008","vocational + Abi","Rural Area","30","0.1144697909691","0.0767026679371115","0.152236914001088"
"Never","2008","higher vocational","Urban Area","88","0.126503172769656","0.104639506829471","0.148366838709841"
"Never","2008","higher vocational","Rural Area","59","0.113453461599866","0.0864785223481959","0.140428400851536"
"Never","2008","higher education","Urban Area","156","0.06951099299233","0.060401282764472","0.078620703220188"
"Never","2008","higher education","Rural Area","62","0.0635558570084796","0.0497757187152444","0.0773359953017148"
"Daily","2009","in school","Urban Area","","","",""
"Daily","2009","in school","Rural Area","","","",""
"Daily","2009","inadequately","Urban Area","","","",""
"Daily","2009","inadequately","Rural Area","","","",""
"Daily","2009","general elemantary","Urban Area","","","",""
"Daily","2009","general elemantary","Rural Area","","","",""
"Daily","2009","middle vocational","Urban Area","","","",""
"Daily","2009","middle vocational","Rural Area","","","",""
"Daily","2009","vocational + Abi","Urban Area","","","",""
"Daily","2009","vocational + Abi","Rural Area","","","",""
"Daily","2009","higher vocational","Urban Area","","","",""
"Daily","2009","higher vocational","Rural Area","","","",""
"Daily","2009","higher education","Urban Area","","","",""
"Daily","2009","higher education","Rural Area","","","",""
"Min 1x per week","2009","in school","Urban Area","","","",""
"Min 1x per week","2009","in school","Rural Area","","","",""
"Min 1x per week","2009","inadequately","Urban Area","","","",""
"Min 1x per week","2009","inadequately","Rural Area","","","",""
"Min 1x per week","2009","general elemantary","Urban Area","","","",""
"Min 1x per week","2009","general elemantary","Rural Area","","","",""
"Min 1x per week","2009","middle vocational","Urban Area","","","",""
"Min 1x per week","2009","middle vocational","Rural Area","","","",""
"Min 1x per week","2009","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2009","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2009","higher vocational","Urban Area","","","",""
"Min 1x per week","2009","higher vocational","Rural Area","","","",""
"Min 1x per week","2009","higher education","Urban Area","","","",""
"Min 1x per week","2009","higher education","Rural Area","","","",""
"Min 1x per month","2009","in school","Urban Area","","","",""
"Min 1x per month","2009","in school","Rural Area","","","",""
"Min 1x per month","2009","inadequately","Urban Area","","","",""
"Min 1x per month","2009","inadequately","Rural Area","","","",""
"Min 1x per month","2009","general elemantary","Urban Area","","","",""
"Min 1x per month","2009","general elemantary","Rural Area","","","",""
"Min 1x per month","2009","middle vocational","Urban Area","","","",""
"Min 1x per month","2009","middle vocational","Rural Area","","","",""
"Min 1x per month","2009","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2009","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2009","higher vocational","Urban Area","","","",""
"Min 1x per month","2009","higher vocational","Rural Area","","","",""
"Min 1x per month","2009","higher education","Urban Area","","","",""
"Min 1x per month","2009","higher education","Rural Area","","","",""
"Rarely","2009","in school","Urban Area","","","",""
"Rarely","2009","in school","Rural Area","","","",""
"Rarely","2009","inadequately","Urban Area","","","",""
"Rarely","2009","inadequately","Rural Area","","","",""
"Rarely","2009","general elemantary","Urban Area","","","",""
"Rarely","2009","general elemantary","Rural Area","","","",""
"Rarely","2009","middle vocational","Urban Area","","","",""
"Rarely","2009","middle vocational","Rural Area","","","",""
"Rarely","2009","vocational + Abi","Urban Area","","","",""
"Rarely","2009","vocational + Abi","Rural Area","","","",""
"Rarely","2009","higher vocational","Urban Area","","","",""
"Rarely","2009","higher vocational","Rural Area","","","",""
"Rarely","2009","higher education","Urban Area","","","",""
"Rarely","2009","higher education","Rural Area","","","",""
"Never","2009","in school","Urban Area","","","",""
"Never","2009","in school","Rural Area","","","",""
"Never","2009","inadequately","Urban Area","","","",""
"Never","2009","inadequately","Rural Area","","","",""
"Never","2009","general elemantary","Urban Area","","","",""
"Never","2009","general elemantary","Rural Area","","","",""
"Never","2009","middle vocational","Urban Area","","","",""
"Never","2009","middle vocational","Rural Area","","","",""
"Never","2009","vocational + Abi","Urban Area","","","",""
"Never","2009","vocational + Abi","Rural Area","","","",""
"Never","2009","higher vocational","Urban Area","","","",""
"Never","2009","higher vocational","Rural Area","","","",""
"Never","2009","higher education","Urban Area","","","",""
"Never","2009","higher education","Rural Area","","","",""
"Daily","2010","in school","Urban Area","","","",""
"Daily","2010","in school","Rural Area","","","",""
"Daily","2010","inadequately","Urban Area","","","",""
"Daily","2010","inadequately","Rural Area","","","",""
"Daily","2010","general elemantary","Urban Area","","","",""
"Daily","2010","general elemantary","Rural Area","","","",""
"Daily","2010","middle vocational","Urban Area","","","",""
"Daily","2010","middle vocational","Rural Area","","","",""
"Daily","2010","vocational + Abi","Urban Area","","","",""
"Daily","2010","vocational + Abi","Rural Area","","","",""
"Daily","2010","higher vocational","Urban Area","","","",""
"Daily","2010","higher vocational","Rural Area","","","",""
"Daily","2010","higher education","Urban Area","","","",""
"Daily","2010","higher education","Rural Area","","","",""
"Min 1x per week","2010","in school","Urban Area","","","",""
"Min 1x per week","2010","in school","Rural Area","","","",""
"Min 1x per week","2010","inadequately","Urban Area","","","",""
"Min 1x per week","2010","inadequately","Rural Area","","","",""
"Min 1x per week","2010","general elemantary","Urban Area","","","",""
"Min 1x per week","2010","general elemantary","Rural Area","","","",""
"Min 1x per week","2010","middle vocational","Urban Area","","","",""
"Min 1x per week","2010","middle vocational","Rural Area","","","",""
"Min 1x per week","2010","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2010","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2010","higher vocational","Urban Area","","","",""
"Min 1x per week","2010","higher vocational","Rural Area","","","",""
"Min 1x per week","2010","higher education","Urban Area","","","",""
"Min 1x per week","2010","higher education","Rural Area","","","",""
"Min 1x per month","2010","in school","Urban Area","","","",""
"Min 1x per month","2010","in school","Rural Area","","","",""
"Min 1x per month","2010","inadequately","Urban Area","","","",""
