"pli0082","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2006","Saxony","higher vocational","","","",""
"Daily","2006","Saxony","higher education","","","",""
"Daily","2006","Saxony-Anhalt","in school","","","",""
"Daily","2006","Saxony-Anhalt","inadequately","","","",""
"Daily","2006","Saxony-Anhalt","general elemantary","","","",""
"Daily","2006","Saxony-Anhalt","middle vocational","","","",""
"Daily","2006","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","2006","Saxony-Anhalt","higher vocational","","","",""
"Daily","2006","Saxony-Anhalt","higher education","","","",""
"Daily","2006","Thuringia","in school","","","",""
"Daily","2006","Thuringia","inadequately","","","",""
"Daily","2006","Thuringia","general elemantary","","","",""
"Daily","2006","Thuringia","middle vocational","","","",""
"Daily","2006","Thuringia","vocational + Abi","","","",""
"Daily","2006","Thuringia","higher vocational","","","",""
"Daily","2006","Thuringia","higher education","","","",""
"Min 1x per week","2006","Schleswig-Holstein","in school","","","",""
"Min 1x per week","2006","Schleswig-Holstein","inadequately","","","",""
"Min 1x per week","2006","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per week","2006","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per week","2006","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per week","2006","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per week","2006","Schleswig-Holstein","higher education","","","",""
"Min 1x per week","2006","Hamburg","in school","","","",""
"Min 1x per week","2006","Hamburg","inadequately","","","",""
"Min 1x per week","2006","Hamburg","general elemantary","","","",""
"Min 1x per week","2006","Hamburg","middle vocational","","","",""
"Min 1x per week","2006","Hamburg","vocational + Abi","","","",""
"Min 1x per week","2006","Hamburg","higher vocational","","","",""
"Min 1x per week","2006","Hamburg","higher education","","","",""
"Min 1x per week","2006","Lower Saxony","in school","","","",""
"Min 1x per week","2006","Lower Saxony","inadequately","","","",""
"Min 1x per week","2006","Lower Saxony","general elemantary","","","",""
"Min 1x per week","2006","Lower Saxony","middle vocational","","","",""
"Min 1x per week","2006","Lower Saxony","vocational + Abi","","","",""
"Min 1x per week","2006","Lower Saxony","higher vocational","","","",""
"Min 1x per week","2006","Lower Saxony","higher education","","","",""
"Min 1x per week","2006","Bremen","in school","","","",""
"Min 1x per week","2006","Bremen","inadequately","","","",""
"Min 1x per week","2006","Bremen","general elemantary","","","",""
"Min 1x per week","2006","Bremen","middle vocational","","","",""
"Min 1x per week","2006","Bremen","vocational + Abi","","","",""
"Min 1x per week","2006","Bremen","higher vocational","","","",""
"Min 1x per week","2006","Bremen","higher education","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","in school","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","higher education","","","",""
"Min 1x per week","2006","Hesse","in school","","","",""
"Min 1x per week","2006","Hesse","inadequately","","","",""
"Min 1x per week","2006","Hesse","general elemantary","","","",""
"Min 1x per week","2006","Hesse","middle vocational","","","",""
"Min 1x per week","2006","Hesse","vocational + Abi","","","",""
"Min 1x per week","2006","Hesse","higher vocational","","","",""
"Min 1x per week","2006","Hesse","higher education","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per week","2006","Baden-Württemberg","in school","","","",""
"Min 1x per week","2006","Baden-Württemberg","inadequately","","","",""
"Min 1x per week","2006","Baden-Württemberg","general elemantary","","","",""
"Min 1x per week","2006","Baden-Württemberg","middle vocational","","","",""
"Min 1x per week","2006","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per week","2006","Baden-Württemberg","higher vocational","","","",""
"Min 1x per week","2006","Baden-Württemberg","higher education","","","",""
"Min 1x per week","2006","Bavaria","in school","","","",""
"Min 1x per week","2006","Bavaria","inadequately","","","",""
"Min 1x per week","2006","Bavaria","general elemantary","","","",""
"Min 1x per week","2006","Bavaria","middle vocational","","","",""
"Min 1x per week","2006","Bavaria","vocational + Abi","","","",""
"Min 1x per week","2006","Bavaria","higher vocational","","","",""
"Min 1x per week","2006","Bavaria","higher education","","","",""
"Min 1x per week","2006","Berlin","in school","","","",""
"Min 1x per week","2006","Berlin","inadequately","","","",""
"Min 1x per week","2006","Berlin","general elemantary","","","",""
"Min 1x per week","2006","Berlin","middle vocational","","","",""
"Min 1x per week","2006","Berlin","vocational + Abi","","","",""
"Min 1x per week","2006","Berlin","higher vocational","","","",""
"Min 1x per week","2006","Berlin","higher education","","","",""
"Min 1x per week","2006","Brandenburg","in school","","","",""
"Min 1x per week","2006","Brandenburg","inadequately","","","",""
"Min 1x per week","2006","Brandenburg","general elemantary","","","",""
"Min 1x per week","2006","Brandenburg","middle vocational","","","",""
"Min 1x per week","2006","Brandenburg","vocational + Abi","","","",""
"Min 1x per week","2006","Brandenburg","higher vocational","","","",""
"Min 1x per week","2006","Brandenburg","higher education","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per week","2006","Saxony","in school","","","",""
"Min 1x per week","2006","Saxony","inadequately","","","",""
"Min 1x per week","2006","Saxony","general elemantary","","","",""
"Min 1x per week","2006","Saxony","middle vocational","","","",""
"Min 1x per week","2006","Saxony","vocational + Abi","","","",""
"Min 1x per week","2006","Saxony","higher vocational","","","",""
"Min 1x per week","2006","Saxony","higher education","","","",""
"Min 1x per week","2006","Saxony-Anhalt","in school","","","",""
"Min 1x per week","2006","Saxony-Anhalt","inadequately","","","",""
"Min 1x per week","2006","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per week","2006","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per week","2006","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per week","2006","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per week","2006","Saxony-Anhalt","higher education","","","",""
"Min 1x per week","2006","Thuringia","in school","","","",""
"Min 1x per week","2006","Thuringia","inadequately","","","",""
"Min 1x per week","2006","Thuringia","general elemantary","","","",""
"Min 1x per week","2006","Thuringia","middle vocational","","","",""
"Min 1x per week","2006","Thuringia","vocational + Abi","","","",""
"Min 1x per week","2006","Thuringia","higher vocational","","","",""
"Min 1x per week","2006","Thuringia","higher education","","","",""
"Min 1x per month","2006","Schleswig-Holstein","in school","","","",""
"Min 1x per month","2006","Schleswig-Holstein","inadequately","","","",""
"Min 1x per month","2006","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per month","2006","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per month","2006","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per month","2006","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per month","2006","Schleswig-Holstein","higher education","","","",""
"Min 1x per month","2006","Hamburg","in school","","","",""
"Min 1x per month","2006","Hamburg","inadequately","","","",""
"Min 1x per month","2006","Hamburg","general elemantary","","","",""
"Min 1x per month","2006","Hamburg","middle vocational","","","",""
"Min 1x per month","2006","Hamburg","vocational + Abi","","","",""
"Min 1x per month","2006","Hamburg","higher vocational","","","",""
"Min 1x per month","2006","Hamburg","higher education","","","",""
"Min 1x per month","2006","Lower Saxony","in school","","","",""
"Min 1x per month","2006","Lower Saxony","inadequately","","","",""
"Min 1x per month","2006","Lower Saxony","general elemantary","","","",""
"Min 1x per month","2006","Lower Saxony","middle vocational","","","",""
"Min 1x per month","2006","Lower Saxony","vocational + Abi","","","",""
"Min 1x per month","2006","Lower Saxony","higher vocational","","","",""
"Min 1x per month","2006","Lower Saxony","higher education","","","",""
"Min 1x per month","2006","Bremen","in school","","","",""
"Min 1x per month","2006","Bremen","inadequately","","","",""
"Min 1x per month","2006","Bremen","general elemantary","","","",""
"Min 1x per month","2006","Bremen","middle vocational","","","",""
"Min 1x per month","2006","Bremen","vocational + Abi","","","",""
"Min 1x per month","2006","Bremen","higher vocational","","","",""
"Min 1x per month","2006","Bremen","higher education","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","in school","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","higher education","","","",""
"Min 1x per month","2006","Hesse","in school","","","",""
"Min 1x per month","2006","Hesse","inadequately","","","",""
"Min 1x per month","2006","Hesse","general elemantary","","","",""
"Min 1x per month","2006","Hesse","middle vocational","","","",""
"Min 1x per month","2006","Hesse","vocational + Abi","","","",""
"Min 1x per month","2006","Hesse","higher vocational","","","",""
"Min 1x per month","2006","Hesse","higher education","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per month","2006","Baden-Württemberg","in school","","","",""
"Min 1x per month","2006","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","2006","Baden-Württemberg","general elemantary","","","",""
"Min 1x per month","2006","Baden-Württemberg","middle vocational","","","",""
"Min 1x per month","2006","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per month","2006","Baden-Württemberg","higher vocational","","","",""
"Min 1x per month","2006","Baden-Württemberg","higher education","","","",""
"Min 1x per month","2006","Bavaria","in school","","","",""
"Min 1x per month","2006","Bavaria","inadequately","","","",""
"Min 1x per month","2006","Bavaria","general elemantary","","","",""
"Min 1x per month","2006","Bavaria","middle vocational","","","",""
"Min 1x per month","2006","Bavaria","vocational + Abi","","","",""
"Min 1x per month","2006","Bavaria","higher vocational","","","",""
"Min 1x per month","2006","Bavaria","higher education","","","",""
"Min 1x per month","2006","Berlin","in school","","","",""
"Min 1x per month","2006","Berlin","inadequately","","","",""
"Min 1x per month","2006","Berlin","general elemantary","","","",""
"Min 1x per month","2006","Berlin","middle vocational","","","",""
"Min 1x per month","2006","Berlin","vocational + Abi","","","",""
"Min 1x per month","2006","Berlin","higher vocational","","","",""
"Min 1x per month","2006","Berlin","higher education","","","",""
"Min 1x per month","2006","Brandenburg","in school","","","",""
"Min 1x per month","2006","Brandenburg","inadequately","","","",""
"Min 1x per month","2006","Brandenburg","general elemantary","","","",""
"Min 1x per month","2006","Brandenburg","middle vocational","","","",""
"Min 1x per month","2006","Brandenburg","vocational + Abi","","","",""
"Min 1x per month","2006","Brandenburg","higher vocational","","","",""
"Min 1x per month","2006","Brandenburg","higher education","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per month","2006","Saxony","in school","","","",""
"Min 1x per month","2006","Saxony","inadequately","","","",""
"Min 1x per month","2006","Saxony","general elemantary","","","",""
"Min 1x per month","2006","Saxony","middle vocational","","","",""
"Min 1x per month","2006","Saxony","vocational + Abi","","","",""
"Min 1x per month","2006","Saxony","higher vocational","","","",""
"Min 1x per month","2006","Saxony","higher education","","","",""
"Min 1x per month","2006","Saxony-Anhalt","in school","","","",""
"Min 1x per month","2006","Saxony-Anhalt","inadequately","","","",""
"Min 1x per month","2006","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per month","2006","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per month","2006","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per month","2006","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per month","2006","Saxony-Anhalt","higher education","","","",""
"Min 1x per month","2006","Thuringia","in school","","","",""
"Min 1x per month","2006","Thuringia","inadequately","","","",""
"Min 1x per month","2006","Thuringia","general elemantary","","","",""
"Min 1x per month","2006","Thuringia","middle vocational","","","",""
"Min 1x per month","2006","Thuringia","vocational + Abi","","","",""
"Min 1x per month","2006","Thuringia","higher vocational","","","",""
"Min 1x per month","2006","Thuringia","higher education","","","",""
"Rarely","2006","Schleswig-Holstein","in school","","","",""
"Rarely","2006","Schleswig-Holstein","inadequately","","","",""
"Rarely","2006","Schleswig-Holstein","general elemantary","","","",""
"Rarely","2006","Schleswig-Holstein","middle vocational","","","",""
"Rarely","2006","Schleswig-Holstein","vocational + Abi","","","",""
"Rarely","2006","Schleswig-Holstein","higher vocational","","","",""
"Rarely","2006","Schleswig-Holstein","higher education","","","",""
"Rarely","2006","Hamburg","in school","","","",""
"Rarely","2006","Hamburg","inadequately","","","",""
"Rarely","2006","Hamburg","general elemantary","","","",""
"Rarely","2006","Hamburg","middle vocational","","","",""
"Rarely","2006","Hamburg","vocational + Abi","","","",""
"Rarely","2006","Hamburg","higher vocational","","","",""
"Rarely","2006","Hamburg","higher education","","","",""
"Rarely","2006","Lower Saxony","in school","","","",""
"Rarely","2006","Lower Saxony","inadequately","","","",""
"Rarely","2006","Lower Saxony","general elemantary","","","",""
"Rarely","2006","Lower Saxony","middle vocational","","","",""
"Rarely","2006","Lower Saxony","vocational + Abi","","","",""
"Rarely","2006","Lower Saxony","higher vocational","","","",""
"Rarely","2006","Lower Saxony","higher education","","","",""
"Rarely","2006","Bremen","in school","","","",""
"Rarely","2006","Bremen","inadequately","","","",""
"Rarely","2006","Bremen","general elemantary","","","",""
"Rarely","2006","Bremen","middle vocational","","","",""
"Rarely","2006","Bremen","vocational + Abi","","","",""
"Rarely","2006","Bremen","higher vocational","","","",""
"Rarely","2006","Bremen","higher education","","","",""
"Rarely","2006","North Rhine-Westphalia","in school","","","",""
"Rarely","2006","North Rhine-Westphalia","inadequately","","","",""
"Rarely","2006","North Rhine-Westphalia","general elemantary","","","",""
"Rarely","2006","North Rhine-Westphalia","middle vocational","","","",""
"Rarely","2006","North Rhine-Westphalia","vocational + Abi","","","",""
"Rarely","2006","North Rhine-Westphalia","higher vocational","","","",""
"Rarely","2006","North Rhine-Westphalia","higher education","","","",""
"Rarely","2006","Hesse","in school","","","",""
"Rarely","2006","Hesse","inadequately","","","",""
"Rarely","2006","Hesse","general elemantary","","","",""
"Rarely","2006","Hesse","middle vocational","","","",""
"Rarely","2006","Hesse","vocational + Abi","","","",""
"Rarely","2006","Hesse","higher vocational","","","",""
"Rarely","2006","Hesse","higher education","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","in school","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rarely","2006","Baden-Württemberg","in school","","","",""
"Rarely","2006","Baden-Württemberg","inadequately","","","",""
"Rarely","2006","Baden-Württemberg","general elemantary","","","",""
"Rarely","2006","Baden-Württemberg","middle vocational","","","",""
"Rarely","2006","Baden-Württemberg","vocational + Abi","","","",""
"Rarely","2006","Baden-Württemberg","higher vocational","","","",""
"Rarely","2006","Baden-Württemberg","higher education","","","",""
"Rarely","2006","Bavaria","in school","","","",""
"Rarely","2006","Bavaria","inadequately","","","",""
"Rarely","2006","Bavaria","general elemantary","","","",""
"Rarely","2006","Bavaria","middle vocational","","","",""
"Rarely","2006","Bavaria","vocational + Abi","","","",""
"Rarely","2006","Bavaria","higher vocational","","","",""
"Rarely","2006","Bavaria","higher education","","","",""
"Rarely","2006","Berlin","in school","","","",""
"Rarely","2006","Berlin","inadequately","","","",""
"Rarely","2006","Berlin","general elemantary","","","",""
"Rarely","2006","Berlin","middle vocational","","","",""
"Rarely","2006","Berlin","vocational + Abi","","","",""
"Rarely","2006","Berlin","higher vocational","","","",""
"Rarely","2006","Berlin","higher education","","","",""
"Rarely","2006","Brandenburg","in school","","","",""
"Rarely","2006","Brandenburg","inadequately","","","",""
"Rarely","2006","Brandenburg","general elemantary","","","",""
"Rarely","2006","Brandenburg","middle vocational","","","",""
"Rarely","2006","Brandenburg","vocational + Abi","","","",""
"Rarely","2006","Brandenburg","higher vocational","","","",""
"Rarely","2006","Brandenburg","higher education","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","in school","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","higher education","","","",""
"Rarely","2006","Saxony","in school","","","",""
"Rarely","2006","Saxony","inadequately","","","",""
"Rarely","2006","Saxony","general elemantary","","","",""
"Rarely","2006","Saxony","middle vocational","","","",""
"Rarely","2006","Saxony","vocational + Abi","","","",""
"Rarely","2006","Saxony","higher vocational","","","",""
"Rarely","2006","Saxony","higher education","","","",""
"Rarely","2006","Saxony-Anhalt","in school","","","",""
"Rarely","2006","Saxony-Anhalt","inadequately","","","",""
"Rarely","2006","Saxony-Anhalt","general elemantary","","","",""
"Rarely","2006","Saxony-Anhalt","middle vocational","","","",""
"Rarely","2006","Saxony-Anhalt","vocational + Abi","","","",""
"Rarely","2006","Saxony-Anhalt","higher vocational","","","",""
"Rarely","2006","Saxony-Anhalt","higher education","","","",""
"Rarely","2006","Thuringia","in school","","","",""
"Rarely","2006","Thuringia","inadequately","","","",""
"Rarely","2006","Thuringia","general elemantary","","","",""
"Rarely","2006","Thuringia","middle vocational","","","",""
"Rarely","2006","Thuringia","vocational + Abi","","","",""
"Rarely","2006","Thuringia","higher vocational","","","",""
"Rarely","2006","Thuringia","higher education","","","",""
"Never","2006","Schleswig-Holstein","in school","","","",""
"Never","2006","Schleswig-Holstein","inadequately","","","",""
"Never","2006","Schleswig-Holstein","general elemantary","","","",""
"Never","2006","Schleswig-Holstein","middle vocational","","","",""
"Never","2006","Schleswig-Holstein","vocational + Abi","","","",""
"Never","2006","Schleswig-Holstein","higher vocational","","","",""
"Never","2006","Schleswig-Holstein","higher education","","","",""
"Never","2006","Hamburg","in school","","","",""
"Never","2006","Hamburg","inadequately","","","",""
"Never","2006","Hamburg","general elemantary","","","",""
"Never","2006","Hamburg","middle vocational","","","",""
"Never","2006","Hamburg","vocational + Abi","","","",""
"Never","2006","Hamburg","higher vocational","","","",""
"Never","2006","Hamburg","higher education","","","",""
"Never","2006","Lower Saxony","in school","","","",""
"Never","2006","Lower Saxony","inadequately","","","",""
"Never","2006","Lower Saxony","general elemantary","","","",""
"Never","2006","Lower Saxony","middle vocational","","","",""
"Never","2006","Lower Saxony","vocational + Abi","","","",""
"Never","2006","Lower Saxony","higher vocational","","","",""
"Never","2006","Lower Saxony","higher education","","","",""
"Never","2006","Bremen","in school","","","",""
"Never","2006","Bremen","inadequately","","","",""
"Never","2006","Bremen","general elemantary","","","",""
"Never","2006","Bremen","middle vocational","","","",""
"Never","2006","Bremen","vocational + Abi","","","",""
"Never","2006","Bremen","higher vocational","","","",""
"Never","2006","Bremen","higher education","","","",""
"Never","2006","North Rhine-Westphalia","in school","","","",""
"Never","2006","North Rhine-Westphalia","inadequately","","","",""
"Never","2006","North Rhine-Westphalia","general elemantary","","","",""
"Never","2006","North Rhine-Westphalia","middle vocational","","","",""
"Never","2006","North Rhine-Westphalia","vocational + Abi","","","",""
"Never","2006","North Rhine-Westphalia","higher vocational","","","",""
"Never","2006","North Rhine-Westphalia","higher education","","","",""
"Never","2006","Hesse","in school","","","",""
"Never","2006","Hesse","inadequately","","","",""
"Never","2006","Hesse","general elemantary","","","",""
"Never","2006","Hesse","middle vocational","","","",""
"Never","2006","Hesse","vocational + Abi","","","",""
"Never","2006","Hesse","higher vocational","","","",""
"Never","2006","Hesse","higher education","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","in school","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","higher education","","","",""
"Never","2006","Baden-Württemberg","in school","","","",""
"Never","2006","Baden-Württemberg","inadequately","","","",""
"Never","2006","Baden-Württemberg","general elemantary","","","",""
"Never","2006","Baden-Württemberg","middle vocational","","","",""
"Never","2006","Baden-Württemberg","vocational + Abi","","","",""
"Never","2006","Baden-Württemberg","higher vocational","","","",""
"Never","2006","Baden-Württemberg","higher education","","","",""
"Never","2006","Bavaria","in school","","","",""
"Never","2006","Bavaria","inadequately","","","",""
"Never","2006","Bavaria","general elemantary","","","",""
"Never","2006","Bavaria","middle vocational","","","",""
"Never","2006","Bavaria","vocational + Abi","","","",""
"Never","2006","Bavaria","higher vocational","","","",""
"Never","2006","Bavaria","higher education","","","",""
"Never","2006","Berlin","in school","","","",""
"Never","2006","Berlin","inadequately","","","",""
"Never","2006","Berlin","general elemantary","","","",""
"Never","2006","Berlin","middle vocational","","","",""
"Never","2006","Berlin","vocational + Abi","","","",""
"Never","2006","Berlin","higher vocational","","","",""
"Never","2006","Berlin","higher education","","","",""
"Never","2006","Brandenburg","in school","","","",""
"Never","2006","Brandenburg","inadequately","","","",""
"Never","2006","Brandenburg","general elemantary","","","",""
"Never","2006","Brandenburg","middle vocational","","","",""
"Never","2006","Brandenburg","vocational + Abi","","","",""
"Never","2006","Brandenburg","higher vocational","","","",""
"Never","2006","Brandenburg","higher education","","","",""
"Never","2006","Mecklenburg-Western Pomerania","in school","","","",""
"Never","2006","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","2006","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","2006","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Never","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Never","2006","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","2006","Mecklenburg-Western Pomerania","higher education","","","",""
"Never","2006","Saxony","in school","","","",""
"Never","2006","Saxony","inadequately","","","",""
"Never","2006","Saxony","general elemantary","","","",""
"Never","2006","Saxony","middle vocational","","","",""
"Never","2006","Saxony","vocational + Abi","","","",""
"Never","2006","Saxony","higher vocational","","","",""
"Never","2006","Saxony","higher education","","","",""
"Never","2006","Saxony-Anhalt","in school","","","",""
"Never","2006","Saxony-Anhalt","inadequately","","","",""
"Never","2006","Saxony-Anhalt","general elemantary","","","",""
"Never","2006","Saxony-Anhalt","middle vocational","","","",""
"Never","2006","Saxony-Anhalt","vocational + Abi","","","",""
"Never","2006","Saxony-Anhalt","higher vocational","","","",""
"Never","2006","Saxony-Anhalt","higher education","","","",""
"Never","2006","Thuringia","in school","","","",""
"Never","2006","Thuringia","inadequately","","","",""
"Never","2006","Thuringia","general elemantary","","","",""
"Never","2006","Thuringia","middle vocational","","","",""
"Never","2006","Thuringia","vocational + Abi","","","",""
"Never","2006","Thuringia","higher vocational","","","",""
"Never","2006","Thuringia","higher education","","","",""
"Daily","2007","Schleswig-Holstein","in school","","","",""
"Daily","2007","Schleswig-Holstein","inadequately","","","",""
"Daily","2007","Schleswig-Holstein","general elemantary","","","",""
"Daily","2007","Schleswig-Holstein","middle vocational","","","",""
"Daily","2007","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","2007","Schleswig-Holstein","higher vocational","","","",""
"Daily","2007","Schleswig-Holstein","higher education","","","",""
"Daily","2007","Hamburg","in school","","","",""
"Daily","2007","Hamburg","inadequately","","","",""
"Daily","2007","Hamburg","general elemantary","","","",""
"Daily","2007","Hamburg","middle vocational","","","",""
"Daily","2007","Hamburg","vocational + Abi","","","",""
"Daily","2007","Hamburg","higher vocational","","","",""
"Daily","2007","Hamburg","higher education","","","",""
"Daily","2007","Lower Saxony","in school","","","",""
"Daily","2007","Lower Saxony","inadequately","","","",""
"Daily","2007","Lower Saxony","general elemantary","","","",""
"Daily","2007","Lower Saxony","middle vocational","","","",""
"Daily","2007","Lower Saxony","vocational + Abi","","","",""
"Daily","2007","Lower Saxony","higher vocational","","","",""
"Daily","2007","Lower Saxony","higher education","","","",""
"Daily","2007","Bremen","in school","","","",""
"Daily","2007","Bremen","inadequately","","","",""
"Daily","2007","Bremen","general elemantary","","","",""
"Daily","2007","Bremen","middle vocational","","","",""
"Daily","2007","Bremen","vocational + Abi","","","",""
"Daily","2007","Bremen","higher vocational","","","",""
"Daily","2007","Bremen","higher education","","","",""
"Daily","2007","North Rhine-Westphalia","in school","","","",""
"Daily","2007","North Rhine-Westphalia","inadequately","","","",""
"Daily","2007","North Rhine-Westphalia","general elemantary","","","",""
"Daily","2007","North Rhine-Westphalia","middle vocational","","","",""
"Daily","2007","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","2007","North Rhine-Westphalia","higher vocational","","","",""
"Daily","2007","North Rhine-Westphalia","higher education","","","",""
"Daily","2007","Hesse","in school","","","",""
"Daily","2007","Hesse","inadequately","","","",""
"Daily","2007","Hesse","general elemantary","","","",""
"Daily","2007","Hesse","middle vocational","","","",""
"Daily","2007","Hesse","vocational + Abi","","","",""
"Daily","2007","Hesse","higher vocational","","","",""
"Daily","2007","Hesse","higher education","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","higher vocational","","","",""
