"pli0082","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2010","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2010","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2010","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2010","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2010","Single parent ","West Germany","","","",""
"Min 1x per month","2010","Single parent ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2010","1-pers.-HH","West Germany","","","",""
"Rarely","2010","1-pers.-HH","East Germany","","","",""
"Rarely","2010","(Married) couple without C. ","West Germany","","","",""
"Rarely","2010","(Married) couple without C. ","East Germany","","","",""
"Rarely","2010","Single parent ","West Germany","","","",""
"Rarely","2010","Single parent ","East Germany","","","",""
"Rarely","2010","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2010","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2010","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2010","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2010","1-pers.-HH","West Germany","","","",""
"Never","2010","1-pers.-HH","East Germany","","","",""
"Never","2010","(Married) couple without C. ","West Germany","","","",""
"Never","2010","(Married) couple without C. ","East Germany","","","",""
"Never","2010","Single parent ","West Germany","","","",""
"Never","2010","Single parent ","East Germany","","","",""
"Never","2010","Couple + C. LE 16 ","West Germany","","","",""
"Never","2010","Couple + C. LE 16 ","East Germany","","","",""
"Never","2010","Couple + C. GT 16 ","West Germany","","","",""
"Never","2010","Couple + C. GT 16 ","East Germany","","","",""
"Never","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2011","1-pers.-HH","West Germany","","","",""
"Daily","2011","1-pers.-HH","East Germany","","","",""
"Daily","2011","(Married) couple without C. ","West Germany","","","",""
"Daily","2011","(Married) couple without C. ","East Germany","","","",""
"Daily","2011","Single parent ","West Germany","","","",""
"Daily","2011","Single parent ","East Germany","","","",""
"Daily","2011","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2011","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2011","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2011","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2011","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2011","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2011","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2011","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2011","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2011","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2011","Single parent ","West Germany","","","",""
"Min 1x per week","2011","Single parent ","East Germany","","","",""
"Min 1x per week","2011","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2011","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2011","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2011","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2011","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2011","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2011","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2011","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2011","Single parent ","West Germany","","","",""
"Min 1x per month","2011","Single parent ","East Germany","","","",""
"Min 1x per month","2011","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2011","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2011","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2011","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2011","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2011","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2011","1-pers.-HH","West Germany","","","",""
"Rarely","2011","1-pers.-HH","East Germany","","","",""
"Rarely","2011","(Married) couple without C. ","West Germany","","","",""
"Rarely","2011","(Married) couple without C. ","East Germany","","","",""
"Rarely","2011","Single parent ","West Germany","","","",""
"Rarely","2011","Single parent ","East Germany","","","",""
"Rarely","2011","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2011","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2011","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2011","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2011","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2011","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2011","1-pers.-HH","West Germany","","","",""
"Never","2011","1-pers.-HH","East Germany","","","",""
"Never","2011","(Married) couple without C. ","West Germany","","","",""
"Never","2011","(Married) couple without C. ","East Germany","","","",""
"Never","2011","Single parent ","West Germany","","","",""
"Never","2011","Single parent ","East Germany","","","",""
"Never","2011","Couple + C. LE 16 ","West Germany","","","",""
"Never","2011","Couple + C. LE 16 ","East Germany","","","",""
"Never","2011","Couple + C. GT 16 ","West Germany","","","",""
"Never","2011","Couple + C. GT 16 ","East Germany","","","",""
"Never","2011","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2011","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2012","1-pers.-HH","West Germany","","","",""
"Daily","2012","1-pers.-HH","East Germany","","","",""
"Daily","2012","(Married) couple without C. ","West Germany","","","",""
"Daily","2012","(Married) couple without C. ","East Germany","","","",""
"Daily","2012","Single parent ","West Germany","","","",""
"Daily","2012","Single parent ","East Germany","","","",""
"Daily","2012","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2012","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2012","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2012","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2012","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2012","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2012","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2012","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2012","Single parent ","West Germany","","","",""
"Min 1x per week","2012","Single parent ","East Germany","","","",""
"Min 1x per week","2012","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2012","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2012","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2012","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2012","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2012","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2012","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2012","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2012","Single parent ","West Germany","","","",""
"Min 1x per month","2012","Single parent ","East Germany","","","",""
"Min 1x per month","2012","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2012","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2012","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2012","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2012","1-pers.-HH","West Germany","","","",""
"Rarely","2012","1-pers.-HH","East Germany","","","",""
"Rarely","2012","(Married) couple without C. ","West Germany","","","",""
"Rarely","2012","(Married) couple without C. ","East Germany","","","",""
"Rarely","2012","Single parent ","West Germany","","","",""
"Rarely","2012","Single parent ","East Germany","","","",""
"Rarely","2012","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2012","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2012","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2012","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2012","1-pers.-HH","West Germany","","","",""
"Never","2012","1-pers.-HH","East Germany","","","",""
"Never","2012","(Married) couple without C. ","West Germany","","","",""
"Never","2012","(Married) couple without C. ","East Germany","","","",""
"Never","2012","Single parent ","West Germany","","","",""
"Never","2012","Single parent ","East Germany","","","",""
"Never","2012","Couple + C. LE 16 ","West Germany","","","",""
"Never","2012","Couple + C. LE 16 ","East Germany","","","",""
"Never","2012","Couple + C. GT 16 ","West Germany","","","",""
"Never","2012","Couple + C. GT 16 ","East Germany","","","",""
"Never","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2013","1-pers.-HH","West Germany","5","","",""
"Daily","2013","1-pers.-HH","East Germany","2","","",""
"Daily","2013","(Married) couple without C. ","West Germany","8","","",""
"Daily","2013","(Married) couple without C. ","East Germany","1","","",""
"Daily","2013","Single parent ","West Germany","3","","",""
"Daily","2013","Single parent ","East Germany","1","","",""
"Daily","2013","Couple + C. LE 16 ","West Germany","3","","",""
"Daily","2013","Couple + C. LE 16 ","East Germany","6","","",""
"Daily","2013","Couple + C. GT 16 ","West Germany","1","","",""
"Daily","2013","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2013","Couple + C. LE and GT 16","West Germany","3","","",""
"Daily","2013","Couple + C. LE and GT 16","East Germany","1","","",""
"Min 1x per week","2013","1-pers.-HH","West Germany","105","0.0333805139890516","0.0265810611363562","0.040179966841747"
"Min 1x per week","2013","1-pers.-HH","East Germany","27","","",""
"Min 1x per week","2013","(Married) couple without C. ","West Germany","251","0.0455053435326516","0.0400657682321826","0.0509449188331206"
"Min 1x per week","2013","(Married) couple without C. ","East Germany","64","0.0263704777164233","0.019346266541474","0.0333946888913725"
"Min 1x per week","2013","Single parent ","West Germany","84","0.0438083237376952","0.0349333984636626","0.0526832490117279"
"Min 1x per week","2013","Single parent ","East Germany","24","","",""
"Min 1x per week","2013","Couple + C. LE 16 ","West Germany","339","0.0570380478121946","0.0507133127301619","0.0633627828942274"
"Min 1x per week","2013","Couple + C. LE 16 ","East Germany","100","0.0656297722130776","0.052245487729233","0.0790140566969221"
"Min 1x per week","2013","Couple + C. GT 16 ","West Germany","58","0.0215038969188755","0.015469835328399","0.027537958509352"
"Min 1x per week","2013","Couple + C. GT 16 ","East Germany","17","","",""
"Min 1x per week","2013","Couple + C. LE and GT 16","West Germany","48","0.0221670158777032","0.0152293880691756","0.0291046436862309"
"Min 1x per week","2013","Couple + C. LE and GT 16","East Germany","13","","",""
"Min 1x per month","2013","1-pers.-HH","West Germany","673","0.239724074519881","0.223564082996365","0.255884066043397"
"Min 1x per month","2013","1-pers.-HH","East Germany","197","0.220593994708443","0.193443809113816","0.24774418030307"
"Min 1x per month","2013","(Married) couple without C. ","West Germany","1772","0.301028747581524","0.289056362234621","0.313001132928428"
"Min 1x per month","2013","(Married) couple without C. ","East Germany","544","0.268448060908392","0.249021567615241","0.287874554201543"
"Min 1x per month","2013","Single parent ","West Germany","493","0.229402457000931","0.211170774454427","0.247634139547435"
"Min 1x per month","2013","Single parent ","East Germany","118","0.196037458297813","0.16336032118759","0.228714595408036"
"Min 1x per month","2013","Couple + C. LE 16 ","West Germany","1714","0.32349706814884","0.310739057974784","0.336255078322897"
"Min 1x per month","2013","Couple + C. LE 16 ","East Germany","377","0.262788232013965","0.238998787533118","0.286577676494812"
"Min 1x per month","2013","Couple + C. GT 16 ","West Germany","531","0.235282350439321","0.217637546554682","0.25292715432396"
"Min 1x per month","2013","Couple + C. GT 16 ","East Germany","134","0.223185406167303","0.188699180791503","0.257671631543104"
"Min 1x per month","2013","Couple + C. LE and GT 16","West Germany","438","0.221815311234196","0.202237589984553","0.241393032483839"
"Min 1x per month","2013","Couple + C. LE and GT 16","East Germany","72","0.273666664553141","0.222086101263982","0.3252472278423"
"Rarely","2013","1-pers.-HH","West Germany","1331","0.502803951427129","0.483877776085962","0.521730126768297"
"Rarely","2013","1-pers.-HH","East Germany","441","0.51053453858869","0.477802905354448","0.543266171822932"
"Rarely","2013","(Married) couple without C. ","West Germany","2990","0.532844278960941","0.51982226869946","0.545866289222422"
"Rarely","2013","(Married) couple without C. ","East Germany","1131","0.567377746624214","0.545659124432828","0.589096368815599"
"Rarely","2013","Single parent ","West Germany","1137","0.542555928177162","0.520953370857344","0.564158485496981"
"Rarely","2013","Single parent ","East Germany","311","0.555119871646585","0.514215337372222","0.596024405920948"
"Rarely","2013","Couple + C. LE 16 ","West Germany","2698","0.550624165475435","0.537058365194499","0.56418996575637"
"Rarely","2013","Couple + C. LE 16 ","East Germany","702","0.589722135110534","0.56313644289364","0.616307827327428"
"Rarely","2013","Couple + C. GT 16 ","West Germany","1387","0.624114298960399","0.603966316099982","0.644262281820815"
"Rarely","2013","Couple + C. GT 16 ","East Germany","355","0.651120078935252","0.611645036160214","0.69059512171029"
"Rarely","2013","Couple + C. LE and GT 16","West Germany","1047","0.648642161848937","0.626146309656828","0.671138014041046"
"Rarely","2013","Couple + C. LE and GT 16","East Germany","158","0.564432352727752","0.507068158277349","0.621796547178154"
"Never","2013","1-pers.-HH","West Germany","567","0.222267720341408","0.206529597022598","0.238005843660218"
"Never","2013","1-pers.-HH","East Germany","229","0.235138627249179","0.207370445724909","0.262906808773448"
"Never","2013","(Married) couple without C. ","West Germany","618","0.118298535805462","0.109869119375066","0.126727952235857"
"Never","2013","(Married) couple without C. ","East Germany","259","0.136696143229192","0.121636951409341","0.151755335049043"
"Never","2013","Single parent ","West Germany","326","0.183965531146542","0.167164482519213","0.20076657977387"
"Never","2013","Single parent ","East Germany","113","0.195786458980908","0.163125150605456","0.228447767356361"
"Never","2013","Couple + C. LE 16 ","West Germany","411","0.0683060912440934","0.0614262364341034","0.0751859460540833"
"Never","2013","Couple + C. LE 16 ","East Germany","130","0.079516445102881","0.0648939424239254","0.0941389477818366"
"Never","2013","Couple + C. GT 16 ","West Germany","243","0.118932459757941","0.105466838189998","0.132398081325885"
"Never","2013","Couple + C. GT 16 ","East Germany","54","0.0873818401032232","0.0639929709816715","0.110770709224775"
"Never","2013","Couple + C. LE and GT 16","West Germany","194","0.105892162312396","0.0913926999577731","0.120391624667018"
"Never","2013","Couple + C. LE and GT 16","East Germany","43","0.140755472799274","0.100521012979857","0.18098993261869"
"Daily","2014","1-pers.-HH","West Germany","","","",""
"Daily","2014","1-pers.-HH","East Germany","","","",""
"Daily","2014","(Married) couple without C. ","West Germany","","","",""
"Daily","2014","(Married) couple without C. ","East Germany","","","",""
"Daily","2014","Single parent ","West Germany","","","",""
"Daily","2014","Single parent ","East Germany","","","",""
"Daily","2014","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2014","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2014","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2014","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2014","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2014","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2014","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2014","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2014","Single parent ","West Germany","","","",""
"Min 1x per week","2014","Single parent ","East Germany","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2014","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2014","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2014","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2014","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2014","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2014","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2014","Single parent ","West Germany","","","",""
"Min 1x per month","2014","Single parent ","East Germany","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2014","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2014","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2014","1-pers.-HH","West Germany","","","",""
"Rarely","2014","1-pers.-HH","East Germany","","","",""
"Rarely","2014","(Married) couple without C. ","West Germany","","","",""
"Rarely","2014","(Married) couple without C. ","East Germany","","","",""
"Rarely","2014","Single parent ","West Germany","","","",""
"Rarely","2014","Single parent ","East Germany","","","",""
"Rarely","2014","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2014","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2014","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2014","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2014","1-pers.-HH","West Germany","","","",""
"Never","2014","1-pers.-HH","East Germany","","","",""
"Never","2014","(Married) couple without C. ","West Germany","","","",""
"Never","2014","(Married) couple without C. ","East Germany","","","",""
"Never","2014","Single parent ","West Germany","","","",""
"Never","2014","Single parent ","East Germany","","","",""
"Never","2014","Couple + C. LE 16 ","West Germany","","","",""
"Never","2014","Couple + C. LE 16 ","East Germany","","","",""
"Never","2014","Couple + C. GT 16 ","West Germany","","","",""
"Never","2014","Couple + C. GT 16 ","East Germany","","","",""
"Never","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2015","1-pers.-HH","West Germany","","","",""
"Daily","2015","1-pers.-HH","East Germany","","","",""
"Daily","2015","(Married) couple without C. ","West Germany","","","",""
"Daily","2015","(Married) couple without C. ","East Germany","","","",""
"Daily","2015","Single parent ","West Germany","","","",""
"Daily","2015","Single parent ","East Germany","","","",""
"Daily","2015","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2015","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2015","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2015","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2015","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2015","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2015","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2015","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2015","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2015","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2015","Single parent ","West Germany","","","",""
"Min 1x per week","2015","Single parent ","East Germany","","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2015","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2015","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2015","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2015","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2015","Single parent ","West Germany","","","",""
"Min 1x per month","2015","Single parent ","East Germany","","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2015","1-pers.-HH","West Germany","","","",""
"Rarely","2015","1-pers.-HH","East Germany","","","",""
"Rarely","2015","(Married) couple without C. ","West Germany","","","",""
"Rarely","2015","(Married) couple without C. ","East Germany","","","",""
"Rarely","2015","Single parent ","West Germany","","","",""
"Rarely","2015","Single parent ","East Germany","","","",""
"Rarely","2015","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2015","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2015","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2015","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2015","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2015","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2015","1-pers.-HH","West Germany","","","",""
"Never","2015","1-pers.-HH","East Germany","","","",""
"Never","2015","(Married) couple without C. ","West Germany","","","",""
"Never","2015","(Married) couple without C. ","East Germany","","","",""
"Never","2015","Single parent ","West Germany","","","",""
"Never","2015","Single parent ","East Germany","","","",""
"Never","2015","Couple + C. LE 16 ","West Germany","","","",""
"Never","2015","Couple + C. LE 16 ","East Germany","","","",""
"Never","2015","Couple + C. GT 16 ","West Germany","","","",""
"Never","2015","Couple + C. GT 16 ","East Germany","","","",""
"Never","2015","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2015","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2016","1-pers.-HH","West Germany","","","",""
"Daily","2016","1-pers.-HH","East Germany","","","",""
"Daily","2016","(Married) couple without C. ","West Germany","","","",""
"Daily","2016","(Married) couple without C. ","East Germany","","","",""
"Daily","2016","Single parent ","West Germany","","","",""
"Daily","2016","Single parent ","East Germany","","","",""
"Daily","2016","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2016","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2016","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2016","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2016","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2016","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2016","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2016","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2016","Single parent ","West Germany","","","",""
"Min 1x per week","2016","Single parent ","East Germany","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2016","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2016","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2016","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2016","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2016","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2016","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2016","Single parent ","West Germany","","","",""
"Min 1x per month","2016","Single parent ","East Germany","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2016","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2016","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2016","1-pers.-HH","West Germany","","","",""
"Rarely","2016","1-pers.-HH","East Germany","","","",""
"Rarely","2016","(Married) couple without C. ","West Germany","","","",""
"Rarely","2016","(Married) couple without C. ","East Germany","","","",""
"Rarely","2016","Single parent ","West Germany","","","",""
"Rarely","2016","Single parent ","East Germany","","","",""
"Rarely","2016","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2016","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2016","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2016","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2016","1-pers.-HH","West Germany","","","",""
"Never","2016","1-pers.-HH","East Germany","","","",""
"Never","2016","(Married) couple without C. ","West Germany","","","",""
"Never","2016","(Married) couple without C. ","East Germany","","","",""
"Never","2016","Single parent ","West Germany","","","",""
"Never","2016","Single parent ","East Germany","","","",""
"Never","2016","Couple + C. LE 16 ","West Germany","","","",""
"Never","2016","Couple + C. LE 16 ","East Germany","","","",""
"Never","2016","Couple + C. GT 16 ","West Germany","","","",""
"Never","2016","Couple + C. GT 16 ","East Germany","","","",""
"Never","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2017","1-pers.-HH","West Germany","13","","",""
"Daily","2017","1-pers.-HH","East Germany","3","","",""
"Daily","2017","(Married) couple without C. ","West Germany","1","","",""
"Daily","2017","(Married) couple without C. ","East Germany","","","",""
"Daily","2017","Single parent ","West Germany","3","","",""
"Daily","2017","Single parent ","East Germany","","","",""
"Daily","2017","Couple + C. LE 16 ","West Germany","29","","",""
"Daily","2017","Couple + C. LE 16 ","East Germany","3","","",""
"Daily","2017","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2017","Couple + C. GT 16 ","East Germany","1","","",""
"Daily","2017","Couple + C. LE and GT 16","West Germany","4","","",""
"Daily","2017","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2017","1-pers.-HH","West Germany","78","0.0851495269544185","0.0673733125493502","0.102925741359487"
"Min 1x per week","2017","1-pers.-HH","East Germany","25","","",""
"Min 1x per week","2017","(Married) couple without C. ","West Germany","21","","",""
"Min 1x per week","2017","(Married) couple without C. ","East Germany","2","","",""
"Min 1x per week","2017","Single parent ","West Germany","17","","",""
"Min 1x per week","2017","Single parent ","East Germany","2","","",""
"Min 1x per week","2017","Couple + C. LE 16 ","West Germany","164","0.0913246623385606","0.0785092161491366","0.104140108527985"
"Min 1x per week","2017","Couple + C. LE 16 ","East Germany","20","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","West Germany","9","","",""
"Min 1x per week","2017","Couple + C. GT 16 ","East Germany","","","",""
