"pli0082","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2005","no migration background","higher vocational","","","","","3"
"Min 1x per month","2005","no migration background","higher education","","","","","3"
"Min 1x per month","2005","no migration background","in school","","","","","3"
"Min 1x per month","2005","no migration background","inadequately","","","","","3"
"Min 1x per week","2005","indirect migration background","higher education","","","","","2"
"Min 1x per week","2005","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2005","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2005","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2005","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2005","indirect migration background","in school","","","","","2"
"Min 1x per week","2005","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2005","direct migration background","in school","","","","","2"
"Min 1x per week","2005","direct migration background","inadequately","","","","","2"
"Min 1x per week","2005","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2005","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2005","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2005","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2005","direct migration background","higher education","","","","","2"
"Min 1x per week","2005","no migration background","in school","","","","","2"
"Min 1x per week","2005","no migration background","middle vocational","","","","","2"
"Min 1x per week","2005","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2005","no migration background","higher vocational","","","","","2"
"Min 1x per week","2005","no migration background","inadequately","","","","","2"
"Min 1x per week","2005","no migration background","general elemantary","","","","","2"
"Min 1x per week","2005","no migration background","higher education","","","","","2"
"Never","2005","indirect migration background","in school","","","","","5"
"Never","2005","indirect migration background","inadequately","","","","","5"
"Never","2005","indirect migration background","general elemantary","","","","","5"
"Never","2005","indirect migration background","middle vocational","","","","","5"
"Never","2005","indirect migration background","vocational + Abi","","","","","5"
"Never","2005","indirect migration background","higher vocational","","","","","5"
"Never","2005","indirect migration background","higher education","","","","","5"
"Never","2005","direct migration background","in school","","","","","5"
"Never","2005","direct migration background","inadequately","","","","","5"
"Never","2005","direct migration background","general elemantary","","","","","5"
"Never","2005","direct migration background","middle vocational","","","","","5"
"Never","2005","direct migration background","vocational + Abi","","","","","5"
"Never","2005","direct migration background","higher vocational","","","","","5"
"Never","2005","direct migration background","higher education","","","","","5"
"Never","2005","no migration background","in school","","","","","5"
"Never","2005","no migration background","inadequately","","","","","5"
"Never","2005","no migration background","general elemantary","","","","","5"
"Never","2005","no migration background","middle vocational","","","","","5"
"Never","2005","no migration background","vocational + Abi","","","","","5"
"Never","2005","no migration background","higher vocational","","","","","5"
"Never","2005","no migration background","higher education","","","","","5"
"Rarely","2005","indirect migration background","middle vocational","","","","","4"
"Rarely","2005","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2005","indirect migration background","higher vocational","","","","","4"
"Rarely","2005","indirect migration background","in school","","","","","4"
"Rarely","2005","indirect migration background","inadequately","","","","","4"
"Rarely","2005","indirect migration background","general elemantary","","","","","4"
"Rarely","2005","indirect migration background","higher education","","","","","4"
"Rarely","2005","direct migration background","in school","","","","","4"
"Rarely","2005","direct migration background","inadequately","","","","","4"
"Rarely","2005","direct migration background","general elemantary","","","","","4"
"Rarely","2005","direct migration background","middle vocational","","","","","4"
"Rarely","2005","direct migration background","vocational + Abi","","","","","4"
"Rarely","2005","direct migration background","higher vocational","","","","","4"
"Rarely","2005","direct migration background","higher education","","","","","4"
"Rarely","2005","no migration background","vocational + Abi","","","","","4"
"Rarely","2005","no migration background","higher vocational","","","","","4"
"Rarely","2005","no migration background","higher education","","","","","4"
"Rarely","2005","no migration background","general elemantary","","","","","4"
"Rarely","2005","no migration background","middle vocational","","","","","4"
"Rarely","2005","no migration background","inadequately","","","","","4"
"Rarely","2005","no migration background","in school","","","","","4"
"Daily","2006","indirect migration background","in school","","","","","1"
"Daily","2006","indirect migration background","inadequately","","","","","1"
"Daily","2006","indirect migration background","general elemantary","","","","","1"
"Daily","2006","indirect migration background","middle vocational","","","","","1"
"Daily","2006","indirect migration background","vocational + Abi","","","","","1"
"Daily","2006","indirect migration background","higher vocational","","","","","1"
"Daily","2006","indirect migration background","higher education","","","","","1"
"Daily","2006","direct migration background","in school","","","","","1"
"Daily","2006","direct migration background","inadequately","","","","","1"
"Daily","2006","direct migration background","vocational + Abi","","","","","1"
"Daily","2006","direct migration background","higher vocational","","","","","1"
"Daily","2006","direct migration background","higher education","","","","","1"
"Daily","2006","no migration background","higher vocational","","","","","1"
"Daily","2006","no migration background","higher education","","","","","1"
"Daily","2006","direct migration background","general elemantary","","","","","1"
"Daily","2006","direct migration background","middle vocational","","","","","1"
"Daily","2006","no migration background","vocational + Abi","","","","","1"
"Daily","2006","no migration background","middle vocational","","","","","1"
"Daily","2006","no migration background","general elemantary","","","","","1"
"Daily","2006","no migration background","inadequately","","","","","1"
"Daily","2006","no migration background","in school","","","","","1"
"Min 1x per month","2006","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2006","indirect migration background","higher education","","","","","3"
"Min 1x per month","2006","direct migration background","in school","","","","","3"
"Min 1x per month","2006","direct migration background","inadequately","","","","","3"
"Min 1x per month","2006","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2006","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2006","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2006","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2006","direct migration background","higher education","","","","","3"
"Min 1x per month","2006","indirect migration background","in school","","","","","3"
"Min 1x per month","2006","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2006","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2006","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2006","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2006","no migration background","in school","","","","","3"
"Min 1x per month","2006","no migration background","inadequately","","","","","3"
"Min 1x per month","2006","no migration background","general elemantary","","","","","3"
"Min 1x per month","2006","no migration background","middle vocational","","","","","3"
"Min 1x per month","2006","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2006","no migration background","higher vocational","","","","","3"
"Min 1x per month","2006","no migration background","higher education","","","","","3"
"Min 1x per week","2006","indirect migration background","higher education","","","","","2"
"Min 1x per week","2006","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2006","direct migration background","in school","","","","","2"
"Min 1x per week","2006","direct migration background","inadequately","","","","","2"
"Min 1x per week","2006","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2006","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2006","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","indirect migration background","in school","","","","","2"
"Min 1x per week","2006","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2006","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2006","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2006","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2006","direct migration background","higher education","","","","","2"
"Min 1x per week","2006","no migration background","in school","","","","","2"
"Min 1x per week","2006","no migration background","inadequately","","","","","2"
"Min 1x per week","2006","no migration background","general elemantary","","","","","2"
"Min 1x per week","2006","no migration background","middle vocational","","","","","2"
"Min 1x per week","2006","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","no migration background","higher vocational","","","","","2"
"Min 1x per week","2006","no migration background","higher education","","","","","2"
"Never","2006","direct migration background","middle vocational","","","","","5"
"Never","2006","direct migration background","vocational + Abi","","","","","5"
"Never","2006","direct migration background","higher vocational","","","","","5"
"Never","2006","indirect migration background","higher education","","","","","5"
"Never","2006","direct migration background","in school","","","","","5"
"Never","2006","direct migration background","inadequately","","","","","5"
"Never","2006","direct migration background","general elemantary","","","","","5"
"Never","2006","direct migration background","higher education","","","","","5"
"Never","2006","indirect migration background","in school","","","","","5"
"Never","2006","indirect migration background","inadequately","","","","","5"
"Never","2006","indirect migration background","general elemantary","","","","","5"
"Never","2006","indirect migration background","middle vocational","","","","","5"
"Never","2006","indirect migration background","vocational + Abi","","","","","5"
"Never","2006","indirect migration background","higher vocational","","","","","5"
"Never","2006","no migration background","middle vocational","","","","","5"
"Never","2006","no migration background","vocational + Abi","","","","","5"
"Never","2006","no migration background","higher vocational","","","","","5"
"Never","2006","no migration background","higher education","","","","","5"
"Never","2006","no migration background","in school","","","","","5"
"Never","2006","no migration background","inadequately","","","","","5"
"Never","2006","no migration background","general elemantary","","","","","5"
"Rarely","2006","indirect migration background","in school","","","","","4"
"Rarely","2006","indirect migration background","inadequately","","","","","4"
"Rarely","2006","indirect migration background","general elemantary","","","","","4"
"Rarely","2006","indirect migration background","middle vocational","","","","","4"
"Rarely","2006","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2006","indirect migration background","higher vocational","","","","","4"
"Rarely","2006","indirect migration background","higher education","","","","","4"
"Rarely","2006","direct migration background","in school","","","","","4"
"Rarely","2006","direct migration background","inadequately","","","","","4"
"Rarely","2006","direct migration background","general elemantary","","","","","4"
"Rarely","2006","direct migration background","middle vocational","","","","","4"
"Rarely","2006","direct migration background","vocational + Abi","","","","","4"
"Rarely","2006","direct migration background","higher vocational","","","","","4"
"Rarely","2006","direct migration background","higher education","","","","","4"
"Rarely","2006","no migration background","vocational + Abi","","","","","4"
"Rarely","2006","no migration background","higher vocational","","","","","4"
"Rarely","2006","no migration background","higher education","","","","","4"
"Rarely","2006","no migration background","in school","","","","","4"
"Rarely","2006","no migration background","middle vocational","","","","","4"
"Rarely","2006","no migration background","inadequately","","","","","4"
"Rarely","2006","no migration background","general elemantary","","","","","4"
"Daily","2007","indirect migration background","in school","","","","","1"
"Daily","2007","indirect migration background","inadequately","","","","","1"
"Daily","2007","indirect migration background","general elemantary","","","","","1"
"Daily","2007","indirect migration background","middle vocational","","","","","1"
"Daily","2007","indirect migration background","vocational + Abi","","","","","1"
"Daily","2007","indirect migration background","higher vocational","","","","","1"
"Daily","2007","indirect migration background","higher education","","","","","1"
"Daily","2007","direct migration background","in school","","","","","1"
"Daily","2007","direct migration background","inadequately","","","","","1"
"Daily","2007","direct migration background","middle vocational","","","","","1"
"Daily","2007","direct migration background","vocational + Abi","","","","","1"
"Daily","2007","direct migration background","higher vocational","","","","","1"
"Daily","2007","direct migration background","higher education","","","","","1"
"Daily","2007","no migration background","higher vocational","","","","","1"
"Daily","2007","no migration background","higher education","","","","","1"
"Daily","2007","no migration background","middle vocational","","","","","1"
"Daily","2007","no migration background","vocational + Abi","","","","","1"
"Daily","2007","direct migration background","general elemantary","","","","","1"
"Daily","2007","no migration background","inadequately","","","","","1"
"Daily","2007","no migration background","in school","","","","","1"
"Daily","2007","no migration background","general elemantary","","","","","1"
"Min 1x per month","2007","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2007","indirect migration background","higher education","","","","","3"
"Min 1x per month","2007","direct migration background","in school","","","","","3"
"Min 1x per month","2007","direct migration background","inadequately","","","","","3"
"Min 1x per month","2007","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2007","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2007","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2007","direct migration background","higher education","","","","","3"
"Min 1x per month","2007","indirect migration background","in school","","","","","3"
"Min 1x per month","2007","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2007","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2007","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2007","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","no migration background","in school","","","","","3"
"Min 1x per month","2007","no migration background","inadequately","","","","","3"
"Min 1x per month","2007","no migration background","general elemantary","","","","","3"
"Min 1x per month","2007","no migration background","middle vocational","","","","","3"
"Min 1x per month","2007","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","no migration background","higher vocational","","","","","3"
"Min 1x per month","2007","no migration background","higher education","","","","","3"
"Min 1x per week","2007","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2007","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","indirect migration background","higher education","","","","","2"
"Min 1x per week","2007","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2007","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2007","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","indirect migration background","in school","","","","","2"
"Min 1x per week","2007","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2007","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2007","direct migration background","in school","","","","","2"
"Min 1x per week","2007","direct migration background","inadequately","","","","","2"
"Min 1x per week","2007","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2007","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2007","direct migration background","higher education","","","","","2"
"Min 1x per week","2007","no migration background","in school","","","","","2"
"Min 1x per week","2007","no migration background","inadequately","","","","","2"
"Min 1x per week","2007","no migration background","higher vocational","","","","","2"
"Min 1x per week","2007","no migration background","higher education","","","","","2"
"Min 1x per week","2007","no migration background","general elemantary","","","","","2"
"Min 1x per week","2007","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","no migration background","middle vocational","","","","","2"
"Never","2007","direct migration background","in school","","","","","5"
"Never","2007","direct migration background","inadequately","","","","","5"
"Never","2007","direct migration background","general elemantary","","","","","5"
"Never","2007","direct migration background","middle vocational","","","","","5"
"Never","2007","direct migration background","vocational + Abi","","","","","5"
"Never","2007","direct migration background","higher vocational","","","","","5"
"Never","2007","indirect migration background","higher education","","","","","5"
"Never","2007","direct migration background","higher education","","","","","5"
"Never","2007","indirect migration background","in school","","","","","5"
"Never","2007","indirect migration background","inadequately","","","","","5"
"Never","2007","indirect migration background","general elemantary","","","","","5"
"Never","2007","indirect migration background","middle vocational","","","","","5"
"Never","2007","indirect migration background","vocational + Abi","","","","","5"
"Never","2007","indirect migration background","higher vocational","","","","","5"
"Never","2007","no migration background","in school","","","","","5"
"Never","2007","no migration background","inadequately","","","","","5"
"Never","2007","no migration background","general elemantary","","","","","5"
"Never","2007","no migration background","middle vocational","","","","","5"
"Never","2007","no migration background","vocational + Abi","","","","","5"
"Never","2007","no migration background","higher vocational","","","","","5"
"Never","2007","no migration background","higher education","","","","","5"
"Rarely","2007","indirect migration background","in school","","","","","4"
"Rarely","2007","indirect migration background","inadequately","","","","","4"
"Rarely","2007","indirect migration background","general elemantary","","","","","4"
"Rarely","2007","indirect migration background","middle vocational","","","","","4"
"Rarely","2007","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2007","indirect migration background","higher vocational","","","","","4"
"Rarely","2007","indirect migration background","higher education","","","","","4"
"Rarely","2007","direct migration background","in school","","","","","4"
"Rarely","2007","direct migration background","inadequately","","","","","4"
"Rarely","2007","direct migration background","general elemantary","","","","","4"
"Rarely","2007","direct migration background","middle vocational","","","","","4"
"Rarely","2007","direct migration background","vocational + Abi","","","","","4"
"Rarely","2007","direct migration background","higher vocational","","","","","4"
"Rarely","2007","direct migration background","higher education","","","","","4"
"Rarely","2007","no migration background","vocational + Abi","","","","","4"
"Rarely","2007","no migration background","middle vocational","","","","","4"
"Rarely","2007","no migration background","higher vocational","","","","","4"
"Rarely","2007","no migration background","higher education","","","","","4"
"Rarely","2007","no migration background","in school","","","","","4"
"Rarely","2007","no migration background","general elemantary","","","","","4"
"Rarely","2007","no migration background","inadequately","","","","","4"
"Daily","2008","indirect migration background","in school","","","","","1"
"Daily","2008","indirect migration background","inadequately","","","","","1"
"Daily","2008","indirect migration background","general elemantary","1","","","","1"
"Daily","2008","indirect migration background","middle vocational","","","","","1"
"Daily","2008","indirect migration background","vocational + Abi","","","","","1"
"Daily","2008","indirect migration background","higher vocational","","","","","1"
"Daily","2008","indirect migration background","higher education","","","","","1"
"Daily","2008","direct migration background","vocational + Abi","1","","","","1"
"Daily","2008","direct migration background","higher vocational","","","","","1"
"Daily","2008","direct migration background","higher education","1","","","","1"
"Daily","2008","direct migration background","in school","","","","","1"
"Daily","2008","direct migration background","inadequately","","","","","1"
"Daily","2008","direct migration background","general elemantary","","","","","1"
"Daily","2008","direct migration background","middle vocational","","","","","1"
"Daily","2008","no migration background","higher vocational","1","","","","1"
"Daily","2008","no migration background","higher education","1","","","","1"
"Daily","2008","no migration background","in school","","","","","1"
"Daily","2008","no migration background","vocational + Abi","","","","","1"
"Daily","2008","no migration background","middle vocational","8","","","","1"
"Daily","2008","no migration background","general elemantary","1","","","","1"
"Daily","2008","no migration background","inadequately","","","","","1"
"Min 1x per month","2008","direct migration background","in school","1","","","","3"
"Min 1x per month","2008","direct migration background","inadequately","5","","","","3"
"Min 1x per month","2008","direct migration background","general elemantary","34","0.0851400780914317","0.0587610866749256","0.111519069507938","3"
"Min 1x per month","2008","direct migration background","middle vocational","95","0.114768150676994","0.0913392183526595","0.138197083001328","3"
"Min 1x per month","2008","direct migration background","vocational + Abi","35","0.185980364656509","0.131086927579102","0.240873801733917","3"
"Min 1x per month","2008","direct migration background","higher vocational","22","","","","3"
"Min 1x per month","2008","direct migration background","higher education","82","0.262168924363021","0.21344469266674","0.310893156059302","3"
"Min 1x per month","2008","indirect migration background","in school","9","","","","3"
"Min 1x per month","2008","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2008","indirect migration background","general elemantary","19","","","","3"
"Min 1x per month","2008","indirect migration background","middle vocational","61","0.199704278686517","0.155833869831448","0.243574687541586","3"
"Min 1x per month","2008","indirect migration background","vocational + Abi","6","","","","3"
"Min 1x per month","2008","indirect migration background","higher vocational","5","","","","3"
"Min 1x per month","2008","indirect migration background","higher education","36","0.307568927057513","0.209462348218742","0.405675505896284","3"
"Min 1x per month","2008","no migration background","in school","67","0.333668277067208","0.279305469979406","0.388031084155009","3"
"Min 1x per month","2008","no migration background","inadequately","5","","","","3"
"Min 1x per month","2008","no migration background","general elemantary","179","0.114420351689406","0.0979849034317859","0.130855799947026","3"
"Min 1x per month","2008","no migration background","middle vocational","1718","0.188341483924722","0.180128076393848","0.196554891455595","3"
"Min 1x per month","2008","no migration background","vocational + Abi","200","0.261261143208672","0.231899405933792","0.290622880483551","3"
"Min 1x per month","2008","no migration background","higher vocational","283","0.219475776802524","0.196712607902393","0.242238945702656","3"
"Min 1x per month","2008","no migration background","higher education","1285","0.311663347303813","0.296936845129031","0.326389849478594","3"
"Min 1x per week","2008","direct migration background","vocational + Abi","3","","","","2"
"Min 1x per week","2008","direct migration background","higher vocational","4","","","","2"
"Min 1x per week","2008","indirect migration background","middle vocational","5","","","","2"
"Min 1x per week","2008","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2008","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2008","indirect migration background","higher education","3","","","","2"
"Min 1x per week","2008","direct migration background","in school","1","","","","2"
"Min 1x per week","2008","direct migration background","inadequately","","","","","2"
"Min 1x per week","2008","direct migration background","general elemantary","5","","","","2"
"Min 1x per week","2008","direct migration background","middle vocational","13","","","","2"
"Min 1x per week","2008","direct migration background","higher education","11","","","","2"
"Min 1x per week","2008","indirect migration background","in school","","","","","2"
"Min 1x per week","2008","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2008","indirect migration background","general elemantary","2","","","","2"
"Min 1x per week","2008","no migration background","in school","3","","","","2"
"Min 1x per week","2008","no migration background","inadequately","1","","","","2"
"Min 1x per week","2008","no migration background","general elemantary","27","","","","2"
"Min 1x per week","2008","no migration background","middle vocational","211","0.0250821547647603","0.0217971943923183","0.0283671151372024","2"
"Min 1x per week","2008","no migration background","vocational + Abi","17","","","","2"
"Min 1x per week","2008","no migration background","higher vocational","42","0.0318613504062124","0.0222020182800519","0.0415206825323728","2"
"Min 1x per week","2008","no migration background","higher education","193","0.0504800312296991","0.0435190870450835","0.0574409754143147","2"
"Never","2008","direct migration background","in school","","","","","5"
"Never","2008","direct migration background","inadequately","53","0.512898525508149","0.414932940013079","0.610864111003218","5"
"Never","2008","direct migration background","general elemantary","146","0.357450871210935","0.312153269093815","0.402748473328055","5"
"Never","2008","direct migration background","middle vocational","159","0.232048397016172","0.20101927389751","0.263077520134834","5"
"Never","2008","direct migration background","vocational + Abi","24","","","","5"
"Never","2008","indirect migration background","higher vocational","5","","","","5"
"Never","2008","indirect migration background","higher education","6","","","","5"
"Never","2008","direct migration background","higher vocational","17","","","","5"
"Never","2008","direct migration background","higher education","36","0.146348527017714","0.107191438116085","0.185505615919343","5"
"Never","2008","indirect migration background","in school","10","","","","5"
"Never","2008","indirect migration background","inadequately","4","","","","5"
"Never","2008","indirect migration background","general elemantary","39","0.283717342919962","0.213866241317545","0.353568444522378","5"
"Never","2008","indirect migration background","middle vocational","55","0.155217805790177","0.11548073087152","0.194954880708835","5"
"Never","2008","indirect migration background","vocational + Abi","2","","","","5"
"Never","2008","no migration background","in school","29","","","","5"
"Never","2008","no migration background","inadequately","39","0.466570930868058","0.355141501525869","0.578000360210247","5"
"Never","2008","no migration background","general elemantary","455","0.344997443461378","0.320453432480443","0.369541454442313","5"
"Never","2008","no migration background","middle vocational","1427","0.177601635566748","0.169573248498149","0.185630022635347","5"
"Never","2008","no migration background","vocational + Abi","84","0.094430895725627","0.0748867488136477","0.113975042637606","5"
"Never","2008","no migration background","higher vocational","125","0.111698773312226","0.0943746780450079","0.129022868579443","5"
"Never","2008","no migration background","higher education","176","0.0562266013993953","0.0489023865495057","0.063550816249285","5"
"Rarely","2008","indirect migration background","in school","34","0.636898873575353","0.507431840772729","0.766365906377977","4"
"Rarely","2008","indirect migration background","inadequately","5","","","","4"
"Rarely","2008","indirect migration background","general elemantary","99","0.610273566351183","0.534706891764187","0.685840240938179","4"
"Rarely","2008","indirect migration background","middle vocational","198","0.63498840332108","0.582157385499567","0.687819421142593","4"
"Rarely","2008","indirect migration background","vocational + Abi","32","0.742784599618709","0.607328668910547","0.878240530326871","4"
"Rarely","2008","indirect migration background","higher vocational","26","","","","4"
"Rarely","2008","indirect migration background","higher education","40","0.492132156293591","0.385851345813597","0.598412966773586","4"
"Rarely","2008","direct migration background","in school","7","","","","4"
"Rarely","2008","direct migration background","inadequately","42","0.464028129392971","0.366283873721784","0.561772385064159","4"
"Rarely","2008","direct migration background","general elemantary","245","0.541473153958011","0.494377079229656","0.588569228686366","4"
"Rarely","2008","direct migration background","middle vocational","444","0.635818101705108","0.600447787942226","0.671188415467989","4"
"Rarely","2008","direct migration background","vocational + Abi","130","0.656165667804344","0.589153941230447","0.723177394378242","4"
"Rarely","2008","direct migration background","higher vocational","70","0.602327415674507","0.512089717078496","0.692565114270518","4"
"Rarely","2008","direct migration background","higher education","183","0.545015397094761","0.489848487218039","0.600182306971484","4"
"Rarely","2008","no migration background","general elemantary","779","0.518390346071043","0.492591983319768","0.544188708822319","4"
"Rarely","2008","no migration background","middle vocational","5341","0.608185837032512","0.597931161587748","0.618440512477275","4"
"Rarely","2008","no migration background","vocational + Abi","559","0.629577938359769","0.597302508270073","0.661853368449466","4"
"Rarely","2008","no migration background","higher vocational","819","0.634628810047946","0.608145438577665","0.661112181518226","4"
"Rarely","2008","no migration background","higher education","2145","0.581219525457442","0.565533258462922","0.596905792451962","4"
"Rarely","2008","no migration background","in school","190","0.571753379945873","0.514704054725629","0.628802705166117","4"
"Rarely","2008","no migration background","inadequately","32","0.403782210683846","0.294190227983146","0.513374193384545","4"
"Daily","2009","indirect migration background","in school","","","","","1"
"Daily","2009","indirect migration background","inadequately","","","","","1"
"Daily","2009","indirect migration background","general elemantary","","","","","1"
"Daily","2009","indirect migration background","middle vocational","","","","","1"
"Daily","2009","indirect migration background","vocational + Abi","","","","","1"
"Daily","2009","indirect migration background","higher vocational","","","","","1"
"Daily","2009","indirect migration background","higher education","","","","","1"
"Daily","2009","direct migration background","in school","","","","","1"
"Daily","2009","direct migration background","inadequately","","","","","1"
"Daily","2009","direct migration background","vocational + Abi","","","","","1"
"Daily","2009","direct migration background","higher vocational","","","","","1"
"Daily","2009","direct migration background","higher education","","","","","1"
"Daily","2009","no migration background","vocational + Abi","","","","","1"
"Daily","2009","no migration background","higher vocational","","","","","1"
"Daily","2009","no migration background","higher education","","","","","1"
"Daily","2009","direct migration background","general elemantary","","","","","1"
"Daily","2009","direct migration background","middle vocational","","","","","1"
"Daily","2009","no migration background","in school","","","","","1"
"Daily","2009","no migration background","inadequately","","","","","1"
"Daily","2009","no migration background","general elemantary","","","","","1"
"Daily","2009","no migration background","middle vocational","","","","","1"
"Min 1x per month","2009","direct migration background","in school","","","","","3"
"Min 1x per month","2009","direct migration background","inadequately","","","","","3"
"Min 1x per month","2009","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2009","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2009","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2009","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2009","direct migration background","higher education","","","","","3"
"Min 1x per month","2009","indirect migration background","in school","","","","","3"
"Min 1x per month","2009","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2009","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2009","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2009","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2009","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2009","indirect migration background","higher education","","","","","3"
"Min 1x per month","2009","no migration background","in school","","","","","3"
"Min 1x per month","2009","no migration background","inadequately","","","","","3"
"Min 1x per month","2009","no migration background","general elemantary","","","","","3"
"Min 1x per month","2009","no migration background","middle vocational","","","","","3"
"Min 1x per month","2009","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2009","no migration background","higher vocational","","","","","3"
"Min 1x per month","2009","no migration background","higher education","","","","","3"
"Min 1x per week","2009","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2009","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2009","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2009","direct migration background","in school","","","","","2"
"Min 1x per week","2009","direct migration background","inadequately","","","","","2"
"Min 1x per week","2009","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2009","direct migration background","higher education","","","","","2"
"Min 1x per week","2009","indirect migration background","in school","","","","","2"
"Min 1x per week","2009","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2009","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2009","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2009","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2009","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2009","indirect migration background","higher education","","","","","2"
"Min 1x per week","2009","no migration background","in school","","","","","2"
"Min 1x per week","2009","no migration background","inadequately","","","","","2"
"Min 1x per week","2009","no migration background","higher vocational","","","","","2"
"Min 1x per week","2009","no migration background","higher education","","","","","2"
"Min 1x per week","2009","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2009","no migration background","general elemantary","","","","","2"
"Min 1x per week","2009","no migration background","middle vocational","","","","","2"
"Never","2009","direct migration background","middle vocational","","","","","5"
"Never","2009","direct migration background","vocational + Abi","","","","","5"
"Never","2009","direct migration background","higher vocational","","","","","5"
"Never","2009","indirect migration background","higher education","","","","","5"
"Never","2009","direct migration background","in school","","","","","5"
"Never","2009","direct migration background","inadequately","","","","","5"
"Never","2009","direct migration background","general elemantary","","","","","5"
"Never","2009","direct migration background","higher education","","","","","5"
"Never","2009","indirect migration background","in school","","","","","5"
"Never","2009","indirect migration background","inadequately","","","","","5"
"Never","2009","indirect migration background","general elemantary","","","","","5"
"Never","2009","indirect migration background","middle vocational","","","","","5"
"Never","2009","indirect migration background","vocational + Abi","","","","","5"
"Never","2009","indirect migration background","higher vocational","","","","","5"
