"ple0004","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"A little","2010","Brandenburg","inadequately","","","","","2"
"A little","2010","Brandenburg","general elemantary","17","","","","2"
"A little","2010","Brandenburg","middle vocational","146","0.4022682361587","0.350374842964477","0.454161629352923","2"
"Not at all","2010","Baden-Württemberg","inadequately","8","","","","3"
"Not at all","2010","Baden-Württemberg","general elemantary","116","0.381765335281452","0.322136967323159","0.441393703239745","3"
"Not at all","2010","Baden-Württemberg","middle vocational","544","0.536136297820915","0.503981564957787","0.568291030684043","3"
"Not at all","2010","Rhineland-Palatinate,Saarland","vocational + Abi","41","0.83611531538042","0.732469368100463","0.939761262660376","3"
"Not at all","2010","Rhineland-Palatinate,Saarland","higher vocational","47","0.57379668512322","0.461123736399406","0.686469633847035","3"
"Not at all","2010","Rhineland-Palatinate,Saarland","higher education","108","0.676057809360871","0.603087662245612","0.74902795647613","3"
"Not at all","2010","Baden-Württemberg","in school","26","","","","3"
"Not at all","2010","North Rhine-Westphalia","middle vocational","889","0.493245689944888","0.468945022873368","0.517546357016407","3"
"Not at all","2010","North Rhine-Westphalia","vocational + Abi","192","0.699104480924514","0.643355065214173","0.754853896634856","3"
"Not at all","2010","Rhineland-Palatinate,Saarland","in school","12","","","","3"
"Not at all","2010","Rhineland-Palatinate,Saarland","inadequately","3","","","","3"
"Not at all","2010","Rhineland-Palatinate,Saarland","general elemantary","77","0.53595728281482","0.456676055260362","0.615238510369278","3"
"Not at all","2010","Rhineland-Palatinate,Saarland","middle vocational","306","0.603850347681178","0.5600959437065","0.647604751655857","3"
"Not at all","2010","Baden-Württemberg","vocational + Abi","81","0.673549749932551","0.587847442830209","0.759252057034894","3"
"Not at all","2010","Baden-Württemberg","higher vocational","88","0.582061669204535","0.502057565290048","0.662065773119022","3"
"Not at all","2010","Baden-Württemberg","higher education","297","0.625260945762483","0.579509060646291","0.671012830878676","3"
"Not at all","2010","North Rhine-Westphalia","higher vocational","128","0.537050908518812","0.473835421749374","0.600266395288249","3"
"Not at all","2010","North Rhine-Westphalia","higher education","477","0.670621109813258","0.635654393768854","0.705587825857662","3"
"Not at all","2010","Hesse","in school","20","","","","3"
"Not at all","2010","Hesse","inadequately","3","","","","3"
"Not at all","2010","Hesse","general elemantary","39","0.309704499504344","0.224073629102155","0.395335369906533","3"
"Not at all","2010","Hesse","middle vocational","283","0.560159003808466","0.517164135393995","0.603153872222936","3"
"Not at all","2010","Hesse","vocational + Abi","63","0.723322425120862","0.629855124556023","0.816789725685702","3"
"Not at all","2010","Hesse","higher vocational","36","0.573606579381791","0.455187140437082","0.692026018326501","3"
"Not at all","2010","Hesse","higher education","212","0.688724538084379","0.636417507705908","0.741031568462851","3"
"Not at all","2010","Lower Saxony","higher vocational","61","0.558054559736061","0.461678167604817","0.654430951867304","3"
"Not at all","2010","Lower Saxony","higher education","201","0.666236604948146","0.612242309542616","0.720230900353676","3"
"Not at all","2010","Bremen","in school","2","","","","3"
"Not at all","2010","Bremen","inadequately","","","","","3"
"Not at all","2010","Bremen","general elemantary","6","","","","3"
"Not at all","2010","Bremen","middle vocational","32","0.547402371798752","0.409436216137786","0.685368527459717","3"
"Not at all","2010","Bremen","vocational + Abi","4","","","","3"
"Not at all","2010","Bremen","higher vocational","3","","","","3"
"Not at all","2010","Bremen","higher education","24","","","","3"
"Not at all","2010","North Rhine-Westphalia","in school","71","0.949631237893452","0.900781654609189","0.998480821177714","3"
"Not at all","2010","North Rhine-Westphalia","inadequately","19","","","","3"
"Not at all","2010","North Rhine-Westphalia","general elemantary","179","0.437374641990928","0.387366739134412","0.487382544847445","3"
"Not at all","2010","Bavaria","in school","45","0.945550090770144","0.883276507891129","1.00782367364916","3"
"Not at all","2010","Bavaria","inadequately","7","","","","3"
"Not at all","2010","Bavaria","general elemantary","100","0.346789714690091","0.287554241506678","0.406025187873505","3"
"Not at all","2010","Bavaria","middle vocational","677","0.485962182687509","0.458332288317125","0.513592077057893","3"
"Not at all","2010","Bavaria","vocational + Abi","79","0.737905866158052","0.65986945154648","0.815942280769624","3"
"Not at all","2010","Bavaria","higher vocational","101","0.429363342268416","0.358228244286998","0.500498440249834","3"
"Not at all","2010","Bavaria","higher education","371","0.670863713231004","0.630041717466803","0.711685708995205","3"
"Not at all","2010","Berlin","in school","9","","","","3"
"Not at all","2010","Berlin","inadequately","3","","","","3"
"Not at all","2010","Berlin","general elemantary","20","","","","3"
"Not at all","2010","Berlin","middle vocational","133","0.498347073360827","0.43733639283479","0.559357753886864","3"
"Not at all","2010","Berlin","vocational + Abi","19","","","","3"
"Not at all","2010","Berlin","higher vocational","24","","","","3"
"Not at all","2010","Berlin","higher education","141","0.545370101016817","0.48327257848038","0.607467623553253","3"
"Not at all","2010","Brandenburg","in school","9","","","","3"
"Not at all","2010","Brandenburg","inadequately","","","","","3"
"Not at all","2010","Brandenburg","general elemantary","15","","","","3"
"Not at all","2010","Brandenburg","middle vocational","149","0.459065527482057","0.406329100586866","0.511801954377249","3"
"Not at all","2010","Brandenburg","vocational + Abi","21","","","","3"
"Not at all","2010","Brandenburg","higher vocational","21","","","","3"
"Not at all","2010","Thuringia","general elemantary","15","","","","3"
"Not at all","2010","Thuringia","middle vocational","225","0.497921660961186","0.452378428894491","0.543464893027881","3"
"Not at all","2010","Thuringia","vocational + Abi","9","","","","3"
"Not at all","2010","Thuringia","higher vocational","26","","","","3"
"Not at all","2010","Thuringia","higher education","103","0.508038308215794","0.431053601877431","0.585023014554158","3"
"Not at all","2010","Brandenburg","higher education","96","0.343303335235127","0.280418279490585","0.406188390979668","3"
"Not at all","2010","Mecklenburg-Western Pomerania","in school","4","","","","3"
"Not at all","2010","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Not at all","2010","Mecklenburg-Western Pomerania","general elemantary","9","","","","3"
"Not at all","2010","Mecklenburg-Western Pomerania","middle vocational","107","0.403873515781187","0.339617176825092","0.468129854737283","3"
"Not at all","2010","Mecklenburg-Western Pomerania","vocational + Abi","5","","","","3"
"Not at all","2010","Mecklenburg-Western Pomerania","higher vocational","15","","","","3"
"Not at all","2010","Mecklenburg-Western Pomerania","higher education","65","0.423881331084697","0.33725075477622","0.510511907393175","3"
"Not at all","2010","Saxony","in school","7","","","","3"
"Not at all","2010","Saxony","inadequately","1","","","","3"
"Not at all","2010","Saxony","general elemantary","31","0.541456526028787","0.417427223641153","0.665485828416421","3"
"Not at all","2010","Saxony","middle vocational","335","0.462256899046216","0.424277488440909","0.500236309651524","3"
"Not at all","2010","Saxony","vocational + Abi","37","0.637818345426222","0.507183767414902","0.768452923437542","3"
"Not at all","2010","Saxony","higher vocational","51","0.447725551046184","0.355633425898015","0.539817676194353","3"
"Not at all","2010","Saxony","higher education","181","0.459898506472985","0.406044399240991","0.513752613704979","3"
"Not at all","2010","Saxony-Anhalt","in school","2","","","","3"
"Not at all","2010","Saxony-Anhalt","inadequately","4","","","","3"
"Not at all","2010","Saxony-Anhalt","general elemantary","17","","","","3"
"Not at all","2010","Saxony-Anhalt","middle vocational","186","0.448430194350754","0.39809402955768","0.498766359143827","3"
"Not at all","2010","Saxony-Anhalt","vocational + Abi","21","","","","3"
"Not at all","2010","Saxony-Anhalt","higher vocational","28","","","","3"
"Not at all","2010","Saxony-Anhalt","higher education","97","0.477640438389521","0.405467481578418","0.549813395200623","3"
"Not at all","2010","Thuringia","in school","2","","","","3"
"Not at all","2010","Thuringia","inadequately","1","","","","3"
"Not at all","2010","Schleswig-Holstein","in school","7","","","","3"
"Not at all","2010","Schleswig-Holstein","inadequately","1","","","","3"
"Not at all","2010","Schleswig-Holstein","general elemantary","20","","","","3"
"Not at all","2010","Schleswig-Holstein","middle vocational","118","0.509228315346549","0.445981524927","0.572475105766098","3"
"Not at all","2010","Schleswig-Holstein","vocational + Abi","13","","","","3"
"Not at all","2010","Schleswig-Holstein","higher vocational","19","","","","3"
"Not at all","2010","Schleswig-Holstein","higher education","37","0.348964374621815","0.239624245002732","0.458304504240897","3"
"Not at all","2010","Hamburg","in school","6","","","","3"
"Not at all","2010","Hamburg","inadequately","1","","","","3"
"Not at all","2010","Hamburg","general elemantary","9","","","","3"
"Not at all","2010","Hamburg","middle vocational","68","0.441048960002577","0.34950300602197","0.532594913983183","3"
"Not at all","2010","Hamburg","vocational + Abi","17","","","","3"
"Not at all","2010","Hamburg","higher vocational","18","","","","3"
"Not at all","2010","Hamburg","higher education","61","0.702474034502083","0.605851941675944","0.799096127328222","3"
"Not at all","2010","Lower Saxony","in school","26","","","","3"
"Not at all","2010","Lower Saxony","inadequately","2","","","","3"
"Not at all","2010","Lower Saxony","general elemantary","65","0.345016492994751","0.273346089577975","0.416686896411527","3"
"Not at all","2010","Lower Saxony","middle vocational","417","0.534614323247368","0.499984862258294","0.569243784236442","3"
"Not at all","2010","Lower Saxony","vocational + Abi","67","0.783547017482066","0.696508159622422","0.87058587534171","3"
"Strong","2010","Saxony","general elemantary","13","","","","1"
"Strong","2010","Saxony","middle vocational","80","0.146184745221151","0.119272366926383","0.173097123515918","1"
"Strong","2010","Saxony","vocational + Abi","4","","","","1"
"Strong","2010","Saxony","higher vocational","16","","","","1"
"Strong","2010","Saxony","higher education","28","","","","1"
"Strong","2010","Saxony-Anhalt","in school","","","","","1"
"Strong","2010","Saxony-Anhalt","inadequately","","","","","1"
"Strong","2010","Saxony-Anhalt","general elemantary","10","","","","1"
"Strong","2010","Saxony-Anhalt","middle vocational","51","0.152296676460366","0.115930334928997","0.188663017991736","1"
"Strong","2010","Saxony-Anhalt","vocational + Abi","","","","","1"
"Strong","2010","Saxony-Anhalt","higher vocational","11","","","","1"
"Strong","2010","Saxony-Anhalt","higher education","20","","","","1"
"Strong","2010","Thuringia","in school","","","","","1"
"Strong","2010","Thuringia","inadequately","","","","","1"
"Strong","2010","Thuringia","general elemantary","13","","","","1"
"Strong","2010","Thuringia","middle vocational","65","0.153347986910673","0.120527191062871","0.186168782758474","1"
"Strong","2010","Thuringia","vocational + Abi","","","","","1"
"Strong","2010","Thuringia","higher vocational","7","","","","1"
"Strong","2010","Thuringia","higher education","16","","","","1"
"Strong","2010","Bremen","vocational + Abi","1","","","","1"
"Strong","2010","Bremen","higher vocational","","","","","1"
"Strong","2010","Bremen","higher education","","","","","1"
"Strong","2010","North Rhine-Westphalia","in school","1","","","","1"
"Strong","2010","North Rhine-Westphalia","inadequately","16","","","","1"
"Strong","2010","North Rhine-Westphalia","general elemantary","80","0.249317807443019","0.205705717660997","0.292929897225041","1"
"Strong","2010","North Rhine-Westphalia","middle vocational","199","0.143864973852782","0.126806644763224","0.160923302942339","1"
"Strong","2010","North Rhine-Westphalia","vocational + Abi","20","","","","1"
"Strong","2010","North Rhine-Westphalia","higher vocational","27","","","","1"
"Strong","2010","North Rhine-Westphalia","higher education","34","0.0618563251261661","0.0439339694944078","0.0797786807579243","1"
"Strong","2010","Hesse","in school","","","","","1"
"Strong","2010","Hesse","inadequately","3","","","","1"
"Strong","2010","Hesse","general elemantary","35","0.362385492779751","0.273362215907218","0.451408769652284","1"
"Strong","2010","Hesse","middle vocational","74","0.147597854892927","0.116874021570918","0.178321688214935","1"
"Strong","2010","Hesse","vocational + Abi","7","","","","1"
"Strong","2010","Hesse","higher vocational","5","","","","1"
"Strong","2010","Hesse","higher education","16","","","","1"
"Strong","2010","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Strong","2010","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"Strong","2010","Rhineland-Palatinate,Saarland","general elemantary","25","","","","1"
"Strong","2010","Rhineland-Palatinate,Saarland","middle vocational","46","0.0919372750149598","0.06608902115361","0.11778552887631","1"
"Strong","2010","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","1"
"Strong","2010","Rhineland-Palatinate,Saarland","higher vocational","7","","","","1"
"Strong","2010","Rhineland-Palatinate,Saarland","higher education","8","","","","1"
"Strong","2010","Brandenburg","vocational + Abi","","","","","1"
"Strong","2010","Brandenburg","higher vocational","10","","","","1"
"Strong","2010","Brandenburg","higher education","21","","","","1"
"Strong","2010","Mecklenburg-Western Pomerania","in school","","","","","1"
"Strong","2010","Mecklenburg-Western Pomerania","inadequately","1","","","","1"
"Strong","2010","Mecklenburg-Western Pomerania","general elemantary","5","","","","1"
"Strong","2010","Mecklenburg-Western Pomerania","middle vocational","34","0.187070842631778","0.136002297757157","0.238139387506399","1"
"Strong","2010","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","1"
"Strong","2010","Mecklenburg-Western Pomerania","higher vocational","7","","","","1"
"Strong","2010","Mecklenburg-Western Pomerania","higher education","14","","","","1"
"Strong","2010","Saxony","in school","","","","","1"
"Strong","2010","Saxony","inadequately","","","","","1"
"Strong","2010","Schleswig-Holstein","in school","","","","","1"
"Strong","2010","Schleswig-Holstein","inadequately","2","","","","1"
"Strong","2010","Schleswig-Holstein","general elemantary","11","","","","1"
"Strong","2010","Schleswig-Holstein","middle vocational","35","0.151800820548536","0.106403684692285","0.197197956404788","1"
"Strong","2010","Schleswig-Holstein","vocational + Abi","3","","","","1"
"Strong","2010","Schleswig-Holstein","higher vocational","2","","","","1"
"Strong","2010","Schleswig-Holstein","higher education","4","","","","1"
"Strong","2010","Hamburg","in school","","","","","1"
"Strong","2010","Hamburg","inadequately","","","","","1"
"Strong","2010","Hamburg","general elemantary","4","","","","1"
"Strong","2010","Hamburg","middle vocational","16","","","","1"
"Strong","2010","Hamburg","vocational + Abi","1","","","","1"
"Strong","2010","Hamburg","higher vocational","3","","","","1"
"Strong","2010","Hamburg","higher education","6","","","","1"
"Strong","2010","Lower Saxony","in school","","","","","1"
"Strong","2010","Lower Saxony","inadequately","3","","","","1"
"Strong","2010","Lower Saxony","general elemantary","41","0.23845098461181","0.174203928983301","0.302698040240319","1"
"Strong","2010","Lower Saxony","middle vocational","101","0.133977590598863","0.110329309610248","0.157625871587477","1"
"Strong","2010","Lower Saxony","vocational + Abi","2","","","","1"
"Strong","2010","Lower Saxony","higher vocational","4","","","","1"
"Strong","2010","Lower Saxony","higher education","11","","","","1"
"Strong","2010","Bremen","in school","","","","","1"
"Strong","2010","Bremen","inadequately","","","","","1"
"Strong","2010","Bremen","general elemantary","1","","","","1"
"Strong","2010","Bremen","middle vocational","5","","","","1"
"Strong","2010","Baden-Württemberg","in school","","","","","1"
"Strong","2010","Baden-Württemberg","inadequately","4","","","","1"
"Strong","2010","Baden-Württemberg","general elemantary","39","0.170445510553491","0.124293221801692","0.21659779930529","1"
"Strong","2010","Baden-Württemberg","middle vocational","76","0.0866865213701613","0.0685439923395124","0.10482905040081","1"
"Strong","2010","Baden-Württemberg","vocational + Abi","8","","","","1"
"Strong","2010","Baden-Württemberg","higher vocational","13","","","","1"
"Strong","2010","Baden-Württemberg","higher education","30","0.109417225410099","0.0799123450764407","0.138922105743757","1"
"Strong","2010","Bavaria","in school","1","","","","1"
"Strong","2010","Bavaria","inadequately","3","","","","1"
"Strong","2010","Bavaria","general elemantary","45","0.203268556744587","0.153182904828482","0.253354208660693","1"
"Strong","2010","Bavaria","middle vocational","146","0.134556484069517","0.115691687265647","0.153421280873387","1"
"Strong","2010","Bavaria","vocational + Abi","9","","","","1"
"Strong","2010","Bavaria","higher vocational","19","","","","1"
"Strong","2010","Bavaria","higher education","28","","","","1"
"Strong","2010","Berlin","in school","","","","","1"
"Strong","2010","Berlin","inadequately","","","","","1"
"Strong","2010","Berlin","general elemantary","7","","","","1"
"Strong","2010","Berlin","middle vocational","39","0.176801335452319","0.130249872148751","0.223352798755888","1"
"Strong","2010","Berlin","vocational + Abi","4","","","","1"
"Strong","2010","Berlin","higher vocational","8","","","","1"
"Strong","2010","Berlin","higher education","13","","","","1"
"Strong","2010","Brandenburg","in school","","","","","1"
"Strong","2010","Brandenburg","inadequately","","","","","1"
"Strong","2010","Brandenburg","general elemantary","9","","","","1"
"Strong","2010","Brandenburg","middle vocational","48","0.138666236359243","0.102092264121933","0.175240208596552","1"
"A little","2011","North Rhine-Westphalia","middle vocational","","","","","2"
"A little","2011","North Rhine-Westphalia","vocational + Abi","","","","","2"
"A little","2011","North Rhine-Westphalia","higher vocational","","","","","2"
"A little","2011","North Rhine-Westphalia","higher education","","","","","2"
"A little","2011","Hesse","in school","","","","","2"
"A little","2011","Hesse","inadequately","","","","","2"
"A little","2011","Hesse","general elemantary","","","","","2"
"A little","2011","Hesse","middle vocational","","","","","2"
"A little","2011","Hesse","vocational + Abi","","","","","2"
"A little","2011","Hesse","higher vocational","","","","","2"
"A little","2011","Hesse","higher education","","","","","2"
"A little","2011","Rhineland-Palatinate,Saarland","in school","","","","","2"
"A little","2011","Lower Saxony","higher vocational","","","","","2"
"A little","2011","Lower Saxony","higher education","","","","","2"
"A little","2011","Bremen","in school","","","","","2"
"A little","2011","Bremen","inadequately","","","","","2"
"A little","2011","Bremen","general elemantary","","","","","2"
"A little","2011","Bremen","middle vocational","","","","","2"
"A little","2011","Bremen","vocational + Abi","","","","","2"
"A little","2011","Bremen","higher vocational","","","","","2"
"A little","2011","Bremen","higher education","","","","","2"
"A little","2011","North Rhine-Westphalia","in school","","","","","2"
"A little","2011","North Rhine-Westphalia","inadequately","","","","","2"
"A little","2011","North Rhine-Westphalia","general elemantary","","","","","2"
"A little","2011","Schleswig-Holstein","in school","","","","","2"
"A little","2011","Schleswig-Holstein","inadequately","","","","","2"
"A little","2011","Schleswig-Holstein","general elemantary","","","","","2"
"A little","2011","Schleswig-Holstein","middle vocational","","","","","2"
"A little","2011","Schleswig-Holstein","vocational + Abi","","","","","2"
"A little","2011","Schleswig-Holstein","higher vocational","","","","","2"
"A little","2011","Schleswig-Holstein","higher education","","","","","2"
"A little","2011","Hamburg","in school","","","","","2"
"A little","2011","Hamburg","inadequately","","","","","2"
"A little","2011","Hamburg","general elemantary","","","","","2"
"A little","2011","Hamburg","middle vocational","","","","","2"
"A little","2011","Hamburg","vocational + Abi","","","","","2"
"A little","2011","Hamburg","higher vocational","","","","","2"
"A little","2011","Hamburg","higher education","","","","","2"
"A little","2011","Lower Saxony","in school","","","","","2"
"A little","2011","Lower Saxony","inadequately","","","","","2"
"A little","2011","Lower Saxony","general elemantary","","","","","2"
"A little","2011","Lower Saxony","middle vocational","","","","","2"
"A little","2011","Lower Saxony","vocational + Abi","","","","","2"
"A little","2011","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"A little","2011","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"A little","2011","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"A little","2011","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"A little","2011","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"A little","2011","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"A little","2011","Baden-Württemberg","in school","","","","","2"
"A little","2011","Baden-Württemberg","inadequately","","","","","2"
"A little","2011","Baden-Württemberg","general elemantary","","","","","2"
"A little","2011","Baden-Württemberg","middle vocational","","","","","2"
"A little","2011","Baden-Württemberg","vocational + Abi","","","","","2"
"A little","2011","Baden-Württemberg","higher vocational","","","","","2"
"A little","2011","Baden-Württemberg","higher education","","","","","2"
"A little","2011","Bavaria","in school","","","","","2"
"A little","2011","Bavaria","inadequately","","","","","2"
"A little","2011","Bavaria","general elemantary","","","","","2"
"A little","2011","Bavaria","middle vocational","","","","","2"
"A little","2011","Bavaria","vocational + Abi","","","","","2"
"A little","2011","Bavaria","higher vocational","","","","","2"
"A little","2011","Saxony","general elemantary","","","","","2"
"A little","2011","Saxony","middle vocational","","","","","2"
"A little","2011","Saxony","vocational + Abi","","","","","2"
"A little","2011","Saxony","higher vocational","","","","","2"
"A little","2011","Saxony","higher education","","","","","2"
"A little","2011","Saxony-Anhalt","in school","","","","","2"
"A little","2011","Saxony-Anhalt","inadequately","","","","","2"
"A little","2011","Saxony-Anhalt","general elemantary","","","","","2"
"A little","2011","Saxony-Anhalt","middle vocational","","","","","2"
"A little","2011","Saxony-Anhalt","vocational + Abi","","","","","2"
"A little","2011","Saxony-Anhalt","higher vocational","","","","","2"
"A little","2011","Saxony-Anhalt","higher education","","","","","2"
"A little","2011","Thuringia","in school","","","","","2"
"A little","2011","Thuringia","inadequately","","","","","2"
"A little","2011","Thuringia","general elemantary","","","","","2"
"A little","2011","Thuringia","middle vocational","","","","","2"
"A little","2011","Thuringia","vocational + Abi","","","","","2"
"A little","2011","Thuringia","higher vocational","","","","","2"
"A little","2011","Thuringia","higher education","","","","","2"
"A little","2011","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"A little","2011","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"A little","2011","Mecklenburg-Western Pomerania","higher education","","","","","2"
"A little","2011","Saxony","in school","","","","","2"
"A little","2011","Saxony","inadequately","","","","","2"
"A little","2011","Brandenburg","vocational + Abi","","","","","2"
"A little","2011","Brandenburg","higher vocational","","","","","2"
"A little","2011","Brandenburg","higher education","","","","","2"
"A little","2011","Mecklenburg-Western Pomerania","in school","","","","","2"
"A little","2011","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"A little","2011","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"A little","2011","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"A little","2011","Bavaria","higher education","","","","","2"
"A little","2011","Berlin","in school","","","","","2"
"A little","2011","Berlin","inadequately","","","","","2"
"A little","2011","Berlin","general elemantary","","","","","2"
"A little","2011","Berlin","middle vocational","","","","","2"
"A little","2011","Berlin","vocational + Abi","","","","","2"
"A little","2011","Berlin","higher vocational","","","","","2"
"A little","2011","Berlin","higher education","","","","","2"
"A little","2011","Brandenburg","in school","","","","","2"
"A little","2011","Brandenburg","inadequately","","","","","2"
"A little","2011","Brandenburg","general elemantary","","","","","2"
"A little","2011","Brandenburg","middle vocational","","","","","2"
"Not at all","2011","North Rhine-Westphalia","middle vocational","","","","","3"
"Not at all","2011","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Not at all","2011","North Rhine-Westphalia","higher vocational","","","","","3"
"Not at all","2011","North Rhine-Westphalia","higher education","","","","","3"
"Not at all","2011","Hesse","in school","","","","","3"
"Not at all","2011","Hesse","inadequately","","","","","3"
"Not at all","2011","Hesse","general elemantary","","","","","3"
"Not at all","2011","Hesse","middle vocational","","","","","3"
"Not at all","2011","Hesse","vocational + Abi","","","","","3"
"Not at all","2011","Hesse","higher vocational","","","","","3"
"Not at all","2011","Hesse","higher education","","","","","3"
"Not at all","2011","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Not at all","2011","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Not at all","2011","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Not at all","2011","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Not at all","2011","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Not at all","2011","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Not at all","2011","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Not at all","2011","Baden-Württemberg","in school","","","","","3"
"Not at all","2011","Baden-Württemberg","inadequately","","","","","3"
"Not at all","2011","Baden-Württemberg","general elemantary","","","","","3"
"Not at all","2011","Baden-Württemberg","middle vocational","","","","","3"
"Not at all","2011","Baden-Württemberg","vocational + Abi","","","","","3"
"Not at all","2011","Baden-Württemberg","higher vocational","","","","","3"
"Not at all","2011","Baden-Württemberg","higher education","","","","","3"
"Not at all","2011","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Not at all","2011","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Not at all","2011","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Not at all","2011","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Not at all","2011","Saxony","in school","","","","","3"
"Not at all","2011","Saxony","inadequately","","","","","3"
"Not at all","2011","Saxony","general elemantary","","","","","3"
"Not at all","2011","Saxony","middle vocational","","","","","3"
"Not at all","2011","Saxony","vocational + Abi","","","","","3"
"Not at all","2011","Saxony","higher vocational","","","","","3"
"Not at all","2011","Saxony","higher education","","","","","3"
"Not at all","2011","Saxony-Anhalt","in school","","","","","3"
"Not at all","2011","Saxony-Anhalt","inadequately","","","","","3"
"Not at all","2011","Saxony-Anhalt","general elemantary","","","","","3"
"Not at all","2011","Saxony-Anhalt","middle vocational","","","","","3"
"Not at all","2011","Saxony-Anhalt","vocational + Abi","","","","","3"
"Not at all","2011","Saxony-Anhalt","higher vocational","","","","","3"
"Not at all","2011","Saxony-Anhalt","higher education","","","","","3"
"Not at all","2011","Thuringia","in school","","","","","3"
"Not at all","2011","Thuringia","inadequately","","","","","3"
"Not at all","2011","Thuringia","general elemantary","","","","","3"
"Not at all","2011","Thuringia","middle vocational","","","","","3"
"Not at all","2011","Thuringia","vocational + Abi","","","","","3"
"Not at all","2011","Thuringia","higher vocational","","","","","3"
"Not at all","2011","Thuringia","higher education","","","","","3"
"Not at all","2011","Lower Saxony","higher vocational","","","","","3"
"Not at all","2011","Lower Saxony","higher education","","","","","3"
"Not at all","2011","Bremen","in school","","","","","3"
"Not at all","2011","Bremen","inadequately","","","","","3"
"Not at all","2011","Bremen","general elemantary","","","","","3"
"Not at all","2011","Bremen","middle vocational","","","","","3"
"Not at all","2011","Bremen","vocational + Abi","","","","","3"
"Not at all","2011","Bremen","higher vocational","","","","","3"
"Not at all","2011","Bremen","higher education","","","","","3"
"Not at all","2011","North Rhine-Westphalia","in school","","","","","3"
"Not at all","2011","North Rhine-Westphalia","inadequately","","","","","3"
"Not at all","2011","North Rhine-Westphalia","general elemantary","","","","","3"
"Not at all","2011","Bavaria","in school","","","","","3"
"Not at all","2011","Bavaria","inadequately","","","","","3"
"Not at all","2011","Bavaria","general elemantary","","","","","3"
"Not at all","2011","Bavaria","middle vocational","","","","","3"
"Not at all","2011","Bavaria","vocational + Abi","","","","","3"
"Not at all","2011","Bavaria","higher vocational","","","","","3"
"Not at all","2011","Bavaria","higher education","","","","","3"
"Not at all","2011","Berlin","in school","","","","","3"
"Not at all","2011","Berlin","inadequately","","","","","3"
"Not at all","2011","Berlin","general elemantary","","","","","3"
"Not at all","2011","Berlin","middle vocational","","","","","3"
"Not at all","2011","Berlin","vocational + Abi","","","","","3"
"Not at all","2011","Berlin","higher vocational","","","","","3"
"Not at all","2011","Berlin","higher education","","","","","3"
"Not at all","2011","Brandenburg","in school","","","","","3"
"Not at all","2011","Brandenburg","inadequately","","","","","3"
"Not at all","2011","Brandenburg","general elemantary","","","","","3"
"Not at all","2011","Brandenburg","middle vocational","","","","","3"
"Not at all","2011","Brandenburg","vocational + Abi","","","","","3"
"Not at all","2011","Brandenburg","higher vocational","","","","","3"
"Not at all","2011","Brandenburg","higher education","","","","","3"
"Not at all","2011","Mecklenburg-Western Pomerania","in school","","","","","3"
"Not at all","2011","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Not at all","2011","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Not at all","2011","Schleswig-Holstein","in school","","","","","3"
"Not at all","2011","Schleswig-Holstein","inadequately","","","","","3"
"Not at all","2011","Schleswig-Holstein","general elemantary","","","","","3"
"Not at all","2011","Schleswig-Holstein","middle vocational","","","","","3"
"Not at all","2011","Schleswig-Holstein","vocational + Abi","","","","","3"
"Not at all","2011","Schleswig-Holstein","higher vocational","","","","","3"
"Not at all","2011","Schleswig-Holstein","higher education","","","","","3"
"Not at all","2011","Hamburg","in school","","","","","3"
"Not at all","2011","Hamburg","inadequately","","","","","3"
"Not at all","2011","Hamburg","general elemantary","","","","","3"
"Not at all","2011","Hamburg","middle vocational","","","","","3"
"Not at all","2011","Hamburg","vocational + Abi","","","","","3"
"Not at all","2011","Hamburg","higher vocational","","","","","3"
