"pli0097_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2002","college entrance qualification","Male","","","",""
"Min 1x per week","2002","college entrance qualification","Female","","","",""
"Min 1x per week","2002","Other degree","Male","","","",""
"Min 1x per week","2002","Other degree","Female","","","",""
"Min 1x per week","2002","no degree/no degree yet","Male","","","",""
"Min 1x per week","2002","no degree/no degree yet","Female","","","",""
"Min 1x per month","2002","lower secondary degree","Male","","","",""
"Min 1x per month","2002","lower secondary degree","Female","","","",""
"Min 1x per month","2002","secondary school degree","Male","","","",""
"Min 1x per month","2002","secondary school degree","Female","","","",""
"Min 1x per month","2002","college entrance qualification","Male","","","",""
"Min 1x per month","2002","college entrance qualification","Female","","","",""
"Min 1x per month","2002","Other degree","Male","","","",""
"Min 1x per month","2002","Other degree","Female","","","",""
"Min 1x per month","2002","no degree/no degree yet","Male","","","",""
"Min 1x per month","2002","no degree/no degree yet","Female","","","",""
"Rarely","2002","lower secondary degree","Male","","","",""
"Rarely","2002","lower secondary degree","Female","","","",""
"Rarely","2002","secondary school degree","Male","","","",""
"Rarely","2002","secondary school degree","Female","","","",""
"Rarely","2002","college entrance qualification","Male","","","",""
"Rarely","2002","college entrance qualification","Female","","","",""
"Rarely","2002","Other degree","Male","","","",""
"Rarely","2002","Other degree","Female","","","",""
"Rarely","2002","no degree/no degree yet","Male","","","",""
"Rarely","2002","no degree/no degree yet","Female","","","",""
"Never","2002","lower secondary degree","Male","","","",""
"Never","2002","lower secondary degree","Female","","","",""
"Never","2002","secondary school degree","Male","","","",""
"Never","2002","secondary school degree","Female","","","",""
"Never","2002","college entrance qualification","Male","","","",""
"Never","2002","college entrance qualification","Female","","","",""
"Never","2002","Other degree","Male","","","",""
"Never","2002","Other degree","Female","","","",""
"Never","2002","no degree/no degree yet","Male","","","",""
"Never","2002","no degree/no degree yet","Female","","","",""
"Daily","2003","lower secondary degree","Male","4","","",""
"Daily","2003","lower secondary degree","Female","3","","",""
"Daily","2003","secondary school degree","Male","4","","",""
"Daily","2003","secondary school degree","Female","4","","",""
"Daily","2003","college entrance qualification","Male","21","","",""
"Daily","2003","college entrance qualification","Female","10","","",""
"Daily","2003","Other degree","Male","","","",""
"Daily","2003","Other degree","Female","","","",""
"Daily","2003","no degree/no degree yet","Male","1","","",""
"Daily","2003","no degree/no degree yet","Female","","","",""
"Min 1x per week","2003","lower secondary degree","Male","45","0.0115515243041179","0.00817313600010917","0.0149299126081266"
"Min 1x per week","2003","lower secondary degree","Female","14","","",""
"Min 1x per week","2003","secondary school degree","Male","27","","",""
"Min 1x per week","2003","secondary school degree","Female","21","","",""
"Min 1x per week","2003","college entrance qualification","Male","63","0.0219995139940239","0.016660941178155","0.0273380868098928"
"Min 1x per week","2003","college entrance qualification","Female","23","","",""
"Min 1x per week","2003","Other degree","Male","5","","",""
"Min 1x per week","2003","Other degree","Female","4","","",""
"Min 1x per week","2003","no degree/no degree yet","Male","3","","",""
"Min 1x per week","2003","no degree/no degree yet","Female","1","","",""
"Min 1x per month","2003","lower secondary degree","Male","81","0.0208258354734676","0.0163109775480308","0.0253406933989044"
"Min 1x per month","2003","lower secondary degree","Female","39","0.0104059988922594","0.00728031814811092","0.0135316796364079"
"Min 1x per month","2003","secondary school degree","Male","67","0.0229722354317253","0.0173870942769926","0.0285573765864579"
"Min 1x per month","2003","secondary school degree","Female","48","0.0127369999932731","0.00911198051492497","0.0163620194716213"
"Min 1x per month","2003","college entrance qualification","Male","131","0.0430736673206618","0.0356845209483348","0.0504628136929887"
"Min 1x per month","2003","college entrance qualification","Female","63","0.020043635225383","0.0145673710946221","0.0255198993561439"
"Min 1x per month","2003","Other degree","Male","6","","",""
"Min 1x per month","2003","Other degree","Female","3","","",""
"Min 1x per month","2003","no degree/no degree yet","Male","7","","",""
"Min 1x per month","2003","no degree/no degree yet","Female","2","","",""
"Rarely","2003","lower secondary degree","Male","358","0.0917064272766951","0.0825815736516398","0.10083128090175"
"Rarely","2003","lower secondary degree","Female","210","0.0550966956466675","0.0480687132796712","0.0621246780136639"
"Rarely","2003","secondary school degree","Male","284","0.109646708969986","0.0979985294233316","0.121294888516641"
"Rarely","2003","secondary school degree","Female","323","0.0912754431313911","0.081965362401375","0.100585523861407"
"Rarely","2003","college entrance qualification","Male","423","0.147584097073842","0.134675036309026","0.160493157838658"
"Rarely","2003","college entrance qualification","Female","296","0.11363120344794","0.101230429091056","0.126031977804824"
"Rarely","2003","Other degree","Male","19","","",""
"Rarely","2003","Other degree","Female","21","","",""
"Rarely","2003","no degree/no degree yet","Male","25","","",""
"Rarely","2003","no degree/no degree yet","Female","29","","",""
"Never","2003","lower secondary degree","Male","3355","0.875175388739479","0.864725526673644","0.885625250805313"
"Never","2003","lower secondary degree","Female","3783","0.931619967186457","0.923845721719052","0.939394212653863"
"Never","2003","secondary school degree","Male","2382","0.860244299984896","0.847317984882677","0.873170615087115"
"Never","2003","secondary school degree","Female","3280","0.891048549318455","0.880976275307518","0.901120823329393"
"Never","2003","college entrance qualification","Male","2262","0.781602368405935","0.766565202629529","0.796639534182342"
"Never","2003","college entrance qualification","Female","2124","0.855225813987804","0.8414765725249","0.868975055450708"
"Never","2003","Other degree","Male","568","0.95272734561173","0.935718031207408","0.969736660016052"
"Never","2003","Other degree","Female","617","0.951089650833522","0.934444821622981","0.967734480044063"
"Never","2003","no degree/no degree yet","Male","382","0.912965766153498","0.885942847623405","0.939988684683591"
"Never","2003","no degree/no degree yet","Female","442","0.94033930192179","0.919016445650267","0.961662158193314"
"Daily","2004","lower secondary degree","Male","","","",""
"Daily","2004","lower secondary degree","Female","","","",""
"Daily","2004","secondary school degree","Male","","","",""
"Daily","2004","secondary school degree","Female","","","",""
"Daily","2004","college entrance qualification","Male","","","",""
"Daily","2004","college entrance qualification","Female","","","",""
"Daily","2004","Other degree","Male","","","",""
"Daily","2004","Other degree","Female","","","",""
"Daily","2004","no degree/no degree yet","Male","","","",""
"Daily","2004","no degree/no degree yet","Female","","","",""
"Min 1x per week","2004","lower secondary degree","Male","","","",""
"Min 1x per week","2004","lower secondary degree","Female","","","",""
"Min 1x per week","2004","secondary school degree","Male","","","",""
"Min 1x per week","2004","secondary school degree","Female","","","",""
"Min 1x per week","2004","college entrance qualification","Male","","","",""
"Min 1x per week","2004","college entrance qualification","Female","","","",""
"Min 1x per week","2004","Other degree","Male","","","",""
"Min 1x per week","2004","Other degree","Female","","","",""
"Min 1x per week","2004","no degree/no degree yet","Male","","","",""
"Min 1x per week","2004","no degree/no degree yet","Female","","","",""
"Min 1x per month","2004","lower secondary degree","Male","","","",""
"Min 1x per month","2004","lower secondary degree","Female","","","",""
"Min 1x per month","2004","secondary school degree","Male","","","",""
"Min 1x per month","2004","secondary school degree","Female","","","",""
"Min 1x per month","2004","college entrance qualification","Male","","","",""
"Min 1x per month","2004","college entrance qualification","Female","","","",""
"Min 1x per month","2004","Other degree","Male","","","",""
"Min 1x per month","2004","Other degree","Female","","","",""
"Min 1x per month","2004","no degree/no degree yet","Male","","","",""
"Min 1x per month","2004","no degree/no degree yet","Female","","","",""
"Rarely","2004","lower secondary degree","Male","","","",""
"Rarely","2004","lower secondary degree","Female","","","",""
"Rarely","2004","secondary school degree","Male","","","",""
"Rarely","2004","secondary school degree","Female","","","",""
"Rarely","2004","college entrance qualification","Male","","","",""
"Rarely","2004","college entrance qualification","Female","","","",""
"Rarely","2004","Other degree","Male","","","",""
"Rarely","2004","Other degree","Female","","","",""
"Rarely","2004","no degree/no degree yet","Male","","","",""
"Rarely","2004","no degree/no degree yet","Female","","","",""
"Never","2004","lower secondary degree","Male","","","",""
"Never","2004","lower secondary degree","Female","","","",""
"Never","2004","secondary school degree","Male","","","",""
"Never","2004","secondary school degree","Female","","","",""
"Never","2004","college entrance qualification","Male","","","",""
"Never","2004","college entrance qualification","Female","","","",""
"Never","2004","Other degree","Male","","","",""
"Never","2004","Other degree","Female","","","",""
"Never","2004","no degree/no degree yet","Male","","","",""
"Never","2004","no degree/no degree yet","Female","","","",""
"Daily","2005","lower secondary degree","Male","","","",""
"Daily","2005","lower secondary degree","Female","","","",""
"Daily","2005","secondary school degree","Male","","","",""
"Daily","2005","secondary school degree","Female","","","",""
"Daily","2005","college entrance qualification","Male","","","",""
"Daily","2005","college entrance qualification","Female","","","",""
"Daily","2005","Other degree","Male","","","",""
"Daily","2005","Other degree","Female","","","",""
"Daily","2005","no degree/no degree yet","Male","","","",""
"Daily","2005","no degree/no degree yet","Female","","","",""
"Min 1x per week","2005","lower secondary degree","Male","45","0.0131491190972658","0.00934798982674889","0.0169502483677828"
"Min 1x per week","2005","lower secondary degree","Female","14","","",""
"Min 1x per week","2005","secondary school degree","Male","29","","",""
"Min 1x per week","2005","secondary school degree","Female","23","","",""
"Min 1x per week","2005","college entrance qualification","Male","81","0.0239252684519641","0.0181749335509125","0.0296756033530157"
"Min 1x per week","2005","college entrance qualification","Female","28","","",""
"Min 1x per week","2005","Other degree","Male","3","","",""
"Min 1x per week","2005","Other degree","Female","3","","",""
"Min 1x per week","2005","no degree/no degree yet","Male","4","","",""
"Min 1x per week","2005","no degree/no degree yet","Female","2","","",""
"Min 1x per month","2005","lower secondary degree","Male","81","0.0223581925545839","0.0174247875258603","0.0272915975833075"
"Min 1x per month","2005","lower secondary degree","Female","41","0.0107861423964576","0.00741611974062279","0.0141561650522923"
"Min 1x per month","2005","secondary school degree","Male","48","0.0197779671310285","0.0143916959845249","0.025164238277532"
"Min 1x per month","2005","secondary school degree","Female","54","0.0124619121727185","0.00874937935456841","0.0161744449908686"
"Min 1x per month","2005","college entrance qualification","Male","104","0.0405443963598922","0.0331227363467029","0.0479660563730814"
"Min 1x per month","2005","college entrance qualification","Female","48","0.0191792304997838","0.0137692218157064","0.0245892391838612"
"Min 1x per month","2005","Other degree","Male","7","","",""
"Min 1x per month","2005","Other degree","Female","3","","",""
"Min 1x per month","2005","no degree/no degree yet","Male","2","","",""
"Min 1x per month","2005","no degree/no degree yet","Female","1","","",""
"Rarely","2005","lower secondary degree","Male","259","0.072230516536058","0.0635924022529642","0.0808686308191518"
"Rarely","2005","lower secondary degree","Female","179","0.0523093508115029","0.0450453210838366","0.0595733805391692"
"Rarely","2005","secondary school degree","Male","200","0.0772626283459788","0.0669336123299692","0.0875916443619884"
"Rarely","2005","secondary school degree","Female","242","0.0697241954458901","0.061201074532895","0.0782473163588852"
"Rarely","2005","college entrance qualification","Male","309","0.113555364600299","0.101616780305087","0.125493948895512"
"Rarely","2005","college entrance qualification","Female","211","0.0862554277161448","0.0751817171617714","0.0973291382705182"
"Rarely","2005","Other degree","Male","23","","",""
"Rarely","2005","Other degree","Female","21","","",""
"Rarely","2005","no degree/no degree yet","Male","26","","",""
"Rarely","2005","no degree/no degree yet","Female","13","","",""
"Never","2005","lower secondary degree","Male","3065","0.892262171812092","0.881916257137154","0.90260808648703"
"Never","2005","lower secondary degree","Female","3375","0.933565530172698","0.925440522294797","0.9416905380506"
"Never","2005","secondary school degree","Male","2290","0.892413323005592","0.880426683997528","0.904399962013657"
"Never","2005","secondary school degree","Female","3111","0.913640053052747","0.904239686694053","0.923040419411442"
"Never","2005","college entrance qualification","Male","2219","0.821974970587845","0.807580588586775","0.836369352588914"
"Never","2005","college entrance qualification","Female","2182","0.884997879509303","0.872414085941625","0.897581673076982"
"Never","2005","Other degree","Male","504","0.915268575229651","0.891714965294042","0.938822185165259"
"Never","2005","Other degree","Female","565","0.956208114400614","0.939724202952262","0.972692025848967"
"Never","2005","no degree/no degree yet","Male","385","0.937396684339506","0.914145748499583","0.960647620179429"
"Never","2005","no degree/no degree yet","Female","466","0.959916883997455","0.942405433331001","0.97742833466391"
"Daily","2006","lower secondary degree","Male","","","",""
"Daily","2006","lower secondary degree","Female","","","",""
"Daily","2006","secondary school degree","Male","","","",""
"Daily","2006","secondary school degree","Female","","","",""
"Daily","2006","college entrance qualification","Male","","","",""
"Daily","2006","college entrance qualification","Female","","","",""
"Daily","2006","Other degree","Male","","","",""
"Daily","2006","Other degree","Female","","","",""
"Daily","2006","no degree/no degree yet","Male","","","",""
"Daily","2006","no degree/no degree yet","Female","","","",""
"Min 1x per week","2006","lower secondary degree","Male","","","",""
"Min 1x per week","2006","lower secondary degree","Female","","","",""
"Min 1x per week","2006","secondary school degree","Male","","","",""
"Min 1x per week","2006","secondary school degree","Female","","","",""
"Min 1x per week","2006","college entrance qualification","Male","","","",""
"Min 1x per week","2006","college entrance qualification","Female","","","",""
"Min 1x per week","2006","Other degree","Male","","","",""
"Min 1x per week","2006","Other degree","Female","","","",""
"Min 1x per week","2006","no degree/no degree yet","Male","","","",""
"Min 1x per week","2006","no degree/no degree yet","Female","","","",""
"Min 1x per month","2006","lower secondary degree","Male","","","",""
"Min 1x per month","2006","lower secondary degree","Female","","","",""
"Min 1x per month","2006","secondary school degree","Male","","","",""
"Min 1x per month","2006","secondary school degree","Female","","","",""
"Min 1x per month","2006","college entrance qualification","Male","","","",""
"Min 1x per month","2006","college entrance qualification","Female","","","",""
"Min 1x per month","2006","Other degree","Male","","","",""
"Min 1x per month","2006","Other degree","Female","","","",""
"Min 1x per month","2006","no degree/no degree yet","Male","","","",""
"Min 1x per month","2006","no degree/no degree yet","Female","","","",""
"Rarely","2006","lower secondary degree","Male","","","",""
"Rarely","2006","lower secondary degree","Female","","","",""
"Rarely","2006","secondary school degree","Male","","","",""
"Rarely","2006","secondary school degree","Female","","","",""
"Rarely","2006","college entrance qualification","Male","","","",""
"Rarely","2006","college entrance qualification","Female","","","",""
"Rarely","2006","Other degree","Male","","","",""
"Rarely","2006","Other degree","Female","","","",""
"Rarely","2006","no degree/no degree yet","Male","","","",""
"Rarely","2006","no degree/no degree yet","Female","","","",""
"Never","2006","lower secondary degree","Male","","","",""
"Never","2006","lower secondary degree","Female","","","",""
"Never","2006","secondary school degree","Male","","","",""
"Never","2006","secondary school degree","Female","","","",""
"Never","2006","college entrance qualification","Male","","","",""
"Never","2006","college entrance qualification","Female","","","",""
"Never","2006","Other degree","Male","","","",""
"Never","2006","Other degree","Female","","","",""
"Never","2006","no degree/no degree yet","Male","","","",""
"Never","2006","no degree/no degree yet","Female","","","",""
"Daily","2007","lower secondary degree","Male","","","",""
"Daily","2007","lower secondary degree","Female","","","",""
"Daily","2007","secondary school degree","Male","","","",""
"Daily","2007","secondary school degree","Female","","","",""
"Daily","2007","college entrance qualification","Male","","","",""
"Daily","2007","college entrance qualification","Female","","","",""
"Daily","2007","Other degree","Male","","","",""
"Daily","2007","Other degree","Female","","","",""
"Daily","2007","no degree/no degree yet","Male","","","",""
"Daily","2007","no degree/no degree yet","Female","","","",""
"Min 1x per week","2007","lower secondary degree","Male","31","0.00958037020881481","0.00629937663630873","0.0128613637813209"
"Min 1x per week","2007","lower secondary degree","Female","19","","",""
"Min 1x per week","2007","secondary school degree","Male","25","","",""
"Min 1x per week","2007","secondary school degree","Female","16","","",""
"Min 1x per week","2007","college entrance qualification","Male","77","0.0228833024851188","0.0173466585630299","0.0284199464072077"
"Min 1x per week","2007","college entrance qualification","Female","22","","",""
"Min 1x per week","2007","Other degree","Male","5","","",""
"Min 1x per week","2007","Other degree","Female","2","","",""
"Min 1x per week","2007","no degree/no degree yet","Male","2","","",""
"Min 1x per week","2007","no degree/no degree yet","Female","","","",""
"Min 1x per month","2007","lower secondary degree","Male","70","0.0178743589460914","0.0134116005425199","0.022337117349663"
"Min 1x per month","2007","lower secondary degree","Female","25","","",""
"Min 1x per month","2007","secondary school degree","Male","50","0.0166559944530776","0.0116897180976349","0.0216222708085203"
"Min 1x per month","2007","secondary school degree","Female","32","0.00735680476124544","0.00451226263129287","0.010201346891198"
"Min 1x per month","2007","college entrance qualification","Male","75","0.0233572262080052","0.0177648995751102","0.0289495528409002"
"Min 1x per month","2007","college entrance qualification","Female","43","0.0121168071295479","0.00791301395437788","0.0163206003047179"
"Min 1x per month","2007","Other degree","Male","4","","",""
"Min 1x per month","2007","Other degree","Female","3","","",""
"Min 1x per month","2007","no degree/no degree yet","Male","4","","",""
"Min 1x per month","2007","no degree/no degree yet","Female","1","","",""
"Rarely","2007","lower secondary degree","Male","196","0.0550460552047221","0.0473640776131921","0.0627280327962521"
"Rarely","2007","lower secondary degree","Female","129","0.0336097327216914","0.0276416226347783","0.0395778428086044"
"Rarely","2007","secondary school degree","Male","169","0.070078130253544","0.0601719244696257","0.0799843360374623"
"Rarely","2007","secondary school degree","Female","139","0.0320329267627415","0.0261715481839271","0.037894305341556"
"Rarely","2007","college entrance qualification","Male","290","0.0953921605984683","0.0845153756521787","0.106268945544758"
"Rarely","2007","college entrance qualification","Female","204","0.0820366623745523","0.0714925238088567","0.0925808009402479"
"Rarely","2007","Other degree","Male","12","","",""
"Rarely","2007","Other degree","Female","15","","",""
"Rarely","2007","no degree/no degree yet","Male","6","","",""
"Rarely","2007","no degree/no degree yet","Female","5","","",""
"Never","2007","lower secondary degree","Male","3089","0.917499215640372","0.908232272384351","0.926766158896392"
"Never","2007","lower secondary degree","Female","3330","0.954958186451193","0.948090220480588","0.961826152421798"
"Never","2007","secondary school degree","Male","2307","0.904236441439072","0.892817285532341","0.915655597345803"
"Never","2007","secondary school degree","Female","3280","0.957821847590342","0.951131366993214","0.96451232818747"
"Never","2007","college entrance qualification","Male","2360","0.858367310708408","0.845457128810411","0.871277492606404"
"Never","2007","college entrance qualification","Female","2333","0.896447915561279","0.884741164093256","0.908154667029303"
"Never","2007","Other degree","Male","477","0.962136128619569","0.945372648289317","0.97889960894982"
"Never","2007","Other degree","Female","546","0.969186724434726","0.954949919397895","0.983423529471557"
"Never","2007","no degree/no degree yet","Male","233","0.968260535149541","0.946309198797501","0.990211871501582"
"Never","2007","no degree/no degree yet","Female","303","0.989602315188712","0.978292187010709","1.00091244336672"
"Daily","2008","lower secondary degree","Male","5","","",""
"Daily","2008","lower secondary degree","Female","2","","",""
"Daily","2008","secondary school degree","Male","5","","",""
"Daily","2008","secondary school degree","Female","4","","",""
"Daily","2008","college entrance qualification","Male","14","","",""
"Daily","2008","college entrance qualification","Female","5","","",""
"Daily","2008","Other degree","Male","2","","",""
"Daily","2008","Other degree","Female","","","",""
"Daily","2008","no degree/no degree yet","Male","","","",""
"Daily","2008","no degree/no degree yet","Female","","","",""
"Min 1x per week","2008","lower secondary degree","Male","19","","",""
"Min 1x per week","2008","lower secondary degree","Female","10","","",""
"Min 1x per week","2008","secondary school degree","Male","23","","",""
"Min 1x per week","2008","secondary school degree","Female","21","","",""
"Min 1x per week","2008","college entrance qualification","Male","53","0.0154523933912194","0.0107633220413808","0.0201414647410581"
"Min 1x per week","2008","college entrance qualification","Female","21","","",""
"Min 1x per week","2008","Other degree","Male","3","","",""
"Min 1x per week","2008","Other degree","Female","1","","",""
"Min 1x per week","2008","no degree/no degree yet","Male","3","","",""
"Min 1x per week","2008","no degree/no degree yet","Female","1","","",""
"Min 1x per month","2008","lower secondary degree","Male","81","0.0228269419483153","0.0176245598672174","0.0280293240294132"
"Min 1x per month","2008","lower secondary degree","Female","34","0.00988319414364839","0.00650761097581405","0.0132587773114827"
"Min 1x per month","2008","secondary school degree","Male","55","0.0158766258662526","0.0109240061163996","0.0208292456161056"
"Min 1x per month","2008","secondary school degree","Female","46","0.00906784906181791","0.00583268085240576","0.0123030172712301"
"Min 1x per month","2008","college entrance qualification","Male","97","0.0234691778132236","0.0177139500152491","0.0292244056111981"
"Min 1x per month","2008","college entrance qualification","Female","58","0.0224810299795414","0.0166396031255047","0.0283224568335782"
"Min 1x per month","2008","Other degree","Male","5","","",""
"Min 1x per month","2008","Other degree","Female","6","","",""
"Min 1x per month","2008","no degree/no degree yet","Male","6","","",""
"Min 1x per month","2008","no degree/no degree yet","Female","3","","",""
"Rarely","2008","lower secondary degree","Male","271","0.072992945133362","0.0639319770860552","0.0820539131806687"
"Rarely","2008","lower secondary degree","Female","162","0.0479594813400458","0.0406678972565982","0.0552510654234934"
"Rarely","2008","secondary school degree","Male","221","0.0913734920768881","0.079956967416234","0.102790016737542"
"Rarely","2008","secondary school degree","Female","199","0.058521186881081","0.0505102261341294","0.0665321476280325"
"Rarely","2008","college entrance qualification","Male","313","0.112799866668022","0.10077346526632","0.124826268069723"
"Rarely","2008","college entrance qualification","Female","229","0.0867873975910885","0.0756940524706872","0.0978807427114898"
"Rarely","2008","Other degree","Male","29","","",""
"Rarely","2008","Other degree","Female","18","","",""
"Rarely","2008","no degree/no degree yet","Male","14","","",""
"Rarely","2008","no degree/no degree yet","Female","10","","",""
"Never","2008","lower secondary degree","Male","2790","0.897714377653556","0.887159115546279","0.908269639760833"
"Never","2008","lower secondary degree","Female","3091","0.940041507054583","0.931940186766837","0.948142827342329"
"Never","2008","secondary school degree","Male","2143","0.883916630448836","0.8712248730571","0.896608387840572"
"Never","2008","secondary school degree","Female","3028","0.927249109877485","0.918384897891078","0.936113321863891"
"Never","2008","college entrance qualification","Male","2181","0.844040481295112","0.830247498830302","0.857833463759922"
"Never","2008","college entrance qualification","Female","2161","0.88085440112526","0.86808885762257","0.89361994462795"
"Never","2008","Other degree","Male","398","0.893692732746076","0.864793722907058","0.922591742585093"
"Never","2008","Other degree","Female","482","0.959262273726868","0.942055034898201","0.976469512555535"
"Never","2008","no degree/no degree yet","Male","230","0.940147022502741","0.91091703713601","0.969377007869473"
"Never","2008","no degree/no degree yet","Female","281","0.962116174995167","0.940330162320761","0.983902187669574"
"Daily","2009","lower secondary degree","Male","","","",""
"Daily","2009","lower secondary degree","Female","","","",""
"Daily","2009","secondary school degree","Male","","","",""
"Daily","2009","secondary school degree","Female","","","",""
"Daily","2009","college entrance qualification","Male","","","",""
"Daily","2009","college entrance qualification","Female","","","",""
"Daily","2009","Other degree","Male","","","",""
"Daily","2009","Other degree","Female","","","",""
"Daily","2009","no degree/no degree yet","Male","","","",""
"Daily","2009","no degree/no degree yet","Female","","","",""
"Min 1x per week","2009","lower secondary degree","Male","17","","",""
"Min 1x per week","2009","lower secondary degree","Female","9","","",""
"Min 1x per week","2009","secondary school degree","Male","20","","",""
"Min 1x per week","2009","secondary school degree","Female","14","","",""
"Min 1x per week","2009","college entrance qualification","Male","67","0.0230281574014507","0.0171707608735792","0.0288855539293222"
"Min 1x per week","2009","college entrance qualification","Female","18","","",""
"Min 1x per week","2009","Other degree","Male","1","","",""
"Min 1x per week","2009","Other degree","Female","1","","",""
"Min 1x per week","2009","no degree/no degree yet","Male","2","","",""
"Min 1x per week","2009","no degree/no degree yet","Female","1","","",""
"Min 1x per month","2009","lower secondary degree","Male","55","0.0180862495621509","0.0132393868833431","0.0229331122409586"
"Min 1x per month","2009","lower secondary degree","Female","29","","",""
"Min 1x per month","2009","secondary school degree","Male","47","0.0174869117268415","0.0121101490668631","0.0228636743868198"
"Min 1x per month","2009","secondary school degree","Female","28","","",""
"Min 1x per month","2009","college entrance qualification","Male","76","0.0278051651654274","0.0213845978806842","0.0342257324501706"
"Min 1x per month","2009","college entrance qualification","Female","30","0.00716941311416572","0.00377059175216538","0.0105682344761661"
"Min 1x per month","2009","Other degree","Male","2","","",""
"Min 1x per month","2009","Other degree","Female","3","","",""
"Min 1x per month","2009","no degree/no degree yet","Male","14","","",""
"Min 1x per month","2009","no degree/no degree yet","Female","3","","",""
"Rarely","2009","lower secondary degree","Male","192","0.0560541873596283","0.0476880045997239","0.0644203701195326"
"Rarely","2009","lower secondary degree","Female","117","0.0502354763655107","0.0424256912053959","0.0580452615256256"
"Rarely","2009","secondary school degree","Male","145","0.0835470307709187","0.0721965113393852","0.0948975502024523"
"Rarely","2009","secondary school degree","Female","162","0.0471699885921754","0.0397070847895454","0.0546328923948053"
"Rarely","2009","college entrance qualification","Male","242","0.0942833103274771","0.0828716823850158","0.105694938269938"
"Rarely","2009","college entrance qualification","Female","182","0.0749526221633389","0.0643448455431972","0.0855603987834805"
"Rarely","2009","Other degree","Male","12","","",""
"Rarely","2009","Other degree","Female","8","","",""
"Rarely","2009","no degree/no degree yet","Male","11","","",""
"Rarely","2009","no degree/no degree yet","Female","5","","",""
"Never","2009","lower secondary degree","Male","2640","0.921355628102526","0.911565299793989","0.931145956411063"
"Never","2009","lower secondary degree","Female","2850","0.937391052259904","0.928729325947367","0.946052778572441"
"Never","2009","secondary school degree","Male","2071","0.892027103600287","0.879296718653927","0.904757488546647"
"Never","2009","secondary school degree","Female","2896","0.943863489100632","0.935760513231567","0.951966464969696"
"Never","2009","college entrance qualification","Male","2134","0.854883367105645","0.84112882815628","0.86863790605501"
"Never","2009","college entrance qualification","Female","2137","0.910818868591793","0.899337293767755","0.922300443415831"
"Never","2009","Other degree","Male","358","0.962968534513933","0.943804578163709","0.982132490864158"
"Never","2009","Other degree","Female","420","0.968810502165295","0.952418582089097","0.985202422241494"
"Never","2009","no degree/no degree yet","Male","219","0.928607232244618","0.896431852755278","0.960782611733958"
"Never","2009","no degree/no degree yet","Female","229","0.97388825335872","0.953628594050246","0.994147912667193"
"Daily","2010","lower secondary degree","Male","","","",""
"Daily","2010","lower secondary degree","Female","","","",""
"Daily","2010","secondary school degree","Male","","","",""
"Daily","2010","secondary school degree","Female","","","",""
"Daily","2010","college entrance qualification","Male","","","",""
"Daily","2010","college entrance qualification","Female","","","",""
"Daily","2010","Other degree","Male","","","",""
"Daily","2010","Other degree","Female","","","",""
"Daily","2010","no degree/no degree yet","Male","","","",""
"Daily","2010","no degree/no degree yet","Female","","","",""
"Min 1x per week","2010","lower secondary degree","Male","","","",""
"Min 1x per week","2010","lower secondary degree","Female","","","",""
"Min 1x per week","2010","secondary school degree","Male","","","",""
"Min 1x per week","2010","secondary school degree","Female","","","",""
"Min 1x per week","2010","college entrance qualification","Male","","","",""
"Min 1x per week","2010","college entrance qualification","Female","","","",""
"Min 1x per week","2010","Other degree","Male","","","",""
"Min 1x per week","2010","Other degree","Female","","","",""
"Min 1x per week","2010","no degree/no degree yet","Male","","","",""
"Min 1x per week","2010","no degree/no degree yet","Female","","","",""
"Min 1x per month","2010","lower secondary degree","Male","","","",""
"Min 1x per month","2010","lower secondary degree","Female","","","",""
"Min 1x per month","2010","secondary school degree","Male","","","",""
"Min 1x per month","2010","secondary school degree","Female","","","",""
"Min 1x per month","2010","college entrance qualification","Male","","","",""
"Min 1x per month","2010","college entrance qualification","Female","","","",""
"Min 1x per month","2010","Other degree","Male","","","",""
"Min 1x per month","2010","Other degree","Female","","","",""
"Min 1x per month","2010","no degree/no degree yet","Male","","","",""
"Min 1x per month","2010","no degree/no degree yet","Female","","","",""
"Rarely","2010","lower secondary degree","Male","","","",""
"Rarely","2010","lower secondary degree","Female","","","",""
"Rarely","2010","secondary school degree","Male","","","",""
"Rarely","2010","secondary school degree","Female","","","",""
"Rarely","2010","college entrance qualification","Male","","","",""
"Rarely","2010","college entrance qualification","Female","","","",""
"Rarely","2010","Other degree","Male","","","",""
"Rarely","2010","Other degree","Female","","","",""
"Rarely","2010","no degree/no degree yet","Male","","","",""
"Rarely","2010","no degree/no degree yet","Female","","","",""
"Never","2010","lower secondary degree","Male","","","",""
"Never","2010","lower secondary degree","Female","","","",""
"Never","2010","secondary school degree","Male","","","",""
"Never","2010","secondary school degree","Female","","","",""
"Never","2010","college entrance qualification","Male","","","",""
"Never","2010","college entrance qualification","Female","","","",""
"Never","2010","Other degree","Male","","","",""
"Never","2010","Other degree","Female","","","",""
"Never","2010","no degree/no degree yet","Male","","","",""
"Never","2010","no degree/no degree yet","Female","","","",""
"Daily","2011","lower secondary degree","Male","","","",""
"Daily","2011","lower secondary degree","Female","","","",""
"Daily","2011","secondary school degree","Male","","","",""
"Daily","2011","secondary school degree","Female","","","",""
"Daily","2011","college entrance qualification","Male","","","",""
"Daily","2011","college entrance qualification","Female","","","",""
