"pli0097_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2000","Berlin","lower secondary degree","","","",""
"Min 1x per week","2000","Berlin","secondary school degree","","","",""
"Min 1x per week","2000","Berlin","college entrance qualification","","","",""
"Min 1x per week","2000","Berlin","Other degree","","","",""
"Min 1x per week","2000","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","2000","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","2000","Brandenburg","secondary school degree","","","",""
"Min 1x per week","2000","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","2000","Brandenburg","Other degree","","","",""
"Min 1x per week","2000","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","2000","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","2000","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","2000","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","2000","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","2000","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","2000","Saxony","lower secondary degree","","","",""
"Min 1x per week","2000","Saxony","secondary school degree","","","",""
"Min 1x per week","2000","Saxony","college entrance qualification","","","",""
"Min 1x per week","2000","Saxony","Other degree","","","",""
"Min 1x per week","2000","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2000","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","2000","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","2000","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","2000","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","2000","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","2000","Thuringia","lower secondary degree","","","",""
"Min 1x per week","2000","Thuringia","secondary school degree","","","",""
"Min 1x per week","2000","Thuringia","college entrance qualification","","","",""
"Min 1x per week","2000","Thuringia","Other degree","","","",""
"Min 1x per week","2000","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","2000","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","2000","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","2000","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","2000","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","2000","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","2000","Hamburg","lower secondary degree","","","",""
"Min 1x per month","2000","Hamburg","secondary school degree","","","",""
"Min 1x per month","2000","Hamburg","college entrance qualification","","","",""
"Min 1x per month","2000","Hamburg","Other degree","","","",""
"Min 1x per month","2000","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","2000","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","2000","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","2000","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","2000","Lower Saxony","Other degree","","","",""
"Min 1x per month","2000","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2000","Bremen","lower secondary degree","","","",""
"Min 1x per month","2000","Bremen","secondary school degree","","","",""
"Min 1x per month","2000","Bremen","college entrance qualification","","","",""
"Min 1x per month","2000","Bremen","Other degree","","","",""
"Min 1x per month","2000","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","2000","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","2000","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","2000","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","2000","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","2000","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","2000","Hesse","lower secondary degree","","","",""
"Min 1x per month","2000","Hesse","secondary school degree","","","",""
"Min 1x per month","2000","Hesse","college entrance qualification","","","",""
"Min 1x per month","2000","Hesse","Other degree","","","",""
"Min 1x per month","2000","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","2000","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","2000","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","2000","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","2000","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","2000","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","2000","Bavaria","lower secondary degree","","","",""
"Min 1x per month","2000","Bavaria","secondary school degree","","","",""
"Min 1x per month","2000","Bavaria","college entrance qualification","","","",""
"Min 1x per month","2000","Bavaria","Other degree","","","",""
"Min 1x per month","2000","Bavaria","no degree/no degree yet","","","",""
"Min 1x per month","2000","Berlin","lower secondary degree","","","",""
"Min 1x per month","2000","Berlin","secondary school degree","","","",""
"Min 1x per month","2000","Berlin","college entrance qualification","","","",""
"Min 1x per month","2000","Berlin","Other degree","","","",""
"Min 1x per month","2000","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","2000","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","2000","Brandenburg","secondary school degree","","","",""
"Min 1x per month","2000","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","2000","Brandenburg","Other degree","","","",""
"Min 1x per month","2000","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","2000","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","2000","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","2000","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","2000","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","2000","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","2000","Saxony","lower secondary degree","","","",""
"Min 1x per month","2000","Saxony","secondary school degree","","","",""
"Min 1x per month","2000","Saxony","college entrance qualification","","","",""
"Min 1x per month","2000","Saxony","Other degree","","","",""
"Min 1x per month","2000","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2000","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","2000","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","2000","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","2000","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","2000","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","2000","Thuringia","lower secondary degree","","","",""
"Min 1x per month","2000","Thuringia","secondary school degree","","","",""
"Min 1x per month","2000","Thuringia","college entrance qualification","","","",""
"Min 1x per month","2000","Thuringia","Other degree","","","",""
"Min 1x per month","2000","Thuringia","no degree/no degree yet","","","",""
"Rarely","2000","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely","2000","Schleswig-Holstein","secondary school degree","","","",""
"Rarely","2000","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely","2000","Schleswig-Holstein","Other degree","","","",""
"Rarely","2000","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","2000","Hamburg","lower secondary degree","","","",""
"Rarely","2000","Hamburg","secondary school degree","","","",""
"Rarely","2000","Hamburg","college entrance qualification","","","",""
"Rarely","2000","Hamburg","Other degree","","","",""
"Rarely","2000","Hamburg","no degree/no degree yet","","","",""
"Rarely","2000","Lower Saxony","lower secondary degree","","","",""
"Rarely","2000","Lower Saxony","secondary school degree","","","",""
"Rarely","2000","Lower Saxony","college entrance qualification","","","",""
"Rarely","2000","Lower Saxony","Other degree","","","",""
"Rarely","2000","Lower Saxony","no degree/no degree yet","","","",""
"Rarely","2000","Bremen","lower secondary degree","","","",""
"Rarely","2000","Bremen","secondary school degree","","","",""
"Rarely","2000","Bremen","college entrance qualification","","","",""
"Rarely","2000","Bremen","Other degree","","","",""
"Rarely","2000","Bremen","no degree/no degree yet","","","",""
"Rarely","2000","North Rhine-Westphalia","lower secondary degree","","","",""
"Rarely","2000","North Rhine-Westphalia","secondary school degree","","","",""
"Rarely","2000","North Rhine-Westphalia","college entrance qualification","","","",""
"Rarely","2000","North Rhine-Westphalia","Other degree","","","",""
"Rarely","2000","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Rarely","2000","Hesse","lower secondary degree","","","",""
"Rarely","2000","Hesse","secondary school degree","","","",""
"Rarely","2000","Hesse","college entrance qualification","","","",""
"Rarely","2000","Hesse","Other degree","","","",""
"Rarely","2000","Hesse","no degree/no degree yet","","","",""
"Rarely","2000","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely","2000","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely","2000","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely","2000","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Rarely","2000","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely","2000","Baden-Württemberg","lower secondary degree","","","",""
"Rarely","2000","Baden-Württemberg","secondary school degree","","","",""
"Rarely","2000","Baden-Württemberg","college entrance qualification","","","",""
"Rarely","2000","Baden-Württemberg","Other degree","","","",""
"Rarely","2000","Baden-Württemberg","no degree/no degree yet","","","",""
"Rarely","2000","Bavaria","lower secondary degree","","","",""
"Rarely","2000","Bavaria","secondary school degree","","","",""
"Rarely","2000","Bavaria","college entrance qualification","","","",""
"Rarely","2000","Bavaria","Other degree","","","",""
"Rarely","2000","Bavaria","no degree/no degree yet","","","",""
"Rarely","2000","Berlin","lower secondary degree","","","",""
"Rarely","2000","Berlin","secondary school degree","","","",""
"Rarely","2000","Berlin","college entrance qualification","","","",""
"Rarely","2000","Berlin","Other degree","","","",""
"Rarely","2000","Berlin","no degree/no degree yet","","","",""
"Rarely","2000","Brandenburg","lower secondary degree","","","",""
"Rarely","2000","Brandenburg","secondary school degree","","","",""
"Rarely","2000","Brandenburg","college entrance qualification","","","",""
"Rarely","2000","Brandenburg","Other degree","","","",""
"Rarely","2000","Brandenburg","no degree/no degree yet","","","",""
"Rarely","2000","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","2000","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","2000","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","2000","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","2000","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","2000","Saxony","lower secondary degree","","","",""
"Rarely","2000","Saxony","secondary school degree","","","",""
"Rarely","2000","Saxony","college entrance qualification","","","",""
"Rarely","2000","Saxony","Other degree","","","",""
"Rarely","2000","Saxony","no degree/no degree yet","","","",""
"Rarely","2000","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","2000","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","2000","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","2000","Saxony-Anhalt","Other degree","","","",""
"Rarely","2000","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","2000","Thuringia","lower secondary degree","","","",""
"Rarely","2000","Thuringia","secondary school degree","","","",""
"Rarely","2000","Thuringia","college entrance qualification","","","",""
"Rarely","2000","Thuringia","Other degree","","","",""
"Rarely","2000","Thuringia","no degree/no degree yet","","","",""
"Never","2000","Schleswig-Holstein","lower secondary degree","","","",""
"Never","2000","Schleswig-Holstein","secondary school degree","","","",""
"Never","2000","Schleswig-Holstein","college entrance qualification","","","",""
"Never","2000","Schleswig-Holstein","Other degree","","","",""
"Never","2000","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","2000","Hamburg","lower secondary degree","","","",""
"Never","2000","Hamburg","secondary school degree","","","",""
"Never","2000","Hamburg","college entrance qualification","","","",""
"Never","2000","Hamburg","Other degree","","","",""
"Never","2000","Hamburg","no degree/no degree yet","","","",""
"Never","2000","Lower Saxony","lower secondary degree","","","",""
"Never","2000","Lower Saxony","secondary school degree","","","",""
"Never","2000","Lower Saxony","college entrance qualification","","","",""
"Never","2000","Lower Saxony","Other degree","","","",""
"Never","2000","Lower Saxony","no degree/no degree yet","","","",""
"Never","2000","Bremen","lower secondary degree","","","",""
"Never","2000","Bremen","secondary school degree","","","",""
"Never","2000","Bremen","college entrance qualification","","","",""
"Never","2000","Bremen","Other degree","","","",""
"Never","2000","Bremen","no degree/no degree yet","","","",""
"Never","2000","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","2000","North Rhine-Westphalia","secondary school degree","","","",""
"Never","2000","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","2000","North Rhine-Westphalia","Other degree","","","",""
"Never","2000","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","2000","Hesse","lower secondary degree","","","",""
"Never","2000","Hesse","secondary school degree","","","",""
"Never","2000","Hesse","college entrance qualification","","","",""
"Never","2000","Hesse","Other degree","","","",""
"Never","2000","Hesse","no degree/no degree yet","","","",""
"Never","2000","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","2000","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","2000","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","2000","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","2000","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","2000","Baden-Württemberg","lower secondary degree","","","",""
"Never","2000","Baden-Württemberg","secondary school degree","","","",""
"Never","2000","Baden-Württemberg","college entrance qualification","","","",""
"Never","2000","Baden-Württemberg","Other degree","","","",""
"Never","2000","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","2000","Bavaria","lower secondary degree","","","",""
"Never","2000","Bavaria","secondary school degree","","","",""
"Never","2000","Bavaria","college entrance qualification","","","",""
"Never","2000","Bavaria","Other degree","","","",""
"Never","2000","Bavaria","no degree/no degree yet","","","",""
"Never","2000","Berlin","lower secondary degree","","","",""
"Never","2000","Berlin","secondary school degree","","","",""
"Never","2000","Berlin","college entrance qualification","","","",""
"Never","2000","Berlin","Other degree","","","",""
"Never","2000","Berlin","no degree/no degree yet","","","",""
"Never","2000","Brandenburg","lower secondary degree","","","",""
"Never","2000","Brandenburg","secondary school degree","","","",""
"Never","2000","Brandenburg","college entrance qualification","","","",""
"Never","2000","Brandenburg","Other degree","","","",""
"Never","2000","Brandenburg","no degree/no degree yet","","","",""
"Never","2000","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","2000","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","2000","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","2000","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2000","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2000","Saxony","lower secondary degree","","","",""
"Never","2000","Saxony","secondary school degree","","","",""
"Never","2000","Saxony","college entrance qualification","","","",""
"Never","2000","Saxony","Other degree","","","",""
"Never","2000","Saxony","no degree/no degree yet","","","",""
"Never","2000","Saxony-Anhalt","lower secondary degree","","","",""
"Never","2000","Saxony-Anhalt","secondary school degree","","","",""
"Never","2000","Saxony-Anhalt","college entrance qualification","","","",""
"Never","2000","Saxony-Anhalt","Other degree","","","",""
"Never","2000","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2000","Thuringia","lower secondary degree","","","",""
"Never","2000","Thuringia","secondary school degree","","","",""
"Never","2000","Thuringia","college entrance qualification","","","",""
"Never","2000","Thuringia","Other degree","","","",""
"Never","2000","Thuringia","no degree/no degree yet","","","",""
"Daily","2001","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2001","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2001","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2001","Schleswig-Holstein","Other degree","","","",""
"Daily","2001","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2001","Hamburg","lower secondary degree","","","",""
"Daily","2001","Hamburg","secondary school degree","","","",""
"Daily","2001","Hamburg","college entrance qualification","","","",""
"Daily","2001","Hamburg","Other degree","","","",""
"Daily","2001","Hamburg","no degree/no degree yet","","","",""
"Daily","2001","Lower Saxony","lower secondary degree","","","",""
"Daily","2001","Lower Saxony","secondary school degree","","","",""
"Daily","2001","Lower Saxony","college entrance qualification","","","",""
"Daily","2001","Lower Saxony","Other degree","","","",""
"Daily","2001","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2001","Bremen","lower secondary degree","","","",""
"Daily","2001","Bremen","secondary school degree","","","",""
"Daily","2001","Bremen","college entrance qualification","","","",""
"Daily","2001","Bremen","Other degree","","","",""
"Daily","2001","Bremen","no degree/no degree yet","","","",""
"Daily","2001","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2001","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2001","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2001","North Rhine-Westphalia","Other degree","","","",""
"Daily","2001","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2001","Hesse","lower secondary degree","","","",""
"Daily","2001","Hesse","secondary school degree","","","",""
"Daily","2001","Hesse","college entrance qualification","","","",""
"Daily","2001","Hesse","Other degree","","","",""
"Daily","2001","Hesse","no degree/no degree yet","","","",""
"Daily","2001","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2001","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2001","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2001","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2001","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2001","Baden-Württemberg","secondary school degree","","","",""
"Daily","2001","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2001","Baden-Württemberg","Other degree","","","",""
"Daily","2001","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2001","Bavaria","lower secondary degree","","","",""
"Daily","2001","Bavaria","secondary school degree","","","",""
"Daily","2001","Bavaria","college entrance qualification","","","",""
"Daily","2001","Bavaria","Other degree","","","",""
"Daily","2001","Bavaria","no degree/no degree yet","","","",""
"Daily","2001","Berlin","lower secondary degree","","","",""
"Daily","2001","Berlin","secondary school degree","","","",""
"Daily","2001","Berlin","college entrance qualification","","","",""
"Daily","2001","Berlin","Other degree","","","",""
"Daily","2001","Berlin","no degree/no degree yet","","","",""
"Daily","2001","Brandenburg","lower secondary degree","","","",""
"Daily","2001","Brandenburg","secondary school degree","","","",""
"Daily","2001","Brandenburg","college entrance qualification","","","",""
"Daily","2001","Brandenburg","Other degree","","","",""
"Daily","2001","Brandenburg","no degree/no degree yet","","","",""
"Daily","2001","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2001","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2001","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2001","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2001","Saxony","lower secondary degree","","","",""
"Daily","2001","Saxony","secondary school degree","","","",""
"Daily","2001","Saxony","college entrance qualification","","","",""
"Daily","2001","Saxony","Other degree","","","",""
"Daily","2001","Saxony","no degree/no degree yet","","","",""
"Daily","2001","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2001","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2001","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2001","Saxony-Anhalt","Other degree","","","",""
"Daily","2001","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2001","Thuringia","lower secondary degree","","","",""
"Daily","2001","Thuringia","secondary school degree","","","",""
"Daily","2001","Thuringia","college entrance qualification","","","",""
"Daily","2001","Thuringia","Other degree","","","",""
"Daily","2001","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2001","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","2001","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","2001","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","2001","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","2001","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","2001","Hamburg","lower secondary degree","","","",""
"Min 1x per week","2001","Hamburg","secondary school degree","","","",""
"Min 1x per week","2001","Hamburg","college entrance qualification","","","",""
"Min 1x per week","2001","Hamburg","Other degree","","","",""
"Min 1x per week","2001","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2001","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","2001","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","2001","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","2001","Lower Saxony","Other degree","","","",""
"Min 1x per week","2001","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2001","Bremen","lower secondary degree","","","",""
"Min 1x per week","2001","Bremen","secondary school degree","","","",""
"Min 1x per week","2001","Bremen","college entrance qualification","","","",""
"Min 1x per week","2001","Bremen","Other degree","","","",""
"Min 1x per week","2001","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2001","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","2001","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","2001","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","2001","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","2001","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","2001","Hesse","lower secondary degree","","","",""
"Min 1x per week","2001","Hesse","secondary school degree","","","",""
"Min 1x per week","2001","Hesse","college entrance qualification","","","",""
"Min 1x per week","2001","Hesse","Other degree","","","",""
"Min 1x per week","2001","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","2001","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","2001","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","2001","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","2001","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","2001","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","2001","Bavaria","lower secondary degree","","","",""
"Min 1x per week","2001","Bavaria","secondary school degree","","","",""
"Min 1x per week","2001","Bavaria","college entrance qualification","","","",""
"Min 1x per week","2001","Bavaria","Other degree","","","",""
"Min 1x per week","2001","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","2001","Berlin","lower secondary degree","","","",""
"Min 1x per week","2001","Berlin","secondary school degree","","","",""
"Min 1x per week","2001","Berlin","college entrance qualification","","","",""
"Min 1x per week","2001","Berlin","Other degree","","","",""
"Min 1x per week","2001","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","2001","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","2001","Brandenburg","secondary school degree","","","",""
"Min 1x per week","2001","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","2001","Brandenburg","Other degree","","","",""
"Min 1x per week","2001","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","2001","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","2001","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","2001","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","2001","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","2001","Saxony","lower secondary degree","","","",""
"Min 1x per week","2001","Saxony","secondary school degree","","","",""
"Min 1x per week","2001","Saxony","college entrance qualification","","","",""
"Min 1x per week","2001","Saxony","Other degree","","","",""
"Min 1x per week","2001","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2001","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","2001","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","2001","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","2001","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","2001","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","2001","Thuringia","lower secondary degree","","","",""
"Min 1x per week","2001","Thuringia","secondary school degree","","","",""
"Min 1x per week","2001","Thuringia","college entrance qualification","","","",""
"Min 1x per week","2001","Thuringia","Other degree","","","",""
"Min 1x per week","2001","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","2001","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","2001","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","2001","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","2001","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","2001","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","2001","Hamburg","lower secondary degree","","","",""
"Min 1x per month","2001","Hamburg","secondary school degree","","","",""
"Min 1x per month","2001","Hamburg","college entrance qualification","","","",""
"Min 1x per month","2001","Hamburg","Other degree","","","",""
"Min 1x per month","2001","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","2001","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","2001","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","2001","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","2001","Lower Saxony","Other degree","","","",""
"Min 1x per month","2001","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2001","Bremen","lower secondary degree","","","",""
"Min 1x per month","2001","Bremen","secondary school degree","","","",""
"Min 1x per month","2001","Bremen","college entrance qualification","","","",""
"Min 1x per month","2001","Bremen","Other degree","","","",""
"Min 1x per month","2001","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","2001","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","2001","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","2001","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","2001","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","2001","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","2001","Hesse","lower secondary degree","","","",""
"Min 1x per month","2001","Hesse","secondary school degree","","","",""
"Min 1x per month","2001","Hesse","college entrance qualification","","","",""
"Min 1x per month","2001","Hesse","Other degree","","","",""
"Min 1x per month","2001","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","2001","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","2001","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","2001","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","2001","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","2001","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","2001","Bavaria","lower secondary degree","","","",""
