"pli0097_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Daily","2000","college entrance qualification","Single parent ","","","",""
"Daily","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2000","Other degree","1-pers.-HH","","","",""
"Daily","2000","Other degree","(Married) couple without C. ","","","",""
"Daily","2000","Other degree","Single parent ","","","",""
"Daily","2000","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2000","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2000","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2000","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2000","no degree/no degree yet","Single parent ","","","",""
"Daily","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2000","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2000","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2000","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2000","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2000","secondary school degree","Single parent ","","","",""
"Min 1x per week","2000","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2000","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2000","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2000","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2000","Other degree","Single parent ","","","",""
"Min 1x per week","2000","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2000","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2000","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2000","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2000","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2000","secondary school degree","Single parent ","","","",""
"Min 1x per month","2000","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2000","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2000","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2000","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2000","Other degree","Single parent ","","","",""
"Min 1x per month","2000","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2000","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2000","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2000","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2000","lower secondary degree","Single parent ","","","",""
"Rarely","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2000","secondary school degree","1-pers.-HH","","","",""
"Rarely","2000","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2000","secondary school degree","Single parent ","","","",""
"Rarely","2000","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2000","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2000","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2000","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2000","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2000","college entrance qualification","Single parent ","","","",""
"Rarely","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2000","Other degree","1-pers.-HH","","","",""
"Rarely","2000","Other degree","(Married) couple without C. ","","","",""
"Rarely","2000","Other degree","Single parent ","","","",""
"Rarely","2000","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2000","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2000","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2000","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2000","no degree/no degree yet","Single parent ","","","",""
"Rarely","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2000","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2000","lower secondary degree","1-pers.-HH","","","",""
"Never","2000","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2000","lower secondary degree","Single parent ","","","",""
"Never","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2000","secondary school degree","1-pers.-HH","","","",""
"Never","2000","secondary school degree","(Married) couple without C. ","","","",""
"Never","2000","secondary school degree","Single parent ","","","",""
"Never","2000","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2000","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2000","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2000","college entrance qualification","1-pers.-HH","","","",""
"Never","2000","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2000","college entrance qualification","Single parent ","","","",""
"Never","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2000","Other degree","1-pers.-HH","","","",""
"Never","2000","Other degree","(Married) couple without C. ","","","",""
"Never","2000","Other degree","Single parent ","","","",""
"Never","2000","Other degree","Couple + C. LE 16 ","","","",""
"Never","2000","Other degree","Couple + C. GT 16 ","","","",""
"Never","2000","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2000","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2000","no degree/no degree yet","Single parent ","","","",""
"Never","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2000","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2001","lower secondary degree","1-pers.-HH","","","",""
"Daily","2001","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2001","lower secondary degree","Single parent ","","","",""
"Daily","2001","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2001","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2001","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2001","secondary school degree","1-pers.-HH","","","",""
"Daily","2001","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2001","secondary school degree","Single parent ","","","",""
"Daily","2001","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2001","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2001","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2001","college entrance qualification","1-pers.-HH","","","",""
"Daily","2001","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2001","college entrance qualification","Single parent ","","","",""
"Daily","2001","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2001","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2001","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2001","Other degree","1-pers.-HH","","","",""
"Daily","2001","Other degree","(Married) couple without C. ","","","",""
"Daily","2001","Other degree","Single parent ","","","",""
"Daily","2001","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2001","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2001","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2001","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2001","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2001","no degree/no degree yet","Single parent ","","","",""
"Daily","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2001","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2001","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2001","lower secondary degree","1-pers.-HH","5","","",""
"Min 1x per week","2001","lower secondary degree","(Married) couple without C. ","28","","",""
"Min 1x per week","2001","lower secondary degree","Single parent ","1","","",""
"Min 1x per week","2001","lower secondary degree","Couple + C. LE 16 ","4","","",""
"Min 1x per week","2001","lower secondary degree","Couple + C. GT 16 ","12","","",""
"Min 1x per week","2001","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","2001","secondary school degree","1-pers.-HH","5","","",""
"Min 1x per week","2001","secondary school degree","(Married) couple without C. ","11","","",""
"Min 1x per week","2001","secondary school degree","Single parent ","2","","",""
"Min 1x per week","2001","secondary school degree","Couple + C. LE 16 ","16","","",""
"Min 1x per week","2001","secondary school degree","Couple + C. GT 16 ","14","","",""
"Min 1x per week","2001","secondary school degree","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","2001","college entrance qualification","1-pers.-HH","11","","",""
"Min 1x per week","2001","college entrance qualification","(Married) couple without C. ","17","","",""
"Min 1x per week","2001","college entrance qualification","Single parent ","1","","",""
"Min 1x per week","2001","college entrance qualification","Couple + C. LE 16 ","16","","",""
"Min 1x per week","2001","college entrance qualification","Couple + C. GT 16 ","19","","",""
"Min 1x per week","2001","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","2001","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2001","Other degree","(Married) couple without C. ","1","","",""
"Min 1x per week","2001","Other degree","Single parent ","","","",""
"Min 1x per week","2001","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2001","Other degree","Couple + C. GT 16 ","1","","",""
"Min 1x per week","2001","Other degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","2001","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2001","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2001","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2001","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Min 1x per week","2001","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2001","lower secondary degree","1-pers.-HH","13","","",""
"Min 1x per month","2001","lower secondary degree","(Married) couple without C. ","48","0.0130965209273401","0.00929019170295082","0.0169028501517294"
"Min 1x per month","2001","lower secondary degree","Single parent ","1","","",""
"Min 1x per month","2001","lower secondary degree","Couple + C. LE 16 ","27","","",""
"Min 1x per month","2001","lower secondary degree","Couple + C. GT 16 ","20","","",""
"Min 1x per month","2001","lower secondary degree","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","2001","secondary school degree","1-pers.-HH","15","","",""
"Min 1x per month","2001","secondary school degree","(Married) couple without C. ","45","0.0274405136314657","0.0195437090711679","0.0353373181917634"
"Min 1x per month","2001","secondary school degree","Single parent ","2","","",""
"Min 1x per month","2001","secondary school degree","Couple + C. LE 16 ","26","","",""
"Min 1x per month","2001","secondary school degree","Couple + C. GT 16 ","13","","",""
"Min 1x per month","2001","secondary school degree","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","2001","college entrance qualification","1-pers.-HH","20","","",""
"Min 1x per month","2001","college entrance qualification","(Married) couple without C. ","45","0.0365402638971385","0.0262613854376364","0.0468191423566406"
"Min 1x per month","2001","college entrance qualification","Single parent ","5","","",""
"Min 1x per month","2001","college entrance qualification","Couple + C. LE 16 ","31","0.0280421104229552","0.018303597911077","0.0377806229348333"
"Min 1x per month","2001","college entrance qualification","Couple + C. GT 16 ","21","","",""
"Min 1x per month","2001","college entrance qualification","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","2001","Other degree","1-pers.-HH","2","","",""
"Min 1x per month","2001","Other degree","(Married) couple without C. ","3","","",""
"Min 1x per month","2001","Other degree","Single parent ","1","","",""
"Min 1x per month","2001","Other degree","Couple + C. LE 16 ","1","","",""
"Min 1x per month","2001","Other degree","Couple + C. GT 16 ","1","","",""
"Min 1x per month","2001","Other degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","2001","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2001","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Min 1x per month","2001","no degree/no degree yet","Single parent ","2","","",""
"Min 1x per month","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2001","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Min 1x per month","2001","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Rarely","2001","lower secondary degree","1-pers.-HH","56","0.0402725156526493","0.0298239426261475","0.0507210886791511"
"Rarely","2001","lower secondary degree","(Married) couple without C. ","189","0.0572463254625385","0.0494683966602332","0.0650242542648438"
"Rarely","2001","lower secondary degree","Single parent ","18","","",""
"Rarely","2001","lower secondary degree","Couple + C. LE 16 ","73","0.0508742038143459","0.0394045783598281","0.0623438292688636"
"Rarely","2001","lower secondary degree","Couple + C. GT 16 ","66","0.0501893826282983","0.0378051139822631","0.0625736512743335"
"Rarely","2001","lower secondary degree","Couple + C. LE and GT 16","32","0.0777925698918784","0.0537054622163822","0.101879677567374"
"Rarely","2001","secondary school degree","1-pers.-HH","43","0.0555263105343829","0.0393512069967622","0.0717014140720037"
"Rarely","2001","secondary school degree","(Married) couple without C. ","120","0.0787900383155114","0.0657670049547865","0.0918130716762364"
"Rarely","2001","secondary school degree","Single parent ","15","","",""
"Rarely","2001","secondary school degree","Couple + C. LE 16 ","104","0.0630736453307826","0.0517358285394782","0.0744114621220871"
"Rarely","2001","secondary school degree","Couple + C. GT 16 ","78","0.0721411494224322","0.0567819942442777","0.0875003046005867"
"Rarely","2001","secondary school degree","Couple + C. LE and GT 16","42","0.0594543659285291","0.0405486700774991","0.0783600617795592"
"Rarely","2001","college entrance qualification","1-pers.-HH","66","0.0787240966914874","0.0588588281841915","0.0985893651987833"
"Rarely","2001","college entrance qualification","(Married) couple without C. ","136","0.115561899699287","0.0980479473412442","0.133075852057329"
"Rarely","2001","college entrance qualification","Single parent ","13","","",""
"Rarely","2001","college entrance qualification","Couple + C. LE 16 ","120","0.105236001731878","0.0871351098300586","0.123336893633697"
"Rarely","2001","college entrance qualification","Couple + C. GT 16 ","80","0.102821726472785","0.0808491046531584","0.124794348292412"
"Rarely","2001","college entrance qualification","Couple + C. LE and GT 16","39","0.129942915822717","0.0889934362563149","0.170892395389118"
"Rarely","2001","Other degree","1-pers.-HH","3","","",""
"Rarely","2001","Other degree","(Married) couple without C. ","7","","",""
"Rarely","2001","Other degree","Single parent ","1","","",""
"Rarely","2001","Other degree","Couple + C. LE 16 ","10","","",""
"Rarely","2001","Other degree","Couple + C. GT 16 ","2","","",""
"Rarely","2001","Other degree","Couple + C. LE and GT 16","1","","",""
"Rarely","2001","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2001","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Rarely","2001","no degree/no degree yet","Single parent ","2","","",""
"Rarely","2001","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Rarely","2001","no degree/no degree yet","Couple + C. GT 16 ","16","","",""
"Rarely","2001","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"Never","2001","lower secondary degree","1-pers.-HH","1286","0.946384705160819","0.934412977118011","0.958356433203627"
"Never","2001","lower secondary degree","(Married) couple without C. ","3162","0.92113361930708","0.912109635426034","0.930157603188127"
"Never","2001","lower secondary degree","Single parent ","382","0.945858401267746","0.923736947455873","0.967979855079619"
"Never","2001","lower secondary degree","Couple + C. LE 16 ","1306","0.921465371715684","0.907424028967628","0.935506714463739"
"Never","2001","lower secondary degree","Couple + C. GT 16 ","1096","0.920630268739226","0.905297661625354","0.935962875853098"
"Never","2001","lower secondary degree","Couple + C. LE and GT 16","434","0.906567769244122","0.880394993586047","0.932740544902197"
"Never","2001","secondary school degree","1-pers.-HH","707","0.912793063829695","0.892865031988372","0.932721095671018"
"Never","2001","secondary school degree","(Married) couple without C. ","1468","0.886821169969315","0.871506846696022","0.902135493242607"
"Never","2001","secondary school degree","Single parent ","330","0.936297579256432","0.910675150401768","0.961920008111096"
"Never","2001","secondary school degree","Couple + C. LE 16 ","1620","0.913731024575394","0.900636514715074","0.926825534435714"
"Never","2001","secondary school degree","Couple + C. GT 16 ","985","0.90335191746409","0.885810691282265","0.920893143645916"
"Never","2001","secondary school degree","Couple + C. LE and GT 16","548","0.922980796967161","0.901664748554859","0.944296845379462"
"Never","2001","college entrance qualification","1-pers.-HH","609","0.881222759894696","0.857358102269922","0.90508741751947"
"Never","2001","college entrance qualification","(Married) couple without C. ","1082","0.834926351778808","0.814588453766553","0.855264249791063"
"Never","2001","college entrance qualification","Single parent ","168","0.878776118728818","0.831996087942791","0.925556149514846"
"Never","2001","college entrance qualification","Couple + C. LE 16 ","937","0.852186403743888","0.831250676745326","0.873122130742451"
"Never","2001","college entrance qualification","Couple + C. GT 16 ","614","0.848674989068964","0.822749550029381","0.874600428108548"
"Never","2001","college entrance qualification","Couple + C. LE and GT 16","209","0.828384242677594","0.782465212804745","0.874303272550443"
"Never","2001","Other degree","1-pers.-HH","90","0.943847499829773","0.897553814834355","0.990141184825192"
"Never","2001","Other degree","(Married) couple without C. ","341","0.976945334983334","0.961267311913776","0.992623358052892"
"Never","2001","Other degree","Single parent ","67","0.97694098322317","0.941526728823304","1.01235523762304"
"Never","2001","Other degree","Couple + C. LE 16 ","363","0.970600613812111","0.953480694940384","0.987720532683839"
"Never","2001","Other degree","Couple + C. GT 16 ","239","0.983153851732602","0.966972827582098","0.999334875883105"
"Never","2001","Other degree","Couple + C. LE and GT 16","142","0.979825502172413","0.956941086592138","1.00270991775269"
"Never","2001","no degree/no degree yet","1-pers.-HH","33","1","1","1"
"Never","2001","no degree/no degree yet","(Married) couple without C. ","96","0.965885428752954","0.930128248842489","1.00164260866342"
"Never","2001","no degree/no degree yet","Single parent ","86","0.934158423306516","0.882921007872283","0.985395838740749"
"Never","2001","no degree/no degree yet","Couple + C. LE 16 ","50","0.969983019979924","0.923605023510352","1.0163610164495"
"Never","2001","no degree/no degree yet","Couple + C. GT 16 ","283","0.910511639695044","0.878581197749854","0.942442081640235"
"Never","2001","no degree/no degree yet","Couple + C. LE and GT 16","224","0.96954271513832","0.947430453472735","0.991654976803906"
"Daily","2002","lower secondary degree","1-pers.-HH","","","",""
"Daily","2002","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2002","lower secondary degree","Single parent ","","","",""
"Daily","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2002","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2002","secondary school degree","1-pers.-HH","","","",""
"Daily","2002","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2002","secondary school degree","Single parent ","","","",""
"Daily","2002","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2002","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2002","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2002","college entrance qualification","1-pers.-HH","","","",""
"Daily","2002","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2002","college entrance qualification","Single parent ","","","",""
"Daily","2002","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2002","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2002","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2002","Other degree","1-pers.-HH","","","",""
"Daily","2002","Other degree","(Married) couple without C. ","","","",""
"Daily","2002","Other degree","Single parent ","","","",""
"Daily","2002","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2002","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2002","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2002","no degree/no degree yet","Single parent ","","","",""
"Daily","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2002","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2002","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2002","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2002","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2002","secondary school degree","Single parent ","","","",""
"Min 1x per week","2002","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2002","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2002","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2002","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2002","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2002","Other degree","Single parent ","","","",""
"Min 1x per week","2002","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2002","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2002","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2002","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2002","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2002","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2002","secondary school degree","Single parent ","","","",""
"Min 1x per month","2002","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2002","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2002","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2002","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2002","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2002","Other degree","Single parent ","","","",""
"Min 1x per month","2002","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2002","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2002","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2002","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2002","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2002","lower secondary degree","Single parent ","","","",""
"Rarely","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
