"pli0097_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2012","direct migration background","Urban Area","","","",""
"Rarely","2012","direct migration background","Rural Area","","","",""
"Rarely","2012","indirect migration background","Urban Area","","","",""
"Rarely","2012","indirect migration background","Rural Area","","","",""
"Never","2012","no migration background","Urban Area","","","",""
"Never","2012","no migration background","Rural Area","","","",""
"Never","2012","direct migration background","Urban Area","","","",""
"Never","2012","direct migration background","Rural Area","","","",""
"Never","2012","indirect migration background","Urban Area","","","",""
"Never","2012","indirect migration background","Rural Area","","","",""
"Daily","2013","no migration background","Urban Area","28","","",""
"Daily","2013","no migration background","Rural Area","31","0.0030724871507993","0.00187808495429871","0.00426688934729988"
"Daily","2013","direct migration background","Urban Area","3","","",""
"Daily","2013","direct migration background","Rural Area","","","",""
"Daily","2013","indirect migration background","Urban Area","2","","",""
"Daily","2013","indirect migration background","Rural Area","1","","",""
"Min 1x per week","2013","no migration background","Urban Area","132","0.0105194204648076","0.00879059146154087","0.0122482494680743"
"Min 1x per week","2013","no migration background","Rural Area","80","0.00750154221315118","0.00563939520357638","0.00936368922272598"
"Min 1x per week","2013","direct migration background","Urban Area","9","","",""
"Min 1x per week","2013","direct migration background","Rural Area","3","","",""
"Min 1x per week","2013","indirect migration background","Urban Area","8","","",""
"Min 1x per week","2013","indirect migration background","Rural Area","1","","",""
"Min 1x per month","2013","no migration background","Urban Area","263","0.0181150765798356","0.0158551055180948","0.0203750476415764"
"Min 1x per month","2013","no migration background","Rural Area","201","0.024267971111275","0.0209470712495108","0.0275888709730391"
"Min 1x per month","2013","direct migration background","Urban Area","19","","",""
"Min 1x per month","2013","direct migration background","Rural Area","8","","",""
"Min 1x per month","2013","indirect migration background","Urban Area","10","","",""
"Min 1x per month","2013","indirect migration background","Rural Area","3","","",""
"Rarely","2013","no migration background","Urban Area","1120","0.0870556659043085","0.0822784687495717","0.0918328630590453"
"Rarely","2013","no migration background","Rural Area","758","0.0976696141510407","0.0912628860647295","0.104076342237352"
"Rarely","2013","direct migration background","Urban Area","123","0.0620281325803632","0.0514885511780288","0.0725677139826977"
"Rarely","2013","direct migration background","Rural Area","40","0.0700835853243804","0.0504126023155616","0.0897545683331993"
"Rarely","2013","indirect migration background","Urban Area","84","0.100360836921847","0.0813630631919072","0.119358610651787"
"Rarely","2013","indirect migration background","Rural Area","16","","",""
"Never","2013","no migration background","Urban Area","11835","0.881925566231834","0.876457340964901","0.887393791498767"
"Never","2013","no migration background","Rural Area","7178","0.867488385373734","0.860171393508654","0.874805377238814"
"Never","2013","direct migration background","Urban Area","1858","0.919513912129347","0.907626873766962","0.931400950491732"
"Never","2013","direct migration background","Rural Area","596","0.916452968691469","0.895131527679106","0.937774409703831"
"Never","2013","indirect migration background","Urban Area","857","0.880546472491525","0.860041366072192","0.901051578910857"
"Never","2013","indirect migration background","Rural Area","199","0.937550099011302","0.905575885572574","0.969524312450029"
"Daily","2014","no migration background","Urban Area","","","",""
"Daily","2014","no migration background","Rural Area","","","",""
"Daily","2014","direct migration background","Urban Area","","","",""
"Daily","2014","direct migration background","Rural Area","","","",""
"Daily","2014","indirect migration background","Urban Area","","","",""
"Daily","2014","indirect migration background","Rural Area","","","",""
"Min 1x per week","2014","no migration background","Urban Area","","","",""
"Min 1x per week","2014","no migration background","Rural Area","","","",""
"Min 1x per week","2014","direct migration background","Urban Area","","","",""
"Min 1x per week","2014","direct migration background","Rural Area","","","",""
"Min 1x per week","2014","indirect migration background","Urban Area","","","",""
"Min 1x per week","2014","indirect migration background","Rural Area","","","",""
"Min 1x per month","2014","no migration background","Urban Area","","","",""
"Min 1x per month","2014","no migration background","Rural Area","","","",""
"Min 1x per month","2014","direct migration background","Urban Area","","","",""
"Min 1x per month","2014","direct migration background","Rural Area","","","",""
"Min 1x per month","2014","indirect migration background","Urban Area","","","",""
"Min 1x per month","2014","indirect migration background","Rural Area","","","",""
"Rarely","2014","no migration background","Urban Area","","","",""
"Rarely","2014","no migration background","Rural Area","","","",""
"Rarely","2014","direct migration background","Urban Area","","","",""
"Rarely","2014","direct migration background","Rural Area","","","",""
"Rarely","2014","indirect migration background","Urban Area","","","",""
"Rarely","2014","indirect migration background","Rural Area","","","",""
"Never","2014","no migration background","Urban Area","","","",""
"Never","2014","no migration background","Rural Area","","","",""
"Never","2014","direct migration background","Urban Area","","","",""
"Never","2014","direct migration background","Rural Area","","","",""
"Never","2014","indirect migration background","Urban Area","","","",""
"Never","2014","indirect migration background","Rural Area","","","",""
"Daily","2015","no migration background","Urban Area","","","",""
"Daily","2015","no migration background","Rural Area","","","",""
"Daily","2015","direct migration background","Urban Area","","","",""
"Daily","2015","direct migration background","Rural Area","","","",""
"Daily","2015","indirect migration background","Urban Area","","","",""
"Daily","2015","indirect migration background","Rural Area","","","",""
"Min 1x per week","2015","no migration background","Urban Area","133","0.0120028842002049","0.0100468078675979","0.0139589605328119"
"Min 1x per week","2015","no migration background","Rural Area","79","0.00934418481207778","0.00714192289272087","0.0115464467314347"
"Min 1x per week","2015","direct migration background","Urban Area","20","","",""
"Min 1x per week","2015","direct migration background","Rural Area","2","","",""
"Min 1x per week","2015","indirect migration background","Urban Area","5","","",""
"Min 1x per week","2015","indirect migration background","Rural Area","","","",""
"Min 1x per month","2015","no migration background","Urban Area","203","0.0148613362452882","0.0126879207240469","0.0170347517665295"
"Min 1x per month","2015","no migration background","Rural Area","161","0.0186251439966767","0.0155305466720173","0.0217197413213362"
"Min 1x per month","2015","direct migration background","Urban Area","32","0.00873040196064937","0.00598788091125698","0.0114729230100418"
"Min 1x per month","2015","direct migration background","Rural Area","12","","",""
"Min 1x per month","2015","indirect migration background","Urban Area","15","","",""
"Min 1x per month","2015","indirect migration background","Rural Area","4","","",""
"Rarely","2015","no migration background","Urban Area","764","0.0599840094972166","0.055718700306153","0.0642493186882802"
"Rarely","2015","no migration background","Rural Area","549","0.0696752687488057","0.063847618595538","0.0755029189020734"
"Rarely","2015","direct migration background","Urban Area","160","0.0362166168717286","0.0307087857855887","0.0417244479578685"
"Rarely","2015","direct migration background","Rural Area","59","0.0384628323246936","0.0286981386033718","0.0482275260460153"
"Rarely","2015","indirect migration background","Urban Area","63","0.0433796007772198","0.0326004727652651","0.0541587287891745"
"Rarely","2015","indirect migration background","Rural Area","15","","",""
"Never","2015","no migration background","Urban Area","10806","0.91315177005729","0.908093324032372","0.918210216082208"
"Never","2015","no migration background","Rural Area","6543","0.90235540244244","0.895561023201127","0.909149781683752"
"Never","2015","direct migration background","Urban Area","4208","0.948709975865571","0.94220688021736","0.955213071513783"
"Never","2015","direct migration background","Rural Area","1417","0.951794225079711","0.940918054162011","0.962670395997411"
"Never","2015","indirect migration background","Urban Area","1289","0.942880869257308","0.930601098984574","0.955160639530042"
"Never","2015","indirect migration background","Rural Area","293","0.901636016684774","0.868591114277946","0.934680919091602"
"Daily","2016","no migration background","Urban Area","","","",""
"Daily","2016","no migration background","Rural Area","","","",""
"Daily","2016","direct migration background","Urban Area","","","",""
"Daily","2016","direct migration background","Rural Area","","","",""
"Daily","2016","indirect migration background","Urban Area","","","",""
"Daily","2016","indirect migration background","Rural Area","","","",""
"Min 1x per week","2016","no migration background","Urban Area","","","",""
"Min 1x per week","2016","no migration background","Rural Area","","","",""
"Min 1x per week","2016","direct migration background","Urban Area","","","",""
"Min 1x per week","2016","direct migration background","Rural Area","","","",""
"Min 1x per week","2016","indirect migration background","Urban Area","","","",""
"Min 1x per week","2016","indirect migration background","Rural Area","","","",""
"Min 1x per month","2016","no migration background","Urban Area","","","",""
"Min 1x per month","2016","no migration background","Rural Area","","","",""
"Min 1x per month","2016","direct migration background","Urban Area","","","",""
"Min 1x per month","2016","direct migration background","Rural Area","","","",""
"Min 1x per month","2016","indirect migration background","Urban Area","","","",""
"Min 1x per month","2016","indirect migration background","Rural Area","","","",""
"Rarely","2016","no migration background","Urban Area","","","",""
"Rarely","2016","no migration background","Rural Area","","","",""
"Rarely","2016","direct migration background","Urban Area","","","",""
"Rarely","2016","direct migration background","Rural Area","","","",""
"Rarely","2016","indirect migration background","Urban Area","","","",""
"Rarely","2016","indirect migration background","Rural Area","","","",""
"Never","2016","no migration background","Urban Area","","","",""
"Never","2016","no migration background","Rural Area","","","",""
"Never","2016","direct migration background","Urban Area","","","",""
"Never","2016","direct migration background","Rural Area","","","",""
"Never","2016","indirect migration background","Urban Area","","","",""
"Never","2016","indirect migration background","Rural Area","","","",""
"Daily","2017","no migration background","Urban Area","","","",""
"Daily","2017","no migration background","Rural Area","","","",""
"Daily","2017","direct migration background","Urban Area","","","",""
"Daily","2017","direct migration background","Rural Area","","","",""
"Daily","2017","indirect migration background","Urban Area","","","",""
"Daily","2017","indirect migration background","Rural Area","","","",""
"Min 1x per week","2017","no migration background","Urban Area","147","0.0125589681303808","0.0105956576314945","0.0145222786292671"
"Min 1x per week","2017","no migration background","Rural Area","96","0.0117380251069628","0.00936119467241632","0.0141148555415092"
"Min 1x per week","2017","direct migration background","Urban Area","27","","",""
"Min 1x per week","2017","direct migration background","Rural Area","4","","",""
"Min 1x per week","2017","indirect migration background","Urban Area","14","","",""
"Min 1x per week","2017","indirect migration background","Rural Area","2","","",""
"Min 1x per month","2017","no migration background","Urban Area","199","0.0162497439617111","0.0140206821309245","0.0184788057924978"
"Min 1x per month","2017","no migration background","Rural Area","180","0.0206255868414448","0.0174891093599743","0.0237620643229153"
"Min 1x per month","2017","direct migration background","Urban Area","23","","",""
"Min 1x per month","2017","direct migration background","Rural Area","7","","",""
"Min 1x per month","2017","indirect migration background","Urban Area","19","","",""
"Min 1x per month","2017","indirect migration background","Rural Area","1","","",""
"Rarely","2017","no migration background","Urban Area","756","0.0605429937638846","0.0563383730461191","0.0647476144816501"
"Rarely","2017","no migration background","Rural Area","566","0.0733158067549378","0.0675636683593114","0.0790679451505643"
"Rarely","2017","direct migration background","Urban Area","114","0.0357517550952241","0.0295408584656082","0.04196265172484"
"Rarely","2017","direct migration background","Rural Area","39","0.0355347627476062","0.0251209743907451","0.0459485511044673"
"Rarely","2017","indirect migration background","Urban Area","63","0.043832775738667","0.0331318378373237","0.0545337136400103"
"Rarely","2017","indirect migration background","Rural Area","16","","",""
"Never","2017","no migration background","Urban Area","11257","0.910648294144023","0.905619276165351","0.915677312122696"
"Never","2017","no migration background","Rural Area","7046","0.894320581296655","0.887536259167631","0.901104903425678"
"Never","2017","direct migration background","Urban Area","3269","0.943538733426472","0.935817861222884","0.951259605630059"
"Never","2017","direct migration background","Rural Area","1164","0.958117931353389","0.946849530343786","0.969386332362992"
"Never","2017","indirect migration background","Urban Area","1310","0.928799471008435","0.915357652708774","0.942241289308096"
"Never","2017","indirect migration background","Rural Area","286","0.949256914952394","0.92462611653389","0.973887713370897"
