"pli0097_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Female","","","",""
"Rarely","2000","(0) in school","Male","","","",""
"Rarely","2000","(0) in school","Female","","","",""
"Rarely","2000","(1a) inadequately completed","Male","","","",""
"Rarely","2000","(1a) inadequately completed","Female","","","",""
"Rarely","2000","(1b) general elementary school","Male","","","",""
"Rarely","2000","(1b) general elementary school","Female","","","",""
"Rarely","2000","(1c) basic vocational qualification","Male","","","",""
"Rarely","2000","(1c) basic vocational qualification","Female","","","",""
"Rarely","2000","(2b) intermediate general qualification","Male","","","",""
"Rarely","2000","(2b) intermediate general qualification","Female","","","",""
"Rarely","2000","(2a) intermediate vocational","Male","","","",""
"Rarely","2000","(2a) intermediate vocational","Female","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2000","(3a) lower tertiary education","Male","","","",""
"Rarely","2000","(3a) lower tertiary education","Female","","","",""
"Rarely","2000","(3b) higher tertiary education","Male","","","",""
"Rarely","2000","(3b) higher tertiary education","Female","","","",""
"Never","2000","(0) in school","Male","","","",""
"Never","2000","(0) in school","Female","","","",""
"Never","2000","(1a) inadequately completed","Male","","","",""
"Never","2000","(1a) inadequately completed","Female","","","",""
"Never","2000","(1b) general elementary school","Male","","","",""
"Never","2000","(1b) general elementary school","Female","","","",""
"Never","2000","(1c) basic vocational qualification","Male","","","",""
"Never","2000","(1c) basic vocational qualification","Female","","","",""
"Never","2000","(2b) intermediate general qualification","Male","","","",""
"Never","2000","(2b) intermediate general qualification","Female","","","",""
"Never","2000","(2a) intermediate vocational","Male","","","",""
"Never","2000","(2a) intermediate vocational","Female","","","",""
"Never","2000","(2c_gen) general maturity certificate","Male","","","",""
"Never","2000","(2c_gen) general maturity certificate","Female","","","",""
"Never","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2000","(3a) lower tertiary education","Male","","","",""
"Never","2000","(3a) lower tertiary education","Female","","","",""
"Never","2000","(3b) higher tertiary education","Male","","","",""
"Never","2000","(3b) higher tertiary education","Female","","","",""
"Daily","2001","(0) in school","Male","","","",""
"Daily","2001","(0) in school","Female","","","",""
"Daily","2001","(1a) inadequately completed","Male","","","",""
"Daily","2001","(1a) inadequately completed","Female","","","",""
"Daily","2001","(1b) general elementary school","Male","","","",""
"Daily","2001","(1b) general elementary school","Female","","","",""
"Daily","2001","(1c) basic vocational qualification","Male","","","",""
"Daily","2001","(1c) basic vocational qualification","Female","","","",""
"Daily","2001","(2b) intermediate general qualification","Male","","","",""
"Daily","2001","(2b) intermediate general qualification","Female","","","",""
"Daily","2001","(2a) intermediate vocational","Male","","","",""
"Daily","2001","(2a) intermediate vocational","Female","","","",""
"Daily","2001","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2001","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2001","(3a) lower tertiary education","Male","","","",""
"Daily","2001","(3a) lower tertiary education","Female","","","",""
"Daily","2001","(3b) higher tertiary education","Male","","","",""
"Daily","2001","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2001","(0) in school","Male","","","",""
"Min 1x per week","2001","(0) in school","Female","","","",""
"Min 1x per week","2001","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2001","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2001","(1b) general elementary school","Male","","","",""
"Min 1x per week","2001","(1b) general elementary school","Female","","","",""
"Min 1x per week","2001","(1c) basic vocational qualification","Male","40","0.0105800355574899","0.00730318920510692","0.0138568819098729"
"Min 1x per week","2001","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2001","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2001","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2001","(2a) intermediate vocational","Male","33","0.0165194406648217","0.0112041038188284","0.0218347775108149"
"Min 1x per week","2001","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2001","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2001","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2001","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2001","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2001","(3b) higher tertiary education","Male","34","0.0259624932951477","0.016674114151484","0.0352508724388114"
"Min 1x per week","2001","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2001","(0) in school","Male","","","",""
"Min 1x per month","2001","(0) in school","Female","","","",""
"Min 1x per month","2001","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2001","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2001","(1b) general elementary school","Male","","","",""
"Min 1x per month","2001","(1b) general elementary school","Female","","","",""
"Min 1x per month","2001","(1c) basic vocational qualification","Male","72","0.0192724444156105","0.0148692813446819","0.0236756074865391"
"Min 1x per month","2001","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2001","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2001","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2001","(2a) intermediate vocational","Male","42","0.0209115084897562","0.014944538037726","0.0268784789417865"
"Min 1x per month","2001","(2a) intermediate vocational","Female","37","0.0139927285895276","0.00969165332914967","0.0182938038499056"
"Min 1x per month","2001","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2001","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2001","(3a) lower tertiary education","Male","39","0.0403291440996225","0.0271347390787782","0.0535235491204668"
"Min 1x per month","2001","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2001","(3b) higher tertiary education","Male","52","0.0469534875385822","0.0345977159336929","0.0593092591434715"
"Min 1x per month","2001","(3b) higher tertiary education","Female","","","",""
"Rarely","2001","(0) in school","Male","","","",""
"Rarely","2001","(0) in school","Female","","","",""
"Rarely","2001","(1a) inadequately completed","Male","","","",""
"Rarely","2001","(1a) inadequately completed","Female","","","",""
"Rarely","2001","(1b) general elementary school","Male","","","",""
"Rarely","2001","(1b) general elementary school","Female","53","0.0303101385469985","0.0221820683091486","0.0384382087848484"
"Rarely","2001","(1c) basic vocational qualification","Male","241","0.0653533166542397","0.0574377915434065","0.0732688417650729"
"Rarely","2001","(1c) basic vocational qualification","Female","138","0.0466618677778157","0.0392432699095494","0.054080465646082"
"Rarely","2001","(2b) intermediate general qualification","Male","","","",""
"Rarely","2001","(2b) intermediate general qualification","Female","","","",""
"Rarely","2001","(2a) intermediate vocational","Male","158","0.0741003778369684","0.0631773661645518","0.0850233895093851"
"Rarely","2001","(2a) intermediate vocational","Female","172","0.0617215882450596","0.0529096755359219","0.0705335009541972"
"Rarely","2001","(2c_gen) general maturity certificate","Male","32","0.0934434623123277","0.0633360954384717","0.123550829186184"
"Rarely","2001","(2c_gen) general maturity certificate","Female","32","0.0700995523833629","0.0460514953280094","0.0941476094387164"
"Rarely","2001","(2c_voc) vocational maturity certificate","Male","64","0.0820814310983978","0.0615857187288299","0.102577143467966"
"Rarely","2001","(2c_voc) vocational maturity certificate","Female","51","0.0687044042777556","0.0507207742827052","0.0866880342728061"
"Rarely","2001","(3a) lower tertiary education","Male","87","0.0961070562609572","0.0763393949595878","0.115874717562327"
"Rarely","2001","(3a) lower tertiary education","Female","68","0.0880749726232364","0.0674598649941085","0.108690080252364"
"Rarely","2001","(3b) higher tertiary education","Male","141","0.11945442170017","0.10051110887626","0.138397734524081"
"Rarely","2001","(3b) higher tertiary education","Female","76","0.0844536005923994","0.0653395785401207","0.103567622644678"
"Never","2001","(0) in school","Male","242","0.914652671699277","0.880949622332353","0.948355721066201"
"Never","2001","(0) in school","Female","268","0.960376364298954","0.937568069181513","0.983184659416394"
"Never","2001","(1a) inadequately completed","Male","135","0.94334378155866","0.905048712186332","0.981638850930988"
"Never","2001","(1a) inadequately completed","Female","180","0.992709401868959","0.980349783973016","1.0050690197649"
"Never","2001","(1b) general elementary school","Male","720","0.956457851651156","0.941833213244403","0.971082490057909"
"Never","2001","(1b) general elementary school","Female","1648","0.96523582773116","0.956551029699916","0.973920625762403"
"Never","2001","(1c) basic vocational qualification","Male","3392","0.90479420337266","0.895394183311565","0.914194223433754"
"Never","2001","(1c) basic vocational qualification","Female","2932","0.941433414588615","0.933174232419138","0.949692596758093"
"Never","2001","(2b) intermediate general qualification","Male","251","0.936161420207515","0.906838350112733","0.965484490302297"
"Never","2001","(2b) intermediate general qualification","Female","363","0.93709001754399","0.912899617732157","0.961280417355823"
"Never","2001","(2a) intermediate vocational","Male","1976","0.888468673008454","0.875341544781315","0.901595801235593"
"Never","2001","(2a) intermediate vocational","Female","2644","0.920004000496687","0.910070215174201","0.929937785819174"
"Never","2001","(2c_gen) general maturity certificate","Male","315","0.864922844424857","0.829565429581848","0.900280259267866"
"Never","2001","(2c_gen) general maturity certificate","Female","394","0.916290862488508","0.890204876642179","0.942376848334836"
"Never","2001","(2c_voc) vocational maturity certificate","Male","599","0.883411091916746","0.859447687262529","0.907374496570964"
"Never","2001","(2c_voc) vocational maturity certificate","Female","694","0.909942290821776","0.889590217077849","0.930294364565703"
"Never","2001","(3a) lower tertiary education","Male","712","0.847589127989283","0.823483424052388","0.871694831926177"
"Never","2001","(3a) lower tertiary education","Female","633","0.88068998164774","0.857110743709824","0.904269219585656"
"Never","2001","(3b) higher tertiary education","Male","899","0.8076295974661","0.7846070097778","0.8306521851544"
"Never","2001","(3b) higher tertiary education","Female","702","0.873219117953517","0.850347793207477","0.896090442699557"
"Daily","2002","(0) in school","Male","","","",""
"Daily","2002","(0) in school","Female","","","",""
"Daily","2002","(1a) inadequately completed","Male","","","",""
"Daily","2002","(1a) inadequately completed","Female","","","",""
"Daily","2002","(1b) general elementary school","Male","","","",""
"Daily","2002","(1b) general elementary school","Female","","","",""
"Daily","2002","(1c) basic vocational qualification","Male","","","",""
"Daily","2002","(1c) basic vocational qualification","Female","","","",""
"Daily","2002","(2b) intermediate general qualification","Male","","","",""
"Daily","2002","(2b) intermediate general qualification","Female","","","",""
"Daily","2002","(2a) intermediate vocational","Male","","","",""
"Daily","2002","(2a) intermediate vocational","Female","","","",""
"Daily","2002","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2002","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2002","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2002","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2002","(3a) lower tertiary education","Male","","","",""
"Daily","2002","(3a) lower tertiary education","Female","","","",""
"Daily","2002","(3b) higher tertiary education","Male","","","",""
"Daily","2002","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2002","(0) in school","Male","","","",""
"Min 1x per week","2002","(0) in school","Female","","","",""
"Min 1x per week","2002","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2002","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2002","(1b) general elementary school","Male","","","",""
"Min 1x per week","2002","(1b) general elementary school","Female","","","",""
"Min 1x per week","2002","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2002","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2002","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2002","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2002","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2002","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2002","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2002","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2002","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2002","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2002","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2002","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2002","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2002","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2002","(0) in school","Male","","","",""
"Min 1x per month","2002","(0) in school","Female","","","",""
"Min 1x per month","2002","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2002","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2002","(1b) general elementary school","Male","","","",""
"Min 1x per month","2002","(1b) general elementary school","Female","","","",""
"Min 1x per month","2002","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2002","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2002","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2002","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2002","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2002","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2002","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2002","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2002","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2002","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2002","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2002","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2002","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2002","(3b) higher tertiary education","Female","","","",""
"Rarely","2002","(0) in school","Male","","","",""
"Rarely","2002","(0) in school","Female","","","",""
"Rarely","2002","(1a) inadequately completed","Male","","","",""
"Rarely","2002","(1a) inadequately completed","Female","","","",""
"Rarely","2002","(1b) general elementary school","Male","","","",""
"Rarely","2002","(1b) general elementary school","Female","","","",""
"Rarely","2002","(1c) basic vocational qualification","Male","","","",""
"Rarely","2002","(1c) basic vocational qualification","Female","","","",""
"Rarely","2002","(2b) intermediate general qualification","Male","","","",""
"Rarely","2002","(2b) intermediate general qualification","Female","","","",""
"Rarely","2002","(2a) intermediate vocational","Male","","","",""
"Rarely","2002","(2a) intermediate vocational","Female","","","",""
"Rarely","2002","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2002","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2002","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2002","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2002","(3a) lower tertiary education","Male","","","",""
"Rarely","2002","(3a) lower tertiary education","Female","","","",""
"Rarely","2002","(3b) higher tertiary education","Male","","","",""
"Rarely","2002","(3b) higher tertiary education","Female","","","",""
"Never","2002","(0) in school","Male","","","",""
"Never","2002","(0) in school","Female","","","",""
"Never","2002","(1a) inadequately completed","Male","","","",""
"Never","2002","(1a) inadequately completed","Female","","","",""
"Never","2002","(1b) general elementary school","Male","","","",""
"Never","2002","(1b) general elementary school","Female","","","",""
"Never","2002","(1c) basic vocational qualification","Male","","","",""
"Never","2002","(1c) basic vocational qualification","Female","","","",""
"Never","2002","(2b) intermediate general qualification","Male","","","",""
"Never","2002","(2b) intermediate general qualification","Female","","","",""
"Never","2002","(2a) intermediate vocational","Male","","","",""
"Never","2002","(2a) intermediate vocational","Female","","","",""
"Never","2002","(2c_gen) general maturity certificate","Male","","","",""
"Never","2002","(2c_gen) general maturity certificate","Female","","","",""
"Never","2002","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2002","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2002","(3a) lower tertiary education","Male","","","",""
"Never","2002","(3a) lower tertiary education","Female","","","",""
"Never","2002","(3b) higher tertiary education","Male","","","",""
"Never","2002","(3b) higher tertiary education","Female","","","",""
"Daily","2003","(0) in school","Male","","","",""
"Daily","2003","(0) in school","Female","","","",""
"Daily","2003","(1a) inadequately completed","Male","","","",""
"Daily","2003","(1a) inadequately completed","Female","","","",""
"Daily","2003","(1b) general elementary school","Male","","","",""
"Daily","2003","(1b) general elementary school","Female","","","",""
"Daily","2003","(1c) basic vocational qualification","Male","","","",""
"Daily","2003","(1c) basic vocational qualification","Female","","","",""
"Daily","2003","(2b) intermediate general qualification","Male","","","",""
"Daily","2003","(2b) intermediate general qualification","Female","","","",""
"Daily","2003","(2a) intermediate vocational","Male","","","",""
"Daily","2003","(2a) intermediate vocational","Female","","","",""
"Daily","2003","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2003","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2003","(3a) lower tertiary education","Male","","","",""
"Daily","2003","(3a) lower tertiary education","Female","","","",""
"Daily","2003","(3b) higher tertiary education","Male","","","",""
"Daily","2003","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2003","(0) in school","Male","","","",""
"Min 1x per week","2003","(0) in school","Female","","","",""
"Min 1x per week","2003","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2003","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2003","(1b) general elementary school","Male","","","",""
"Min 1x per week","2003","(1b) general elementary school","Female","","","",""
"Min 1x per week","2003","(1c) basic vocational qualification","Male","35","0.0107985372970883","0.00733011417658854","0.0142669604175881"
"Min 1x per week","2003","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2003","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2003","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2003","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2003","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2003","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2003","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2003","(3b) higher tertiary education","Male","45","0.0289543165163984","0.0204997304667379","0.037408902566059"
"Min 1x per week","2003","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2003","(0) in school","Male","","","",""
"Min 1x per month","2003","(0) in school","Female","","","",""
"Min 1x per month","2003","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2003","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2003","(1b) general elementary school","Male","","","",""
"Min 1x per month","2003","(1b) general elementary school","Female","","","",""
"Min 1x per month","2003","(1c) basic vocational qualification","Male","73","0.021000679020036","0.0161887956194768","0.0258125624205953"
"Min 1x per month","2003","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2003","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2003","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2003","(2a) intermediate vocational","Male","55","0.0229775001056159","0.0167136995935002","0.0292413006177317"
"Min 1x per month","2003","(2a) intermediate vocational","Female","35","0.0121370336238223","0.00818034944250557","0.016093717805139"
"Min 1x per month","2003","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2003","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2003","(3a) lower tertiary education","Male","41","0.0362769821152725","0.0243176483551904","0.0482363158753545"
"Min 1x per month","2003","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2003","(3b) higher tertiary education","Male","78","0.0533794770407903","0.0420452743707828","0.0647136797107978"
"Min 1x per month","2003","(3b) higher tertiary education","Female","41","0.0341148505869754","0.0234456918032468","0.0447840093707039"
"Rarely","2003","(0) in school","Male","","","",""
"Rarely","2003","(0) in school","Female","","","",""
"Rarely","2003","(1a) inadequately completed","Male","","","",""
"Rarely","2003","(1a) inadequately completed","Female","","","",""
"Rarely","2003","(1b) general elementary school","Male","31","0.0512482434114786","0.0345141972529066","0.0679822895700506"
"Rarely","2003","(1b) general elementary school","Female","49","0.0425974119461853","0.0323468381920024","0.0528479857003682"
"Rarely","2003","(1c) basic vocational qualification","Male","311","0.0905508115802727","0.0809204493048284","0.100181173855717"
"Rarely","2003","(1c) basic vocational qualification","Female","167","0.0595334325135145","0.0509006247506535","0.0681662402763756"
"Rarely","2003","(2b) intermediate general qualification","Male","","","",""
"Rarely","2003","(2b) intermediate general qualification","Female","","","",""
"Rarely","2003","(2a) intermediate vocational","Male","226","0.113377180380273","0.100122583449483","0.126631777311064"
"Rarely","2003","(2a) intermediate vocational","Female","257","0.0897811480795683","0.0794513401308913","0.100110956028245"
"Rarely","2003","(2c_gen) general maturity certificate","Male","41","0.123294779718581","0.0916630323487561","0.154926527088406"
"Rarely","2003","(2c_gen) general maturity certificate","Female","40","0.0743970194184759","0.0501244886056822","0.0986695502312697"
"Rarely","2003","(2c_voc) vocational maturity certificate","Male","70","0.0962889847763413","0.0744986023010967","0.118079367251586"
"Rarely","2003","(2c_voc) vocational maturity certificate","Female","74","0.0821529302899406","0.0638429485142937","0.100462912065587"
"Rarely","2003","(3a) lower tertiary education","Male","131","0.148438113280539","0.125697817172792","0.171178409388286"
"Rarely","2003","(3a) lower tertiary education","Female","92","0.126033133042836","0.102727054130652","0.149339211955019"
"Rarely","2003","(3b) higher tertiary education","Male","249","0.157147327076738","0.138796941573344","0.175497712580133"
"Rarely","2003","(3b) higher tertiary education","Female","146","0.126550892356406","0.107009877898046","0.146091906814766"
"Never","2003","(0) in school","Male","265","0.877705337790414","0.840507467160812","0.914903208420017"
"Never","2003","(0) in school","Female","286","0.906070079608875","0.873802518681317","0.938337640536434"
"Never","2003","(1a) inadequately completed","Male","116","0.970348612759844","0.939872398841778","1.00082482667791"
"Never","2003","(1a) inadequately completed","Female","155","0.981539335767706","0.960616186904972","1.00246248463044"
"Never","2003","(1b) general elementary school","Male","624","0.924090332126603","0.903990569292257","0.944190094960949"
"Never","2003","(1b) general elementary school","Female","1429","0.950025150988057","0.938965216204242","0.961085085771871"
"Never","2003","(1c) basic vocational qualification","Male","2989","0.876988486911094","0.865966064318662","0.888010909503527"
"Never","2003","(1c) basic vocational qualification","Female","2676","0.925988714898914","0.916437651075005","0.935539778722824"
"Never","2003","(2b) intermediate general qualification","Male","233","0.902448604936063","0.866657582184567","0.938239627687559"
"Never","2003","(2b) intermediate general qualification","Female","338","0.903045285368586","0.872854518890761","0.93323605184641"
"Never","2003","(2a) intermediate vocational","Male","1895","0.857199173746979","0.842572671608089","0.871825675885868"
"Never","2003","(2a) intermediate vocational","Female","2634","0.894142861797447","0.883025793131089","0.905259930463804"
"Never","2003","(2c_gen) general maturity certificate","Male","360","0.843338475240273","0.808367626363485","0.878309324117061"
"Never","2003","(2c_gen) general maturity certificate","Female","399","0.907387638947743","0.880573995629928","0.934201282265557"
"Never","2003","(2c_voc) vocational maturity certificate","Male","599","0.85599078926848","0.830055479333777","0.881926099203182"
"Never","2003","(2c_voc) vocational maturity certificate","Female","774","0.900274641211555","0.880295283062027","0.920253999361083"
"Never","2003","(3a) lower tertiary education","Male","747","0.797363278087264","0.771653253863265","0.823073302311264"
"Never","2003","(3a) lower tertiary education","Female","653","0.83662636726746","0.810664488411457","0.862588246123464"
"Never","2003","(3b) higher tertiary education","Male","1123","0.751726191904296","0.729943519861828","0.773508863946763"
"Never","2003","(3b) higher tertiary education","Female","907","0.826201567201745","0.803929443369939","0.848473691033551"
"Daily","2004","(0) in school","Male","","","",""
"Daily","2004","(0) in school","Female","","","",""
"Daily","2004","(1a) inadequately completed","Male","","","",""
"Daily","2004","(1a) inadequately completed","Female","","","",""
"Daily","2004","(1b) general elementary school","Male","","","",""
"Daily","2004","(1b) general elementary school","Female","","","",""
"Daily","2004","(1c) basic vocational qualification","Male","","","",""
"Daily","2004","(1c) basic vocational qualification","Female","","","",""
"Daily","2004","(2b) intermediate general qualification","Male","","","",""
"Daily","2004","(2b) intermediate general qualification","Female","","","",""
"Daily","2004","(2a) intermediate vocational","Male","","","",""
"Daily","2004","(2a) intermediate vocational","Female","","","",""
"Daily","2004","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2004","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2004","(3a) lower tertiary education","Male","","","",""
"Daily","2004","(3a) lower tertiary education","Female","","","",""
"Daily","2004","(3b) higher tertiary education","Male","","","",""
"Daily","2004","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2004","(0) in school","Male","","","",""
"Min 1x per week","2004","(0) in school","Female","","","",""
"Min 1x per week","2004","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2004","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2004","(1b) general elementary school","Male","","","",""
"Min 1x per week","2004","(1b) general elementary school","Female","","","",""
"Min 1x per week","2004","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2004","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2004","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2004","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2004","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2004","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2004","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2004","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2004","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2004","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2004","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2004","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2004","(0) in school","Male","","","",""
"Min 1x per month","2004","(0) in school","Female","","","",""
"Min 1x per month","2004","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2004","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2004","(1b) general elementary school","Male","","","",""
"Min 1x per month","2004","(1b) general elementary school","Female","","","",""
"Min 1x per month","2004","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2004","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2004","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2004","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2004","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2004","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2004","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2004","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2004","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2004","(3a) lower tertiary education","Female","","","",""
