"pli0097_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1997","higher education","Urban Area","48","0.0417000778105717","0.0299717754742851","0.0534283801468584"
"Min 1x per month","1997","higher education","Rural Area","37","0.0617425008603486","0.0432108666833823","0.080274135037315"
"Rarely","1997","in school","Urban Area","7","","",""
"Rarely","1997","in school","Rural Area","6","","",""
"Rarely","1997","inadequately","Urban Area","9","","",""
"Rarely","1997","inadequately","Rural Area","3","","",""
"Rarely","1997","general elemantary","Urban Area","57","0.0436514168258868","0.0337295171705216","0.053573316481252"
"Rarely","1997","general elemantary","Rural Area","32","0.0613726900346796","0.0434901495666873","0.0792552305026718"
"Rarely","1997","middle vocational","Urban Area","226","0.0666929158653773","0.0590561707364633","0.0743296609942914"
"Rarely","1997","middle vocational","Rural Area","155","0.0772441176125281","0.0664590969571991","0.0880291382678571"
"Rarely","1997","vocational + Abi","Urban Area","13","","",""
"Rarely","1997","vocational + Abi","Rural Area","8","","",""
"Rarely","1997","higher vocational","Urban Area","37","0.0637391061525617","0.0417473279606267","0.0857308843444967"
"Rarely","1997","higher vocational","Rural Area","33","0.1281496971363","0.0886438392115151","0.167655555061084"
"Rarely","1997","higher education","Urban Area","101","0.0966981410876168","0.0793584439205019","0.114037838254732"
"Rarely","1997","higher education","Rural Area","88","0.152002976336203","0.124360063903905","0.179645888768502"
"Never","1997","in school","Urban Area","198","0.936757399254968","0.903758961870656","0.969755836639279"
"Never","1997","in school","Rural Area","96","0.90574573279188","0.849859208533217","0.961632257050543"
"Never","1997","inadequately","Urban Area","374","0.966759840555505","0.948899758149846","0.984619922961164"
"Never","1997","inadequately","Rural Area","73","0.990952347017436","0.96966430847979","1.01224038555508"
"Never","1997","general elemantary","Urban Area","1559","0.951438807413438","0.941000678612534","0.961876936214342"
"Never","1997","general elemantary","Rural Area","653","0.929724503712699","0.910679803395451","0.948769204029948"
"Never","1997","middle vocational","Urban Area","3778","0.90907541190144","0.900275125840114","0.917875697962765"
"Never","1997","middle vocational","Rural Area","2166","0.902722562175194","0.890751627194705","0.914693497155684"
"Never","1997","vocational + Abi","Urban Area","327","0.944363346497429","0.920105564315179","0.968621128679678"
"Never","1997","vocational + Abi","Rural Area","104","0.930583068203644","0.88392723544111","0.977238900966179"
"Never","1997","higher vocational","Urban Area","418","0.888049253749858","0.859664120097749","0.916434387401968"
"Never","1997","higher vocational","Rural Area","229","0.838092443186726","0.794555165869752","0.881629720503701"
"Never","1997","higher education","Urban Area","959","0.854691223826137","0.83401522311098","0.875367224541294"
"Never","1997","higher education","Rural Area","506","0.756026754292403","0.722959337277497","0.789094171307308"
"Daily","1998","in school","Urban Area","","","",""
"Daily","1998","in school","Rural Area","1","","",""
"Daily","1998","inadequately","Urban Area","","","",""
"Daily","1998","inadequately","Rural Area","","","",""
"Daily","1998","general elemantary","Urban Area","","","",""
"Daily","1998","general elemantary","Rural Area","","","",""
"Daily","1998","middle vocational","Urban Area","6","","",""
"Daily","1998","middle vocational","Rural Area","1","","",""
"Daily","1998","vocational + Abi","Urban Area","1","","",""
"Daily","1998","vocational + Abi","Rural Area","","","",""
"Daily","1998","higher vocational","Urban Area","1","","",""
"Daily","1998","higher vocational","Rural Area","","","",""
"Daily","1998","higher education","Urban Area","3","","",""
"Daily","1998","higher education","Rural Area","3","","",""
"Min 1x per week","1998","in school","Urban Area","1","","",""
"Min 1x per week","1998","in school","Rural Area","","","",""
"Min 1x per week","1998","inadequately","Urban Area","2","","",""
"Min 1x per week","1998","inadequately","Rural Area","","","",""
"Min 1x per week","1998","general elemantary","Urban Area","3","","",""
"Min 1x per week","1998","general elemantary","Rural Area","1","","",""
"Min 1x per week","1998","middle vocational","Urban Area","38","0.0086096541256511","0.00588661477673577","0.0113326934745664"
"Min 1x per week","1998","middle vocational","Rural Area","8","","",""
"Min 1x per week","1998","vocational + Abi","Urban Area","2","","",""
"Min 1x per week","1998","vocational + Abi","Rural Area","1","","",""
"Min 1x per week","1998","higher vocational","Urban Area","4","","",""
"Min 1x per week","1998","higher vocational","Rural Area","5","","",""
"Min 1x per week","1998","higher education","Urban Area","22","","",""
"Min 1x per week","1998","higher education","Rural Area","9","","",""
"Min 1x per month","1998","in school","Urban Area","3","","",""
"Min 1x per month","1998","in school","Rural Area","2","","",""
"Min 1x per month","1998","inadequately","Urban Area","2","","",""
"Min 1x per month","1998","inadequately","Rural Area","1","","",""
"Min 1x per month","1998","general elemantary","Urban Area","19","","",""
"Min 1x per month","1998","general elemantary","Rural Area","5","","",""
"Min 1x per month","1998","middle vocational","Urban Area","55","0.0113136950698194","0.0081964552465906","0.0144309348930482"
"Min 1x per month","1998","middle vocational","Rural Area","37","0.0148569262523602","0.0102022063990741","0.0195116461056464"
"Min 1x per month","1998","vocational + Abi","Urban Area","6","","",""
"Min 1x per month","1998","vocational + Abi","Rural Area","2","","",""
"Min 1x per month","1998","higher vocational","Urban Area","12","","",""
"Min 1x per month","1998","higher vocational","Rural Area","6","","",""
"Min 1x per month","1998","higher education","Urban Area","44","0.0322062747643345","0.0224696582866866","0.0419428912419824"
"Min 1x per month","1998","higher education","Rural Area","46","0.0620998565973644","0.0443229961975432","0.0798767169971855"
"Rarely","1998","in school","Urban Area","11","","",""
"Rarely","1998","in school","Rural Area","10","","",""
"Rarely","1998","inadequately","Urban Area","17","","",""
"Rarely","1998","inadequately","Rural Area","4","","",""
"Rarely","1998","general elemantary","Urban Area","99","0.0608868768600603","0.0497720419529966","0.0720017117671239"
"Rarely","1998","general elemantary","Rural Area","63","0.0880366692790932","0.0679183778443373","0.108154960713849"
"Rarely","1998","middle vocational","Urban Area","387","0.0978210262146469","0.0890651184146079","0.106576934014686"
"Rarely","1998","middle vocational","Rural Area","231","0.101457430698675","0.089840519528722","0.113074341868629"
"Rarely","1998","vocational + Abi","Urban Area","37","0.130084984684603","0.0967414442955675","0.163428525073639"
"Rarely","1998","vocational + Abi","Rural Area","10","","",""
"Rarely","1998","higher vocational","Urban Area","64","0.108450313251507","0.0818010364464267","0.135099590056586"
"Rarely","1998","higher vocational","Rural Area","43","0.150542248523997","0.10994093817205","0.191143558875943"
"Rarely","1998","higher education","Urban Area","176","0.14959563385702","0.129924988184285","0.169266279529755"
"Rarely","1998","higher education","Rural Area","127","0.196584421578418","0.167310821464173","0.225858021692664"
"Never","1998","in school","Urban Area","203","0.898207652327148","0.858068722897288","0.938346581757007"
"Never","1998","in school","Rural Area","102","0.883882324451739","0.82532980835327","0.942434840550208"
"Never","1998","inadequately","Urban Area","348","0.960715845034958","0.940894136196284","0.980537553873631"
"Never","1998","inadequately","Rural Area","72","0.929403109509298","0.872189733472943","0.986616485545653"
"Never","1998","general elemantary","Urban Area","1657","0.927992983941926","0.915977480664506","0.940008487219347"
"Never","1998","general elemantary","Rural Area","693","0.900145646095476","0.878858840156679","0.921432452034272"
"Never","1998","middle vocational","Urban Area","3936","0.881035903380037","0.871493813986937","0.890577992773137"
"Never","1998","middle vocational","Rural Area","2318","0.878310866878584","0.865732350006693","0.890889383750475"
"Never","1998","vocational + Abi","Urban Area","345","0.851218484972275","0.815944483899354","0.886492486045195"
"Never","1998","vocational + Abi","Rural Area","106","0.845746168458832","0.780850963264402","0.910641373653262"
"Never","1998","higher vocational","Urban Area","442","0.863342203771565","0.833904363884972","0.892780043658157"
"Never","1998","higher vocational","Rural Area","244","0.819347097200156","0.775665713121044","0.863028481279268"
"Never","1998","higher education","Urban Area","1018","0.800446828126733","0.778405285954254","0.822488370299212"
"Never","1998","higher education","Rural Area","523","0.720923600948426","0.687883783497425","0.753963418399427"
"Daily","1999","in school","Urban Area","","","",""
"Daily","1999","in school","Rural Area","","","",""
"Daily","1999","inadequately","Urban Area","","","",""
"Daily","1999","inadequately","Rural Area","","","",""
"Daily","1999","general elemantary","Urban Area","","","",""
"Daily","1999","general elemantary","Rural Area","","","",""
"Daily","1999","middle vocational","Urban Area","","","",""
"Daily","1999","middle vocational","Rural Area","","","",""
"Daily","1999","vocational + Abi","Urban Area","","","",""
"Daily","1999","vocational + Abi","Rural Area","","","",""
"Daily","1999","higher vocational","Urban Area","","","",""
"Daily","1999","higher vocational","Rural Area","","","",""
"Daily","1999","higher education","Urban Area","","","",""
"Daily","1999","higher education","Rural Area","","","",""
"Min 1x per week","1999","in school","Urban Area","2","","",""
"Min 1x per week","1999","in school","Rural Area","2","","",""
"Min 1x per week","1999","inadequately","Urban Area","1","","",""
"Min 1x per week","1999","inadequately","Rural Area","","","",""
"Min 1x per week","1999","general elemantary","Urban Area","2","","",""
"Min 1x per week","1999","general elemantary","Rural Area","4","","",""
"Min 1x per week","1999","middle vocational","Urban Area","41","0.00873513801958256","0.00596223567443807","0.0115080403647271"
"Min 1x per week","1999","middle vocational","Rural Area","14","","",""
"Min 1x per week","1999","vocational + Abi","Urban Area","3","","",""
"Min 1x per week","1999","vocational + Abi","Rural Area","1","","",""
"Min 1x per week","1999","higher vocational","Urban Area","7","","",""
"Min 1x per week","1999","higher vocational","Rural Area","5","","",""
"Min 1x per week","1999","higher education","Urban Area","20","","",""
"Min 1x per week","1999","higher education","Rural Area","19","","",""
"Min 1x per month","1999","in school","Urban Area","2","","",""
"Min 1x per month","1999","in school","Rural Area","4","","",""
"Min 1x per month","1999","inadequately","Urban Area","","","",""
"Min 1x per month","1999","inadequately","Rural Area","1","","",""
"Min 1x per month","1999","general elemantary","Urban Area","7","","",""
"Min 1x per month","1999","general elemantary","Rural Area","6","","",""
"Min 1x per month","1999","middle vocational","Urban Area","67","0.0151122663843463","0.0114767760202566","0.018747756748436"
"Min 1x per month","1999","middle vocational","Rural Area","37","0.0165338623907643","0.0116200707005669","0.0214476540809617"
"Min 1x per month","1999","vocational + Abi","Urban Area","5","","",""
"Min 1x per month","1999","vocational + Abi","Rural Area","1","","",""
"Min 1x per month","1999","higher vocational","Urban Area","10","","",""
"Min 1x per month","1999","higher vocational","Rural Area","9","","",""
"Min 1x per month","1999","higher education","Urban Area","46","0.030986166415558","0.0213993338794039","0.0405729989517121"
"Min 1x per month","1999","higher education","Rural Area","28","","",""
"Rarely","1999","in school","Urban Area","9","","",""
"Rarely","1999","in school","Rural Area","5","","",""
"Rarely","1999","inadequately","Urban Area","5","","",""
"Rarely","1999","inadequately","Rural Area","4","","",""
"Rarely","1999","general elemantary","Urban Area","65","0.0435599307505884","0.033865702555494","0.0532541589456829"
"Rarely","1999","general elemantary","Rural Area","46","0.0748809025929055","0.0558530937428773","0.0939087114429337"
"Rarely","1999","middle vocational","Urban Area","296","0.0680888361820777","0.0605824648244575","0.0755952075396979"
"Rarely","1999","middle vocational","Rural Area","185","0.0733882399460165","0.0633394905250378","0.0834369893669952"
"Rarely","1999","vocational + Abi","Urban Area","30","0.0870083736529402","0.0590000437638881","0.115016703541992"
"Rarely","1999","vocational + Abi","Rural Area","11","","",""
"Rarely","1999","higher vocational","Urban Area","40","0.0616867993147201","0.0408066771835275","0.0825669214459126"
"Rarely","1999","higher vocational","Rural Area","40","0.126605235117786","0.0891633332199259","0.164047137015645"
"Rarely","1999","higher education","Urban Area","136","0.115951603602343","0.0982381751241934","0.133665032080493"
"Rarely","1999","higher education","Rural Area","96","0.13980738632712","0.114117511754257","0.165497260899984"
"Never","1999","in school","Urban Area","197","0.936391396787849","0.903382950645956","0.969399842929742"
"Never","1999","in school","Rural Area","97","0.905315764387624","0.85009847371673","0.960533055058518"
"Never","1999","inadequately","Urban Area","351","0.978727709900891","0.963760114028409","0.993695305773372"
"Never","1999","inadequately","Rural Area","64","0.958541495174482","0.911504905908782","1.00557808444018"
"Never","1999","general elemantary","Urban Area","1629","0.952501916717805","0.942399814967437","0.962604018468172"
"Never","1999","general elemantary","Rural Area","679","0.910372962365078","0.889722317499611","0.931023607230545"
"Never","1999","middle vocational","Urban Area","3922","0.908063759413993","0.899453695494323","0.916673823333664"
"Never","1999","middle vocational","Rural Area","2351","0.903140600816398","0.89174339357616","0.914537808056636"
"Never","1999","vocational + Abi","Urban Area","351","0.890995007396936","0.860025512621106","0.921964502172765"
"Never","1999","vocational + Abi","Rural Area","104","0.890213845829015","0.833566949691332","0.946860741966697"
"Never","1999","higher vocational","Urban Area","453","0.907272815281321","0.882099785517689","0.932445845044953"
"Never","1999","higher vocational","Rural Area","249","0.835127756499745","0.793346931649368","0.876908581350122"
"Never","1999","higher education","Urban Area","1053","0.838534427357489","0.81817682412915","0.858892030585827"
"Never","1999","higher education","Rural Area","557","0.795315485375284","0.765426492328333","0.825204478422234"
"Daily","2000","in school","Urban Area","","","",""
"Daily","2000","in school","Rural Area","","","",""
"Daily","2000","inadequately","Urban Area","","","",""
"Daily","2000","inadequately","Rural Area","","","",""
"Daily","2000","general elemantary","Urban Area","","","",""
"Daily","2000","general elemantary","Rural Area","","","",""
"Daily","2000","middle vocational","Urban Area","","","",""
"Daily","2000","middle vocational","Rural Area","","","",""
"Daily","2000","vocational + Abi","Urban Area","","","",""
"Daily","2000","vocational + Abi","Rural Area","","","",""
"Daily","2000","higher vocational","Urban Area","","","",""
"Daily","2000","higher vocational","Rural Area","","","",""
"Daily","2000","higher education","Urban Area","","","",""
"Daily","2000","higher education","Rural Area","","","",""
"Min 1x per week","2000","in school","Urban Area","","","",""
"Min 1x per week","2000","in school","Rural Area","","","",""
"Min 1x per week","2000","inadequately","Urban Area","","","",""
"Min 1x per week","2000","inadequately","Rural Area","","","",""
"Min 1x per week","2000","general elemantary","Urban Area","","","",""
"Min 1x per week","2000","general elemantary","Rural Area","","","",""
"Min 1x per week","2000","middle vocational","Urban Area","","","",""
"Min 1x per week","2000","middle vocational","Rural Area","","","",""
"Min 1x per week","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2000","higher vocational","Urban Area","","","",""
"Min 1x per week","2000","higher vocational","Rural Area","","","",""
"Min 1x per week","2000","higher education","Urban Area","","","",""
"Min 1x per week","2000","higher education","Rural Area","","","",""
"Min 1x per month","2000","in school","Urban Area","","","",""
"Min 1x per month","2000","in school","Rural Area","","","",""
"Min 1x per month","2000","inadequately","Urban Area","","","",""
"Min 1x per month","2000","inadequately","Rural Area","","","",""
"Min 1x per month","2000","general elemantary","Urban Area","","","",""
"Min 1x per month","2000","general elemantary","Rural Area","","","",""
"Min 1x per month","2000","middle vocational","Urban Area","","","",""
"Min 1x per month","2000","middle vocational","Rural Area","","","",""
"Min 1x per month","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2000","higher vocational","Urban Area","","","",""
"Min 1x per month","2000","higher vocational","Rural Area","","","",""
"Min 1x per month","2000","higher education","Urban Area","","","",""
"Min 1x per month","2000","higher education","Rural Area","","","",""
"Rarely","2000","in school","Urban Area","","","",""
"Rarely","2000","in school","Rural Area","","","",""
"Rarely","2000","inadequately","Urban Area","","","",""
"Rarely","2000","inadequately","Rural Area","","","",""
"Rarely","2000","general elemantary","Urban Area","","","",""
"Rarely","2000","general elemantary","Rural Area","","","",""
"Rarely","2000","middle vocational","Urban Area","","","",""
"Rarely","2000","middle vocational","Rural Area","","","",""
"Rarely","2000","vocational + Abi","Urban Area","","","",""
"Rarely","2000","vocational + Abi","Rural Area","","","",""
"Rarely","2000","higher vocational","Urban Area","","","",""
"Rarely","2000","higher vocational","Rural Area","","","",""
"Rarely","2000","higher education","Urban Area","","","",""
"Rarely","2000","higher education","Rural Area","","","",""
"Never","2000","in school","Urban Area","","","",""
"Never","2000","in school","Rural Area","","","",""
"Never","2000","inadequately","Urban Area","","","",""
"Never","2000","inadequately","Rural Area","","","",""
"Never","2000","general elemantary","Urban Area","","","",""
"Never","2000","general elemantary","Rural Area","","","",""
"Never","2000","middle vocational","Urban Area","","","",""
"Never","2000","middle vocational","Rural Area","","","",""
"Never","2000","vocational + Abi","Urban Area","","","",""
"Never","2000","vocational + Abi","Rural Area","","","",""
"Never","2000","higher vocational","Urban Area","","","",""
"Never","2000","higher vocational","Rural Area","","","",""
"Never","2000","higher education","Urban Area","","","",""
"Never","2000","higher education","Rural Area","","","",""
"Daily","2001","in school","Urban Area","","","",""
"Daily","2001","in school","Rural Area","","","",""
"Daily","2001","inadequately","Urban Area","","","",""
"Daily","2001","inadequately","Rural Area","","","",""
"Daily","2001","general elemantary","Urban Area","","","",""
"Daily","2001","general elemantary","Rural Area","","","",""
"Daily","2001","middle vocational","Urban Area","","","",""
"Daily","2001","middle vocational","Rural Area","","","",""
"Daily","2001","vocational + Abi","Urban Area","","","",""
"Daily","2001","vocational + Abi","Rural Area","","","",""
"Daily","2001","higher vocational","Urban Area","","","",""
"Daily","2001","higher vocational","Rural Area","","","",""
"Daily","2001","higher education","Urban Area","","","",""
"Daily","2001","higher education","Rural Area","","","",""
"Min 1x per week","2001","in school","Urban Area","3","","",""
"Min 1x per week","2001","in school","Rural Area","","","",""
"Min 1x per week","2001","inadequately","Urban Area","1","","",""
"Min 1x per week","2001","inadequately","Rural Area","","","",""
"Min 1x per week","2001","general elemantary","Urban Area","5","","",""
"Min 1x per week","2001","general elemantary","Rural Area","2","","",""
"Min 1x per week","2001","middle vocational","Urban Area","58","0.00762002634211455","0.00561543333612224","0.00962461934810686"
"Min 1x per week","2001","middle vocational","Rural Area","23","","",""
"Min 1x per week","2001","vocational + Abi","Urban Area","6","","",""
"Min 1x per week","2001","vocational + Abi","Rural Area","1","","",""
"Min 1x per week","2001","higher vocational","Urban Area","17","","",""
"Min 1x per week","2001","higher vocational","Rural Area","12","","",""
"Min 1x per week","2001","higher education","Urban Area","39","0.0157168585730257","0.0107716131443165","0.0206621040017349"
"Min 1x per week","2001","higher education","Rural Area","25","","",""
"Min 1x per month","2001","in school","Urban Area","3","","",""
"Min 1x per month","2001","in school","Rural Area","4","","",""
"Min 1x per month","2001","inadequately","Urban Area","1","","",""
"Min 1x per month","2001","inadequately","Rural Area","","","",""
"Min 1x per month","2001","general elemantary","Urban Area","16","","",""
"Min 1x per month","2001","general elemantary","Rural Area","5","","",""
"Min 1x per month","2001","middle vocational","Urban Area","83","0.0121844793426652","0.00965547025793666","0.0147134884273938"
"Min 1x per month","2001","middle vocational","Rural Area","77","0.0183087524887319","0.0142904180539768","0.022327086923487"
"Min 1x per month","2001","vocational + Abi","Urban Area","7","","",""
"Min 1x per month","2001","vocational + Abi","Rural Area","4","","",""
"Min 1x per month","2001","higher vocational","Urban Area","26","","",""
"Min 1x per month","2001","higher vocational","Rural Area","18","","",""
"Min 1x per month","2001","higher education","Urban Area","76","0.0287240418399564","0.0220829566853","0.0353651269946129"
"Min 1x per month","2001","higher education","Rural Area","61","0.0617360313575086","0.0474416282745131","0.0760304344405042"
"Rarely","2001","in school","Urban Area","14","","",""
"Rarely","2001","in school","Rural Area","11","","",""
"Rarely","2001","inadequately","Urban Area","2","","",""
"Rarely","2001","inadequately","Rural Area","1","","",""
"Rarely","2001","general elemantary","Urban Area","63","0.0308679708669698","0.0234634328683424","0.0382725088655971"
"Rarely","2001","general elemantary","Rural Area","37","0.0394748863998213","0.0272711316822232","0.0516786411174193"
"Rarely","2001","middle vocational","Urban Area","424","0.0626960515836503","0.057107885598913","0.0682842175683876"
"Rarely","2001","middle vocational","Rural Area","259","0.0614454988820767","0.0542476283872927","0.0686433693768606"
"Rarely","2001","vocational + Abi","Urban Area","58","0.0769281448050393","0.058842855936317","0.0950134336737617"
"Rarely","2001","vocational + Abi","Rural Area","15","","",""
"Rarely","2001","higher vocational","Urban Area","81","0.0635412377044873","0.0489047104703167","0.0781777649386579"
"Rarely","2001","higher vocational","Rural Area","54","0.0736373705283869","0.0525268434139306","0.0947478976428432"
"Rarely","2001","higher education","Urban Area","236","0.0927031024016291","0.0811721069351295","0.104234097868129"
"Rarely","2001","higher education","Rural Area","136","0.119002257212667","0.0997713776269775","0.138233136798357"
"Never","2001","in school","Urban Area","334","0.944787368191192","0.920995271092283","0.9685794652901"
"Never","2001","in school","Rural Area","176","0.913318130282775","0.873415035288988","0.953221225276562"
"Never","2001","inadequately","Urban Area","241","0.985922093768878","0.971169941637526","1.00067424590023"
"Never","2001","inadequately","Rural Area","64","0.996215448863592","0.981288355893972","1.01114254183321"
"Never","2001","general elemantary","Urban Area","2012","0.959796205774491","0.951386602912932","0.96820580863605"
"Never","2001","general elemantary","Rural Area","934","0.953259739258281","0.940030652807028","0.966488825709534"
"Never","2001","middle vocational","Urban Area","6664","0.91749944273157","0.911157237022028","0.923841648441112"
"Never","2001","middle vocational","Rural Area","3917","0.913399341016683","0.904969484393575","0.921829197639791"
"Never","2001","vocational + Abi","Urban Area","763","0.910608965984269","0.891245726928503","0.929972205040036"
"Never","2001","vocational + Abi","Rural Area","214","0.926093875040395","0.892573576010826","0.959614174069964"
"Never","2001","higher vocational","Urban Area","943","0.88515775706085","0.86602722476871","0.904288289352989"
"Never","2001","higher vocational","Rural Area","504","0.877917216497281","0.851455779666155","0.904378653328406"
"Never","2001","higher education","Urban Area","2079","0.862855997185389","0.849178629386218","0.876533364984559"
"Never","2001","higher education","Rural Area","867","0.800352849694822","0.776611442501608","0.824094256888036"
"Daily","2002","in school","Urban Area","","","",""
"Daily","2002","in school","Rural Area","","","",""
"Daily","2002","inadequately","Urban Area","","","",""
"Daily","2002","inadequately","Rural Area","","","",""
"Daily","2002","general elemantary","Urban Area","","","",""
"Daily","2002","general elemantary","Rural Area","","","",""
"Daily","2002","middle vocational","Urban Area","","","",""
"Daily","2002","middle vocational","Rural Area","","","",""
"Daily","2002","vocational + Abi","Urban Area","","","",""
"Daily","2002","vocational + Abi","Rural Area","","","",""
"Daily","2002","higher vocational","Urban Area","","","",""
"Daily","2002","higher vocational","Rural Area","","","",""
"Daily","2002","higher education","Urban Area","","","",""
"Daily","2002","higher education","Rural Area","","","",""
"Min 1x per week","2002","in school","Urban Area","","","",""
"Min 1x per week","2002","in school","Rural Area","","","",""
"Min 1x per week","2002","inadequately","Urban Area","","","",""
"Min 1x per week","2002","inadequately","Rural Area","","","",""
"Min 1x per week","2002","general elemantary","Urban Area","","","",""
"Min 1x per week","2002","general elemantary","Rural Area","","","",""
"Min 1x per week","2002","middle vocational","Urban Area","","","",""
"Min 1x per week","2002","middle vocational","Rural Area","","","",""
"Min 1x per week","2002","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2002","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2002","higher vocational","Urban Area","","","",""
"Min 1x per week","2002","higher vocational","Rural Area","","","",""
"Min 1x per week","2002","higher education","Urban Area","","","",""
"Min 1x per week","2002","higher education","Rural Area","","","",""
"Min 1x per month","2002","in school","Urban Area","","","",""
"Min 1x per month","2002","in school","Rural Area","","","",""
"Min 1x per month","2002","inadequately","Urban Area","","","",""
"Min 1x per month","2002","inadequately","Rural Area","","","",""
"Min 1x per month","2002","general elemantary","Urban Area","","","",""
"Min 1x per month","2002","general elemantary","Rural Area","","","",""
"Min 1x per month","2002","middle vocational","Urban Area","","","",""
"Min 1x per month","2002","middle vocational","Rural Area","","","",""
"Min 1x per month","2002","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2002","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2002","higher vocational","Urban Area","","","",""
"Min 1x per month","2002","higher vocational","Rural Area","","","",""
"Min 1x per month","2002","higher education","Urban Area","","","",""
"Min 1x per month","2002","higher education","Rural Area","","","",""
"Rarely","2002","in school","Urban Area","","","",""
"Rarely","2002","in school","Rural Area","","","",""
"Rarely","2002","inadequately","Urban Area","","","",""
"Rarely","2002","inadequately","Rural Area","","","",""
"Rarely","2002","general elemantary","Urban Area","","","",""
"Rarely","2002","general elemantary","Rural Area","","","",""
"Rarely","2002","middle vocational","Urban Area","","","",""
"Rarely","2002","middle vocational","Rural Area","","","",""
"Rarely","2002","vocational + Abi","Urban Area","","","",""
"Rarely","2002","vocational + Abi","Rural Area","","","",""
"Rarely","2002","higher vocational","Urban Area","","","",""
"Rarely","2002","higher vocational","Rural Area","","","",""
"Rarely","2002","higher education","Urban Area","","","",""
"Rarely","2002","higher education","Rural Area","","","",""
"Never","2002","in school","Urban Area","","","",""
"Never","2002","in school","Rural Area","","","",""
"Never","2002","inadequately","Urban Area","","","",""
"Never","2002","inadequately","Rural Area","","","",""
"Never","2002","general elemantary","Urban Area","","","",""
"Never","2002","general elemantary","Rural Area","","","",""
"Never","2002","middle vocational","Urban Area","","","",""
"Never","2002","middle vocational","Rural Area","","","",""
"Never","2002","vocational + Abi","Urban Area","","","",""
"Never","2002","vocational + Abi","Rural Area","","","",""
"Never","2002","higher vocational","Urban Area","","","",""
"Never","2002","higher vocational","Rural Area","","","",""
"Never","2002","higher education","Urban Area","","","",""
"Never","2002","higher education","Rural Area","","","",""
"Daily","2003","in school","Urban Area","","","",""
"Daily","2003","in school","Rural Area","","","",""
"Daily","2003","inadequately","Urban Area","1","","",""
"Daily","2003","inadequately","Rural Area","","","",""
"Daily","2003","general elemantary","Urban Area","","","",""
"Daily","2003","general elemantary","Rural Area","1","","",""
"Daily","2003","middle vocational","Urban Area","8","","",""
"Daily","2003","middle vocational","Rural Area","5","","",""
"Daily","2003","vocational + Abi","Urban Area","","","",""
"Daily","2003","vocational + Abi","Rural Area","","","",""
"Daily","2003","higher vocational","Urban Area","1","","",""
"Daily","2003","higher vocational","Rural Area","1","","",""
"Daily","2003","higher education","Urban Area","14","","",""
"Daily","2003","higher education","Rural Area","16","","",""
"Min 1x per week","2003","in school","Urban Area","2","","",""
"Min 1x per week","2003","in school","Rural Area","1","","",""
"Min 1x per week","2003","inadequately","Urban Area","","","",""
"Min 1x per week","2003","inadequately","Rural Area","","","",""
"Min 1x per week","2003","general elemantary","Urban Area","11","","",""
"Min 1x per week","2003","general elemantary","Rural Area","3","","",""
"Min 1x per week","2003","middle vocational","Urban Area","59","0.00640208177659534","0.00455146264577096","0.00825270090741971"
"Min 1x per week","2003","middle vocational","Rural Area","20","","",""
"Min 1x per week","2003","vocational + Abi","Urban Area","9","","",""
"Min 1x per week","2003","vocational + Abi","Rural Area","1","","",""
"Min 1x per week","2003","higher vocational","Urban Area","10","","",""
"Min 1x per week","2003","higher vocational","Rural Area","6","","",""
"Min 1x per week","2003","higher education","Urban Area","54","0.0170320400918259","0.0124713415698123","0.0215927386138394"
"Min 1x per week","2003","higher education","Rural Area","30","0.0223301477438758","0.0141359058199046","0.030524389667847"
"Min 1x per month","2003","in school","Urban Area","6","","",""
"Min 1x per month","2003","in school","Rural Area","3","","",""
"Min 1x per month","2003","inadequately","Urban Area","1","","",""
"Min 1x per month","2003","inadequately","Rural Area","","","",""
"Min 1x per month","2003","general elemantary","Urban Area","9","","",""
"Min 1x per month","2003","general elemantary","Rural Area","12","","",""
"Min 1x per month","2003","middle vocational","Urban Area","101","0.0147473403213092","0.0119504092634015","0.0175442713792168"
"Min 1x per month","2003","middle vocational","Rural Area","74","0.0189427462366807","0.0147032708481599","0.0231822216252015"
"Min 1x per month","2003","vocational + Abi","Urban Area","11","","",""
"Min 1x per month","2003","vocational + Abi","Rural Area","7","","",""
"Min 1x per month","2003","higher vocational","Urban Area","26","","",""
"Min 1x per month","2003","higher vocational","Rural Area","21","","",""
"Min 1x per month","2003","higher education","Urban Area","116","0.0327940429891879","0.0265165633819511","0.0390715225964246"
"Min 1x per month","2003","higher education","Rural Area","63","0.0555193728201133","0.0428199005333273","0.0682188451068994"
"Rarely","2003","in school","Urban Area","34","0.0711323861391712","0.0465201156875506","0.0957446565907917"
"Rarely","2003","in school","Rural Area","15","","",""
"Rarely","2003","inadequately","Urban Area","6","","",""
"Rarely","2003","inadequately","Rural Area","","","",""
"Rarely","2003","general elemantary","Urban Area","78","0.0469240948329233","0.0373211737330942","0.0565270159327524"
